Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
AEP_1444,2019/1/24,79,137,65,37,49,7,0.009609114,2019/1/24 0:00,AEP,Utilities
AEP_1112,2013/10/23,115,131,68,31,59,13,0.028293517999999997,2013/10/23 0:00,AEP,Utilities
AEP_1114,2014/4/25,84,180,86,35,56,8,0.020064956999999998,2014/4/25 0:00,AEP,Utilities
AEP_1447,2019/10/24,65,162,66,40,33,8,0.013553566000000001,2019/10/24 0:00,AEP,Utilities
AEP_1297,2018/1/25,79,150,86,61,70,9,0.017815326,2018/1/25 0:00,AEP,Utilities
AEP_1117,2015/1/28,57,179,68,38,42,11,-0.013540838999999999,2015/1/28 0:00,AEP,Utilities
AEP_1106,2012/4/20,68,109,95,36,27,22,0.011612627,2012/4/20 0:00,AEP,Utilities
AEP_1443,2018/10/25,51,130,77,53,48,6,-0.026733677999999997,2018/10/25 0:00,AEP,Utilities
AEP_1118,2015/4/23,98,151,64,33,64,5,0.013537623,2015/4/23 0:00,AEP,Utilities
AEP_1289,2015/10/22,103,146,109,66,103,12,0.0039022659999999997,2015/10/22 0:00,AEP,Utilities
AEP_1119,2015/7/23,93,157,101,27,85,14,-0.011229831000000001,2015/7/23 0:00,AEP,Utilities
AEP_1291,2016/4/29,108,140,99,48,45,5,0.00697746,2016/4/29 0:00,AEP,Utilities
AEP_1293,2017/1/26,95,123,89,65,47,7,0.001759165,2017/1/26 0:00,AEP,Utilities
AEP_1107,2012/7/20,91,101,69,49,42,13,-0.001666659,2012/7/20 0:00,AEP,Utilities
AEP_1113,2014/1/27,104,182,79,31,50,5,0.0087663,2014/1/27 0:00,AEP,Utilities
AEP_1442,2018/7/25,84,140,72,42,53,11,0.004633648,2018/7/25 0:00,AEP,Utilities
AEP_1290,2016/1/28,87,152,73,52,63,6,0.021653242000000003,2016/1/28 0:00,AEP,Utilities
AEP_1116,2014/10/23,105,129,80,44,69,11,-0.011444911,2014/10/23 0:00,AEP,Utilities
AEP_1441,2018/4/26,65,169,103,76,41,2,0.00984224,2018/4/26 0:00,AEP,Utilities
AEP_1445,2019/4/25,67,94,36,31,27,9,0.009640624,2019/4/25 0:00,AEP,Utilities
AEP_1109,2013/2/15,139,283,161,109,85,46,0.008041113,2013/2/15 0:00,AEP,Utilities
AEP_1446,2019/7/25,79,151,67,58,62,7,-0.005914505,2019/7/25 0:00,AEP,Utilities
AEP_1296,2017/10/26,56,103,52,18,28,2,0.002446321,2017/10/26 0:00,AEP,Utilities
AEP_1111,2013/7/25,110,140,68,26,56,13,-0.012289773,2013/7/25 0:00,AEP,Utilities
AEP_1115,2014/7/25,80,141,63,21,44,16,-0.014626868000000001,2014/7/25 0:00,AEP,Utilities
AES_600,2018/2/27,76,114,69,29,56,18,0.07368425599999999,2018/2/27 0:00,AES,Utilities
AES_272,2012/2/27,65,139,90,11,56,23,-0.0072464040000000006,2012/2/27 0:00,AES,Utilities
AES_604,2019/2/27,39,117,65,13,46,8,-0.007518858000000001,2019/2/27 0:00,AES,Utilities
AES_801,2017/5/8,58,119,65,27,51,12,-0.0008833280000000001,2017/5/8 0:00,AES,Utilities
AES_275,2012/11/7,72,108,82,27,69,14,-0.039122125,2012/11/7 0:00,AES,Utilities
AES_444,2016/2/24,73,106,68,9,51,6,0.046972840999999994,2016/2/24 0:00,AES,Utilities
AES_277,2013/8/8,70,112,93,28,42,18,0.020202038000000002,2013/8/8 0:00,AES,Utilities
AES_803,2017/11/2,65,119,41,32,69,15,0.020813649,2017/11/2 0:00,AES,Utilities
AES_605,2019/5/7,53,101,66,27,28,9,-0.01665668,2019/5/7 0:00,AES,Utilities
AES_602,2018/8/7,43,120,81,32,53,9,-0.013748161000000002,2018/8/7 0:00,AES,Utilities
AES_276,2013/2/27,67,127,91,45,50,30,0.06301374900000001,2013/2/27 0:00,AES,Utilities
AES_273,2012/5/4,50,97,77,26,41,9,-0.01064702,2012/5/4 0:00,AES,Utilities
AES_442,2015/8/10,81,173,96,29,58,18,0.0031645540000000004,2015/8/10 0:00,AES,Utilities
AES_278,2013/11/7,60,121,89,28,65,18,-0.024911059,2013/11/7 0:00,AES,Utilities
AES_281,2014/8/7,78,116,98,36,42,13,0.002089184,2014/8/7 0:00,AES,Utilities
AES_800,2017/2/27,83,156,75,32,70,11,-0.06621961,2017/2/27 0:00,AES,Utilities
AES_447,2016/11/4,69,129,77,53,71,15,0.030638269,2016/11/4 0:00,AES,Utilities
AES_606,2019/8/6,55,125,39,27,46,7,-0.03799019,2019/8/6 0:00,AES,Utilities
AES_802,2017/8/8,71,109,58,24,60,19,0.0252252,2017/8/8 0:00,AES,Utilities
AES_274,2012/8/6,84,137,86,32,61,19,-0.04408163,2012/8/6 0:00,AES,Utilities
AES_607,2019/11/6,48,104,60,32,51,10,0.028504931,2019/11/6 0:00,AES,Utilities
AES_439,2014/11/6,105,112,111,28,58,19,-0.06379924,2014/11/6 0:00,AES,Utilities
AES_446,2016/8/5,64,124,71,32,44,18,-0.014504457,2016/8/5 0:00,AES,Utilities
AES_603,2018/11/6,35,104,66,26,53,7,0.062375617,2018/11/6 0:00,AES,Utilities
AES_279,2014/2/26,64,122,113,21,72,15,-0.008397473,2014/2/26 0:00,AES,Utilities
AES_441,2015/5/11,68,121,57,14,23,19,0.0014641620000000002,2015/5/11 0:00,AES,Utilities
AES_445,2016/5/9,63,114,68,29,59,11,0.00722021,2016/5/9 0:00,AES,Utilities
AWK_1960,2013/11/7,68,88,73,60,50,6,-0.003449104,2013/11/7 0:00,AWK,Utilities
AWK_2294,2018/5/3,47,118,59,50,42,12,-0.010901106,2018/5/3 0:00,AWK,Utilities
AWK_2297,2019/2/20,48,123,57,42,44,7,-0.0004052,2019/2/20 0:00,AWK,Utilities
AWK_1963,2014/8/7,59,158,69,56,38,10,0.003016578,2014/8/7 0:00,AWK,Utilities
AWK_2135,2015/5/7,63,75,45,52,28,10,-0.001319255,2015/5/7 0:00,AWK,Utilities
AWK_1961,2014/2/27,75,100,77,52,37,9,0.003419228,2014/2/27 0:00,AWK,Utilities
AWK_2323,2017/2/22,51,136,61,38,46,17,0.007260029,2017/2/22 0:00,AWK,Utilities
AWK_1959,2013/8/8,76,92,71,68,45,15,0.000941641,2013/8/8 0:00,AWK,Utilities
AWK_2296,2018/11/1,67,117,57,66,55,22,-0.002259087,2018/11/1 0:00,AWK,Utilities
AWK_2325,2016/8/4,71,164,62,52,48,10,-0.012566178,2016/8/4 0:00,AWK,Utilities
AWK_2322,2017/5/4,42,114,68,37,35,8,-0.025997384,2017/5/4 0:00,AWK,Utilities
AWK_2319,2018/2/21,99,144,74,79,69,17,-0.012523481999999999,2018/2/21 0:00,AWK,Utilities
AWK_2298,2019/5/2,41,120,67,39,49,17,-0.003921552,2019/5/2 0:00,AWK,Utilities
AWK_2326,2015/11/5,51,110,56,49,36,8,0.003621923,2015/11/5 0:00,AWK,Utilities
AWK_1954,2012/5/3,60,77,55,27,31,10,-0.006120749,2012/5/3 0:00,AWK,Utilities
AWK_1953,2012/2/27,52,61,49,31,30,5,-0.000589524,2012/2/27 0:00,AWK,Utilities
AWK_2301,2020/2/19,51,130,49,38,40,17,,,AWK,Utilities
AWK_2133,2014/11/6,80,130,72,48,40,12,-0.016644548000000002,2014/11/6 0:00,AWK,Utilities
AWK_2134,2015/2/25,28,82,39,37,29,7,0.004797017,2015/2/25 0:00,AWK,Utilities
AWK_2324,2016/11/3,84,129,70,115,50,12,-0.005518024,2016/11/3 0:00,AWK,Utilities
AWK_2321,2017/8/3,38,69,48,46,34,5,-0.016463396,2017/8/3 0:00,AWK,Utilities
AWK_2300,2019/10/31,56,104,60,50,25,11,0.01901294,2019/10/31 0:00,AWK,Utilities
AWK_2299,2019/8/1,42,87,50,34,22,7,0.019515577,2019/8/1 0:00,AWK,Utilities
AWK_2295,2018/8/2,47,120,42,66,52,7,0.011321666000000001,2018/8/2 0:00,AWK,Utilities
AWK_1956,2012/11/8,84,69,91,37,51,3,-0.0013679679999999998,2012/11/8 0:00,AWK,Utilities
AWK_2327,2015/8/7,66,133,90,57,43,8,0.010430769,2015/8/7 0:00,AWK,Utilities
AWK_1957,2013/2/27,44,150,60,30,45,3,-0.001521719,2013/2/27 0:00,AWK,Utilities
CMS_6082,2016/4/28,45,102,55,28,41,13,0.007990005,2016/4/28 0:00,CMS,Utilities
CMS_5772,2018/2/14,64,164,116,25,75,25,-0.003484267,2018/2/14 0:00,CMS,Utilities
CMS_5746,2014/1/30,89,147,76,37,48,14,0.016803542,2014/1/30 0:00,CMS,Utilities
CMS_5719,2012/4/26,96,94,65,51,32,7,0.016577098999999998,2012/4/26 0:00,CMS,Utilities
CMS_6081,2016/2/4,32,128,36,18,33,4,-0.004563902,2016/2/4 0:00,CMS,Utilities
CMS_6080,2015/10/29,58,139,64,48,60,6,-0.013793103000000001,2015/10/29 0:00,CMS,Utilities
CMS_5718,2012/2/23,43,97,76,24,34,5,-0.002323473,2012/2/23 0:00,CMS,Utilities
CMS_5750,2015/1/29,60,140,79,37,44,11,0.025778707,2015/1/29 0:00,CMS,Utilities
CMS_5745,2013/7/25,75,155,63,28,46,9,0.008220141,2013/7/25 0:00,CMS,Utilities
CMS_5778,2019/4/25,56,146,67,43,48,16,0.006617588000000001,2019/4/25 0:00,CMS,Utilities
CMS_5776,2018/10/25,68,163,116,56,53,14,-0.018375256,2018/10/25 0:00,CMS,Utilities
CMS_5774,2018/4/26,38,190,77,20,56,14,0.012647143999999999,2018/4/26 0:00,CMS,Utilities
CMS_5780,2019/10/24,69,158,93,25,64,18,0.018328267,2019/10/24 0:00,CMS,Utilities
CMS_5743,2013/2/21,51,143,72,32,41,11,0.002687202,2013/2/21 0:00,CMS,Utilities
CMS_5775,2018/7/26,77,174,102,43,67,20,0.005430206999999999,2018/7/26 0:00,CMS,Utilities
CMS_5793,2016/10/27,62,109,40,18,48,14,-0.006962807,2016/10/27 0:00,CMS,Utilities
CMS_5771,2017/10/27,42,157,56,20,38,14,0.005423491,2017/10/27 0:00,CMS,Utilities
CMS_5747,2014/4/24,50,147,108,32,64,8,0.009777509,2014/4/24 0:00,CMS,Utilities
CMS_5781,2020/1/30,60,186,103,31,65,24,0.011291074,2020/1/30 0:00,CMS,Utilities
CMS_5748,2014/7/24,94,208,88,29,66,12,0.0026238090000000004,2014/7/24 0:00,CMS,Utilities
CMS_5744,2013/4/25,51,112,72,32,58,8,0.002056185,2013/4/25 0:00,CMS,Utilities
CMS_5777,2019/1/31,90,197,103,67,71,13,0.013608102,2019/1/31 0:00,CMS,Utilities
CMS_5751,2015/4/23,43,82,51,40,48,10,-0.001710903,2015/4/23 0:00,CMS,Utilities
CMS_6083,2016/7/31,67,160,60,20,41,12,-0.000663984,2016/8/1 0:00,CMS,Utilities
CMS_5749,2014/10/23,31,86,42,8,31,7,0.006303207,2014/10/23 0:00,CMS,Utilities
CMS_6079,2015/7/23,54,122,65,18,42,22,-0.012382961000000001,2015/7/23 0:00,CMS,Utilities
CMS_5779,2019/7/26,59,179,74,25,73,13,0.012594885,2019/7/26 0:00,CMS,Utilities
CNP_4863,2013/8/1,45,67,62,12,40,13,0.013698636,2013/8/1 0:00,CNP,Utilities
CNP_5197,2017/8/4,75,130,86,17,34,20,0.002458785,2017/8/4 0:00,CNP,Utilities
CNP_4860,2012/11/7,46,63,42,19,23,32,-0.039571713,2012/11/7 0:00,CNP,Utilities
CNP_4864,2013/11/6,33,106,51,12,42,18,0.03256385,2013/11/6 0:00,CNP,Utilities
CNP_5085,2018/5/4,54,179,75,26,50,7,0.039795125,2018/5/4 0:00,CNP,Utilities
CNP_4858,2012/5/3,62,109,52,24,44,5,-0.01645885,2012/5/3 0:00,CNP,Utilities
CNP_4859,2012/8/2,54,99,71,18,38,7,-0.003349268,2012/8/2 0:00,CNP,Utilities
CNP_4861,2013/2/27,79,123,104,37,51,17,0.025603805,2013/2/27 0:00,CNP,Utilities
CNP_4865,2014/2/26,55,127,73,23,59,9,-0.026457267000000003,2014/2/26 0:00,CNP,Utilities
CNP_4980,2015/11/7,46,96,38,16,37,18,0.002291003,2015/11/9 0:00,CNP,Utilities
CNP_4868,2014/11/5,56,88,63,11,32,4,0.019886355,2014/11/5 0:00,CNP,Utilities
CNP_4869,2015/2/26,52,174,94,21,62,6,-0.025498342,2015/2/26 0:00,CNP,Utilities
CNP_4857,2012/2/29,66,103,102,25,56,10,0.052375772,2012/2/29 0:00,CNP,Utilities
CNP_5084,2018/2/23,54,130,105,30,47,17,0.02703702,2018/2/23 0:00,CNP,Utilities
CNP_4866,2014/5/1,53,102,58,13,39,4,-0.000807773,2014/5/1 0:00,CNP,Utilities
CNP_5196,2017/5/6,40,87,66,13,34,4,-0.006417055,2017/5/8 0:00,CNP,Utilities
CNP_5087,2018/11/8,45,121,85,13,45,5,-0.009180799,2018/11/8 0:00,CNP,Utilities
CNP_5192,2016/5/11,65,90,83,11,49,6,-0.004072405,2016/5/11 0:00,CNP,Utilities
CNP_5088,2019/2/28,67,111,107,20,62,4,-0.03273429,2019/2/28 0:00,CNP,Utilities
CNP_4979,2015/8/10,41,93,60,19,51,4,0.020376243999999998,2015/8/10 0:00,CNP,Utilities
CNP_5083,2017/11/3,53,107,64,19,60,4,-0.0050436990000000004,2017/11/3 0:00,CNP,Utilities
CNP_4867,2014/8/6,28,83,36,5,33,8,-0.01587306,2014/8/6 0:00,CNP,Utilities
CNP_5089,2019/8/7,60,154,110,34,44,14,-0.027720067,2019/8/7 0:00,CNP,Utilities
CNP_4978,2015/5/11,64,150,75,22,52,10,-0.010617728,2015/5/11 0:00,CNP,Utilities
CNP_5193,2016/8/5,72,110,81,18,39,22,-0.039406792,2016/8/5 0:00,CNP,Utilities
CNP_5191,2016/2/26,101,182,108,13,49,28,-0.031870362,2016/2/26 0:00,CNP,Utilities
CNP_5090,2019/11/7,54,123,97,31,51,13,0.007994423,2019/11/7 0:00,CNP,Utilities
D_6979,2015/11/2,59,58,51,13,38,11,-0.009799761,2015/11/2 0:00,D,Utilities
D_7152,2018/4/27,59,106,76,18,59,9,0.020769206999999998,2018/4/27 0:00,D,Utilities
D_6799,2014/7/30,64,67,47,12,42,6,-0.013728001,2014/7/30 0:00,D,Utilities
D_7156,2019/5/3,54,85,57,38,44,9,-0.002468205,2019/5/3 0:00,D,Utilities
D_7155,2019/2/1,74,96,57,59,63,18,0.010392987,2019/2/1 0:00,D,Utilities
D_6987,2017/10/30,41,83,51,27,45,6,0.012048208000000001,2017/10/30 0:00,D,Utilities
D_6797,2014/1/31,74,85,65,17,59,7,0.012826258,2014/1/31 0:00,D,Utilities
D_6984,2017/2/1,59,89,73,29,75,9,-0.058075515999999994,2017/2/1 0:00,D,Utilities
D_7157,2019/7/31,78,77,71,37,53,7,-0.009862693,2019/7/31 0:00,D,Utilities
D_6980,2016/2/1,75,108,72,38,71,23,-0.027573755,2016/2/1 0:00,D,Utilities
D_6794,2013/4/25,63,76,43,18,51,7,-0.006053648000000001,2013/4/25 0:00,D,Utilities
D_7159,2020/2/11,36,108,58,58,57,18,,,D,Utilities
D_6800,2014/10/31,59,82,50,15,54,5,-0.00391169,2014/10/31 0:00,D,Utilities
D_6981,2016/5/4,54,77,55,26,38,7,0.011676346,2016/5/4 0:00,D,Utilities
D_6978,2015/8/5,39,89,45,20,55,7,0.012953788999999999,2015/8/5 0:00,D,Utilities
D_6796,2013/11/5,70,84,55,11,74,7,0.009063885,2013/11/5 0:00,D,Utilities
D_6712,2012/1/27,73,68,67,28,43,10,-0.025368675,2012/1/27 0:00,D,Utilities
D_6713,2012/4/26,78,83,79,18,73,12,0.012685357,2012/4/26 0:00,D,Utilities
D_6983,2016/10/31,50,63,37,13,54,10,0.02326846,2016/10/31 0:00,D,Utilities
D_7153,2018/8/1,50,81,39,31,54,11,-0.01938362,2018/8/1 0:00,D,Utilities
D_6801,2015/5/4,54,79,54,24,39,12,0.000836892,2015/5/4 0:00,D,Utilities
D_7151,2018/1/29,41,77,50,23,48,11,-0.005430511999999999,2018/1/29 0:00,D,Utilities
D_7154,2018/11/1,53,92,48,27,47,8,-0.015261781,2018/11/1 0:00,D,Utilities
D_7158,2019/11/1,73,97,71,60,84,14,0.008721909,2019/11/1 0:00,D,Utilities
D_6795,2013/8/6,86,54,38,11,47,6,-0.004697966,2013/8/6 0:00,D,Utilities
D_7355,2012/10/25,82,81,67,32,52,10,-0.009532888,2012/10/25 0:00,D,Utilities
D_6714,2012/8/1,53,76,40,25,34,4,-0.0055239009999999995,2012/8/1 0:00,D,Utilities
D_6985,2017/5/4,42,70,40,29,61,4,0.009533804,2017/5/4 0:00,D,Utilities
DTE_7859,2013/7/26,69,153,79,10,53,9,0.0018566820000000001,2013/7/26 0:00,DTE,Utilities
DTE_7866,2015/4/24,46,131,101,26,53,13,-0.00012077,2015/4/24 0:00,DTE,Utilities
DTE_8151,2019/7/24,48,161,42,14,46,3,-0.003588976,2019/7/24 0:00,DTE,Utilities
DTE_7669,2012/2/16,38,108,38,14,36,8,0.014846851000000001,2012/2/16 0:00,DTE,Utilities
DTE_8152,2019/10/28,40,130,40,19,55,13,-0.019733299,2019/10/28 0:00,DTE,Utilities
DTE_8022,2018/2/16,38,158,69,23,112,7,0.020067859,2018/2/16 0:00,DTE,Utilities
DTE_7864,2014/10/24,42,78,68,5,48,8,0.002499962,2014/10/24 0:00,DTE,Utilities
DTE_8149,2019/2/7,52,176,62,28,69,7,0.010420236,2019/2/7 0:00,DTE,Utilities
DTE_7862,2014/4/25,37,71,26,9,33,4,0.015942913,2014/4/25 0:00,DTE,Utilities
DTE_7670,2012/4/27,33,88,59,54,30,9,-0.002299615,2012/4/27 0:00,DTE,Utilities
DTE_7863,2014/7/25,66,69,63,21,67,19,-0.016308596,2014/7/25 0:00,DTE,Utilities
DTE_7860,2013/10/25,42,98,52,4,43,1,0.027218994,2013/10/25 0:00,DTE,Utilities
DTE_7865,2015/2/13,57,160,46,33,82,7,-0.02893202,2015/2/13 0:00,DTE,Utilities
DTE_8147,2018/7/25,53,161,73,10,72,8,0.014805114,2018/7/25 0:00,DTE,Utilities
DTE_8153,2020/2/5,56,200,60,26,41,11,,,DTE,Utilities
DTE_8018,2017/2/9,88,138,72,43,57,22,-0.015395566000000001,2017/2/9 0:00,DTE,Utilities
DTE_7857,2013/2/20,38,104,46,25,31,5,0.0016988510000000001,2013/2/20 0:00,DTE,Utilities
DTE_8015,2016/4/26,45,134,46,38,47,20,-0.002318268,2016/4/26 0:00,DTE,Utilities
DTE_8023,2018/4/25,46,126,65,12,56,6,-0.0018233670000000002,2018/4/25 0:00,DTE,Utilities
DTE_8017,2016/10/26,25,67,21,13,32,10,-0.00095751,2016/10/26 0:00,DTE,Utilities
DTE_7671,2012/7/27,50,106,79,32,55,15,0.017132445,2012/7/27 0:00,DTE,Utilities
DTE_8150,2019/4/24,55,158,46,38,51,16,0.007308767,2019/4/24 0:00,DTE,Utilities
DTE_8014,2016/2/10,80,147,64,41,48,7,-0.012204923000000001,2016/2/10 0:00,DTE,Utilities
DTE_7858,2013/4/26,36,80,39,7,23,2,0.000138438,2013/4/26 0:00,DTE,Utilities
DTE_7868,2015/10/23,30,82,39,22,29,5,-0.018145408999999998,2015/10/23 0:00,DTE,Utilities
DTE_8020,2017/7/26,29,98,21,8,35,11,0.01015987,2017/7/26 0:00,DTE,Utilities
DTE_8016,2016/7/26,48,98,42,19,37,4,-0.008297912,2016/7/26 0:00,DTE,Utilities
DTE_7867,2015/7/24,39,154,49,30,51,10,0.015622981000000001,2015/7/24 0:00,DTE,Utilities
DUK_7827,2013/5/3,69,127,74,86,69,6,-0.004145461,2013/5/3 0:00,DUK,Utilities
DUK_7636,2012/5/4,76,97,70,42,41,10,0.007476688,2012/5/4 0:00,DUK,Utilities
DUK_7633,2012/2/16,83,156,101,54,66,17,0.011020582,2012/2/16 0:00,DUK,Utilities
DUK_8182,2015/5/1,107,132,92,60,88,21,0.004254246,2015/5/1 0:00,DUK,Utilities
DUK_7989,2017/2/16,56,240,96,50,104,16,0.027611392999999998,2017/2/16 0:00,DUK,Utilities
DUK_8123,2018/5/10,37,187,61,49,35,16,0.006697634,2018/5/10 0:00,DUK,Utilities
DUK_7985,2016/2/18,70,229,84,36,77,9,0.009403961,2016/2/18 0:00,DUK,Utilities
DUK_8130,2020/2/13,42,163,60,29,60,19,,,DUK,Utilities
DUK_8184,2014/11/5,87,153,78,36,64,31,0.015444444,2014/11/5 0:00,DUK,Utilities
DUK_8185,2014/8/7,94,162,101,65,70,19,0.010882046999999999,2014/8/7 0:00,DUK,Utilities
DUK_8129,2019/11/8,68,226,72,66,81,23,-0.028407916000000002,2019/11/8 0:00,DUK,Utilities
DUK_7830,2014/5/7,96,237,73,52,96,19,0.01026413,2014/5/7 0:00,DUK,Utilities
DUK_7638,2012/11/8,70,151,55,44,73,10,-0.006037453000000001,2012/11/8 0:00,DUK,Utilities
DUK_8127,2019/5/9,63,147,54,75,61,21,-0.01104785,2019/5/9 0:00,DUK,Utilities
DUK_7828,2013/8/7,95,187,102,63,79,17,-0.000984248,2013/8/7 0:00,DUK,Utilities
DUK_8124,2018/8/2,50,144,28,38,40,11,-0.0074029130000000005,2018/8/2 0:00,DUK,Utilities
DUK_7983,2015/8/6,110,194,89,42,72,19,-0.0018924979999999998,2015/8/6 0:00,DUK,Utilities
DUK_7984,2015/11/5,72,137,59,33,42,9,-0.006673201,2015/11/5 0:00,DUK,Utilities
DUK_8125,2018/11/2,59,176,78,37,52,18,0.011388595,2018/11/2 0:00,DUK,Utilities
DUK_7988,2016/11/4,49,97,42,34,48,9,-0.009104984,2016/11/4 0:00,DUK,Utilities
DUK_7992,2017/11/3,52,173,75,70,45,21,-0.00045168199999999996,2017/11/3 0:00,DUK,Utilities
DUK_7990,2017/5/9,67,200,70,49,45,9,-0.009768421999999999,2017/5/9 0:00,DUK,Utilities
DUK_7826,2013/2/13,38,127,54,45,73,10,-0.009784177,2013/2/13 0:00,DUK,Utilities
DUK_7986,2016/5/3,90,223,74,28,60,9,-0.001266862,2016/5/3 0:00,DUK,Utilities
DUK_8128,2019/8/6,62,180,72,78,67,24,0.022539088,2019/8/6 0:00,DUK,Utilities
DUK_7637,2012/8/2,63,145,72,54,56,9,-0.000888589,2012/8/2 0:00,DUK,Utilities
DUK_7991,2017/8/3,33,176,33,42,41,10,0.008980689,2017/8/3 0:00,DUK,Utilities
EIX_8063,2018/2/22,115,97,104,97,74,23,0.011000195,2018/2/22 0:00,EIX,Utilities
EIX_8064,2018/5/1,114,96,124,110,53,18,0.0,2018/5/1 0:00,EIX,Utilities
EIX_8069,2019/7/25,73,65,126,57,71,26,-0.013939706000000001,2019/7/25 0:00,EIX,Utilities
EIX_8062,2017/10/30,59,75,88,45,55,22,0.001509942,2017/10/30 0:00,EIX,Utilities
EIX_7747,2015/2/24,81,96,77,64,56,11,0.002596581,2015/2/24 0:00,EIX,Utilities
EIX_7911,2016/11/1,86,121,86,47,67,25,-0.013337008000000001,2016/11/1 0:00,EIX,Utilities
EIX_7914,2017/7/28,65,65,88,46,72,21,-0.012244398,2017/7/28 0:00,EIX,Utilities
EIX_7905,2015/4/28,51,55,70,42,51,19,0.010654016,2015/4/28 0:00,EIX,Utilities
EIX_7908,2016/2/23,50,99,74,31,42,11,0.011519389,2016/2/23 0:00,EIX,Utilities
EIX_7742,2013/10/29,94,64,69,32,42,6,-0.0022348760000000002,2013/10/29 0:00,EIX,Utilities
EIX_8065,2018/7/26,107,56,110,60,50,20,0.018105627,2018/7/26 0:00,EIX,Utilities
EIX_7738,2012/11/1,112,49,77,25,47,12,-0.004475684000000001,2012/11/1 0:00,EIX,Utilities
EIX_7736,2012/5/2,97,41,97,12,44,23,-0.013553248,2012/5/2 0:00,EIX,Utilities
EIX_7744,2014/4/29,65,86,91,43,50,19,-0.005438620999999999,2014/4/29 0:00,EIX,Utilities
EIX_7912,2017/2/21,55,132,82,21,43,15,0.011527441999999999,2017/2/21 0:00,EIX,Utilities
EIX_7913,2017/5/1,63,98,97,65,53,13,-0.009128465,2017/5/1 0:00,EIX,Utilities
EIX_8067,2019/2/28,139,80,110,116,74,18,-0.011879248,2019/2/28 0:00,EIX,Utilities
EIX_7907,2015/10/27,108,66,84,45,59,17,-0.010299858,2015/10/27 0:00,EIX,Utilities
EIX_8066,2018/10/30,142,67,130,61,70,17,0.006077241999999999,2018/10/30 0:00,EIX,Utilities
