Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
AMG_577,2017/5/1,87,190,88,2,42,9,-0.058880367999999995,2017/5/1 0:00,AMG,Financials
AMG_588,2020/2/3,82,157,61,3,51,4,,,AMG,Financials
AMG_584,2019/2/4,120,219,92,6,28,14,0.023147268,2019/2/4 0:00,AMG,Financials
AMG_580,2018/1/29,78,220,88,20,38,19,-0.030357749,2018/1/29 0:00,AMG,Financials
AMG_430,2016/10/31,61,151,67,4,39,5,-0.037579751,2016/10/31 0:00,AMG,Financials
AMG_428,2016/5/3,81,196,90,11,40,9,-0.032644751,2016/5/3 0:00,AMG,Financials
AMG_419,2014/2/4,51,213,77,16,39,5,0.03138153,2014/2/4 0:00,AMG,Financials
AMG_422,2014/11/3,82,185,113,6,44,9,-0.033134767999999995,2014/11/3 0:00,AMG,Financials
AMG_578,2017/7/31,85,191,76,2,23,5,0.040190362,2017/7/31 0:00,AMG,Financials
AMG_416,2013/4/30,58,193,103,5,48,9,0.02549236,2013/4/30 0:00,AMG,Financials
AMG_245,2012/1/31,76,201,95,6,26,4,-0.00049717,2012/1/31 0:00,AMG,Financials
AMG_415,2013/1/29,51,167,104,2,38,5,0.009857259,2013/1/29 0:00,AMG,Financials
AMG_417,2013/7/30,60,177,85,3,40,9,0.037607869,2013/7/30 0:00,AMG,Financials
AMG_426,2015/11/9,87,169,78,4,24,7,-0.05873951400000001,2015/11/9 0:00,AMG,Financials
AMG_248,2012/10/31,54,171,76,2,28,9,0.019010799,2012/10/31 0:00,AMG,Financials
AMG_429,2016/8/1,94,139,109,5,43,5,-0.015601535,2016/8/1 0:00,AMG,Financials
AMG_579,2017/10/30,68,185,86,4,39,13,-0.027165895,2017/10/30 0:00,AMG,Financials
AMG_586,2019/7/29,91,154,75,3,39,5,-0.037756817000000005,2019/7/29 0:00,AMG,Financials
AMG_425,2015/7/28,78,212,94,2,66,9,-0.010182715,2015/7/28 0:00,AMG,Financials
AMG_587,2019/10/28,56,173,70,5,31,8,0.053788515999999995,2019/10/28 0:00,AMG,Financials
AMG_246,2012/5/1,68,223,89,5,33,9,-0.007481130999999999,2012/5/1 0:00,AMG,Financials
AMG_583,2018/10/29,130,208,103,5,44,14,-0.035575181000000004,2018/10/29 0:00,AMG,Financials
AMP_1946,2012/7/26,109,158,98,17,66,19,0.057940784,2012/7/26 0:00,AMP,Financials
AMP_2126,2015/10/22,95,193,109,8,64,7,0.022678369,2015/10/22 0:00,AMP,Financials
AMP_2287,2018/7/25,80,192,100,24,46,10,0.019584397,2018/7/25 0:00,AMP,Financials
AMP_1949,2013/4/23,88,296,99,7,95,26,0.017408154,2013/4/23 0:00,AMP,Financials
AMP_2283,2017/7/26,76,184,74,9,35,10,0.041846714,2017/7/26 0:00,AMP,Financials
AMP_2118,2013/10/30,45,172,56,1,25,10,0.01408594,2013/10/30 0:00,AMP,Financials
AMP_2292,2019/10/24,92,189,108,12,54,8,0.042935830999999994,2019/10/24 0:00,AMP,Financials
AMP_2291,2019/7/25,62,186,73,7,61,20,-0.029708852999999997,2019/7/25 0:00,AMP,Financials
AMP_2120,2014/4/29,42,97,40,5,26,8,0.058351858,2014/4/29 0:00,AMP,Financials
AMP_2293,2020/1/30,48,182,75,4,52,9,0.026921232000000003,2020/1/30 0:00,AMP,Financials
AMP_2286,2018/4/24,75,168,75,16,45,9,-0.019451521,2018/4/24 0:00,AMP,Financials
AMP_2124,2015/4/23,94,149,107,30,47,16,-0.03380943,2015/4/23 0:00,AMP,Financials
AMP_1944,2012/2/2,129,184,138,6,66,15,-0.080321245,2012/2/2 0:00,AMP,Financials
AMP_2119,2014/2/5,28,178,55,3,27,9,-0.0010623969999999999,2014/2/5 0:00,AMP,Financials
AMP_2125,2015/7/23,103,237,100,23,70,14,-0.004731476,2015/7/23 0:00,AMP,Financials
AMP_2285,2018/1/25,61,176,43,13,48,4,-0.039820269,2018/1/25 0:00,AMP,Financials
AMP_2288,2018/10/24,91,228,116,24,47,12,-0.073463846,2018/10/24 0:00,AMP,Financials
AMP_2127,2016/1/28,120,194,129,21,82,23,-0.045988392,2016/1/28 0:00,AMP,Financials
AMP_2289,2019/1/31,99,167,76,8,54,10,0.053419855,2019/1/31 0:00,AMP,Financials
AMP_2129,2016/7/27,84,116,77,15,68,18,-0.010662513,2016/7/27 0:00,AMP,Financials
AMP_2117,2013/7/25,58,173,70,7,63,19,0.015769952,2013/7/25 0:00,AMP,Financials
AMP_2131,2017/2/2,70,158,76,19,54,9,0.042624687,2017/2/2 0:00,AMP,Financials
AMP_2122,2014/10/29,51,129,71,4,18,6,0.028761421000000002,2014/10/29 0:00,AMP,Financials
AMP_2290,2019/4/25,90,190,110,10,98,9,0.007361094,2019/4/25 0:00,AMP,Financials
AMP_1945,2012/4/24,76,208,117,3,70,10,-0.007380761,2012/4/24 0:00,AMP,Financials
AMP_2123,2015/1/29,64,244,86,17,59,11,0.014795436,2015/1/29 0:00,AMP,Financials
AMP_1948,2013/1/31,60,129,84,11,43,10,-0.008076591999999999,2013/1/31 0:00,AMP,Financials
AON_2013,2014/10/31,134,344,127,16,45,7,0.035022311,2014/10/31 0:00,AON,Financials
AON_2018,2016/2/5,92,225,122,7,22,6,0.044069769,2016/2/5 0:00,AON,Financials
AON_2020,2016/7/29,79,204,84,7,19,2,-0.029811534,2016/7/29 0:00,AON,Financials
AON_1828,2014/1/31,91,221,103,3,24,5,-0.003467907,2014/1/31 0:00,AON,Financials
AON_2015,2015/5/1,104,225,94,7,22,1,0.022757921,2015/5/1 0:00,AON,Financials
AON_2176,2019/2/1,122,319,134,9,49,9,0.071881273,2019/2/1 0:00,AON,Financials
AON_2025,2017/10/27,83,188,89,7,17,10,-0.033265087,2017/10/27 0:00,AON,Financials
AON_2014,2015/2/6,103,237,112,12,17,3,0.028809186,2015/2/6 0:00,AON,Financials
AON_1829,2014/4/25,97,221,113,4,34,4,0.03358066,2014/4/25 0:00,AON,Financials
AON_2175,2018/10/26,100,266,121,3,36,6,0.015535417,2018/10/26 0:00,AON,Financials
AON_2178,2019/7/26,115,234,104,6,36,0,-0.011633266000000001,2019/7/26 0:00,AON,Financials
AON_1825,2013/4/26,80,159,92,8,14,4,-0.037363369,2013/4/26 0:00,AON,Financials
AON_2172,2018/2/2,130,305,109,24,41,7,-0.006160018000000001,2018/2/2 0:00,AON,Financials
AON_1830,2014/7/25,124,254,124,9,28,4,-0.051115769000000005,2014/7/25 0:00,AON,Financials
AON_1821,2012/5/4,128,277,127,6,49,3,-0.05764360599999999,2012/5/4 0:00,AON,Financials
AON_1820,2012/2/3,98,246,138,2,32,6,-0.026534283999999998,2012/2/3 0:00,AON,Financials
AON_2021,2016/10/28,73,255,96,13,24,2,0.02656341,2016/10/28 0:00,AON,Financials
AON_1822,2012/7/27,116,244,118,7,20,6,0.061101552999999996,2012/7/27 0:00,AON,Financials
AON_2023,2017/5/9,91,218,63,4,33,9,0.012132607,2017/5/9 0:00,AON,Financials
AON_1823,2012/10/26,121,231,111,7,26,10,0.028462306,2012/10/26 0:00,AON,Financials
AON_2016,2015/7/31,98,224,110,13,32,7,-0.011477396,2015/7/31 0:00,AON,Financials
AON_2024,2017/8/4,83,195,60,8,21,5,-0.000143947,2017/8/4 0:00,AON,Financials
AON_2173,2018/5/4,76,187,62,7,18,3,-0.003642818,2018/5/4 0:00,AON,Financials
AON_2022,2017/2/10,84,251,120,11,46,1,0.003646767,2017/2/10 0:00,AON,Financials
AON_2174,2018/7/27,85,183,88,5,76,7,-0.024900482,2018/7/27 0:00,AON,Financials
AON_2019,2016/4/29,91,210,99,12,24,4,0.018999603,2016/4/29 0:00,AON,Financials
AON_2017,2015/10/30,103,287,119,14,18,9,-0.016028728,2015/10/30 0:00,AON,Financials
AXP_938,2013/1/17,58,83,46,9,26,5,0.00197959,2013/1/17 0:00,AXP,Financials
AXP_1100,2015/7/23,102,160,75,19,57,9,-0.025066411,2015/7/23 0:00,AXP,Financials
AXP_935,2012/4/18,74,145,70,11,44,6,-0.002406315,2012/4/18 0:00,AXP,Financials
AXP_1102,2016/1/21,134,264,94,29,91,10,-0.00618752,2016/1/21 0:00,AXP,Financials
AXP_934,2012/1/19,87,111,71,9,42,11,0.007713595,2012/1/19 0:00,AXP,Financials
AXP_1434,2018/7/18,71,156,60,15,56,5,0.01809196,2018/7/18 0:00,AXP,Financials
AXP_1287,2018/1/18,69,176,68,19,63,3,-0.008932131,2018/1/18 0:00,AXP,Financials
AXP_939,2013/4/17,103,124,71,4,36,8,-0.007121832,2013/4/17 0:00,AXP,Financials
AXP_1285,2017/7/19,67,172,57,19,68,6,0.004794243,2017/7/19 0:00,AXP,Financials
AXP_1286,2017/10/18,92,222,67,11,69,5,0.004253456,2017/10/18 0:00,AXP,Financials
AXP_1097,2014/10/16,78,139,91,14,72,22,-0.008525917,2014/10/16 0:00,AXP,Financials
AXP_1600,2014/1/16,76,177,83,43,69,14,-0.0053257930000000005,2014/1/16 0:00,AXP,Financials
AXP_1288,2018/4/18,62,115,69,4,46,3,0.013743884,2018/4/18 0:00,AXP,Financials
AXP_1095,2014/4/17,93,127,93,11,68,9,-0.013501147,2014/4/17 0:00,AXP,Financials
AXP_1439,2019/10/18,76,150,60,3,40,5,-0.019647325,2019/10/18 0:00,AXP,Financials
AXP_1096,2014/7/29,87,161,96,15,68,8,-0.001632936,2014/7/29 0:00,AXP,Financials
AXP_1283,2017/1/19,78,183,74,5,56,6,-0.010323854,2017/1/19 0:00,AXP,Financials
AXP_1103,2016/4/21,98,154,95,15,60,5,0.009074193000000001,2016/4/21 0:00,AXP,Financials
AXP_937,2012/10/17,86,102,77,19,33,8,0.012621488,2012/10/17 0:00,AXP,Financials
AXP_936,2012/7/18,75,115,85,24,33,18,-0.006646206,2012/7/18 0:00,AXP,Financials
AXP_1284,2017/4/19,50,157,55,7,39,3,-0.0031666159999999997,2017/4/19 0:00,AXP,Financials
AXP_1440,2020/1/24,59,135,57,6,40,6,0.028469252,2020/1/24 0:00,AXP,Financials
AXP_1602,2013/7/17,71,119,63,14,68,10,-0.018781061,2013/7/17 0:00,AXP,Financials
AXP_1282,2016/10/19,103,217,87,8,75,6,0.019474004,2016/10/19 0:00,AXP,Financials
AXP_1437,2019/4/18,50,157,75,9,48,3,0.017090156999999998,2019/4/18 0:00,AXP,Financials
AXP_1099,2015/4/16,107,131,102,2,69,8,0.014545500000000001,2015/4/16 0:00,AXP,Financials
AXP_1438,2019/7/19,61,152,82,5,47,7,-0.027881576,2019/7/19 0:00,AXP,Financials
AXP_1435,2018/10/18,77,168,80,11,54,10,-0.014376078999999998,2018/10/18 0:00,AXP,Financials
BAC_2884,2019/7/17,138,239,117,5,37,16,0.006898957,2019/7/17 0:00,BAC,Financials
BAC_2885,2019/10/16,111,242,105,10,33,21,0.014799884,2019/10/16 0:00,BAC,Financials
BAC_2559,2017/1/13,130,246,114,15,69,12,0.003926708,2017/1/13 0:00,BAC,Financials
BAC_2557,2016/7/19,148,224,121,22,41,6,0.010630799,2016/7/19 0:00,BAC,Financials
BAC_2558,2016/10/18,198,302,144,21,65,13,0.013084175,2016/10/18 0:00,BAC,Financials
BAC_2881,2018/10/15,98,218,71,11,31,10,-0.018973964,2018/10/15 0:00,BAC,Financials
BAC_2723,2017/7/18,126,220,84,17,32,15,-0.004995872,2017/7/18 0:00,BAC,Financials
BAC_2434,2013/1/17,149,125,131,55,39,12,-0.042444823,2013/1/17 0:00,BAC,Financials
BAC_2436,2013/7/17,112,192,109,21,54,9,0.028017266000000002,2013/7/17 0:00,BAC,Financials
BAC_2382,2014/4/16,161,165,107,72,41,7,-0.015863346,2014/4/16 0:00,BAC,Financials
BAC_2556,2016/4/14,180,242,119,33,45,7,0.025380737999999996,2016/4/14 0:00,BAC,Financials
BAC_2381,2014/1/15,144,247,121,45,50,20,0.02265946,2014/1/15 0:00,BAC,Financials
BAC_2383,2014/7/16,169,230,128,67,40,6,-0.018975343999999998,2014/7/16 0:00,BAC,Financials
BAC_2726,2018/4/16,133,209,86,8,34,3,0.004362452,2018/4/16 0:00,BAC,Financials
BAC_2431,2012/4/19,169,201,119,33,38,4,-0.016816101,2012/4/19 0:00,BAC,Financials
