Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
ABBV_506,2016/4/29,97,234,116,11,72,17,-0.0032679859999999996,2016/4/29 0:00,ABBV,Health Care
ABBV_678,2018/1/26,54,193,94,30,74,11,0.13767309,2018/1/26 0:00,ABBV,Health Care
ABBV_510,2017/4/27,116,209,98,30,47,8,0.015836389,2017/4/27 0:00,ABBV,Health Care
ABBV_682,2019/1/25,83,123,122,19,49,12,-0.062179745,2019/1/25 0:00,ABBV,Health Care
ABBV_504,2015/10/30,159,242,189,68,101,24,0.10073938800000001,2015/10/30 0:00,ABBV,Health Care
ABBV_347,2013/10/25,100,167,76,9,43,8,0.028583327999999998,2013/10/25 0:00,ABBV,Health Care
ABBV_685,2019/11/1,93,175,73,16,36,8,0.027655522999999998,2019/11/1 0:00,ABBV,Health Care
ABC_2116,2017/11/2,103,171,75,18,86,11,-0.044244313,2017/11/2 0:00,ABC,Health Care
ABC_2106,2015/4/30,44,206,69,15,70,15,0.016542161,2015/4/30 0:00,ABC,Health Care
ABC_2274,2018/2/6,84,229,91,20,75,15,-0.0039173079999999996,2018/2/6 0:00,ABC,Health Care
ABC_1746,2012/1/26,58,145,66,25,34,4,-0.018126918,2012/1/26 0:00,ABC,Health Care
ABC_1930,2013/4/25,107,171,118,34,96,13,-0.043174487000000004,2013/4/25 0:00,ABC,Health Care
ABC_2277,2018/11/6,84,237,56,20,80,25,-0.051490489,2018/11/6 0:00,ABC,Health Care
ABC_2113,2017/1/31,67,199,99,20,51,11,0.043769384,2017/1/31 0:00,ABC,Health Care
ABC_2276,2018/8/2,66,179,77,20,64,10,-0.006415832,2018/8/2 0:00,ABC,Health Care
ABC_1931,2013/7/24,79,188,87,50,88,9,-0.014922794,2013/7/24 0:00,ABC,Health Care
ABC_1929,2013/1/24,66,176,76,45,60,9,-0.009961002,2013/1/24 0:00,ABC,Health Care
ABC_1937,2015/1/28,47,243,72,16,70,6,0.0046914570000000004,2015/1/28 0:00,ABC,Health Care
ABC_2279,2019/5/2,72,212,61,22,52,13,0.050006787999999996,2019/5/2 0:00,ABC,Health Care
ABC_2108,2015/10/29,58,212,79,28,85,18,-0.006974362,2015/10/29 0:00,ABC,Health Care
ABC_2111,2016/8/2,60,180,83,20,74,7,0.045475793,2016/8/2 0:00,ABC,Health Care
ABC_1932,2013/10/31,88,197,89,36,72,9,0.001686609,2013/10/31 0:00,ABC,Health Care
ABC_2282,2020/1/30,92,195,54,31,58,13,-0.010905891000000001,2020/1/30 0:00,ABC,Health Care
ABC_2109,2016/2/5,69,211,84,44,62,15,0.003554448,2016/2/5 0:00,ABC,Health Care
ABC_2280,2019/8/1,69,238,45,15,37,8,0.052208782,2019/8/1 0:00,ABC,Health Care
ABC_1747,2012/4/26,64,166,105,30,54,5,-0.023249598,2012/4/26 0:00,ABC,Health Care
ABC_1936,2014/10/30,39,190,71,11,65,11,0.063957846,2014/10/30 0:00,ABC,Health Care
ABC_2115,2017/8/3,90,232,101,15,67,10,-0.10474414300000001,2017/8/3 0:00,ABC,Health Care
ABC_2278,2019/1/31,70,177,73,30,45,9,0.061632549,2019/1/31 0:00,ABC,Health Care
ABC_2110,2016/5/5,104,164,86,29,94,13,-0.074623334,2016/5/5 0:00,ABC,Health Care
ABC_1748,2012/7/26,72,170,112,19,51,7,0.00026346,2012/7/26 0:00,ABC,Health Care
ABC_2275,2018/5/2,84,232,71,26,69,12,0.033408111000000004,2018/5/2 0:00,ABC,Health Care
ABC_2114,2017/5/4,80,238,72,15,47,11,0.046691674,2017/5/4 0:00,ABC,Health Care
ABC_2112,2016/11/2,89,197,97,50,77,12,0.088408054,2016/11/2 0:00,ABC,Health Care
ABC_1934,2014/4/24,51,209,57,20,62,8,0.000771176,2014/4/24 0:00,ABC,Health Care
ABC_2107,2015/7/23,52,205,69,12,54,8,-0.042018219,2015/7/23 0:00,ABC,Health Care
ABT_521,2017/7/20,81,134,73,20,58,13,0.028727456000000002,2017/7/20 0:00,ABT,Health Care
ABT_516,2016/4/20,61,122,58,7,28,14,0.002736665,2016/4/20 0:00,ABT,Health Care
ABT_352,2014/1/22,116,216,101,10,83,12,-0.026840472,2014/1/22 0:00,ABT,Health Care
ABT_689,2018/7/18,88,216,61,15,70,8,0.031050967999999998,2018/7/18 0:00,ABT,Health Care
ABT_692,2019/4/17,87,151,54,10,43,10,-0.045823515999999995,2019/4/17 0:00,ABT,Health Care
ABT_513,2015/7/22,96,152,87,8,37,12,0.02451771,2015/7/22 0:00,ABT,Health Care
ABT_181,2013/4/17,72,168,118,17,58,14,0.024175747999999997,2013/4/17 0:00,ABT,Health Care
ABT_354,2014/7/16,98,167,70,10,61,8,-0.0029147179999999997,2014/7/16 0:00,ABT,Health Care
ABT_691,2019/1/23,70,199,82,11,45,19,-0.022100913,2019/1/23 0:00,ABT,Health Care
ABT_356,2015/1/29,100,263,112,10,62,9,0.042616874000000006,2015/1/29 0:00,ABT,Health Care
ABT_179,2012/10/17,105,305,133,12,136,22,-0.042839319,2012/10/17 0:00,ABT,Health Care
ABT_690,2018/10/17,71,152,60,15,59,7,-0.010147902,2018/10/17 0:00,ABT,Health Care
ABT_688,2018/4/18,71,167,71,20,48,8,-0.004682254,2018/4/18 0:00,ABT,Health Care
ABT_355,2014/10/22,93,212,82,10,63,15,-0.018872358,2014/10/22 0:00,ABT,Health Care
ABT_695,2020/1/22,76,215,59,8,38,4,0.023737849,2020/1/22 0:00,ABT,Health Care
ABT_517,2016/7/20,89,131,88,8,49,7,0.020334983,2016/7/20 0:00,ABT,Health Care
ABT_357,2015/4/22,72,245,90,12,57,12,0.026103556,2015/4/22 0:00,ABT,Health Care
ABT_351,2013/10/16,140,220,119,8,76,19,0.06496596,2013/10/16 0:00,ABT,Health Care
ABT_519,2017/1/25,85,159,87,12,54,4,0.0,2017/1/25 0:00,ABT,Health Care
ABT_687,2018/1/24,100,226,63,17,42,7,0.042039535999999995,2018/1/24 0:00,ABT,Health Care
ABT_176,2012/1/25,75,198,119,7,50,8,-0.01339764,2012/1/25 0:00,ABT,Health Care
ABT_515,2016/1/28,109,181,107,17,44,16,-0.09290837699999999,2016/1/28 0:00,ABT,Health Care
ABT_522,2017/10/18,73,146,61,13,37,7,0.012895007,2017/10/18 0:00,ABT,Health Care
ABT_693,2019/7/17,78,172,67,9,62,5,0.031265012,2019/7/17 0:00,ABT,Health Care
ABT_177,2012/4/18,66,168,67,6,47,6,0.0004964030000000001,2012/4/18 0:00,ABT,Health Care
ABT_180,2013/1/23,80,177,108,9,78,9,-0.002735567,2013/1/23 0:00,ABT,Health Care
ABT_350,2013/7/17,125,204,106,11,61,9,0.003361315,2013/7/17 0:00,ABT,Health Care
ABT_520,2017/4/19,110,167,90,19,51,10,0.0036840859999999996,2017/4/19 0:00,ABT,Health Care
ABT_694,2019/10/16,73,188,67,10,27,7,-0.002439675,2019/10/16 0:00,ABT,Health Care
AET_595,2016/10/27,148,159,99,18,42,7,-0.001621478,2016/10/27 0:00,AET,Health Care
AET_597,2017/5/2,77,162,102,6,38,3,0.015572488,2017/5/2 0:00,AET,Health Care
AET_434,2014/2/6,82,165,104,9,59,8,-0.005126681,2014/2/6 0:00,AET,Health Care
AET_261,2012/7/31,73,160,89,17,64,12,-0.029079107000000003,2012/7/31 0:00,AET,Health Care
AET_438,2015/2/3,68,192,116,21,46,11,0.021253513999999998,2015/2/3 0:00,AET,Health Care
AET_594,2016/8/2,129,164,141,18,49,11,0.011009193,2016/8/2 0:00,AET,Health Care
AET_437,2014/10/28,94,159,156,15,65,3,-0.024627392999999997,2014/10/28 0:00,AET,Health Care
AET_264,2013/4/30,56,175,87,15,55,9,0.022792001,2013/4/30 0:00,AET,Health Care
AET_589,2015/4/28,71,136,78,21,30,8,0.032360635,2015/4/28 0:00,AET,Health Care
AET_435,2014/4/24,83,188,95,11,59,10,0.058772242,2014/4/24 0:00,AET,Health Care
AET_598,2017/8/3,74,177,90,9,45,3,0.024557242000000003,2017/8/3 0:00,AET,Health Care
AET_596,2017/1/31,119,179,114,34,53,8,0.016279681,2017/1/31 0:00,AET,Health Care
AET_258,2012/4/26,74,158,116,23,38,5,0.0,2012/6/18 0:00,AET,Health Care
AET_263,2013/1/31,99,199,105,26,81,7,-0.014708911000000002,2013/1/31 0:00,AET,Health Care
AET_432,2013/7/30,34,145,92,10,61,7,-0.007097804,2013/7/30 0:00,AET,Health Care
AET_591,2015/10/29,73,160,109,9,64,4,0.033750337000000005,2015/10/29 0:00,AET,Health Care
AET_599,2017/10/31,96,186,70,13,70,5,-0.007008100000000001,2017/10/31 0:00,AET,Health Care
AET_590,2015/8/4,92,188,143,13,66,8,0.012303379,2015/8/4 0:00,AET,Health Care
AET_262,2012/10/25,52,159,83,21,56,5,0.010921491,2012/10/25 0:00,AET,Health Care
AET_436,2014/7/29,74,177,148,16,61,11,-0.034661665,2014/7/29 0:00,AET,Health Care
AET_593,2016/4/29,95,152,127,22,43,8,-0.020587985,2016/4/29 0:00,AET,Health Care
AGN_1226,2015/11/4,103,141,73,10,46,17,-0.005302073000000001,2015/11/4 0:00,AGN,Health Care
AGN_1215,2013/10/29,98,160,92,14,61,8,0.057658053,2013/10/29 0:00,AGN,Health Care
AGN_1372,2017/2/8,112,196,107,11,68,18,0.036799782999999996,2017/2/8 0:00,AGN,Health Care
AGN_1068,2012/8/1,109,142,108,13,69,6,0.011820611000000002,2012/8/1 0:00,AGN,Health Care
AGN_1531,2019/5/7,106,179,86,17,81,22,-0.043313442,2019/5/7 0:00,AGN,Health Care
AGN_1213,2013/7/31,100,141,117,10,66,11,-0.008199147,2013/7/31 0:00,AGN,Health Care
AGN_1530,2019/1/29,132,158,81,12,60,25,-0.08551268,2019/1/29 0:00,AGN,Health Care
AGN_1527,2018/4/30,153,220,120,11,91,32,-0.051777337,2018/4/30 0:00,AGN,Health Care
AGN_1221,2014/10/27,94,116,89,7,53,9,-0.007905834,2014/10/27 0:00,AGN,Health Care
AGN_1071,2013/2/5,78,125,94,15,58,5,-0.001269482,2013/2/5 0:00,AGN,Health Care
AGN_1218,2014/5/7,79,136,84,16,54,3,-0.0058565990000000005,2014/5/7 0:00,AGN,Health Care
AGN_1371,2016/11/2,119,182,82,20,48,12,-0.051569589000000006,2016/11/2 0:00,AGN,Health Care
AGN_1225,2015/8/6,102,180,59,9,79,21,-0.051004078,2015/8/6 0:00,AGN,Health Care
AGN_1612,2012/2/2,93,162,111,5,71,4,-0.001862208,2012/2/2 0:00,AGN,Health Care
AGN_1069,2012/10/30,98,153,89,12,59,19,-0.007964017,2012/10/31 0:00,AGN,Health Care
AGN_1369,2016/5/10,107,267,110,17,79,27,0.052828565999999993,2016/5/10 0:00,AGN,Health Care
AGN_1528,2018/7/26,126,224,88,10,44,22,0.004297882,2018/7/26 0:00,AGN,Health Care
AGN_1373,2017/5/9,94,176,88,31,56,15,-0.014217823999999999,2017/5/9 0:00,AGN,Health Care
AGN_1529,2018/10/30,108,162,86,8,49,12,-0.075546632,2018/10/30 0:00,AGN,Health Care
AGN_1224,2015/5/11,117,170,76,14,50,21,0.030462341,2015/5/11 0:00,AGN,Health Care
AGN_1375,2017/11/1,142,167,104,20,94,24,0.04147157,2017/11/1 0:00,AGN,Health Care
AGN_1227,2016/2/22,76,164,72,19,51,5,0.036518612,2016/2/22 0:00,AGN,Health Care
AGN_1526,2018/2/6,149,192,127,19,68,32,0.020181829,2018/2/6 0:00,AGN,Health Care
AGN_1219,2014/7/21,105,139,118,18,61,13,-0.009395856,2014/7/21 0:00,AGN,Health Care
AGN_1374,2017/8/3,153,254,138,23,53,22,0.000719514,2017/8/3 0:00,AGN,Health Care
AGN_1216,2014/2/5,75,139,104,12,79,6,-0.006700477,2014/2/5 0:00,AGN,Health Care
ALGN_1229,2013/4/18,95,180,118,14,54,15,-0.021117657999999997,2013/4/18 0:00,ALGN,Health Care
ALGN_1399,2017/10/26,73,105,81,2,25,4,0.006096633000000001,2017/10/26 0:00,ALGN,Health Care
ALGN_1233,2014/4/23,77,177,125,15,44,6,0.0074913440000000005,2014/4/23 0:00,ALGN,Health Care
ALGN_1548,2019/7/24,108,180,92,28,30,2,0.008059834,2019/7/24 0:00,ALGN,Health Care
ALGN_1228,2013/1/30,116,217,111,28,62,12,0.017379214,2013/1/30 0:00,ALGN,Health Care
ALGN_1394,2016/7/29,66,92,91,6,60,6,0.045379958,2016/7/29 0:00,ALGN,Health Care
ALGN_1542,2018/1/30,48,134,71,10,34,7,-0.024171705,2018/1/30 0:00,ALGN,Health Care
ALGN_1397,2017/4/27,63,130,72,6,33,3,0.002922987,2017/4/27 0:00,ALGN,Health Care
ALGN_1549,2019/10/23,63,141,74,9,25,3,0.018258398000000002,2019/10/23 0:00,ALGN,Health Care
ALGN_1390,2015/7/23,59,157,82,5,63,8,0.005518825,2015/7/23 0:00,ALGN,Health Care
ALGN_1392,2016/1/28,67,126,90,6,45,3,-0.031097361,2016/1/28 0:00,ALGN,Health Care
ALGN_1395,2016/11/7,83,115,61,3,35,4,0.024845412,2016/11/7 0:00,ALGN,Health Care
ALGN_1231,2013/10/17,64,158,103,4,46,5,0.050548925,2013/10/17 0:00,ALGN,Health Care
ALGN_1396,2017/2/1,105,136,107,16,45,3,0.060639082000000004,2017/2/1 0:00,ALGN,Health Care
ALGN_1546,2019/1/29,74,201,96,15,38,4,0.002438003,2019/1/29 0:00,ALGN,Health Care
ALGN_1085,2012/7/19,58,178,88,3,56,5,0.027219706,2012/7/19 0:00,ALGN,Health Care
ALGN_1236,2015/1/29,69,221,131,4,55,11,0.001707333,2015/1/29 0:00,ALGN,Health Care
ALGN_1234,2014/7/24,84,185,110,3,29,13,0.002070795,2014/7/24 0:00,ALGN,Health Care
ALGN_1543,2018/4/25,78,140,88,13,31,4,0.024910294,2018/4/25 0:00,ALGN,Health Care
ALGN_1547,2019/4/24,97,195,108,25,38,6,0.003377466,2019/4/24 0:00,ALGN,Health Care
ALGN_810,2012/10/18,85,118,79,3,51,16,-0.20417959800000002,2012/10/18 0:00,ALGN,Health Care
ALGN_1389,2015/4/24,84,237,100,3,40,9,0.056597073,2015/4/24 0:00,ALGN,Health Care
ALGN_1544,2018/7/25,59,154,83,12,32,8,0.024638322999999997,2018/7/25 0:00,ALGN,Health Care
ALGN_1545,2018/10/25,86,140,86,8,40,5,-0.202042368,2018/10/25 0:00,ALGN,Health Care
ALGN_1393,2016/4/28,58,84,93,6,21,8,-0.014442389,2016/4/28 0:00,ALGN,Health Care
ALGN_1391,2015/10/22,98,112,96,31,31,2,-0.013151508000000001,2015/10/22 0:00,ALGN,Health Care
ALGN_1230,2013/7/18,69,191,94,11,32,5,0.018756511,2013/7/18 0:00,ALGN,Health Care
ALXN_1089,2012/2/9,136,137,91,15,63,10,0.048506991,2012/2/9 0:00,ALXN,Health Care
ALXN_1092,2012/10/24,113,156,91,20,65,11,-0.073112787,2012/10/24 0:00,ALXN,Health Care
ALXN_1403,2017/7/27,93,207,91,7,85,12,0.021744035,2017/7/27 0:00,ALXN,Health Care
ALXN_1245,2016/2/3,75,128,56,8,70,10,0.062682008,2016/2/3 0:00,ALXN,Health Care
ALXN_1238,2014/4/24,62,133,60,10,46,2,0.024830841,2014/4/24 0:00,ALXN,Health Care
ALXN_1094,2013/4/25,99,140,71,31,66,14,0.107475019,2013/4/25 0:00,ALXN,Health Care
ALXN_1575,2020/1/30,81,136,63,3,49,11,-0.062090885,2020/1/30 0:00,ALXN,Health Care
ALXN_1577,2019/7/24,87,125,81,14,50,9,-0.011844445,2019/7/24 0:00,ALXN,Health Care
ALXN_1243,2015/7/30,104,153,66,11,60,7,0.002666526,2015/7/30 0:00,ALXN,Health Care
ALXN_1610,2013/7/25,82,153,76,12,53,12,-0.020043773,2013/7/25 0:00,ALXN,Health Care
ALXN_1237,2014/1/30,119,148,78,13,85,7,0.211396135,2014/1/30 0:00,ALXN,Health Care
ALXN_1244,2015/10/30,105,119,54,10,61,10,0.000284189,2015/10/30 0:00,ALXN,Health Care
ALXN_1239,2014/7/24,78,110,58,11,42,4,-0.032355015,2014/7/24 0:00,ALXN,Health Care
ALXN_1578,2019/4/25,95,153,102,6,56,10,0.042970224,2019/4/25 0:00,ALXN,Health Care
ALXN_1090,2012/4/24,101,124,60,13,52,10,-0.033065051,2012/4/24 0:00,ALXN,Health Care
ALXN_1552,2018/7/26,94,153,105,18,39,12,-0.004884081,2018/7/26 0:00,ALXN,Health Care
ALXN_1241,2015/1/29,86,136,58,9,59,10,0.057768052,2015/1/29 0:00,ALXN,Health Care
ALXN_1579,2019/2/4,82,123,92,8,55,10,-0.020034833999999998,2019/2/4 0:00,ALXN,Health Care
ALXN_1576,2019/10/23,68,148,86,13,52,10,0.074033023,2019/10/23 0:00,ALXN,Health Care
ALXN_1404,2017/10/26,92,146,105,8,61,5,-0.044996554,2017/10/26 0:00,ALXN,Health Care
ALXN_1240,2014/10/23,61,120,58,11,35,10,0.073007408,2014/10/23 0:00,ALXN,Health Care
ALXN_1580,2018/10/24,99,164,101,21,45,12,-0.097642294,2018/10/24 0:00,ALXN,Health Care
ALXN_1246,2016/4/29,100,132,71,0,51,5,-0.022802217000000003,2016/4/29 0:00,ALXN,Health Care
ALXN_1242,2015/4/23,113,155,59,8,49,6,-0.019182743999999998,2015/4/23 0:00,ALXN,Health Care
ALXN_1091,2012/7/25,115,103,84,29,46,3,0.076930898,2012/7/25 0:00,ALXN,Health Care
ALXN_1609,2013/10/24,84,169,71,22,71,11,0.06419836799999999,2013/10/24 0:00,ALXN,Health Care
ALXN_1402,2017/4/27,95,186,72,13,81,10,0.051188604000000006,2017/4/27 0:00,ALXN,Health Care
ALXN_1551,2018/4/26,93,162,94,16,48,16,0.145039581,2018/4/26 0:00,ALXN,Health Care
ALXN_1405,2018/2/8,77,171,115,11,46,8,-0.074093045,2018/2/8 0:00,ALXN,Health Care
AMGN_1737,2015/1/27,114,132,77,34,56,16,-0.005258852,2015/1/27 0:00,AMGN,Health Care
AMGN_1735,2014/7/29,93,125,61,5,72,10,0.005381134,2014/7/29 0:00,AMGN,Health Care
AMGN_1915,2017/10/25,147,194,90,19,45,18,-0.01591171,2017/10/25 0:00,AMGN,Health Care
AMGN_1660,2013/7/30,108,105,66,16,65,13,0.01673214,2013/7/30 0:00,AMGN,Health Care
AMGN_1738,2015/4/21,99,141,71,15,48,8,0.015002743999999998,2015/4/21 0:00,AMGN,Health Care
AMGN_2253,2019/4/30,130,167,100,21,55,16,-0.010211353000000001,2019/4/30 0:00,AMGN,Health Care
AMGN_1740,2015/10/28,114,143,78,19,42,14,0.0042598,2015/10/28 0:00,AMGN,Health Care
AMGN_2256,2020/1/30,128,228,82,13,60,17,-0.004402377,2020/1/30 0:00,AMGN,Health Care
AMGN_1656,2012/7/26,109,149,60,9,41,7,0.017060053999999998,2012/7/26 0:00,AMGN,Health Care
AMGN_2336,2018/10/30,132,230,70,15,59,12,0.00472926,2018/10/30 0:00,AMGN,Health Care
AMGN_1913,2017/4/26,180,253,123,28,81,28,-0.000546426,2017/4/26 0:00,AMGN,Health Care
AMGN_2337,2018/7/27,149,172,104,17,50,20,-0.008296834,2018/7/27 0:00,AMGN,Health Care
AMGN_2365,2013/10/22,103,121,63,14,53,13,0.022615273999999998,2013/10/22 0:00,AMGN,Health Care
AMGN_2102,2018/4/25,106,145,102,13,45,14,0.016808185,2018/4/25 0:00,AMGN,Health Care
AMGN_1741,2016/1/29,143,178,86,16,69,16,0.029524701,2016/1/29 0:00,AMGN,Health Care
AMGN_1739,2015/7/30,84,156,66,14,36,5,0.00128303,2015/7/30 0:00,AMGN,Health Care
AMGN_2335,2019/1/29,132,221,85,26,67,15,0.0008335689999999999,2019/1/29 0:00,AMGN,Health Care
AMGN_2255,2019/10/29,113,193,98,8,72,8,0.019413741,2019/10/29 0:00,AMGN,Health Care
AMGN_2254,2019/7/30,126,196,79,21,66,12,0.00210129,2019/7/30 0:00,AMGN,Health Care
AMGN_2101,2018/2/2,154,269,111,19,91,26,0.007814168,2018/2/2 0:00,AMGN,Health Care
AMGN_1910,2016/7/27,95,155,69,25,40,17,0.017951896999999998,2016/7/27 0:00,AMGN,Health Care
AMGN_1909,2016/4/29,108,139,79,20,52,12,-0.014075701000000001,2016/4/29 0:00,AMGN,Health Care
AMGN_1736,2014/10/27,84,64,36,10,28,3,0.006383285,2014/10/27 0:00,AMGN,Health Care
AMGN_1912,2017/2/2,143,214,114,33,62,26,-0.00056364,2017/2/2 0:00,AMGN,Health Care
AMGN_1658,2013/1/23,75,103,43,10,37,5,-0.0026413879999999997,2013/1/23 0:00,AMGN,Health Care
AMGN_1911,2016/10/27,146,181,67,34,54,19,0.009937743,2016/10/27 0:00,AMGN,Health Care
AMGN_1914,2017/7/25,104,186,85,20,56,13,-0.000938905,2017/7/25 0:00,AMGN,Health Care
AMGN_1654,2012/1/26,108,169,65,9,53,1,-0.016327081,2012/1/26 0:00,AMGN,Health Care
AMGN_1655,2012/4/24,88,174,63,7,44,7,0.004978713,2012/4/24 0:00,AMGN,Health Care
ANTM_2180,2018/1/31,67,333,88,23,101,8,0.018115362,2018/1/31 0:00,ANTM,Health Care
ANTM_2315,2016/4/27,92,145,132,27,60,6,-0.015706893,2016/4/27 0:00,ANTM,Health Care
ANTM_2037,2015/7/29,76,145,110,8,26,0,0.006939088,2015/7/29 0:00,ANTM,Health Care
ANTM_2310,2017/7/26,91,143,108,33,64,15,-0.029331495,2017/7/26 0:00,ANTM,Health Care
ANTM_2186,2019/7/24,138,252,111,21,61,12,-0.045209665999999996,2019/7/24 0:00,ANTM,Health Care
ANTM_2309,2017/10/25,73,135,76,18,35,11,0.053572378,2017/10/25 0:00,ANTM,Health Care
ANTM_2183,2018/10/31,103,192,63,12,45,5,0.037967598,2018/10/31 0:00,ANTM,Health Care
ANTM_2314,2016/7/27,108,123,107,27,31,8,-0.027109498,2016/7/27 0:00,ANTM,Health Care
ANTM_2036,2015/4/29,72,189,121,13,44,4,-0.020425327,2015/4/29 0:00,ANTM,Health Care
ANTM_2311,2017/4/26,84,156,125,62,49,12,0.038095743,2017/4/26 0:00,ANTM,Health Care
ANTM_2184,2019/1/30,97,227,60,35,58,5,0.091122463,2019/1/30 0:00,ANTM,Health Care
ANTM_2187,2019/10/23,115,238,88,6,51,15,0.012526454,2019/10/23 0:00,ANTM,Health Care
ANTM_2185,2019/4/24,96,188,86,10,58,6,0.001436325,2019/4/24 0:00,ANTM,Health Care
ANTM_2313,2016/11/2,137,143,127,34,47,10,0.047436550999999993,2016/11/2 0:00,ANTM,Health Care
ANTM_2035,2015/1/28,91,193,137,12,47,2,-0.030483357000000003,2015/1/28 0:00,ANTM,Health Care
ANTM_2317,2015/10/28,112,157,104,14,54,4,-0.019973732,2015/10/28 0:00,ANTM,Health Care
