Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
AAP_612,2016/8/16,140,248,59,4,67,4,-0.043872203,2016/8/16 0:00,AAP,Consumer Discretionary
AAP_609,2015/11/12,128,229,84,3,72,13,-0.15426105199999998,2015/11/12 0:00,AAP,Consumer Discretionary
AAP_622,2019/2/19,70,207,42,4,38,7,-0.016765727,2019/2/19 0:00,AAP,Consumer Discretionary
AAP_805,2013/2/7,86,215,84,2,68,7,0.058161835,2013/2/7 0:00,AAP,Consumer Discretionary
AAP_449,2014/11/6,56,220,54,2,52,7,-0.025507113999999997,2014/11/6 0:00,AAP,Consumer Discretionary
AAP_709,2019/8/13,112,245,86,7,40,13,0.000492347,2019/8/13 0:00,AAP,Consumer Discretionary
AAP_731,2014/5/15,57,265,59,4,37,5,0.008851746,2014/5/15 0:00,AAP,Consumer Discretionary
AMZN_1467,2018/4/26,58,93,48,5,20,4,0.039577525,2018/4/26 0:00,AMZN,Consumer Discretionary
AMZN_1639,2012/10/26,57,75,60,2,21,3,0.068724239,2012/10/26 0:00,AMZN,Consumer Discretionary
AMZN_1468,2018/7/26,46,107,46,4,14,1,-0.029839927000000002,2018/7/26 0:00,AMZN,Consumer Discretionary
AMZN_1470,2019/1/31,45,90,42,5,22,4,0.028914666000000002,2019/1/31 0:00,AMZN,Consumer Discretionary
AMZN_999,2014/7/24,33,94,67,3,22,1,0.001312254,2014/7/24 0:00,AMZN,Consumer Discretionary
AMZN_1472,2019/7/25,47,82,53,2,28,0,-0.013489592,2019/7/25 0:00,AMZN,Consumer Discretionary
AMZN_997,2014/4/24,76,100,58,5,20,1,0.038726994,2014/4/24 0:00,AMZN,Consumer Discretionary
AMZN_1465,2017/10/26,60,82,62,4,28,1,-0.000493345,2017/10/26 0:00,AMZN,Consumer Discretionary
AMZN_1635,2013/4/25,50,67,56,2,37,1,0.022025497999999998,2013/4/25 0:00,AMZN,Consumer Discretionary
AMZN_993,2013/10/24,52,83,58,2,33,2,0.016678852,2013/10/24 0:00,AMZN,Consumer Discretionary
AMZN_1584,2016/10/27,56,67,55,1,30,0,-0.005142345,2016/10/27 0:00,AMZN,Consumer Discretionary
AMZN_1474,2020/1/30,50,78,43,3,33,2,0.006824571,2020/1/30 0:00,AMZN,Consumer Discretionary
AMZN_1469,2018/10/25,45,73,49,3,22,2,0.07088697,2018/10/25 0:00,AMZN,Consumer Discretionary
AMZN_1637,2013/1/29,42,60,46,2,37,2,-0.056839596,2013/1/29 0:00,AMZN,Consumer Discretionary
AMZN_1141,2015/7/23,83,137,69,4,37,2,-0.0124726,2015/7/23 0:00,AMZN,Consumer Discretionary
AMZN_1139,2015/4/23,81,111,76,3,28,2,0.000487436,2015/4/23 0:00,AMZN,Consumer Discretionary
AMZN_1145,2016/1/28,95,122,77,3,28,4,0.089140314,2016/1/28 0:00,AMZN,Consumer Discretionary
AMZN_1585,2016/7/28,66,102,63,5,29,4,0.021637915,2016/7/28 0:00,AMZN,Consumer Discretionary
AMZN_1137,2015/1/29,64,82,54,3,34,4,0.025895808,2015/1/29 0:00,AMZN,Consumer Discretionary
AMZN_995,2014/1/30,57,96,66,3,48,5,0.048958867999999996,2014/1/30 0:00,AMZN,Consumer Discretionary
AMZN_1466,2018/2/1,40,90,52,6,30,5,-0.041967354000000005,2018/2/1 0:00,AMZN,Consumer Discretionary
AMZN_1582,2017/2/2,69,82,44,3,25,0,0.009130819,2017/2/2 0:00,AMZN,Consumer Discretionary
AMZN_991,2013/7/25,49,115,50,4,22,1,0.014919353,2013/7/25 0:00,AMZN,Consumer Discretionary
AMZN_1588,2016/4/29,100,111,70,5,31,2,0.095664496,2016/4/29 0:00,AMZN,Consumer Discretionary
AMZN_894,2012/4/26,63,94,59,3,23,1,0.008075339,2012/4/26 0:00,AMZN,Consumer Discretionary
AMZN_1473,2019/10/24,42,68,36,4,27,6,0.010560834,2019/10/24 0:00,AMZN,Consumer Discretionary
AMZN_1322,2017/7/27,61,59,46,2,15,1,-0.006459013,2017/7/27 0:00,AMZN,Consumer Discretionary
AMZN_897,2012/7/26,48,65,55,7,42,1,0.013637371,2012/7/26 0:00,AMZN,Consumer Discretionary
AMZN_1001,2014/10/23,61,117,61,3,29,2,0.0006709639999999999,2014/10/23 0:00,AMZN,Consumer Discretionary
AZO_2772,2015/3/3,68,180,89,4,58,6,0.003648785,2015/3/3 0:00,AZO,Consumer Discretionary
AZO_2623,2012/5/22,92,198,85,3,51,14,-0.020105748,2012/5/22 0:00,AZO,Consumer Discretionary
AZO_2934,2019/2/26,77,162,68,9,54,10,0.051034202,2019/2/26 0:00,AZO,Consumer Discretionary
AZO_2768,2014/3/4,115,173,104,2,60,11,-0.004933176,2014/3/4 0:00,AZO,Consumer Discretionary
AZO_2777,2016/5/24,104,161,102,7,46,11,0.02471427,2016/5/24 0:00,AZO,Consumer Discretionary
AZO_2622,2012/2/28,86,213,62,4,59,10,0.02818981,2012/2/28 0:00,AZO,Consumer Discretionary
AZO_2773,2015/5/26,69,193,83,2,63,8,-0.00108825,2015/5/26 0:00,AZO,Consumer Discretionary
AZO_2933,2018/12/4,82,169,55,5,51,11,0.06745019,2018/12/4 0:00,AZO,Consumer Discretionary
AZO_2936,2019/9/24,69,194,71,7,72,22,-0.044131237999999996,2019/9/24 0:00,AZO,Consumer Discretionary
AZO_2767,2013/12/10,74,167,91,6,71,8,0.031748785,2013/12/10 0:00,AZO,Consumer Discretionary
AZO_2932,2018/9/18,109,191,82,9,79,12,-0.019745303999999998,2018/9/18 0:00,AZO,Consumer Discretionary
AZO_2937,2019/12/10,75,197,89,7,44,18,0.069289991,2019/12/10 0:00,AZO,Consumer Discretionary
AZO_2625,2012/12/4,96,193,91,2,62,10,-0.029655357,2012/12/4 0:00,AZO,Consumer Discretionary
AZO_2626,2013/2/26,91,170,94,2,55,10,-0.00631377,2013/2/26 0:00,AZO,Consumer Discretionary
AZO_2779,2016/12/6,103,170,109,9,72,14,0.004366213,2016/12/6 0:00,AZO,Consumer Discretionary
AZO_2624,2012/9/19,101,203,90,4,52,8,0.033534541,2012/9/19 0:00,AZO,Consumer Discretionary
AZO_2769,2014/5/27,97,174,88,3,56,9,-0.038177156000000004,2014/5/27 0:00,AZO,Consumer Discretionary
AZO_2928,2017/9/19,101,192,78,8,66,12,-0.050071034,2017/9/19 0:00,AZO,Consumer Discretionary
AZO_2770,2014/9/22,81,213,79,3,60,10,-0.040004554,2014/9/22 0:00,AZO,Consumer Discretionary
AZO_2780,2017/2/28,143,179,67,4,65,12,-0.005804128,2017/2/28 0:00,AZO,Consumer Discretionary
AZO_2930,2018/2/27,110,178,75,7,73,25,-0.110653691,2018/2/27 0:00,AZO,Consumer Discretionary
AZO_2776,2016/3/1,74,167,108,6,68,11,0.020643698999999998,2016/3/1 0:00,AZO,Consumer Discretionary
AZO_2778,2016/9/22,88,188,97,4,87,13,-0.0042850909999999996,2016/9/22 0:00,AZO,Consumer Discretionary
AZO_2627,2013/5/21,96,208,85,2,54,7,0.045935727,2013/5/21 0:00,AZO,Consumer Discretionary
AZO_2775,2015/12/8,83,214,113,4,79,16,0.058391115,2015/12/8 0:00,AZO,Consumer Discretionary
AZO_2927,2017/5/23,127,177,88,7,61,15,-0.11840963,2017/5/23 0:00,AZO,Consumer Discretionary
AZO_2628,2013/9/25,70,211,92,2,70,10,0.025970915,2013/9/25 0:00,AZO,Consumer Discretionary
AZO_2771,2014/12/9,71,198,90,9,73,5,0.04261253,2014/12/9 0:00,AZO,Consumer Discretionary
BBY_3479,2015/5/21,90,215,80,8,66,9,0.039372465,2015/5/21 0:00,BBY,Consumer Discretionary
BBY_3474,2014/2/27,102,191,43,5,70,17,-0.009682416999999999,2014/2/27 0:00,BBY,Consumer Discretionary
BBY_3582,2019/5/23,51,186,73,5,100,5,-0.04843138,2019/5/23 0:00,BBY,Consumer Discretionary
BBY_3472,2013/8/20,72,139,31,16,40,6,0.132443858,2013/8/20 0:00,BBY,Consumer Discretionary
BBY_3636,2017/3/1,94,199,95,1,64,11,-0.045094077,2017/3/1 0:00,BBY,Consumer Discretionary
BBY_3576,2017/11/16,65,278,81,3,106,8,-0.035776601,2017/11/16 0:00,BBY,Consumer Discretionary
BBY_3637,2016/11/17,92,195,60,6,44,5,0.13695922900000002,2016/11/17 0:00,BBY,Consumer Discretionary
BBY_3578,2018/5/24,59,183,97,13,52,4,-0.066491055,2018/5/24 0:00,BBY,Consumer Discretionary
BBY_3584,2019/11/26,53,221,67,1,95,7,0.098585854,2019/11/26 0:00,BBY,Consumer Discretionary
BBY_3639,2016/5/24,107,236,81,4,93,7,-0.074242447,2016/5/24 0:00,BBY,Consumer Discretionary
BBY_3635,2017/5/25,81,183,88,10,50,9,0.21479576,2017/5/25 0:00,BBY,Consumer Discretionary
BBY_3477,2014/11/20,90,164,59,19,55,11,0.069780514,2014/11/20 0:00,BBY,Consumer Discretionary
BBY_3634,2017/8/29,49,224,89,3,77,6,-0.11925725300000001,2017/8/29 0:00,BBY,Consumer Discretionary
BBY_3478,2015/3/3,89,162,58,8,64,7,0.014237618999999998,2015/3/3 0:00,BBY,Consumer Discretionary
BBY_3473,2013/11/19,96,195,64,3,60,8,-0.10973375699999999,2013/11/19 0:00,BBY,Consumer Discretionary
BBY_3470,2013/3/1,97,141,44,2,62,8,0.04570384,2013/3/1 0:00,BBY,Consumer Discretionary
BBY_3577,2018/3/1,88,247,80,7,103,5,0.039480957000000004,2018/3/1 0:00,BBY,Consumer Discretionary
BBY_3579,2018/8/28,49,209,76,3,50,5,-0.050085767999999996,2018/8/28 0:00,BBY,Consumer Discretionary
BBY_3581,2019/2/27,60,179,91,16,75,4,0.141104263,2019/2/27 0:00,BBY,Consumer Discretionary
BBY_3362,2012/5/22,100,222,73,1,109,6,0.01596032,2012/5/22 0:00,BBY,Consumer Discretionary
BBY_3469,2012/11/20,98,174,49,1,65,14,-0.130181815,2012/11/20 0:00,BBY,Consumer Discretionary
BBY_3641,2015/11/19,90,188,66,13,59,4,-0.021066066,2015/11/19 0:00,BBY,Consumer Discretionary
BBY_3640,2016/2/25,100,207,73,7,85,4,0.024467823,2016/2/25 0:00,BBY,Consumer Discretionary
BBY_3583,2019/8/29,73,203,116,5,91,7,-0.079855048,2019/8/29 0:00,BBY,Consumer Discretionary
BBY_3476,2014/8/26,122,171,69,5,71,6,-0.068458911,2014/8/26 0:00,BBY,Consumer Discretionary
BBY_3642,2015/8/25,91,190,72,5,49,4,0.125726008,2015/8/25 0:00,BBY,Consumer Discretionary
BBY_3361,2012/3/29,136,353,92,4,125,13,-0.069496631,2012/3/29 0:00,BBY,Consumer Discretionary
BBY_3363,2012/8/21,75,120,47,2,49,2,-0.01376652,2012/8/21 0:00,BBY,Consumer Discretionary
BWA_3713,2015/7/30,119,136,87,1,30,4,-0.049208503,2015/7/30 0:00,BWA,Consumer Discretionary
BWA_3671,2016/4/28,63,130,77,6,48,4,-0.056188458,2016/4/28 0:00,BWA,Consumer Discretionary
BWA_3650,2018/7/26,82,139,69,2,61,7,0.010222643,2018/7/26 0:00,BWA,Consumer Discretionary
BWA_3651,2018/4/26,66,163,75,4,32,6,-0.020789992,2018/4/26 0:00,BWA,Consumer Discretionary
BWA_3312,2012/7/26,83,132,77,8,34,6,0.013841953999999998,2012/7/26 0:00,BWA,Consumer Discretionary
BWA_3428,2016/10/27,49,123,96,4,47,1,0.001412807,2016/10/27 0:00,BWA,Consumer Discretionary
BWA_3645,2019/10/31,56,102,44,9,30,2,0.062452225,2019/10/31 0:00,BWA,Consumer Discretionary
BWA_3715,2015/2/12,87,125,88,8,38,11,0.057911075,2015/2/12 0:00,BWA,Consumer Discretionary
BWA_3315,2013/4/25,76,110,84,3,21,7,0.031661633,2013/4/25 0:00,BWA,Consumer Discretionary
BWA_3321,2014/10/30,111,110,84,7,34,7,-0.043791798,2014/10/30 0:00,BWA,Consumer Discretionary
BWA_3313,2012/10/31,95,112,92,5,48,4,0.03311883,2012/10/31 0:00,BWA,Consumer Discretionary
BWA_3649,2018/10/25,73,81,51,1,29,2,0.053925685,2018/10/25 0:00,BWA,Consumer Discretionary
BWA_3647,2019/4/25,78,75,59,0,37,4,-0.045464973,2019/4/25 0:00,BWA,Consumer Discretionary
BWA_3310,2012/2/14,61,131,52,8,46,5,0.007102159,2012/2/14 0:00,BWA,Consumer Discretionary
BWA_3652,2018/2/8,76,139,67,8,29,3,-0.055636389,2018/2/8 0:00,BWA,Consumer Discretionary
BWA_3317,2013/10/30,69,112,94,3,28,3,-0.039180177000000004,2013/10/30 0:00,BWA,Consumer Discretionary
BWA_3316,2013/7/25,80,140,74,2,34,3,0.01160898,2013/7/25 0:00,BWA,Consumer Discretionary
BWA_3648,2019/2/14,111,86,94,3,37,4,0.008915319,2019/2/14 0:00,BWA,Consumer Discretionary
BWA_3429,2017/2/9,67,169,71,18,39,4,0.004696056,2017/2/9 0:00,BWA,Consumer Discretionary
BWA_3646,2019/7/25,138,94,86,6,37,9,-0.044962332,2019/7/25 0:00,BWA,Consumer Discretionary
BWA_3430,2017/4/27,59,169,69,7,39,2,0.026302922000000003,2017/4/27 0:00,BWA,Consumer Discretionary
BWA_3319,2014/5/1,82,145,70,3,35,4,-0.02381718,2014/5/1 0:00,BWA,Consumer Discretionary
BWA_3318,2014/2/13,106,149,93,4,32,9,0.026875932999999998,2014/2/13 0:00,BWA,Consumer Discretionary
BWA_3714,2015/4/30,103,117,79,2,26,4,-0.028233707,2015/4/30 0:00,BWA,Consumer Discretionary
BWA_3314,2013/2/14,76,119,63,2,32,9,-0.000399079,2013/2/14 0:00,BWA,Consumer Discretionary
BWA_3427,2016/7/30,71,137,98,5,55,4,-0.002109695,2016/8/1 0:00,BWA,Consumer Discretionary
BWA_3432,2017/10/26,86,207,90,2,47,4,0.033101028,2017/10/26 0:00,BWA,Consumer Discretionary
BWA_3431,2017/7/27,76,160,97,6,34,3,0.025294371,2017/7/27 0:00,BWA,Consumer Discretionary
BWA_3712,2015/10/29,113,109,92,2,60,3,-0.08697560300000001,2015/10/29 0:00,BWA,Consumer Discretionary
CCL_4377,2017/6/22,80,175,49,2,47,3,-0.011139513,2017/6/22 0:00,CCL,Consumer Discretionary
CCL_4381,2018/9/27,54,172,56,3,68,6,-0.048372671,2018/9/27 0:00,CCL,Consumer Discretionary
CCL_4229,2014/3/25,83,159,69,5,43,2,-0.049499989,2014/3/25 0:00,CCL,Consumer Discretionary
CCL_4369,2015/6/23,85,215,64,11,51,5,-0.008814075,2015/6/23 0:00,CCL,Consumer Discretionary
CCL_4382,2019/3/26,78,156,93,8,52,6,-0.087202159,2019/3/26 0:00,CCL,Consumer Discretionary
CCL_4368,2015/3/27,72,196,52,3,57,8,0.060783450999999995,2015/3/27 0:00,CCL,Consumer Discretionary
CCL_4578,2012/9/25,138,126,63,4,59,10,0.002162212,2012/9/25 0:00,CCL,Consumer Discretionary
CCL_4228,2013/12/19,104,135,49,4,57,5,0.025330062,2013/12/19 0:00,CCL,Consumer Discretionary
CCL_4487,2012/12/20,103,138,77,4,87,7,-0.052995382,2012/12/20 0:00,CCL,Consumer Discretionary
CCL_4376,2017/3/28,72,167,73,7,57,6,0.006624756,2017/3/28 0:00,CCL,Consumer Discretionary
CCL_4371,2015/12/18,75,187,83,3,42,9,0.038644487000000005,2015/12/18 0:00,CCL,Consumer Discretionary
CCL_4226,2013/6/25,79,181,91,6,84,6,0.050270864000000005,2013/6/25 0:00,CCL,Consumer Discretionary
CCL_4383,2019/6/20,125,133,80,4,63,11,-0.07645724599999999,2019/6/20 0:00,CCL,Consumer Discretionary
CCL_4577,2012/6/22,126,106,77,6,48,4,-0.02660503,2012/6/22 0:00,CCL,Consumer Discretionary
CCL_4230,2014/6/24,68,211,53,4,56,3,-0.029941647000000002,2014/6/24 0:00,CCL,Consumer Discretionary
CCL_4374,2016/9/26,63,199,100,7,70,17,-0.016715978,2016/9/26 0:00,CCL,Consumer Discretionary
CCL_4231,2014/9/23,77,220,92,6,100,12,0.0042141340000000005,2014/9/23 0:00,CCL,Consumer Discretionary
CCL_4379,2017/12/20,83,180,53,1,60,10,-0.006311468000000001,2017/12/20 0:00,CCL,Consumer Discretionary
CCL_4373,2016/6/28,68,153,91,8,38,7,0.002062332,2016/6/28 0:00,CCL,Consumer Discretionary
CCL_4380,2018/6/25,88,173,57,3,52,10,-0.078545537,2018/6/25 0:00,CCL,Consumer Discretionary
CCL_4227,2013/9/24,79,149,57,11,49,7,-0.076470601,2013/9/24 0:00,CCL,Consumer Discretionary
CCL_4232,2014/12/19,88,202,73,6,65,15,0.006516875,2014/12/19 0:00,CCL,Consumer Discretionary
CCL_4576,2012/3/9,152,126,106,7,74,12,-0.012277902,2012/3/9 0:00,CCL,Consumer Discretionary
CCL_4370,2015/9/22,76,174,64,6,63,5,-0.054859517000000003,2015/9/22 0:00,CCL,Consumer Discretionary
CCL_4375,2016/12/20,78,191,73,6,53,15,0.022798167999999997,2016/12/20 0:00,CCL,Consumer Discretionary
CCL_4372,2016/3/30,81,144,79,4,47,9,0.054995962,2016/3/30 0:00,CCL,Consumer Discretionary
CHTR_4935,2016/4/28,62,81,59,12,62,15,0.01608297,2016/4/28 0:00,CHTR,Consumer Discretionary
CHTR_5039,2018/2/2,77,126,54,15,53,10,0.043967907,2018/2/2 0:00,CHTR,Consumer Discretionary
CHTR_4937,2016/8/9,92,96,72,15,36,13,0.079976297,2016/8/9 0:00,CHTR,Consumer Discretionary
CHTR_4932,2015/10/29,91,91,54,6,34,10,0.050135770999999996,2015/10/29 0:00,CHTR,Consumer Discretionary
CHTR_5043,2019/1/31,76,120,51,2,49,11,0.141906052,2019/1/31 0:00,CHTR,Consumer Discretionary
CHTR_5041,2018/7/31,89,85,63,11,39,17,0.036338867000000004,2018/7/31 0:00,CHTR,Consumer Discretionary
CHTR_4934,2016/2/4,77,96,61,11,32,9,-0.033720584,2016/2/4 0:00,CHTR,Consumer Discretionary
CHTR_5165,2013/8/6,56,117,53,4,31,9,-0.023818602,2013/8/6 0:00,CHTR,Consumer Discretionary
CHTR_5040,2018/4/27,88,117,67,8,55,6,-0.11678687900000001,2018/4/27 0:00,CHTR,Consumer Discretionary
CHTR_5042,2018/10/26,87,104,43,8,68,6,-0.062895041,2018/10/26 0:00,CHTR,Consumer Discretionary
CHTR_4799,2014/4/28,43,85,46,2,22,8,0.077224898,2014/4/28 0:00,CHTR,Consumer Discretionary
CHTR_5163,2013/11/5,60,92,62,2,29,4,-0.03469107,2013/11/5 0:00,CHTR,Consumer Discretionary
CHTR_4807,2015/5/1,72,101,65,13,32,7,0.00203146,2015/5/1 0:00,CHTR,Consumer Discretionary
CHTR_4641,2012/5/8,53,126,52,5,29,7,0.050954409000000006,2012/5/8 0:00,CHTR,Consumer Discretionary
CHTR_5046,2019/10/25,68,128,47,2,20,11,0.062334784000000004,2019/10/25 0:00,CHTR,Consumer Discretionary
CHTR_4940,2017/5/2,98,93,56,15,33,9,-0.018742407,2017/5/2 0:00,CHTR,Consumer Discretionary
CHTR_4805,2015/2/5,66,81,48,17,38,5,0.068080155,2015/2/5 0:00,CHTR,Consumer Discretionary
CHTR_4683,2012/11/6,69,110,53,0,33,3,-0.018097061,2012/11/6 0:00,CHTR,Consumer Discretionary
CHTR_4941,2017/7/27,85,109,52,8,25,8,0.051982698,2017/7/27 0:00,CHTR,Consumer Discretionary
CHTR_4809,2015/8/4,59,116,63,3,45,9,0.022369347999999997,2015/8/4 0:00,CHTR,Consumer Discretionary
CHTR_5045,2019/7/26,78,115,46,5,23,8,-0.016547451,2019/7/26 0:00,CHTR,Consumer Discretionary
CHTR_4938,2016/11/3,91,75,71,15,50,9,-0.021707347999999998,2016/11/3 0:00,CHTR,Consumer Discretionary
CHTR_4643,2012/8/7,60,110,62,1,36,12,-0.011728265,2012/8/7 0:00,CHTR,Consumer Discretionary
CHTR_5038,2017/10/26,69,101,53,5,34,15,-0.082978153,2017/10/26 0:00,CHTR,Consumer Discretionary
CHTR_4685,2013/2/22,60,122,48,5,24,5,0.103725795,2013/2/22 0:00,CHTR,Consumer Discretionary
CHTR_4797,2014/2/21,62,111,53,3,35,5,-0.051274232,2014/2/21 0:00,CHTR,Consumer Discretionary
CHTR_5047,2020/1/31,65,95,50,9,36,9,0.049657208,2020/1/31 0:00,CHTR,Consumer Discretionary
CHTR_5167,2013/5/7,84,88,56,9,21,5,0.044368310999999994,2013/5/7 0:00,CHTR,Consumer Discretionary
CMCSA_6567,2015/7/23,51,253,42,5,61,5,-0.031472849,2015/7/23 0:00,CMCSA,Consumer Discretionary
CMCSA_6147,2016/2/3,73,202,53,7,56,3,0.059534712999999996,2016/2/3 0:00,CMCSA,Consumer Discretionary
CMCSA_6499,2013/5/1,43,157,47,10,56,1,0.013559356000000002,2013/5/1 0:00,CMCSA,Consumer Discretionary
CMCSA_6151,2017/1/26,68,194,66,9,44,1,0.028050075,2017/1/26 0:00,CMCSA,Consumer Discretionary
CMCSA_6266,2017/4/27,64,209,52,8,50,4,0.020623851999999998,2017/4/27 0:00,CMCSA,Consumer Discretionary
CMCSA_6270,2018/4/25,55,212,51,6,50,7,0.027286353,2018/4/25 0:00,CMCSA,Consumer Discretionary
CMCSA_6269,2018/1/24,77,223,59,6,51,7,0.012959545,2018/1/24 0:00,CMCSA,Consumer Discretionary
CMCSA_6495,2012/5/2,55,218,53,7,44,3,-0.005882363000000001,2012/5/2 0:00,CMCSA,Consumer Discretionary
CMCSA_6501,2013/10/30,58,146,53,8,38,5,-0.012995157,2013/10/30 0:00,CMCSA,Consumer Discretionary
CMCSA_6150,2016/10/26,75,189,61,17,40,2,-0.030378106000000002,2016/10/26 0:00,CMCSA,Consumer Discretionary
CMCSA_6561,2014/4/22,77,176,61,5,48,7,0.019045725,2014/4/22 0:00,CMCSA,Consumer Discretionary
CMCSA_6360,2020/1/23,68,256,48,7,59,1,-0.037731812,2020/1/23 0:00,CMCSA,Consumer Discretionary
CMCSA_6498,2013/2/13,36,209,47,4,44,3,0.029766482,2013/2/13 0:00,CMCSA,Consumer Discretionary
CMCSA_6268,2017/10/26,67,226,60,5,63,4,-0.015205032,2017/10/26 0:00,CMCSA,Consumer Discretionary
CMCSA_6562,2014/7/22,64,165,40,12,49,4,0.015050193,2014/7/22 0:00,CMCSA,Consumer Discretionary
CMCSA_6496,2012/8/1,51,150,68,8,39,2,0.030721967000000003,2012/8/1 0:00,CMCSA,Consumer Discretionary
CMCSA_6358,2019/7/25,58,199,49,6,54,3,-0.00579448,2019/7/25 0:00,CMCSA,Consumer Discretionary
CMCSA_6565,2015/2/24,56,178,70,22,71,3,0.016491996000000002,2015/2/24 0:00,CMCSA,Consumer Discretionary
CMCSA_6563,2014/10/23,103,217,53,17,68,7,0.033598747000000005,2014/10/23 0:00,CMCSA,Consumer Discretionary
CMCSA_6149,2016/7/27,97,191,57,13,43,3,0.011015151,2016/7/27 0:00,CMCSA,Consumer Discretionary
CMCSA_6267,2017/7/27,61,176,51,10,28,1,0.0020330829999999998,2017/7/27 0:00,CMCSA,Consumer Discretionary
CMCSA_6148,2016/4/27,77,179,58,11,45,8,0.004095004,2016/4/27 0:00,CMCSA,Consumer Discretionary
CMCSA_6494,2012/2/15,54,182,68,2,34,4,0.046605521,2012/2/15 0:00,CMCSA,Consumer Discretionary
CMCSA_6357,2019/4/25,69,212,50,5,46,2,0.025806496,2019/4/25 0:00,CMCSA,Consumer Discretionary
CMCSA_6355,2018/10/25,79,320,68,5,83,6,0.050410354000000004,2018/10/25 0:00,CMCSA,Consumer Discretionary
CMCSA_6359,2019/10/24,72,204,44,7,49,4,-0.019247616999999998,2019/10/24 0:00,CMCSA,Consumer Discretionary
CMCSA_6356,2019/1/23,50,263,49,7,80,5,0.054904149000000006,2019/1/23 0:00,CMCSA,Consumer Discretionary
CMCSA_6500,2013/7/31,58,173,35,5,46,1,0.055490582999999996,2013/7/31 0:00,CMCSA,Consumer Discretionary
CMCSA_6145,2015/10/27,57,158,42,8,44,4,-0.010292689,2015/10/27 0:00,CMCSA,Consumer Discretionary
CMG_5146,2017/2/2,72,185,89,2,65,13,0.007305468000000001,2017/2/2 0:00,CMG,Consumer Discretionary
CMG_5002,2014/10/20,63,186,114,3,94,22,0.017624601,2014/10/20 0:00,CMG,Consumer Discretionary
CMG_4999,2014/1/30,48,196,79,5,79,9,0.019525266,2014/1/30 0:00,CMG,Consumer Discretionary
CMG_5001,2014/7/21,61,239,79,3,71,9,-0.004203083,2014/7/21 0:00,CMG,Consumer Discretionary
CMG_5140,2018/7/26,85,195,85,3,39,6,-0.010783151999999999,2018/7/26 0:00,CMG,Consumer Discretionary
CMG_5005,2015/4/21,93,179,98,1,66,15,0.008137695,2015/4/21 0:00,CMG,Consumer Discretionary
CMG_5000,2014/4/17,59,223,84,6,76,15,-0.059359228,2014/4/17 0:00,CMG,Consumer Discretionary
CMG_4913,2013/4/18,67,168,88,8,76,11,-0.034064885,2013/4/18 0:00,CMG,Consumer Discretionary
CMG_5004,2015/2/3,63,201,97,5,68,19,0.019760041000000002,2015/2/3 0:00,CMG,Consumer Discretionary
