Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
APA_2155,2018/5/3,44,187,69,11,81,13,-0.061373609,2018/5/3 0:00,APA,Energy
APA_1686,2012/5/3,72,97,73,18,42,4,-0.037471235,2012/5/3 0:00,APA,Energy
APA_2001,2018/2/22,83,204,137,12,129,20,-0.063172103,2018/2/22 0:00,APA,Energy
APA_1794,2015/2/12,124,148,84,5,81,26,-0.002625454,2015/2/12 0:00,APA,Energy
APA_1996,2016/11/3,75,137,67,4,87,22,-0.066263012,2016/11/3 0:00,APA,Energy
CHK_5018,2016/11/3,42,132,61,18,28,10,0.016949181,2016/11/3 0:00,CHK,Energy
CHK_5150,2016/2/24,57,100,51,9,36,23,0.228310496,2016/2/24 0:00,CHK,Energy
CHK_5130,2018/8/1,37,146,61,5,44,6,-0.057203388,2018/8/1 0:00,CHK,Energy
CHK_5020,2017/5/4,37,142,48,5,34,6,-0.074007193,2017/5/4 0:00,CHK,Energy
CHK_5019,2017/2/23,34,110,49,5,21,12,-0.028716229,2017/2/23 0:00,CHK,Energy
CHK_5128,2018/2/22,31,140,69,5,44,15,0.216730003,2018/2/22 0:00,CHK,Energy
CHK_4768,2012/2/22,74,161,109,7,94,12,-0.023964262000000004,2012/2/22 0:00,CHK,Energy
CHK_5129,2018/5/2,24,138,52,2,28,11,-0.016778506999999998,2018/5/2 0:00,CHK,Energy
CHK_5152,2015/8/5,58,250,77,6,48,17,-0.12124997400000001,2015/8/5 0:00,CHK,Energy
CHK_4769,2012/5/2,152,197,144,5,118,14,-0.145918384,2012/5/2 0:00,CHK,Energy
CHK_4770,2012/8/7,89,169,106,2,74,3,0.09435025,2012/8/7 0:00,CHK,Energy
CHK_4774,2013/8/1,77,203,82,8,80,19,0.070815451,2013/8/1 0:00,CHK,Energy
CHK_4777,2014/5/7,78,215,102,5,57,13,0.04444444,2014/5/7 0:00,CHK,Energy
CHK_4772,2013/2/21,66,172,109,6,61,10,-0.00247028,2013/2/21 0:00,CHK,Energy
CHK_5156,2014/8/6,56,179,68,8,42,15,0.004988529,2014/8/6 0:00,CHK,Energy
CHK_5149,2016/5/5,41,125,46,9,29,10,0.010619459,2016/5/5 0:00,CHK,Energy
CHK_5134,2019/8/6,65,214,93,11,76,19,-0.108974335,2019/8/6 0:00,CHK,Energy
CHK_4771,2012/11/2,99,146,108,4,78,6,-0.07872447099999999,2012/11/2 0:00,CHK,Energy
CHK_5021,2017/8/3,27,133,56,6,26,4,-0.025974002000000003,2017/8/3 0:00,CHK,Energy
CHK_5189,2016/8/4,46,113,60,8,26,7,-0.030245717999999998,2016/8/4 0:00,CHK,Energy
CHK_5135,2019/11/5,52,127,65,5,27,13,-0.179487168,2019/11/5 0:00,CHK,Energy
CHK_5154,2015/2/25,91,225,86,7,50,13,-0.095573425,2015/2/25 0:00,CHK,Energy
CHK_4775,2013/11/6,62,202,113,8,62,10,-0.067874917,2013/11/6 0:00,CHK,Energy
CHK_5131,2018/10/30,67,193,79,4,69,10,-0.12096775400000001,2018/10/30 0:00,CHK,Energy
CHK_5151,2015/11/4,65,192,63,10,40,14,-0.019710919,2015/11/4 0:00,CHK,Energy
CHK_5133,2019/5/8,49,197,64,3,53,9,0.039568394,2019/5/8 0:00,CHK,Energy
CHK_5132,2019/2/27,51,218,52,6,43,6,0.102661585,2019/2/27 0:00,CHK,Energy
CHK_5022,2017/11/2,44,129,48,5,29,5,-0.075757563,2017/11/2 0:00,CHK,Energy
COG_4596,2019/2/22,50,72,59,19,30,11,-0.011409971000000001,2019/2/22 0:00,COG,Energy
COG_4499,2015/2/20,86,103,107,27,44,16,0.012630833000000001,2015/2/20 0:00,COG,Energy
COG_4498,2015/4/24,66,84,63,19,32,8,0.0015160470000000002,2015/4/24 0:00,COG,Energy
COG_4595,2018/10/26,60,96,75,2,37,24,0.07102806,2018/10/26 0:00,COG,Energy
COG_4497,2015/7/24,72,126,81,37,35,15,-0.039855086,2015/7/24 0:00,COG,Energy
COG_4286,2016/7/29,79,174,89,21,26,9,0.034381537999999996,2016/7/29 0:00,COG,Energy
COG_4504,2013/10/25,78,117,83,17,78,4,0.061423633,2013/10/25 0:00,COG,Energy
COG_4150,2016/2/19,123,117,91,34,55,26,0.018414353999999997,2016/2/19 0:00,COG,Energy
COG_4467,2019/10/25,53,68,62,2,27,6,0.018959935,2019/10/25 0:00,COG,Energy
COG_4594,2018/7/27,65,73,79,5,35,14,-0.077265368,2018/7/27 0:00,COG,Energy
COG_4506,2013/4/25,50,80,64,21,32,15,0.019127298,2013/4/25 0:00,COG,Energy
COG_4285,2016/4/29,113,109,73,19,40,13,-0.007633600999999999,2016/4/29 0:00,COG,Energy
COG_4593,2018/4/27,40,72,52,5,33,5,0.006391203000000001,2018/4/27 0:00,COG,Energy
COG_4289,2017/4/28,44,118,78,6,29,8,-0.036484288,2017/4/28 0:00,COG,Energy
COG_4290,2017/7/28,94,137,100,22,37,15,0.012708487,2017/7/28 0:00,COG,Energy
COG_4291,2017/10/27,62,92,61,13,32,10,0.085192715,2017/10/27 0:00,COG,Energy
COG_4147,2012/7/25,73,74,81,13,38,16,-0.00506331,2012/7/25 0:00,COG,Energy
COG_4287,2016/10/28,66,95,88,22,43,7,-0.052193958,2016/10/28 0:00,COG,Energy
COG_4597,2019/4/26,60,104,69,8,31,8,0.024990373,2019/4/26 0:00,COG,Energy
COG_4292,2018/2/23,81,131,93,12,61,17,0.024288105,2018/2/23 0:00,COG,Energy
COG_4502,2014/4/24,80,160,95,24,53,5,0.050636465,2014/4/24 0:00,COG,Energy
COG_4505,2013/7/25,69,119,72,32,53,12,0.067633504,2013/7/25 0:00,COG,Energy
COG_4149,2015/10/23,81,95,87,43,38,16,-0.044816648,2015/10/23 0:00,COG,Energy
COG_4468,2019/7/26,62,82,93,5,36,3,-0.120697612,2019/7/26 0:00,COG,Energy
COG_4501,2014/7/24,51,103,70,8,35,1,-0.008693073,2014/7/24 0:00,COG,Energy
COG_4146,2012/4/26,44,99,59,5,19,10,0.072124732,2012/4/26 0:00,COG,Energy
COG_4148,2012/10/26,53,107,55,9,53,14,0.099884065,2012/10/26 0:00,COG,Energy
COG_4145,2012/2/21,62,73,68,10,31,7,-0.017194353,2012/2/21 0:00,COG,Energy
COP_6002,2018/4/26,85,128,79,14,39,16,0.029357573999999997,2018/4/26 0:00,COP,Energy
COP_5943,2015/10/30,104,81,95,11,55,18,-0.005035443,2015/10/30 0:00,COP,Energy
COP_6056,2019/1/31,93,132,88,11,35,17,0.030446032999999997,2019/1/31 0:00,COP,Energy
COP_5879,2012/1/25,84,84,88,19,33,18,-0.00892224,2012/1/25 0:00,COP,Energy
COP_5893,2013/10/31,95,128,86,4,55,12,0.001092175,2013/10/31 0:00,COP,Energy
COP_5897,2014/10/30,81,133,93,22,54,14,0.008480544,2014/10/30 0:00,COP,Energy
COP_5881,2012/7/25,90,90,114,4,43,21,-0.025622212999999998,2012/7/25 0:00,COP,Energy
COP_5892,2013/8/1,82,125,87,1,53,14,0.018963856,2013/8/1 0:00,COP,Energy
COP_5941,2015/4/30,79,69,80,7,41,17,-0.0020570000000000002,2015/4/30 0:00,COP,Energy
COP_5804,2017/2/2,61,129,93,7,38,10,0.003917497,2017/2/2 0:00,COP,Energy
COP_5947,2016/10/27,72,111,65,8,27,2,0.052631597999999995,2016/10/27 0:00,COP,Energy
COP_5826,2012/10/25,73,136,68,13,47,11,0.021626436000000002,2012/10/25 0:00,COP,Energy
COP_5894,2014/1/30,70,125,75,4,63,19,-0.001063502,2014/1/30 0:00,COP,Energy
COP_5880,2012/4/23,71,63,73,4,39,10,-0.007546707,2012/4/23 0:00,COP,Energy
COP_6059,2019/10/29,61,59,33,5,22,11,0.025323272999999997,2019/10/29 0:00,COP,Energy
COP_5942,2015/7/30,100,114,91,6,38,14,-0.015690015,2015/7/30 0:00,COP,Energy
COP_5890,2013/1/31,126,134,80,8,56,18,-0.050581112000000004,2013/1/31 0:00,COP,Energy
COP_5946,2016/7/31,83,90,104,2,37,8,-0.02964231,2016/8/1 0:00,COP,Energy
COP_5945,2016/4/29,107,112,108,7,58,16,0.002517364,2016/4/29 0:00,COP,Energy
COP_5944,2016/2/4,170,107,101,2,47,14,-0.085684734,2016/2/4 0:00,COP,Energy
COP_6055,2018/10/25,78,111,92,27,30,18,0.03546954,2018/10/25 0:00,COP,Energy
COP_5815,2015/1/29,88,103,105,14,69,21,0.0038350570000000002,2015/1/29 0:00,COP,Energy
COP_6001,2018/2/1,64,126,82,10,61,10,0.009182062,2018/2/1 0:00,COP,Energy
COP_6058,2019/7/30,75,109,68,8,41,17,0.022684305,2019/7/30 0:00,COP,Energy
COP_6000,2017/10/26,62,92,67,4,22,12,0.03002402,2017/10/26 0:00,COP,Energy
COP_5891,2013/4/25,83,85,64,7,33,8,0.001888098,2013/4/25 0:00,COP,Energy
COP_5896,2014/7/31,78,96,77,7,40,9,-0.025168347999999997,2014/7/31 0:00,COP,Energy
COP_6060,2020/2/4,75,76,82,12,27,8,,,COP,Energy
COP_5895,2014/5/1,70,152,76,8,44,11,0.009689157,2014/5/1 0:00,COP,Energy
CVX_5124,2019/4/26,109,133,85,8,54,20,-0.006785436999999999,2019/4/26 0:00,CVX,Energy
CVX_5015,2017/7/28,94,185,92,2,40,8,0.018942627,2017/7/28 0:00,CVX,Energy
CVX_4763,2012/7/27,88,146,88,14,45,9,0.009143858000000001,2012/7/27 0:00,CVX,Energy
CVX_4767,2013/8/2,74,139,60,9,61,17,-0.011784289,2013/8/2 0:00,CVX,Energy
CVX_5125,2019/8/2,112,148,72,6,25,11,-8.28e-05,2019/8/2 0:00,CVX,Energy
CVX_5121,2018/7/27,68,119,66,11,43,11,0.016296928999999998,2018/7/27 0:00,CVX,Energy
CVX_4917,2014/1/31,101,150,68,6,66,8,-0.041391153,2014/1/31 0:00,CVX,Energy
CVX_5011,2016/7/29,100,188,102,9,39,20,0.006778686,2016/7/29 0:00,CVX,Energy
CVX_5012,2016/10/29,111,166,76,7,49,15,0.008957815,2016/10/31 0:00,CVX,Energy
CVX_4920,2014/10/31,102,178,90,7,45,14,0.023464164,2014/10/31 0:00,CVX,Energy
CVX_5009,2016/1/29,138,162,92,11,65,22,0.006401339,2016/1/29 0:00,CVX,Energy
CVX_5013,2017/1/27,116,237,98,15,66,9,-0.023680841,2017/1/27 0:00,CVX,Energy
CVX_5157,2015/10/30,117,165,92,11,63,18,0.011013437,2015/10/30 0:00,CVX,Energy
CVX_5122,2018/11/2,107,150,87,20,58,11,0.032023075,2018/11/2 0:00,CVX,Energy
CVX_4923,2015/7/31,157,166,101,13,37,40,-0.048908905999999995,2015/7/31 0:00,CVX,Energy
CVX_4921,2015/1/30,115,121,84,17,63,19,-0.004563119,2015/1/30 0:00,CVX,Energy
CVX_5017,2018/2/2,87,200,80,13,59,9,-0.055666145,2018/2/2 0:00,CVX,Energy
CVX_4761,2012/1/27,118,126,80,43,47,17,-0.02467396,2012/1/27 0:00,CVX,Energy
CVX_4762,2012/4/27,81,104,78,28,30,12,-0.00018832900000000002,2012/4/27 0:00,CVX,Energy
CVX_4918,2014/5/2,125,123,48,0,36,17,-0.001760855,2014/5/2 0:00,CVX,Energy
CVX_4922,2015/5/1,127,145,105,13,39,12,-0.018188337,2015/5/1 0:00,CVX,Energy
CVX_5123,2019/2/1,79,145,86,4,63,19,0.032446587,2019/2/1 0:00,CVX,Energy
CVX_5014,2017/4/28,100,148,82,36,54,14,0.011662043,2017/4/28 0:00,CVX,Energy
CVX_4916,2013/11/1,132,124,94,37,60,22,-0.016255393,2013/11/1 0:00,CVX,Energy
CVX_5126,2019/11/1,87,139,63,15,46,13,0.000602718,2019/11/1 0:00,CVX,Energy
CVX_5120,2018/4/27,91,111,79,16,38,13,0.019320572,2018/4/27 0:00,CVX,Energy
CVX_4919,2014/8/1,111,157,83,13,66,16,-0.010368337,2014/8/1 0:00,CVX,Energy
CVX_5127,2020/1/31,102,155,73,11,42,17,-0.038240592999999996,2020/1/31 0:00,CVX,Energy
CVX_4766,2013/4/26,82,144,64,11,47,12,0.012910292,2013/4/26 0:00,CVX,Energy
CXO_5958,2014/11/6,43,110,72,5,22,12,0.053620050999999995,2014/11/6 0:00,CXO,Energy
CXO_5962,2015/11/5,36,118,46,4,24,4,-0.030406878,2015/11/5 0:00,CXO,Energy
CXO_5957,2014/8/7,52,81,49,1,22,5,-0.038907671,2014/8/7 0:00,CXO,Energy
CXO_6068,2020/2/19,69,166,69,0,84,15,,,CXO,Energy
CXO_5953,2013/8/8,87,124,78,1,50,12,0.040957431,2013/8/8 0:00,CXO,Energy
CXO_6061,2018/5/2,47,130,71,3,39,6,0.004012003,2018/5/2 0:00,CXO,Energy
CXO_6005,2016/11/9,34,124,40,0,22,7,-0.010293935,2016/11/9 0:00,CXO,Energy
CXO_5948,2012/5/3,51,65,50,3,19,6,-0.054452183,2012/5/3 0:00,CXO,Energy
CXO_6004,2016/8/3,56,196,88,1,40,5,0.038915007,2016/8/3 0:00,CXO,Energy
CXO_5963,2016/2/25,72,121,57,4,34,5,-0.030150777,2016/2/25 0:00,CXO,Energy
CXO_6063,2018/10/31,69,147,72,9,51,9,0.024604025,2018/10/31 0:00,CXO,Energy
CXO_5960,2015/5/5,51,113,46,3,19,8,-0.044973939000000004,2015/5/5 0:00,CXO,Energy
CXO_6065,2019/5/1,58,110,65,2,39,8,-0.057288965,2019/5/1 0:00,CXO,Energy
CXO_5949,2012/8/9,85,122,62,3,54,3,0.009576064,2012/8/9 0:00,CXO,Energy
CXO_6066,2019/8/1,90,88,96,5,58,10,-0.222256337,2019/8/1 0:00,CXO,Energy
CXO_6064,2019/2/20,81,166,70,2,53,10,-0.070661182,2019/2/20 0:00,CXO,Energy
CXO_5961,2015/7/30,85,161,63,5,38,11,0.015639616000000002,2015/7/30 0:00,CXO,Energy
CXO_6009,2017/11/1,50,109,40,5,30,10,0.045078515,2017/11/1 0:00,CXO,Energy
CXO_6003,2016/5/5,57,120,45,0,30,6,0.048050206,2016/5/5 0:00,CXO,Energy
CXO_6062,2018/8/2,54,131,64,0,44,4,-0.007964226999999999,2018/8/2 0:00,CXO,Energy
CXO_6010,2018/2/21,48,148,59,2,47,4,0.013659598,2018/2/21 0:00,CXO,Energy
CXO_5954,2013/11/7,61,151,106,2,62,16,-0.010104736,2013/11/7 0:00,CXO,Energy
CXO_5959,2015/2/26,45,126,47,2,17,8,-0.032625429,2015/2/26 0:00,CXO,Energy
CXO_5955,2014/2/20,63,109,75,2,37,7,0.012540232,2014/2/20 0:00,CXO,Energy
CXO_5951,2013/2/21,47,57,58,2,21,4,-0.019224671999999998,2013/2/21 0:00,CXO,Energy
CXO_5956,2014/5/12,36,107,45,1,31,2,-0.033759618,2014/5/12 0:00,CXO,Energy
CXO_5950,2012/11/8,63,121,95,2,51,17,-0.075862051,2012/11/8 0:00,CXO,Energy
CXO_6067,2019/10/30,68,120,75,5,44,4,0.006172895,2019/10/30 0:00,CXO,Energy
CXO_5903,2012/2/23,41,85,70,2,20,5,-0.032327586,2012/2/23 0:00,CXO,Energy
DVN_6872,2013/8/7,72,124,84,6,44,10,0.015770628999999998,2013/8/7 0:00,DVN,Energy
DVN_7373,2012/11/7,73,107,81,8,51,10,-0.07061387400000001,2012/11/7 0:00,DVN,Energy
DVN_7059,2016/5/4,78,133,90,7,38,15,-0.043969482000000004,2016/5/4 0:00,DVN,Energy
DVN_7061,2016/11/2,74,162,101,14,52,9,0.049349977999999996,2016/11/2 0:00,DVN,Energy
DVN_7244,2018/8/1,70,145,91,3,49,21,-0.034214556,2018/8/1 0:00,DVN,Energy
DVN_6884,2015/11/4,61,166,81,3,48,9,0.028084928,2015/11/4 0:00,DVN,Energy
DVN_7249,2019/11/6,61,177,76,12,32,9,-0.039164475,2019/11/6 0:00,DVN,Energy
DVN_7250,2020/2/19,68,214,95,5,46,6,,,DVN,Energy
DVN_7369,2013/5/1,57,129,81,13,38,22,0.0032691659999999996,2013/5/1 0:00,DVN,Energy
DVN_6734,2012/5/2,65,97,103,6,40,12,-0.036659645,2012/5/2 0:00,DVN,Energy
DVN_6880,2014/11/5,56,135,100,4,28,7,0.09996427,2014/11/5 0:00,DVN,Energy
DVN_7246,2019/2/20,49,177,76,6,55,10,0.06923352299999999,2019/2/20 0:00,DVN,Energy
DVN_7066,2018/2/21,78,189,92,11,65,16,-0.117748965,2018/2/21 0:00,DVN,Energy
DVN_6883,2015/8/5,83,187,106,9,50,13,-0.0367255,2015/8/5 0:00,DVN,Energy
DVN_6885,2016/2/17,121,139,107,5,30,21,-0.043744134000000004,2016/2/17 0:00,DVN,Energy
DVN_7248,2019/8/7,62,200,82,4,44,9,-0.00247727,2019/8/7 0:00,DVN,Energy
DVN_6736,2012/8/1,80,103,80,4,51,7,-0.034844344,2012/8/1 0:00,DVN,Energy
DVN_6882,2015/5/6,63,155,71,8,33,12,0.01245314,2015/5/6 0:00,DVN,Energy
DVN_7063,2017/5/3,76,196,96,8,66,9,-0.017503226,2017/5/3 0:00,DVN,Energy
DVN_6879,2014/8/6,32,142,90,4,52,8,-0.0028153790000000002,2014/8/6 0:00,DVN,Energy
DVN_6878,2014/5/7,52,147,74,3,49,11,0.040888945,2014/5/7 0:00,DVN,Energy
DVN_6881,2015/2/18,67,111,82,6,45,4,-0.040510138,2015/2/18 0:00,DVN,Energy
DVN_7064,2017/8/2,47,128,66,4,68,10,0.012735051,2017/8/2 0:00,DVN,Energy
DVN_7065,2017/11/1,58,167,84,5,80,11,0.059078597000000004,2017/11/1 0:00,DVN,Energy
DVN_7371,2013/2/20,63,112,109,9,57,16,-0.066039294,2013/2/20 0:00,DVN,Energy
DVN_6732,2012/2/15,54,145,88,7,58,12,0.07174880900000001,2012/2/15 0:00,DVN,Energy
DVN_7067,2018/5/2,69,185,98,6,59,13,0.056077313,2018/5/2 0:00,DVN,Energy
DVN_6874,2013/11/6,65,175,93,2,62,6,-0.037466677000000004,2013/11/6 0:00,DVN,Energy
DVN_6876,2014/2/19,66,150,95,3,55,7,0.021300272999999998,2014/2/19 0:00,DVN,Energy
EOG_8718,2017/8/5,44,125,67,3,47,6,-0.008623536,2017/8/7 0:00,EOG,Energy
EOG_8351,2012/8/3,73,67,68,7,47,6,0.110590896,2012/8/3 0:00,EOG,Energy
EOG_8517,2015/5/5,48,180,75,6,86,9,-0.048797651,2015/5/5 0:00,EOG,Energy
EOG_8898,2019/8/2,62,252,73,1,42,8,0.017145669,2019/8/2 0:00,EOG,Energy
EOG_8523,2016/11/4,45,168,65,2,67,14,-0.003040821,2016/11/4 0:00,EOG,Energy
EOG_8721,2018/5/4,49,168,58,3,48,22,-0.011636913999999998,2018/5/4 0:00,EOG,Energy
EOG_8895,2018/11/2,49,229,69,2,57,14,-0.04247358,2018/11/2 0:00,EOG,Energy
EOG_8357,2014/2/25,44,138,71,5,85,4,0.019955689,2014/2/25 0:00,EOG,Energy
EOG_8350,2012/5/9,72,116,77,2,47,6,0.010674109,2012/5/9 0:00,EOG,Energy
EOG_8722,2018/8/3,57,137,66,1,38,13,-0.02795201,2018/8/3 0:00,EOG,Energy
EOG_8936,2014/11/5,51,133,53,7,57,11,0.064466103,2014/11/5 0:00,EOG,Energy
EOG_8356,2013/11/7,46,117,58,3,83,4,-0.02864582,2013/11/7 0:00,EOG,Energy
EOG_8521,2016/5/6,56,191,92,5,83,10,-0.03174996,2016/5/6 0:00,EOG,Energy
EOG_8899,2019/11/7,59,208,78,5,53,13,0.046485575,2019/11/7 0:00,EOG,Energy
EOG_8946,2014/5/6,35,122,74,5,58,4,0.044130955,2014/5/6 0:00,EOG,Energy
EOG_8935,2014/8/6,44,120,53,5,53,5,-0.018319046000000002,2014/8/6 0:00,EOG,Energy
EOG_8524,2017/2/28,43,170,49,3,45,12,-0.009396443,2017/2/28 0:00,EOG,Energy
EOG_8520,2016/2/26,56,207,65,11,60,20,-0.01459854,2016/2/26 0:00,EOG,Energy
EOG_8352,2012/11/6,55,82,62,3,25,7,0.04425996,2012/11/6 0:00,EOG,Energy
EOG_8719,2017/11/3,48,157,64,3,49,8,0.015055882,2017/11/3 0:00,EOG,Energy
EOG_8354,2013/5/7,52,117,81,2,45,8,0.076563007,2013/5/7 0:00,EOG,Energy
EOG_8897,2019/5/3,57,233,72,2,67,13,0.019401182,2019/5/3 0:00,EOG,Energy
EOG_8516,2015/2/19,67,186,71,4,91,20,-0.015842981000000003,2015/2/19 0:00,EOG,Energy
EOG_8353,2013/2/14,59,118,69,1,60,8,-0.00202099,2013/2/14 0:00,EOG,Energy
EOG_8896,2019/2/27,55,232,69,2,50,10,0.012032768000000001,2019/2/27 0:00,EOG,Energy
EOG_8519,2015/11/6,61,154,58,7,60,15,-0.013877698,2015/11/6 0:00,EOG,Energy
EOG_8522,2016/8/5,50,207,74,4,62,13,0.070275474,2016/8/5 0:00,EOG,Energy
EOG_8355,2013/8/7,55,123,42,1,34,5,0.019579688999999997,2013/8/7 0:00,EOG,Energy
EQT_8907,2013/1/24,37,41,46,6,27,5,0.019121153999999998,2013/1/24 0:00,EQT,Energy
EQT_8702,2013/10/24,36,64,60,8,34,6,-0.012042688999999999,2013/10/24 0:00,EQT,Energy
EQT_8711,2016/2/4,71,111,93,3,67,14,-0.018880365,2016/2/4 0:00,EQT,Energy
EQT_8909,2012/7/26,47,44,75,7,74,8,0.019751292,2012/7/26 0:00,EQT,Energy
EQT_8715,2017/2/2,58,92,94,2,51,11,0.050839102000000004,2017/2/2 0:00,EQT,Energy
EQT_8713,2016/7/28,27,38,37,1,33,1,0.005851935999999999,2016/7/28 0:00,EQT,Energy
EQT_8712,2016/4/28,66,96,99,9,39,10,-0.032854842,2016/4/28 0:00,EQT,Energy
EQT_8710,2015/10/22,51,68,73,1,61,8,-0.080237006,2015/10/22 0:00,EQT,Energy
EQT_8893,2019/7/25,124,185,90,27,68,20,-0.06909550099999999,2019/7/25 0:00,EQT,Energy
EQT_8705,2014/7/24,51,73,89,6,35,10,0.042634142,2014/7/24 0:00,EQT,Energy
EQT_8890,2018/10/25,94,59,71,9,49,13,-0.12654474400000001,2018/10/25 0:00,EQT,Energy
EQT_8919,2012/1/26,91,94,83,13,52,12,-0.051412827,2012/1/26 0:00,EQT,Energy
EQT_8708,2015/4/24,39,41,54,7,40,13,-0.010852173,2015/4/24 0:00,EQT,Energy
EQT_8701,2013/7/25,50,64,80,9,42,8,0.049453921,2013/7/25 0:00,EQT,Energy
EQT_8889,2018/7/26,56,62,53,2,30,12,-0.019664387,2018/7/26 0:00,EQT,Energy
EQT_8707,2015/2/5,60,56,76,3,40,30,0.038791999,2015/2/5 0:00,EQT,Energy
EQT_8706,2014/10/23,46,88,78,11,47,15,0.057425535,2014/10/23 0:00,EQT,Energy
EQT_8910,2012/4/26,55,60,55,3,42,7,0.002531072,2012/4/26 0:00,EQT,Energy
EQT_8703,2014/2/13,45,78,72,7,41,18,0.003883638,2014/2/13 0:00,EQT,Energy
EQT_8886,2017/10/26,52,76,59,2,55,8,-0.012980638000000001,2017/10/26 0:00,EQT,Energy
EQT_8906,2013/4/25,28,49,63,5,27,10,0.078448527,2013/4/25 0:00,EQT,Energy
EQT_8887,2018/2/15,41,89,60,8,56,10,0.099567056,2018/2/15 0:00,EQT,Energy
EQT_8892,2019/4/25,83,210,63,18,51,13,-0.028433742,2019/4/25 0:00,EQT,Energy
EQT_8714,2016/10/27,34,117,76,2,35,12,0.032007392,2016/10/27 0:00,EQT,Energy
EQT_8709,2015/7/23,81,106,87,3,64,14,0.054035306,2015/7/23 0:00,EQT,Energy
EQT_8888,2018/4/26,32,49,56,3,43,11,0.084983962,2018/4/26 0:00,EQT,Energy
EQT_8885,2017/7/27,67,145,110,13,85,10,0.047678619000000005,2017/7/27 0:00,EQT,Energy
EQT_8716,2017/4/27,52,94,56,7,42,5,-0.070746583,2017/4/27 0:00,EQT,Energy
HAL_11089,2013/1/25,70,164,103,28,72,7,0.050515730999999994,2013/1/25 0:00,HAL,Energy
HAL_10916,2014/4/21,88,137,99,21,69,10,0.033169074,2014/4/21 0:00,HAL,Energy
HAL_10922,2015/10/19,132,143,92,10,71,18,-0.011901633,2015/10/19 0:00,HAL,Energy
HAL_11091,2012/7/23,85,155,82,29,55,11,0.024049391,2012/7/23 0:00,HAL,Energy
HAL_11086,2013/10/21,84,173,85,40,64,6,-0.034495927999999995,2013/10/21 0:00,HAL,Energy
HAL_10785,2014/1/21,81,176,100,35,75,6,-0.017370728000000002,2014/1/21 0:00,HAL,Energy
HAL_11063,2018/7/23,70,213,80,11,83,17,-0.080973447,2018/7/23 0:00,HAL,Energy
HAL_11064,2018/10/22,63,208,75,4,79,13,-0.030367591,2018/10/22 0:00,HAL,Energy
HAL_11093,2012/1/23,73,162,87,10,68,8,-0.020994534,2012/1/23 0:00,HAL,Energy
HAL_10921,2015/7/20,142,150,83,11,65,19,0.018254551,2015/7/20 0:00,HAL,Energy
