Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
AAL_1455,2019/7/25,151,249,102,25,92,13,-0.084417464,2019/7/25 0:00,AAL,Industrials
AAP_807,2013/8/8,68,201,62,4,38,11,-0.007777365,2013/8/8 0:00,AAP,Consumer Discretionary
AAP_611,2016/5/19,146,243,80,5,76,19,-0.001877507,2016/5/19 0:00,AAP,Consumer Discretionary
AAP_619,2018/5/22,125,341,75,2,53,8,-0.032060425,2018/5/22 0:00,AAP,Consumer Discretionary
AAP_707,2020/2/18,71,240,52,6,31,15,,,AAP,Consumer Discretionary
AAP_615,2017/5/24,111,258,68,5,46,12,-0.054315365,2017/5/24 0:00,AAP,Consumer Discretionary
AAP_617,2017/11/14,146,276,81,2,54,3,0.163344709,2017/11/14 0:00,AAP,Consumer Discretionary
AAP_710,2019/5/22,76,220,63,2,43,15,0.030936083,2019/5/22 0:00,AAP,Consumer Discretionary
AAP_621,2018/11/13,112,311,55,3,49,7,0.10571054699999999,2018/11/13 0:00,AAP,Consumer Discretionary
AAP_804,2012/11/8,95,153,89,4,61,12,-0.004513548,2012/11/8 0:00,AAP,Consumer Discretionary
AAP_614,2017/2/21,113,298,45,4,52,8,-0.00266127,2017/2/21 0:00,AAP,Consumer Discretionary
AAP_610,2016/2/11,112,214,66,2,88,11,-0.001154677,2016/2/11 0:00,AAP,Consumer Discretionary
AAP_288,2012/5/17,83,168,82,5,46,9,-0.16967114,2012/5/17 0:00,AAP,Consumer Discretionary
AAP_287,2012/2/16,59,204,70,2,45,10,0.081863978,2012/2/16 0:00,AAP,Consumer Discretionary
AAP_620,2018/8/14,106,332,79,1,69,15,0.077948142,2018/8/14 0:00,AAP,Consumer Discretionary
AAP_708,2019/11/12,89,284,64,2,46,10,-0.075109628,2019/11/12 0:00,AAP,Consumer Discretionary
AAP_806,2013/5/23,85,196,75,3,53,11,-0.020046634,2013/5/23 0:00,AAP,Consumer Discretionary
AAP_732,2014/2/6,49,228,56,5,77,10,0.127404069,2014/2/6 0:00,AAP,Consumer Discretionary
AAP_808,2013/10/31,80,190,74,3,55,14,-0.008199996999999999,2013/10/31 0:00,AAP,Consumer Discretionary
AAP_618,2018/2/21,102,269,63,4,83,15,0.082107277,2018/2/21 0:00,AAP,Consumer Discretionary
AAP_613,2016/11/15,140,402,101,5,87,16,0.149965072,2016/11/15 0:00,AAP,Consumer Discretionary
AAP_451,2015/5/21,94,188,73,4,63,20,0.05070051,2015/5/21 0:00,AAP,Consumer Discretionary
AAP_289,2012/8/9,114,133,77,5,44,7,-0.037551389,2012/8/9 0:00,AAP,Consumer Discretionary
AAP_612,2016/8/16,140,248,59,4,67,4,-0.043872203,2016/8/16 0:00,AAP,Consumer Discretionary
AAP_609,2015/11/12,128,229,84,3,72,13,-0.15426105199999998,2015/11/12 0:00,AAP,Consumer Discretionary
AAP_622,2019/2/19,70,207,42,4,38,7,-0.016765727,2019/2/19 0:00,AAP,Consumer Discretionary
AAP_805,2013/2/7,86,215,84,2,68,7,0.058161835,2013/2/7 0:00,AAP,Consumer Discretionary
AAP_449,2014/11/6,56,220,54,2,52,7,-0.025507113999999997,2014/11/6 0:00,AAP,Consumer Discretionary
AAP_709,2019/8/13,112,245,86,7,40,13,0.000492347,2019/8/13 0:00,AAP,Consumer Discretionary
AAP_731,2014/5/15,57,265,59,4,37,5,0.008851746,2014/5/15 0:00,AAP,Consumer Discretionary
AAPL_3022,2016/4/26,76,138,63,3,46,11,-0.00694712,2016/4/26 0:00,AAPL,Information Technology
AAPL_3034,2019/4/30,57,151,42,7,54,8,-0.019256158,2019/4/30 0:00,AAPL,Information Technology
AAPL_3025,2017/1/31,55,175,51,9,32,9,-0.002302054,2017/1/31 0:00,AAPL,Information Technology
AAPL_3036,2019/10/30,55,177,68,2,53,10,-0.000123305,2019/10/30 0:00,AAPL,Information Technology
AAPL_2876,2014/1/27,44,168,36,3,30,7,0.008112527,2014/1/27 0:00,AAPL,Information Technology
AAPL_2878,2014/7/22,48,142,50,7,31,3,0.008303159000000001,2014/7/22 0:00,AAPL,Information Technology
AAPL_2872,2013/1/23,77,154,72,6,51,17,0.018305362,2013/1/23 0:00,AAPL,Information Technology
AAPL_3027,2017/8/1,50,151,84,7,41,11,0.008875191999999999,2017/8/1 0:00,AAPL,Information Technology
AAPL_2879,2014/10/20,55,161,64,4,59,11,0.021398628,2014/10/20 0:00,AAPL,Information Technology
AAPL_3030,2018/5/1,43,159,71,2,40,4,0.023236184,2018/5/1 0:00,AAPL,Information Technology
AAPL_2873,2013/4/23,66,178,57,3,54,6,0.018712177,2013/4/23 0:00,AAPL,Information Technology
AAPL_2869,2012/4/24,62,138,73,6,38,10,-0.019975456000000003,2012/4/24 0:00,AAPL,Information Technology
AAPL_2870,2012/7/24,60,140,71,5,45,8,-0.004819281,2012/7/24 0:00,AAPL,Information Technology
AAPL_2868,2012/1/24,37,124,52,0,33,3,-0.016377717,2012/1/24 0:00,AAPL,Information Technology
AAPL_2877,2014/4/23,51,180,64,4,46,5,-0.013071303000000001,2014/4/23 0:00,AAPL,Information Technology
AAPL_3019,2015/7/21,58,182,54,2,44,4,-0.009994755,2015/7/21 0:00,AAPL,Information Technology
AAPL_2871,2012/10/25,73,139,62,4,57,11,-0.011818481,2012/10/25 0:00,AAPL,Information Technology
AAPL_3021,2016/1/26,95,149,71,3,44,5,0.005530927,2016/1/26 0:00,AAPL,Information Technology
AAPL_2880,2015/1/27,49,157,71,6,34,6,-0.035013255,2015/1/27 0:00,AAPL,Information Technology
AAPL_3032,2018/11/1,40,147,52,2,46,6,0.015352283000000001,2018/11/1 0:00,AAPL,Information Technology
AAPL_3028,2017/11/2,40,165,59,2,44,5,0.007310212,2017/11/2 0:00,AAPL,Information Technology
AAPL_3020,2015/10/27,60,142,57,3,38,4,-0.006332371,2015/10/27 0:00,AAPL,Information Technology
AAPL_3023,2016/7/26,53,162,52,1,48,4,-0.006883072,2016/7/26 0:00,AAPL,Information Technology
AAPL_3031,2018/7/31,51,142,65,2,48,10,0.0020008929999999997,2018/7/31 0:00,AAPL,Information Technology
AAPL_3024,2016/10/25,49,160,63,1,36,7,0.005099859,2016/10/25 0:00,AAPL,Information Technology
AAPL_3029,2018/2/1,41,122,59,8,45,8,0.002090462,2018/2/1 0:00,AAPL,Information Technology
AAPL_2875,2013/10/28,47,169,52,4,47,9,0.007453005,2013/10/28 0:00,AAPL,Information Technology
AAPL_3026,2017/5/2,46,161,67,8,24,8,0.006344608000000001,2017/5/2 0:00,AAPL,Information Technology
AAPL_3037,2020/1/28,51,129,38,3,49,9,0.028289334,2020/1/28 0:00,AAPL,Information Technology
ABBV_503,2015/7/24,91,210,104,33,61,8,-0.034600042000000004,2015/7/24 0:00,ABBV,Health Care
ABBV_501,2015/1/30,68,179,85,50,66,16,-0.043884672,2015/1/30 0:00,ABBV,Health Care
ABBV_512,2017/10/27,134,281,110,40,90,18,0.026462738,2017/10/27 0:00,ABBV,Health Care
ABBV_345,2013/4/26,100,121,82,14,27,7,0.036166329,2013/4/26 0:00,ABBV,Health Care
ABBV_502,2015/4/23,114,203,107,22,86,24,-0.004184697,2015/4/23 0:00,ABBV,Health Care
ABBV_683,2019/4/25,108,173,85,13,53,9,0.008516565,2019/4/25 0:00,ABBV,Health Care
ABBV_684,2019/7/26,98,156,115,20,50,7,0.016501626000000002,2019/7/26 0:00,ABBV,Health Care
ABBV_681,2018/11/2,73,160,88,18,69,8,-0.008103747,2018/11/2 0:00,ABBV,Health Care
ABBV_499,2014/7/25,15,56,18,5,10,3,-0.016642038999999997,2014/7/25 0:00,ABBV,Health Care
ABBV_505,2016/1/29,109,157,127,40,40,11,-0.017009793999999998,2016/1/29 0:00,ABBV,Health Care
ABBV_349,2014/4/25,100,126,82,13,48,14,-0.003649641,2014/4/25 0:00,ABBV,Health Care
ABBV_346,2013/7/26,77,109,75,12,39,13,0.01243217,2013/7/26 0:00,ABBV,Health Care
ABBV_348,2014/1/31,75,158,67,11,40,13,0.019043638,2014/1/31 0:00,ABBV,Health Care
ABBV_511,2017/7/28,115,194,103,39,64,11,-0.017984119,2017/7/28 0:00,ABBV,Health Care
ABBV_508,2016/10/28,85,171,99,31,60,13,-0.062805087,2016/10/28 0:00,ABBV,Health Care
ABBV_680,2018/7/27,94,214,91,28,62,18,-0.035980464,2018/7/27 0:00,ABBV,Health Care
ABBV_507,2016/7/29,99,251,113,22,62,13,0.023331306,2016/7/29 0:00,ABBV,Health Care
ABBV_686,2020/2/7,105,196,119,12,71,6,,,ABBV,Health Care
ABBV_506,2016/4/29,97,234,116,11,72,17,-0.0032679859999999996,2016/4/29 0:00,ABBV,Health Care
ABBV_678,2018/1/26,54,193,94,30,74,11,0.13767309,2018/1/26 0:00,ABBV,Health Care
ABBV_510,2017/4/27,116,209,98,30,47,8,0.015836389,2017/4/27 0:00,ABBV,Health Care
ABBV_682,2019/1/25,83,123,122,19,49,12,-0.062179745,2019/1/25 0:00,ABBV,Health Care
ABBV_504,2015/10/30,159,242,189,68,101,24,0.10073938800000001,2015/10/30 0:00,ABBV,Health Care
ABBV_347,2013/10/25,100,167,76,9,43,8,0.028583327999999998,2013/10/25 0:00,ABBV,Health Care
ABBV_685,2019/11/1,93,175,73,16,36,8,0.027655522999999998,2019/11/1 0:00,ABBV,Health Care
ABC_2116,2017/11/2,103,171,75,18,86,11,-0.044244313,2017/11/2 0:00,ABC,Health Care
ABC_2106,2015/4/30,44,206,69,15,70,15,0.016542161,2015/4/30 0:00,ABC,Health Care
ABC_2274,2018/2/6,84,229,91,20,75,15,-0.0039173079999999996,2018/2/6 0:00,ABC,Health Care
ABC_1746,2012/1/26,58,145,66,25,34,4,-0.018126918,2012/1/26 0:00,ABC,Health Care
ABC_1930,2013/4/25,107,171,118,34,96,13,-0.043174487000000004,2013/4/25 0:00,ABC,Health Care
ABC_2277,2018/11/6,84,237,56,20,80,25,-0.051490489,2018/11/6 0:00,ABC,Health Care
ABC_2113,2017/1/31,67,199,99,20,51,11,0.043769384,2017/1/31 0:00,ABC,Health Care
ABC_2276,2018/8/2,66,179,77,20,64,10,-0.006415832,2018/8/2 0:00,ABC,Health Care
ABC_1931,2013/7/24,79,188,87,50,88,9,-0.014922794,2013/7/24 0:00,ABC,Health Care
ABC_1929,2013/1/24,66,176,76,45,60,9,-0.009961002,2013/1/24 0:00,ABC,Health Care
ABC_1937,2015/1/28,47,243,72,16,70,6,0.0046914570000000004,2015/1/28 0:00,ABC,Health Care
ABC_2279,2019/5/2,72,212,61,22,52,13,0.050006787999999996,2019/5/2 0:00,ABC,Health Care
ABC_2108,2015/10/29,58,212,79,28,85,18,-0.006974362,2015/10/29 0:00,ABC,Health Care
ABC_2111,2016/8/2,60,180,83,20,74,7,0.045475793,2016/8/2 0:00,ABC,Health Care
ABC_1932,2013/10/31,88,197,89,36,72,9,0.001686609,2013/10/31 0:00,ABC,Health Care
ABC_2282,2020/1/30,92,195,54,31,58,13,-0.010905891000000001,2020/1/30 0:00,ABC,Health Care
ABC_2109,2016/2/5,69,211,84,44,62,15,0.003554448,2016/2/5 0:00,ABC,Health Care
ABC_2280,2019/8/1,69,238,45,15,37,8,0.052208782,2019/8/1 0:00,ABC,Health Care
ABC_1747,2012/4/26,64,166,105,30,54,5,-0.023249598,2012/4/26 0:00,ABC,Health Care
ABC_1936,2014/10/30,39,190,71,11,65,11,0.063957846,2014/10/30 0:00,ABC,Health Care
ABC_2115,2017/8/3,90,232,101,15,67,10,-0.10474414300000001,2017/8/3 0:00,ABC,Health Care
ABC_2278,2019/1/31,70,177,73,30,45,9,0.061632549,2019/1/31 0:00,ABC,Health Care
ABC_2110,2016/5/5,104,164,86,29,94,13,-0.074623334,2016/5/5 0:00,ABC,Health Care
ABC_1748,2012/7/26,72,170,112,19,51,7,0.00026346,2012/7/26 0:00,ABC,Health Care
ABC_2275,2018/5/2,84,232,71,26,69,12,0.033408111000000004,2018/5/2 0:00,ABC,Health Care
ABC_2114,2017/5/4,80,238,72,15,47,11,0.046691674,2017/5/4 0:00,ABC,Health Care
ABC_2112,2016/11/2,89,197,97,50,77,12,0.088408054,2016/11/2 0:00,ABC,Health Care
ABC_1934,2014/4/24,51,209,57,20,62,8,0.000771176,2014/4/24 0:00,ABC,Health Care
ABC_2107,2015/7/23,52,205,69,12,54,8,-0.042018219,2015/7/23 0:00,ABC,Health Care
ABT_521,2017/7/20,81,134,73,20,58,13,0.028727456000000002,2017/7/20 0:00,ABT,Health Care
ABT_516,2016/4/20,61,122,58,7,28,14,0.002736665,2016/4/20 0:00,ABT,Health Care
ABT_352,2014/1/22,116,216,101,10,83,12,-0.026840472,2014/1/22 0:00,ABT,Health Care
ABT_689,2018/7/18,88,216,61,15,70,8,0.031050967999999998,2018/7/18 0:00,ABT,Health Care
ABT_692,2019/4/17,87,151,54,10,43,10,-0.045823515999999995,2019/4/17 0:00,ABT,Health Care
ABT_513,2015/7/22,96,152,87,8,37,12,0.02451771,2015/7/22 0:00,ABT,Health Care
ABT_181,2013/4/17,72,168,118,17,58,14,0.024175747999999997,2013/4/17 0:00,ABT,Health Care
ABT_354,2014/7/16,98,167,70,10,61,8,-0.0029147179999999997,2014/7/16 0:00,ABT,Health Care
ABT_691,2019/1/23,70,199,82,11,45,19,-0.022100913,2019/1/23 0:00,ABT,Health Care
ABT_356,2015/1/29,100,263,112,10,62,9,0.042616874000000006,2015/1/29 0:00,ABT,Health Care
ABT_179,2012/10/17,105,305,133,12,136,22,-0.042839319,2012/10/17 0:00,ABT,Health Care
ABT_690,2018/10/17,71,152,60,15,59,7,-0.010147902,2018/10/17 0:00,ABT,Health Care
ABT_688,2018/4/18,71,167,71,20,48,8,-0.004682254,2018/4/18 0:00,ABT,Health Care
ABT_355,2014/10/22,93,212,82,10,63,15,-0.018872358,2014/10/22 0:00,ABT,Health Care
ABT_695,2020/1/22,76,215,59,8,38,4,0.023737849,2020/1/22 0:00,ABT,Health Care
ABT_517,2016/7/20,89,131,88,8,49,7,0.020334983,2016/7/20 0:00,ABT,Health Care
ABT_357,2015/4/22,72,245,90,12,57,12,0.026103556,2015/4/22 0:00,ABT,Health Care
ABT_351,2013/10/16,140,220,119,8,76,19,0.06496596,2013/10/16 0:00,ABT,Health Care
ABT_519,2017/1/25,85,159,87,12,54,4,0.0,2017/1/25 0:00,ABT,Health Care
ABT_687,2018/1/24,100,226,63,17,42,7,0.042039535999999995,2018/1/24 0:00,ABT,Health Care
ABT_176,2012/1/25,75,198,119,7,50,8,-0.01339764,2012/1/25 0:00,ABT,Health Care
ABT_515,2016/1/28,109,181,107,17,44,16,-0.09290837699999999,2016/1/28 0:00,ABT,Health Care
ABT_522,2017/10/18,73,146,61,13,37,7,0.012895007,2017/10/18 0:00,ABT,Health Care
ABT_693,2019/7/17,78,172,67,9,62,5,0.031265012,2019/7/17 0:00,ABT,Health Care
ABT_177,2012/4/18,66,168,67,6,47,6,0.0004964030000000001,2012/4/18 0:00,ABT,Health Care
ABT_180,2013/1/23,80,177,108,9,78,9,-0.002735567,2013/1/23 0:00,ABT,Health Care
ABT_350,2013/7/17,125,204,106,11,61,9,0.003361315,2013/7/17 0:00,ABT,Health Care
ABT_520,2017/4/19,110,167,90,19,51,10,0.0036840859999999996,2017/4/19 0:00,ABT,Health Care
ABT_694,2019/10/16,73,188,67,10,27,7,-0.002439675,2019/10/16 0:00,ABT,Health Care
ACN_723,2014/6/26,53,209,72,9,46,8,-0.018420405,2014/6/26 0:00,ACN,Information Technology
ACN_670,2018/3/22,50,164,68,19,46,4,-0.07282603900000001,2018/3/22 0:00,ACN,Information Technology
ACN_677,2019/12/19,49,187,51,0,43,4,0.012344521,2019/12/19 0:00,ACN,Information Technology
ACN_497,2015/9/24,65,163,93,5,53,12,-0.000919722,2015/9/24 0:00,ACN,Information Technology
ACN_665,2016/12/21,65,172,83,6,37,7,-0.049959685999999996,2016/12/21 0:00,ACN,Information Technology
ACN_727,2013/6/27,88,154,100,27,52,10,0.008295671999999999,2013/6/27 0:00,ACN,Information Technology
ACN_340,2012/3/22,64,163,53,14,37,2,-0.0036078359999999997,2012/3/22 0:00,ACN,Information Technology
ACN_667,2017/6/22,60,174,76,6,54,5,-0.039572013999999996,2017/6/22 0:00,ACN,Information Technology
ACN_495,2015/3/26,60,177,85,13,52,4,0.067566026,2015/3/26 0:00,ACN,Information Technology
ACN_662,2016/3/24,85,170,68,3,39,4,0.061675638,2016/3/24 0:00,ACN,Information Technology
ACN_724,2014/3/27,63,168,104,25,65,4,-0.050259107000000004,2014/3/27 0:00,ACN,Information Technology
ACN_726,2013/9/26,55,185,101,4,60,7,-0.003284288,2013/9/26 0:00,ACN,Information Technology
ACN_342,2012/9/27,74,164,77,19,52,7,0.016006197,2012/9/27 0:00,ACN,Information Technology
ACN_498,2015/12/17,64,146,86,4,43,4,-0.053355332000000005,2015/12/17 0:00,ACN,Information Technology
ACN_344,2013/3/28,70,186,71,12,63,7,0.014556676999999999,2013/3/28 0:00,ACN,Information Technology
ACN_725,2013/12/19,49,145,84,8,49,8,0.051441408,2013/12/19 0:00,ACN,Information Technology
ACN_672,2018/9/27,54,155,80,6,42,5,-0.016881529,2018/9/27 0:00,ACN,Information Technology
ACN_675,2019/6/27,63,173,68,6,45,5,-0.0016911110000000001,2019/6/27 0:00,ACN,Information Technology
ACN_669,2017/12/21,44,189,74,9,42,7,0.016144955,2017/12/21 0:00,ACN,Information Technology
ACN_343,2012/12/19,71,155,69,19,53,6,-0.010123751,2012/12/19 0:00,ACN,Information Technology
ACN_664,2016/9/29,58,178,98,3,54,4,0.042777521,2016/9/29 0:00,ACN,Information Technology
ACN_676,2019/9/26,63,137,53,4,35,7,0.00654896,2019/9/26 0:00,ACN,Information Technology
ACN_721,2014/12/18,75,185,74,21,43,7,0.05205152,2014/12/18 0:00,ACN,Information Technology
ACN_722,2014/9/24,41,185,78,12,65,6,0.007537669,2014/9/24 0:00,ACN,Information Technology
ACN_663,2016/6/23,56,192,81,3,61,7,-0.001008108,2016/6/23 0:00,ACN,Information Technology
ACN_666,2017/3/23,66,185,71,10,62,7,-0.04522455,2017/3/23 0:00,ACN,Information Technology
ACN_671,2018/6/28,59,206,59,9,48,4,0.058967451,2018/6/28 0:00,ACN,Information Technology
ADBE_469,2016/3/17,49,208,61,0,40,10,0.020301701000000002,2016/3/17 0:00,ADBE,Information Technology
ADBE_632,2019/6/18,48,218,53,3,33,7,0.004281541,2019/6/18 0:00,ADBE,Information Technology
ADBE_631,2019/3/14,58,227,81,4,31,12,0.012519848,2019/3/14 0:00,ADBE,Information Technology
ADBE_628,2018/6/14,60,226,66,6,41,9,0.0076914109999999996,2018/6/14 0:00,ADBE,Information Technology
ADBE_305,2012/9/19,35,194,77,3,71,3,0.016886682,2012/9/19 0:00,ADBE,Information Technology
ADBE_468,2015/12/10,62,238,74,6,35,8,-0.0066994030000000005,2015/12/10 0:00,ADBE,Information Technology
ADBE_464,2014/9/16,50,224,65,14,41,5,0.006546275,2014/9/16 0:00,ADBE,Information Technology
ADBE_461,2013/12/12,67,226,73,9,47,3,-0.011896005,2013/12/12 0:00,ADBE,Information Technology
ADBE_472,2016/12/15,62,246,72,4,49,6,-0.006710132,2016/12/15 0:00,ADBE,Information Technology
ADBE_304,2012/6/19,54,139,63,6,43,6,0.007968076,2012/6/19 0:00,ADBE,Information Technology
ADBE_625,2017/9/19,64,254,68,4,60,6,0.00532838,2017/9/19 0:00,ADBE,Information Technology
ADBE_634,2019/12/12,39,223,77,0,37,8,0.007308886999999999,2019/12/12 0:00,ADBE,Information Technology
ADBE_473,2017/3/16,47,164,50,3,51,6,0.001965423,2017/3/16 0:00,ADBE,Information Technology
ADBE_462,2014/3/18,44,181,50,6,58,1,0.005134201,2014/3/18 0:00,ADBE,Information Technology
ADBE_467,2015/9/18,57,256,81,13,54,6,0.011704675,2015/9/18 0:00,ADBE,Information Technology
ADBE_460,2013/9/17,50,167,57,8,33,4,0.0,2013/9/17 0:00,ADBE,Information Technology
ADBE_624,2017/6/20,54,197,61,3,46,5,0.003990007,2017/6/20 0:00,ADBE,Information Technology
ADBE_458,2013/3/19,42,192,58,6,46,5,-0.00754996,2013/3/19 0:00,ADBE,Information Technology
ADBE_465,2015/3/17,64,179,49,3,43,3,0.016979469,2015/3/17 0:00,ADBE,Information Technology
ADBE_466,2015/6/16,51,273,61,0,52,4,0.013181253,2015/6/16 0:00,ADBE,Information Technology
ADBE_630,2018/12/13,56,205,83,4,46,7,0.010303395,2018/12/13 0:00,ADBE,Information Technology
ADBE_303,2012/3/19,54,173,68,3,58,4,0.020402088,2012/3/19 0:00,ADBE,Information Technology
ADBE_306,2012/12/13,40,221,107,9,70,4,-0.01195774,2012/12/13 0:00,ADBE,Information Technology
ADBE_633,2019/9/17,56,213,73,2,39,7,0.006220655,2019/9/17 0:00,ADBE,Information Technology
ADBE_626,2017/12/14,46,220,68,2,56,4,-0.010348933000000001,2017/12/14 0:00,ADBE,Information Technology
ADBE_471,2016/9/20,53,213,61,3,44,6,0.009430201,2016/9/20 0:00,ADBE,Information Technology
ADBE_470,2016/6/21,53,158,56,4,35,5,0.017654897,2016/6/21 0:00,ADBE,Information Technology
ADI_2210,2016/2/17,92,138,106,1,49,12,0.012675242,2016/2/17 0:00,ADI,Information Technology
ADI_2226,2020/2/19,80,127,63,6,32,11,,,ADI,Information Technology
ADI_2217,2017/11/21,42,115,32,2,29,5,-0.030944421,2017/11/21 0:00,ADI,Information Technology
ADI_2075,2015/11/24,125,194,93,1,60,8,0.063732376,2015/11/24 0:00,ADI,Information Technology
ADI_2072,2015/2/18,99,186,105,2,43,10,-0.007311687,2015/2/18 0:00,ADI,Information Technology
ADI_1875,2013/2/19,79,120,110,1,38,18,0.017973105,2013/2/19 0:00,ADI,Information Technology
ADI_1878,2013/11/26,99,163,120,5,60,10,0.0052355679999999995,2013/11/26 0:00,ADI,Information Technology
ADI_2223,2019/5/22,79,109,67,1,23,13,0.015618795,2019/5/22 0:00,ADI,Information Technology
ADI_2221,2018/11/20,78,141,50,1,39,5,0.040926101,2018/11/20 0:00,ADI,Information Technology
ADI_2068,2014/2/18,69,130,94,6,39,8,0.009060451,2014/2/18 0:00,ADI,Information Technology
ADI_2071,2014/11/25,92,143,90,3,67,7,-0.001737455,2014/11/25 0:00,ADI,Information Technology
ADI_1874,2012/11/27,104,105,131,4,44,14,-0.00668649,2012/11/27 0:00,ADI,Information Technology
ADI_2218,2018/2/28,82,164,54,2,26,6,-0.022870156000000003,2018/2/28 0:00,ADI,Information Technology
ADI_2220,2018/8/22,56,122,43,0,37,10,0.020850709,2018/8/22 0:00,ADI,Information Technology
ADI_2212,2016/8/17,127,218,94,6,54,7,-0.010480893,2016/8/17 0:00,ADI,Information Technology
ADI_2224,2019/8/21,93,109,55,5,43,11,-0.01541395,2019/8/21 0:00,ADI,Information Technology
