Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining,nearest_day_return,nearest_day,Com_name,Sector
ALLE_1534,2018/4/26,50,112,57,3,23,6,-0.053474678,2018/4/26 0:00,ALLE,Industrials
ALLE_1539,2019/7/25,66,156,67,3,55,7,-0.031509921,2019/7/25 0:00,ALLE,Industrials
ALLE_1532,2017/10/28,49,125,67,4,42,12,0.020924154,2017/10/30 0:00,ALLE,Industrials
ALLE_1381,2015/10/29,101,148,54,7,30,7,-0.010582743,2015/10/29 0:00,ALLE,Industrials
ALLE_1536,2018/10/25,30,149,52,2,29,8,0.040130482,2018/10/25 0:00,ALLE,Industrials
ALLE_1377,2014/10/30,66,175,84,6,33,7,0.046728940999999996,2014/10/30 0:00,ALLE,Industrials
ALLE_1533,2018/2/20,53,203,72,15,41,14,0.035541615,2018/2/20 0:00,ALLE,Industrials
ALLE_1376,2014/7/31,84,157,56,5,27,5,-0.041557949,2014/7/31 0:00,ALLE,Industrials
ALLE_1537,2019/2/19,70,164,90,4,44,9,-0.038663183,2019/2/19 0:00,ALLE,Industrials
ALLE_1379,2015/4/30,76,125,45,3,24,4,0.009909204,2015/4/30 0:00,ALLE,Industrials
ALLE_1386,2017/2/9,68,208,79,24,47,12,0.061094748,2017/2/9 0:00,ALLE,Industrials
ALLE_1538,2019/4/26,44,137,57,1,40,6,0.018123447,2019/4/26 0:00,ALLE,Industrials
ALLE_1540,2019/10/24,53,148,45,1,30,7,0.08901025800000001,2019/10/24 0:00,ALLE,Industrials
ALLE_1535,2018/7/26,63,134,53,4,30,7,0.017355564,2018/7/26 0:00,ALLE,Industrials
AME_2268,2018/11/1,60,200,80,3,15,6,0.067829387,2018/11/1 0:00,AME,Industrials
AME_2265,2018/2/1,59,237,82,0,40,4,0.021100925,2018/2/1 0:00,AME,Industrials
AME_2258,2016/4/30,133,188,117,3,51,7,0.007693885,2016/5/2 0:00,AME,Industrials
AME_2262,2017/5/2,66,238,70,5,22,1,0.025004317,2017/5/2 0:00,AME,Industrials
AME_2272,2019/10/31,79,192,76,1,21,4,0.0037236229999999997,2019/10/31 0:00,AME,Industrials
AME_2271,2019/7/30,71,185,58,2,26,3,0.024844685,2019/7/30 0:00,AME,Industrials
AME_2105,2015/10/27,102,125,87,1,35,4,-0.04511547,2015/10/27 0:00,AME,Industrials
AME_1926,2012/10/23,93,153,80,1,63,4,0.020323965,2012/10/23 0:00,AME,Industrials
AME_2267,2018/7/31,53,188,42,0,16,4,0.022742255,2018/7/31 0:00,AME,Industrials
AME_1925,2012/7/24,57,93,50,2,34,3,-0.054921967,2012/7/24 0:00,AME,Industrials
AME_2330,2014/8/5,50,170,68,3,32,3,0.037874172000000005,2014/8/5 0:00,AME,Industrials
AME_2259,2016/8/4,96,197,91,1,27,3,-0.020064005,2016/8/4 0:00,AME,Industrials
AME_2263,2017/8/2,56,169,59,1,20,2,0.04235645,2017/8/2 0:00,AME,Industrials
AME_2331,2014/5/6,39,138,65,1,36,5,-0.008309772,2014/5/6 0:00,AME,Industrials
AME_2266,2018/5/2,32,186,73,0,14,1,0.012850121,2018/5/2 0:00,AME,Industrials
AME_2332,2014/1/29,36,138,75,0,28,2,-0.00320641,2014/1/29 0:00,AME,Industrials
AME_1928,2013/4/25,74,137,71,1,37,5,-0.005103351,2013/4/25 0:00,AME,Industrials
AME_2261,2017/2/7,82,243,99,4,34,3,0.000387156,2017/2/7 0:00,AME,Industrials
AME_2257,2016/2/5,120,169,118,6,64,8,-0.028087427,2016/2/5 0:00,AME,Industrials
AME_1927,2013/1/24,89,174,94,5,43,3,0.035264425,2013/1/24 0:00,AME,Industrials
AME_2270,2019/5/1,88,187,98,1,36,6,-0.020528497,2019/5/1 0:00,AME,Industrials
AME_2273,2020/2/5,110,163,85,1,23,4,,,AME,Industrials
AME_2333,2013/10/29,58,174,82,1,28,2,0.036860382000000004,2013/10/29 0:00,AME,Industrials
AME_2264,2017/11/2,57,251,65,0,33,2,0.016802933,2017/11/2 0:00,AME,Industrials
AME_2104,2015/8/4,101,157,79,2,30,5,0.007881369000000001,2015/8/4 0:00,AME,Industrials
AME_2269,2019/2/5,73,192,75,3,37,5,0.016282288,2019/2/5 0:00,AME,Industrials
AME_1923,2012/1/26,95,176,70,3,34,5,0.005124915,2012/1/26 0:00,AME,Industrials
AME_1924,2012/4/26,69,161,82,3,28,3,0.01869163,2012/4/26 0:00,AME,Industrials
AOS_1813,2014/4/22,60,117,94,1,39,5,-0.001922259,2014/4/22 0:00,AOS,Industrials
AOS_2170,2019/10/29,70,75,79,7,40,1,-0.041285277,2019/10/29 0:00,AOS,Industrials
AOS_1814,2014/7/22,49,89,82,0,42,6,0.074925511,2014/7/22 0:00,AOS,Industrials
AOS_2167,2019/1/29,106,122,93,3,52,3,-0.007053945,2019/1/29 0:00,AOS,Industrials
AOS_2011,2017/4/27,64,88,73,2,42,5,0.027373927000000003,2017/4/27 0:00,AOS,Industrials
AOS_2171,2020/1/28,116,105,72,5,34,3,0.038347415,2020/1/28 0:00,AOS,Industrials
AOS_2169,2019/7/30,97,83,104,3,38,2,0.033546354,2019/7/30 0:00,AOS,Industrials
AOS_2009,2016/10/26,72,97,83,0,47,2,-0.028883232000000002,2016/10/26 0:00,AOS,Industrials
AOS_2006,2016/1/29,92,87,102,1,44,5,0.029325049,2016/1/29 0:00,AOS,Industrials
AOS_1812,2014/1/28,56,123,83,5,56,7,-0.023388199,2014/1/28 0:00,AOS,Industrials
AOS_2010,2017/2/2,99,120,119,3,45,3,-0.026006236000000002,2017/2/2 0:00,AOS,Industrials
AOS_2165,2018/7/25,111,131,103,6,38,12,-0.019963134,2018/7/25 0:00,AOS,Industrials
AOS_2004,2015/7/23,79,98,110,6,32,11,0.055904160999999994,2015/7/23 0:00,AOS,Industrials
AOS_1807,2012/10/17,72,170,66,0,35,6,0.03125,2012/10/17 0:00,AOS,Industrials
AOS_1809,2013/4/23,60,105,50,11,29,4,0.049649467,2013/4/23 0:00,AOS,Industrials
AOS_2007,2016/4/27,60,74,83,1,33,4,-0.010995841999999999,2016/4/27 0:00,AOS,Industrials
AOS_2003,2015/4/24,67,141,83,1,50,6,0.014318276000000001,2015/4/24 0:00,AOS,Industrials
AOS_2163,2018/1/30,57,103,82,2,52,6,-0.005986255,2018/1/30 0:00,AOS,Industrials
AOS_2012,2017/7/26,59,108,91,3,40,4,-0.014906376,2017/7/26 0:00,AOS,Industrials
AOS_1815,2014/10/21,54,102,73,1,46,6,0.043678166,2014/10/21 0:00,AOS,Industrials
AOS_2166,2018/10/30,74,65,83,1,31,5,0.081362406,2018/10/30 0:00,AOS,Industrials
AOS_1810,2013/7/24,70,104,51,10,35,13,0.025124336,2013/7/24 0:00,AOS,Industrials
AOS_2162,2017/10/25,56,107,89,2,60,5,-0.045535277,2017/10/25 0:00,AOS,Industrials
AOS_1811,2013/10/21,76,116,74,3,41,9,0.077005315,2013/10/21 0:00,AOS,Industrials
AOS_2168,2019/4/30,91,113,99,3,43,3,-0.058054141,2019/4/30 0:00,AOS,Industrials
AOS_2008,2016/7/26,75,117,113,3,49,6,0.055881016,2016/7/26 0:00,AOS,Industrials
ARNC_2988,2019/2/8,116,142,73,14,104,8,-0.032805425,2019/2/8 0:00,ARNC,Industrials
ARNC_2987,2018/10/30,91,107,58,13,21,8,0.024974062,2018/10/30 0:00,ARNC,Industrials
ARNC_2983,2017/10/23,112,105,86,3,39,12,-0.103790934,2017/10/23 0:00,ARNC,Industrials
ARNC_2984,2018/2/5,87,169,45,10,92,24,-0.088972865,2018/2/5 0:00,ARNC,Industrials
ARNC_2992,2020/1/27,85,126,88,9,53,10,0.053589812,2020/1/27 0:00,ARNC,Industrials
ARNC_2842,2017/4/25,62,104,53,7,28,9,0.033716442,2017/4/25 0:00,ARNC,Industrials
ARNC_2841,2017/2/1,86,144,83,16,76,10,0.10925843199999999,2017/2/1 0:00,ARNC,Industrials
ARNC_2991,2019/11/5,72,92,83,8,64,9,0.02536482,2019/11/5 0:00,ARNC,Industrials
ARNC_2985,2018/4/30,96,119,51,16,43,9,-0.206328028,2018/4/30 0:00,ARNC,Industrials
ARNC_2986,2018/7/31,68,143,50,19,24,10,0.039789065,2018/7/31 0:00,ARNC,Industrials
ARNC_2990,2019/8/2,63,129,51,16,43,16,-0.024630557,2019/8/2 0:00,ARNC,Industrials
AYI_478,2013/7/2,87,188,113,7,51,4,0.07190832400000001,2013/7/2 0:00,AYI,Industrials
AYI_485,2015/4/1,77,236,102,9,97,4,-0.00041631400000000004,2015/4/1 0:00,AYI,Industrials
AYI_649,2019/4/3,87,179,111,2,51,8,0.087981225,2019/4/3 0:00,AYI,Industrials
AYI_651,2019/10/2,104,214,120,5,66,4,-0.11192650000000001,2019/10/2 0:00,AYI,Industrials
AYI_477,2013/4/3,118,193,101,2,57,8,0.052600679000000004,2013/4/3 0:00,AYI,Industrials
AYI_646,2018/7/3,57,185,101,9,60,5,0.127476093,2018/7/3 0:00,AYI,Industrials
AYI_650,2019/7/2,82,182,110,4,66,6,-0.078499553,2019/7/2 0:00,AYI,Industrials
AYI_643,2017/10/4,78,214,104,5,87,3,0.051102193,2017/10/4 0:00,AYI,Industrials
AYI_640,2017/1/9,80,213,166,8,46,9,-0.14682341599999998,2017/1/9 0:00,AYI,Industrials
AYI_637,2016/4/6,63,223,109,4,60,4,0.132666694,2016/4/6 0:00,AYI,Industrials
AYI_648,2019/1/9,73,155,112,8,53,10,-0.028206417,2019/1/9 0:00,AYI,Industrials
AYI_652,2020/1/9,86,229,85,4,62,7,-0.137646713,2020/1/9 0:00,AYI,Industrials
AYI_480,2014/1/9,87,215,111,5,46,4,0.12242117,2014/1/9 0:00,AYI,Industrials
AYI_483,2014/10/1,50,203,93,4,61,3,0.10967629,2014/10/1 0:00,AYI,Industrials
AYI_482,2014/7/1,93,226,127,3,78,7,-0.149222403,2014/7/1 0:00,AYI,Industrials
AYI_484,2015/1/9,74,250,112,5,87,6,0.066901408,2015/1/9 0:00,AYI,Industrials
AYI_479,2013/10/1,76,204,107,3,44,4,0.074875106,2013/10/1 0:00,AYI,Industrials
AYI_486,2015/7/1,75,232,111,15,68,6,0.04400488,2015/7/1 0:00,AYI,Industrials
AYI_642,2017/6/29,74,195,113,5,71,5,0.10454575699999999,2017/6/29 0:00,AYI,Industrials
AYI_639,2016/10/5,69,232,121,8,74,13,-0.047098018,2016/10/5 0:00,AYI,Industrials
AYI_645,2018/4/4,74,198,126,6,79,7,-0.039323365,2018/4/4 0:00,AYI,Industrials
AYI_638,2016/6/29,61,252,104,3,48,4,0.007970231999999999,2016/6/29 0:00,AYI,Industrials
AYI_635,2015/10/7,59,253,119,4,67,10,0.036969859,2015/10/7 0:00,AYI,Industrials
AYI_481,2014/4/2,98,185,136,6,46,6,0.032144411,2014/4/2 0:00,AYI,Industrials
AYI_476,2013/1/8,136,208,128,1,50,8,-0.050891722,2013/1/8 0:00,AYI,Industrials
AYI_641,2017/4/4,66,184,124,7,40,6,-0.14765267699999998,2017/4/4 0:00,AYI,Industrials
BA_3323,2017/1/25,85,272,80,10,61,21,0.042416677,2017/1/25 0:00,BA,Industrials
BA_3710,2015/7/22,71,240,53,12,38,20,0.010137939,2015/7/22 0:00,BA,Industrials
BA_3711,2015/4/22,86,129,66,3,26,15,-0.013956821000000001,2015/4/22 0:00,BA,Industrials
BA_3435,2017/10/25,76,244,61,13,43,14,-0.02849619,2017/10/25 0:00,BA,Industrials
BA_3193,2014/1/29,72,232,87,16,65,14,-0.053322617999999995,2014/1/29 0:00,BA,Industrials
BA_3707,2016/4/27,91,222,48,9,35,17,0.028820145,2016/4/27 0:00,BA,Industrials
BA_3706,2016/7/27,80,184,47,9,38,21,0.008231371999999999,2016/7/27 0:00,BA,Industrials
BA_3548,2019/1/30,66,246,70,11,71,19,0.06250855599999999,2019/1/30 0:00,BA,Industrials
BA_3436,2018/1/31,71,243,66,27,59,24,0.04933227900000001,2018/1/31 0:00,BA,Industrials
BA_3140,2012/10/24,58,174,78,6,43,17,-0.0015105820000000001,2012/10/24 0:00,BA,Industrials
BA_3546,2018/7/25,65,233,67,22,34,28,-0.006559231,2018/7/25 0:00,BA,Industrials
BA_3552,2020/1/29,124,112,81,21,115,26,0.017247888,2020/1/29 0:00,BA,Industrials
BA_3708,2016/1/27,64,194,79,4,52,22,-0.08928984599999999,2016/1/27 0:00,BA,Industrials
BA_3709,2015/10/21,89,183,67,7,33,21,0.016633046000000002,2015/10/21 0:00,BA,Industrials
BA_3138,2012/4/25,88,146,85,7,36,12,0.05286166900000001,2012/4/25 0:00,BA,Industrials
BA_3549,2019/4/24,80,169,42,26,85,27,0.003850068,2019/4/24 0:00,BA,Industrials
BA_3142,2013/4/24,95,237,75,15,57,25,0.030052183,2013/4/24 0:00,BA,Industrials
BA_3197,2015/1/28,70,222,63,12,31,12,0.054045922999999996,2015/1/28 0:00,BA,Industrials
BA_3547,2018/10/24,72,259,49,25,52,15,0.013140998000000001,2018/10/24 0:00,BA,Industrials
BA_3434,2017/7/26,66,234,84,7,44,18,0.09879501800000001,2017/7/26 0:00,BA,Industrials
BA_3437,2018/4/25,58,231,61,15,34,18,0.041937603999999996,2018/4/25 0:00,BA,Industrials
BA_3141,2013/1/30,107,178,87,14,42,17,0.012762998000000001,2013/1/30 0:00,BA,Industrials
BA_3550,2019/7/24,93,188,98,32,93,51,-0.031200618,2019/7/24 0:00,BA,Industrials
BA_3551,2019/10/23,110,179,96,44,105,37,0.010385756999999999,2019/10/23 0:00,BA,Industrials
BA_3139,2012/7/25,81,153,94,5,45,13,0.027766209,2012/7/25 0:00,BA,Industrials
BA_3195,2014/7/23,83,183,82,13,29,13,-0.02335445,2014/7/23 0:00,BA,Industrials
BA_3137,2012/1/25,82,151,82,16,60,32,0.006104022,2012/1/25 0:00,BA,Industrials
BA_3322,2016/10/26,78,236,60,9,40,10,0.046899645999999996,2016/10/26 0:00,BA,Industrials
BA_3196,2014/10/22,53,209,81,5,33,12,-0.044603569,2014/10/22 0:00,BA,Industrials
CAT_4224,2016/10/25,148,120,101,1,58,16,-0.017560118,2016/10/25 0:00,CAT,Industrials
CAT_3918,2013/7/24,116,95,81,11,38,12,-0.024321729,2013/7/24 0:00,CAT,Industrials
CAT_4365,2019/7/24,116,152,90,4,58,12,-0.044822608,2019/7/24 0:00,CAT,Industrials
CAT_3855,2013/4/22,106,97,103,6,29,6,0.028347616000000003,2013/4/22 0:00,CAT,Industrials
CAT_4570,2017/4/26,107,169,104,5,27,11,0.0022984629999999997,2017/4/26 0:00,CAT,Industrials
CAT_4367,2020/1/31,144,172,95,3,51,13,-0.029696307999999998,2020/1/31 0:00,CAT,Industrials
CAT_4360,2018/4/24,99,202,63,3,37,9,-0.062017032,2018/4/24 0:00,CAT,Industrials
CAT_4362,2018/10/23,72,185,56,1,42,12,-0.075596324,2018/10/23 0:00,CAT,Industrials
CAT_3853,2012/10/22,138,120,91,4,48,8,0.014548071000000001,2012/10/22 0:00,CAT,Industrials
CAT_4361,2018/7/30,97,174,90,1,38,15,-0.019710982,2018/7/30 0:00,CAT,Industrials
CAT_4518,2016/7/26,141,113,86,3,23,9,0.051594833,2016/7/26 0:00,CAT,Industrials
CAT_4523,2015/4/23,123,117,88,4,50,3,-0.00094264,2015/4/23 0:00,CAT,Industrials
CAT_4572,2017/10/24,85,169,67,2,25,8,0.04981784,2017/10/24 0:00,CAT,Industrials
CAT_3923,2014/10/23,100,109,97,4,26,9,0.049698604,2014/10/23 0:00,CAT,Industrials
CAT_4571,2017/7/25,98,146,70,1,18,14,0.05879091,2017/7/25 0:00,CAT,Industrials
CAT_4364,2019/4/24,101,130,86,4,39,13,-0.030275316,2019/4/24 0:00,CAT,Industrials
CAT_3850,2012/1/26,97,155,83,3,62,9,0.020724387,2012/1/26 0:00,CAT,Industrials
CAT_3921,2014/4/24,103,137,114,3,32,5,0.018378811999999998,2014/4/24 0:00,CAT,Industrials
CAT_3854,2013/1/28,146,131,69,7,41,14,0.019564711000000002,2013/1/28 0:00,CAT,Industrials
CAT_4524,2015/1/27,143,150,97,4,47,7,-0.071835411,2015/1/27 0:00,CAT,Industrials
CAT_4225,2017/1/26,135,125,72,5,34,10,-0.009475296,2017/1/26 0:00,CAT,Industrials
CAT_4363,2019/1/28,119,143,90,2,56,12,-0.091261127,2019/1/28 0:00,CAT,Industrials
CAT_4366,2019/10/23,118,122,131,0,59,16,0.012341939,2019/10/23 0:00,CAT,Industrials
CAT_3920,2014/1/27,107,138,97,6,36,4,0.059417464,2014/1/27 0:00,CAT,Industrials
CAT_4522,2015/7/23,128,99,79,3,33,11,-0.036108385,2015/7/23 0:00,CAT,Industrials
CAT_3922,2014/7/24,100,164,68,3,55,5,-0.030817461,2014/7/24 0:00,CAT,Industrials
CAT_4573,2018/1/25,104,201,68,8,35,21,0.006118561999999999,2018/1/25 0:00,CAT,Industrials
CAT_4520,2016/1/28,154,108,80,4,38,14,0.04732514,2016/1/28 0:00,CAT,Industrials
CAT_3852,2012/7/25,125,153,89,3,55,4,0.014368146000000002,2012/7/25 0:00,CAT,Industrials
CHRW_4312,2017/7/20,87,107,114,34,43,29,-0.053574030999999994,2017/7/20 0:00,CHRW,Industrials
CHRW_4177,2012/1/31,87,106,121,17,50,9,0.013396085,2012/1/31 0:00,CHRW,Industrials
CHRW_4301,2014/10/29,84,133,102,16,64,17,-0.003317637,2014/10/29 0:00,CHRW,Industrials
CHRW_4183,2013/8/6,111,107,61,8,50,5,-0.001340899,2013/8/6 0:00,CHRW,Industrials
CHRW_4304,2015/7/29,82,169,101,20,57,28,0.046755507,2015/7/29 0:00,CHRW,Industrials
CHRW_4306,2016/2/3,79,125,89,29,48,27,0.022526845,2016/2/3 0:00,CHRW,Industrials
CHRW_4425,2020/1/29,125,139,74,25,52,11,-0.057395914000000006,2020/1/29 0:00,CHRW,Industrials
CHRW_4310,2017/2/1,63,172,78,11,48,23,-0.0124901,2017/2/1 0:00,CHRW,Industrials
CHRW_4186,2014/4/30,105,123,105,14,66,28,0.051973562,2014/4/30 0:00,CHRW,Industrials
CHRW_4185,2014/2/5,127,125,93,20,91,25,-0.09345156199999999,2014/2/5 0:00,CHRW,Industrials
CHRW_4179,2012/7/24,89,120,121,8,36,29,-0.005832482,2012/7/24 0:00,CHRW,Industrials
CHRW_4307,2016/4/27,92,154,80,28,44,21,-0.051512370999999994,2016/4/27 0:00,CHRW,Industrials
CHRW_4313,2017/11/1,100,133,73,21,62,28,0.010187229,2017/11/1 0:00,CHRW,Industrials
CHRW_4303,2015/4/28,100,114,103,19,48,23,-0.046562213,2015/4/28 0:00,CHRW,Industrials
CHRW_4309,2016/10/26,94,173,73,23,45,22,-0.030678341,2016/10/26 0:00,CHRW,Industrials
CHRW_4459,2018/5/2,89,169,67,38,47,28,-0.085493655,2018/5/2 0:00,CHRW,Industrials
CHRW_4302,2015/2/4,94,167,88,10,67,9,-0.062873895,2015/2/4 0:00,CHRW,Industrials
CHRW_4455,2019/5/1,97,170,64,18,59,14,-0.0033332920000000003,2019/5/1 0:00,CHRW,Industrials
CHRW_4424,2019/10/30,117,169,65,31,47,19,-0.148475423,2019/10/30 0:00,CHRW,Industrials
CHRW_4423,2019/7/31,122,151,51,35,33,9,-0.012268412,2019/7/31 0:00,CHRW,Industrials
CHRW_4458,2018/8/1,107,202,87,23,54,24,0.034153679,2018/8/1 0:00,CHRW,Industrials
CHRW_4456,2019/1/30,72,156,73,22,47,15,0.0013855529999999999,2019/1/30 0:00,CHRW,Industrials
CHRW_4305,2015/10/28,90,148,85,19,49,12,-0.028575512,2015/10/28 0:00,CHRW,Industrials
CHRW_4187,2014/7/30,100,114,91,8,47,14,0.063965143,2014/7/30 0:00,CHRW,Industrials
CHRW_4180,2012/10/23,90,91,90,12,62,4,0.018880553,2012/10/23 0:00,CHRW,Industrials
CHRW_4182,2013/5/7,78,120,89,14,54,16,0.019711818,2013/5/7 0:00,CHRW,Industrials
CHRW_4181,2013/2/5,91,125,101,8,56,3,0.01484179,2013/2/5 0:00,CHRW,Industrials
CHRW_4457,2018/10/31,94,196,73,21,31,21,0.008381445999999999,2018/10/31 0:00,CHRW,Industrials
CHRW_4311,2017/4/26,72,101,83,30,40,13,-0.062934358,2017/4/26 0:00,CHRW,Industrials
CMI_6506,2012/2/2,83,176,77,6,41,11,0.070780551,2012/2/2 0:00,CMI,Industrials
CMI_6507,2012/5/1,98,182,51,3,56,3,-0.040490394,2012/5/1 0:00,CMI,Industrials
CMI_6197,2016/11/1,162,157,72,5,46,7,-0.043263956,2016/11/1 0:00,CMI,Industrials
CMI_6193,2015/10/27,186,162,69,13,91,7,-0.086975916,2015/10/27 0:00,CMI,Industrials
CMI_6618,2014/10/28,105,163,63,10,79,1,0.068109637,2014/10/28 0:00,CMI,Industrials
CMI_6375,2020/2/4,167,134,62,4,48,10,,,CMI,Industrials
CMI_6621,2014/2/6,145,165,71,17,78,2,0.03244652,2014/2/6 0:00,CMI,Industrials
CMI_6380,2018/10/30,72,148,50,7,52,5,0.022986671,2018/10/30 0:00,CMI,Industrials
CMI_6308,2018/7/31,82,178,55,10,54,7,0.040813283,2018/7/31 0:00,CMI,Industrials
CMI_6379,2019/2/6,89,152,56,7,50,9,-0.0031371059999999997,2019/2/6 0:00,CMI,Industrials
CMI_6620,2014/4/29,157,186,85,11,58,11,0.038636369,2014/4/29 0:00,CMI,Industrials
CMI_6511,2013/4/30,134,148,73,5,45,5,-0.060573957000000005,2013/4/30 0:00,CMI,Industrials
CMI_6190,2015/2/5,132,146,66,7,78,6,-0.041967279,2015/2/5 0:00,CMI,Industrials
CMI_6377,2019/7/30,123,142,68,9,61,19,-0.050583450999999995,2019/7/30 0:00,CMI,Industrials
CMI_6200,2017/8/1,90,171,85,5,67,7,-0.062060742,2017/8/1 0:00,CMI,Industrials
CMI_6191,2015/4/28,123,207,60,6,35,8,-0.014362657,2015/4/28 0:00,CMI,Industrials
CMI_6196,2016/8/2,148,149,51,2,47,5,-0.006239755,2016/8/2 0:00,CMI,Industrials
CMI_6192,2015/7/28,118,157,51,5,52,6,0.034092755,2015/7/28 0:00,CMI,Industrials
