,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
22,QCOM_18540,2014-11-05 11:45:00.000000,51,62,55,3,30,5,750,126,94,35,73,10,14,3,324,276
23,QCOM_18597,2016-04-20 12:45:00.000000,19,83,35,5,20,1,630,78,76,79,71,9,23,1,522,318
24,QCOM_18556,2016-01-27 11:45:00.000000,26,79,33,7,30,2,534,66,66,57,42,7,32,5,324,228
25,QCOM_18570,2016-11-02 12:45:00.000000,21,59,30,3,18,6,678,72,55,82,50,5,24,3,450,198
26,QCOM_18542,2015-04-22 12:45:00.000000,28,65,48,10,22,2,468,78,90,73,55,6,28,7,390,204
27,QCOM_18554,2015-07-22 12:45:00.000000,26,112,39,3,56,13,792,138,73,72,58,10,29,3,390,354
28,QCOM_18573,2017-07-19 12:45:00.000000,69,81,36,54,34,5,678,96,120,61,54,28,26,4,348,276
29,QRVO_18356,2019-05-07 13:00:00.000000,10,53,13,0,5,3,402,54,61,89,79,0,32,3,498,366
30,QRVO_18211,2015-07-30 13:00:00.000000,11,75,24,0,8,2,420,54,72,110,81,1,23,6,660,402
31,QRVO_18357,2019-08-01 13:00:00.000000,9,45,18,3,7,7,300,42,62,97,68,4,43,9,498,246
32,QRVO_18213,2016-02-05 12:00:00.000000,12,47,30,1,10,6,306,72,69,82,62,1,28,6,462,390
33,QRVO_18389,2020-01-29 12:00:00.000000,8,40,16,0,5,3,270,66,66,101,63,0,33,3,654,264
34,QRVO_18355,2018-10-31 13:00:00.000000,5,53,14,0,6,5,366,66,67,100,61,0,22,4,606,294
35,QRVO_18354,2018-08-02 13:00:00.000000,7,58,15,0,7,3,390,60,59,94,66,3,29,7,444,288
36,QRVO_18358,2019-10-31 13:00:00.000000,9,37,13,0,5,1,330,42,81,75,48,4,32,17,570,204
37,QRVO_18607,2018-05-02 13:00:00.000000,15,68,18,0,14,10,516,84,81,93,72,3,37,5,750,288
38,QRVO_18391,2017-11-01 13:00:00.000000,8,73,16,0,11,6,552,54,73,117,74,4,24,12,756,246
39,QRVO_18353,2018-01-31 12:00:00.000000,13,74,10,2,12,10,558,60,34,117,44,1,56,9,594,252
40,QRVO_18349,2016-11-03 13:00:00.000000,11,79,21,0,14,6,708,132,67,94,43,0,26,4,684,234
41,QRVO_18210,2015-05-07 13:00:00.000000,6,58,21,0,8,0,426,54,85,125,57,4,26,7,636,288
42,QRVO_18428,2014-10-29 13:00:00.000000,7,59,22,0,15,4,372,24,39,72,44,3,19,5,504,162
43,QRVO_18350,2017-02-01 12:00:00.000000,15,82,18,0,14,6,612,60,51,88,48,0,20,6,516,210
44,QRVO_18215,2016-08-02 13:00:00.000000,5,51,21,0,13,2,534,96,69,69,61,1,42,8,600,306
45,QRVO_18351,2017-05-04 13:00:00.000000,11,86,21,0,7,9,684,42,53,110,45,0,25,3,756,420
46,QRVO_18212,2015-11-06 12:00:00.000000,13,74,31,0,15,5,492,72,75,111,62,2,29,7,510,282
