,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
89,KIM_12478,2016-07-28 06:00:00.000000,21,70,22,3,30,6,192,72,34,62,50,3,33,3,210,222
90,KIM_12592,2017-04-27 06:00:00.000000,25,44,19,1,18,2,246,72,39,62,32,3,27,1,90,252
91,KIM_12590,2016-10-28 06:00:00.000000,17,47,23,7,16,5,210,114,34,80,46,1,46,4,138,282
92,KIM_12695,2020-01-30 05:00:00.000000,25,54,19,4,17,4,276,48,78,76,63,6,27,4,240,342
93,KIM_12469,2014-05-08 06:00:00.000000,18,74,29,11,22,0,384,42,66,71,71,6,21,3,96,264
94,KIM_12594,2017-10-26 06:00:00.000000,18,60,17,2,24,4,228,48,84,66,103,13,42,7,156,342
95,KIM_12465,2013-05-02 06:00:00.000000,31,73,35,9,16,7,288,72,48,37,35,11,15,1,66,210
96,KIM_12472,2015-02-06 05:00:00.000000,26,77,26,9,32,4,444,90,51,93,53,1,45,6,276,324
97,KIM_12701,2018-07-26 06:00:00.000000,16,61,17,6,30,1,276,90,45,71,42,3,28,0,120,252
98,KIM_12464,2013-02-06 05:00:00.000000,23,90,36,3,24,6,390,60,44,58,37,4,28,2,174,216
99,KIM_12696,2019-10-24 06:00:00.000000,12,43,17,2,10,5,192,72,61,116,78,3,19,2,258,366
100,KIM_12467,2013-10-30 06:00:00.000000,24,80,23,11,26,9,354,66,47,82,64,8,32,7,420,252
101,KIM_12463,2012-10-31 06:00:00.000000,28,79,26,2,17,3,222,114,60,35,35,2,20,7,192,294
102,KLAC_12286,2013-01-24 12:00:00.000000,12,31,24,0,11,3,324,96,93,72,74,1,33,14,396,240
103,KLAC_12574,2018-04-27 14:00:00.000000,14,53,21,2,16,5,726,96,58,61,63,6,22,9,294,174
104,KLAC_12581,2020-02-04 12:00:00.000000,24,82,26,3,15,8,1008,114,54,75,51,2,15,7,528,222
105,KLAC_12576,2018-10-29 13:00:00.000000,14,39,19,3,18,8,546,60,50,59,36,5,41,13,414,198
106,KLAC_12287,2013-04-25 13:00:00.000000,11,28,20,0,11,3,348,96,28,51,49,1,12,5,186,120
107,KLAC_12441,2014-10-23 13:00:00.000000,21,53,43,1,17,7,720,78,68,71,63,1,34,11,660,264
108,KLAC_12580,2019-10-30 13:00:00.000000,14,87,17,3,9,7,774,144,51,69,49,0,24,6,384,198
109,KLAC_12575,2018-07-30 13:00:00.000000,12,58,21,4,29,8,816,72,66,119,43,9,37,3,522,258
110,KLAC_12283,2012-04-26 13:00:00.000000,7,38,18,0,11,2,456,90,70,63,44,2,25,7,516,306
111,KLAC_12446,2017-01-26 00:00:00.000000,16,47,21,0,14,4,444,96,48,45,45,0,19,6,366,84
112,KLAC_12443,2015-04-23 13:00:00.000000,20,64,23,1,15,5,516,132,94,91,69,0,29,17,696,234
113,KLAC_12444,2015-07-30 13:00:00.000000,15,31,16,0,11,5,402,84,76,60,47,5,18,11,396,192
114,KLAC_12447,2017-04-28 14:00:00.000000,12,41,18,0,9,5,432,78,51,102,43,4,29,4,468,210
115,KLAC_12442,2015-01-22 12:00:00.000000,19,45,28,0,10,8,474,132,56,64,62,0,31,5,534,210
116,KLAC_12577,2019-01-29 12:00:00.000000,14,38,20,4,10,3,564,90,21,16,31,1,7,4,252,144
117,KLAC_12579,2019-08-05 13:00:00.000000,17,54,21,2,16,5,582,96,56,90,73,4,19,4,498,258
118,KLAC_12282,2012-01-26 12:00:00.000000,11,44,20,0,10,4,444,54,63,117,77,0,24,11,726,300
119,KLAC_12573,2018-01-25 13:00:00.000000,13,41,24,5,20,5,504,102,42,76,23,0,10,11,354,180
120,KLAC_12288,2013-07-25 13:00:00.000000,8,20,26,0,11,1,384,66,57,77,73,1,18,3,528,252
121,KLAC_12289,2013-10-24 13:00:00.000000,3,48,20,0,13,4,468,54,53,58,57,2,20,6,300,192
122,KLAC_12578,2019-05-06 13:00:00.000000,23,49,26,1,16,9,720,108,51,74,51,0,17,7,558,258
123,KLAC_12572,2017-10-26 14:00:00.000000,10,53,20,0,7,2,666,72,35,57,38,3,29,4,318,114
124,KLAC_12448,2017-07-27 14:00:00.000000,10,47,21,0,9,5,570,60,65,75,54,10,14,4,498,96
125,KLAC_12440,2014-07-24 13:00:00.000000,9,40,29,0,13,2,486,114,79,56,71,2,23,7,642,318
126,KLAC_12290,2014-01-23 12:00:00.000000,17,62,26,0,10,7,594,96,67,68,88,1,22,8,402,246
127,KLAC_12445,2016-10-20 13:00:00.000000,10,53,17,0,12,6,432,66,56,69,52,1,28,5,402,198
128,KMB_12320,2015-07-23 06:00:00.000000,12,62,8,0,10,2,384,30,76,102,62,0,21,7,426,294
129,KMB_12179,2013-04-19 06:00:00.000000,20,82,8,0,28,3,588,42,125,160,108,12,67,4,906,360
130,KMB_12175,2012-04-20 06:00:00.000000,6,59,11,0,12,1,462,30,99,150,83,7,22,4,828,384
131,KMB_12599,2019-10-22 06:00:00.000000,15,62,9,0,13,1,444,30,80,151,60,3,14,7,750,252
132,KMB_12486,2017-10-23 06:00:00.000000,16,52,6,0,11,1,288,48,82,103,80,1,14,3,420,360
133,KMB_12725,2013-10-22 06:00:00.000000,14,56,6,0,8,1,486,24,98,155,92,2,23,1,696,312
134,KMB_12487,2018-01-23 05:00:00.000000,38,86,12,0,40,3,636,72,123,173,99,3,34,5,966,408
135,KMB_12177,2012-10-24 06:00:00.000000,18,53,7,1,20,4,372,48,93,114,80,3,20,2,570,300
136,KMB_12321,2015-10-21 06:00:00.000000,13,62,6,0,14,1,468,36,78,115,43,1,28,2,498,210
137,KMB_12479,2016-01-25 05:00:00.000000,17,62,8,0,18,1,552,54,67,99,75,4,26,4,624,288
138,KMB_12318,2015-01-23 05:00:00.000000,16,55,14,0,22,2,504,30,69,113,81,1,20,4,492,312
139,KMB_12694,2018-04-23 06:00:00.000000,14,50,7,1,19,1,432,54,100,162,95,4,37,6,594,420
140,KMB_12316,2014-07-22 06:00:00.000000,15,64,7,1,14,1,378,30,80,87,92,2,21,4,510,306
141,KMB_12319,2015-04-21 06:00:00.000000,16,51,11,0,15,3,426,48,63,136,45,3,31,3,534,264
142,KMB_12174,2012-01-24 05:00:00.000000,24,75,11,0,15,0,546,60,120,125,83,2,23,4,852,558
143,KMB_12726,2013-07-22 06:00:00.000000,28,58,8,1,25,0,468,24,77,111,38,1,47,3,564,150
144,KMB_12315,2014-04-21 06:00:00.000000,18,47,7,0,9,1,348,18,74,73,79,5,13,5,354,276
145,KMB_12484,2017-04-24 06:00:00.000000,10,48,6,0,10,0,288,30,87,164,110,2,34,2,720,456
146,KMB_12724,2014-01-24 05:00:00.000000,15,66,9,1,21,3,498,24,77,141,70,0,51,3,798,270
147,KMB_12481,2016-07-25 06:00:00.000000,15,61,6,0,11,1,480,18,89,150,85,4,20,4,660,342
148,KMB_12482,2016-10-24 06:00:00.000000,20,53,6,0,10,0,438,42,78,108,60,1,13,1,642,330
149,KMB_12597,2019-04-22 06:00:00.000000,14,58,8,0,7,0,354,30,66,181,74,2,20,1,654,330
150,KMB_12178,2013-01-25 05:00:00.000000,14,63,6,0,21,2,594,18,68,151,78,1,28,8,672,192
151,KMB_12598,2019-07-23 06:00:00.000000,7,61,2,0,15,1,366,24,66,210,90,9,30,4,804,378
152,KMB_12485,2017-07-25 06:00:00.000000,19,48,9,0,9,2,396,84,100,140,82,2,13,2,738,324
153,KMB_12317,2014-10-21 06:00:00.000000,23,32,8,0,20,2,318,30,75,130,68,4,18,4,552,204
154,KMB_12483,2017-01-24 05:00:00.000000,18,61,10,0,10,3,552,48,91,143,101,2,26,8,702,402
155,KMB_12480,2016-04-22 06:00:00.000000,13,57,11,0,7,3,480,30,90,179,83,1,18,3,756,270
156,KMB_12600,2020-01-23 05:00:00.000000,13,55,6,0,17,0,390,12,64,98,55,2,17,1,492,210
157,KMI_12589,2020-01-22 11:30:00.000000,33,66,28,6,17,4,426,78,40,43,24,10,8,5,192,168
158,KMI_12586,2019-04-17 12:30:00.000000,25,54,61,16,13,8,414,186,48,77,44,14,11,7,216,288
159,KMI_12304,2014-10-15 12:30:00.000000,38,45,18,11,11,1,426,132,60,76,70,13,22,7,252,426
160,KMI_12456,2017-04-19 12:30:00.000000,26,55,19,11,23,2,252,156,51,70,45,7,25,10,222,336
161,KMI_12457,2017-07-20 12:30:00.000000,26,57,42,11,38,5,402,78,46,77,55,5,36,12,402,288
162,KMI_12449,2015-10-22 12:30:00.000000,42,58,59,15,24,11,498,204,83,98,97,26,28,12,486,504
163,KMI_12583,2018-07-18 13:00:00.000000,36,70,54,8,31,7,246,96,71,105,58,12,36,14,378,378
164,KMI_12455,2017-01-18 11:30:00.000000,27,46,35,7,15,8,450,204,73,85,69,25,32,8,324,354
165,KMI_12450,2016-01-20 11:30:00.000000,40,48,45,11,21,8,534,198,76,65,84,14,30,8,654,264
166,KMI_12302,2014-01-15 11:30:00.000000,22,46,26,11,12,5,522,162,50,78,56,9,27,12,294,348
167,KMI_12582,2018-04-19 12:30:00.000000,27,47,46,18,16,10,216,102,64,86,69,18,30,7,282,366
168,KMI_12453,2016-07-20 12:30:00.000000,25,43,27,7,12,1,330,114,65,91,78,15,32,7,396,456
169,KMI_12306,2015-04-21 12:30:00.000000,23,36,26,12,15,9,426,78,58,59,80,20,29,25,348,384
170,KMI_12584,2018-10-17 12:30:00.000000,27,75,50,14,29,3,402,138,61,62,65,24,17,9,234,312
171,KMI_12300,2012-01-18 11:30:00.000000,26,63,30,12,45,4,738,150,18,27,23,7,21,8,66,132
172,KMI_12588,2019-10-16 12:30:00.000000,41,67,52,12,20,9,348,78,30,56,39,4,19,5,186,210
173,KMI_12301,2012-07-18 12:30:00.000000,29,43,39,10,21,3,468,204,33,53,46,13,34,3,258,228
174,KMI_12454,2016-10-20 12:30:00.000000,36,50,42,7,11,12,420,180,93,116,86,62,39,20,456,378
175,KMI_12307,2015-07-15 12:30:00.000000,37,55,29,9,12,11,450,150,71,131,88,18,15,14,372,444
176,KMI_12305,2015-01-22 11:30:00.000000,28,55,45,5,39,12,480,180,45,83,72,8,26,1,378,306
177,KMI_12585,2019-01-16 11:30:00.000000,33,52,47,17,24,6,408,120,56,37,51,29,14,13,216,282
178,KMI_12303,2014-04-16 12:30:00.000000,18,41,22,11,21,3,402,186,36,71,62,12,30,13,318,408
179,KMI_12451,2016-04-21 12:30:00.000000,53,53,55,7,24,14,534,192,78,82,70,22,29,10,636,528
180,KMI_12587,2019-07-17 12:30:00.000000,48,61,51,11,16,8,390,132,52,78,55,7,36,14,270,360
181,KMX_4246,2015-06-19 05:00:00.000000,6,10,11,2,5,2,72,18,80,107,43,8,31,8,312,276
182,KMX_4241,2014-04-04 05:00:00.000000,16,15,12,2,8,3,84,18,80,93,55,3,27,4,294,282
183,KMX_4243,2014-09-23 05:00:00.000000,10,10,11,8,4,2,60,18,42,42,31,3,14,2,234,168
184,KMX_4235,2012-09-20 05:00:00.000000,9,19,12,1,7,1,150,36,64,102,68,6,39,3,558,336
185,KMX_4234,2012-06-21 05:00:00.000000,17,18,13,1,9,1,150,42,56,52,46,1,18,5,438,174
186,KMX_4483,2018-04-04 05:00:00.000000,12,24,18,3,10,2,240,48,66,44,40,1,13,0,330,258
187,KMX_4480,2018-12-21 04:00:00.000000,10,38,12,3,10,4,288,30,64,92,46,3,22,4,288,240
188,KMX_4485,2017-09-22 05:00:00.000000,25,27,16,2,10,2,186,90,66,86,42,4,21,3,420,258
189,KMX_4478,2019-06-21 13:00:00.000000,16,46,14,3,14,3,306,48,56,101,36,1,28,1,204,240
190,KMX_4479,2019-03-29 05:00:00.000000,18,55,22,2,26,2,354,48,35,67,32,1,15,5,234,264
191,KMX_4482,2018-06-22 05:00:00.000000,10,30,8,2,9,2,228,18,49,76,43,1,22,2,306,234
192,KMX_4481,2018-09-26 05:00:00.000000,12,19,15,2,11,2,246,42,80,68,54,6,20,4,348,246
193,KMX_4244,2014-12-19 04:00:00.000000,9,9,14,2,4,2,120,18,68,97,46,2,13,6,318,210
194,KMX_4387,2016-04-07 05:00:00.000000,11,23,10,4,18,2,150,30,109,145,91,3,59,4,732,414
195,KMX_4238,2013-06-21 05:00:00.000000,6,19,16,3,7,1,168,30,53,74,42,0,18,10,390,234
196,KMX_4237,2013-04-10 05:00:00.000000,8,13,16,1,7,1,156,24,57,48,43,6,17,5,324,168
197,KMX_4242,2014-06-20 05:00:00.000000,6,9,14,2,5,2,78,18,69,81,39,3,32,3,258,300
198,KMX_4236,2012-12-20 04:00:00.000000,7,17,16,1,4,3,138,24,55,72,72,5,22,10,522,336
199,KMX_4389,2016-09-21 05:00:00.000000,19,35,12,2,17,4,258,60,78,98,53,2,28,10,420,318
200,KMX_4385,2015-09-22 05:00:00.000000,11,9,12,5,5,2,60,30,73,79,73,13,21,5,372,366
201,KMX_4233,2012-04-05 05:00:00.000000,9,22,23,1,3,2,156,48,72,65,50,5,23,2,438,366
202,KMX_4388,2016-06-21 05:00:00.000000,20,20,13,2,16,1,138,60,82,70,61,2,37,7,444,360
203,KMX_4390,2016-12-20 04:00:00.000000,18,30,10,2,8,2,222,66,90,85,55,2,14,7,366,384
204,KMX_4386,2015-12-18 04:00:00.000000,10,6,13,2,7,2,66,30,76,88,70,2,43,9,360,342
205,KMX_4239,2013-09-24 05:00:00.000000,5,11,13,2,5,1,120,24,25,29,22,1,13,3,258,150
206,KMX_4476,2019-12-20 04:00:00.000000,21,52,18,3,14,4,384,72,44,73,35,0,20,0,312,192
207,KMX_4245,2015-04-02 05:00:00.000000,8,10,14,3,10,1,84,24,67,122,62,5,47,4,354,384
208,KMX_4240,2013-12-20 04:00:00.000000,26,35,25,3,10,1,174,96,58,72,55,1,23,1,234,258
209,KO_5741,2016-02-09 04:00:00.000000,36,92,28,0,40,7,576,114,56,131,41,0,45,5,492,252
210,KO_5620,2016-07-27 05:00:00.000000,48,67,11,1,22,4,642,78,72,101,48,1,20,0,690,246
211,KO_5739,2015-07-22 05:30:00.000000,28,60,13,0,9,1,360,42,63,135,30,4,30,6,552,252
212,KO_5766,2017-10-25 05:00:00.000000,33,63,10,0,25,2,456,30,63,139,32,4,42,2,528,192
213,KO_5765,2017-07-26 05:00:00.000000,26,66,12,2,18,2,600,30,39,110,32,1,39,2,372,90
214,KO_5618,2019-07-23 04:30:00.000000,19,91,12,2,12,2,720,24,69,110,44,3,30,2,510,192
215,KO_5764,2017-04-26 05:00:00.000000,33,86,20,2,30,7,684,60,52,88,52,6,35,2,540,204
216,KO_5738,2015-04-22 05:30:00.000000,32,77,22,1,19,2,420,48,64,105,47,1,34,2,456,264
217,KO_5614,2018-07-25 04:30:00.000000,24,63,16,2,11,3,624,24,70,142,51,4,34,2,618,222
218,KO_5651,2013-02-12 04:30:00.000000,31,124,23,0,36,13,888,60,42,76,22,2,28,2,426,216
219,KO_5615,2018-10-30 04:30:00.000000,23,86,20,2,27,1,504,48,54,111,45,1,44,8,396,168
220,KO_5648,2012-04-17 05:30:00.000000,26,123,23,0,16,6,618,66,45,117,37,0,21,2,450,240
221,KO_5647,2012-02-07 04:30:00.000000,31,166,33,0,29,6,1140,48,59,82,48,0,14,2,480,228
222,KO_5652,2013-04-16 05:30:00.000000,22,140,17,0,30,4,780,30,34,99,23,0,57,2,222,156
223,KO_5740,2015-10-21 05:30:00.000000,32,79,16,1,31,2,516,96,36,83,35,5,20,2,414,204
224,KO_5656,2014-04-15 05:30:00.000000,24,141,15,0,18,7,456,54,30,118,36,1,29,1,546,240
225,KO_5762,2016-10-26 05:00:00.000000,29,89,10,1,13,1,780,36,47,112,34,0,32,0,564,144
226,KO_5653,2013-07-16 05:30:00.000000,38,113,17,0,29,5,612,30,71,148,56,0,48,3,630,234
227,KO_5617,2019-04-23 04:30:00.000000,25,67,15,1,16,3,654,36,53,129,48,1,22,2,510,252
228,KO_5742,2016-04-20 05:00:00.000000,43,88,15,1,16,4,696,78,52,103,27,2,48,0,486,204
229,KO_5650,2012-10-16 05:30:00.000000,23,135,24,0,21,8,960,54,36,82,23,1,28,0,384,210
230,KO_5616,2019-02-14 03:30:00.000000,29,90,19,0,26,1,648,60,54,106,48,2,51,5,666,126
231,KO_5619,2019-10-18 04:30:00.000000,19,70,12,0,15,2,690,72,47,64,30,4,22,1,558,228
232,KO_5654,2013-10-15 05:30:00.000000,30,69,12,0,12,2,570,78,75,116,40,4,30,1,546,300
233,KO_5655,2014-02-18 04:30:00.000000,46,142,21,0,46,11,846,84,43,93,43,1,56,2,360,186
234,KO_5737,2015-02-10 04:30:00.000000,31,69,23,1,40,4,474,54,78,76,77,3,27,5,384,306
235,KO_5763,2017-02-09 04:00:00.000000,45,69,24,0,36,3,648,66,43,74,49,1,30,1,504,168
236,KO_5767,2018-02-16 04:00:00.000000,20,77,21,7,50,7,654,36,53,112,50,2,43,3,570,198
237,KR_12992,2019-06-20 06:00:00.000000,16,82,9,2,21,9,642,30,43,149,37,1,31,5,738,150
238,KR_12854,2013-03-07 05:00:00.000000,14,59,25,6,20,9,750,30,45,94,77,4,20,2,510,156
239,KR_13011,2017-03-02 17:00:00.000000,23,49,21,2,29,11,534,42,60,112,61,0,41,1,444,348
240,KR_12981,2016-06-16 06:00:00.000000,15,48,16,3,21,5,456,18,63,77,65,3,36,2,450,360
