,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
56,AAP_804,2012-11-08 05:00:00.000000,47,100,46,2,35,9,462,168,48,53,43,2,26,3,252,204
57,AAP_614,2017-02-21 03:00:00.000000,19,117,13,3,22,1,582,66,94,181,32,1,30,7,816,456
58,AAP_610,2016-02-11 03:30:00.000000,37,111,22,2,41,6,318,66,75,103,44,0,47,5,270,276
59,AAP_288,2012-05-17 06:00:00.000000,20,95,29,2,19,7,390,48,63,73,53,3,27,2,348,378
60,AAP_287,2012-02-16 05:00:00.000000,25,129,35,2,30,8,558,90,34,75,35,0,15,2,264,138
61,AAP_620,2018-08-14 04:00:00.000000,21,135,16,1,35,6,456,48,85,197,63,0,34,9,516,324
62,AAP_708,2019-11-12 03:00:00.000000,22,114,20,2,15,3,564,66,67,170,44,0,31,7,576,246
63,AAP_806,2013-05-23 06:00:00.000000,37,98,28,3,25,4,420,120,48,98,47,0,28,7,354,186
64,AAP_732,2014-02-06 05:00:00.000000,32,213,42,3,71,10,1020,96,17,15,14,2,6,0,84,126
65,AAP_808,2013-10-31 06:00:00.000000,42,135,47,2,40,12,948,132,38,55,27,1,15,2,324,168
66,AAP_618,2018-02-21 03:00:00.000000,19,99,12,3,22,3,480,96,83,170,51,1,61,12,780,330
67,AAP_613,2016-11-15 12:00:00.000000,24,213,14,2,45,6,984,138,116,189,87,3,42,10,780,390
68,AAP_451,2015-05-21 06:00:00.000000,43,108,43,4,32,18,570,108,51,80,30,0,31,2,288,174
69,AAP_289,2012-08-09 06:00:00.000000,55,63,35,3,28,6,402,138,59,70,42,2,16,1,252,210
70,AAP_612,2016-08-16 04:30:00.000000,40,88,16,4,33,1,390,120,100,160,43,0,34,3,678,324
71,AAP_609,2015-11-12 05:00:00.000000,42,150,44,3,48,9,474,102,86,79,40,0,24,4,210,186
72,AAP_622,2019-02-19 03:00:00.000000,15,94,11,3,15,6,414,42,55,113,31,1,23,1,408,144
73,AAP_805,2013-02-07 05:00:00.000000,50,156,54,2,47,6,660,150,36,59,30,0,21,1,252,192
74,AAP_449,2014-11-06 05:00:00.000000,23,143,28,2,35,7,738,54,33,77,26,0,17,0,168,168
75,AAP_709,2019-08-13 04:00:00.000000,27,98,23,1,19,6,558,96,85,147,63,6,21,7,486,354
76,AAP_731,2014-05-15 06:00:00.000000,27,182,26,4,28,5,726,78,30,83,33,0,9,0,354,108
77,AAPL_3022,2016-04-26 13:00:00.000000,34,76,16,1,20,6,900,168,42,62,47,2,26,5,330,186
78,AAPL_3034,2019-04-30 13:00:00.000000,23,105,14,2,29,8,936,102,34,46,28,5,25,0,264,90
79,AAPL_3025,2017-01-31 12:00:00.000000,12,88,13,0,12,5,774,78,43,87,38,9,20,4,402,174
80,AAPL_3036,2019-10-30 13:00:00.000000,26,114,24,2,19,8,870,126,29,63,44,0,34,2,372,114
81,AAPL_2876,2014-01-27 12:00:00.000000,10,79,11,0,6,5,690,24,34,89,25,3,24,2,420,246
82,AAPL_2878,2014-07-22 01:00:00.000000,13,83,11,1,15,3,624,54,35,59,39,6,16,0,324,120
83,AAPL_2872,2013-01-23 12:00:00.000000,10,67,14,6,14,5,570,24,67,87,58,0,37,12,540,240
84,AAPL_3027,2017-08-01 13:00:00.000000,13,86,20,0,17,5,606,48,37,65,64,7,24,6,246,114
85,AAPL_2879,2014-10-20 13:00:00.000000,13,68,9,1,24,6,666,78,42,93,55,3,35,5,300,156
86,AAPL_3030,2018-05-01 13:00:00.000000,9,81,26,1,21,3,780,60,34,78,45,1,19,1,408,102
87,AAPL_2873,2013-04-23 13:00:00.000000,17,93,16,3,30,3,954,78,49,85,41,0,24,3,570,198
88,AAPL_2869,2012-04-24 13:00:00.000000,6,27,9,0,6,1,396,6,56,111,64,6,32,9,480,456
89,AAPL_2870,2012-07-24 13:00:00.000000,6,40,9,1,11,1,402,24,54,100,62,4,34,7,486,234
90,AAPL_2868,2012-01-24 12:00:00.000000,3,47,8,0,6,1,462,6,34,77,44,0,27,2,456,288
91,AAPL_2877,2014-04-23 13:00:00.000000,16,90,27,3,26,3,822,84,35,90,37,1,20,2,288,180
92,AAPL_3019,2015-07-21 13:00:00.000000,15,104,12,1,19,3,774,66,43,78,42,1,25,1,270,138
93,AAPL_2871,2012-10-25 13:00:00.000000,9,36,12,4,8,3,504,48,64,103,50,0,49,8,498,324
94,AAPL_3021,2016-01-26 12:00:00.000000,28,88,19,1,16,3,798,66,67,61,52,2,28,2,396,180
95,AAPL_2880,2015-01-27 12:00:00.000000,14,83,16,0,9,3,600,78,35,74,55,6,25,3,384,192
96,AAPL_3032,2018-11-01 13:00:00.000000,8,90,19,0,24,5,888,72,32,57,33,2,22,1,336,78
97,AAPL_3028,2017-11-02 13:00:00.000000,9,84,12,2,18,3,762,42,31,81,47,0,26,2,390,162
98,AAPL_3020,2015-10-27 13:00:00.000000,15,82,12,2,12,3,654,48,45,60,45,1,26,1,420,168
99,AAPL_3023,2016-07-26 13:00:00.000000,13,97,18,0,22,2,696,96,40,65,34,1,26,2,354,216
100,AAPL_3031,2018-07-31 13:00:00.000000,13,86,20,2,31,8,786,42,38,56,45,0,17,2,336,84
101,AAPL_3024,2016-10-25 13:00:00.000000,7,80,13,0,11,3,642,72,42,80,50,1,25,4,444,168
102,AAPL_3029,2018-02-01 12:00:00.000000,7,75,18,4,18,5,840,36,34,47,41,4,27,3,516,150
103,AAPL_2875,2013-10-28 13:00:00.000000,14,81,17,1,11,4,732,66,33,88,35,3,36,5,432,174
104,AAPL_3026,2017-05-02 13:00:00.000000,10,100,15,0,8,5,888,72,36,61,52,8,16,3,288,186
105,AAPL_3037,2020-01-28 12:00:00.000000,13,73,8,0,12,4,834,48,38,56,30,3,37,5,642,180
106,ABBV_503,2015-07-24 05:00:00.000000,28,138,45,19,21,5,744,30,63,72,59,14,40,3,294,222
107,ABBV_501,2015-01-30 04:00:00.000000,21,102,32,29,26,9,618,42,47,77,53,21,40,7,180,240
108,ABBV_512,2017-10-27 05:00:00.000000,43,185,50,24,42,12,1188,78,91,96,60,16,48,6,192,174
109,ABBV_345,2013-04-26 05:00:00.000000,42,56,35,12,13,3,378,78,58,65,47,2,14,4,162,192
110,ABBV_502,2015-04-23 05:00:00.000000,35,106,28,13,27,12,768,36,79,97,79,9,59,12,564,240
111,ABBV_683,2019-04-25 05:00:00.000000,21,88,39,10,20,7,492,48,87,85,46,3,33,2,348,168
112,ABBV_684,2019-07-26 05:00:00.000000,21,82,54,12,21,2,642,42,77,74,61,8,29,5,96,198
113,ABBV_681,2018-11-02 05:00:00.000000,17,101,28,9,33,6,606,30,56,59,60,9,36,2,294,120
114,ABBV_499,2014-07-25 05:00:00.000000,15,56,18,5,10,3,294,42,0,0,0,0,0,0,0,0
115,ABBV_505,2016-01-29 04:00:00.000000,28,89,46,17,18,8,804,48,81,68,81,23,22,3,258,192
116,ABBV_349,2014-04-25 05:00:00.000000,30,68,28,11,16,5,396,36,70,58,54,2,32,9,198,228
117,ABBV_346,2013-07-26 05:00:00.000000,26,64,33,9,19,8,372,60,51,45,42,3,20,5,162,144
118,ABBV_348,2014-01-31 04:00:00.000000,40,91,38,10,15,7,492,60,35,67,29,1,25,6,204,132
119,ABBV_511,2017-07-28 05:00:00.000000,17,73,23,20,8,3,432,48,98,121,80,19,56,8,258,246
120,ABBV_508,2016-10-28 05:00:00.000000,23,96,27,14,32,10,750,36,62,75,72,17,28,3,426,222
121,ABBV_680,2018-07-27 05:00:00.000000,22,105,37,14,21,6,588,24,72,109,54,14,41,12,432,126
122,ABBV_507,2016-07-29 05:00:00.000000,30,127,45,9,15,7,546,30,69,124,68,13,47,6,258,198
123,ABBV_686,2020-02-07 04:00:00.000000,27,98,65,10,38,4,942,48,78,98,54,2,33,2,456,168
124,ABBV_506,2016-04-29 05:00:00.000000,32,124,30,7,32,12,666,48,65,110,86,4,40,5,354,252
125,ABBV_678,2018-01-26 04:00:00.000000,16,120,47,23,34,7,834,66,38,73,47,7,40,4,360,150
126,ABBV_510,2017-04-27 05:00:00.000000,30,83,32,14,14,3,480,48,86,126,66,16,33,5,252,240
127,ABBV_682,2019-01-25 04:00:00.000000,32,75,55,13,21,8,678,78,51,48,67,6,28,4,306,174
128,ABBV_504,2015-10-30 05:00:00.000000,61,165,83,38,57,20,1602,90,98,77,106,30,44,4,378,324
129,ABBV_347,2013-10-25 05:00:00.000000,27,81,31,8,16,4,348,60,73,86,45,1,27,4,132,156
130,ABBV_685,2019-11-01 05:00:00.000000,21,101,38,10,15,5,630,36,72,74,35,6,21,3,234,90
131,ABC_2116,2017-11-02 04:30:00.000000,51,121,31,8,54,7,1020,144,52,50,44,10,32,4,360,132
132,ABC_2106,2015-04-30 07:00:00.000000,19,132,27,5,35,11,876,84,25,74,42,10,35,4,348,210
133,ABC_2274,2018-02-06 03:30:00.000000,18,123,28,8,39,11,906,36,66,106,63,12,36,4,474,282
134,ABC_1746,2012-01-26 06:00:00.000000,18,81,15,4,10,3,510,78,40,64,51,21,24,1,336,216
135,ABC_1930,2013-04-25 07:00:00.000000,51,107,42,20,54,8,708,108,56,64,76,14,42,5,444,282
136,ABC_2277,2018-11-06 03:30:00.000000,37,172,30,8,58,13,1134,114,47,65,26,12,22,12,300,198
137,ABC_2113,2017-01-31 03:30:00.000000,25,125,36,4,26,9,882,66,42,74,63,16,25,2,360,228
138,ABC_2276,2018-08-02 04:30:00.000000,23,125,26,8,36,8,774,132,43,54,51,12,28,2,222,210
139,ABC_1931,2013-07-24 07:00:00.000000,50,108,45,35,48,5,618,138,29,80,42,15,40,4,432,192
140,ABC_1929,2013-01-24 06:00:00.000000,21,82,24,9,16,3,564,72,45,94,52,36,44,6,540,336
141,ABC_1937,2015-01-28 06:00:00.000000,17,121,30,4,42,6,948,60,30,122,42,12,28,0,390,252
142,ABC_2279,2019-05-02 04:30:00.000000,21,107,21,13,26,10,696,72,51,105,40,9,26,3,438,210
143,ABC_2108,2015-10-29 07:00:00.000000,35,132,43,18,45,13,1026,120,23,80,36,10,40,5,444,252
144,ABC_2111,2016-08-02 07:00:00.000000,22,109,40,7,49,7,672,60,38,71,43,13,25,0,342,216
145,ABC_1932,2013-10-31 07:00:00.000000,50,124,46,26,55,6,888,126,38,73,43,10,17,3,360,150
146,ABC_2282,2020-01-30 03:00:00.000000,41,106,13,16,31,11,540,108,51,89,41,15,27,2,504,204
147,ABC_2109,2016-02-05 06:00:00.000000,29,115,31,15,30,9,846,108,40,96,53,29,32,6,558,294
148,ABC_2280,2019-08-01 04:30:00.000000,24,110,14,8,20,8,690,60,45,128,31,7,17,0,654,204
149,ABC_1747,2012-04-26 07:00:00.000000,24,95,25,9,26,2,600,90,40,71,80,21,28,3,252,198
150,ABC_1936,2014-10-30 07:00:00.000000,19,131,32,7,42,5,1086,78,20,59,39,4,23,6,318,210
151,ABC_2115,2017-08-03 04:30:00.000000,45,155,39,6,35,7,906,156,45,77,62,9,32,3,486,354
152,ABC_2278,2019-01-31 03:30:00.000000,39,115,27,15,36,6,708,90,31,62,46,15,9,3,318,126
153,ABC_2110,2016-05-05 07:00:00.000000,50,95,49,14,64,9,924,120,54,69,37,15,30,4,342,174
154,ABC_1748,2012-07-26 07:00:00.000000,31,97,38,6,24,5,756,132,41,73,74,13,27,2,402,288
155,ABC_2275,2018-05-02 04:30:00.000000,50,137,40,12,39,11,918,114,34,95,31,14,30,1,390,300
156,ABC_2114,2017-05-04 04:30:00.000000,32,149,35,7,31,9,1110,96,48,89,37,8,16,2,360,246
157,ABC_2112,2016-11-02 07:00:00.000000,36,140,52,18,54,10,1122,150,53,57,45,32,23,2,354,264
158,ABC_1934,2014-04-24 07:00:00.000000,24,149,19,11,43,6,738,48,27,60,38,9,19,2,258,192
159,ABC_2107,2015-07-23 07:00:00.000000,14,125,22,8,22,7,906,42,38,80,47,4,32,1,432,318
160,ABT_521,2017-07-20 05:00:00.000000,16,30,19,7,12,3,330,24,65,104,54,13,46,10,372,228
161,ABT_516,2016-04-20 05:00:00.000000,9,22,12,3,8,3,318,18,52,100,46,4,20,11,594,204
162,ABT_352,2014-01-22 04:00:00.000000,40,78,30,3,40,4,1050,90,76,138,71,7,43,8,780,300
163,ABT_689,2018-07-18 05:00:00.000000,11,52,11,3,16,3,384,6,77,164,50,12,54,5,810,246
164,ABT_692,2019-04-17 05:00:00.000000,20,40,10,3,10,3,396,30,67,111,44,7,33,7,516,204
165,ABT_513,2015-07-22 05:00:00.000000,19,52,20,5,12,3,504,30,77,100,67,3,25,9,342,252
166,ABT_181,2013-04-17 05:00:00.000000,25,68,31,3,17,3,738,84,47,100,87,14,41,11,456,300
167,ABT_354,2014-07-16 05:00:00.000000,27,61,22,4,23,4,660,54,71,106,48,6,38,4,474,252
168,ABT_691,2019-01-23 04:00:00.000000,20,61,17,5,14,4,540,24,50,138,65,6,31,15,702,258
169,ABT_356,2015-01-29 04:00:00.000000,32,101,30,8,37,5,1206,54,68,162,82,2,25,4,606,234
170,ABT_179,2012-10-17 05:00:00.000000,45,212,56,9,95,16,1440,126,60,93,77,3,41,6,630,204
171,ABT_690,2018-10-17 05:00:00.000000,17,32,9,4,13,3,324,18,54,120,51,11,46,4,534,270
172,ABT_688,2018-04-18 05:00:00.000000,12,43,17,4,15,3,348,12,59,124,54,16,33,5,432,144
173,ABT_355,2014-10-22 05:00:00.000000,21,48,25,3,21,3,600,42,72,164,57,7,42,12,450,300
174,ABT_695,2020-01-22 04:30:00.000000,16,45,18,6,7,3,372,24,60,170,41,2,31,1,624,354
175,ABT_517,2016-07-20 05:00:00.000000,14,28,12,3,11,3,366,18,75,103,76,5,38,4,318,312
176,ABT_357,2015-04-22 05:00:00.000000,22,63,22,3,19,3,732,54,50,182,68,9,38,9,462,378
177,ABT_351,2013-10-16 05:00:00.000000,33,63,31,3,18,7,942,24,107,157,88,5,58,12,894,354
178,ABT_519,2017-01-25 04:00:00.000000,25,69,19,4,24,4,504,30,60,90,68,8,30,0,534,234
179,ABT_687,2018-01-24 04:00:00.000000,23,79,17,7,14,4,438,24,77,147,46,10,28,3,708,198
180,ABT_176,2012-01-25 04:00:00.000000,28,118,70,5,22,5,1218,60,47,80,49,2,28,3,510,168
181,ABT_515,2016-01-28 04:00:00.000000,31,81,24,7,24,3,828,84,78,100,83,10,20,13,438,306
182,ABT_522,2017-10-18 05:00:00.000000,15,39,16,4,8,4,330,12,58,107,45,9,29,3,402,234
183,ABT_693,2019-07-17 05:00:00.000000,12,37,14,5,9,3,336,24,66,135,53,4,53,2,666,264
184,ABT_177,2012-04-18 05:00:00.000000,38,102,37,4,24,5,750,78,28,66,30,2,23,1,330,198
185,ABT_180,2013-01-23 04:00:00.000000,21,80,41,6,34,3,1122,66,59,97,67,3,44,6,756,192
186,ABT_350,2013-07-17 05:00:00.000000,35,73,32,3,22,4,768,54,90,131,74,8,39,5,510,246
187,ABT_520,2017-04-19 05:00:00.000000,19,31,15,5,11,3,324,24,91,136,75,14,40,7,426,204
188,ABT_694,2019-10-16 05:00:00.000000,9,32,15,4,9,3,354,18,64,156,52,6,18,4,636,246
189,ACN_723,2014-06-26 04:00:00.000000,13,76,25,1,17,3,972,114,40,133,47,8,29,5,558,288
190,ACN_670,2018-03-22 04:00:00.000000,12,77,26,3,16,3,1122,66,38,87,42,16,30,1,522,204
191,ACN_677,2019-12-19 03:00:00.000000,13,87,16,0,18,3,876,72,36,100,35,0,25,1,714,360
192,ACN_497,2015-09-24 04:00:00.000000,17,63,22,0,17,2,1140,54,48,100,71,5,36,10,912,252
193,ACN_665,2016-12-21 03:00:00.000000,18,75,20,1,14,4,942,42,47,97,63,5,23,3,528,180
194,ACN_727,2013-06-27 12:30:00.000000,40,84,48,7,20,6,1218,228,48,70,52,20,32,4,486,312
195,ACN_340,2012-03-22 12:30:00.000000,18,87,23,5,11,2,1152,162,46,76,30,9,26,0,438,264
196,ACN_667,2017-06-22 04:00:00.000000,16,71,27,3,17,2,1068,36,44,103,49,3,37,3,744,228
197,ACN_495,2015-03-26 04:00:00.000000,19,66,35,3,26,2,990,66,41,111,50,10,26,2,636,258
198,ACN_662,2016-03-24 04:00:00.000000,20,82,24,3,20,3,1062,54,65,88,44,0,19,1,816,264
199,ACN_724,2014-03-27 04:00:00.000000,19,53,36,2,27,3,888,96,44,115,68,23,38,1,630,192
200,ACN_726,2013-09-26 12:30:00.000000,18,62,29,1,17,3,942,102,37,123,72,3,43,4,678,348
201,ACN_342,2012-09-27 12:30:00.000000,26,95,26,7,24,4,1266,162,48,69,51,12,28,3,408,294
202,ACN_498,2015-12-17 03:00:00.000000,14,57,22,0,15,3,960,66,50,89,64,4,28,1,918,300
203,ACN_344,2013-03-28 04:00:00.000000,29,105,37,4,30,4,1182,210,41,81,34,8,33,3,426,402
204,ACN_725,2013-12-19 03:00:00.000000,15,67,26,0,17,2,882,102,34,78,58,8,32,6,546,300
205,ACN_672,2018-09-27 04:00:00.000000,12,73,23,2,23,2,1206,78,42,82,57,4,19,3,534,210
206,ACN_675,2019-06-27 04:00:00.000000,18,96,26,1,15,3,1182,78,45,77,42,5,30,2,654,234
207,ACN_669,2017-12-21 03:00:00.000000,6,84,27,3,15,2,1158,60,38,105,47,6,27,5,798,330
208,ACN_343,2012-12-19 11:30:00.000000,23,77,23,4,18,3,1020,132,48,78,46,15,35,3,438,354
209,ACN_664,2016-09-29 04:00:00.000000,18,74,21,0,16,2,1116,60,40,104,77,3,38,2,828,306
210,ACN_676,2019-09-26 04:00:00.000000,15,81,18,1,15,5,1026,78,48,56,35,3,20,2,654,228
211,ACN_721,2014-12-18 03:00:00.000000,19,70,23,1,19,5,996,72,56,115,51,20,24,2,756,306
212,ACN_722,2014-09-24 04:00:00.000000,15,89,19,2,24,3,1026,78,26,96,59,10,41,3,672,270
213,ACN_663,2016-06-23 04:00:00.000000,13,79,23,1,16,2,984,54,43,113,58,2,45,5,612,174
214,ACN_666,2017-03-23 04:00:00.000000,14,86,20,3,21,4,1164,66,52,99,51,7,41,3,624,216
215,ACN_671,2018-06-28 04:00:00.000000,15,65,24,5,13,2,1044,42,44,141,35,4,35,2,600,240
216,ADBE_469,2016-03-17 13:00:00.000000,7,99,31,0,17,7,852,24,42,109,30,0,23,3,450,258
217,ADBE_632,2019-06-18 13:00:00.000000,8,98,24,2,16,7,810,36,40,120,29,1,17,0,690,186
218,ADBE_631,2019-03-14 13:00:00.000000,7,102,35,2,19,11,948,48,51,125,46,2,12,1,588,276
219,ADBE_628,2018-06-14 13:00:00.000000,8,107,37,3,19,8,750,30,52,119,29,3,22,1,792,270
220,ADBE_305,2012-09-19 13:00:00.000000,10,114,37,2,38,2,906,72,25,80,40,1,33,1,510,156
221,ADBE_468,2015-12-10 12:00:00.000000,8,114,34,2,17,4,1086,72,54,124,40,4,18,4,744,336
222,ADBE_464,2014-09-16 13:00:00.000000,7,110,19,4,24,2,738,30,43,114,46,10,17,3,624,174
223,ADBE_461,2013-12-12 12:00:00.000000,19,121,32,6,29,2,1200,90,48,105,41,3,18,1,468,216
224,ADBE_472,2016-12-15 12:00:00.000000,17,137,46,3,29,4,1188,96,45,109,26,1,20,2,546,276
225,ADBE_304,2012-06-19 13:00:00.000000,9,80,19,2,19,3,636,30,45,59,44,4,24,3,618,396
226,ADBE_625,2017-09-19 13:00:00.000000,6,102,25,1,21,4,846,18,58,152,43,3,39,2,756,264
227,ADBE_634,2019-12-12 12:00:00.000000,10,112,40,0,19,6,1218,72,29,111,37,0,18,2,522,228
228,ADBE_473,2017-03-16 13:00:00.000000,10,82,22,1,27,6,708,54,37,82,28,2,24,0,594,144
229,ADBE_462,2014-03-18 13:00:00.000000,9,83,14,1,21,1,594,36,35,98,36,5,37,0,474,234
230,ADBE_467,2015-09-18 13:00:00.000000,5,120,17,4,18,4,684,54,52,136,64,9,36,2,750,306
231,ADBE_460,2013-09-17 13:00:00.000000,12,85,20,3,14,2,798,42,38,82,37,5,19,2,528,234
232,ADBE_624,2017-06-20 13:00:00.000000,5,86,23,0,21,4,762,48,49,111,38,3,25,1,648,264
233,ADBE_458,2013-03-19 13:00:00.000000,3,115,23,2,17,1,600,30,39,77,35,4,29,4,714,192
234,ADBE_465,2015-03-17 13:00:00.000000,8,70,13,1,15,2,498,30,56,109,36,2,28,1,558,270
235,ADBE_466,2015-06-16 13:00:00.000000,5,114,19,0,19,2,768,36,46,159,42,0,33,2,600,306
236,ADBE_630,2018-12-13 12:00:00.000000,10,100,42,1,20,3,1338,60,46,105,41,3,26,4,768,258
237,ADBE_303,2012-03-19 13:00:00.000000,14,77,19,2,22,2,660,48,40,96,49,1,36,2,600,336
238,ADBE_306,2012-12-13 12:00:00.000000,7,130,45,8,28,2,894,54,33,91,62,1,42,2,732,180
239,ADBE_633,2019-09-17 13:00:00.000000,10,104,29,1,17,5,852,60,46,109,44,1,22,2,780,282
240,ADBE_626,2017-12-14 12:00:00.000000,10,109,33,1,26,4,996,30,36,111,35,1,30,0,630,276
241,ADBE_471,2016-09-20 13:00:00.000000,7,105,16,1,16,4,720,60,46,108,45,2,28,2,690,198
