,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
25,HAL_11068,2019-10-21 05:00:00.000000,42,70,33,2,25,10,732,144,31,93,48,7,28,3,450,234
26,HAL_11088,2013-04-22 05:00:00.000000,38,86,40,35,43,6,570,102,40,93,57,12,16,5,354,150
27,HAL_10920,2015-04-20 05:00:00.000000,78,77,49,5,41,11,492,276,72,62,43,5,39,1,318,258
28,HAL_11062,2018-04-23 05:00:00.000000,26,85,23,0,19,3,504,78,54,103,70,22,39,7,450,282
29,HAS_11028,2018-04-23 04:30:00.000000,50,53,26,5,18,3,594,96,80,135,64,1,29,2,558,360
30,HAS_10875,2015-07-20 04:30:00.000000,38,59,22,0,18,3,414,78,35,84,43,0,35,3,300,162
31,HAS_11103,2014-10-20 04:30:00.000000,32,65,14,2,21,2,624,60,58,123,52,3,22,5,498,264
32,HAS_11033,2019-07-23 04:00:00.000000,24,53,21,3,15,2,756,60,63,126,44,1,28,3,588,306
33,HAS_11031,2019-02-08 03:30:00.000000,79,61,20,3,20,9,792,150,77,193,65,2,32,5,894,294
34,HAS_11029,2018-07-23 04:30:00.000000,51,67,29,1,19,5,702,48,96,166,63,2,37,6,696,288
35,HAS_10878,2016-04-18 04:30:00.000000,28,65,18,0,8,4,786,36,54,110,34,3,37,1,858,288
36,HAS_11032,2019-04-23 04:00:00.000000,35,64,14,1,11,4,600,48,32,130,38,0,15,1,624,270
37,HAS_10880,2016-10-17 04:30:00.000000,18,70,13,0,10,2,684,30,51,133,48,1,16,1,480,204
38,HAS_10717,2012-04-23 04:30:00.000000,23,57,21,8,8,1,606,138,69,134,56,2,37,2,696,402
39,HAS_10719,2012-10-22 04:30:00.000000,32,60,20,0,5,2,630,84,58,114,48,1,20,2,588,354
40,HAS_11027,2018-02-07 03:00:00.000000,54,95,17,3,17,5,822,90,77,199,73,7,42,3,894,384
41,HAS_11035,2020-02-11 03:00:00.000000,45,92,20,2,16,10,918,66,54,137,47,4,25,5,666,192
42,HAS_11030,2018-10-22 04:30:00.000000,68,68,19,2,20,4,738,156,78,181,57,4,37,12,744,492
43,HAS_10876,2015-10-19 04:30:00.000000,46,65,21,2,14,3,564,144,47,95,38,7,22,2,294,228
44,HAS_10723,2013-10-21 04:30:00.000000,34,70,20,3,2,3,720,78,44,100,24,1,15,0,546,162
45,HAS_10874,2015-04-20 04:30:00.000000,27,64,25,1,13,3,564,48,54,139,32,4,22,3,774,246
46,HAS_10721,2013-04-22 04:30:00.000000,45,77,22,0,14,3,630,132,47,71,47,1,27,5,288,276
47,HAS_11105,2014-04-21 04:30:00.000000,24,38,8,0,6,3,462,48,56,70,30,1,31,0,354,186
48,HAS_10879,2016-07-19 04:30:00.000000,18,73,16,0,19,5,612,24,46,94,34,0,19,0,306,126
49,HAS_11104,2014-07-21 04:30:00.000000,39,59,15,1,13,7,600,84,55,97,25,3,25,2,318,216
50,HAS_11102,2015-02-09 03:30:00.000000,44,89,27,2,13,8,966,84,40,131,50,2,42,3,522,210
51,HAS_10882,2017-04-24 04:30:00.000000,32,58,15,1,16,4,534,60,37,115,28,1,27,3,492,192
52,HAS_11026,2017-10-23 04:30:00.000000,44,55,18,0,13,1,762,90,64,128,47,3,35,2,594,366
53,HAS_11034,2019-10-22 04:00:00.000000,59,65,32,3,15,5,816,114,70,95,44,4,31,6,474,318
54,HAS_10716,2012-02-06 03:30:00.000000,30,145,16,0,19,2,1068,90,64,138,60,0,29,3,900,318
55,HAS_10877,2016-02-08 03:30:00.000000,41,91,26,0,17,4,1014,96,42,53,39,2,15,4,570,204
56,HAS_10883,2017-07-24 04:30:00.000000,28,57,13,0,10,7,768,54,59,84,32,1,22,1,666,240
57,HAS_10720,2013-02-07 12:00:00.000000,40,107,22,0,10,3,996,126,39,48,37,0,20,1,174,228
58,HBAN_11534,2019-01-24 04:00:00.000000,33,65,45,0,20,8,762,96,41,73,52,0,17,7,384,288
59,HBAN_11533,2018-10-23 05:00:00.000000,25,56,30,0,23,5,750,60,40,40,53,0,13,3,384,234
60,HBAN_11466,2017-07-21 05:00:00.000000,34,95,33,1,20,5,720,78,26,82,51,1,24,4,270,126
61,HBAN_11411,2012-04-18 06:00:00.000000,53,112,45,10,31,7,906,264,46,57,41,5,9,2,252,234
62,HBAN_11464,2017-01-25 04:00:00.000000,27,70,21,2,18,4,600,18,42,43,62,1,34,8,444,258
63,HBAN_11468,2018-01-23 04:00:00.000000,27,86,29,1,8,4,600,114,56,74,55,1,20,4,360,300
64,HBAN_11461,2016-04-20 05:00:00.000000,61,72,42,5,28,7,768,126,51,71,31,2,14,2,246,294
65,HBAN_11532,2018-07-25 05:00:00.000000,44,69,29,0,28,6,714,78,31,55,30,1,12,5,402,126
66,HBAN_11604,2013-07-18 06:00:00.000000,41,73,32,2,22,5,510,120,46,47,33,3,19,5,228,180
67,HBAN_11597,2015-04-22 06:00:00.000000,29,65,29,0,13,9,648,78,49,63,45,0,15,7,330,240
68,HBAN_11598,2015-01-22 05:00:00.000000,27,90,30,2,21,9,804,108,30,70,33,1,18,5,264,108
69,HBAN_11602,2014-01-16 05:00:00.000000,60,44,25,1,25,10,498,144,30,53,34,1,13,4,432,174
70,HBAN_11603,2013-10-17 06:00:00.000000,42,45,25,4,23,5,438,132,59,73,50,6,22,12,360,264
71,HBAN_11537,2019-10-24 05:00:00.000000,43,51,36,0,12,6,636,114,76,94,50,0,17,3,570,258
72,HBAN_11606,2013-01-17 05:00:00.000000,38,74,27,5,24,5,522,162,34,38,35,3,11,3,324,138
73,HBAN_11467,2017-10-25 05:00:00.000000,34,52,20,0,14,4,552,72,61,108,59,2,22,14,474,312
74,HBAN_11413,2012-10-18 06:00:00.000000,47,71,31,7,17,5,498,156,45,52,41,1,14,3,312,174
75,HBAN_11536,2019-07-25 05:00:00.000000,43,55,44,0,17,6,666,120,39,105,51,1,18,2,582,282
76,HBAN_11415,2015-10-22 06:00:00.000000,36,64,23,6,20,9,762,72,67,98,77,3,17,4,546,348
77,HBAN_11410,2012-01-19 05:00:00.000000,66,65,40,8,24,5,648,288,55,67,38,3,18,5,516,342
78,HBAN_11600,2014-07-17 21:00:00.000000,23,54,20,0,11,4,570,60,50,79,45,1,30,10,420,264
79,HBAN_11462,2016-07-21 05:00:00.000000,38,68,34,2,19,6,750,138,38,38,30,1,12,1,204,132
80,HBAN_11463,2016-10-26 05:00:00.000000,35,63,25,1,19,11,636,48,20,28,33,0,7,4,216,108
81,HBAN_11601,2014-04-16 06:00:00.000000,26,32,20,2,13,8,330,60,51,76,45,9,21,6,492,306
82,HBAN_11414,2015-07-23 06:00:00.000000,22,66,27,1,26,9,858,54,34,58,32,0,12,3,456,192
83,HBAN_11412,2012-07-19 06:00:00.000000,50,67,28,5,18,5,594,162,51,49,52,1,7,5,210,198
84,HBAN_11531,2018-04-24 05:00:00.000000,18,52,33,0,15,1,546,48,49,68,46,1,18,3,480,282
85,HBAN_11538,2020-01-23 04:00:00.000000,32,48,43,0,14,6,600,132,35,31,29,0,10,0,156,156
86,HBAN_11465,2017-04-19 05:00:00.000000,23,54,21,1,18,6,450,48,76,64,48,2,15,3,324,324
87,HBI_11081,2018-05-01 04:30:00.000000,24,39,24,3,6,3,432,78,45,77,34,0,13,2,408,192
88,HBI_11079,2018-11-01 04:30:00.000000,25,60,24,0,5,0,744,78,50,117,38,1,19,1,612,180
89,HBI_10911,2014-10-29 12:30:00.000000,11,59,29,1,9,0,540,30,52,121,57,2,14,3,636,192
90,HBI_10909,2014-04-24 12:30:00.000000,13,48,23,1,9,1,402,54,36,91,39,0,18,5,540,216
91,HBI_11057,2016-10-27 12:30:00.000000,27,36,23,0,5,1,564,72,61,85,34,0,27,0,750,354
92,HBI_11058,2017-02-02 11:30:00.000000,40,45,34,1,7,1,864,120,71,60,31,2,14,2,630,186
93,HBI_10910,2014-07-23 12:30:00.000000,14,53,28,0,15,2,444,24,28,78,35,0,24,2,330,156
94,HBI_10771,2013-04-23 12:30:00.000000,17,71,29,2,10,2,492,54,51,107,68,1,26,1,564,192
95,HBI_10907,2013-10-30 12:30:00.000000,23,78,28,0,14,0,546,66,45,81,40,2,17,0,564,192
96,HBI_11070,2020-02-07 03:30:00.000000,34,53,36,0,7,1,732,60,63,69,27,0,12,1,480,120
97,HBI_10906,2013-07-30 12:30:00.000000,13,55,31,0,13,0,450,42,51,95,49,1,36,1,624,228
98,HBI_10769,2012-10-23 12:30:00.000000,25,93,17,0,15,2,450,24,51,105,45,0,29,2,570,234
99,HBI_11055,2016-04-21 12:30:00.000000,13,33,15,0,10,1,402,30,38,65,27,0,29,1,324,198
100,HBI_10913,2015-04-23 00:30:00.000000,9,59,33,0,10,1,618,42,43,80,46,4,20,0,222,174
101,HBI_10908,2014-01-29 11:30:00.000000,13,74,37,0,14,3,678,48,30,99,38,0,22,1,546,282
102,HBI_11076,2019-08-01 04:30:00.000000,17,71,44,0,11,0,912,42,62,92,45,0,9,0,618,168
103,HBI_11078,2019-02-07 03:30:00.000000,21,42,43,0,10,2,708,54,55,69,33,2,30,0,600,192
104,HBI_10914,2015-07-30 12:30:00.000000,9,42,27,0,13,1,618,12,54,99,64,3,34,1,504,234
105,HBI_10770,2013-02-05 11:30:00.000000,26,91,30,1,13,2,534,54,52,105,66,2,34,3,534,228
106,HBI_11080,2018-08-01 04:30:00.000000,24,73,18,2,10,2,960,54,62,126,43,10,16,7,732,354
107,HBI_11085,2017-05-02 12:30:00.000000,19,54,29,0,9,1,588,60,69,127,54,1,19,4,930,168
108,HBI_11054,2016-02-04 11:30:00.000000,18,38,24,0,14,3,450,36,89,127,67,2,40,3,750,372
109,HBI_11075,2019-10-31 04:30:00.000000,18,47,31,0,5,0,852,60,42,88,37,2,23,1,744,222
110,HBI_11084,2017-08-01 12:30:00.000000,14,40,19,0,3,1,438,42,66,120,58,0,35,3,882,324
111,HBI_11077,2019-05-02 04:30:00.000000,15,43,30,0,4,1,684,36,49,86,35,0,13,0,630,216
112,HBI_10767,2012-02-15 11:30:00.000000,50,44,49,0,29,2,402,108,59,67,63,3,30,3,558,300
113,HBI_10915,2015-10-28 12:30:00.000000,6,52,31,1,9,1,630,24,38,87,39,0,21,0,504,150
114,HBI_11083,2017-11-01 12:30:00.000000,33,36,27,2,8,1,606,30,47,55,39,0,12,0,426,162
115,HCA_10714,2013-02-05 05:00:00.000000,27,55,45,51,17,1,642,108,47,41,51,16,26,2,240,246
116,HCA_10711,2012-05-03 06:00:00.000000,26,55,22,54,8,3,504,102,50,54,46,21,25,3,228,330
117,HCA_10710,2012-02-06 05:00:00.000000,36,63,32,45,16,4,678,108,46,74,50,37,18,1,306,306
118,HCA_10865,2015-02-03 05:00:00.000000,30,71,49,48,29,6,648,120,40,68,83,10,18,3,444,156
119,HCA_10712,2012-08-06 05:00:00.000000,27,41,26,43,4,1,378,84,64,58,58,16,15,3,306,228
120,HCA_10872,2016-10-27 06:00:00.000000,29,33,24,47,7,2,342,78,59,102,74,20,31,3,468,228
121,HCA_10859,2013-08-01 06:00:00.000000,22,46,22,39,16,2,312,78,37,78,57,20,30,3,318,198
122,HCA_10861,2014-02-04 05:00:00.000000,27,51,55,45,23,1,522,114,59,40,80,14,17,5,264,240
123,HCA_10873,2017-01-31 05:00:00.000000,25,42,45,51,13,3,648,102,49,71,75,3,32,7,426,240
124,HCA_11019,2018-05-01 07:00:00.000000,29,31,25,42,5,2,420,18,57,67,64,21,15,1,552,198
125,HCA_11024,2019-10-29 06:00:00.000000,9,20,13,17,6,0,264,30,54,132,60,17,31,3,762,246
126,HCA_10869,2016-01-28 05:00:00.000000,14,58,44,39,12,3,762,72,75,106,54,21,16,2,552,252
127,HCA_11015,2017-05-02 07:00:00.000000,33,27,35,49,16,2,306,60,36,55,40,9,16,3,318,240
128,HCA_11023,2019-07-30 06:00:00.000000,7,20,18,19,11,1,288,24,60,89,62,36,60,3,366,288
129,HCA_10862,2014-04-29 06:00:00.000000,31,30,21,46,15,1,300,102,54,58,65,18,25,4,294,228
130,HCA_11020,2018-07-25 06:00:00.000000,27,23,21,34,5,2,474,18,51,113,66,7,31,5,480,216
131,HCA_11017,2017-10-31 06:00:00.000000,41,21,31,47,10,2,312,90,46,84,61,9,37,8,444,264
132,HCA_11022,2019-04-30 06:00:00.000000,13,28,20,18,8,2,270,42,57,143,69,27,20,5,738,270
133,HCA_10866,2015-05-05 07:00:00.000000,16,43,37,46,11,4,426,48,33,93,56,23,36,3,360,234
134,HCA_10860,2013-11-05 06:00:00.000000,23,64,26,45,20,1,420,54,47,57,53,11,34,3,162,132
135,HCA_10868,2015-10-28 06:00:00.000000,29,27,31,41,14,2,396,84,85,66,74,23,59,2,294,264
136,HCA_11018,2018-01-30 05:00:00.000000,23,59,54,48,16,4,702,84,26,85,39,9,25,4,510,138
137,HCA_10715,2013-05-02 06:00:00.000000,42,34,38,60,16,3,324,96,30,48,62,19,14,5,204,192
138,HCA_10870,2016-05-03 07:00:00.000000,18,37,26,42,9,3,366,36,38,35,38,21,13,3,312,144
139,HCA_11016,2017-07-25 06:00:00.000000,24,33,20,45,12,2,312,48,78,85,40,23,15,1,570,258
140,HCA_11021,2018-10-30 06:00:00.000000,34,51,27,29,14,5,408,66,38,63,51,7,22,2,492,234
141,HCA_10867,2015-08-05 06:00:00.000000,20,46,32,46,12,1,456,60,49,78,66,12,29,2,486,234
142,HES_10972,2019-08-01 06:00:00.000000,16,35,35,3,21,2,294,36,43,54,56,5,17,4,192,234
143,HES_10518,2012-01-25 05:00:00.000000,33,26,20,2,25,3,216,78,75,78,73,5,30,16,366,330
144,HES_10971,2019-04-25 06:00:00.000000,10,30,33,4,23,2,228,36,22,39,35,4,27,4,126,120
145,HES_11114,2016-01-27 05:00:00.000000,30,55,36,6,26,8,330,138,52,97,76,7,41,21,348,432
146,HES_10451,2013-10-30 06:00:00.000000,25,29,27,2,20,1,198,42,29,41,38,4,32,1,186,162
147,HES_10658,2014-04-30 06:00:00.000000,17,30,17,2,16,0,168,18,53,49,67,8,49,6,318,282
148,HES_10521,2012-11-02 06:00:00.000000,23,12,15,2,13,2,48,36,49,69,70,1,42,7,330,306
149,HES_10520,2012-07-25 06:00:00.000000,24,28,35,1,31,5,132,90,34,68,72,0,53,12,336,240
150,HES_10968,2018-07-25 06:00:00.000000,14,38,40,3,23,1,354,42,41,97,63,7,59,6,276,330
151,HES_10818,2017-01-25 05:00:00.000000,33,52,35,4,40,8,312,162,57,105,60,2,55,10,222,366
152,HES_10523,2013-04-24 06:00:00.000000,33,46,25,7,26,4,222,48,43,45,39,2,29,4,192,198
153,HES_10660,2014-10-29 06:00:00.000000,12,23,25,2,25,3,156,12,45,49,41,1,16,3,264,174
154,HES_10524,2013-07-31 06:00:00.000000,27,27,25,5,24,2,234,42,46,50,56,5,47,5,180,288
155,HES_10452,2014-01-29 05:00:00.000000,38,63,46,9,38,3,456,66,30,26,32,7,8,1,66,102
156,HES_10974,2020-01-29 05:00:00.000000,18,34,48,2,27,4,378,48,46,54,53,10,27,3,258,204
157,HES_10522,2013-01-30 05:00:00.000000,23,48,24,2,29,3,204,30,35,44,34,1,26,6,222,204
158,HES_11115,2015-10-28 06:00:00.000000,16,51,31,2,27,1,330,84,47,61,51,2,26,9,252,306
159,HES_10816,2016-07-27 06:00:00.000000,40,55,23,7,30,2,348,102,51,86,45,13,41,10,210,342
160,HES_10970,2019-01-30 05:00:00.000000,10,23,31,3,17,2,288,54,35,50,48,8,36,4,198,228
161,HES_10817,2016-10-26 06:00:00.000000,20,42,31,2,23,1,264,72,59,81,78,5,44,13,366,408
162,HES_10815,2016-04-27 06:00:00.000000,20,45,21,2,17,3,240,60,64,83,77,4,32,10,192,288
163,HES_10823,2018-04-25 06:00:00.000000,13,41,36,1,21,2,300,78,56,78,85,11,36,12,234,384
164,HES_10661,2015-01-28 05:00:00.000000,23,56,27,2,21,2,342,90,61,81,85,10,31,5,276,366
165,HES_10819,2017-04-26 06:00:00.000000,17,60,24,2,19,3,330,108,61,91,70,1,49,9,270,270
166,HES_10969,2018-10-31 06:00:00.000000,13,29,42,7,22,2,354,42,36,46,51,5,23,8,162,270
167,HES_10822,2018-02-05 05:00:00.000000,31,56,54,6,27,7,378,180,43,57,43,11,49,3,180,366
168,HES_10659,2014-07-30 06:00:00.000000,20,35,24,2,23,3,252,36,41,39,45,2,19,1,186,138
169,HES_10519,2012-04-25 06:00:00.000000,14,8,13,1,14,2,18,54,49,48,52,1,25,8,150,282
170,HES_10820,2017-07-26 06:00:00.000000,21,72,40,2,26,6,438,72,45,83,79,6,37,7,276,390
171,HIG_11043,2019-11-05 04:00:00.000000,61,110,31,17,15,3,384,246,62,109,56,3,35,6,276,390
172,HIG_10733,2012-11-02 05:00:00.000000,73,97,40,25,26,6,312,198,60,57,50,10,21,2,180,234
173,HIG_10737,2013-10-29 05:00:00.000000,65,151,39,20,13,4,552,222,68,55,56,15,24,2,144,306
174,HIG_10891,2017-02-03 04:30:00.000000,74,109,36,11,38,7,504,228,78,52,48,6,16,3,162,306
175,HIG_10741,2014-10-28 05:00:00.000000,52,140,32,13,22,5,486,240,53,81,49,4,19,7,168,300
176,HIG_10889,2016-10-28 05:00:00.000000,57,125,24,6,15,8,492,210,45,58,24,9,28,3,162,234
177,HIG_10886,2016-02-05 04:00:00.000000,50,114,52,12,25,10,684,246,75,83,48,9,19,5,300,294
178,HIG_10731,2012-05-03 05:00:00.000000,51,159,39,16,36,9,480,150,53,65,32,7,23,4,90,186
179,HIG_11041,2019-05-02 04:00:00.000000,53,118,28,8,38,8,534,156,71,86,65,7,30,5,234,282
180,HIG_10885,2015-10-27 05:00:00.000000,74,84,32,10,21,8,366,294,98,64,73,20,28,5,234,444
181,HIG_10730,2012-02-08 04:00:00.000000,56,89,28,11,17,5,222,198,91,97,64,7,24,4,192,240
182,HIG_10894,2017-10-27 05:00:00.000000,56,115,23,7,18,6,474,222,86,102,69,7,20,5,252,402
183,HIG_10736,2013-07-30 05:00:00.000000,77,181,56,34,19,8,600,306,55,63,52,8,23,2,144,252
184,HIG_10738,2014-02-04 04:00:00.000000,60,189,68,17,32,3,900,258,72,46,61,12,25,6,300,348
185,HIG_11042,2019-08-02 05:00:00.000000,68,109,28,4,14,5,504,222,90,66,50,20,17,1,234,396
186,HIG_10740,2014-07-31 07:00:00.000000,64,175,56,12,33,4,498,252,49,42,45,22,22,5,156,288
187,HIG_10893,2017-07-28 05:00:00.000000,57,111,26,10,15,4,384,210,89,92,49,8,29,4,270,414
188,HIG_11037,2018-04-27 05:00:00.000000,35,126,30,11,35,7,576,150,69,91,45,3,24,4,288,168
189,HIG_10732,2012-08-02 05:00:00.000000,73,94,30,12,21,3,240,216,54,60,59,14,23,2,102,408
190,HIG_10734,2013-02-05 04:00:00.000000,100,223,58,23,42,4,816,324,61,71,75,18,26,8,234,378
191,HIG_10743,2015-04-28 05:00:00.000000,34,115,28,16,25,5,426,126,76,102,47,9,30,6,246,366
192,HIG_11040,2019-02-05 04:00:00.000000,66,119,35,6,28,9,672,234,82,100,48,9,11,4,312,348
193,HIG_11036,2018-02-09 04:00:00.000000,71,167,38,11,31,8,738,288,57,77,38,7,17,1,264,156
194,HIG_11044,2020-02-04 04:00:00.000000,66,130,25,21,22,9,492,288,98,78,61,7,21,15,300,390
195,HIG_10884,2015-07-28 04:00:00.000000,48,148,37,15,23,5,582,216,48,117,54,6,27,8,336,240
196,HIG_10892,2017-04-28 05:00:00.000000,59,99,25,9,8,5,318,210,72,93,38,18,19,1,162,312
197,HIG_10742,2015-02-03 04:00:00.000000,62,186,44,16,32,8,810,234,53,38,43,5,12,3,204,264
198,HLT_10803,2014-08-01 06:00:00.000000,19,92,31,1,25,5,672,48,38,137,62,5,30,2,408,258
199,HLT_10801,2014-02-27 05:00:00.000000,18,149,57,0,30,5,1002,72,33,77,43,3,35,3,210,162
200,HLT_10954,2019-02-13 05:00:00.000000,12,57,30,0,6,2,414,54,65,115,66,3,54,6,408,282
201,HLT_10804,2014-10-31 06:00:00.000000,17,82,26,1,24,5,678,66,43,103,37,4,33,0,456,306
202,HLT_10807,2015-07-29 06:00:00.000000,20,65,38,1,12,4,432,78,83,162,66,6,55,5,666,498
203,HLT_10942,2016-02-26 05:00:00.000000,28,74,32,2,23,5,600,90,80,158,62,3,76,6,420,300
204,HLT_10952,2018-07-25 06:00:00.000000,8,47,20,0,6,4,378,30,66,154,72,10,61,5,252,378
205,HLT_10802,2014-05-09 06:00:00.000000,15,80,18,2,19,2,750,48,37,93,49,2,29,7,354,234
206,HLT_10943,2016-04-27 06:00:00.000000,23,65,27,0,14,6,408,78,92,154,91,1,58,4,684,378
207,HLT_10805,2015-02-18 05:00:00.000000,22,93,47,1,18,8,678,60,56,149,65,2,39,8,456,300
208,HLT_10944,2016-07-27 08:00:00.000000,1,1,7,0,3,1,0,0,93,120,79,3,55,5,480,486
209,HLT_10806,2015-04-29 06:00:00.000000,20,90,33,1,18,5,426,108,75,203,104,10,61,9,468,276
210,HLT_10947,2017-05-02 06:00:00.000000,13,60,32,2,11,4,426,48,63,156,70,9,42,6,450,396
211,HLT_10949,2017-10-26 06:00:00.000000,13,64,23,0,17,3,372,42,63,130,47,1,59,5,486,228
212,HLT_10946,2017-02-15 05:00:00.000000,26,52,33,1,14,2,390,114,85,154,80,4,29,6,540,294
213,HLT_10941,2015-10-28 06:00:00.000000,23,75,40,0,14,3,666,120,84,133,107,8,56,4,474,504
214,HLT_10951,2018-04-26 06:00:00.000000,11,52,23,0,14,5,408,42,64,143,69,6,52,3,582,210
215,HLT_10950,2018-02-14 05:00:00.000000,7,62,31,2,19,3,426,60,81,123,71,8,42,1,492,210
216,HLT_10953,2018-10-24 06:00:00.000000,12,50,21,1,10,5,330,18,75,147,69,3,71,2,468,360
217,HLT_10956,2019-07-24 06:00:00.000000,12,81,18,1,11,3,396,54,60,130,71,2,60,8,552,294
218,HLT_10948,2017-07-26 06:00:00.000000,9,75,29,0,12,4,390,54,100,136,92,8,42,6,414,390
219,HLT_10955,2019-05-02 06:00:00.000000,14,66,21,0,18,2,456,60,63,153,51,3,55,4,504,246
220,HOG_10754,2014-07-22 17:00:00.000000,50,97,46,1,36,4,636,150,70,59,51,1,11,3,258,216
221,HOG_10750,2013-07-25 05:00:00.000000,63,91,37,1,20,3,498,120,60,55,33,2,20,0,240,102
222,HOG_10902,2017-01-31 04:00:00.000000,41,109,33,0,24,13,768,162,53,73,46,0,20,5,198,252
223,HOG_10755,2014-10-21 05:00:00.000000,36,94,31,0,17,6,624,96,75,62,46,0,29,7,258,210
224,HOG_11047,2018-07-24 05:00:00.000000,37,99,30,2,25,6,624,114,53,70,57,3,29,1,264,240
225,HOG_10899,2016-04-19 05:00:00.000000,48,104,27,3,18,4,600,192,76,68,29,0,27,0,282,240
226,HOG_11052,2019-10-22 05:00:00.000000,51,96,26,3,19,13,516,120,51,52,45,0,24,1,282,210
227,HOG_10897,2015-10-20 05:00:00.000000,47,101,34,1,26,10,654,156,89,96,36,1,20,4,360,270
228,HOG_10748,2013-01-29 04:00:00.000000,55,103,27,5,25,4,546,138,55,52,41,2,14,2,324,228
229,HOG_10752,2014-01-30 04:00:00.000000,58,104,32,1,21,4,702,90,40,59,41,2,16,1,414,162
230,HOG_10895,2015-04-21 05:00:00.000000,62,105,40,0,32,6,714,150,80,60,42,0,21,3,270,210
231,HOG_11048,2018-10-23 05:00:00.000000,57,116,31,2,31,9,678,120,59,56,23,5,39,6,216,216
232,HOG_10747,2012-10-23 05:00:00.000000,66,84,25,4,28,3,516,198,71,54,39,1,28,7,270,294
233,HOG_10896,2015-07-24 05:00:00.000000,60,115,37,1,34,7,744,144,63,83,42,5,32,4,366,234
234,HOG_10756,2015-01-29 04:00:00.000000,46,106,31,3,25,4,720,90,44,48,31,1,14,2,288,132
235,HOG_11045,2018-01-30 04:00:00.000000,51,113,39,6,40,10,564,120,62,53,28,3,21,1,174,180
236,HOG_11046,2018-04-24 05:00:00.000000,37,100,25,2,22,10,624,102,101,111,51,2,31,2,438,342
237,HOG_10746,2012-08-01 05:00:00.000000,56,89,21,3,36,4,510,126,65,59,40,1,15,3,276,246
238,HOG_10903,2017-04-18 05:00:00.000000,43,79,31,0,15,13,492,96,73,90,45,3,38,7,246,210
239,HOG_10744,2012-01-24 04:00:00.000000,60,115,31,5,28,7,570,144,76,60,52,1,17,13,270,282
