,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
37,OKE_16175,2017-11-01 07:00:00.000000,15,24,26,5,8,6,294,18,46,84,70,5,57,6,504,276
38,OKE_16081,2016-05-04 07:00:00.000000,28,55,33,5,10,6,234,90,33,68,57,19,35,4,198,216
39,OKE_16079,2016-02-23 06:00:00.000000,23,35,36,10,4,4,402,78,45,42,54,5,28,3,240,252
40,OKE_16504,2012-05-02 07:00:00.000000,25,55,34,12,41,18,438,138,33,56,50,12,19,5,312,180
41,OKE_15976,2014-05-07 07:00:00.000000,18,23,24,4,11,6,306,72,45,49,45,16,23,5,246,372
42,OKE_16488,2014-02-25 06:00:00.000000,14,37,27,3,17,4,294,60,63,60,53,13,30,4,162,264
43,OKE_16310,2020-02-25 06:00:00.000000,9,21,17,3,17,0,348,6,49,48,71,9,42,6,432,396
44,OKE_16305,2018-10-31 07:00:00.000000,6,32,25,12,17,3,468,18,53,58,69,19,28,13,228,354
45,OKE_16174,2017-08-02 07:00:00.000000,7,20,21,5,12,4,264,12,40,59,33,5,36,4,258,246
46,OKE_15950,2012-08-01 07:00:00.000000,28,41,29,13,42,11,522,120,44,33,56,18,61,6,102,324
47,OKE_16176,2018-02-27 06:00:00.000000,9,29,25,12,20,4,408,30,36,62,57,21,44,10,234,330
48,OKE_16309,2019-10-30 07:00:00.000000,10,21,19,1,14,0,372,6,48,52,58,5,32,9,270,408
49,OKE_16308,2019-07-31 07:00:00.000000,7,25,16,5,18,1,276,12,50,66,67,13,59,5,336,486
50,OKE_16077,2015-11-04 06:00:00.000000,24,34,32,9,14,3,270,36,38,55,43,17,35,0,156,174
51,OKE_15954,2013-02-26 06:00:00.000000,50,48,41,5,25,4,630,150,51,36,74,5,25,1,258,252
52,OKE_15973,2013-11-06 06:00:00.000000,16,19,30,9,18,4,324,36,26,17,33,8,7,5,90,102
53,OKE_16177,2018-05-02 07:00:00.000000,9,21,26,9,12,6,240,30,34,32,50,10,33,11,126,168
54,OMC_16099,2013-04-18 04:30:00.000000,19,39,13,0,9,1,492,30,85,87,50,8,18,0,480,204
55,OMC_16313,2018-02-15 03:30:00.000000,40,111,24,2,44,9,768,132,31,35,36,0,19,3,354,126
56,OMC_16186,2015-07-21 04:30:00.000000,46,69,20,0,15,4,720,102,38,44,48,1,21,2,288,156
57,OMC_16315,2018-10-16 04:30:00.000000,23,108,27,2,33,3,798,96,39,37,34,7,18,1,210,132
58,OMC_16319,2019-10-15 04:30:00.000000,34,92,14,1,24,2,858,90,49,40,36,0,14,1,252,144
59,OMC_16188,2016-02-09 03:30:00.000000,42,96,21,0,25,2,690,90,36,57,46,2,17,8,270,90
60,OMC_16183,2014-10-21 04:30:00.000000,36,79,17,2,16,3,774,72,46,43,42,2,11,4,342,210
61,OMC_16193,2017-04-18 04:30:00.000000,32,102,21,2,20,9,726,72,48,42,52,2,7,2,336,210
62,OMC_16632,2018-07-17 04:30:00.000000,47,114,26,5,20,6,966,156,22,34,39,3,14,1,258,96
63,OMC_16096,2012-07-17 04:30:00.000000,17,68,10,1,12,3,804,42,62,65,58,5,20,3,468,264
64,OMC_16100,2013-07-18 04:30:00.000000,11,56,9,0,9,1,504,60,58,81,52,1,27,6,558,306
65,OMC_16095,2012-04-17 04:30:00.000000,18,76,12,0,15,4,816,42,52,77,66,4,25,6,378,222
66,OMC_16098,2013-02-12 03:30:00.000000,33,106,15,0,20,6,762,60,47,38,45,0,15,2,498,144
67,OMC_16317,2019-04-16 05:30:00.000000,40,104,16,6,35,3,588,90,40,33,30,3,17,2,186,108
68,OMC_16179,2013-10-15 04:30:00.000000,22,111,21,6,31,6,528,60,47,71,38,8,19,1,294,240
69,OMC_16185,2015-04-21 04:30:00.000000,28,68,19,0,14,1,636,66,45,51,57,7,18,7,366,222
70,OMC_16190,2016-07-14 04:30:00.000000,42,82,22,5,24,3,678,72,63,57,75,6,23,4,372,240
71,OMC_16192,2017-02-07 03:30:00.000000,34,111,18,0,32,6,876,126,46,52,37,4,21,4,348,168
72,OMC_16182,2014-07-22 04:30:00.000000,23,85,13,0,21,2,708,36,37,41,28,0,12,6,396,144
73,OMC_16318,2019-07-17 04:30:00.000000,43,100,17,2,25,3,648,102,39,45,36,2,12,2,222,150
74,OMC_16181,2014-04-22 04:30:00.000000,36,110,18,7,27,3,774,66,42,43,32,7,30,9,288,186
75,OMC_16312,2017-10-17 04:30:00.000000,43,97,16,0,28,8,816,90,52,48,29,2,11,2,180,114
76,OMC_16320,2020-02-11 03:30:00.000000,37,94,23,3,19,4,678,90,53,57,33,1,20,1,258,192
77,OMC_16314,2018-04-17 04:30:00.000000,46,112,40,5,34,11,888,138,40,53,39,2,8,4,300,144
78,OMC_16094,2012-02-14 03:30:00.000000,26,88,20,1,19,3,804,72,51,52,40,11,12,9,402,138
79,OMC_16097,2012-10-16 04:30:00.000000,23,83,17,2,12,5,750,54,64,55,56,6,14,8,372,162
80,OMC_16316,2019-02-12 03:30:00.000000,29,104,22,3,19,3,810,60,44,55,47,1,14,1,312,144
81,OMC_16184,2015-02-10 03:30:00.000000,43,86,20,0,20,3,804,126,46,47,44,3,25,2,306,162
82,ORCL_16294,2016-09-15 13:00:00.000000,9,25,21,5,13,2,570,72,41,77,29,0,20,0,564,180
83,ORCL_16162,2013-03-20 13:00:00.000000,21,21,21,2,9,2,312,12,41,48,24,2,7,0,204,150
84,ORCL_16301,2018-09-17 13:00:00.000000,8,33,23,1,14,7,456,30,45,51,20,3,21,6,300,234
85,ORCL_16164,2013-09-18 13:00:00.000000,15,35,25,2,10,3,378,30,34,57,27,0,7,1,360,132
86,ORCL_16163,2013-06-20 13:00:00.000000,19,20,29,1,14,2,438,60,47,60,41,2,21,1,438,156
87,ORCL_16159,2012-06-19 14:00:00.000000,19,40,23,2,8,3,516,18,28,51,25,1,11,4,228,114
88,ORCL_16302,2019-03-14 13:00:00.000000,8,30,20,3,12,5,558,36,45,48,21,1,14,1,258,162
89,ORCL_16296,2017-03-15 13:00:00.000000,13,20,23,2,15,1,690,66,32,32,18,3,16,0,258,114
90,ORCL_16299,2018-03-19 13:00:00.000000,10,15,22,5,19,3,510,36,40,35,29,1,26,2,558,210
91,ORCL_16171,2015-09-16 13:00:00.000000,16,25,28,3,33,1,738,102,56,70,36,11,43,4,390,228
92,ORCL_16427,2018-12-17 12:00:00.000000,7,47,25,3,17,4,564,42,21,38,18,3,15,0,342,168
93,ORCL_16160,2012-09-20 13:00:00.000000,14,25,23,2,9,3,366,24,40,47,12,0,13,1,276,96
94,ORCL_16161,2012-12-18 12:00:00.000000,10,40,18,1,4,2,390,12,34,65,17,0,22,1,336,132
95,ORCL_16304,2019-12-12 12:00:00.000000,23,39,25,4,18,4,678,102,23,39,20,1,20,2,240,150
96,ORCL_16168,2014-12-17 12:00:00.000000,12,18,26,2,11,3,516,42,55,76,26,4,29,3,498,168
97,ORCL_16300,2018-06-19 13:00:00.000000,9,32,24,2,13,4,672,72,35,39,20,2,10,2,318,282
98,ORCL_16426,2019-06-19 13:00:00.000000,13,38,28,2,16,6,678,108,45,50,29,1,26,5,312,246
99,ORCL_16170,2015-06-17 13:00:00.000000,13,16,33,5,22,3,852,108,37,59,22,8,23,0,426,174
100,ORCL_16158,2012-03-20 13:00:00.000000,17,20,22,1,8,2,408,30,58,58,29,0,24,1,324,216
101,ORCL_16169,2015-03-17 13:00:00.000000,12,19,35,2,10,3,516,84,53,72,31,2,29,0,426,156
102,ORCL_16295,2016-12-15 12:00:00.000000,13,24,28,1,19,1,690,120,52,69,29,5,32,1,348,222
103,ORCL_16298,2017-12-14 12:00:00.000000,13,24,26,1,12,5,666,66,32,52,47,8,27,4,522,300
104,ORCL_16165,2013-12-18 12:00:00.000000,9,32,24,3,12,3,426,24,47,75,27,1,38,1,510,168
105,ORCL_16516,2017-09-14 13:00:00.000000,13,22,25,1,10,4,606,42,50,67,27,2,42,2,576,258
106,ORCL_16293,2016-06-16 13:00:00.000000,14,23,37,2,17,3,900,108,34,81,20,5,25,1,318,246
107,ORCL_16167,2014-06-19 13:00:00.000000,23,25,25,1,10,1,594,90,47,80,33,7,27,1,480,204
108,ORCL_16291,2015-12-16 10:30:00.000000,11,24,32,1,20,1,810,78,28,63,11,2,17,0,270,126
109,ORCL_16303,2019-09-12 13:30:00.000000,36,37,29,2,17,8,444,72,55,55,21,1,19,2,324,318
110,ORLY_16339,2019-07-25 07:00:00.000000,29,69,29,2,30,6,480,138,54,55,42,2,30,2,282,276
111,ORLY_16214,2014-04-24 07:00:00.000000,30,81,28,4,18,5,546,108,64,70,39,1,16,4,342,246
112,ORLY_16209,2012-10-25 07:00:00.000000,36,139,40,3,37,10,726,108,49,72,40,0,17,4,312,198
113,ORLY_16340,2019-10-25 07:00:00.000000,13,105,18,3,29,6,672,84,48,75,50,1,27,7,318,174
114,ORLY_16338,2019-04-25 07:00:00.000000,24,71,27,2,20,7,558,114,57,85,60,1,21,3,336,210
115,ORLY_16329,2016-05-01 07:00:00.000000,13,79,27,4,27,4,534,66,65,109,45,2,26,6,282,276
116,ORLY_16417,2015-10-30 07:00:00.000000,15,71,15,5,15,3,438,60,43,95,50,4,12,3,216,186
117,ORLY_16328,2016-02-11 06:00:00.000000,13,86,22,3,27,5,546,48,51,84,34,0,25,4,282,126
118,ORLY_16217,2015-04-23 07:00:00.000000,17,84,17,2,18,6,666,84,51,105,47,2,14,2,294,126
119,ORLY_16332,2017-07-27 07:00:00.000000,45,105,41,6,25,8,804,276,52,58,37,1,17,0,258,192
120,ORLY_16416,2016-07-31 07:00:00.000000,14,79,21,2,18,5,516,48,65,96,71,2,17,3,228,186
121,ORLY_16207,2012-04-26 07:00:00.000000,25,133,26,3,27,3,666,78,59,71,56,2,22,0,300,306
122,ORLY_16210,2013-02-07 06:00:00.000000,27,165,30,4,49,13,792,102,36,87,42,2,18,2,276,162
123,ORLY_16630,2016-10-27 07:00:00.000000,17,91,22,3,18,6,630,60,38,74,43,3,15,1,264,210
124,ORLY_16333,2017-10-26 07:00:00.000000,46,88,25,2,26,11,684,126,63,83,54,2,17,3,276,270
125,ORLY_16212,2013-07-25 07:00:00.000000,12,167,34,7,34,9,906,66,47,93,39,0,23,3,444,234
126,ORLY_16330,2017-02-08 06:00:00.000000,22,107,21,3,25,5,618,42,63,81,41,1,25,2,330,126
127,ORLY_16211,2013-04-25 07:00:00.000000,36,133,36,5,33,8,816,60,42,42,48,2,6,8,216,288
128,ORLY_16341,2020-02-06 06:00:00.000000,25,68,15,4,34,3,522,54,61,80,41,6,29,1,330,210
129,ORLY_16434,2013-10-24 07:00:00.000000,38,113,30,4,41,10,924,126,58,65,47,2,18,4,348,258
130,ORLY_16208,2012-07-26 07:00:00.000000,33,105,41,3,19,4,672,60,93,66,53,3,15,3,186,294
131,ORLY_16215,2014-10-23 07:00:00.000000,24,98,21,6,20,9,648,108,24,92,35,2,19,0,246,252
132,ORLY_16335,2018-04-26 07:00:00.000000,17,91,23,4,20,9,516,66,52,82,41,1,22,2,396,174
133,ORLY_15925,2015-08-01 07:00:00.000000,21,59,21,8,23,4,522,60,37,109,39,0,37,1,282,204
134,ORLY_16331,2017-04-27 07:00:00.000000,41,94,23,2,21,5,630,108,54,96,50,1,25,0,210,252
135,ORLY_16415,2018-07-26 07:00:00.000000,11,82,21,5,19,8,570,72,53,70,51,0,18,4,342,198
136,ORLY_16206,2012-02-09 06:00:00.000000,25,121,30,4,29,7,594,60,52,101,50,2,25,4,450,306
137,ORLY_16336,2018-10-25 07:00:00.000000,14,80,24,4,21,6,534,108,56,78,36,0,35,4,258,108
138,OXY_16201,2017-11-02 07:00:00.000000,20,110,23,2,23,2,342,36,35,117,65,2,33,14,480,234
139,OXY_16459,2014-01-30 05:00:00.000000,16,130,43,2,59,4,570,102,46,48,39,9,22,9,168,168
140,OXY_16196,2016-08-03 06:00:00.000000,50,131,35,4,36,5,414,216,39,65,59,2,26,14,222,198
141,OXY_16195,2016-05-05 07:00:00.000000,53,106,26,4,23,5,294,186,28,95,48,1,15,12,156,210
142,OXY_16325,2019-02-13 07:00:00.000000,22,121,21,8,49,9,558,150,63,127,95,4,49,5,504,390
143,OXY_16104,2012-10-25 07:30:00.000000,34,48,28,4,20,1,402,90,82,70,80,4,37,7,474,312
144,OXY_16103,2012-07-26 07:30:00.000000,11,20,4,3,12,3,198,54,57,43,44,3,18,4,222,240
145,OXY_16101,2012-01-25 06:30:00.000000,20,26,16,7,25,6,366,42,60,64,49,7,49,10,174,228
146,OXY_16200,2017-08-03 07:00:00.000000,15,77,31,1,33,1,384,60,48,83,55,1,38,3,558,246
147,OXY_16454,2015-05-06 06:00:00.000000,36,95,29,5,30,3,420,132,62,83,52,9,23,5,288,246
148,OXY_16199,2017-05-04 07:00:00.000000,27,96,50,4,46,7,492,48,30,85,47,8,21,5,372,168
149,OXY_16326,2019-08-01 08:00:00.000000,14,104,22,3,69,6,540,54,44,107,40,1,44,5,156,282
150,OXY_16453,2015-07-30 06:00:00.000000,27,69,26,2,18,2,450,72,46,94,55,6,21,9,180,216
151,OXY_16102,2012-04-26 07:30:00.000000,25,17,19,7,11,5,150,24,49,35,47,5,25,8,150,210
152,OXY_16322,2018-05-09 07:00:00.000000,13,91,17,3,31,1,378,24,62,98,61,7,28,10,354,324
153,OXY_16461,2013-07-30 06:00:00.000000,35,143,50,5,34,14,510,186,43,41,56,6,22,12,132,204
154,OXY_16460,2013-10-29 06:00:00.000000,19,139,37,5,56,4,504,90,57,59,62,6,19,12,168,162
155,OXY_16321,2018-02-14 06:00:00.000000,21,160,38,8,63,4,690,78,32,51,39,3,15,6,198,156
156,OXY_16107,2015-10-28 07:00:00.000000,45,63,41,2,15,9,432,156,67,90,65,6,27,10,126,270
157,OXY_16198,2017-02-09 05:00:00.000000,27,155,55,6,35,6,594,138,23,80,39,4,16,4,258,108
158,OXY_16323,2018-08-09 07:00:00.000000,16,113,24,3,36,6,666,48,47,94,53,3,32,8,486,294
159,OXY_16327,2019-11-05 06:00:00.000000,29,122,20,3,39,5,522,54,46,121,43,4,33,3,228,210
160,OXY_16455,2015-01-29 05:00:00.000000,56,94,46,6,71,14,552,234,63,80,76,15,37,4,294,276
161,OXY_16324,2018-11-06 07:00:00.000000,12,117,20,3,47,3,648,48,48,115,63,3,36,6,432,270
162,OXY_16457,2014-07-31 06:00:00.000000,20,84,36,7,35,6,414,78,53,64,80,8,21,6,162,258
163,OXY_16197,2016-11-01 07:00:00.000000,33,122,46,7,34,3,558,180,26,57,51,1,22,13,354,216
164,OXY_16105,2013-01-31 06:30:00.000000,27,44,36,3,24,3,354,144,77,64,81,4,33,12,342,384
