,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
26,D_6714,2012-08-01 06:00:00.000000,21,36,20,15,21,1,384,42,32,40,20,10,13,3,234,234
27,D_6985,2017-05-04 06:00:00.000000,13,31,17,10,42,1,354,30,29,39,23,19,19,3,294,78
28,DAL_6905,2013-04-23 06:00:00.000000,24,93,23,0,27,4,708,132,63,65,56,10,28,5,510,336
29,DAL_7326,2016-10-13 06:00:00.000000,56,65,24,2,29,2,414,102,79,59,51,8,36,5,264,228
30,DAL_7328,2016-04-14 06:00:00.000000,41,88,34,1,27,2,540,120,71,110,80,5,44,8,420,384
31,DAL_7082,2014-10-16 06:00:00.000000,27,97,28,0,31,4,852,144,57,68,60,1,28,1,348,228
32,DAL_7346,2012-04-25 06:00:00.000000,16,89,14,1,18,2,486,96,72,69,52,4,31,5,312,258
33,DAL_7331,2015-07-15 06:00:00.000000,37,79,29,1,40,1,732,186,78,80,28,7,23,9,324,324
34,DAL_7344,2012-10-24 06:00:00.000000,26,102,19,2,35,2,612,120,94,86,50,3,27,2,354,258
35,DAL_7264,2018-07-12 06:00:00.000000,24,121,18,4,30,3,774,126,69,113,58,1,49,2,594,330
36,DAL_7325,2017-01-12 05:00:00.000000,29,90,24,8,47,4,588,72,93,133,74,11,48,9,528,336
37,DAL_7330,2015-10-14 06:00:00.000000,39,108,30,4,43,4,840,174,77,57,42,12,24,6,276,396
38,DAL_7333,2015-01-20 05:00:00.000000,29,103,22,0,45,5,894,126,61,75,45,6,30,9,246,354
39,DAL_7267,2019-04-10 06:00:00.000000,15,153,26,6,27,5,1284,102,40,82,49,8,34,1,504,234
40,DAL_7266,2019-01-15 05:00:00.000000,33,92,29,1,18,3,852,108,113,86,83,3,29,2,354,360
41,DAL_7347,2012-01-25 05:00:00.000000,16,73,14,3,18,5,594,150,92,91,52,13,35,5,276,294
42,DAL_7324,2017-04-12 06:00:00.000000,28,112,36,2,42,9,552,78,86,92,67,8,63,5,234,354
43,DAL_7262,2018-01-11 05:00:00.000000,22,140,14,3,40,5,672,78,107,123,62,14,45,5,396,348
44,DAL_6904,2013-01-22 05:00:00.000000,31,98,13,1,38,3,618,114,65,78,36,14,34,5,300,222
45,DAL_7079,2014-01-21 05:00:00.000000,15,81,21,0,27,5,738,66,31,61,34,1,14,2,258,174
46,DAL_7269,2019-10-10 06:00:00.000000,23,99,24,4,23,3,996,144,67,81,71,4,40,7,468,306
47,DAL_7327,2016-07-14 06:00:00.000000,46,95,35,5,35,6,738,186,106,114,61,5,62,6,366,366
48,DAL_7265,2018-10-11 06:00:00.000000,20,144,30,0,28,4,912,96,68,100,49,2,21,8,276,306
49,DAL_7323,2017-07-13 06:00:00.000000,21,116,25,5,23,1,846,66,59,112,54,4,23,4,348,294
50,DAL_6906,2013-07-24 06:00:00.000000,31,88,17,2,39,5,708,84,67,99,69,10,31,2,420,342
51,DAL_7268,2019-07-11 06:00:00.000000,19,135,23,3,29,4,984,132,59,122,58,3,38,14,414,282
52,DAL_7263,2018-04-12 12:30:00.000000,14,118,18,1,23,2,792,66,83,98,56,2,36,7,384,294
53,DAL_7080,2014-04-23 06:00:00.000000,25,87,15,3,23,7,750,96,60,124,24,14,27,4,360,288
54,DAL_7332,2015-04-15 06:00:00.000000,38,74,40,5,42,4,744,240,66,92,57,2,30,4,414,252
55,DAL_7345,2012-07-25 06:00:00.000000,31,96,15,3,35,3,474,162,65,76,67,6,25,5,390,288
56,DAL_6907,2013-10-22 06:00:00.000000,26,106,21,3,30,3,654,84,39,78,58,5,20,3,264,288
57,DD_7646,2015-04-21 05:00:00.000000,49,157,19,3,37,2,1014,282,29,63,27,2,9,5,216,114
58,DD_7644,2015-01-27 04:00:00.000000,61,130,34,1,59,6,852,198,34,19,28,2,13,1,198,126
59,DD_8177,2016-04-26 04:00:00.000000,62,97,22,11,23,5,474,180,39,68,27,3,24,3,192,246
60,DD_7643,2014-10-28 05:00:00.000000,43,119,28,1,23,3,738,168,54,72,32,2,24,3,216,138
61,DD_8180,2015-10-27 05:00:00.000000,40,51,14,1,17,6,282,180,51,60,28,1,51,1,264,222
62,DD_7488,2014-01-28 04:00:00.000000,48,127,39,1,35,4,798,216,41,81,42,5,24,5,192,198
63,DD_8135,2019-08-01 04:00:00.000000,36,73,21,0,18,6,534,102,49,100,48,4,32,5,390,324
64,DD_7993,2017-04-26 04:00:00.000000,23,79,17,1,20,4,522,90,42,94,42,3,21,6,270,150
65,DD_7403,2012-10-23 05:00:00.000000,86,122,23,2,24,6,768,204,48,45,30,2,18,13,258,78
66,DD_7831,2016-07-26 04:00:00.000000,46,89,13,2,20,5,516,126,53,73,48,7,34,4,264,216
67,DD_7835,2017-01-24 03:00:00.000000,38,87,21,3,23,4,450,114,59,86,38,4,21,8,294,192
68,DD_8137,2020-01-30 03:00:00.000000,84,81,30,15,25,3,576,234,60,77,26,7,21,5,330,270
69,DD_7397,2012-01-24 04:00:00.000000,49,139,38,7,17,6,966,180,39,51,40,1,14,2,198,96
70,DD_8136,2019-10-31 04:00:00.000000,33,83,18,7,18,6,468,108,56,75,33,17,37,1,342,330
71,DD_7490,2014-04-17 05:00:00.000000,39,117,18,4,38,5,600,126,31,69,26,1,27,4,282,204
72,DD_7399,2012-04-19 05:00:00.000000,35,157,26,3,16,5,870,204,46,64,21,2,8,3,312,90
73,DD_7486,2013-10-22 05:00:00.000000,56,103,18,2,26,7,558,156,48,114,43,5,26,3,264,150
74,DD_7405,2013-01-22 04:00:00.000000,55,126,33,1,26,4,774,264,37,85,29,2,12,1,330,120
75,DD_7407,2013-04-23 05:00:00.000000,52,126,27,0,32,5,816,264,48,96,42,1,30,0,264,216
76,DD_7995,2017-07-25 04:00:00.000000,24,79,14,0,21,2,618,54,51,72,33,2,28,8,432,96
77,DD_7401,2012-07-24 05:00:00.000000,41,125,25,3,15,6,834,180,48,63,38,2,10,4,204,174
78,DD_7640,2014-07-22 05:00:00.000000,38,109,26,5,36,3,696,210,49,80,40,0,27,2,348,102
79,DD_8179,2016-01-26 03:00:00.000000,43,52,15,4,31,2,486,204,49,47,30,3,31,3,270,198
80,DE_7097,2015-08-21 06:00:00.000000,40,31,19,1,5,5,222,78,240,195,139,5,87,17,918,954
81,DE_7096,2015-05-22 06:00:00.000000,38,39,19,1,3,5,252,78,93,79,48,1,21,3,210,210
82,DE_7094,2014-11-26 05:00:00.000000,39,31,19,2,7,10,252,72,57,52,78,2,33,2,186,282
83,DE_7103,2017-02-17 05:00:00.000000,25,45,22,1,4,4,228,102,46,110,63,1,14,5,342,318
84,DE_7378,2018-11-21 05:00:00.000000,32,73,34,1,15,7,570,246,62,64,66,0,13,3,480,222
85,DE_6921,2014-02-12 05:00:00.000000,32,40,21,1,12,3,204,66,54,53,64,3,17,9,228,186
86,DE_6917,2013-02-13 05:00:00.000000,32,33,17,1,11,5,228,60,54,72,60,3,18,4,312,252
87,DE_7102,2016-11-23 05:00:00.000000,40,50,20,1,12,7,306,192,68,81,55,2,34,5,120,276
88,DE_7334,2012-02-15 05:00:00.000000,34,69,17,5,13,8,402,90,51,64,42,1,21,1,330,306
89,DE_7383,2020-02-21 05:00:00.000000,25,68,20,2,11,4,222,72,81,78,57,1,21,0,336,384
90,DE_7376,2018-05-18 06:00:00.000000,26,80,22,1,13,3,612,216,61,89,39,1,26,5,498,360
91,DE_6920,2013-11-20 05:00:00.000000,35,52,28,1,19,5,270,108,50,77,48,2,32,6,168,204
92,DE_6916,2012-11-21 05:00:00.000000,30,46,25,5,15,7,270,66,58,79,49,2,17,3,360,174
93,DE_7105,2017-08-18 06:00:00.000000,26,61,19,1,9,4,300,114,57,68,57,6,22,3,324,252
94,DE_6915,2012-08-15 06:00:00.000000,93,82,37,11,32,11,456,132,63,38,66,4,30,2,246,192
95,DE_6919,2013-08-14 06:00:00.000000,31,33,16,1,7,5,198,114,57,75,67,1,23,7,246,306
96,DE_7104,2017-05-19 06:00:00.000000,18,47,21,2,3,5,276,78,60,100,55,0,22,4,366,330
97,DE_6918,2013-05-15 06:00:00.000000,28,34,17,1,9,4,204,78,71,50,55,0,21,2,324,270
98,DE_7380,2019-05-17 06:00:00.000000,46,63,22,3,9,4,480,168,73,52,53,2,14,2,396,384
99,DE_7381,2019-08-16 06:00:00.000000,64,56,39,1,14,6,324,156,76,89,56,0,19,2,450,396
100,DE_6922,2014-05-14 06:00:00.000000,25,35,20,2,4,3,210,66,62,68,70,0,16,6,288,228
101,DE_7374,2017-11-22 05:00:00.000000,22,68,21,1,13,11,546,102,43,92,52,2,22,8,420,336
102,DE_7377,2018-08-17 06:00:00.000000,30,89,33,2,16,4,588,204,48,80,45,1,37,3,504,222
103,DE_7101,2016-08-19 06:00:00.000000,53,46,27,2,10,6,282,150,79,76,48,1,23,3,192,342
104,DE_7099,2016-02-19 05:00:00.000000,49,37,15,2,5,4,216,144,80,101,64,3,47,4,264,414
105,DE_7375,2018-02-16 05:00:00.000000,28,61,24,8,7,6,444,228,43,104,56,3,17,5,522,408
106,DE_7093,2014-08-13 06:00:00.000000,34,37,19,2,8,4,246,72,75,81,46,2,51,3,276,444
107,DE_7382,2019-11-27 05:00:00.000000,47,72,28,1,23,5,384,114,69,71,50,1,14,2,282,342
108,DE_7100,2016-05-20 06:00:00.000000,47,42,23,2,6,7,216,168,104,66,74,2,25,9,282,390
109,DFS_6848,2013-07-23 13:00:00.000000,26,31,14,3,13,1,300,42,116,141,107,9,42,2,468,432
110,DFS_6847,2013-04-23 06:00:00.000000,18,31,20,2,15,1,324,48,98,158,111,2,36,7,750,528
111,DFS_6849,2013-10-21 13:00:00.000000,25,26,9,2,12,1,210,30,80,102,69,4,29,2,450,366
112,DFS_6846,2012-12-20 06:30:00.000000,17,41,12,3,11,1,324,24,77,110,73,10,20,6,594,390
113,DFS_7043,2016-07-19 13:00:00.000000,15,35,9,1,12,2,288,18,69,96,66,9,18,5,804,372
114,DFS_6853,2014-10-21 13:00:00.000000,23,55,15,3,15,3,336,30,75,94,61,9,37,6,480,306
115,DFS_7047,2017-07-26 13:00:00.000000,25,76,14,0,15,4,678,66,120,72,72,3,25,9,564,372
116,DFS_6850,2014-01-23 12:00:00.000000,13,36,11,1,10,3,300,24,109,116,90,8,20,9,696,354
117,DFS_6843,2012-03-21 13:00:00.000000,12,39,10,3,16,0,348,18,66,58,51,9,16,2,294,300
118,DFS_6854,2015-01-21 12:00:00.000000,29,45,16,5,20,3,348,66,80,65,63,9,21,7,606,330
119,DFS_7319,2019-07-23 13:00:00.000000,18,54,12,3,16,5,498,30,80,102,70,0,26,4,480,342
120,DFS_6851,2014-04-23 13:00:00.000000,17,38,16,3,9,2,216,36,119,158,129,10,43,8,822,486
121,DFS_7039,2015-07-22 14:00:00.000000,25,44,19,11,16,2,240,48,67,109,71,10,26,4,636,342
122,DFS_7322,2018-10-25 13:00:00.000000,29,76,31,1,12,1,492,96,98,76,65,2,13,6,480,324
123,DFS_7238,2018-04-26 13:00:00.000000,22,42,13,1,9,3,474,36,61,92,85,8,27,2,606,288
124,DFS_7038,2015-04-21 13:00:00.000000,23,31,13,2,8,1,198,60,81,88,92,6,34,3,552,360
125,DFS_7045,2017-01-25 13:00:00.000000,17,84,21,2,18,4,654,30,62,125,86,16,22,9,654,288
126,DFS_6852,2014-07-22 13:00:00.000000,21,41,7,3,10,2,252,36,66,132,77,6,41,3,636,384
127,DFS_7317,2020-01-23 12:00:00.000000,19,55,17,1,14,4,546,36,79,90,68,4,60,2,744,402
128,DFS_7046,2017-04-26 14:00:00.000000,19,74,16,2,10,3,576,42,83,110,61,5,29,0,498,300
129,DFS_7318,2019-10-22 13:00:00.000000,13,74,14,0,10,4,456,42,105,87,70,2,24,1,432,372
130,DFS_7041,2016-01-27 12:00:00.000000,38,66,24,8,23,9,582,90,86,112,67,4,34,7,648,324
131,DFS_6845,2012-09-27 06:00:00.000000,19,26,12,5,13,3,276,24,42,62,45,3,28,2,324,282
132,DFS_6844,2012-06-19 07:00:00.000000,22,39,17,2,12,3,408,18,64,41,64,6,14,5,294,210
133,DFS_7320,2019-04-25 02:00:00.000000,12,44,8,0,11,2,336,48,71,84,46,4,15,7,414,234
134,DFS_7042,2016-04-19 13:00:00.000000,17,37,16,2,12,1,270,30,72,124,76,4,24,5,798,408
135,DFS_7236,2017-10-24 14:00:00.000000,20,57,16,5,21,6,618,36,85,70,62,7,18,2,510,324
136,DFS_7239,2018-07-26 13:00:00.000000,16,41,7,0,7,2,396,42,89,125,77,8,30,2,576,366
137,DG_7007,2014-12-04 05:00:00.000000,28,73,29,0,25,10,498,36,69,94,54,3,56,2,348,150
138,DG_7000,2013-03-25 06:00:00.000000,19,88,33,0,17,10,510,24,63,85,55,1,22,3,390,258
139,DG_7183,2017-03-16 06:00:00.000000,28,107,57,2,43,8,726,54,23,79,45,1,30,0,300,102
140,DG_7192,2019-05-30 06:00:00.000000,15,152,74,1,27,7,816,54,32,115,51,0,18,1,450,120
141,DG_7187,2018-03-15 06:00:00.000000,24,135,53,2,41,11,1020,120,25,85,48,1,47,1,330,102
142,DG_7009,2015-06-02 06:00:00.000000,17,83,25,2,14,7,480,18,57,146,40,3,53,2,450,252
143,DG_7001,2013-06-04 06:00:00.000000,20,63,20,0,19,3,282,42,60,96,48,1,35,5,570,264
144,DG_7005,2014-06-03 06:00:00.000000,13,85,22,0,24,7,450,36,70,83,51,1,21,2,426,252
145,DG_7184,2017-06-01 06:00:00.000000,26,84,57,1,33,12,534,78,44,109,52,1,18,1,432,168
146,DG_7185,2017-08-31 06:00:00.000000,36,99,44,2,20,18,672,72,57,135,48,2,23,5,552,312
147,DG_7182,2016-12-02 05:00:00.000000,26,97,38,4,22,15,558,48,59,111,51,3,26,3,504,150
148,DG_7186,2017-12-07 05:00:00.000000,23,125,40,5,34,12,918,60,34,114,47,0,34,3,402,138
149,DG_7008,2015-03-12 06:00:00.000000,25,94,33,1,17,8,576,24,35,99,55,1,28,4,282,162
150,DG_6822,2012-09-05 06:00:00.000000,10,77,25,6,15,6,360,24,83,102,60,2,60,11,312,228
151,DG_7181,2016-08-25 06:00:00.000000,19,94,38,1,36,13,654,78,39,82,49,1,36,4,528,204
152,DG_7006,2014-08-28 06:00:00.000000,22,87,30,14,18,7,402,36,62,78,71,2,22,4,372,186
153,DG_7193,2019-08-29 06:00:00.000000,16,167,80,6,23,7,972,60,42,129,45,2,31,0,528,198
154,DG_7188,2018-05-31 06:00:00.000000,27,124,63,1,28,11,810,36,33,94,36,0,20,0,294,168
155,DG_7190,2018-12-04 05:00:00.000000,41,140,73,3,28,11,816,60,36,103,38,1,25,2,468,162
156,DG_7191,2019-03-14 06:00:00.000000,27,167,86,2,67,11,1104,54,33,75,35,1,24,0,390,156
157,DG_7003,2013-12-05 05:00:00.000000,22,59,34,0,14,4,420,24,67,91,51,1,33,1,270,258
158,DG_7010,2015-08-27 06:00:00.000000,16,82,23,0,17,7,510,24,66,139,57,1,41,1,552,180
159,DG_6821,2012-06-05 12:30:00.000000,16,68,25,4,16,8,354,60,49,57,33,2,28,4,276,126
160,DG_7004,2014-03-13 06:00:00.000000,41,60,42,1,23,9,510,72,65,91,45,3,42,5,354,216
161,DG_7002,2013-09-04 06:00:00.000000,17,68,26,4,8,5,336,24,72,81,68,2,25,2,396,270
162,DG_7179,2016-03-10 05:00:00.000000,18,80,33,1,20,9,756,72,35,94,49,2,35,4,480,186
163,DG_6820,2012-03-22 06:00:00.000000,16,112,35,2,25,7,690,66,72,115,42,2,53,5,330,198
164,DG_7180,2016-05-26 05:00:00.000000,16,99,37,5,26,9,702,48,33,126,48,5,46,6,360,192
165,DGX_18030,2012-04-18 04:30:00.000000,19,54,15,4,15,5,348,48,76,70,71,27,39,5,666,438
166,DGX_18328,2017-07-25 04:30:00.000000,11,52,30,2,18,2,396,6,51,104,86,2,50,9,414,198
167,DGX_18325,2016-10-20 04:30:00.000000,12,36,20,1,14,5,318,24,59,143,75,5,42,11,522,216
168,DGX_18197,2014-07-24 04:30:00.000000,24,69,23,3,16,10,456,24,105,145,64,10,44,8,498,318
169,DGX_18337,2020-01-30 03:30:00.000000,11,45,24,4,13,3,498,12,78,153,81,6,54,4,762,336
170,DGX_18403,2018-10-23 04:30:00.000000,21,47,25,11,16,3,570,24,88,173,67,7,47,5,618,378
171,DGX_18327,2017-04-20 04:30:00.000000,17,42,29,1,10,3,312,12,85,116,96,4,29,6,492,402
172,DGX_18326,2017-01-26 03:30:00.000000,11,54,23,2,11,5,420,18,72,130,84,14,46,7,708,378
173,DGX_18202,2015-10-22 04:30:00.000000,16,45,20,1,14,5,336,12,74,107,66,7,31,7,516,210
174,DGX_18035,2013-07-18 04:30:00.000000,24,79,30,5,26,5,486,72,62,89,60,7,38,1,510,204
175,DGX_18203,2016-01-28 03:30:00.000000,17,62,14,7,10,9,438,36,67,140,75,13,33,13,876,258
176,DGX_18032,2012-10-17 04:30:00.000000,12,40,23,1,16,3,330,48,73,108,100,6,63,4,480,336
177,DGX_18331,2018-04-19 04:30:00.000000,24,54,29,6,6,2,474,42,52,97,54,10,30,3,438,186
178,DGX_18329,2017-10-19 04:30:00.000000,18,53,31,3,11,9,552,18,72,135,87,21,37,15,534,342
179,DGX_18200,2015-04-23 04:30:00.000000,22,86,30,8,32,6,396,24,51,112,63,5,34,5,426,324
180,DGX_18029,2012-01-24 03:30:00.000000,17,62,14,3,21,13,540,60,93,99,92,18,47,5,738,444
181,DGX_18334,2019-04-23 04:30:00.000000,13,55,21,3,12,4,456,48,84,123,60,16,43,9,390,306
182,DGX_18194,2013-10-17 04:30:00.000000,23,55,31,2,13,7,468,48,104,110,77,9,41,7,498,282
183,DGX_18033,2013-01-23 03:30:00.000000,18,50,21,2,17,6,438,48,69,72,74,15,60,6,612,294
184,DGX_18198,2014-10-23 04:30:00.000000,20,67,20,4,16,10,456,24,70,79,77,18,27,13,450,300
185,DGX_18335,2019-07-23 04:30:00.000000,12,38,19,7,11,4,444,18,66,114,52,30,43,4,474,348
186,DGX_18324,2016-07-21 04:30:00.000000,18,44,27,1,15,3,348,24,50,155,68,27,40,9,210,282
187,DGX_18333,2019-02-14 04:00:00.000000,23,40,23,1,17,4,468,36,81,100,71,3,41,8,462,216
188,DGX_18196,2014-04-24 04:30:00.000000,39,72,23,9,19,10,570,42,51,108,61,7,32,4,402,240
189,DGX_18201,2015-07-23 04:30:00.000000,14,83,14,3,17,4,462,30,68,121,60,9,26,3,480,396
190,DGX_18332,2018-07-24 04:30:00.000000,23,51,16,6,10,7,450,30,86,158,69,25,47,8,546,342
191,DGX_18031,2012-07-19 04:00:00.000000,20,41,19,2,16,6,372,30,88,109,57,5,64,4,510,270
192,DGX_18336,2019-10-22 04:30:00.000000,12,33,17,8,6,4,426,6,59,141,54,8,55,5,510,282
193,DHI_6521,2013-01-29 05:00:00.000000,11,29,10,2,8,2,174,36,106,139,109,16,62,12,516,480
194,DHI_6525,2014-01-28 05:00:00.000000,12,31,12,5,2,1,246,36,73,136,76,5,49,10,438,390
195,DHI_6291,2018-01-31 03:30:00.000000,28,39,19,7,22,2,456,42,67,103,47,12,18,5,558,264
196,DHI_6524,2013-11-12 05:00:00.000000,17,37,12,5,8,3,252,60,90,104,103,8,44,13,360,402
197,DHI_6477,2012-04-23 06:00:00.000000,17,30,12,4,4,2,126,54,117,135,99,8,49,12,588,390
198,DHI_6293,2018-07-26 04:30:00.000000,15,41,18,5,11,2,546,30,56,152,67,5,27,2,570,384
199,DHI_6528,2014-11-11 05:00:00.000000,35,51,14,4,16,4,480,36,77,98,62,1,29,9,210,240
200,DHI_6526,2014-04-24 06:00:00.000000,17,32,17,5,5,1,300,36,78,110,70,5,68,9,426,330
201,DHI_6476,2012-01-27 05:00:00.000000,13,36,15,3,5,5,96,102,128,124,81,10,56,15,222,312
202,DHI_6297,2019-07-30 04:30:00.000000,18,32,13,3,6,1,420,42,80,137,71,5,21,4,726,420
203,DHI_6177,2016-11-08 05:00:00.000000,27,44,20,8,17,7,510,36,66,118,53,7,23,8,480,288
204,DHI_6173,2015-11-10 05:00:00.000000,26,51,14,2,17,6,384,30,74,118,70,4,25,7,540,288
205,DHI_6298,2019-11-12 03:30:00.000000,16,27,19,5,8,1,516,24,71,138,68,8,26,5,636,312
206,DHI_6176,2016-07-21 06:00:00.000000,17,34,15,2,13,3,306,12,72,198,74,2,36,5,660,336
207,DHI_6523,2013-07-25 06:00:00.000000,19,26,14,3,5,2,216,54,120,103,67,5,44,7,264,438
208,DHI_6174,2016-01-25 06:00:00.000000,16,36,15,2,15,3,306,24,93,145,76,5,36,3,468,360
209,DHI_6294,2018-11-08 03:30:00.000000,20,47,14,4,16,1,558,48,75,65,76,4,20,6,348,300
210,DHI_6290,2017-11-13 03:30:00.000000,25,51,21,4,18,3,510,18,62,115,50,2,29,7,402,222
211,DHI_6292,2018-04-26 04:30:00.000000,21,38,22,5,12,1,510,48,64,157,56,2,41,3,540,246
212,DHI_6175,2016-04-21 06:00:00.000000,18,37,12,2,12,3,360,18,88,152,70,6,35,3,318,366
213,DHI_6527,2014-07-24 06:00:00.000000,43,67,19,5,11,8,702,36,95,120,95,5,48,11,960,414
214,DHI_6531,2015-07-28 06:00:00.000000,21,54,24,3,20,4,384,24,92,166,47,2,43,0,642,384
215,DHI_6522,2013-04-26 06:00:00.000000,18,31,12,4,5,2,234,84,75,122,87,4,58,6,606,306
216,DHI_6519,2012-07-27 06:00:00.000000,22,38,15,3,14,4,228,84,93,119,76,5,67,9,426,342
217,DHI_6299,2020-01-27 03:30:00.000000,14,26,11,5,6,2,378,36,79,129,62,3,31,13,594,282
218,DHI_6520,2012-11-12 05:00:00.000000,17,40,18,6,8,4,282,90,107,124,88,6,42,4,384,426
219,DHI_6180,2017-07-26 04:30:00.000000,21,40,21,4,14,1,468,18,61,126,80,6,30,6,582,366
220,DHI_6529,2015-01-26 05:00:00.000000,30,42,15,4,13,4,402,54,64,120,81,1,36,9,474,324
221,DHR_7138,2017-07-20 04:00:00.000000,23,68,23,4,13,6,834,78,53,142,57,4,12,1,528,210
222,DHR_6960,2013-10-17 04:00:00.000000,20,50,18,4,7,2,714,60,65,126,53,9,30,0,468,312
223,DHR_7316,2020-01-30 02:30:00.000000,11,75,30,7,13,5,798,18,41,90,57,1,19,0,342,198
224,DHR_6782,2012-04-19 04:00:00.000000,23,64,23,5,11,3,564,54,53,152,61,1,31,1,486,372
225,DHR_6787,2013-07-18 04:00:00.000000,16,68,19,3,12,2,744,54,47,81,70,5,31,2,450,348
226,DHR_6784,2012-10-18 04:00:00.000000,29,55,24,4,16,3,696,60,87,99,61,2,38,2,486,396
227,DHR_6964,2014-10-16 04:00:00.000000,18,70,29,7,27,6,828,108,59,88,57,3,23,0,306,294
228,DHR_7306,2018-07-19 04:00:00.000000,9,117,26,4,20,8,924,54,40,133,55,1,30,5,552,276
229,DHR_6968,2015-10-22 04:00:00.000000,28,55,16,3,12,4,642,114,72,102,72,3,15,0,294,234
230,DHR_6786,2013-04-18 04:00:00.000000,21,58,18,3,11,2,660,60,53,84,84,5,29,4,540,234
231,DHR_7309,2019-07-18 04:00:00.000000,11,67,21,4,10,6,690,78,45,124,61,1,31,2,588,222
232,DHR_6969,2016-01-26 03:00:00.000000,29,65,19,3,14,6,912,96,56,134,64,1,18,0,342,270
233,DHR_7135,2016-10-20 04:00:00.000000,19,84,21,5,15,3,900,114,45,152,46,1,36,0,576,192
234,DHR_7136,2017-01-31 02:30:00.000000,18,97,21,3,8,4,900,72,74,113,79,3,14,0,558,246
235,DHR_7134,2016-07-25 04:00:00.000000,14,116,19,5,17,5,696,84,46,131,66,2,25,2,384,276
236,DHR_7308,2019-04-18 04:00:00.000000,9,74,20,5,14,5,720,30,50,134,47,3,20,1,606,192
237,DHR_6785,2013-01-29 03:00:00.000000,23,69,27,3,14,3,864,78,42,92,59,2,43,3,354,288
238,DHR_7139,2017-10-19 04:00:00.000000,18,69,18,5,11,7,870,72,47,147,70,2,26,0,630,264
239,DHR_6962,2014-04-17 03:30:00.000000,21,83,23,5,21,5,714,108,44,105,33,3,43,2,324,216
240,DHR_7307,2019-01-29 03:00:00.000000,10,66,16,4,9,6,834,30,47,102,83,2,31,0,552,186
241,DHR_7140,2018-01-30 03:00:00.000000,12,75,24,6,21,5,852,48,35,130,61,0,25,0,750,264
242,DHR_7133,2016-04-21 04:00:00.000000,0,0,0,0,1,1,0,0,91,224,100,8,40,5,1296,462
