,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
29,BAC_2884,2019-07-17 04:30:00.000000,46,95,38,1,13,5,1278,162,92,144,79,4,24,11,1182,438
30,BAC_2885,2019-10-16 04:30:00.000000,49,110,36,5,6,9,1344,174,62,132,69,5,27,12,696,426
31,BAC_2559,2017-01-13 03:30:00.000000,56,123,37,7,18,4,1296,216,74,123,77,8,51,8,708,462
32,BAC_2557,2016-07-19 04:30:00.000000,89,145,50,10,19,4,1248,228,59,79,71,12,22,2,630,312
33,BAC_2558,2016-10-18 04:30:00.000000,63,149,32,11,17,3,1278,168,135,153,112,10,48,10,1218,564
34,BAC_2881,2018-10-15 04:30:00.000000,38,118,22,3,7,0,1182,144,60,100,49,8,24,10,876,360
35,BAC_2723,2017-07-18 04:30:00.000000,47,131,26,8,10,9,1356,162,79,89,58,9,22,6,852,522
36,BAC_2434,2013-01-17 03:30:00.000000,70,55,55,28,9,3,930,222,79,70,76,27,30,9,588,390
37,BAC_2436,2013-07-17 04:30:00.000000,45,82,33,8,14,3,702,204,67,110,76,13,40,6,714,270
38,BAC_2382,2014-04-16 04:30:00.000000,69,79,25,35,9,4,948,312,92,86,82,37,32,3,732,690
39,BAC_2556,2016-04-14 04:30:00.000000,86,89,45,20,6,7,1164,306,94,153,74,13,39,0,870,594
40,BAC_2381,2014-01-15 03:30:00.000000,66,108,29,23,3,5,810,174,78,139,92,22,47,15,906,576
41,BAC_2383,2014-07-16 04:30:00.000000,70,120,28,27,2,2,1110,222,99,110,100,40,38,4,1020,534
42,BAC_2726,2018-04-16 04:30:00.000000,45,98,19,3,8,2,1350,168,88,111,67,5,26,1,888,528
43,BAC_2431,2012-04-19 04:30:00.000000,75,89,27,13,12,2,708,276,94,112,92,20,26,2,636,348
44,BAC_2725,2018-01-17 03:30:00.000000,64,126,48,8,53,2,1656,240,75,134,67,10,54,3,978,510
45,BAC_2384,2014-10-15 04:30:00.000000,55,92,35,32,3,3,906,204,83,94,120,28,27,5,672,624
46,BAC_2724,2017-10-13 04:30:00.000000,52,116,39,8,17,7,1584,168,54,112,63,15,27,8,906,384
47,BAC_2432,2012-07-18 04:30:00.000000,70,63,53,14,25,2,840,276,124,63,102,73,38,4,516,606
48,BAC_2435,2013-04-17 04:30:00.000000,48,64,38,12,13,2,660,156,97,82,71,74,35,6,588,582
49,BAC_2552,2015-04-15 04:30:00.000000,53,81,28,26,10,5,900,270,102,95,80,39,42,13,570,486
50,BAC_2882,2019-01-16 03:00:00.000000,62,119,39,1,18,3,1254,186,83,75,62,5,32,10,504,390
51,BAC_2380,2013-10-16 04:30:00.000000,61,99,25,12,7,5,696,252,68,66,67,38,40,3,516,498
52,BAC_2433,2012-10-17 04:30:00.000000,75,54,35,27,7,4,738,252,109,110,99,48,44,9,846,552
53,BAC_2555,2016-01-19 03:30:00.000000,69,124,48,11,16,7,1212,240,80,108,58,8,32,2,684,468
54,BAC_2886,2020-01-15 03:30:00.000000,35,122,32,2,19,12,1284,114,61,137,64,3,25,4,960,354
55,BAC_2554,2015-10-15 04:30:00.000000,75,102,36,18,13,2,912,240,63,92,57,5,25,4,528,426
56,BAC_2727,2018-07-16 04:30:00.000000,43,118,35,2,11,6,1434,144,68,118,57,8,37,7,912,336
57,BAC_2385,2015-01-15 03:30:00.000000,67,81,27,19,6,4,774,252,95,99,95,13,28,15,678,396
58,BAX_3663,2017-07-26 04:30:00.000000,13,72,45,3,24,1,504,48,46,122,68,4,39,4,888,324
59,BAX_3599,2019-07-25 04:30:00.000000,19,52,32,3,9,6,450,78,45,132,53,3,41,3,450,210
60,BAX_3255,2013-04-18 04:30:00.000000,18,52,40,3,7,2,366,78,51,80,60,2,21,5,378,312
61,BAX_3253,2012-10-18 04:30:00.000000,14,63,31,2,6,3,378,42,50,106,61,8,27,14,354,330
62,BAX_3597,2019-01-31 03:30:00.000000,11,70,35,5,17,4,534,120,65,107,58,7,54,2,642,234
63,BAX_3664,2017-04-26 04:30:00.000000,14,60,32,2,14,3,420,54,41,122,46,2,34,2,720,216
64,BAX_3668,2016-04-26 04:30:00.000000,16,51,35,5,11,2,372,24,73,182,52,10,35,4,456,318
65,BAX_3669,2016-02-02 03:30:00.000000,20,56,47,4,15,3,420,66,50,142,63,1,32,1,690,228
66,BAX_3375,2014-04-17 04:30:00.000000,11,61,35,2,7,6,438,60,54,85,64,4,34,1,456,228
67,BAX_3666,2016-10-25 04:30:00.000000,21,70,43,2,17,1,426,60,49,116,57,1,43,3,600,222
68,BAX_3251,2012-04-19 04:30:00.000000,25,62,40,6,13,4,504,96,70,73,75,4,32,9,414,342
69,BAX_3377,2014-10-16 04:30:00.000000,32,96,61,6,36,9,510,90,59,109,63,3,74,4,516,372
70,BAX_3374,2014-01-23 03:30:00.000000,19,86,53,5,8,6,546,102,40,70,67,2,27,5,486,174
71,BAX_3662,2017-10-25 04:30:00.000000,30,60,35,5,18,3,414,66,57,122,50,12,33,3,408,258
72,BAX_3380,2015-07-29 13:00:00.000000,31,113,45,7,20,8,498,102,61,89,66,1,29,11,444,294
73,BAX_3593,2018-02-01 03:30:00.000000,17,61,39,5,21,5,456,78,43,90,50,6,38,1,546,192
74,BAX_3595,2018-07-26 04:30:00.000000,14,53,34,7,11,4,462,48,68,102,52,15,29,1,594,306
75,BAX_3596,2018-10-31 04:30:00.000000,20,48,39,8,16,5,408,96,71,95,59,11,34,5,504,318
76,BAX_3252,2012-07-19 04:30:00.000000,35,82,41,6,12,3,486,84,44,76,79,3,48,6,222,450
77,BAX_3250,2012-01-26 03:30:00.000000,33,105,40,6,18,4,588,108,60,93,85,7,39,2,528,360
78,BAX_3373,2013-10-17 04:30:00.000000,8,62,35,4,4,3,456,48,76,76,103,9,32,8,318,450
79,BAX_3670,2015-10-27 04:30:00.000000,35,106,47,4,22,8,438,102,74,102,107,2,26,9,390,294
80,BAX_3667,2016-07-26 04:30:00.000000,0,1,0,0,0,0,0,0,74,203,102,11,50,7,1116,336
81,BAX_3378,2015-01-29 03:30:00.000000,29,133,57,7,21,9,666,144,33,63,57,4,52,2,342,186
82,BAX_3594,2018-04-26 04:30:00.000000,18,53,30,9,16,4,432,54,39,92,51,6,19,4,606,204
83,BAX_3379,2015-04-23 04:30:00.000000,31,69,42,5,21,4,420,126,61,80,54,4,36,4,414,306
84,BAX_3376,2014-07-17 04:30:00.000000,16,82,50,8,10,2,414,60,49,109,55,9,36,2,474,234
85,BBY_3479,2015-05-21 04:00:00.000000,47,86,29,5,25,3,684,96,43,129,51,3,41,6,468,138
86,BBY_3474,2014-02-27 03:00:00.000000,87,119,19,4,42,11,750,210,15,72,24,1,28,6,354,54
87,BBY_3582,2019-05-23 04:00:00.000000,24,111,36,2,54,5,828,60,27,75,37,3,46,0,324,216
88,BBY_3472,2013-08-20 04:00:00.000000,46,104,17,13,28,4,642,204,26,35,14,3,12,2,246,84
89,BBY_3636,2017-03-01 03:00:00.000000,33,94,42,0,36,7,1038,114,61,105,53,1,28,4,582,192
90,BBY_3576,2017-11-16 03:00:00.000000,24,91,33,1,28,5,774,78,41,187,48,2,78,3,522,210
91,BBY_3637,2016-11-17 03:00:00.000000,30,84,23,2,21,4,876,72,62,111,37,4,23,1,420,234
92,BBY_3578,2018-05-24 04:00:00.000000,8,89,42,8,39,3,894,54,51,94,55,5,13,1,594,294
93,BBY_3584,2019-11-26 03:00:00.000000,18,115,32,1,48,4,984,84,35,106,35,0,47,3,366,246
94,BBY_3639,2016-05-24 04:00:00.000000,39,93,34,3,37,4,630,132,68,143,47,1,56,3,468,228
95,BBY_3635,2017-05-25 04:00:00.000000,31,86,25,2,25,3,714,66,50,97,63,8,25,6,564,306
96,BBY_3477,2014-11-20 03:00:00.000000,53,84,28,6,30,7,732,204,37,80,31,13,25,4,384,60
97,BBY_3634,2017-08-29 04:00:00.000000,20,77,36,1,27,3,678,72,29,147,53,2,50,3,714,348
98,BBY_3478,2015-03-03 03:00:00.000000,54,98,27,8,37,4,804,174,35,64,31,0,27,3,390,144
99,BBY_3473,2013-11-19 03:00:00.000000,50,98,24,3,33,8,600,204,46,97,40,0,27,0,450,114
100,BBY_3470,2013-03-01 04:00:00.000000,49,89,13,1,39,8,498,150,48,52,31,1,23,0,222,180
101,BBY_3577,2018-03-01 03:00:00.000000,26,106,41,4,44,4,936,66,62,141,39,3,59,1,654,198
102,BBY_3579,2018-08-28 04:00:00.000000,14,108,49,3,32,3,894,114,35,101,27,0,18,2,588,138
103,BBY_3581,2019-02-27 03:00:00.000000,14,108,42,7,36,2,1158,108,46,71,49,9,39,2,600,252
104,BBY_3362,2012-05-22 05:00:00.000000,41,135,19,1,81,3,612,150,59,87,54,0,28,3,294,138
105,BBY_3469,2012-11-20 04:00:00.000000,31,77,14,0,37,3,300,66,67,97,35,1,28,11,414,174
106,BBY_3641,2015-11-19 03:00:00.000000,40,78,24,10,16,1,612,120,50,110,42,3,43,3,420,258
107,BBY_3640,2016-02-25 03:00:00.000000,50,101,36,2,44,3,996,162,50,106,37,5,41,1,546,228
108,BBY_3583,2019-08-29 04:00:00.000000,27,119,40,3,48,5,1008,102,46,84,76,2,43,2,486,210
109,BBY_3476,2014-08-26 04:00:00.000000,51,67,24,2,26,2,630,234,71,104,45,3,45,4,360,186
110,BBY_3642,2015-08-25 04:00:00.000000,46,87,35,5,32,3,738,126,45,103,37,0,17,1,312,162
111,BBY_3361,2012-03-29 06:30:00.000000,72,246,39,3,84,5,1428,270,64,107,53,1,41,8,546,222
112,BBY_3363,2012-08-21 05:00:00.000000,42,65,21,1,31,0,360,156,33,55,26,1,18,2,252,144
113,BDX_3237,2013-08-01 04:00:00.000000,33,77,13,12,16,6,810,54,70,74,56,24,22,5,594,468
114,BDX_3236,2013-05-02 04:00:00.000000,34,69,16,0,14,4,900,42,75,113,67,10,20,7,798,510
115,BDX_3588,2019-02-05 03:00:00.000000,33,84,26,2,16,10,984,48,74,117,54,6,29,9,702,402
116,BDX_3483,2017-02-02 03:00:00.000000,29,106,25,1,13,2,1080,72,43,76,41,4,17,5,378,216
117,BDX_3592,2020-02-06 03:00:00.000000,18,60,31,6,9,8,780,108,76,65,45,13,23,13,420,306
118,BDX_3369,2015-05-07 04:00:00.000000,36,80,26,5,25,5,1044,84,64,78,31,6,11,3,258,210
119,BDX_3368,2015-02-05 03:00:00.000000,18,73,16,2,16,3,756,48,54,94,40,1,17,5,564,192
120,BDX_3589,2019-05-09 04:00:00.000000,26,85,29,2,9,8,1044,66,68,88,41,4,17,2,474,264
121,BDX_3482,2016-11-03 04:00:00.000000,31,87,29,0,22,5,1026,54,59,131,46,5,24,4,552,282
122,BDX_3486,2017-11-02 04:00:00.000000,54,132,44,4,27,3,1392,66,42,68,21,6,7,1,216,156
123,BDX_3364,2014-02-04 03:00:00.000000,12,76,21,1,19,1,882,42,31,28,22,0,3,2,162,192
124,BDX_3365,2014-05-01 04:00:00.000000,24,75,17,0,18,2,834,66,76,73,35,1,13,2,336,240
125,BDX_3062,2016-02-03 03:00:00.000000,29,103,19,4,17,2,1020,54,61,97,34,2,8,1,384,186
126,BDX_3587,2018-11-06 03:00:00.000000,29,145,39,3,24,9,1482,114,65,135,53,3,26,9,636,348
127,BDX_3060,2018-02-06 03:00:00.000000,25,86,53,2,21,9,1302,42,69,126,53,2,27,5,552,348
128,BDX_3233,2012-08-02 04:00:00.000000,39,68,25,3,18,5,798,54,37,65,41,1,11,1,432,378
129,BDX_3484,2017-05-02 04:00:00.000000,25,110,29,7,17,3,1062,60,54,114,33,11,16,4,540,198
130,BDX_3485,2017-08-03 04:00:00.000000,37,102,28,4,16,0,1164,66,58,133,35,4,20,3,594,288
131,BDX_3585,2018-05-03 04:00:00.000000,24,113,39,0,17,12,1308,48,41,125,42,2,17,1,432,258
132,BDX_3231,2012-02-07 03:00:00.000000,34,47,16,7,16,0,684,78,86,66,82,2,19,6,642,414
133,BDX_3370,2015-08-06 04:00:00.000000,23,78,25,2,15,3,906,60,52,139,44,3,10,4,384,228
134,BDX_3591,2019-11-05 03:00:00.000000,21,111,39,3,31,13,1212,78,63,74,65,5,29,9,480,348
135,BDX_3371,2015-11-04 03:00:00.000000,29,125,28,3,22,5,1212,60,56,98,49,5,9,0,498,306
136,BDX_3590,2019-08-06 04:00:00.000000,13,83,19,1,21,7,804,42,71,119,39,1,48,7,642,402
137,BDX_3235,2013-02-05 03:00:00.000000,16,50,13,0,17,2,702,54,74,131,94,1,18,4,684,468
138,BDX_3480,2016-05-05 04:00:00.000000,31,112,20,7,21,2,984,60,58,123,24,3,10,0,528,234
139,BDX_3367,2014-11-04 03:00:00.000000,37,107,24,3,39,2,1110,54,64,80,60,4,19,2,504,216
140,BDX_3366,2014-07-31 04:00:00.000000,11,52,11,2,14,2,630,18,56,80,26,3,22,1,402,342
141,BDX_3586,2018-08-02 04:00:00.000000,18,141,30,2,19,12,1356,78,49,120,40,1,8,2,444,330
142,BEN_10310,2017-10-27 07:00:00.000000,2,4,2,0,2,0,24,0,59,53,60,6,25,4,330,396
143,BEN_10209,2017-04-28 07:00:00.000000,3,9,9,1,1,0,6,6,81,79,75,6,17,4,222,528
144,BEN_10046,2012-02-01 11:30:00.000000,3,4,10,1,1,0,6,6,56,58,74,4,9,9,210,330
145,BEN_10325,2018-07-27 07:00:00.000000,4,7,10,1,1,0,48,12,46,80,55,2,16,5,462,402
146,BEN_10323,2019-01-30 06:00:00.000000,5,10,13,1,1,0,12,18,110,103,108,10,28,9,330,510
147,BEN_10311,2018-01-30 06:00:00.000000,4,8,10,1,2,1,12,12,58,63,84,10,31,2,240,378
148,BEN_10324,2018-10-25 07:00:00.000000,2,24,14,1,7,0,78,6,103,168,123,3,39,10,468,672
149,BEN_10047,2012-05-02 12:30:00.000000,4,9,10,1,0,0,36,6,5,27,5,0,2,1,240,30
150,BEN_10055,2013-10-24 12:30:00.000000,5,22,11,1,0,0,90,18,38,32,24,2,8,2,378,108
151,BEN_10196,2014-01-30 05:30:00.000000,6,8,22,3,7,1,72,54,45,54,81,4,18,4,240,294
152,BEN_10204,2016-02-03 06:00:00.000000,3,5,10,1,2,0,24,6,81,76,80,3,17,10,216,468
153,BEN_10322,2019-04-26 07:00:00.000000,2,8,10,1,0,0,6,6,38,74,47,6,25,2,264,348
154,BEN_10054,2013-10-24 06:30:00.000000,3,5,10,1,0,0,6,6,52,67,67,3,19,2,276,444
155,BEN_10202,2015-07-29 04:30:00.000000,12,11,12,1,0,1,72,24,13,29,12,1,7,2,186,60
156,BEN_10197,2014-04-28 10:30:00.000000,2,4,11,1,1,0,18,6,63,74,83,1,23,3,336,372
157,BEN_10049,2012-10-25 12:30:00.000000,3,7,12,1,0,0,12,6,70,57,81,8,16,5,240,438
158,BEN_10048,2012-07-30 04:30:00.000000,4,11,11,1,0,0,108,6,23,28,14,4,2,2,228,78
159,BEN_10326,2018-04-26 07:00:00.000000,4,7,12,1,0,0,24,12,73,60,85,8,26,6,450,408
160,BEN_10200,2015-01-30 06:00:00.000000,5,2,9,1,2,1,0,6,75,92,69,1,23,0,510,378
161,BEN_10050,2013-02-01 06:00:00.000000,2,6,9,1,1,0,18,6,48,69,64,3,13,1,348,258
162,BEN_10207,2016-10-26 07:00:00.000000,3,6,10,1,2,0,12,12,106,106,105,7,36,6,312,426
163,BEN_10053,2013-07-29 06:30:00.000000,2,6,9,1,0,0,24,6,72,71,105,2,24,7,264,546
164,BEN_10309,2017-07-28 07:00:00.000000,2,7,9,1,0,0,12,12,75,110,89,13,29,11,450,606
165,BEN_10205,2016-04-27 07:00:00.000000,3,9,9,2,1,0,6,6,130,81,154,8,34,13,336,552
166,BEN_10443,2019-07-30 07:00:00.000000,3,7,10,1,0,0,6,12,74,125,76,1,19,9,480,474
167,BEN_10208,2017-01-27 18:00:00.000000,3,8,10,1,0,0,6,6,81,64,107,3,18,7,168,372
168,BEN_10052,2013-04-30 06:30:00.000000,3,5,9,1,0,0,12,6,70,109,99,9,26,10,474,468
169,BEN_10056,2014-01-30 11:30:00.000000,6,10,11,1,1,0,78,6,10,23,11,5,8,3,270,36
170,BEN_10444,2020-01-30 06:00:00.000000,3,13,13,1,6,1,18,6,56,112,83,3,37,8,444,552
171,BEN_10198,2014-08-03 04:30:00.000000,25,57,32,2,8,5,396,48,0,0,0,0,0,0,0,0
172,BEN_10203,2015-10-23 07:00:00.000000,2,4,10,1,0,0,6,6,137,100,125,5,49,11,324,516
173,BHF_3528,2020-02-11 03:00:00.000000,7,58,61,27,17,3,372,66,38,52,57,6,23,3,252,294
174,BHF_3525,2019-05-07 04:00:00.000000,14,38,43,12,16,5,180,30,26,38,43,10,10,2,138,126
175,BHF_3524,2019-02-12 03:00:00.000000,20,40,46,8,14,5,192,84,58,71,51,27,38,6,294,240
176,BHF_3520,2018-02-13 03:00:00.000000,19,42,55,21,17,7,174,42,60,26,75,10,17,6,114,342
177,BHF_3521,2018-05-08 04:30:00.000000,8,41,40,8,12,4,168,30,54,36,68,3,19,4,306,276
178,BHF_3523,2018-11-06 03:00:00.000000,9,44,51,13,11,3,144,30,62,79,70,7,22,3,288,204
179,BHF_3522,2018-08-07 04:00:00.000000,13,36,44,12,12,8,150,24,59,33,44,10,27,8,258,264
180,BHF_3527,2019-11-05 03:00:00.000000,13,36,42,12,10,2,228,48,48,76,90,19,21,5,270,336
181,BHF_3526,2019-08-06 04:00:00.000000,5,51,43,13,15,3,300,24,58,66,93,10,33,5,246,384
182,BIIB_3701,2016-10-26 04:30:00.000000,19,122,64,4,10,3,396,60,62,57,48,6,29,9,30,108
183,BIIB_3218,2013-01-28 03:00:00.000000,39,109,60,8,22,2,528,84,58,38,46,11,17,2,204,186
184,BIIB_3575,2019-07-23 04:00:00.000000,39,120,97,7,33,13,930,42,79,65,37,2,17,1,96,108
185,BIIB_3349,2014-10-22 04:30:00.000000,12,71,54,3,15,9,468,36,65,64,70,3,25,2,210,222
186,BIIB_3705,2015-10-21 16:30:00.000000,46,74,69,0,20,7,504,60,64,53,55,0,21,2,42,156
187,BIIB_3466,2018-01-25 03:00:00.000000,32,115,74,8,23,9,828,48,56,56,40,1,44,1,204,150
188,BIIB_3217,2012-10-25 04:00:00.000000,27,75,45,4,18,5,510,72,66,41,42,9,15,1,90,264
189,BIIB_3221,2013-10-28 05:00:00.000000,22,87,58,12,15,7,384,36,71,39,54,5,12,0,78,204
190,BIIB_3224,2014-07-23 05:00:00.000000,17,82,55,1,33,7,414,48,57,74,59,3,47,4,108,222
191,BIIB_3223,2014-04-23 04:00:00.000000,13,53,56,3,7,11,300,36,77,42,57,2,21,4,126,258
192,BIIB_3468,2018-07-24 04:00:00.000000,23,116,101,7,31,17,762,96,58,43,49,7,30,5,78,120
193,BIIB_3700,2017-01-26 03:00:00.000000,17,83,50,5,20,11,612,78,53,57,46,4,20,5,90,138
194,BIIB_3222,2014-01-29 03:00:00.000000,27,76,61,6,23,8,414,30,57,51,60,4,19,5,102,168
195,BIIB_3156,2012-05-01 04:00:00.000000,42,88,46,2,12,3,414,42,65,47,58,2,21,4,174,276
196,BIIB_3704,2016-01-27 03:30:00.000000,25,71,84,5,19,6,510,60,52,49,54,3,23,5,84,156
197,BIIB_3702,2016-07-21 04:30:00.000000,28,130,69,2,34,4,546,54,59,92,43,5,33,2,78,126
198,BIIB_3352,2015-07-24 04:30:00.000000,21,78,67,2,24,4,396,72,55,65,63,3,37,0,252,204
199,BIIB_3216,2012-07-24 04:00:00.000000,21,81,43,10,16,3,492,60,67,54,50,5,19,9,186,222
200,BIIB_3465,2017-10-24 04:30:00.000000,28,106,44,1,24,11,420,60,61,79,47,4,27,2,186,210
201,BIIB_3574,2019-04-24 04:00:00.000000,57,107,93,12,37,19,558,90,68,73,56,6,23,3,192,108
202,BIIB_3464,2017-07-25 04:00:00.000000,30,190,86,14,43,19,720,114,86,127,83,10,47,5,276,210
203,BIIB_3350,2015-01-29 11:30:00.000000,14,70,71,3,24,5,468,6,83,52,60,10,27,6,126,210
204,BIIB_3643,2020-01-30 03:00:00.000000,31,109,78,5,17,7,954,78,54,55,43,10,26,4,150,144
205,BIIB_3572,2018-10-23 04:00:00.000000,35,102,62,9,21,16,678,72,60,60,31,7,18,6,138,150
206,BIIB_3220,2013-07-25 04:00:00.000000,28,90,102,11,10,4,384,84,70,41,60,7,29,6,162,252
207,BIIB_3644,2019-10-22 04:00:00.000000,69,105,102,28,33,6,480,258,83,43,47,9,15,2,6,228
208,BIIB_3573,2019-01-29 03:00:00.000000,42,120,85,4,20,12,954,102,53,57,37,4,20,2,162,210
209,BIIB_3699,2017-04-26 04:30:00.000000,29,94,50,6,26,10,348,78,65,70,34,3,21,6,54,180
210,BIIB_3703,2016-04-21 04:30:00.000000,16,72,40,3,14,6,330,54,80,73,65,5,18,5,96,204
211,BK_3615,2019-10-16 04:00:00.000000,35,83,25,4,22,8,552,84,53,91,41,2,14,2,168,252
212,BK_3410,2013-04-17 04:00:00.000000,37,69,28,6,12,2,342,156,85,119,72,19,20,4,432,372
213,BK_3498,2017-04-20 04:00:00.000000,26,101,36,14,20,6,606,66,61,87,98,19,26,19,294,312
214,BK_3742,2015-04-22 04:00:00.000000,32,82,29,3,26,2,480,96,68,108,84,13,49,10,426,414
215,BK_3408,2012-10-17 04:00:00.000000,18,79,19,5,10,1,360,72,61,122,72,10,32,8,474,408
216,BK_3407,2012-07-18 04:00:00.000000,33,55,23,10,11,1,258,132,86,93,97,15,12,13,276,396
217,BK_3493,2016-01-21 03:00:00.000000,52,85,30,18,27,9,456,162,55,78,62,13,24,5,402,258
218,BK_3740,2014-10-17 04:00:00.000000,18,45,20,7,20,3,456,96,96,77,75,15,30,9,252,426
219,BK_3611,2018-10-18 04:00:00.000000,44,78,29,17,27,4,942,192,59,86,50,6,30,7,246,360
220,BK_3616,2020-01-16 03:00:00.000000,27,117,22,10,35,3,690,132,42,112,37,5,29,5,288,216
221,BK_3495,2016-07-21 04:00:00.000000,30,75,26,10,17,1,498,54,70,116,78,21,31,6,330,372
222,BK_3741,2015-01-24 03:00:00.000000,29,86,24,8,19,6,504,114,90,108,77,12,34,3,414,354
223,BK_3743,2015-07-21 04:00:00.000000,27,89,29,7,17,5,486,72,56,99,71,5,12,10,522,246
224,BK_3411,2013-07-17 04:00:00.000000,29,70,29,4,13,3,450,138,67,96,77,18,35,9,384,330
225,BK_3500,2017-10-19 04:00:00.000000,34,110,30,9,33,9,624,114,56,116,62,3,45,10,486,474
226,BK_3497,2017-01-19 03:00:00.000000,31,92,25,12,18,2,504,102,49,114,41,4,15,1,528,234
227,BK_3409,2013-01-16 03:00:00.000000,52,77,23,7,14,1,486,204,76,102,72,5,25,2,402,432
228,BK_3614,2019-07-17 04:00:00.000000,39,80,26,5,34,7,570,156,53,55,52,3,21,3,198,360
229,BK_3610,2018-07-19 04:00:00.000000,39,69,24,2,28,6,654,84,41,44,28,0,30,5,126,312
230,BK_3737,2014-01-17 03:00:00.000000,22,63,15,9,15,2,384,84,66,124,70,8,28,9,564,414
231,BK_3609,2018-04-19 04:00:00.000000,60,74,33,9,21,7,600,138,48,73,53,6,20,4,300,378
232,BK_3739,2014-07-18 04:00:00.000000,30,85,28,9,32,5,378,126,69,98,39,5,29,3,336,288
233,BK_3738,2014-04-22 04:00:00.000000,21,54,19,4,14,2,348,78,108,129,88,19,31,7,624,516
234,BK_3492,2015-10-20 04:00:00.000000,39,109,32,17,17,7,426,138,58,81,62,16,37,7,306,312
235,BK_3494,2016-04-21 04:00:00.000000,41,87,27,8,16,4,456,108,83,153,47,8,26,5,480,180
236,BK_3406,2012-04-18 04:00:00.000000,27,58,25,11,12,2,306,84,68,79,87,15,23,11,342,450
237,BK_3501,2018-01-18 03:00:00.000000,29,95,23,35,39,6,642,120,71,101,64,12,20,6,486,426
238,BK_3613,2019-04-17 04:00:00.000000,45,75,33,5,26,2,648,132,41,109,40,2,16,2,252,384
239,BLK_3564,2018-04-12 04:30:00.000000,25,69,50,7,23,6,852,126,40,75,56,4,26,6,282,204
