,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
88,IFF_11877,2019-08-06 06:00:00.000000,28,115,48,0,28,3,1092,60,68,71,40,5,22,2,438,156
89,IFF_11647,2013-05-07 06:00:00.000000,27,209,34,2,36,3,1338,78,35,89,34,1,16,1,288,114
90,IFF_11759,2014-05-06 06:00:00.000000,27,208,22,0,22,4,1620,66,27,50,24,1,14,4,348,84
91,IFF_11630,2015-05-12 06:00:00.000000,23,96,21,0,15,2,612,24,40,84,38,2,20,0,312,132
92,IFF_11878,2019-11-05 05:00:00.000000,47,125,40,7,20,0,684,48,46,91,31,1,22,5,324,180
93,IFF_11621,2017-11-07 05:00:00.000000,17,102,27,2,12,3,762,48,52,134,57,0,13,3,774,198
94,IFF_11638,2017-05-09 06:00:00.000000,34,105,40,4,17,3,918,72,74,71,69,2,12,5,738,282
95,IFF_11634,2016-05-10 06:00:00.000000,19,113,36,0,13,4,780,36,38,60,58,1,15,4,426,138
96,IFF_11637,2017-02-16 05:00:00.000000,17,137,27,1,15,5,918,18,57,143,50,11,36,3,486,228
97,IFF_11761,2014-11-04 05:00:00.000000,41,156,23,2,30,3,1326,108,49,115,54,0,41,5,534,156
98,IFF_11875,2019-02-14 05:00:00.000000,36,102,48,0,30,3,798,48,58,81,37,0,39,0,480,126
99,IFF_11874,2018-11-06 05:00:00.000000,24,120,40,1,23,1,714,24,57,83,61,3,32,1,414,228
100,IFF_11635,2016-08-09 06:00:00.000000,17,103,30,0,19,4,804,12,44,89,40,0,23,1,486,126
101,IFF_11642,2012-02-09 05:00:00.000000,50,179,46,4,32,7,960,114,50,62,46,3,17,2,432,138
102,IFF_11872,2018-02-15 05:00:00.000000,29,97,51,7,22,5,798,60,61,94,47,6,19,0,564,216
103,IFF_11650,2014-02-13 05:00:00.000000,27,228,43,2,36,7,1956,102,39,123,46,6,32,3,684,204
104,IFF_11631,2015-08-11 06:00:00.000000,28,147,45,1,26,4,1002,54,49,97,46,3,22,1,618,144
105,IFF_11879,2020-02-13 05:00:00.000000,27,130,31,0,32,8,732,54,53,53,46,3,28,0,270,240
106,IFF_11632,2015-11-10 05:00:00.000000,26,158,50,2,20,5,1074,72,32,115,41,1,15,1,588,204
107,IFF_11649,2013-11-05 05:00:00.000000,32,190,29,2,20,3,1644,90,28,46,24,0,10,4,180,102
108,IFF_11629,2015-02-12 05:00:00.000000,16,148,27,0,18,0,834,42,33,74,30,1,11,1,522,114
109,IFF_11760,2014-08-05 06:00:00.000000,38,159,19,3,31,2,1542,90,63,80,51,0,30,1,558,198
110,IFF_11876,2019-05-07 06:00:00.000000,32,93,40,0,16,1,702,24,52,81,25,6,27,1,534,300
111,IFF_11648,2013-08-06 06:00:00.000000,42,207,31,1,25,1,1650,114,38,95,37,0,15,6,504,120
112,IFF_11873,2018-08-08 06:00:00.000000,25,133,54,2,33,5,810,6,58,98,64,8,34,2,612,210
113,IFF_11643,2012-05-08 06:00:00.000000,25,72,28,2,17,0,468,36,29,62,33,3,10,0,306,138
114,IFF_11645,2012-11-06 05:00:00.000000,33,162,27,4,23,3,1392,72,30,64,25,0,18,0,240,78
115,ILMN_11359,2013-10-21 13:00:00.000000,18,79,22,5,29,3,690,96,58,86,95,1,23,5,414,342
116,ILMN_11361,2014-04-23 13:00:00.000000,17,65,36,7,28,2,534,168,52,76,68,4,17,4,582,204
117,ILMN_11363,2014-10-21 13:00:00.000000,16,84,31,12,22,3,588,126,54,117,76,3,35,5,576,240
118,ILMN_11496,2019-01-29 12:00:00.000000,11,46,41,3,33,4,672,66,37,38,32,1,28,5,534,186
119,ILMN_11419,2016-07-26 13:00:00.000000,21,67,26,7,33,4,492,78,65,105,56,4,22,6,702,384
120,ILMN_11360,2014-01-28 12:00:00.000000,11,58,30,5,28,6,624,144,59,76,94,2,52,9,540,216
121,ILMN_11311,2013-01-28 12:00:00.000000,19,92,43,7,34,4,672,102,60,67,108,6,61,6,456,450
122,ILMN_11427,2018-07-30 13:00:00.000000,7,73,26,4,20,2,660,48,51,61,55,0,38,0,528,186
123,ILMN_11418,2016-05-04 13:00:00.000000,47,45,40,8,29,6,546,126,94,97,79,6,39,2,594,366
124,ILMN_11424,2017-10-24 13:00:00.000000,8,49,27,2,22,6,534,48,46,79,60,3,58,6,804,402
125,ILMN_11364,2015-01-27 07:00:00.000000,20,89,40,15,40,4,594,138,46,70,104,9,66,2,372,240
126,ILMN_11428,2018-10-24 13:00:00.000000,9,50,27,3,26,4,564,48,48,83,70,1,28,12,594,222
127,ILMN_11309,2012-07-25 13:00:00.000000,11,72,38,5,36,5,522,30,70,79,105,5,40,3,492,378
128,ILMN_11426,2018-04-24 13:00:00.000000,9,84,27,5,28,3,594,90,46,79,64,9,35,1,504,258
129,ILMN_11366,2015-07-21 13:00:00.000000,13,69,23,6,35,5,510,90,59,73,86,4,42,5,480,276
130,ILMN_11497,2019-04-25 13:00:00.000000,21,65,44,2,29,3,804,96,38,52,50,3,22,4,564,192
131,ILMN_11362,2014-07-24 13:00:00.000000,15,76,32,13,25,2,612,150,60,59,102,12,50,8,504,336
132,ILMN_11358,2013-07-23 13:00:00.000000,13,84,46,12,26,2,720,102,51,93,78,10,50,12,618,342
133,ILMN_11367,2015-10-21 13:00:00.000000,14,67,31,9,28,2,492,78,54,69,55,9,38,3,456,258
134,ILMN_11307,2012-02-08 12:00:00.000000,22,80,45,4,44,7,540,78,45,69,94,4,36,7,534,192
135,ILMN_11500,2020-01-29 12:00:00.000000,14,40,44,5,19,2,570,96,50,62,40,5,42,7,498,222
136,ILMN_11312,2013-04-22 13:00:00.000000,12,80,29,9,23,5,582,90,41,55,70,7,24,5,522,270
137,ILMN_11423,2017-08-02 12:30:00.000000,8,42,17,1,21,1,378,60,39,72,61,1,28,2,774,354
138,ILMN_11425,2018-01-30 12:00:00.000000,6,56,28,5,26,6,648,66,26,74,68,3,37,3,918,378
139,ILMN_11308,2012-04-23 13:00:00.000000,11,56,41,5,25,4,318,36,69,85,116,5,33,9,558,252
140,ILMN_11498,2019-07-29 13:00:00.000000,31,70,58,6,31,5,624,108,37,38,48,4,27,1,618,168
141,ILMN_11420,2016-11-01 13:00:00.000000,16,51,36,4,28,5,378,78,61,95,67,6,33,1,492,336
142,ILMN_11421,2017-01-31 12:00:00.000000,11,33,29,2,29,2,426,84,42,82,58,5,58,5,726,276
143,ILMN_11368,2016-02-03 12:00:00.000000,16,46,31,8,30,2,450,114,55,72,88,8,35,6,612,252
144,INCY_11967,2019-07-30 04:00:00.000000,7,45,13,3,12,2,192,18,107,89,69,17,58,9,246,306
145,INCY_11836,2017-05-04 06:00:00.000000,15,46,28,5,19,0,282,54,99,53,52,5,33,5,138,204
146,INCY_11797,2015-11-03 05:00:00.000000,10,40,21,3,14,0,180,36,67,40,44,2,25,4,84,156
147,INCY_11993,2014-05-01 04:30:00.000000,14,44,21,2,35,1,96,42,77,67,64,5,35,6,96,204
148,INCY_11838,2017-10-31 06:00:00.000000,10,59,26,3,17,1,360,36,72,92,59,3,26,5,60,192
149,INCY_11799,2016-05-09 06:00:00.000000,7,36,16,1,20,0,342,24,76,69,65,4,45,2,132,192
150,INCY_11837,2017-08-01 06:00:00.000000,16,49,17,2,5,0,258,60,83,68,54,3,40,6,54,192
151,INCY_11798,2016-02-11 05:00:00.000000,12,26,17,5,18,2,228,0,73,65,72,0,32,2,234,270
152,INCY_11965,2020-02-13 03:00:00.000000,8,49,14,3,12,3,426,6,61,50,57,10,16,3,186,174
153,INCY_11902,2019-04-30 04:00:00.000000,12,35,19,1,16,2,210,24,71,88,64,6,52,11,228,180
154,INCY_11900,2018-10-30 04:00:00.000000,11,48,18,5,9,0,288,60,71,96,69,13,37,14,168,222
155,INCY_11997,2013-05-02 04:30:00.000000,6,34,23,5,13,2,132,18,92,75,68,1,24,6,204,210
156,INCY_11839,2018-02-15 03:00:00.000000,16,55,30,2,20,2,600,66,78,60,72,11,46,8,108,180
157,INCY_11676,2012-02-15 03:30:00.000000,8,30,25,2,20,8,156,48,98,64,71,8,34,8,54,276
158,INCY_11994,2014-02-12 03:30:00.000000,16,72,39,3,26,1,264,66,73,82,83,7,27,8,54,264
159,INCY_11795,2015-04-30 04:00:00.000000,5,30,13,0,14,1,66,24,61,53,33,2,15,5,66,150
160,INCY_11800,2016-08-09 06:00:00.000000,10,56,28,4,15,0,288,24,93,70,60,7,26,6,120,276
161,INCY_11792,2014-07-31 04:30:00.000000,20,51,36,4,24,5,138,60,81,47,48,6,29,5,168,144
162,INCY_11899,2018-07-31 04:00:00.000000,8,54,23,4,11,0,264,18,78,101,68,4,24,3,216,210
163,INCY_11802,2017-02-14 05:00:00.000000,1,47,30,4,21,0,480,48,81,55,54,9,34,11,168,228
164,INCY_11796,2015-08-04 06:00:00.000000,20,37,18,0,9,0,156,24,52,45,30,1,6,2,108,90
165,INCY_11966,2019-10-29 04:00:00.000000,6,35,14,1,8,1,222,24,64,114,89,7,33,6,342,204
166,INCY_11737,2012-11-01 04:30:00.000000,7,33,17,2,8,5,156,42,141,91,73,4,35,9,42,288
167,INCY_11995,2013-10-31 04:30:00.000000,11,52,39,0,29,0,204,24,74,83,79,2,39,4,108,246
168,INCY_11801,2016-11-01 06:00:00.000000,15,38,17,3,14,0,258,30,101,92,65,0,36,5,264,258
169,INCY_11998,2013-02-14 03:30:00.000000,7,39,20,2,19,2,252,24,97,80,66,5,27,3,144,174
170,INCY_11677,2012-04-26 04:30:00.000000,15,30,27,0,21,9,126,42,70,55,62,4,26,4,60,252
171,INCY_11794,2015-02-12 03:30:00.000000,10,34,16,3,12,2,198,12,86,57,59,1,24,4,84,210
172,INCY_11685,2012-08-02 04:30:00.000000,21,32,34,1,16,6,144,48,137,58,93,1,38,5,336,396
173,INFO_11442,2016-09-27 04:00:00.000000,34,75,27,5,13,7,708,96,67,112,50,4,43,7,552,162
174,INFO_11443,2017-01-17 03:00:00.000000,31,70,27,11,11,1,1098,48,79,134,36,5,18,2,474,354
175,INFO_11510,2018-03-29 04:00:00.000000,6,47,10,3,8,3,696,24,67,100,54,6,9,2,498,222
176,INFO_11513,2019-01-15 03:00:00.000000,22,45,19,5,12,4,942,24,100,123,63,8,28,2,846,300
177,INFO_11516,2019-09-24 05:00:00.000000,29,48,25,4,19,2,888,30,84,84,45,6,24,1,744,324
178,INFO_11445,2017-06-27 04:00:00.000000,27,76,22,7,13,4,828,30,68,143,39,5,36,1,612,252
179,INFO_11446,2017-09-26 04:00:00.000000,28,80,32,5,19,10,1056,30,57,118,47,6,33,8,894,294
180,INFO_11514,2019-03-26 04:00:00.000000,9,36,13,4,5,4,648,6,64,76,48,15,39,2,576,210
181,INFO_11448,2018-01-16 03:00:00.000000,14,66,17,4,13,5,996,24,58,121,27,12,14,5,852,216
182,INFO_11515,2019-06-26 04:00:00.000000,19,53,16,4,9,5,810,36,59,130,35,1,35,5,1032,324
183,INFO_11511,2018-06-26 04:00:00.000000,14,39,11,2,11,8,804,12,46,112,39,2,19,3,1008,180
184,INFO_11444,2017-03-28 04:00:00.000000,28,75,23,8,13,4,828,42,88,156,53,3,16,0,642,216
185,INFO_11512,2018-09-25 04:00:00.000000,16,57,14,3,11,5,756,12,45,70,42,2,21,2,492,150
186,INTC_11206,2014-04-15 13:00:00.000000,13,33,9,3,7,1,288,42,73,101,44,2,22,7,456,270
187,INTC_11612,2019-04-25 13:00:00.000000,35,69,23,0,14,8,618,126,48,66,48,1,9,2,438,288
188,INTC_11230,2013-10-15 13:00:00.000000,13,17,12,0,9,0,324,36,76,86,73,3,61,4,468,228
189,INTC_11610,2019-10-24 13:00:00.000000,14,89,22,0,12,4,816,102,53,77,35,1,36,5,330,234
190,INTC_11609,2020-01-23 12:00:00.000000,15,95,21,0,19,5,978,96,50,72,35,0,48,10,354,240
191,INTC_11179,2016-07-20 13:30:00.000000,16,34,11,0,5,2,468,48,56,93,47,0,22,4,540,300
192,INTC_11210,2014-10-14 13:00:00.000000,10,35,15,0,9,1,318,36,57,87,48,0,25,5,600,288
193,INTC_11226,2013-04-16 13:00:00.000000,5,49,23,1,20,0,330,42,53,73,46,2,14,4,474,324
194,INTC_11170,2018-04-26 13:00:00.000000,20,83,25,1,10,4,774,132,55,78,51,0,34,2,588,204
195,INTC_11172,2018-10-25 13:00:00.000000,11,85,26,1,18,4,1002,114,40,74,25,0,22,11,402,138
196,INTC_11222,2012-10-16 13:00:00.000000,10,36,20,0,14,0,258,18,76,37,50,0,19,2,414,282
197,INTC_11276,2012-04-17 13:00:00.000000,15,37,13,1,14,1,240,42,72,91,64,1,16,6,510,300
198,INTC_11613,2019-01-24 12:00:00.000000,28,82,22,1,18,6,978,126,39,59,41,1,18,11,546,240
199,INTC_11224,2013-01-17 12:00:00.000000,6,38,18,1,16,0,360,36,54,63,47,1,31,5,594,150
200,INTC_11611,2019-07-25 13:00:00.000000,34,105,30,2,20,7,780,222,49,69,44,0,15,6,312,192
201,INTC_11169,2018-01-25 12:00:00.000000,29,104,30,3,27,11,966,126,36,46,45,2,23,2,624,228
202,INTC_11183,2017-07-27 13:00:00.000000,11,97,17,1,7,3,936,42,45,55,32,0,13,2,444,174
203,INTC_11228,2013-07-17 13:00:00.000000,10,30,12,0,24,1,222,42,60,95,34,0,27,0,546,240
204,INTC_11220,2012-07-17 13:00:00.000000,10,24,18,0,9,1,222,12,63,53,33,1,11,0,276,264
205,INTC_11195,2015-10-13 13:00:00.000000,10,41,12,1,8,2,384,18,58,73,48,1,42,6,372,306
206,INTC_11180,2016-10-19 13:00:00.000000,15,53,18,2,10,1,498,60,86,86,38,1,29,5,672,408
207,INTC_11171,2018-07-26 13:00:00.000000,15,80,16,1,19,2,894,96,67,98,37,1,13,2,618,198
208,INTC_11190,2015-01-15 12:00:00.000000,14,40,14,0,6,2,468,30,64,96,57,0,47,4,528,270
209,INTC_11196,2016-01-14 12:00:00.000000,10,31,15,0,10,0,582,42,66,74,33,1,41,4,474,300
210,INTC_11181,2017-01-27 12:00:00.000000,13,66,24,2,8,1,660,54,57,108,76,2,48,10,678,222
211,INTC_11197,2016-04-19 13:00:00.000000,25,39,12,0,17,0,540,102,72,103,58,5,44,3,732,336
212,INTC_11250,2012-01-19 12:30:00.000000,18,32,14,1,17,0,402,90,40,58,52,2,21,1,630,216
213,INTC_11194,2015-07-15 13:00:00.000000,13,30,18,4,6,0,438,60,66,91,50,6,41,2,414,270
214,INTC_11182,2017-04-27 13:00:00.000000,12,57,18,0,8,5,660,72,45,75,42,3,33,9,696,204
215,IP_11787,2014-07-29 05:00:00.000000,35,81,13,1,14,1,240,42,87,109,65,10,17,11,246,366
216,IP_11781,2013-01-29 04:00:00.000000,42,79,20,3,40,5,360,150,77,90,58,1,19,3,294,294
217,IP_11894,2019-01-31 06:00:00.000000,27,64,5,1,15,3,342,60,80,112,70,6,36,4,462,504
218,IP_11736,2012-02-02 04:00:00.000000,39,139,22,0,35,2,492,222,56,48,52,6,10,2,204,282
219,IP_11890,2018-02-01 05:00:00.000000,28,101,12,1,25,7,540,72,49,82,47,6,24,2,630,390
220,IP_11786,2014-04-30 05:00:00.000000,68,89,18,1,21,1,234,120,84,89,61,3,12,4,288,324
221,IP_11790,2015-04-29 05:00:00.000000,30,85,7,0,15,1,306,54,74,68,64,7,27,9,360,276
222,IP_11893,2018-10-25 06:00:00.000000,22,73,10,1,24,7,384,96,82,98,70,4,41,9,564,480
223,IP_11789,2015-01-28 04:00:00.000000,48,115,19,2,24,10,450,114,97,111,101,5,43,6,414,354
224,IP_11896,2019-07-25 06:00:00.000000,50,83,14,1,13,1,288,258,82,56,64,3,38,6,432,444
225,IP_11791,2015-07-29 05:00:00.000000,29,72,4,0,19,2,282,42,92,142,89,5,30,12,588,354
226,IP_11785,2014-02-04 04:00:00.000000,56,120,27,1,39,2,558,126,64,67,48,0,22,0,180,312
227,IP_11784,2013-10-24 05:00:00.000000,30,118,16,2,28,0,330,66,68,50,66,4,21,6,240,414
228,IP_11835,2017-10-25 06:00:00.000000,21,72,15,3,17,6,366,66,71,90,74,13,36,6,258,330
229,IP_11783,2013-07-25 05:00:00.000000,40,107,18,0,21,2,354,96,53,57,44,1,20,2,168,336
230,IP_11830,2016-07-29 06:00:00.000000,22,80,13,2,16,4,222,60,75,77,65,9,61,11,348,336
231,IP_11897,2019-10-31 06:00:00.000000,24,65,10,1,9,2,270,180,81,89,75,8,37,1,342,534
232,IP_11892,2018-07-26 06:00:00.000000,25,80,7,1,26,10,294,84,67,72,59,5,22,4,348,396
233,IP_11891,2018-04-26 06:00:00.000000,35,75,23,1,20,4,360,102,79,95,57,2,29,7,492,372
234,IP_11833,2017-04-27 06:00:00.000000,35,46,14,3,15,4,204,108,84,124,85,15,30,8,402,516
235,IP_11834,2017-07-27 06:00:00.000000,25,54,10,0,8,3,204,78,55,129,82,14,26,7,378,468
236,IP_11831,2016-10-27 06:00:00.000000,34,59,9,0,8,3,330,90,75,103,57,10,25,2,306,618
237,IP_11829,2016-04-27 12:30:00.000000,27,80,9,0,26,2,180,66,78,112,65,2,35,5,300,408
238,IP_11832,2017-02-02 05:00:00.000000,49,90,14,4,35,2,384,156,70,65,41,2,25,5,222,318
