,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
18,PAYX_16918,2019-06-26 05:30:00.000000,16,41,37,5,13,6,642,54,91,163,86,2,51,15,870,528
19,PAYX_17383,2012-12-20 05:30:00.000000,14,41,35,3,7,3,594,72,107,134,83,3,37,6,594,576
20,PAYX_16912,2017-12-21 04:30:00.000000,11,67,30,12,30,4,492,96,77,195,121,5,68,6,504,564
21,PAYX_16810,2015-09-30 05:30:00.000000,6,59,19,1,13,1,426,48,69,181,85,4,51,0,480,420
22,PAYX_17385,2013-06-27 06:30:00.000000,6,55,21,6,18,0,462,78,81,128,99,6,47,14,708,546
23,PAYX_16815,2016-12-21 04:30:00.000000,10,43,30,10,19,3,492,66,104,111,111,12,28,3,462,504
24,PAYX_17382,2012-09-25 06:30:00.000000,10,45,26,3,11,1,498,54,82,169,60,5,36,1,804,372
25,PAYX_16917,2019-03-27 05:30:00.000000,26,64,42,2,24,3,738,108,78,143,101,5,40,5,768,420
26,PAYX_16808,2015-03-25 05:30:00.000000,5,35,19,1,14,4,378,60,73,124,74,6,54,1,726,384
27,PAYX_16914,2018-06-27 05:30:00.000000,29,66,40,5,38,2,750,108,50,130,80,5,32,4,714,462
28,PBCT_16877,2017-01-19 12:00:00.000000,20,94,12,5,15,2,546,36,51,106,38,12,30,2,438,252
29,PBCT_16876,2016-10-20 13:00:00.000000,14,71,13,5,11,2,402,12,34,47,25,7,20,0,204,114
30,PBCT_16715,2014-04-17 04:00:00.000000,34,67,18,3,18,1,414,60,51,69,42,3,17,0,330,144
31,PBCT_16990,2018-07-19 13:00:00.000000,19,66,6,1,11,1,348,84,35,32,30,1,7,1,330,210
32,PBCT_16882,2017-07-20 13:00:00.000000,10,64,14,1,12,3,354,12,40,57,23,2,15,4,258,234
33,PBCT_16713,2013-07-18 13:00:00.000000,24,57,19,0,4,2,402,42,39,47,30,2,14,3,222,150
34,PBCT_17023,2015-04-16 04:00:00.000000,17,70,7,2,10,2,396,30,39,47,20,5,6,0,246,186
35,PBCT_16714,2014-01-16 12:00:00.000000,40,72,29,5,7,4,636,138,39,54,42,0,16,4,444,300
36,PBCT_17049,2013-10-17 13:00:00.000000,21,54,14,1,4,3,414,30,35,37,40,1,14,3,330,186
37,PBCT_16992,2019-01-17 12:00:00.000000,14,89,19,2,16,3,612,36,41,77,28,2,15,0,306,276
38,PBCT_16874,2016-07-21 13:00:00.000000,18,67,15,5,20,7,570,30,33,54,25,10,20,6,342,144
39,PBCT_16994,2019-07-18 13:00:00.000000,12,59,9,2,5,2,408,36,47,30,49,4,16,2,186,318
40,PBCT_16710,2012-10-18 13:00:00.000000,45,82,19,4,13,5,558,96,56,49,46,5,19,6,330,174
41,PBCT_17015,2016-04-21 04:00:00.000000,16,51,5,3,6,3,294,24,40,44,26,3,16,4,294,186
42,PBCT_16884,2017-10-19 13:00:00.000000,18,62,5,0,7,1,294,36,45,77,41,6,18,3,414,246
43,PBCT_16784,2014-10-16 13:00:00.000000,15,44,11,2,7,1,402,30,50,53,60,6,27,3,390,270
44,PBCT_17019,2015-10-15 13:00:00.000000,16,49,5,2,10,3,282,66,49,63,62,13,26,13,474,294
45,PBCT_17017,2016-01-21 12:00:00.000000,18,76,9,5,16,3,492,24,32,26,32,3,13,1,156,150
46,PBCT_17050,2012-07-19 13:00:00.000000,52,67,33,6,18,4,624,96,37,48,49,1,14,4,288,168
47,PBCT_16880,2017-04-20 04:00:00.000000,18,74,10,3,10,6,360,48,47,83,34,2,19,0,360,198
48,PBCT_16988,2018-04-19 04:00:00.000000,19,54,11,1,4,4,342,72,22,55,20,2,11,1,234,138
49,PBCT_16995,2019-10-17 13:00:00.000000,20,71,14,2,8,2,348,78,42,51,45,3,25,4,204,234
50,PBCT_16712,2013-04-18 04:00:00.000000,26,58,21,0,10,2,444,36,42,46,38,0,12,1,372,234
51,PBCT_16711,2013-01-17 12:00:00.000000,41,86,18,0,20,3,558,108,40,54,40,3,26,4,456,198
52,PBCT_16708,2012-01-19 12:00:00.000000,53,68,42,10,25,7,624,108,46,42,40,6,26,3,222,252
53,PBCT_16716,2014-07-17 13:00:00.000000,27,60,18,2,10,1,384,54,54,96,41,4,31,2,420,270
54,PBCT_16709,2012-04-20 04:00:00.000000,41,62,23,2,15,3,576,84,30,40,34,3,8,4,276,114
55,PBCT_16885,2018-01-18 12:00:00.000000,15,84,9,4,12,0,408,48,50,84,34,4,18,1,402,264
56,PCAR_16052,2012-07-24 08:00:00.000000,3,23,6,0,2,0,126,18,80,161,116,3,41,3,456,426
57,PCAR_16281,2017-07-25 08:00:00.000000,2,24,3,0,6,0,198,12,42,69,50,0,28,1,282,162
58,PCAR_16279,2017-01-31 07:00:00.000000,1,31,4,1,8,0,180,0,49,134,73,7,51,4,318,444
59,PCAR_16289,2019-10-22 08:00:00.000000,3,24,4,0,9,0,198,12,74,100,73,4,47,6,504,486
60,PCAR_16280,2017-04-26 07:00:00.000000,1,29,3,0,5,0,168,6,40,83,49,0,24,4,234,252
61,PCAR_16285,2018-07-24 08:00:00.000000,2,23,6,0,5,0,162,18,62,110,66,4,26,6,498,642
62,PCAR_16051,2012-04-24 07:00:00.000000,3,29,6,0,6,0,114,6,68,203,75,3,28,2,642,450
63,PCAR_16290,2020-01-28 07:00:00.000000,1,29,4,0,8,0,288,12,65,154,55,2,28,6,516,504
64,PCAR_16056,2013-07-23 08:00:00.000000,3,26,4,0,7,0,138,6,52,141,60,10,18,7,408,294
65,PCAR_16156,2016-01-29 07:00:00.000000,1,34,6,0,8,0,258,0,67,172,51,3,20,0,456,408
66,PCAR_15931,2014-01-31 07:00:00.000000,2,34,5,1,4,0,180,6,55,143,62,4,24,4,432,300
67,PCAR_16053,2012-10-25 08:00:00.000000,5,28,8,0,5,1,144,12,90,143,108,5,37,3,438,426
68,PCAR_16428,2018-10-23 08:00:00.000000,5,37,6,0,9,1,246,18,83,131,77,8,31,6,516,384
69,PCAR_16154,2015-07-28 08:00:00.000000,3,34,3,0,6,0,198,6,46,77,40,1,15,4,372,252
70,PCAR_16288,2019-07-23 08:00:00.000000,2,31,5,0,13,0,258,24,58,127,64,2,14,4,480,498
71,PCAR_16152,2015-01-30 11:30:00.000000,1,33,5,0,7,0,168,6,87,206,86,3,46,6,444,588
72,PCAR_15932,2014-04-29 07:00:00.000000,3,37,4,0,3,0,138,12,59,90,57,2,27,5,420,264
73,PCAR_15927,2016-10-25 08:00:00.000000,1,28,4,1,6,0,174,6,63,123,65,4,32,1,360,360
74,PCAR_16282,2017-10-24 08:00:00.000000,2,22,6,1,9,1,186,6,56,101,59,4,44,6,552,384
75,PCAR_15930,2013-10-29 08:00:00.000000,2,37,6,1,7,0,150,12,61,138,64,6,24,4,468,360
76,PCAR_16284,2018-04-24 08:00:00.000000,1,24,3,0,6,0,198,30,45,110,61,5,34,11,582,432
77,PCAR_16153,2015-04-21 07:00:00.000000,2,33,3,0,6,0,144,12,67,170,63,1,33,5,402,438
78,PCAR_16150,2014-07-29 08:00:00.000000,2,35,4,0,1,0,144,6,80,144,61,1,22,2,558,516
79,PCAR_16155,2015-10-27 08:00:00.000000,1,29,3,0,7,0,210,6,57,101,59,0,42,4,438,390
80,PCAR_16055,2013-04-23 08:00:00.000000,4,28,3,0,5,1,138,6,52,149,71,3,23,4,438,378
81,PCAR_16054,2013-01-31 07:00:00.000000,2,28,9,0,5,1,174,12,85,152,85,1,27,5,498,324
82,PCAR_16050,2012-01-31 07:00:00.000000,2,29,7,0,9,1,150,6,85,184,89,5,45,7,576,474
83,PCAR_16287,2019-04-30 07:00:00.000000,1,27,7,0,7,0,240,0,42,122,47,2,18,4,324,336
84,PCG_17368,2017-05-02 07:00:00.000000,43,62,21,28,15,8,318,36,57,83,43,46,20,2,294,186
85,PCG_17371,2018-02-09 06:00:00.000000,62,48,39,26,42,9,312,180,125,33,67,97,22,7,228,300
86,PCG_17395,2016-07-31 07:00:00.000000,48,22,35,26,28,6,270,30,85,59,47,25,36,11,324,276
87,PCG_17369,2017-07-27 07:00:00.000000,20,60,24,18,10,3,288,60,23,27,19,9,13,0,90,78
88,PCG_17399,2015-07-29 06:00:00.000000,35,38,20,7,17,2,114,72,56,61,69,30,30,6,258,282
89,PCG_17396,2016-05-04 07:00:00.000000,40,30,29,20,11,3,144,66,91,70,61,52,23,7,156,258
90,PCG_17298,2012-10-29 06:00:00.000000,35,35,47,11,19,8,144,72,52,16,46,37,18,4,84,240
91,PCG_17373,2018-07-26 07:00:00.000000,55,37,42,32,25,12,186,132,116,40,72,81,29,14,120,402
92,PCG_17372,2018-05-03 08:00:00.000000,63,62,57,36,35,8,330,114,86,40,61,90,12,4,84,342
93,PCG_17303,2014-05-01 07:00:00.000000,24,34,19,14,11,4,102,36,61,30,45,38,28,0,78,222
94,PCG_17299,2013-05-02 07:00:00.000000,34,28,12,18,16,0,90,54,73,33,42,34,17,8,252,270
95,PCG_17374,2018-11-05 07:00:00.000000,34,53,66,20,44,9,270,72,64,52,58,19,39,4,306,222
96,PCG_17261,2012-05-02 06:00:00.000000,25,50,27,24,16,8,234,96,52,28,32,30,20,3,84,126
97,PCG_17404,2013-02-21 05:00:00.000000,51,80,48,26,19,7,462,102,62,25,67,26,12,3,324,216
98,PCG_17401,2015-02-10 06:00:00.000000,30,42,32,19,18,1,168,66,74,58,73,24,25,10,252,372
99,PCG_17400,2015-04-29 06:30:00.000000,69,45,39,15,25,7,312,24,82,43,65,23,34,9,210,276
100,PCG_17398,2015-10-28 07:00:00.000000,23,38,15,13,12,2,144,48,41,34,30,14,13,10,186,198
101,PCG_17301,2013-10-30 08:00:00.000000,27,25,17,26,10,8,120,84,91,42,78,45,27,14,198,222
102,PCG_17366,2016-11-04 07:00:00.000000,44,86,44,26,34,5,492,120,45,39,53,15,18,5,192,138
103,PCG_17402,2014-10-28 07:00:00.000000,45,29,26,19,9,10,156,12,80,33,66,22,13,4,150,354
104,PCG_17300,2013-07-31 07:00:00.000000,35,37,32,16,11,10,150,54,46,12,46,30,8,5,48,204
105,PCG_17409,2012-02-16 06:30:00.000000,40,58,28,21,17,8,258,96,75,30,45,27,22,24,180,288
106,PCG_17367,2017-02-16 07:00:00.000000,37,56,25,25,24,4,318,96,34,43,37,29,12,3,216,192
107,PCG_17403,2014-07-31 07:00:00.000000,48,30,20,27,15,7,204,48,116,39,101,62,19,4,156,312
108,PDCO_16826,2015-11-24 05:00:00.000000,18,95,21,3,16,4,534,48,29,49,38,10,12,2,228,228
109,PDCO_17043,2012-02-23 05:00:00.000000,16,36,23,6,10,2,318,48,57,101,58,1,14,0,558,336
110,PDCO_16829,2016-11-22 05:00:00.000000,39,113,37,1,42,17,666,102,70,96,48,3,32,6,444,288
111,PDCO_17041,2012-08-23 06:00:00.000000,19,38,19,2,13,2,216,24,61,120,78,4,39,5,696,324
112,PDCO_16823,2014-11-20 05:00:00.000000,18,94,21,1,19,1,450,36,42,116,63,0,45,3,570,318
113,PDCO_16819,2013-11-21 05:00:00.000000,31,57,34,3,12,6,528,42,46,72,49,1,16,5,432,270
114,PDCO_16925,2018-06-21 06:00:00.000000,24,123,24,1,31,6,534,36,55,78,67,2,11,4,546,246
115,PDCO_16926,2018-08-30 06:00:00.000000,42,135,36,17,28,6,792,84,51,90,56,9,12,10,396,246
116,PDCO_16825,2015-08-27 06:00:00.000000,26,78,23,0,26,4,540,72,43,55,27,0,17,1,252,180
117,PDCO_17039,2013-02-21 05:00:00.000000,13,65,23,1,13,7,366,30,58,85,82,1,27,7,660,288
118,PDCO_16828,2016-08-25 06:00:00.000000,20,84,28,1,22,4,408,30,35,58,30,1,12,1,276,150
119,PDCO_16922,2017-08-24 06:00:00.000000,26,86,23,0,18,7,390,54,50,46,40,1,24,4,252,312
120,PDCO_17042,2012-05-24 06:00:00.000000,16,35,30,3,15,2,354,36,37,69,53,0,13,1,366,222
121,PDCO_16821,2014-05-22 06:00:00.000000,32,73,36,3,17,5,486,30,61,104,66,0,18,4,624,252
122,PDCO_16929,2019-06-27 06:00:00.000000,13,138,23,2,29,4,1020,36,57,82,79,0,9,3,864,246
123,PDCO_16928,2019-02-28 05:00:00.000000,10,112,24,4,20,4,552,36,39,157,66,1,9,0,684,234
124,PDCO_16931,2019-12-05 05:00:00.000000,30,143,22,28,19,11,834,48,50,107,54,5,8,1,552,306
125,PDCO_16830,2017-02-23 05:00:00.000000,35,97,27,2,29,12,384,84,61,134,41,8,37,9,468,306
126,PDCO_16930,2019-08-29 06:00:00.000000,18,138,22,4,19,4,690,42,44,112,66,7,13,0,498,252
127,PDCO_17012,2015-05-21 06:00:00.000000,16,72,17,1,17,9,558,30,51,96,40,3,16,5,402,270
128,PDCO_16820,2014-02-20 05:00:00.000000,31,62,22,1,13,3,480,36,43,77,58,1,18,0,528,186
129,PDCO_16927,2018-12-06 05:00:00.000000,17,115,21,7,24,5,564,18,51,116,53,8,17,0,552,282
130,PDCO_16827,2016-02-25 05:00:00.000000,14,95,27,2,24,5,528,48,38,94,40,2,9,4,312,222
131,PDCO_16923,2017-11-22 05:00:00.000000,36,100,28,0,32,7,402,48,65,94,53,3,38,12,456,294
132,PDCO_16924,2018-03-01 05:00:00.000000,36,121,18,5,31,8,450,54,67,93,52,2,27,1,486,276
133,PDCO_16818,2013-08-22 06:00:00.000000,29,67,39,2,17,2,492,66,68,110,67,1,21,5,456,390
134,PDCO_16824,2015-02-19 05:00:00.000000,25,75,21,2,15,4,408,30,50,102,56,1,18,4,582,234
135,PDCO_16822,2014-08-21 09:00:00.000000,22,77,21,2,26,5,354,48,57,128,47,0,49,5,474,294
136,PEP_16870,2015-07-09 04:00:00.000000,22,111,26,0,14,3,678,54,52,97,37,2,22,2,600,222
137,PEP_16781,2013-04-18 04:00:00.000000,24,84,31,1,16,1,936,24,41,86,24,1,10,2,486,162
138,PEP_16981,2018-02-13 02:45:00.000000,15,78,24,0,17,6,708,54,83,164,43,2,25,2,732,234
139,PEP_17003,2020-02-13 02:45:00.000000,14,80,21,0,13,3,960,12,35,145,37,0,15,4,570,108
140,PEP_16977,2016-09-29 04:00:00.000000,12,49,21,0,7,4,444,24,42,92,33,2,13,1,300,108
141,PEP_16865,2014-04-17 04:00:00.000000,29,96,30,0,15,4,900,36,42,61,41,0,14,1,480,198
142,PEP_16868,2015-02-11 03:00:00.000000,33,88,28,0,19,3,804,78,50,42,39,1,10,3,360,156
143,PEP_16782,2013-07-24 05:00:00.000000,34,105,29,0,20,1,1002,36,11,26,12,0,5,0,192,72
144,PEP_16998,2017-02-15 03:00:00.000000,19,76,28,0,11,2,678,72,55,78,34,3,17,3,474,222
145,PEP_16778,2012-07-25 04:00:00.000000,33,168,24,0,15,1,1122,54,44,96,30,0,15,3,360,210
146,PEP_16872,2016-02-11 03:00:00.000000,40,91,27,2,20,3,696,78,47,77,23,0,8,1,378,156
147,PEP_16980,2017-10-04 03:45:00.000000,33,78,27,2,9,0,732,30,75,140,57,2,38,2,576,354
148,PEP_16776,2012-02-09 03:00:00.000000,84,249,60,2,82,12,1536,264,92,123,74,4,45,3,900,294
149,PEP_16864,2014-02-13 03:00:00.000000,35,136,28,1,23,9,1116,66,46,39,20,1,13,2,336,156
150,PEP_16867,2014-10-09 04:00:00.000000,22,86,17,0,13,2,666,24,61,92,27,1,17,2,378,204
151,PEP_16779,2012-10-17 04:00:00.000000,30,89,19,0,6,1,558,96,59,108,24,1,15,1,648,204
152,PEP_16869,2015-04-23 04:00:00.000000,28,66,24,0,13,4,642,30,62,52,42,1,14,3,234,228
153,PEP_16780,2013-02-14 03:00:00.000000,24,130,30,1,20,3,846,60,33,63,19,2,6,1,294,108
154,PEP_16783,2013-10-16 04:00:00.000000,29,94,39,0,16,1,924,66,70,98,41,0,21,2,348,288
155,PEP_16873,2016-04-18 04:00:00.000000,25,54,27,1,12,1,504,66,46,101,47,0,21,2,510,174
156,PEP_16997,2018-04-26 03:45:00.000000,15,76,25,0,14,2,522,72,81,117,59,3,40,0,294,270
157,PEP_16982,2018-07-10 03:45:00.000000,23,80,20,0,14,4,588,54,51,151,43,3,28,3,444,222
158,PEP_16976,2016-07-07 04:00:00.000000,17,82,17,3,14,3,624,84,41,73,30,1,7,1,264,120
159,PEP_16871,2015-10-06 04:00:00.000000,15,53,27,0,10,1,588,36,58,75,33,1,21,1,444,168
160,PEP_16983,2018-10-02 03:45:00.000000,9,68,16,3,8,1,588,18,73,138,55,1,34,1,630,174
161,PEP_16866,2014-07-23 04:00:00.000000,26,102,31,0,8,2,900,42,40,68,26,2,22,4,336,126
162,PEP_16987,2019-10-03 03:45:00.000000,7,61,15,0,9,1,522,24,50,163,27,0,30,0,564,222
163,PEP_16985,2019-04-17 03:45:00.000000,15,44,13,1,9,0,270,24,55,197,32,1,17,2,576,192
164,PEP_16978,2017-04-26 03:45:00.000000,18,66,25,1,5,3,546,66,49,59,31,2,9,2,270,126
165,PFE_18383,2016-05-03 06:00:00.000000,29,80,31,4,23,6,612,72,115,127,98,10,67,7,498,294
166,PFE_18088,2013-01-29 05:00:00.000000,25,44,26,3,18,4,456,66,84,117,89,4,51,8,360,240
167,PFE_16790,2018-01-30 05:00:00.000000,0,4,7,2,3,2,6,0,181,212,121,15,71,11,1086,414
168,PFE_18408,2015-04-28 06:00:00.000000,34,73,20,5,18,4,414,42,61,80,74,8,45,5,294,264
169,PFE_18386,2017-01-31 05:00:00.000000,43,54,33,7,11,4,774,72,144,124,110,13,60,8,630,408
170,PFE_18385,2016-11-01 06:00:00.000000,34,59,34,1,19,6,504,54,129,110,88,6,60,6,384,282
171,PFE_16888,2019-01-29 05:00:00.000000,38,85,28,3,19,4,732,84,109,153,71,5,58,8,654,402
172,PFE_16791,2018-05-01 06:00:00.000000,22,51,28,4,13,3,378,54,118,124,99,15,53,6,474,330
173,PFE_18087,2012-11-01 06:00:00.000000,22,32,28,6,15,3,348,78,84,86,90,2,50,9,516,192
174,PFE_16887,2018-10-30 06:00:00.000000,29,91,36,2,32,4,636,96,121,164,58,7,45,5,558,264
175,PFE_18413,2013-10-29 06:00:00.000000,25,67,27,3,24,1,426,60,92,141,97,9,68,17,408,282
176,PFE_18090,2013-07-30 06:00:00.000000,29,59,28,11,31,2,384,90,94,78,79,6,57,21,336,168
177,PFE_18384,2016-08-02 06:00:00.000000,25,64,22,5,17,4,456,54,133,113,112,15,53,7,522,312
178,PFE_18606,2015-01-27 05:00:00.000000,41,89,38,3,29,4,534,102,116,113,72,9,48,9,312,210
179,PFE_16890,2019-07-29 06:30:00.000000,54,62,36,10,23,4,732,96,78,103,57,5,72,0,534,162
180,PFE_16792,2018-07-31 06:00:00.000000,24,52,26,3,13,3,438,54,100,140,83,5,60,9,408,270
181,PFE_18231,2016-02-02 05:00:00.000000,44,86,30,9,25,3,810,72,135,107,92,13,46,7,714,414
182,PFE_18411,2014-05-05 06:00:00.000000,70,123,36,6,32,10,816,186,85,90,66,11,34,10,264,330
183,PFE_18229,2015-07-28 06:00:00.000000,32,73,34,5,25,2,576,66,100,129,107,13,57,14,420,240
184,PFE_16891,2019-10-29 06:00:00.000000,24,56,23,5,16,2,708,48,102,132,66,2,63,9,606,204
185,PFE_16889,2019-04-30 06:00:00.000000,21,57,15,7,13,6,540,54,119,129,76,13,56,5,348,288
186,PFE_18410,2014-07-29 06:00:00.000000,46,61,28,9,14,3,438,90,94,142,94,14,57,7,456,294
187,PFE_16788,2017-08-01 06:00:00.000000,28,60,29,4,14,4,510,60,111,117,72,14,30,5,354,300
188,PFE_18089,2013-04-30 06:00:00.000000,36,51,39,3,19,3,330,60,94,123,80,7,38,11,306,252
189,PFE_18084,2012-01-31 05:00:00.000000,22,59,20,3,26,4,558,102,81,84,53,4,39,3,624,204
190,PFE_18412,2014-01-28 05:00:00.000000,34,67,29,6,30,4,546,54,96,95,89,3,61,20,306,288
191,PFE_16892,2020-01-28 05:00:00.000000,32,61,32,6,19,2,888,42,94,172,92,9,69,3,744,288
192,PFE_18230,2015-10-27 06:00:00.000000,37,66,28,2,20,5,552,66,93,129,84,12,42,9,258,210
193,PFE_16789,2017-10-31 06:00:00.000000,41,53,35,8,14,4,618,78,143,101,84,28,44,10,378,300
194,PFG_17659,2016-02-02 05:00:00.000000,27,89,33,8,12,1,684,120,87,112,78,3,22,5,498,300
195,PFG_17584,2018-10-26 06:00:00.000000,33,100,55,4,14,1,468,90,50,96,53,0,23,12,318,198
196,PFG_17535,2014-07-25 06:00:00.000000,21,97,18,7,19,3,702,66,48,90,61,7,14,8,294,192
197,PFG_17530,2012-10-26 06:00:00.000000,28,64,28,2,19,8,768,78,68,85,72,6,31,7,522,228
198,PFG_17657,2016-07-29 06:00:00.000000,26,73,38,8,8,4,510,102,42,83,62,5,33,8,354,96
199,PFG_17663,2014-10-24 06:00:00.000000,23,101,27,5,18,3,714,90,52,85,78,9,30,2,330,252
200,PFG_17533,2013-10-25 06:00:00.000000,33,89,22,2,16,2,702,90,72,87,54,7,18,1,372,300
201,PFG_17654,2017-04-28 06:00:00.000000,35,102,44,4,18,4,444,78,59,94,52,1,13,6,600,270
202,PFG_17587,2019-10-25 06:00:00.000000,36,101,51,4,20,6,852,96,63,90,74,3,21,8,264,258
203,PFG_17588,2020-01-29 05:00:00.000000,41,101,45,9,25,1,834,120,65,70,40,2,21,1,300,198
204,PFG_17531,2013-02-01 05:00:00.000000,28,104,23,3,10,6,864,72,49,73,57,8,24,0,540,222
205,PFG_17664,2014-02-04 05:30:00.000000,34,107,21,5,18,1,786,132,56,67,86,4,14,17,336,210
206,PFG_17683,2012-04-28 06:00:00.000000,33,92,24,14,19,6,684,114,53,54,59,3,23,2,642,144
207,PFG_17534,2014-04-25 06:00:00.000000,19,97,20,3,15,3,696,84,54,83,87,12,23,6,378,222
208,PFG_17528,2012-02-03 05:00:00.000000,64,120,31,6,24,9,864,126,40,82,60,2,16,1,216,264
209,PFG_17661,2015-04-24 06:00:00.000000,23,97,20,8,25,2,630,90,45,65,51,14,23,2,270,180
210,PFG_17656,2016-10-28 06:00:00.000000,18,78,48,4,14,1,534,72,55,69,63,4,15,9,354,168
211,PFG_17665,2013-07-26 06:00:00.000000,39,96,28,6,20,6,756,126,58,72,76,9,26,13,450,210
212,PFG_17585,2019-04-26 06:00:00.000000,22,100,32,3,22,4,624,60,75,121,52,3,33,6,450,270
213,PFG_17653,2017-07-28 06:00:00.000000,27,87,29,1,10,9,564,42,62,105,71,4,21,7,636,228
214,PFG_17662,2015-01-30 05:00:00.000000,23,87,18,5,20,7,618,102,81,99,74,5,37,9,462,270
215,PFG_17660,2015-10-23 06:00:00.000000,43,98,33,4,12,9,738,102,94,93,80,7,22,18,414,294
216,PFG_17582,2018-04-27 06:00:00.000000,32,84,34,10,31,11,648,96,76,110,82,2,39,6,696,276
217,PFG_17586,2019-07-26 06:00:00.000000,24,107,32,4,22,11,672,48,52,121,59,1,25,20,384,204
218,PFG_17583,2018-07-27 06:00:00.000000,30,82,45,2,17,5,720,48,56,101,73,5,24,14,486,282
219,PFG_17658,2016-04-29 06:00:00.000000,40,93,24,5,17,5,522,96,65,97,51,4,32,7,570,234
220,PFG_17655,2017-01-31 05:00:00.000000,38,125,45,9,32,2,684,132,56,85,50,5,14,3,534,264
221,PFG_17529,2012-07-27 06:00:00.000000,44,93,38,4,15,5,624,144,57,62,85,6,35,6,654,330
222,PG_17489,2014-10-24 04:30:00.000000,30,157,23,2,42,6,846,18,100,137,35,1,42,15,654,192
223,PG_17519,2016-10-25 04:30:00.000000,28,55,13,1,15,5,492,54,71,144,45,2,26,3,762,276
224,PG_17520,2017-01-20 03:30:00.000000,70,109,30,4,29,7,756,90,67,119,51,5,21,7,546,330
225,PG_17639,2019-07-30 04:30:00.000000,36,113,11,1,19,7,780,54,87,218,67,2,28,12,1044,360
226,PG_17677,2016-01-26 03:30:00.000000,63,131,39,3,43,5,996,168,84,74,50,3,23,10,384,204
227,PG_17487,2014-04-23 04:30:00.000000,23,112,25,1,37,8,792,72,93,146,52,2,50,3,810,282
228,PG_17516,2016-04-26 04:30:00.000000,48,136,33,3,42,5,1140,90,75,105,28,3,30,11,672,240
229,PG_17488,2014-08-01 04:30:00.000000,41,146,24,2,74,4,1026,114,87,131,44,6,61,3,624,306
230,PG_17539,2018-01-23 03:30:00.000000,42,121,16,4,39,7,702,126,60,83,42,2,16,4,486,276
231,PG_17451,2013-08-01 04:30:00.000000,24,121,27,2,52,13,876,60,73,142,41,3,35,10,792,234
232,PG_17637,2020-01-23 03:30:00.000000,16,22,4,1,9,3,324,18,78,170,42,2,43,9,798,252
233,PG_17479,2013-04-24 04:30:00.000000,25,175,30,4,27,10,1236,96,72,162,57,1,19,3,906,246
234,PG_17478,2013-01-25 03:30:00.000000,21,119,28,2,28,4,930,78,57,125,45,0,33,1,714,174
235,PG_17429,2017-10-20 04:30:00.000000,30,120,15,1,21,2,780,84,47,88,36,2,12,1,396,138
236,PG_17476,2012-08-03 04:30:00.000000,0,0,0,0,0,0,0,0,123,298,92,5,88,22,2190,306
237,PG_17541,2018-07-31 04:30:00.000000,53,190,28,5,27,6,1332,120,65,177,93,4,38,13,1008,348
238,PG_17425,2019-01-23 03:30:00.000000,22,74,15,0,18,1,570,36,107,144,53,2,28,4,642,282
