,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
26,SBUX_20143,2019-01-25 12:00:00.000000,21,117,17,1,23,9,930,66,49,121,32,1,37,1,564,246
27,SBUX_20150,2016-04-22 13:00:00.000000,20,181,46,0,48,7,1224,90,61,136,45,3,28,1,690,360
28,SBUX_20141,2018-07-26 13:00:00.000000,36,146,26,4,46,14,1116,102,51,70,45,1,17,0,504,252
29,SCG_19259,2012-11-06 06:00:00.000000,29,33,28,18,19,7,366,30,36,25,29,13,23,0,144,150
30,SCG_19221,2016-02-18 10:00:00.000000,33,32,22,18,20,5,510,24,63,35,71,26,17,9,192,324
31,SCG_19256,2013-08-01 06:00:00.000000,21,13,33,9,17,5,252,36,31,29,31,1,12,0,192,216
32,SCG_19164,2017-04-27 11:00:00.000000,16,19,19,9,16,2,294,12,54,30,49,19,39,4,48,246
33,SCG_19036,2015-05-01 11:00:00.000000,13,19,30,10,29,4,240,12,64,49,42,26,24,4,102,174
34,SCG_19034,2014-10-30 10:00:00.000000,38,25,50,13,33,6,282,72,48,36,54,20,30,0,144,210
35,SCG_19262,2012-02-15 09:00:00.000000,24,37,46,28,25,8,282,36,94,44,93,20,42,11,240,414
36,SCG_19033,2014-08-03 11:00:00.000000,13,11,32,10,17,4,276,24,62,36,66,8,15,5,162,288
37,SCG_19218,2016-10-27 11:00:00.000000,27,25,27,32,32,3,342,60,36,39,35,23,20,4,132,168
38,SCG_19255,2013-10-31 11:00:00.000000,29,22,44,14,37,6,276,72,38,18,41,3,13,3,240,234
39,SCG_19222,2015-10-29 11:00:00.000000,37,34,53,33,32,13,420,54,72,65,78,52,75,9,150,354
40,SCG_19032,2014-04-24 11:00:00.000000,23,18,37,11,26,3,276,12,109,55,81,21,32,5,258,342
41,SCG_19220,2016-04-29 11:00:00.000000,24,17,22,16,17,6,300,12,53,56,56,30,19,1,150,216
42,SCG_19219,2016-07-30 23:00:00.000000,27,18,27,18,18,3,294,42,43,29,55,39,24,2,210,186
43,SCG_19260,2012-08-02 10:00:00.000000,16,25,28,14,19,5,258,54,29,25,40,6,22,5,288,192
44,SCG_19257,2013-04-25 11:00:00.000000,5,15,23,5,19,2,150,6,31,17,37,10,11,2,72,180
45,SCG_19163,2017-02-17 10:00:00.000000,24,31,38,17,31,9,474,24,98,75,108,50,31,13,204,318
46,SCG_19031,2014-02-20 10:00:00.000000,20,30,46,11,36,4,492,36,40,29,36,14,23,3,222,162
47,SCG_19258,2013-02-21 05:00:00.000000,25,58,66,18,36,6,558,54,20,21,22,0,10,1,240,96
48,SCG_19166,2017-10-28 11:00:00.000000,55,14,21,22,16,11,294,78,104,50,94,144,39,12,372,342
49,SCG_19035,2015-02-19 10:00:00.000000,33,26,46,7,31,4,414,54,77,26,61,39,41,5,216,276
50,SCHW_5048,2016-04-24 07:00:00.000000,23,48,32,9,40,4,354,42,62,51,124,22,36,5,360,384
51,SEE_18984,2016-02-10 05:00:00.000000,55,101,36,2,17,7,630,60,59,79,32,1,12,0,378,126
52,SEE_18709,2013-02-19 06:00:00.000000,42,68,27,1,21,4,366,126,59,78,35,4,25,3,384,126
53,SEE_18990,2017-11-08 05:00:00.000000,30,67,30,0,17,0,474,42,55,94,20,2,18,9,444,156
54,SEE_18809,2015-07-30 06:00:00.000000,46,50,31,3,15,2,504,120,68,73,41,1,14,3,210,186
55,SEE_18989,2017-08-08 06:00:00.000000,36,32,28,1,15,2,276,36,50,77,37,0,9,3,462,198
56,SEE_18705,2012-02-09 06:00:00.000000,30,61,39,7,15,2,420,90,74,59,73,12,24,4,282,294
57,SEE_18986,2016-07-28 05:00:00.000000,43,60,30,1,19,0,528,54,83,99,50,1,36,4,480,222
58,SEE_19129,2018-02-08 05:00:00.000000,14,60,18,1,16,2,474,54,85,125,47,0,23,3,564,198
59,SEE_18985,2016-04-28 06:00:00.000000,45,59,24,2,6,0,450,54,75,103,55,2,14,5,366,180
60,SEE_18988,2017-05-09 06:00:00.000000,41,38,38,2,22,4,444,66,64,51,50,3,24,7,480,168
61,SEE_19266,2016-10-30 07:00:00.000000,39,58,35,0,26,3,390,48,63,75,36,2,33,5,324,168
62,SEE_19130,2018-05-03 06:00:00.000000,25,73,19,3,7,1,432,42,83,82,53,11,11,2,312,144
63,SEE_18808,2015-02-10 03:30:00.000000,46,75,54,5,16,3,708,90,62,97,41,2,8,4,324,132
64,SEE_18706,2012-05-03 06:00:00.000000,26,91,32,5,16,5,420,48,81,63,50,12,14,3,348,276
65,SEE_18987,2017-02-09 05:00:00.000000,37,42,39,0,12,3,498,78,83,82,48,2,23,4,336,222
66,SEE_18806,2014-07-30 04:30:00.000000,44,61,36,9,15,4,468,120,56,95,39,5,18,4,450,150
67,SEE_18802,2013-08-02 07:00:00.000000,24,45,21,0,5,2,306,30,79,102,40,18,22,9,558,240
68,SEE_18710,2013-05-01 07:00:00.000000,52,87,20,6,19,3,384,66,82,81,41,16,12,5,366,216
69,SEE_18708,2012-11-02 05:00:00.000000,43,111,18,0,18,9,534,72,51,58,38,2,10,4,312,234
70,SEE_19131,2018-11-01 06:00:00.000000,26,52,15,1,18,4,378,24,60,81,31,1,12,0,264,162
71,SEE_18805,2014-04-30 06:00:00.000000,52,72,25,6,19,2,348,138,62,68,33,1,19,7,342,180
72,SEE_18803,2013-10-30 06:00:00.000000,43,69,45,21,16,3,438,84,69,93,34,2,15,3,288,150
73,SEE_19133,2019-05-01 06:00:00.000000,31,69,20,0,17,7,372,72,82,97,41,0,21,0,438,222
74,SEE_19134,2019-08-02 06:00:00.000000,41,95,41,5,21,3,504,78,65,105,34,0,21,5,366,210
75,SEE_19136,2020-02-11 05:00:00.000000,49,77,41,0,30,5,546,114,80,90,36,1,26,0,366,216
76,SEE_19132,2019-02-07 05:00:00.000000,29,81,18,2,23,6,624,66,72,105,38,0,29,2,378,156
77,SEE_19231,2018-08-02 06:00:00.000000,18,59,22,1,14,0,408,66,68,77,36,0,40,0,486,132
78,SEE_19135,2019-11-06 05:00:00.000000,30,81,22,0,12,6,402,60,52,79,34,1,21,0,210,192
79,SEE_18804,2014-02-06 05:00:00.000000,30,78,33,5,15,3,456,96,55,70,35,4,27,7,330,156
80,SHW_18972,2016-04-21 07:00:00.000000,22,37,9,1,11,3,420,54,93,143,76,0,45,3,636,294
81,SHW_18672,2012-01-26 06:00:00.000000,26,40,18,17,19,5,486,60,84,107,73,15,36,13,690,258
82,SHW_19239,2018-10-25 07:00:00.000000,40,28,25,30,15,4,384,72,130,107,86,16,20,7,660,408
83,SHW_18773,2012-04-19 07:00:00.000000,13,27,17,8,17,2,252,72,54,82,42,4,24,0,486,234
84,SHW_19236,2019-07-23 07:00:00.000000,30,35,24,19,12,1,408,102,107,195,82,1,56,8,966,456
85,SHW_18787,2014-01-30 06:00:00.000000,31,24,16,24,19,2,630,48,93,70,77,14,22,6,714,354
86,SHW_18959,2014-07-17 07:00:00.000000,17,44,14,1,15,5,372,48,106,149,63,21,28,2,564,354
87,SHW_18968,2015-10-31 07:00:00.000000,23,25,8,1,15,2,264,78,93,113,76,1,35,3,570,258
88,SHW_19237,2019-04-23 07:00:00.000000,23,36,22,4,12,1,372,60,145,210,105,3,33,7,918,546
89,SHW_18789,2014-04-17 07:00:00.000000,42,26,15,17,17,2,402,54,122,140,65,3,41,2,606,348
90,SHW_19240,2018-07-24 07:00:00.000000,16,41,26,16,14,3,456,36,118,172,95,6,21,7,846,492
91,SHW_19268,2015-04-16 07:00:00.000000,22,31,9,1,14,1,306,36,79,103,69,4,54,6,564,318
92,SHW_19234,2020-01-30 06:00:00.000000,26,33,19,3,14,12,594,24,90,204,64,2,33,7,858,600
93,SHW_18779,2013-01-31 06:00:00.000000,23,33,19,9,12,2,444,24,73,88,82,1,42,3,702,288
94,SHW_18781,2013-04-18 07:00:00.000000,29,29,15,4,14,2,300,60,83,101,58,5,35,5,606,300
95,SHW_18963,2015-01-29 09:00:00.000000,21,47,12,3,20,1,528,48,71,68,49,2,19,0,516,318
96,SHW_18961,2014-10-28 07:00:00.000000,20,33,10,1,17,1,372,36,67,65,49,16,29,4,462,276
97,SHW_18777,2012-10-25 07:00:00.000000,23,30,12,2,8,1,312,36,98,126,88,1,34,1,624,468
98,SHW_19121,2017-10-24 07:00:00.000000,25,23,20,3,10,1,360,24,101,109,71,5,37,4,666,324
99,SHW_19119,2017-04-20 07:00:00.000000,18,37,10,1,16,2,408,60,101,160,78,7,40,7,762,426
100,SHW_18974,2016-10-25 07:00:00.000000,34,44,17,2,18,3,450,24,106,159,88,5,32,11,702,414
101,SHW_18783,2013-07-18 07:00:00.000000,27,39,15,12,15,2,330,66,109,105,62,9,24,4,438,438
102,SHW_19120,2017-07-20 07:00:00.000000,38,46,23,10,19,2,516,60,137,174,92,3,36,5,978,480
103,SHW_18785,2013-10-25 07:00:00.000000,21,32,13,10,11,2,456,42,93,105,70,11,44,7,594,348
104,SHW_19241,2018-04-24 07:00:00.000000,12,37,34,15,16,1,462,42,108,174,70,2,39,7,774,342
105,SHW_18970,2016-01-28 06:00:00.000000,23,26,13,2,15,2,480,66,120,170,90,2,46,7,690,402
106,SHW_18973,2016-07-21 07:00:00.000000,25,39,6,1,14,2,432,36,112,137,75,4,37,4,684,360
107,SHW_18775,2012-07-19 07:00:00.000000,18,22,10,7,7,1,258,30,66,110,62,3,37,1,654,312
108,SIG_19111,2017-11-21 03:30:00.000000,64,108,23,1,33,4,582,180,59,97,25,1,17,1,276,150
109,SIG_18958,2016-11-22 03:30:00.000000,32,68,16,1,20,0,420,114,52,79,47,6,28,0,342,252
110,SIG_18768,2012-03-22 04:30:00.000000,21,92,16,0,28,1,438,72,69,88,52,1,55,6,408,168
111,SIG_19116,2019-04-03 04:30:00.000000,27,80,27,2,34,8,600,72,42,53,39,0,31,3,372,174
112,SIG_18769,2012-05-24 04:30:00.000000,19,59,21,0,12,2,282,36,108,183,88,3,93,1,690,480
113,SIG_19112,2018-03-14 04:00:00.000000,66,128,40,4,74,13,912,174,39,57,41,1,22,2,306,132
114,SIG_19243,2019-12-05 02:30:00.000000,17,89,16,1,7,4,612,84,9,2,7,0,1,0,48,18
115,SIG_18949,2014-08-28 04:30:00.000000,20,128,26,6,30,7,510,96,49,113,37,1,34,2,300,216
116,SIG_18772,2013-05-23 04:30:00.000000,19,46,16,1,13,1,312,84,61,141,81,5,56,5,456,282
117,SIG_19110,2017-05-25 04:30:00.000000,44,99,40,9,86,6,408,108,72,134,66,9,51,3,516,318
118,SIG_18953,2015-11-24 03:30:00.000000,13,70,14,1,20,1,426,54,47,129,44,1,45,0,318,348
119,SIG_19114,2018-08-30 04:30:00.000000,49,128,21,2,33,10,846,132,50,68,20,2,18,2,462,138
120,SIG_18947,2014-03-27 04:30:00.000000,25,82,16,3,20,7,504,48,57,149,52,2,54,2,402,198
121,SIG_18956,2016-05-26 04:30:00.000000,19,73,24,3,28,3,516,78,68,158,57,3,32,1,498,354
122,SIG_18954,2016-01-07 03:30:00.000000,8,52,11,0,8,0,204,18,50,143,75,0,37,1,246,306
123,SIG_18948,2014-05-22 04:30:00.000000,16,38,13,2,18,2,264,24,36,138,59,0,29,0,366,180
124,SIG_19118,2019-09-05 04:30:00.000000,25,91,22,1,17,7,768,42,7,11,8,0,2,0,126,18
125,SIG_18952,2015-08-27 04:30:00.000000,22,84,14,15,32,2,390,108,31,151,45,1,42,0,312,270
126,SIG_18950,2014-11-25 05:00:00.000000,30,62,19,6,19,2,252,150,55,111,44,1,23,2,324,240
127,SIG_19117,2019-06-06 04:30:00.000000,19,85,26,1,16,5,450,30,26,31,18,0,4,0,234,108
128,SIG_18955,2016-03-24 04:30:00.000000,23,109,26,6,32,7,636,66,42,140,41,0,46,1,564,342
129,SIG_19109,2017-03-09 03:30:00.000000,123,155,40,33,51,8,780,240,55,41,32,2,19,0,216,150
130,SIG_18951,2015-05-28 04:30:00.000000,9,56,13,2,11,2,402,36,58,112,41,1,31,1,492,144
131,SIG_18945,2013-08-29 04:30:00.000000,30,50,24,0,17,1,312,66,59,132,59,3,47,0,390,264
132,SIG_18946,2013-11-26 04:00:00.000000,24,44,11,0,7,1,258,66,63,119,47,1,38,1,246,288
133,SIG_19244,2017-08-24 04:30:00.000000,34,134,21,5,66,8,720,138,39,96,40,5,32,6,486,150
134,SIG_19286,2013-03-28 04:30:00.000000,25,61,21,0,12,4,528,60,63,100,59,2,45,1,414,258
135,SIG_19115,2018-12-06 03:30:00.000000,61,80,17,5,21,4,750,120,41,54,22,0,22,2,390,132
136,SLB_19027,2015-10-16 05:00:00.000000,73,54,16,5,21,1,558,168,75,82,44,7,54,4,270,258
137,SLB_19024,2015-01-16 03:00:00.000000,38,57,13,2,21,5,780,144,67,80,46,9,35,3,384,348
138,SLB_19021,2014-04-17 04:00:00.000000,32,52,10,5,19,1,828,90,53,93,52,15,30,3,702,156
139,SLB_19028,2016-01-22 04:00:00.000000,74,56,18,7,31,7,564,240,66,89,57,14,33,5,504,270
140,SLB_19162,2018-07-20 04:30:00.000000,34,61,20,8,22,4,522,96,25,105,59,14,40,4,570,84
141,SLB_19310,2012-04-20 05:00:00.000000,19,31,11,6,12,0,438,24,61,82,53,42,41,6,600,186
142,SLB_19026,2015-07-17 05:00:00.000000,51,76,14,6,17,2,660,222,59,86,56,22,29,4,570,210
143,SLB_19023,2014-10-17 04:00:00.000000,28,79,10,5,19,3,744,78,56,46,48,12,33,7,534,180
144,SLB_19019,2013-10-18 05:00:00.000000,30,69,10,4,19,1,762,60,47,107,41,12,27,4,594,168
145,SLB_19025,2015-04-17 04:00:00.000000,57,41,12,6,21,2,546,138,69,71,34,3,35,4,354,258
146,SLB_19309,2012-01-20 04:00:00.000000,18,47,18,7,13,1,630,60,53,67,64,34,32,13,528,198
147,SLB_19158,2017-07-21 04:30:00.000000,34,53,29,5,30,10,570,72,49,72,51,3,34,3,330,102
148,SLB_19018,2013-07-19 05:00:00.000000,26,75,9,5,19,1,618,48,57,109,51,20,40,7,702,174
149,SLB_19015,2012-10-19 05:00:00.000000,28,34,7,5,7,0,510,48,50,111,61,11,37,3,612,240
150,SLB_19016,2013-01-18 04:00:00.000000,34,54,10,8,12,1,618,54,51,67,55,14,39,2,492,216
151,SLB_19161,2018-04-20 04:30:00.000000,42,46,16,3,18,4,516,114,45,98,39,28,28,5,468,186
152,SLB_19014,2012-07-20 05:00:00.000000,15,38,21,7,11,1,474,66,57,99,71,45,29,4,564,216
153,SLB_19159,2017-10-20 04:30:00.000000,28,64,32,10,24,3,636,120,56,110,49,27,33,6,390,126
154,SLB_19227,2019-04-18 04:00:00.000000,35,78,16,8,19,4,906,132,36,108,71,7,45,5,696,126
155,SLB_19226,2019-07-19 04:30:00.000000,36,86,15,5,25,6,744,96,64,116,54,15,53,11,618,156
156,SLB_19225,2019-10-18 04:30:00.000000,28,51,17,3,19,8,522,126,65,103,75,4,75,10,696,168
157,SLB_19022,2014-07-18 04:00:00.000000,17,74,10,4,17,2,840,24,53,86,52,5,44,2,492,210
158,SLB_19160,2018-01-19 03:30:00.000000,39,77,15,13,35,10,780,132,46,75,34,7,28,2,576,138
159,SLB_19229,2018-10-19 04:30:00.000000,23,90,17,4,31,10,774,120,47,79,36,10,48,9,516,186
160,SLB_19155,2016-10-21 05:00:00.000000,46,89,22,12,35,4,738,240,28,80,45,10,24,7,384,102
161,SLB_19157,2017-04-21 04:30:00.000000,35,53,13,2,19,4,564,102,58,93,51,9,34,7,534,240
162,SLB_19154,2016-07-22 04:00:00.000000,88,81,24,7,34,8,660,270,68,116,51,15,44,8,492,264
163,SLG_19655,2019-04-18 10:00:00.000000,6,19,9,4,7,0,108,18,33,60,69,4,29,7,306,264
164,SLG_19589,2014-07-24 10:00:00.000000,3,45,24,1,8,1,114,36,30,90,67,6,31,6,252,306
165,SLG_19650,2018-01-25 09:00:00.000000,12,31,15,3,4,2,90,30,71,93,77,10,24,6,198,450
166,SLG_19584,2013-04-24 10:00:00.000000,7,19,17,5,6,1,72,48,46,67,90,5,29,10,258,426
167,SLG_19596,2016-07-21 10:00:00.000000,13,33,18,1,19,2,156,54,102,84,80,8,48,5,258,396
168,SLG_19653,2018-10-18 10:00:00.000000,10,42,25,2,24,3,144,42,56,61,40,9,23,6,132,234
169,SLG_19658,2020-01-23 09:00:00.000000,5,19,12,1,6,3,36,6,46,40,46,9,17,7,132,234
170,SLG_19591,2015-01-29 09:00:00.000000,2,33,14,2,5,2,66,42,46,83,34,6,24,3,228,300
171,SLG_19582,2012-10-25 10:00:00.000000,26,59,35,12,27,6,252,42,79,84,63,5,41,12,246,270
172,SLG_19594,2016-01-29 09:00:00.000000,29,52,43,8,24,9,174,132,79,65,82,5,47,5,246,336
173,SLG_19527,2012-07-26 10:00:00.000000,16,56,29,10,14,4,228,24,65,54,66,8,35,8,186,372
174,SLG_19590,2014-10-23 10:00:00.000000,3,15,15,2,7,1,84,36,77,116,75,11,56,3,270,438
175,SLG_19657,2019-10-17 10:00:00.000000,6,19,15,3,7,1,66,42,50,92,68,6,33,9,222,366
176,SLG_19598,2017-01-26 09:00:00.000000,5,22,9,1,14,4,30,12,49,83,71,12,40,9,216,342
177,SLG_19588,2014-04-24 10:00:00.000000,9,46,23,2,11,2,210,42,41,91,61,11,25,5,366,456
178,SLG_19656,2019-07-18 10:00:00.000000,6,10,11,1,2,1,42,0,33,44,53,3,17,2,132,270
179,SLG_19587,2014-01-30 09:00:00.000000,13,49,23,3,13,3,72,54,54,52,85,2,28,3,168,228
180,SLG_19597,2016-10-20 10:00:00.000000,15,30,16,8,11,2,78,72,83,101,76,6,68,2,372,282
181,SLG_19647,2017-04-20 10:00:00.000000,8,28,21,3,12,4,36,72,50,76,57,10,32,7,174,264
182,SLG_19654,2019-01-24 09:00:00.000000,7,22,14,5,5,1,96,30,61,88,89,7,33,10,222,360
183,SLG_19648,2017-07-20 10:00:00.000000,11,21,20,1,6,1,66,6,61,101,94,2,62,5,282,390
184,SLG_19652,2018-07-19 10:00:00.000000,6,19,11,4,6,1,66,12,41,55,48,3,32,3,174,234
185,SLG_19586,2013-10-24 10:00:00.000000,10,55,29,4,14,2,186,48,50,85,57,6,19,5,288,354
186,SLG_19651,2018-04-19 10:00:00.000000,7,25,10,1,4,1,90,18,52,74,71,12,20,7,186,324
187,SLG_19683,2015-04-23 10:00:00.000000,5,31,14,1,10,1,60,12,48,85,54,2,38,5,228,360
188,SLG_19525,2012-01-31 05:00:00.000000,5,17,13,2,7,2,72,18,63,103,57,7,23,4,192,282
189,SLG_19526,2012-04-26 10:00:00.000000,13,42,21,4,11,3,156,60,50,62,42,8,20,7,168,246
190,SLG_19595,2016-04-21 10:00:00.000000,12,17,16,4,7,3,96,54,107,98,125,12,39,4,384,498
191,SLG_19649,2017-10-19 10:00:00.000000,24,20,13,3,9,2,168,48,40,74,62,7,28,4,252,330
192,SNA_19580,2017-02-02 05:00:00.000000,55,174,25,6,17,7,690,90,63,58,47,0,18,3,252,204
193,SNA_19577,2016-04-22 06:00:00.000000,57,154,22,1,14,7,564,198,37,79,30,0,11,3,120,102
194,SNA_19504,2013-04-18 06:00:00.000000,41,118,24,4,17,4,390,156,41,48,45,0,12,3,198,204
195,SNA_19642,2019-02-07 05:00:00.000000,70,127,40,20,11,2,558,192,33,58,26,3,6,0,216,102
196,SNA_19508,2014-04-17 06:00:00.000000,51,132,27,1,13,3,576,144,43,57,31,0,23,4,360,186
197,SNA_19671,2018-10-18 06:00:00.000000,53,163,32,9,15,1,564,144,43,86,44,3,17,4,210,114
198,SNA_19645,2019-10-17 06:00:00.000000,79,137,29,10,10,1,558,174,61,81,47,1,16,2,216,252
199,SNA_19503,2013-02-07 05:00:00.000000,45,134,28,2,13,4,462,108,45,57,40,2,26,3,312,246
200,SNA_19581,2017-04-20 06:00:00.000000,61,146,26,3,8,5,666,120,36,99,54,6,22,4,342,270
201,SNA_19502,2012-10-18 06:00:00.000000,46,130,24,0,13,5,510,102,46,77,73,7,16,2,384,246
202,SNA_19509,2014-07-17 06:00:00.000000,34,138,17,2,13,2,582,102,30,65,42,3,18,3,288,102
203,SNA_19499,2012-02-02 05:00:00.000000,50,125,34,3,13,8,516,156,55,48,36,1,18,2,276,180
204,SNA_19506,2013-10-17 06:00:00.000000,37,134,24,4,15,4,546,150,49,43,27,4,15,2,174,126
205,SNA_19500,2012-04-19 07:30:00.000000,45,132,25,3,15,4,552,120,39,57,47,2,21,6,378,258
206,SNA_19579,2016-10-20 07:00:00.000000,54,137,28,2,11,4,528,102,54,119,52,6,8,3,408,174
207,SNA_19641,2018-07-19 08:00:00.000000,52,155,21,6,11,2,576,204,57,65,44,3,24,5,252,246
208,SNA_19574,2015-04-23 06:00:00.000000,48,158,31,6,25,3,576,138,45,72,40,0,14,2,282,192
209,SNA_19639,2018-02-08 05:00:00.000000,47,151,28,26,19,7,672,168,39,68,43,7,8,2,138,150
210,SNA_19578,2016-07-21 06:00:00.000000,57,125,21,1,7,4,558,144,36,74,43,1,17,4,264,192
211,SNA_19640,2018-04-19 06:00:00.000000,62,147,25,9,12,3,414,192,34,63,32,2,13,4,240,192
212,SNA_19573,2015-02-05 05:00:00.000000,48,158,28,2,14,3,660,126,23,76,19,0,11,3,162,120
213,SNA_19643,2019-04-18 06:00:00.000000,76,152,30,23,10,5,510,198,63,117,51,5,24,6,300,216
214,SNA_19510,2014-10-16 06:00:00.000000,33,124,26,2,13,5,642,126,31,101,36,0,20,0,300,228
215,SNA_19575,2015-07-23 06:00:00.000000,61,143,31,3,12,3,558,120,40,90,48,0,15,7,306,276
216,SNA_19501,2012-07-19 06:00:00.000000,55,137,37,17,12,7,594,150,59,71,43,4,20,3,372,288
217,SNA_19505,2013-07-18 06:00:00.000000,43,111,24,5,11,3,606,120,55,93,34,4,13,3,318,186
218,SNA_19646,2020-02-06 05:00:00.000000,89,142,34,16,9,3,540,246,48,73,53,2,20,3,318,174
219,SNA_19644,2019-07-18 06:00:00.000000,60,149,23,7,15,6,558,126,53,54,62,2,22,4,156,258
220,SNA_19637,2017-07-20 06:00:00.000000,46,136,27,1,8,4,618,138,41,91,47,3,29,3,204,156
221,SNI_19003,2012-02-09 05:00:00.000000,10,80,15,1,19,0,378,24,71,108,82,0,48,3,570,390
222,SNI_19009,2013-11-07 05:00:00.000000,11,47,8,1,5,2,312,36,77,100,56,2,18,7,312,282
223,SNI_19010,2014-02-14 05:00:00.000000,14,85,9,1,21,4,504,30,77,114,79,1,45,9,348,282
224,SNI_19147,2015-08-04 06:00:00.000000,18,84,17,4,24,5,498,84,49,83,81,1,33,4,348,264
225,SNI_19148,2015-11-09 05:00:00.000000,15,87,17,1,15,4,648,24,57,118,61,6,28,1,348,312
226,SNI_19004,2012-05-03 06:00:00.000000,10,60,10,1,17,1,288,36,62,102,84,3,33,9,408,312
227,SNI_19149,2016-02-23 05:00:00.000000,12,91,15,2,17,2,744,66,51,95,76,2,32,4,354,258
228,SNI_19008,2013-08-08 06:00:00.000000,6,62,8,1,10,2,354,30,37,63,32,3,19,3,180,162
229,SNI_19265,2013-05-02 06:00:00.000000,11,54,10,1,9,1,360,18,74,84,83,4,69,5,390,282
230,SNI_19005,2012-08-02 06:00:00.000000,12,73,11,2,11,3,318,60,55,87,72,1,33,4,390,312
231,SNI_19011,2014-05-08 06:00:00.000000,7,52,9,2,11,0,408,18,65,103,56,5,28,2,408,270
232,SNI_19012,2014-08-07 06:00:00.000000,10,72,11,3,16,1,246,54,60,108,66,3,38,2,348,300
233,SNI_19150,2016-05-05 07:00:00.000000,8,85,13,1,23,4,558,66,45,129,58,5,36,2,396,336
234,SNI_19013,2014-11-06 05:00:00.000000,7,68,16,1,14,7,264,36,55,73,54,7,39,3,306,294
235,SNI_19151,2016-08-09 06:00:00.000000,15,81,14,1,15,2,408,78,53,88,61,7,31,1,546,348
236,SNI_19230,2017-05-04 06:00:00.000000,13,92,20,0,30,7,630,114,52,85,66,2,35,2,336,276
237,SNI_19007,2013-02-07 05:00:00.000000,12,65,6,1,13,7,546,48,72,93,53,2,50,4,486,336
238,SNI_19152,2016-11-07 06:00:00.000000,16,128,16,5,30,2,600,96,63,99,48,1,36,5,510,306
