,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
23,WAT_22157,2018-07-24 04:00:00.000000,22,75,30,2,19,4,708,78,63,122,49,6,26,4,648,348
24,WAT_22174,2016-01-26 03:30:00.000000,25,82,22,3,20,4,558,66,65,116,66,3,15,0,648,300
25,WAT_21921,2015-10-27 04:30:00.000000,19,59,28,1,16,3,468,96,63,165,70,2,26,5,696,318
26,WAT_21916,2014-07-22 04:30:00.000000,24,62,36,1,16,2,462,90,86,103,93,3,20,6,768,390
27,WAT_22200,2013-07-23 04:30:00.000000,32,44,29,0,16,3,546,126,114,93,117,6,23,2,588,558
28,WAT_22154,2019-10-29 04:00:00.000000,49,66,40,1,18,4,474,66,68,93,43,7,15,5,432,318
29,WBA_22257,2018-12-20 03:30:00.000000,37,99,21,6,45,3,636,90,38,75,35,5,50,2,396,150
30,WBA_22438,2015-07-09 04:30:00.000000,23,88,33,3,30,7,480,42,53,112,36,3,52,4,342,210
31,WBA_22268,2016-07-06 04:30:00.000000,15,52,24,6,20,2,300,36,53,132,46,18,69,3,414,216
32,WBA_22439,2019-06-27 04:30:00.000000,45,64,22,7,26,6,492,96,48,84,49,9,34,2,288,270
33,WBA_22258,2019-04-02 04:30:00.000000,67,100,42,8,52,10,840,150,70,127,71,9,61,9,588,204
34,WBA_22254,2018-03-28 04:30:00.000000,19,114,19,10,25,7,444,84,24,76,51,7,30,4,276,234
35,WBA_22267,2016-04-05 04:30:00.000000,29,80,25,7,30,4,342,42,61,114,91,19,48,11,384,288
36,WBA_22445,2020-01-08 03:30:00.000000,38,98,15,5,22,2,510,66,58,113,74,19,61,3,426,252
37,WBA_22266,2016-01-08 03:30:00.000000,24,75,23,5,18,5,498,42,50,184,82,9,75,11,612,246
38,WBA_22253,2018-01-04 03:30:00.000000,24,72,20,12,34,7,492,78,43,92,46,9,28,2,426,168
39,WBA_22259,2019-10-28 04:30:00.000000,44,66,26,10,25,5,612,90,41,89,47,3,23,1,492,192
40,WBA_22271,2017-04-05 04:30:00.000000,18,70,25,10,25,7,372,84,48,141,55,8,65,6,378,264
41,WBA_22270,2017-01-05 03:30:00.000000,12,49,20,2,16,4,300,54,55,103,73,12,71,7,336,138
42,WBA_22429,2017-10-25 04:30:00.000000,29,104,35,6,29,5,582,72,74,234,59,5,70,4,744,402
43,WBA_22272,2017-06-29 04:30:00.000000,28,88,31,7,29,5,378,66,78,170,76,6,83,5,462,288
44,WBA_22256,2018-10-11 04:30:00.000000,26,109,27,6,33,4,798,72,43,112,52,15,39,1,432,210
45,WDC_22018,2018-10-25 13:30:00.000000,23,30,19,1,23,7,462,102,73,44,36,1,17,10,606,384
46,WDC_22403,2013-01-23 13:00:00.000000,11,34,25,1,10,2,348,78,53,79,70,1,24,6,462,282
47,WDC_22414,2012-07-25 13:00:00.000000,10,39,25,2,10,4,426,60,41,53,44,7,28,7,306,144
48,WDC_22210,2014-01-22 12:00:00.000000,12,37,21,3,8,2,360,42,75,94,67,8,30,10,462,336
49,WDC_22406,2013-07-24 13:00:00.000000,10,36,26,2,14,2,468,54,53,68,60,6,19,2,450,264
50,WDC_22019,2019-01-24 12:30:00.000000,14,63,20,2,24,1,504,90,72,29,40,2,33,4,408,240
51,WDC_22023,2020-01-30 12:00:00.000000,6,60,22,0,12,3,558,48,56,100,50,0,32,11,546,408
52,WDC_22020,2019-04-29 13:00:00.000000,16,62,19,3,17,3,330,150,55,55,41,6,32,4,366,300
53,WDC_22412,2012-04-26 13:00:00.000000,16,38,37,6,15,5,480,30,35,58,50,7,25,11,438,216
54,WDC_22178,2017-07-27 13:30:00.000000,13,74,30,1,21,9,702,30,37,79,43,1,20,8,696,210
55,WDC_21901,2018-04-26 13:30:00.000000,10,57,17,1,21,5,828,78,42,60,35,1,14,10,834,288
56,WDC_21897,2017-01-25 12:00:00.000000,8,81,24,1,17,5,672,90,48,59,44,1,14,10,414,294
57,WDC_21802,2015-01-28 12:00:00.000000,10,32,20,4,7,3,348,60,55,49,57,5,27,4,342,198
58,WDC_21894,2016-04-29 13:00:00.000000,8,15,15,3,13,3,288,30,63,57,52,2,28,3,372,300
59,WDC_21893,2016-01-28 12:00:00.000000,18,31,26,3,17,3,390,60,73,51,67,2,24,4,408,228
60,WDC_21898,2017-04-27 13:30:00.000000,10,66,27,3,19,5,606,90,31,46,30,1,14,1,366,150
61,WDC_21892,2015-10-29 16:00:00.000000,6,16,20,3,13,1,336,30,69,62,57,7,26,3,378,306
62,WDC_22375,2012-01-23 12:00:00.000000,41,43,41,24,35,17,378,150,35,36,51,8,37,9,288,228
63,WDC_22420,2013-04-24 13:00:00.000000,6,37,26,0,13,1,390,54,50,43,60,2,10,7,360,306
64,WDC_22022,2019-10-30 12:30:00.000000,10,55,22,0,20,3,564,72,62,87,32,0,40,3,582,246
65,WDC_21899,2017-10-26 13:00:00.000000,23,85,27,25,33,13,726,90,36,42,21,2,25,8,540,144
66,WDC_21895,2016-07-28 13:00:00.000000,16,52,35,2,38,3,594,48,57,62,52,0,41,5,354,264
67,WDC_22021,2019-07-31 13:30:00.000000,32,65,32,5,29,6,588,108,38,77,40,2,21,2,402,258
68,WDC_22204,2014-10-28 13:00:00.000000,12,25,19,2,10,3,324,66,47,74,59,4,29,5,348,198
69,WDC_22206,2014-07-30 13:00:00.000000,7,27,17,1,11,2,372,60,36,76,59,1,26,2,354,192
70,WDC_22241,2015-07-29 13:00:00.000000,8,20,19,0,9,3,210,42,55,42,60,2,21,5,426,228
71,WDC_22208,2014-04-30 13:00:00.000000,14,33,23,2,9,7,330,60,78,89,85,4,29,9,522,318
72,WDC_21668,2013-10-24 14:00:00.000000,5,36,21,1,8,2,396,12,60,40,65,3,24,9,462,306
73,WDC_21900,2018-01-26 12:30:00.000000,15,67,19,3,26,8,702,108,51,56,37,0,26,3,312,336
74,WEC_22039,2019-08-05 10:00:00.000000,14,32,23,7,16,4,294,54,35,71,30,5,31,7,330,264
75,WEC_21818,2013-07-31 10:00:00.000000,21,39,33,13,25,6,288,36,49,46,34,7,12,2,282,258
76,WEC_22035,2018-05-01 10:00:00.000000,20,42,25,17,20,3,342,42,55,98,56,21,33,4,276,318
77,WEC_21907,2014-10-29 10:00:00.000000,29,46,23,17,35,7,348,66,49,27,33,7,14,2,78,84
78,WEC_22037,2019-02-12 09:00:00.000000,19,60,25,14,38,4,426,84,44,46,36,13,41,6,174,222
79,WEC_21914,2016-10-26 10:30:00.000000,13,20,20,3,13,3,276,6,43,30,40,13,34,3,222,252
80,WEC_21817,2013-04-30 10:00:00.000000,20,35,33,12,25,6,270,66,41,25,32,6,11,7,102,156
81,WEC_22040,2020-01-30 09:00:00.000000,19,51,31,14,22,4,288,54,59,87,54,13,33,3,462,462
82,WEC_21814,2012-08-01 10:00:00.000000,15,49,33,11,29,6,306,66,52,63,37,5,30,7,474,138
83,WEC_21913,2016-07-27 10:30:00.000000,11,19,33,4,12,4,240,48,30,31,53,4,4,9,156,186
84,WEC_21813,2012-04-30 22:00:00.000000,17,39,28,13,26,5,252,102,98,97,93,20,38,11,348,372
85,WEC_21819,2013-10-30 10:00:00.000000,25,27,33,15,20,6,348,54,34,42,64,13,32,8,384,234
86,WEC_22159,2018-10-31 10:00:00.000000,17,34,26,13,26,3,324,66,62,76,52,17,22,15,438,342
87,WEC_21910,2015-07-29 10:30:00.000000,18,46,21,11,29,6,438,54,63,75,44,10,31,7,384,264
88,WEC_21812,2012-02-02 09:00:00.000000,27,52,33,30,31,3,294,108,83,48,52,25,16,1,282,282
89,WEC_22031,2017-05-02 10:00:00.000000,8,18,21,18,17,2,306,24,32,28,43,25,16,2,156,300
90,WEC_21815,2012-10-31 10:00:00.000000,14,43,32,10,36,5,378,72,84,90,80,18,29,6,432,348
91,WEC_22033,2017-10-26 10:00:00.000000,12,30,21,9,23,1,216,84,21,45,19,2,20,0,102,192
92,WEC_21912,2016-05-03 10:00:00.000000,11,22,22,2,16,1,318,18,30,53,44,5,11,1,234,258
93,WEC_21816,2013-01-30 09:30:00.000000,21,47,32,8,33,3,426,48,61,37,50,7,22,1,378,282
94,WEC_22030,2017-02-01 09:00:00.000000,14,26,26,7,16,3,534,90,34,46,40,8,15,3,258,186
95,WEC_21911,2015-11-04 09:00:00.000000,18,50,24,5,23,4,408,60,30,37,40,7,23,4,210,246
96,WEC_21905,2014-04-30 10:00:00.000000,20,25,30,10,25,6,252,24,49,33,39,4,11,1,198,168
97,WEC_22177,2016-02-04 09:00:00.000000,18,51,32,3,19,4,408,54,59,79,66,8,30,7,354,318
98,WEC_21909,2015-05-05 10:00:00.000000,24,44,32,12,28,6,348,78,59,65,51,27,27,9,330,234
99,WEC_22032,2017-07-26 10:00:00.000000,10,19,18,16,16,2,240,12,42,33,43,24,17,4,150,270
100,WEC_21906,2014-07-30 10:00:00.000000,21,43,22,11,46,7,330,60,77,76,33,5,31,2,192,252
101,WEC_22036,2018-07-31 10:00:00.000000,15,42,30,15,30,3,276,72,69,89,43,26,23,6,450,306
102,WFC_22025,2019-01-15 05:00:00.000000,67,99,40,13,15,5,882,174,101,118,104,11,42,11,618,426
103,WFC_21902,2017-10-13 06:00:00.000000,92,89,30,20,22,8,1002,336,115,135,90,13,62,4,846,582
104,WFC_22029,2020-01-14 05:00:00.000000,62,133,27,18,65,12,756,216,74,97,92,14,45,7,402,444
105,WFC_21690,2012-10-12 06:00:00.000000,43,84,16,6,12,2,828,198,110,169,109,14,44,2,690,558
106,WFC_21692,2013-04-12 06:00:00.000000,65,120,27,6,17,3,972,174,87,162,90,4,48,2,594,498
107,WFC_21808,2017-01-13 06:30:00.000000,93,97,34,14,30,8,954,258,88,101,74,21,27,13,600,336
108,WFC_21675,2015-01-15 05:00:00.000000,29,93,28,1,17,3,966,102,67,112,101,12,37,10,744,324
109,WFC_22024,2018-07-13 06:00:00.000000,83,70,35,29,8,12,894,228,96,97,80,12,24,10,582,378
110,WFC_22027,2019-07-16 06:00:00.000000,39,85,35,7,33,8,792,162,106,90,94,7,44,8,312,276
111,WFC_22028,2019-10-15 07:00:00.000000,53,79,28,12,31,9,834,216,91,90,104,26,35,9,258,396
112,WFC_21687,2012-01-17 04:30:00.000000,31,87,15,3,13,3,852,102,120,128,84,9,35,10,708,546
113,WFC_21691,2013-01-11 05:00:00.000000,48,114,31,19,18,4,1008,156,138,210,103,14,75,2,954,636
114,WFC_22237,2014-07-11 06:00:00.000000,35,84,14,8,16,6,1074,132,118,130,97,19,69,10,630,396
115,WFC_21807,2016-10-14 06:00:00.000000,79,83,36,14,36,11,978,144,120,115,99,26,45,1,468,312
116,WFC_21904,2018-04-13 06:00:00.000000,83,72,64,16,26,7,744,312,98,85,72,19,39,9,402,378
117,WFC_21696,2014-04-11 06:00:00.000000,32,86,20,1,17,5,906,54,119,198,105,16,71,12,642,576
118,WFC_21693,2013-07-12 06:00:00.000000,46,122,23,8,14,6,996,156,118,185,113,11,48,13,774,504
119,WFC_21689,2012-07-13 06:00:00.000000,39,97,17,9,15,4,792,168,69,84,47,11,30,1,198,390
120,WFC_21680,2016-04-14 06:00:00.000000,62,74,40,3,17,8,1086,150,106,96,107,5,56,10,450,474
121,WFC_21677,2015-07-14 06:00:00.000000,36,91,19,3,15,5,1026,90,101,147,87,12,38,12,684,450
122,WFC_22239,2014-10-14 06:00:00.000000,37,102,20,3,18,3,996,108,77,103,91,14,37,13,534,318
123,WFC_22026,2019-04-12 06:00:00.000000,74,116,57,27,38,14,942,246,106,117,139,35,42,17,378,540
124,WFC_21903,2018-01-12 05:00:00.000000,52,90,34,13,29,5,816,240,81,97,89,12,39,6,810,360
125,WFC_21676,2015-04-14 06:00:00.000000,24,88,24,1,15,4,936,36,52,102,84,4,31,7,636,288
126,WFC_21688,2012-04-13 06:00:00.000000,32,81,15,3,15,1,738,108,115,117,75,15,44,13,696,510
127,WFC_21695,2014-01-14 05:00:00.000000,40,89,14,5,21,5,984,102,92,146,77,9,63,5,540,390
128,WFC_21678,2015-10-14 06:00:00.000000,41,97,18,2,25,5,990,108,55,80,60,9,29,9,324,222
129,WHR_23128,2013-04-24 06:00:00.000000,18,67,12,0,12,1,504,156,45,91,54,6,34,10,492,234
130,WHR_22793,2017-04-26 04:00:00.000000,32,94,25,2,18,6,780,90,78,130,70,2,24,5,330,252
131,WHR_22785,2015-04-28 06:00:00.000000,31,78,22,0,16,1,870,192,74,77,49,3,28,3,336,378
132,WHR_22791,2016-10-25 06:00:00.000000,45,79,32,4,14,4,660,162,71,74,74,8,35,3,540,390
133,WHR_23060,2013-01-31 05:00:00.000000,24,104,23,9,18,4,600,144,45,52,32,1,14,4,348,174
134,WHR_23062,2013-10-22 06:00:00.000000,14,72,23,1,11,0,564,132,51,77,45,4,10,3,516,318
135,WHR_22788,2016-01-29 05:00:00.000000,27,98,36,0,28,1,882,216,80,68,78,3,15,1,582,372
136,WHR_23063,2014-01-30 05:00:00.000000,30,107,33,3,24,5,870,180,35,63,60,12,23,4,420,258
137,WHR_22794,2017-07-27 04:00:00.000000,35,101,31,1,19,3,822,126,77,122,60,6,27,4,558,264
138,WHR_22446,2017-10-24 04:00:00.000000,36,53,32,0,16,2,570,36,89,79,88,11,48,8,330,288
139,WHR_22792,2017-01-26 05:00:00.000000,26,120,36,1,34,5,894,150,88,76,77,12,32,2,582,372
140,WHR_23059,2012-10-23 06:00:00.000000,21,104,16,4,10,2,510,126,71,112,32,15,10,2,564,156
141,WHR_22925,2019-10-24 04:00:00.000000,18,66,28,2,14,1,528,54,49,110,57,6,26,2,318,210
142,WHR_22790,2016-07-22 06:00:00.000000,34,110,25,4,27,1,690,126,85,106,84,11,26,6,456,444
143,WHR_23058,2012-07-24 06:00:00.000000,43,105,18,5,13,2,564,252,51,61,29,3,18,0,276,192
144,WHR_22919,2018-04-24 04:00:00.000000,20,70,28,2,11,3,486,54,36,62,57,2,23,4,372,198
145,WHR_23093,2014-04-25 06:00:00.000000,8,92,22,2,14,1,648,114,41,56,35,3,34,2,312,264
146,WHR_22922,2019-01-29 03:00:00.000000,20,74,31,1,11,5,420,72,50,89,103,10,27,6,492,444
147,WHR_22920,2018-07-24 04:00:00.000000,57,94,38,4,14,4,546,132,86,96,66,12,27,1,414,468
148,WHR_22786,2015-07-22 06:00:00.000000,25,70,24,0,10,1,630,162,90,85,76,2,29,6,636,576
149,WHR_23094,2014-07-23 06:00:00.000000,21,123,38,4,32,3,780,138,64,75,55,0,28,5,366,270
150,WHR_23056,2012-02-01 05:00:00.000000,46,107,31,12,32,2,480,306,48,74,50,5,13,7,354,240
151,WHR_22449,2015-02-04 05:00:00.000000,28,108,37,2,27,0,990,156,63,56,60,2,22,2,402,306
152,WHR_22787,2015-10-23 06:00:00.000000,35,80,25,1,21,0,636,204,73,107,76,4,46,8,726,336
153,WHR_22923,2019-04-23 04:00:00.000000,22,53,24,0,11,4,414,84,60,96,47,3,26,6,366,300
154,WHR_22918,2018-01-25 15:00:00.000000,21,81,30,3,24,3,516,78,58,94,102,6,28,5,402,276
155,WHR_22789,2016-04-26 06:00:00.000000,17,77,15,0,17,0,642,66,72,119,52,1,25,0,612,342
156,WHR_22921,2018-10-25 04:00:00.000000,28,92,34,1,19,8,642,102,69,93,70,4,38,1,318,354
157,WHR_23057,2012-04-26 06:00:00.000000,40,108,18,6,21,3,582,198,40,39,36,4,18,1,288,180
158,WLTW_22903,2018-05-07 05:00:00.000000,28,64,33,11,25,5,1014,60,54,88,61,6,12,0,630,282
159,WLTW_22907,2019-05-01 05:00:00.000000,18,84,24,4,11,4,828,60,37,62,29,1,7,1,288,144
160,WLTW_22905,2018-11-02 05:00:00.000000,16,49,27,5,9,3,930,54,56,80,60,2,26,1,690,276
161,WLTW_22904,2018-08-02 05:00:00.000000,28,83,33,7,13,4,1206,72,49,81,42,0,16,1,504,186
162,WLTW_22447,2018-02-08 04:00:00.000000,39,84,55,18,16,7,924,96,46,85,47,7,19,0,462,270
163,WLTW_22774,2016-11-04 05:00:00.000000,26,73,40,6,21,6,858,102,60,57,81,5,37,2,648,342
164,WLTW_22906,2019-02-07 04:00:00.000000,12,63,22,6,16,5,930,66,49,72,64,6,22,1,510,372
165,WLTW_22778,2017-11-02 05:00:00.000000,44,70,46,22,11,8,618,126,50,68,66,4,13,9,468,276
166,WLTW_22777,2017-08-06 05:00:00.000000,33,119,46,19,16,12,888,78,31,55,36,5,13,5,366,240
167,WLTW_22775,2017-02-09 04:00:00.000000,31,66,50,7,20,7,816,42,38,58,62,2,19,3,516,222
168,WLTW_22910,2020-02-06 04:00:00.000000,13,67,29,3,7,4,756,48,70,84,46,13,19,2,732,354
169,WLTW_22776,2017-05-06 05:00:00.000000,30,79,34,11,15,7,792,72,26,45,24,3,7,1,378,156
170,WLTW_22908,2019-07-31 05:00:00.000000,8,97,22,2,11,3,1074,36,56,82,74,1,24,0,420,300
171,WLTW_22772,2016-05-06 05:00:00.000000,32,78,54,16,27,7,966,108,39,72,56,5,13,3,480,258
172,WM_22416,2012-02-16 05:00:00.000000,28,81,20,12,42,5,654,54,32,68,31,7,27,1,306,138
173,WM_22054,2018-07-25 06:00:00.000000,14,89,21,4,18,3,552,48,51,130,58,5,19,6,552,306
174,WM_22060,2020-02-13 05:00:00.000000,25,103,23,9,28,9,762,36,54,95,93,19,27,3,546,414
175,WM_22147,2017-02-16 05:00:00.000000,16,106,22,9,37,6,756,12,73,112,80,51,29,3,636,348
176,WM_22166,2015-02-17 05:00:00.000000,50,78,39,12,44,4,582,60,78,148,61,21,18,2,390,240
177,WM_22051,2017-10-26 06:00:00.000000,14,77,19,1,25,2,654,18,63,112,66,10,29,6,798,330
178,WM_22152,2015-10-27 06:00:00.000000,26,67,22,4,19,3,414,54,86,151,75,16,29,3,540,276
179,WM_22167,2014-10-29 06:00:00.000000,30,58,20,5,23,5,372,54,86,174,49,11,52,3,486,276
180,WM_22409,2012-07-26 06:00:00.000000,38,71,29,2,32,5,456,78,64,47,43,3,15,4,252,168
181,WM_22148,2016-10-26 06:00:00.000000,10,74,16,5,17,4,396,30,68,89,68,13,31,1,690,276
182,WM_22168,2014-07-29 06:00:00.000000,24,52,28,6,20,5,348,60,64,62,54,27,37,4,264,288
183,WM_22050,2017-07-26 06:00:00.000000,10,67,20,1,21,5,564,12,55,159,92,6,25,3,888,480
184,WM_22172,2013-07-30 06:00:00.000000,52,76,22,8,45,5,468,66,53,77,38,21,20,4,474,222
185,WM_22146,2017-04-26 06:00:00.000000,18,84,35,5,22,7,576,36,84,127,83,11,18,13,570,318
186,WM_22165,2015-04-29 06:00:00.000000,51,84,20,6,20,3,402,108,91,116,51,34,27,3,402,306
187,WM_22151,2016-02-18 05:00:00.000000,38,76,25,6,25,5,606,72,112,120,57,25,24,6,606,312
188,WM_22057,2019-04-25 06:00:00.000000,17,91,19,5,29,8,588,24,56,121,58,10,32,8,696,360
189,WM_22169,2014-04-24 06:00:00.000000,21,70,17,6,22,3,348,54,88,139,49,15,36,0,630,336
190,WM_21924,2015-07-23 06:00:00.000000,41,79,20,3,13,4,438,132,76,157,63,19,36,3,486,426
191,WM_22170,2014-02-18 05:00:00.000000,35,66,35,6,27,11,546,48,114,113,57,16,33,6,534,270
192,WM_22410,2012-10-31 06:00:00.000000,27,65,24,3,18,3,390,42,50,55,44,3,22,2,192,210
193,WM_22052,2018-02-15 05:00:00.000000,19,103,27,8,39,8,834,60,53,112,52,13,39,6,546,324
194,WM_22408,2012-04-26 06:00:00.000000,24,70,19,4,20,5,510,24,44,82,37,4,14,0,390,162
195,WM_22053,2018-04-20 06:00:00.000000,22,57,21,6,19,6,522,30,85,120,81,10,32,6,738,402
196,WM_22056,2019-02-14 05:00:00.000000,13,104,20,4,43,6,798,6,56,100,63,5,28,2,654,222
197,WM_22150,2016-04-29 06:00:00.000000,22,95,24,3,23,5,474,48,87,140,84,7,25,1,528,354
198,WM_22059,2019-10-23 06:00:00.000000,28,75,22,3,17,5,510,54,59,102,80,20,26,1,558,450
199,WM_22411,2013-02-14 05:00:00.000000,28,71,31,8,36,5,648,66,54,98,56,8,27,4,480,204
200,WM_22171,2013-10-29 06:00:00.000000,34,74,28,18,40,8,534,48,73,91,37,24,55,5,684,300
201,WMB_22999,2015-07-31 05:30:00.000000,18,78,12,0,18,4,510,114,87,114,64,20,23,10,330,408
202,WMB_22455,2013-02-21 04:30:00.000000,14,24,4,1,7,1,264,6,106,109,88,18,29,11,396,486
203,WMB_22656,2013-05-08 05:30:00.000000,13,17,5,0,14,0,96,48,88,64,98,19,24,13,444,504
204,WMB_22963,2017-11-02 05:30:00.000000,18,48,5,8,7,2,402,96,50,103,54,15,16,6,372,360
205,WMB_23002,2014-10-30 05:30:00.000000,21,94,10,2,34,2,318,126,84,99,81,13,52,5,384,462
206,WMB_22997,2016-02-18 04:30:00.000000,61,85,22,19,28,17,480,306,53,39,43,27,18,9,156,300
207,WMB_22915,2019-08-01 05:30:00.000000,22,74,25,7,24,7,534,144,68,100,55,18,17,6,390,534
208,WMB_22659,2014-05-01 05:30:00.000000,25,97,11,7,14,2,354,180,75,98,71,19,29,17,348,450
209,WMB_22996,2016-05-05 06:00:00.000000,34,70,19,9,22,9,348,192,54,84,36,16,21,7,162,294
210,WMB_22658,2014-02-20 04:30:00.000000,34,68,16,6,15,8,318,96,124,136,118,38,40,27,390,522
211,WMB_22782,2017-08-03 05:30:00.000000,23,64,15,6,8,7,288,108,39,93,46,16,17,8,120,276
212,WMB_22998,2015-10-29 05:00:00.000000,32,88,7,7,14,11,336,204,70,134,72,14,26,12,162,408
213,WMB_22917,2020-02-20 04:30:00.000000,44,104,13,17,26,4,762,198,55,83,45,8,18,14,438,270
214,WMB_23000,2015-04-30 05:30:00.000000,18,40,11,1,20,1,390,84,93,153,89,35,75,18,324,576
215,WMB_22913,2019-02-14 04:30:00.000000,26,73,16,2,16,7,480,150,48,106,58,15,29,16,432,498
216,WMB_23001,2015-02-20 04:30:00.000000,26,79,26,4,16,6,462,108,79,129,80,17,24,6,498,522
217,WMB_22454,2012-11-01 05:30:00.000000,24,25,14,2,10,4,240,72,50,75,75,4,19,5,318,252
218,WMB_22995,2016-08-02 05:30:00.000000,23,73,4,3,19,3,372,192,44,69,44,6,27,11,288,324
219,WMB_23116,2012-02-23 04:30:00.000000,23,98,17,8,29,4,660,132,44,47,52,16,18,7,294,246
220,WMB_22779,2016-10-31 05:30:00.000000,19,53,19,5,10,6,246,162,46,98,59,13,42,17,192,378
221,WMB_23136,2012-04-26 05:30:00.000000,6,33,5,0,5,1,222,54,49,68,64,10,19,8,300,372
222,WMB_22911,2018-08-02 05:30:00.000000,13,76,13,6,13,3,348,102,49,81,48,27,28,13,246,294
223,WMB_22780,2017-02-16 04:30:00.000000,44,96,29,7,11,7,498,258,41,75,59,4,23,8,216,210
224,WMB_22914,2019-05-03 05:30:00.000000,31,53,19,13,10,8,504,144,70,118,83,22,38,26,408,552
225,WMB_23003,2013-10-31 05:30:00.000000,24,94,14,1,18,3,480,168,72,66,77,21,31,14,342,414
226,WMB_22657,2013-08-01 05:30:00.000000,40,139,25,5,26,9,846,204,74,97,63,18,13,13,348,492
227,WMB_22660,2014-07-31 05:30:00.000000,26,67,8,3,15,5,216,114,79,119,81,13,39,5,306,462
228,WMB_23117,2012-08-02 05:30:00.000000,12,34,9,2,7,2,108,36,46,40,41,7,17,4,114,342
229,WMB_22916,2019-10-31 05:30:00.000000,31,73,17,14,26,10,714,144,58,80,59,20,30,9,444,552
230,WMT_21785,2013-08-15 03:00:00.000000,99,387,74,17,58,13,2154,216,0,0,0,0,0,0,0,0
231,WMT_21659,2018-05-17 03:00:00.000000,6,10,6,0,3,1,54,12,95,115,55,5,31,0,750,330
232,WMT_21666,2014-11-13 14:00:00.000000,83,279,74,23,71,12,1434,138,0,0,0,0,0,0,0,0
233,WMT_21941,2018-02-20 03:00:00.000000,35,110,30,3,27,2,720,42,82,125,50,4,29,1,534,294
234,WMT_21865,2016-08-18 03:00:00.000000,30,155,31,4,21,6,792,60,0,0,0,0,0,0,0,0
235,WMT_21861,2015-11-17 04:00:00.000000,75,258,57,16,61,6,1554,120,0,0,0,0,0,0,0,0
236,WMT_21662,2017-05-18 03:00:00.000000,38,100,33,11,16,3,588,36,0,0,0,0,0,0,0,0
237,WMT_21783,2012-11-15 11:30:00.000000,17,60,35,10,62,5,444,36,42,229,53,8,44,2,1392,102
238,WMT_21863,2016-03-09 08:05:00.000000,9,110,11,1,37,0,534,126,7,33,6,0,12,1,108,30
239,WMT_21866,2016-11-17 02:00:00.000000,20,149,23,2,17,1,714,6,10,11,14,8,2,2,102,12
