,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
43,TAP_14837,2017-05-06 07:00:00.000000,23,82,31,8,30,2,390,30,116,130,51,3,31,3,630,450
44,TAP_14539,2012-02-16 06:00:00.000000,28,84,35,8,39,2,558,114,47,61,42,3,14,2,276,300
45,TAP_14677,2012-08-07 07:00:00.000000,24,47,17,3,24,1,492,36,53,69,35,0,17,0,414,270
46,TAP_14833,2016-05-03 07:00:00.000000,23,71,31,10,17,5,444,42,69,95,45,8,33,4,276,336
47,TAP_14835,2016-11-01 07:00:00.000000,19,77,29,8,37,7,450,36,61,102,45,1,59,7,444,264
48,TAP_14839,2017-11-01 07:00:00.000000,32,94,23,2,22,3,636,102,74,78,33,3,26,3,336,264
49,TAP_14831,2015-11-05 06:00:00.000000,45,70,29,15,23,4,444,90,75,59,44,6,28,14,372,342
50,TAP_14965,2018-08-01 07:00:00.000000,54,111,14,6,27,6,780,102,84,88,52,12,23,2,288,366
51,TAP_14678,2012-11-07 06:00:00.000000,30,53,19,2,16,1,366,108,59,38,22,0,14,1,312,252
52,TAP_14830,2015-08-06 07:00:00.000000,47,49,17,15,17,0,414,48,78,80,34,7,18,0,216,306
53,TAP_14836,2017-02-14 06:00:00.000000,18,90,24,8,36,7,582,42,70,89,46,6,46,5,408,288
54,TAP_14827,2014-11-06 06:00:00.000000,35,65,21,4,18,4,336,66,64,58,25,7,21,11,276,312
55,TAP_14966,2018-10-31 07:00:00.000000,16,64,12,3,19,9,378,42,95,136,65,2,59,21,564,582
56,TAP_14963,2018-02-14 06:00:00.000000,25,132,19,5,37,5,768,66,78,107,51,3,26,1,528,252
57,TAP_15098,2013-08-06 10:00:00.000000,5,8,7,0,3,0,96,18,29,22,17,1,9,1,138,84
58,TAP_14540,2012-05-08 07:00:00.000000,18,46,20,8,19,2,336,42,53,72,41,1,17,1,288,276
59,TD_23290,2013-05-23 11:00:00.000000,49,90,41,4,26,6,696,102,58,70,73,8,28,4,426,246
60,TD_23278,2019-05-23 09:30:00.000000,24,64,13,5,15,16,684,84,73,52,60,7,27,2,510,318
61,TD_23283,2015-08-27 11:00:00.000000,29,89,24,11,15,1,636,90,103,70,61,13,29,11,438,342
62,TD_23301,2012-12-06 10:00:00.000000,56,114,29,15,34,13,858,54,71,39,35,7,38,8,240,192
63,TD_23304,2017-03-02 10:00:00.000000,24,73,14,9,10,3,702,84,59,96,62,0,27,6,660,198
64,TD_23288,2016-12-01 10:00:00.000000,30,85,19,7,11,8,678,102,33,53,56,4,21,4,294,150
65,TD_23279,2019-08-29 09:30:00.000000,26,58,16,1,10,14,504,48,75,66,50,1,26,9,486,288
66,TD_23296,2014-12-04 10:00:00.000000,45,95,24,11,18,6,648,114,67,69,47,9,22,6,498,120
67,TD_23274,2018-05-24 09:30:00.000000,30,86,16,4,14,17,696,72,50,71,51,13,18,5,486,216
68,TD_23282,2015-05-28 11:00:00.000000,37,85,26,9,17,4,708,84,66,72,59,12,17,10,456,264
69,TD_23284,2015-12-03 08:00:00.000000,43,103,21,8,32,9,810,102,74,98,61,7,54,5,660,210
70,TD_23276,2018-11-29 08:30:00.000000,26,84,21,7,14,13,696,66,57,37,65,5,19,6,444,312
71,TD_23292,2013-12-05 10:00:00.000000,58,120,31,11,27,3,912,144,59,48,30,5,22,1,246,156
72,TD_23287,2016-08-25 11:00:00.000000,36,55,18,9,5,7,426,126,65,77,51,6,18,8,480,210
73,TD_23302,2017-08-31 06:00:00.000000,30,80,20,8,11,5,612,102,35,82,58,2,18,1,588,270
74,TD_23303,2017-11-30 08:30:00.000000,28,90,24,9,19,7,678,84,39,66,90,5,13,6,300,306
75,TD_23300,2012-08-30 11:00:00.000000,36,60,17,8,18,7,468,54,60,33,45,12,33,6,198,186
76,TD_23305,2017-05-25 11:00:00.000000,34,85,17,1,14,9,696,126,55,67,37,4,16,6,462,252
77,TD_23286,2016-05-26 11:00:00.000000,62,68,23,9,14,14,504,174,65,62,56,2,16,5,336,192
78,TD_23280,2018-03-01 08:30:00.000000,36,79,26,5,16,10,606,156,80,75,86,8,24,11,546,270
79,TD_23291,2013-08-29 11:00:00.000000,37,102,29,8,20,2,582,126,59,56,48,3,14,2,192,222
80,TDG_20902,2018-08-07 07:00:00.000000,16,60,38,0,30,5,648,42,69,60,75,5,17,5,270,234
81,TDG_20779,2016-02-09 06:00:00.000000,16,37,60,1,14,1,648,36,50,35,94,10,12,5,252,300
82,TDG_20900,2018-02-06 06:00:00.000000,17,58,33,12,32,4,534,30,53,86,70,8,16,1,282,336
83,TDG_20669,2013-11-14 06:00:00.000000,21,47,76,1,16,3,984,66,30,17,78,2,16,3,216,156
84,TDG_20782,2016-11-14 06:00:00.000000,25,71,68,3,35,8,1062,84,41,49,71,11,15,3,174,168
85,TDG_20908,2020-02-04 06:00:00.000000,23,33,38,0,17,2,540,96,64,106,67,5,19,3,258,300
86,TDG_20664,2012-08-07 07:00:00.000000,24,55,50,9,16,3,702,84,69,44,74,5,22,6,420,306
87,TDG_20531,2017-11-09 06:00:00.000000,37,74,54,2,34,5,930,102,67,55,63,4,18,6,372,390
88,TDG_20979,2015-01-27 06:00:00.000000,10,18,28,0,12,1,426,36,30,49,63,1,18,0,216,108
89,TDG_20901,2018-05-01 05:30:00.000000,22,61,37,5,24,1,726,54,41,86,70,9,23,6,300,282
90,TDG_20785,2017-08-08 07:00:00.000000,19,57,38,5,29,3,816,54,64,65,78,0,33,7,222,282
91,TDG_20783,2017-02-07 06:00:00.000000,22,49,49,3,24,5,822,66,65,66,89,9,14,1,342,396
92,TDG_20671,2014-05-06 07:00:00.000000,16,39,43,2,10,3,558,18,57,48,86,3,13,2,456,318
93,TDG_20667,2013-05-07 07:00:00.000000,28,57,65,6,13,4,798,84,53,42,70,2,18,0,222,276
94,TDG_20663,2012-05-08 07:00:00.000000,29,62,44,17,16,3,744,60,52,38,54,17,10,0,420,264
95,TDG_20778,2015-11-12 06:00:00.000000,18,56,63,2,31,2,864,60,31,24,58,2,10,2,300,162
96,TDG_20672,2014-08-05 07:00:00.000000,14,36,44,0,7,1,570,54,39,22,51,0,8,1,216,288
97,TDG_20781,2016-08-09 07:00:00.000000,21,37,44,2,21,2,828,30,52,61,84,5,19,3,318,252
98,TDG_20907,2019-11-19 06:00:00.000000,19,39,42,0,22,2,576,66,33,62,49,5,12,5,252,150
99,TDG_20905,2019-05-07 07:00:00.000000,18,39,42,4,16,1,726,72,56,59,77,4,20,4,390,264
100,TDG_20780,2016-05-10 07:00:00.000000,21,65,53,0,20,1,792,30,40,46,53,0,7,0,264,138
101,TDG_20776,2015-05-05 07:00:00.000000,26,37,39,1,20,6,696,72,24,35,50,3,24,1,132,192
102,TDG_20903,2018-11-06 06:00:00.000000,22,51,66,4,32,8,738,48,31,60,44,9,9,2,240,162
103,TDG_20673,2014-11-13 06:00:00.000000,17,51,64,3,21,2,822,30,33,21,47,0,11,3,204,180
104,TDG_20784,2017-05-09 07:00:00.000000,35,54,70,3,28,9,924,84,47,64,75,3,20,1,288,336
105,TDG_20670,2014-02-04 06:00:00.000000,12,57,45,1,15,2,672,24,40,44,83,7,20,2,318,264
106,TDG_20662,2012-02-07 06:00:00.000000,20,64,32,7,11,5,546,42,47,62,88,6,14,4,426,294
107,TDG_20904,2019-02-05 06:00:00.000000,18,37,31,8,26,2,672,42,51,66,90,3,21,3,462,372
108,TDG_20777,2015-08-04 07:00:00.000000,18,27,42,0,9,2,648,48,54,49,90,3,14,2,222,312
109,TEL_20004,2018-07-25 04:30:00.000000,28,80,10,0,8,4,1104,60,79,78,46,1,33,4,546,180
110,TEL_19918,2017-01-25 03:30:00.000000,27,113,23,1,23,2,1242,60,56,125,70,2,46,1,666,258
111,TEL_19845,2014-07-23 04:30:00.000000,32,58,13,1,21,1,678,48,96,107,52,6,41,3,708,270
112,TEL_20005,2018-10-31 04:30:00.000000,43,70,11,0,10,6,1248,120,63,66,46,3,26,2,420,150
113,TEL_19846,2014-10-29 04:30:00.000000,41,97,27,1,11,1,1062,78,75,93,71,1,25,1,708,318
114,TEL_19730,2015-10-28 04:30:00.000000,79,53,35,0,28,1,786,162,91,90,62,0,56,3,636,246
115,TEL_19847,2015-01-28 03:30:00.000000,34,78,20,5,24,3,720,42,96,134,91,3,53,1,1068,306
116,TEL_20008,2019-07-24 04:30:00.000000,55,60,11,0,14,2,648,198,82,61,41,3,27,4,372,186
117,TEL_20100,2013-04-24 04:30:00.000000,25,43,11,1,5,0,528,108,36,55,36,1,7,0,480,216
118,TEL_20010,2020-01-29 03:30:00.000000,51,57,11,0,15,2,678,144,69,53,32,1,22,2,390,132
119,TEL_19848,2015-04-22 04:30:00.000000,40,86,12,1,22,2,870,54,110,109,41,1,53,5,984,282
120,TEL_20101,2013-01-23 03:30:00.000000,28,63,16,2,9,1,576,90,52,56,56,1,16,3,474,240
121,TEL_19724,2018-04-25 04:30:00.000000,27,66,11,0,9,3,1020,66,58,97,36,6,40,3,642,186
122,TEL_19916,2016-07-20 04:30:00.000000,53,50,23,4,13,1,714,114,82,104,46,2,28,4,708,234
123,TEL_19844,2014-04-23 04:30:00.000000,36,69,10,1,8,3,708,108,87,116,52,2,17,7,702,288
124,TEL_19922,2018-01-24 03:30:00.000000,25,87,8,1,9,2,1212,66,62,140,61,10,28,1,612,264
125,TEL_19921,2017-11-01 04:30:00.000000,19,83,13,1,7,3,1284,24,54,82,51,4,20,1,504,180
126,TEL_19917,2016-11-02 04:30:00.000000,46,85,15,3,16,2,996,54,46,71,35,0,11,1,516,108
127,TEL_19919,2017-04-26 04:30:00.000000,20,84,16,3,12,2,1146,36,88,121,65,5,26,0,588,234
128,TEL_20099,2013-07-24 04:30:00.000000,15,60,13,0,4,1,642,60,51,119,40,2,19,4,498,138
129,TEL_20103,2012-07-25 04:30:00.000000,44,89,21,0,19,0,744,168,60,74,41,4,27,2,528,234
130,TEL_19849,2015-07-22 04:30:00.000000,54,48,16,0,8,2,654,66,128,108,49,6,36,5,528,366
131,TEL_19842,2013-10-30 04:30:00.000000,24,63,10,1,4,0,606,66,50,54,42,1,19,0,444,132
132,TEL_20102,2012-11-05 03:30:00.000000,42,62,35,1,14,2,690,144,99,113,47,0,17,9,564,264
133,TEL_19731,2016-01-20 03:30:00.000000,61,71,34,1,11,2,702,114,80,83,45,3,34,0,516,246
134,TEL_19843,2014-01-22 03:30:00.000000,23,60,9,2,8,1,504,78,64,140,47,5,27,1,744,276
135,TEL_20006,2019-01-23 03:30:00.000000,50,46,22,0,14,4,666,126,104,73,54,1,36,5,510,246
136,TGT_20389,2015-08-19 06:30:00.000000,35,136,21,4,26,6,612,114,30,98,21,2,25,3,294,132
137,TGT_20448,2018-05-23 04:00:00.000000,24,153,22,2,42,8,588,96,26,101,28,1,12,2,312,138
138,TGT_20443,2017-03-03 04:00:00.000000,53,211,37,2,119,14,1050,312,54,139,36,7,39,7,552,168
139,TGT_20390,2015-11-18 05:30:00.000000,30,155,27,4,35,6,798,96,26,59,20,2,25,0,276,48
140,TGT_20333,2013-02-27 05:30:00.000000,56,157,34,1,56,10,618,102,18,23,33,0,18,2,180,96
141,TGT_20388,2015-05-20 06:30:00.000000,24,105,20,1,22,8,576,114,40,116,36,2,31,9,372,234
142,TGT_20330,2012-05-16 06:30:00.000000,31,107,31,2,31,9,330,102,48,100,49,0,27,3,234,264
143,TGT_20332,2012-11-15 05:30:00.000000,22,109,22,1,38,4,456,72,37,72,38,0,23,2,240,186
144,TGT_20446,2017-11-15 03:00:00.000000,20,130,15,0,42,7,528,60,34,101,29,0,11,10,336,138
145,TGT_20442,2016-11-16 03:00:00.000000,34,185,20,0,38,5,750,78,38,145,20,0,15,2,252,144
146,TGT_20384,2014-02-26 05:30:00.000000,90,183,37,31,57,8,774,138,38,52,28,14,11,1,198,120
147,TGT_20441,2016-08-17 04:00:00.000000,42,132,21,2,37,3,558,126,50,113,16,0,29,1,252,144
148,TGT_20334,2013-05-22 03:30:00.000000,48,122,40,2,37,4,480,126,35,59,25,2,16,4,198,156
149,TGT_20387,2015-02-25 05:30:00.000000,28,120,24,6,46,7,588,54,33,100,18,2,16,1,270,114
150,TGT_20453,2019-11-20 03:00:00.000000,17,134,24,0,33,2,714,66,21,115,33,0,18,4,324,162
151,TGT_20447,2018-03-06 06:30:00.000000,35,147,39,0,69,10,786,246,34,87,29,2,49,5,504,90
152,TGT_20385,2014-05-21 06:30:00.000000,68,168,36,21,40,10,648,138,32,61,25,2,22,3,156,90
153,TGT_20452,2019-08-21 04:00:00.000000,47,146,35,3,54,6,1002,114,27,101,26,1,17,5,342,120
154,TGT_20386,2014-08-20 06:30:00.000000,46,166,34,21,53,7,462,132,25,66,21,0,28,1,162,108
155,TGT_20444,2017-05-17 04:00:00.000000,45,137,31,0,50,8,696,150,25,90,17,0,10,4,228,144
156,TGT_20451,2019-05-22 04:00:00.000000,24,124,15,0,28,2,750,54,36,116,37,1,15,0,438,270
157,TGT_20489,2014-11-19 05:30:00.000000,32,126,22,9,78,3,426,84,24,80,27,3,26,1,282,78
158,TGT_20445,2017-08-16 04:00:00.000000,30,199,27,1,67,5,828,138,35,78,15,0,22,1,210,144
159,TGT_20329,2012-02-23 05:30:00.000000,38,121,28,0,43,5,480,108,52,85,25,0,20,2,162,210
160,TGT_20440,2016-05-18 06:30:00.000000,45,121,27,1,28,6,450,132,60,94,41,0,17,1,294,174
161,TGT_20450,2018-11-20 03:00:00.000000,14,130,16,1,35,6,648,102,26,124,47,2,19,0,564,198
162,TGT_20449,2018-08-22 04:00:00.000000,34,173,29,2,22,5,834,102,28,86,25,0,9,0,546,108
163,TIF_20507,2014-05-21 04:30:00.000000,14,73,25,0,13,2,492,48,0,0,0,0,0,0,0,0
164,TIF_20405,2015-11-24 03:30:00.000000,41,76,24,0,2,3,552,78,0,0,1,0,0,0,0,0
165,TIF_20506,2014-08-27 04:30:00.000000,29,69,34,2,11,4,426,102,0,0,0,0,0,0,0,0
166,TIF_20511,2013-05-28 04:30:00.000000,4,7,9,0,1,1,42,12,21,50,17,0,10,2,300,54
167,TIF_20412,2017-08-24 04:30:00.000000,21,68,33,3,11,4,390,54,0,0,0,0,0,0,0,0
168,TIF_20417,2019-03-22 04:30:00.000000,11,44,25,3,10,4,210,66,60,89,56,3,59,3,594,216
169,TIF_20512,2013-03-22 04:30:00.000000,16,6,11,1,3,2,120,30,29,80,22,0,31,2,438,90
170,TIF_20418,2019-06-04 04:30:00.000000,20,53,31,2,12,6,306,72,75,94,56,0,30,5,564,216
171,TIF_20508,2014-03-21 16:30:00.000000,38,98,26,17,21,5,408,108,0,0,0,0,0,0,0,0
172,TIF_20410,2017-03-17 04:30:00.000000,41,80,54,2,9,6,378,108,73,213,53,2,94,3,504,234
173,TIF_20510,2013-08-27 04:30:00.000000,3,8,6,0,0,1,60,6,23,54,15,0,8,0,336,72
174,TIF_20309,2012-03-20 04:30:00.000000,8,28,14,0,5,2,144,24,22,83,21,0,30,3,624,78
175,TIF_20411,2017-05-24 07:00:00.000000,26,62,38,3,8,2,384,66,0,0,0,0,0,0,0,0
176,TIF_20504,2015-03-20 04:30:00.000000,51,115,48,6,22,4,630,132,0,0,0,0,0,0,0,0
177,TIF_20414,2018-03-16 04:30:00.000000,24,80,42,9,31,11,540,66,86,182,56,5,91,7,666,234
178,TIF_20413,2017-11-29 03:30:00.000000,24,70,32,2,24,3,432,30,0,0,0,0,0,0,0,0
179,TIF_20407,2016-05-25 04:30:00.000000,48,61,30,0,4,3,306,108,0,0,1,0,0,0,0,0
180,TIF_20509,2013-11-26 03:30:00.000000,6,10,7,0,1,1,72,18,13,76,15,3,4,1,366,42
181,TIF_20406,2016-03-18 04:30:00.000000,65,103,36,1,23,6,594,114,67,130,58,1,56,4,402,156
182,TIF_20409,2016-11-29 03:30:00.000000,37,52,31,2,12,3,228,78,0,0,1,0,2,0,0,0
183,TIF_20505,2014-11-25 03:30:00.000000,29,48,20,2,7,2,348,72,0,0,1,0,0,0,0,0
184,TIF_20404,2015-08-27 04:30:00.000000,52,79,38,3,12,11,486,120,0,0,1,0,0,0,0,0
185,TIF_20419,2019-08-28 05:30:00.000000,34,57,33,4,14,5,276,96,70,70,48,0,33,0,282,258
186,TIF_20408,2016-08-25 04:30:00.000000,53,69,43,2,7,6,354,144,1,2,0,0,0,0,0,0
187,TIF_20503,2015-05-27 04:30:00.000000,46,71,37,0,9,2,438,150,0,1,1,0,0,0,0,0
188,TIF_20415,2018-08-28 04:30:00.000000,10,62,29,2,13,3,342,60,42,92,43,1,46,0,396,132
189,TIF_20416,2018-11-28 03:30:00.000000,16,44,18,5,8,3,192,12,65,111,48,7,43,7,612,216
190,TMO_20501,2017-10-25 04:30:00.000000,19,114,25,2,10,6,1122,48,42,129,37,3,17,1,666,300
191,TMO_20358,2015-01-29 03:30:00.000000,31,142,26,1,17,4,1836,42,38,88,46,0,13,2,564,132
192,TMO_20518,2013-10-23 04:30:00.000000,27,90,22,3,17,2,1218,78,52,106,48,1,17,3,666,270
193,TMO_20366,2017-04-26 04:30:00.000000,12,99,20,1,7,3,1206,66,39,115,29,5,18,1,546,204
194,TMO_20517,2014-01-30 03:00:00.000000,43,134,34,6,36,4,1794,72,60,132,70,4,30,2,690,318
195,TMO_20365,2017-01-31 03:30:00.000000,16,125,39,1,15,3,1386,66,25,102,53,0,17,0,486,150
196,TMO_20423,2019-04-24 04:30:00.000000,20,105,27,4,12,4,1218,66,53,112,39,7,12,3,720,210
197,TMO_20420,2018-07-25 04:30:00.000000,8,122,23,1,14,5,1236,36,29,149,38,0,11,6,708,300
198,TMO_20425,2019-10-23 04:30:00.000000,23,116,29,3,24,4,1242,96,59,137,40,0,23,0,774,228
199,TMO_20361,2015-10-21 04:30:00.000000,17,106,22,2,10,3,1254,36,50,124,52,3,31,0,552,240
200,TMO_20224,2012-02-01 03:30:00.000000,40,115,25,1,16,4,1524,72,46,76,48,0,5,1,684,192
201,TMO_20367,2017-07-26 04:30:00.000000,17,100,18,2,12,2,1086,36,46,129,43,3,28,0,846,270
202,TMO_20359,2015-04-22 04:30:00.000000,36,98,18,1,11,7,1380,30,58,91,54,2,22,3,444,300
203,TMO_20310,2012-07-25 04:30:00.000000,25,93,26,2,15,3,1056,36,71,77,49,3,31,5,570,276
204,TMO_20162,2012-04-25 04:30:00.000000,21,97,24,2,11,5,1062,78,55,114,60,1,16,1,702,348
205,TMO_20422,2019-01-30 03:30:00.000000,15,148,41,1,24,6,1536,24,40,107,56,1,31,1,804,228
206,TMO_20144,2018-01-31 03:30:00.000000,16,126,33,7,19,4,1452,60,39,111,42,6,18,4,576,192
207,TMO_20362,2016-04-28 04:30:00.000000,26,113,28,1,13,2,1302,42,41,134,35,9,18,3,510,252
208,TMO_20424,2019-07-24 04:30:00.000000,26,101,30,1,14,3,1128,72,58,93,44,3,14,0,642,198
209,TMO_20486,2018-04-25 04:30:00.000000,17,107,23,1,10,3,1110,66,40,132,40,1,7,2,654,222
210,TMO_20364,2016-10-27 04:30:00.000000,28,101,17,1,13,4,1122,48,40,121,51,0,23,0,354,126
211,TMO_20516,2014-04-23 04:30:00.000000,46,107,30,1,15,4,1476,24,34,117,35,0,13,0,534,168
212,TMO_20312,2012-10-24 04:30:00.000000,21,107,16,1,7,6,1128,36,63,94,51,1,17,0,534,264
213,TMO_20363,2016-07-28 04:30:00.000000,16,111,23,1,13,7,1188,36,48,116,53,0,22,0,516,228
214,TMO_20502,2016-01-28 03:30:00.000000,30,177,32,4,32,6,1698,48,45,73,41,0,19,2,348,192
215,TMO_20426,2020-01-30 03:30:00.000000,28,128,32,4,16,3,1650,84,41,83,46,2,19,1,744,276
216,TMO_20360,2015-07-22 04:30:00.000000,22,103,24,1,13,5,1296,42,45,124,68,3,22,3,630,198
217,TMO_20357,2014-10-22 04:30:00.000000,30,108,18,1,5,3,1254,24,51,114,51,0,19,1,606,204
218,TMO_20421,2018-10-24 04:30:00.000000,10,121,22,1,12,4,1236,42,40,182,47,2,15,1,684,240
219,TRIP_20541,2012-11-01 13:00:00.000000,20,69,12,3,20,2,456,6,37,59,46,5,18,0,198,156
220,TRIP_20770,2015-11-06 11:30:00.000000,14,75,14,3,19,1,480,36,57,105,46,2,40,4,282,192
221,TRIP_20769,2015-07-24 12:30:00.000000,15,76,16,0,9,1,492,18,57,92,31,2,18,4,390,192
222,TRIP_20771,2016-02-11 03:00:00.000000,19,105,30,5,43,8,678,24,52,104,35,1,18,1,282,210
223,TRIP_20894,2018-11-08 03:30:00.000000,3,8,3,0,5,1,18,0,50,120,44,0,23,0,516,198
224,TRIP_20892,2018-05-09 04:30:00.000000,3,7,5,0,6,1,30,0,56,165,40,2,36,0,576,270
225,TRIP_20653,2013-02-13 12:00:00.000000,16,55,27,2,26,2,624,18,52,82,57,3,34,7,330,210
226,TRIP_20775,2017-02-16 03:30:00.000000,5,13,7,0,16,1,90,6,72,127,61,1,32,3,444,198
227,TRIP_20767,2015-02-11 11:30:00.000000,14,77,30,1,20,2,654,78,36,98,39,2,21,2,360,240
228,TRIP_20774,2016-11-09 03:30:00.000000,3,12,5,0,9,1,36,0,70,112,63,0,24,1,402,228
229,TRIP_20658,2014-05-06 12:30:00.000000,12,94,26,1,20,3,474,42,41,106,54,3,29,0,390,258
230,TRIP_20540,2012-07-24 13:00:00.000000,15,58,22,2,10,4,510,72,81,88,66,3,18,4,378,276
231,TRIP_20768,2015-05-06 12:30:00.000000,10,69,14,0,12,1,516,12,53,98,43,3,29,3,414,222
232,TRIP_20534,2014-07-23 12:30:00.000000,6,71,22,0,23,2,474,48,76,94,52,6,31,2,438,246
233,TRIP_20657,2014-02-11 12:00:00.000000,14,87,30,1,21,2,708,60,64,94,36,5,24,6,318,180
234,TRIP_20773,2016-08-04 04:30:00.000000,2,9,5,0,8,1,36,6,78,127,75,1,37,3,372,210
235,TRIP_20893,2018-08-02 04:30:00.000000,4,4,4,0,6,1,18,0,91,211,72,1,23,8,714,450
236,TRIP_20772,2016-05-05 04:30:00.000000,3,15,5,0,12,1,72,0,66,106,54,3,34,4,390,240
237,TRIP_20654,2013-05-07 13:00:00.000000,15,63,22,1,25,1,588,12,60,102,55,1,17,2,474,240
238,TRIP_20890,2017-11-07 03:30:00.000000,3,14,5,0,7,1,90,6,48,63,27,2,12,0,336,126
239,TRIP_20532,2017-05-10 04:30:00.000000,2,21,6,1,8,1,132,6,91,142,69,1,66,4,528,300
240,TRIP_20535,2014-11-04 11:30:00.000000,22,67,36,1,20,1,510,114,51,87,45,3,19,3,288,252
