,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
55,MA_13718,2017-01-31 04:00:00.000000,23,54,23,13,16,3,582,36,60,82,56,7,26,7,522,198
56,MA_13635,2015-10-29 05:00:00.000000,26,33,28,3,19,4,588,84,71,76,57,12,28,3,522,342
57,MAA_14992,2017-10-27 06:00:00.000000,18,98,26,2,18,8,438,78,49,126,66,4,34,4,426,336
58,MAA_15040,2019-01-31 05:00:00.000000,13,64,21,3,18,1,390,78,71,116,116,7,45,10,684,390
59,MAA_15041,2018-08-05 06:00:00.000000,9,84,14,2,15,3,414,54,40,55,28,5,9,3,222,180
60,MAA_15080,2016-07-31 06:00:00.000000,7,54,19,1,15,1,318,42,72,105,53,5,29,6,462,420
61,MAA_14859,2013-02-07 05:00:00.000000,7,29,15,3,5,2,252,24,46,88,74,5,18,3,390,372
62,MAA_14871,2016-02-04 05:00:00.000000,7,51,13,2,10,2,312,54,52,64,55,3,32,5,450,240
63,MAA_14873,2016-10-28 06:00:00.000000,15,65,18,1,12,1,264,36,38,79,45,4,27,7,222,198
64,MAA_14866,2014-11-01 06:00:00.000000,12,54,8,5,7,2,252,54,44,82,31,5,30,3,378,300
65,MAA_14860,2013-05-03 06:00:00.000000,5,30,19,3,12,4,228,12,46,55,41,4,13,2,186,180
66,MAA_14989,2017-02-02 05:00:00.000000,16,66,15,2,18,3,372,78,70,112,92,3,55,3,660,456
67,MAA_14867,2015-02-05 05:00:00.000000,7,61,18,4,7,0,426,42,82,113,64,4,42,6,408,504
68,MAA_14870,2015-10-29 06:00:00.000000,6,65,12,6,7,1,396,60,56,133,72,3,36,3,456,276
69,MAA_14864,2014-05-02 06:00:00.000000,7,29,10,2,9,1,162,6,53,93,60,3,54,3,276,306
70,MAA_14868,2015-04-30 06:00:00.000000,6,67,13,3,13,1,252,36,71,118,70,3,31,3,378,384
71,MAA_15163,2018-02-01 05:00:00.000000,14,76,14,4,15,7,402,42,102,146,88,9,42,5,582,402
72,MAA_14861,2013-08-01 06:00:00.000000,14,35,27,11,24,4,276,12,34,42,61,4,18,2,306,174
73,MAA_14872,2016-05-07 06:00:00.000000,12,63,20,0,10,2,270,54,46,107,70,3,25,2,366,330
74,MAA_15036,2020-01-30 05:00:00.000000,5,66,13,1,19,4,330,60,48,84,75,5,34,3,546,240
75,MAA_14990,2017-04-27 06:00:00.000000,12,80,19,4,18,5,312,60,68,154,77,8,52,12,408,372
76,MAA_14869,2015-07-30 06:00:00.000000,8,76,16,1,9,3,426,30,47,148,75,3,34,7,432,348
77,MAA_14865,2014-08-02 06:00:00.000000,12,56,15,5,10,2,228,24,49,102,66,1,35,4,366,366
78,MAA_14862,2013-11-07 05:00:00.000000,15,41,13,3,14,0,348,6,66,79,80,6,38,9,702,378
79,MAA_14991,2017-07-27 06:00:00.000000,10,76,11,4,8,2,222,54,48,112,66,4,35,3,426,264
80,MAA_15038,2019-08-02 06:00:00.000000,8,63,11,0,12,1,420,54,58,82,68,2,44,7,354,384
81,MAA_14863,2014-02-06 05:00:00.000000,9,41,14,2,7,4,234,12,39,51,37,2,27,7,330,318
82,MAC_13953,2015-10-28 09:30:00.000000,30,35,15,3,22,3,222,66,71,39,45,3,19,10,168,234
83,MAC_13967,2018-08-03 10:00:00.000000,21,37,11,3,16,1,156,90,59,49,56,6,40,1,150,354
84,MAC_13985,2014-10-29 09:30:00.000000,13,24,15,5,21,1,252,54,57,108,61,7,40,10,228,330
85,MAC_13975,2016-05-04 09:30:00.000000,30,41,25,1,19,3,216,114,44,78,50,4,23,1,318,252
86,MAC_13976,2016-02-05 08:30:00.000000,19,52,30,1,13,1,258,66,53,59,39,0,40,4,180,222
87,MAC_13989,2013-10-29 19:00:00.000000,34,71,23,5,23,5,360,96,28,80,55,12,23,6,252,210
88,MAC_13986,2014-07-24 11:30:00.000000,11,31,13,2,20,1,114,60,58,94,63,3,18,3,198,258
89,MAC_13973,2020-02-06 08:00:00.000000,35,46,37,6,25,3,264,102,69,35,58,8,19,2,228,312
90,MAC_13969,2019-02-07 08:00:00.000000,39,46,36,2,17,5,264,108,105,30,82,2,37,8,240,516
91,MAC_13988,2014-02-05 08:30:00.000000,14,83,19,2,18,4,228,72,60,96,76,5,33,7,306,324
92,MAC_13991,2013-05-02 09:30:00.000000,15,65,33,8,20,2,318,60,41,86,47,4,29,1,204,216
93,MAC_13984,2015-02-05 08:30:00.000000,16,53,21,2,16,1,204,42,98,94,82,6,39,7,228,498
94,MAC_13995,2012-05-02 09:30:00.000000,18,40,14,2,11,7,150,42,48,88,54,14,32,13,294,246
95,MAC_13956,2017-02-07 09:00:00.000000,32,39,29,5,10,2,180,150,54,71,52,2,23,4,156,324
96,MAC_14402,2015-04-30 09:30:00.000000,16,54,22,6,21,2,252,96,41,94,70,4,53,2,240,234
97,MAC_13971,2019-08-01 09:00:00.000000,17,56,20,2,23,1,210,90,82,44,59,3,25,8,288,402
98,MAC_13958,2017-08-06 08:00:00.000000,32,32,23,6,12,3,132,108,67,78,50,2,43,6,186,270
99,MAC_13955,2016-10-29 10:00:00.000000,52,51,27,3,17,1,186,84,85,91,59,5,36,3,252,270
100,MAC_13987,2014-04-30 09:30:00.000000,21,34,10,3,14,1,168,72,45,90,59,11,39,1,324,300
101,MAC_13957,2017-04-28 09:30:00.000000,54,46,27,2,14,1,180,174,67,72,54,4,49,2,156,318
102,MAC_13970,2019-05-04 09:00:00.000000,41,42,26,3,24,5,180,108,73,38,58,3,16,8,300,354
103,MAC_13990,2013-08-06 08:00:00.000000,14,31,24,7,12,3,222,42,63,79,56,4,24,3,318,294
104,MAC_13993,2012-10-31 09:30:00.000000,25,73,46,10,34,8,288,96,61,115,58,3,38,4,240,324
105,MAC_13954,2016-08-01 10:00:00.000000,33,55,19,4,17,2,246,144,36,83,57,2,18,0,324,276
106,MAC_13964,2017-10-31 10:00:00.000000,27,44,17,3,23,0,126,72,52,89,65,6,35,2,252,336
107,MAC_13952,2015-07-23 12:30:00.000000,18,37,15,3,19,1,186,54,55,80,75,9,46,5,282,294
108,MAC_13994,2012-08-01 09:30:00.000000,17,52,22,3,29,1,114,24,31,86,60,6,32,1,132,246
109,MAC_13966,2018-05-04 10:00:00.000000,30,29,13,4,8,1,120,108,22,36,39,3,17,0,84,198
110,MAC_13965,2018-02-06 09:00:00.000000,32,42,24,4,13,1,138,132,69,79,47,3,30,4,234,276
111,MAR_14333,2016-02-18 05:00:00.000000,37,50,47,10,29,6,558,114,77,113,79,1,35,6,444,246
112,MAR_13843,2014-10-29 06:00:00.000000,15,64,35,2,12,1,492,138,96,77,130,2,42,2,384,336
113,MAR_13757,2014-04-30 06:00:00.000000,22,68,36,3,12,7,360,84,66,78,68,5,26,2,402,216
114,MAR_13925,2017-08-07 13:30:00.000000,27,67,29,7,24,4,402,60,59,118,92,2,28,6,348,306
115,MAR_13755,2014-02-20 05:00:00.000000,15,60,33,6,15,5,492,90,71,78,59,13,47,4,312,264
116,MAR_14030,2013-10-31 06:00:00.000000,23,91,41,8,16,4,438,132,87,72,71,7,35,4,438,186
117,MAR_13924,2017-02-16 05:00:00.000000,34,78,39,9,28,4,516,54,95,128,108,9,35,6,402,384
118,MAR_13851,2015-10-29 06:00:00.000000,18,55,37,1,25,4,462,150,109,99,111,7,20,3,510,252
119,MAR_13932,2019-08-06 07:00:00.000000,32,51,38,1,22,4,504,78,94,129,106,4,33,5,606,312
120,MAR_13759,2014-07-30 06:00:00.000000,24,79,35,4,18,4,396,54,66,58,72,4,20,7,420,390
121,MAR_13847,2015-04-30 06:00:00.000000,26,82,39,8,20,13,564,102,79,83,83,7,38,5,360,246
122,MAR_13926,2017-11-08 05:00:00.000000,39,71,44,7,32,3,510,162,84,124,71,2,32,4,498,288
123,MAR_13930,2019-03-01 05:00:00.000000,57,63,37,2,30,6,402,114,79,105,84,6,40,8,510,390
124,MAR_13929,2018-11-06 05:00:00.000000,40,69,44,5,28,7,462,144,91,156,131,10,43,8,456,330
125,MAR_13751,2013-05-02 06:00:00.000000,25,53,27,2,18,0,402,72,90,86,112,8,35,15,546,294
126,MAR_13923,2016-11-08 05:00:00.000000,43,81,43,9,26,7,534,114,99,145,96,4,39,6,666,336
127,MAR_13979,2018-05-09 06:00:00.000000,30,90,55,4,23,5,558,138,60,122,63,9,46,10,678,294
128,MAR_13753,2013-08-01 06:00:00.000000,37,54,37,5,16,4,270,132,107,89,92,21,36,8,318,300
129,MAR_13931,2019-05-10 09:00:00.000000,34,57,56,2,35,8,402,126,80,113,78,6,46,3,504,318
130,MAR_13848,2015-07-30 06:00:00.000000,39,81,50,8,27,10,582,138,57,79,63,2,29,8,468,216
131,MAR_13922,2016-07-28 06:00:00.000000,28,48,39,3,24,7,366,30,101,132,116,2,45,6,528,390
132,MAR_13933,2019-11-05 06:00:00.000000,32,69,41,1,31,10,564,126,102,130,86,7,53,5,540,372
133,MAR_13980,2017-05-09 06:00:00.000000,32,87,36,3,20,5,390,132,67,138,84,8,46,4,456,282
134,MAR_13506,2016-05-01 06:00:00.000000,36,66,38,6,31,5,360,114,89,87,68,10,36,7,594,216
135,MAR_13660,2013-02-20 05:00:00.000000,35,69,41,2,25,4,432,102,86,53,91,3,37,3,390,222
136,MAR_13655,2012-07-12 06:00:00.000000,21,47,23,1,12,3,306,96,90,62,71,4,36,5,288,342
137,MAR_13927,2018-02-15 05:00:00.000000,35,82,36,9,47,5,606,108,79,158,103,11,59,7,654,414
138,MAR_13657,2012-10-04 06:00:00.000000,26,72,34,5,18,5,444,156,76,68,75,4,27,6,372,276
139,MAS_13832,2017-02-09 03:00:00.000000,23,115,34,0,22,2,732,36,53,127,66,2,26,6,648,186
140,MAS_13909,2019-04-25 04:00:00.000000,26,50,28,0,14,4,408,66,86,121,95,0,16,4,444,276
141,MAS_13903,2017-10-24 04:00:00.000000,25,90,33,0,23,5,534,24,66,96,43,1,41,4,480,258
142,MAS_13823,2014-07-29 04:00:00.000000,26,89,26,0,27,3,564,66,78,121,61,1,35,7,486,348
143,MAS_13821,2014-02-11 03:00:00.000000,25,128,30,0,19,5,642,42,50,82,62,0,22,4,576,258
144,MAS_13907,2018-10-30 04:00:00.000000,35,56,38,0,15,1,624,48,80,109,68,1,17,3,372,276
145,MAS_13732,2012-10-30 04:00:00.000000,50,100,35,1,14,1,318,126,54,74,65,4,29,1,216,258
146,MAS_13829,2016-04-26 04:00:00.000000,19,93,28,0,19,5,516,54,34,138,55,1,28,5,576,222
147,MAS_14012,2016-02-09 03:00:00.000000,18,99,21,0,15,3,516,36,55,143,59,0,18,17,702,228
148,MAS_13734,2013-07-30 04:00:00.000000,26,104,18,1,9,7,486,48,62,131,69,5,19,2,360,210
149,MAS_13906,2018-07-31 04:00:00.000000,23,71,33,0,16,1,726,42,54,88,62,3,10,5,492,204
150,MAS_13828,2015-10-27 04:00:00.000000,18,81,18,0,14,3,444,30,61,113,51,0,17,2,420,276
151,MAS_13908,2019-02-07 03:00:00.000000,37,93,38,1,23,2,804,60,60,82,67,2,19,2,744,282
152,MAS_13912,2020-02-11 03:00:00.000000,36,57,36,0,29,2,546,36,82,52,67,2,21,5,552,288
153,MAS_14032,2013-02-12 03:00:00.000000,32,114,30,1,9,0,372,108,83,77,62,1,17,1,408,258
154,MAS_13825,2015-02-09 03:30:00.000000,27,81,26,0,19,1,504,48,72,101,52,1,21,4,456,228
155,MAS_13826,2015-04-28 04:00:00.000000,15,73,27,0,16,3,420,24,71,128,46,0,22,3,492,318
156,MAS_13905,2018-04-24 04:00:00.000000,32,77,27,1,24,2,570,42,69,104,54,2,31,2,642,216
157,MAS_13733,2013-04-30 04:00:00.000000,32,103,27,1,12,2,372,42,50,81,65,1,20,3,324,192
158,MAS_13830,2016-07-26 04:00:00.000000,28,106,33,0,20,4,630,24,39,116,53,0,13,0,558,216
159,MAS_13833,2017-04-26 04:00:00.000000,18,85,22,0,22,4,552,30,43,106,55,0,16,7,480,258
160,MAS_13730,2012-05-01 04:00:00.000000,38,107,29,0,9,0,330,72,71,89,56,1,15,1,414,186
161,MAS_13731,2012-07-31 04:00:00.000000,50,111,42,4,15,1,330,108,63,66,65,7,20,0,312,156
162,MAS_13910,2019-07-25 04:00:00.000000,23,54,24,0,21,1,546,36,70,92,87,0,23,3,492,282
163,MAS_13735,2013-10-29 04:00:00.000000,25,121,22,0,15,7,666,48,78,95,79,3,11,6,594,264
164,MAS_13831,2016-10-25 04:00:00.000000,33,93,30,1,20,2,552,54,48,95,50,2,16,1,462,240
165,MAS_13729,2012-02-14 03:00:00.000000,59,72,34,1,8,1,312,144,58,63,67,0,11,0,240,138
166,MAS_13911,2019-10-30 04:00:00.000000,30,42,25,0,21,2,348,30,75,83,75,2,13,3,426,240
167,MAS_13824,2014-10-28 04:00:00.000000,26,104,23,1,15,1,504,30,81,106,41,2,13,1,468,276
168,MAT_14178,2015-01-30 03:30:00.000000,49,84,24,4,22,9,438,120,69,131,56,0,22,8,486,306
169,MAT_14270,2017-10-26 13:00:00.000000,82,177,37,3,69,10,834,222,81,177,63,7,23,4,492,426
170,MAT_14173,2013-07-17 04:30:00.000000,30,121,25,6,32,17,762,114,51,74,43,7,19,4,546,258
171,MAT_14222,2015-07-15 22:00:00.000000,24,145,20,2,21,8,438,42,40,65,24,5,6,0,216,144
172,MAT_14275,2019-02-07 12:00:00.000000,35,107,22,5,19,4,420,72,41,94,45,2,24,2,306,168
173,MAT_14278,2019-10-30 13:00:00.000000,47,106,20,11,24,6,564,126,41,114,40,0,18,0,324,234
174,MAT_14226,2016-07-20 13:00:00.000000,43,124,21,2,27,3,576,60,27,100,55,4,20,1,360,210
175,MAT_14227,2017-01-25 13:00:00.000000,56,101,23,2,22,7,612,66,53,92,54,3,22,1,342,204
176,MAT_14167,2012-01-31 03:30:00.000000,25,128,26,7,18,2,984,36,49,100,54,9,27,1,468,132
177,MAT_14276,2019-04-25 13:00:00.000000,56,100,27,8,29,5,402,138,43,103,51,7,33,1,342,270
178,MAT_14175,2014-04-17 04:30:00.000000,22,118,29,8,30,8,684,90,47,148,54,6,21,0,654,246
179,MAT_14177,2014-10-16 04:30:00.000000,31,87,15,3,20,13,534,84,63,146,49,0,29,8,450,252
180,MAT_14272,2018-04-27 13:00:00.000000,55,158,27,7,42,14,516,108,47,103,36,0,22,0,240,216
181,MAT_14223,2015-10-15 13:00:00.000000,49,174,29,4,42,8,504,186,40,61,24,1,22,0,186,132
182,MAT_14274,2018-10-25 13:00:00.000000,43,123,34,8,24,5,474,120,54,62,31,0,14,0,288,246
183,MAT_14225,2016-04-20 13:00:00.000000,36,138,30,3,21,2,636,96,30,113,31,0,37,1,318,168
184,MAT_14170,2012-10-16 04:30:00.000000,21,107,22,3,18,4,594,48,46,99,40,0,25,0,726,156
185,MAT_14271,2018-02-01 12:00:00.000000,65,137,26,4,52,12,684,264,81,161,45,8,60,4,486,462
186,MAT_14174,2014-01-31 03:30:00.000000,36,99,25,2,13,6,786,84,59,168,50,5,21,3,726,282
187,MAT_14171,2013-02-01 03:30:00.000000,18,143,27,8,27,2,1116,36,38,85,37,3,10,0,726,168
188,MAT_14168,2012-04-16 04:30:00.000000,23,102,25,8,23,4,708,60,54,82,54,5,30,3,360,264
189,MAT_14228,2017-04-21 13:00:00.000000,34,111,22,4,39,6,684,54,71,81,33,1,20,1,396,246
190,MAT_14229,2017-07-27 13:00:00.000000,38,123,15,4,31,4,606,156,33,45,38,6,19,5,180,156
191,MAT_14312,2013-10-16 04:30:00.000000,14,114,20,4,16,4,618,24,50,94,39,3,18,3,246,174
192,MAT_14279,2020-02-13 12:00:00.000000,66,147,35,7,29,8,834,186,63,126,34,0,21,1,396,294
193,MAT_14307,2016-10-19 13:00:00.000000,26,84,19,4,19,4,498,66,56,92,43,2,33,2,324,204
194,MAT_14169,2012-07-17 04:30:00.000000,19,119,31,3,28,4,708,30,56,118,51,9,28,1,420,222
195,MAT_14176,2014-07-17 04:30:00.000000,26,89,23,5,29,11,576,90,67,146,38,2,18,4,486,216
196,MCD_13817,2016-10-21 07:00:00.000000,30,136,20,0,15,6,654,36,41,107,51,1,16,5,390,174
197,MCD_13886,2019-07-26 08:00:00.000000,18,92,15,0,9,5,744,54,52,138,52,1,27,6,522,318
198,MCD_13814,2016-01-25 06:00:00.000000,36,99,20,3,20,10,546,78,53,101,57,2,45,5,564,276
199,MCD_13514,2013-10-21 07:00:00.000000,32,69,16,6,14,6,540,84,71,91,57,6,47,8,606,282
200,MCD_13878,2017-04-26 07:00:00.000000,13,94,11,1,21,3,618,54,70,132,50,2,38,6,366,222
201,MCD_13884,2019-01-30 06:00:00.000000,14,135,16,0,25,8,750,30,58,91,60,1,56,8,372,348
202,MCD_13807,2014-01-23 06:00:00.000000,37,100,14,2,26,7,612,72,64,112,56,1,41,4,498,222
203,MCD_13809,2014-10-21 07:00:00.000000,48,78,20,8,27,4,468,96,81,104,62,7,46,2,480,318
204,MCD_13813,2015-10-22 07:00:00.000000,25,81,9,2,15,6,408,42,64,115,59,4,56,5,498,336
205,MCD_13880,2017-10-24 07:00:00.000000,12,92,8,1,23,10,486,42,54,97,57,4,31,12,480,252
206,MCD_13981,2018-07-26 07:00:00.000000,11,121,8,1,14,6,492,30,61,88,74,3,43,8,438,252
207,MCD_13715,2013-01-23 06:00:00.000000,38,78,7,4,15,8,570,84,68,130,64,3,37,3,654,324
208,MCD_13883,2018-10-23 07:00:00.000000,12,118,11,3,22,5,654,48,47,116,41,1,36,3,384,246
209,MCD_13811,2015-04-22 07:00:00.000000,42,61,9,2,22,3,240,66,94,78,96,0,57,9,426,336
210,MCD_13881,2018-01-30 06:00:00.000000,8,143,22,4,38,11,756,18,34,105,37,0,36,8,474,336
211,MCD_13810,2015-01-23 06:00:00.000000,54,77,16,4,25,2,546,90,71,90,32,4,49,5,480,120
212,MCD_13885,2019-04-30 07:00:00.000000,15,121,14,1,23,5,618,48,59,142,35,2,41,1,516,324
213,MCD_13713,2012-07-23 07:00:00.000000,36,84,20,4,20,6,510,48,75,64,67,5,42,4,468,276
214,MCD_13808,2014-04-22 07:00:00.000000,37,96,12,4,11,3,558,30,52,113,52,2,51,2,516,246
215,MCD_13882,2018-04-30 07:00:00.000000,11,112,10,2,17,5,558,36,58,103,57,1,35,4,426,312
216,MCD_13716,2013-07-22 07:00:00.000000,36,59,15,4,12,7,504,60,95,104,52,1,23,1,420,282
217,MCD_14013,2014-07-22 07:00:00.000000,38,125,14,4,18,6,660,72,97,151,76,7,58,6,582,282
218,MCD_13887,2019-10-22 07:00:00.000000,17,100,13,1,11,5,834,24,39,79,43,0,49,0,612,264
219,MCD_13712,2012-04-20 06:00:00.000000,33,93,16,1,16,8,570,78,49,86,58,5,28,2,408,228
220,MCD_14034,2013-04-19 07:00:00.000000,42,72,8,3,18,6,504,78,101,89,58,3,25,6,492,384
221,MCD_13816,2016-07-26 07:00:00.000000,27,109,25,3,9,7,498,90,41,136,61,1,34,9,564,270
222,MCD_13888,2020-01-29 03:30:00.000000,23,112,19,2,28,10,882,48,36,62,51,0,12,4,540,156
223,MCD_13879,2017-07-25 07:00:00.000000,11,91,7,1,16,7,564,24,52,92,45,2,40,12,594,336
224,MCD_13508,2017-01-23 06:00:00.000000,15,126,11,0,32,3,492,54,37,85,40,0,49,5,540,276
225,MCHP_14712,2013-05-02 13:00:00.000000,23,59,17,0,31,0,636,60,50,48,46,1,23,6,582,246
226,MCHP_15024,2019-11-05 12:00:00.000000,25,33,19,5,33,1,486,132,108,81,85,9,44,3,540,306
227,MCHP_15025,2019-02-05 12:00:00.000000,26,37,23,5,43,4,630,162,112,112,91,10,35,6,618,366
228,MCHP_15028,2018-02-07 12:00:00.000000,20,35,12,0,27,0,594,48,69,115,41,2,31,4,1182,276
229,MCHP_14887,2015-11-04 12:00:00.000000,32,33,28,2,38,2,828,30,63,41,20,1,20,1,408,156
230,MCHP_15030,2017-08-03 13:00:00.000000,18,52,19,0,29,2,726,24,64,94,62,0,28,4,972,264
231,MCHP_14708,2012-05-02 04:30:00.000000,24,43,19,2,27,0,522,24,67,71,41,4,39,4,642,216
232,MCHP_15027,2018-08-10 13:00:00.000000,37,58,28,10,45,5,690,78,121,81,53,4,60,1,846,372
233,MCHP_14713,2013-07-31 13:00:00.000000,21,56,24,1,23,0,588,36,46,55,51,0,32,6,618,228
234,MCHP_14883,2014-11-02 12:00:00.000000,43,51,23,5,32,1,726,24,105,35,45,4,19,0,342,174
235,MCHP_14709,2012-08-03 13:00:00.000000,21,42,26,0,58,2,618,12,108,56,69,3,42,2,606,174
236,MCHP_14996,2019-08-07 13:00:00.000000,28,32,29,3,26,3,408,126,104,88,94,9,39,10,630,246
237,MCHP_14710,2012-11-08 12:00:00.000000,22,46,20,4,29,1,558,24,95,61,57,1,47,6,558,420
238,MCHP_15029,2017-11-06 12:00:00.000000,20,52,15,0,23,3,720,42,49,88,47,2,26,3,648,246
239,MCHP_14889,2016-05-05 13:00:00.000000,28,40,19,4,40,2,696,48,83,86,49,5,31,2,726,234
240,MCHP_14880,2014-01-30 12:00:00.000000,12,47,14,1,21,1,474,18,33,88,49,7,30,6,648,204
241,MCHP_14885,2015-05-07 12:30:00.000000,25,37,20,3,28,2,648,36,56,34,43,4,13,4,342,162
