,Code,Time,d_Negative,d_Positive,d_Uncertainty,d_Litigious,d_StrongModal,d_Constraining,d_Pos_26,d_Neg_26,qa_Negative,qa_Positive,qa_Uncertainty,qa_Litigious,qa_StrongModal,qa_Constraining,qa_Pos_26,qa_Neg_26
30,XEL_22532,2013-10-24 06:00:00.000000,21,27,18,10,23,5,318,36,49,76,57,6,26,9,468,252
31,XEL_22621,2015-07-30 06:00:00.000000,15,30,12,27,20,6,222,18,29,45,24,24,19,3,120,84
32,XEL_22871,2019-10-24 06:00:00.000000,9,39,18,10,16,1,426,12,46,90,55,26,58,4,270,222
33,XEL_22743,2017-10-26 06:00:00.000000,9,37,25,17,12,1,336,12,54,70,71,20,15,10,288,162
34,XEL_22619,2015-01-30 05:00:00.000000,13,66,16,32,20,7,396,18,35,64,47,17,29,4,192,174
35,XEL_23029,2012-10-25 06:00:00.000000,27,41,31,19,30,3,324,96,31,36,33,16,11,5,222,174
36,XEL_23028,2013-01-31 05:00:00.000000,16,65,25,14,17,1,294,12,48,31,43,12,15,2,192,150
37,XEL_22870,2019-08-01 06:00:00.000000,10,44,16,20,17,2,294,18,18,29,19,10,13,0,78,90
38,XEL_22868,2019-01-31 05:00:00.000000,7,45,12,9,8,2,294,18,28,77,45,9,17,0,198,246
39,XEL_23027,2014-01-30 06:00:00.000000,9,61,27,16,17,5,300,12,42,44,47,10,15,3,234,204
40,XEL_22530,2013-05-02 06:00:00.000000,16,46,26,21,19,1,150,18,12,2,13,3,0,0,24,60
41,XEL_22872,2020-01-30 05:00:00.000000,21,75,20,8,23,1,414,48,46,86,39,27,18,4,342,246
42,XEL_22625,2016-08-03 06:00:00.000000,6,30,17,19,5,2,150,0,29,42,31,7,4,6,180,156
43,XEL_22628,2017-04-27 06:00:00.000000,11,21,10,13,9,5,192,30,35,50,33,24,27,3,240,174
44,XEL_22624,2016-05-09 06:00:00.000000,13,35,15,11,7,3,204,30,22,22,17,7,11,6,96,66
45,XEL_22531,2013-08-01 07:00:00.000000,8,34,29,14,22,6,288,30,49,37,58,15,23,3,294,228
46,XEL_23030,2012-08-03 06:00:00.000000,22,27,19,9,19,5,186,36,43,29,21,10,18,0,132,90
47,XEL_22623,2016-01-28 05:00:00.000000,28,52,20,19,14,5,372,78,37,59,31,9,17,9,150,150
48,XEL_22744,2018-02-07 05:00:00.000000,8,51,18,24,18,6,312,36,20,33,34,21,7,3,96,120
49,XEL_22617,2014-08-02 06:00:00.000000,18,54,28,27,19,2,330,24,16,26,21,7,8,4,96,42
50,XEL_22626,2016-10-27 06:00:00.000000,2,29,23,12,8,1,270,12,68,113,86,31,25,10,396,282
51,XEL_22620,2015-04-30 06:00:00.000000,17,58,29,31,22,1,294,18,30,39,33,30,22,3,54,132
52,XEL_22534,2014-05-01 06:00:00.000000,19,58,32,17,19,5,378,18,18,15,19,6,5,1,30,60
53,XEL_22627,2017-02-02 05:00:00.000000,14,37,15,10,14,3,282,66,43,71,48,22,36,1,282,294
54,XEL_23031,2012-04-26 07:00:00.000000,33,37,21,32,16,2,240,66,38,28,44,21,23,3,174,138
55,XEL_22742,2017-07-27 06:00:00.000000,10,31,8,11,9,1,258,18,27,81,38,12,16,5,234,84
56,XEL_23032,2012-02-02 06:00:00.000000,28,42,28,21,19,5,216,18,50,20,40,12,11,1,66,108
57,XEL_22618,2014-10-30 06:00:00.000000,15,61,21,23,13,4,444,18,72,69,110,27,21,3,372,372
58,XL_22711,2013-02-07 12:00:00.000000,81,89,35,4,20,3,210,336,122,102,109,20,41,11,276,522
59,XL_22840,2016-10-26 13:00:00.000000,63,96,30,2,36,4,252,204,139,152,104,6,40,4,300,480
60,XL_22947,2015-02-02 12:00:00.000000,68,100,30,4,20,3,282,228,129,101,78,5,45,13,150,390
61,XL_22714,2013-10-30 13:00:00.000000,67,111,33,4,22,3,210,258,117,65,71,4,25,11,156,516
62,XL_22845,2018-02-02 12:00:00.000000,106,78,48,7,34,6,162,354,54,49,44,7,26,6,90,240
63,XL_22716,2014-05-02 04:00:00.000000,62,94,45,7,49,13,300,138,79,85,77,6,37,3,234,318
64,XL_22715,2014-02-06 12:00:00.000000,99,104,28,10,28,2,324,240,167,147,104,23,57,11,312,534
65,XL_22838,2015-10-27 13:00:00.000000,85,87,39,8,37,4,276,312,171,133,123,21,72,13,228,654
66,XL_22718,2014-10-28 13:00:00.000000,62,97,23,5,22,3,186,240,140,120,70,10,24,1,132,498
67,XL_22708,2012-05-09 13:00:00.000000,81,102,28,5,16,6,198,240,128,134,87,6,27,7,282,534
68,XL_22946,2016-04-28 13:00:00.000000,68,72,19,3,26,3,366,168,117,82,85,4,45,7,210,492
69,XL_22713,2013-07-29 13:00:00.000000,76,102,31,7,18,1,132,234,94,60,51,4,16,5,102,480
70,XL_22707,2012-02-10 12:00:00.000000,122,112,65,9,38,8,162,408,150,119,99,6,50,10,342,642
71,XL_23143,2016-07-28 13:00:00.000000,79,69,29,3,15,2,282,198,131,131,84,6,32,10,258,612
72,XL_22712,2013-05-02 13:00:00.000000,60,85,30,5,17,4,192,180,66,74,37,1,19,2,90,360
73,XL_22843,2017-07-27 13:00:00.000000,72,85,26,2,18,5,210,246,107,37,56,16,22,7,156,372
74,XL_22841,2017-02-01 12:00:00.000000,82,91,26,1,28,2,210,264,121,66,79,7,30,4,90,600
75,XL_22717,2014-07-28 13:00:00.000000,69,76,43,7,30,6,186,228,102,95,89,5,24,10,180,540
76,XL_22836,2015-04-29 13:00:00.000000,55,90,30,4,21,5,282,156,73,62,54,3,39,5,102,228
77,XL_22710,2012-11-06 12:00:00.000000,96,78,56,5,27,7,198,300,97,37,69,6,24,3,138,480
78,XL_22709,2012-08-09 13:00:00.000000,57,71,26,4,16,3,192,192,155,123,120,16,34,9,294,528
79,XL_22837,2015-08-05 06:00:00.000000,67,77,34,4,26,3,264,210,99,58,71,3,36,6,144,342
80,XLNX_22605,2013-07-17 13:00:00.000000,6,39,33,0,7,0,234,6,38,68,32,4,33,7,300,90
81,XLNX_22856,2020-01-28 12:00:00.000000,27,22,36,3,9,2,480,54,66,91,38,0,31,3,432,246
82,XLNX_22855,2019-10-23 13:00:00.000000,21,46,49,0,15,10,786,78,54,60,45,4,33,6,390,246
83,XLNX_22851,2018-10-24 13:00:00.000000,7,41,23,0,13,1,396,6,43,73,61,2,41,1,540,366
84,XLNX_22607,2014-01-21 12:00:00.000000,16,23,28,5,6,1,228,48,63,45,45,2,35,4,456,162
85,XLNX_22722,2015-04-22 13:00:00.000000,19,31,28,0,18,2,258,24,82,104,69,6,44,6,372,264
86,XLNX_22850,2018-07-25 13:00:00.000000,13,38,31,1,10,2,402,42,30,59,37,0,17,4,366,132
87,XLNX_22729,2017-01-25 12:00:00.000000,8,24,18,0,13,1,306,24,63,114,79,3,63,10,522,216
88,XLNX_22600,2012-01-18 12:00:00.000000,17,39,32,1,4,1,324,48,66,74,70,0,49,10,564,402
89,XLNX_22848,2018-01-24 12:00:00.000000,6,40,26,2,12,2,384,24,65,87,74,2,46,3,708,288
90,XLNX_22728,2016-10-19 13:00:00.000000,8,23,16,0,9,4,264,18,77,104,58,2,44,7,540,252
91,XLNX_22846,2017-07-26 13:00:00.000000,4,26,14,0,9,2,240,6,74,79,67,2,48,7,468,234
92,XLNX_22603,2013-01-17 12:00:00.000000,18,22,26,3,7,0,162,24,51,99,56,5,25,7,414,126
93,XLNX_23004,2012-10-17 13:00:00.000000,22,33,30,2,9,0,288,48,96,100,62,2,54,8,450,306
94,XLNX_22730,2017-04-26 13:00:00.000000,7,17,16,1,5,3,288,24,57,113,56,3,30,8,390,204
95,XLNX_22849,2018-04-25 13:00:00.000000,5,15,19,1,9,2,276,6,70,95,67,0,43,3,396,342
96,XLNX_22725,2016-01-20 12:00:00.000000,7,35,18,1,4,2,270,6,66,99,67,2,35,7,708,264
97,XLNX_22726,2016-04-27 13:00:00.000000,12,53,20,0,28,4,504,48,59,72,57,0,23,6,474,162
98,XLNX_22720,2014-10-16 13:00:00.000000,10,23,25,0,7,2,252,30,88,79,72,2,54,10,570,282
99,XLNX_22724,2015-10-14 13:00:00.000000,10,21,21,0,9,2,270,0,71,109,68,2,32,15,408,270
100,XLNX_22608,2014-04-23 13:00:00.000000,13,35,32,1,5,3,288,60,71,86,61,2,43,3,510,306
101,XLNX_22602,2012-07-18 13:00:00.000000,16,42,29,0,9,1,294,24,74,68,76,0,42,5,564,300
102,XLNX_22721,2015-01-22 12:00:00.000000,16,27,23,0,8,3,240,18,88,49,64,3,20,3,432,234
103,XLNX_22847,2017-10-25 13:00:00.000000,5,25,14,0,6,3,306,12,55,74,53,0,44,6,486,276
104,XLNX_22727,2016-07-27 13:00:00.000000,7,33,16,0,11,4,336,42,62,52,39,3,37,9,528,162
105,XLNX_22723,2015-07-22 13:00:00.000000,23,35,25,1,11,2,330,48,69,106,44,1,50,11,492,234
106,XLNX_22604,2013-04-24 13:00:00.000000,16,34,22,1,12,1,264,42,52,97,54,0,38,7,552,306
107,XLNX_22601,2012-04-25 13:00:00.000000,13,43,28,1,6,2,294,42,66,97,54,1,38,9,468,282
108,XLNX_22719,2014-07-22 13:00:00.000000,14,32,33,0,10,5,252,18,74,58,62,4,36,9,384,156
109,XOM_8285,2012-01-31 06:00:00.000000,38,56,8,5,17,0,570,72,89,97,48,2,30,7,228,270
110,XOM_8944,2015-10-30 05:30:00.000000,21,66,9,2,8,5,396,90,87,175,74,10,37,6,390,414
111,XOM_8287,2012-07-26 07:00:00.000000,38,46,12,1,15,2,378,78,70,66,66,5,14,10,234,216
112,XOM_8539,2018-04-27 05:30:00.000000,40,61,4,0,17,7,402,72,69,131,70,5,53,14,450,486
113,XOM_8747,2019-08-02 05:30:00.000000,34,86,18,0,22,1,564,102,67,101,95,5,43,6,474,468
114,XOM_8941,2016-07-29 05:30:00.000000,25,71,11,4,9,3,318,84,95,114,65,9,45,11,258,360
115,XOM_8744,2018-11-02 05:30:00.000000,55,115,11,0,17,4,582,114,52,125,77,3,24,5,390,396
116,XOM_8945,2015-07-31 05:30:00.000000,20,54,9,6,4,6,354,60,78,135,109,16,33,8,450,444
117,XOM_8288,2012-11-01 07:00:00.000000,29,47,6,0,14,1,342,60,103,101,62,3,49,10,240,360
118,XOM_8743,2018-07-27 05:30:00.000000,68,83,30,2,38,1,402,168,91,113,87,4,52,3,306,300
119,XOM_8537,2017-10-27 05:30:00.000000,17,49,7,2,4,3,354,60,88,161,91,12,45,11,552,534
120,XOM_8533,2016-10-28 05:30:00.000000,22,50,13,1,9,9,366,60,65,100,88,9,43,9,408,420
121,XOM_8374,2014-10-31 05:30:00.000000,17,44,4,2,5,1,390,54,78,156,59,5,30,9,354,384
122,XOM_8375,2015-02-02 04:30:00.000000,26,41,8,4,12,4,576,90,97,101,80,25,33,13,366,672
123,XOM_8372,2014-05-01 07:00:00.000000,17,61,5,0,16,2,318,66,56,126,66,10,24,8,372,324
124,XOM_8535,2017-04-28 05:30:00.000000,22,35,9,5,10,10,336,36,58,143,77,9,63,13,438,456
125,XOM_8286,2012-04-26 07:00:00.000000,29,51,8,3,11,1,348,48,54,118,50,5,16,5,192,270
126,XOM_8373,2014-07-31 07:00:00.000000,14,48,2,2,14,0,366,60,51,123,52,6,19,5,288,270
127,XOM_8749,2020-01-31 04:30:00.000000,54,143,20,0,32,5,792,228,76,149,74,5,60,11,516,324
128,XOM_8534,2017-01-31 04:30:00.000000,41,77,9,6,20,12,672,120,61,98,56,10,66,11,450,282
129,XOM_8748,2019-11-01 05:30:00.000000,18,55,15,2,13,2,408,90,93,165,84,6,53,24,450,312
130,XOM_8290,2013-04-25 07:00:00.000000,22,36,4,0,8,0,288,42,43,81,27,5,28,6,210,174
131,XOM_8746,2019-04-26 05:30:00.000000,43,71,20,0,22,4,474,156,60,114,71,4,34,13,258,390
132,XOM_8943,2016-02-02 05:30:00.000000,31,57,13,8,10,7,546,126,88,180,68,3,45,6,552,516
133,XOM_8293,2014-01-30 06:00:00.000000,26,49,2,0,11,2,432,78,88,192,75,9,39,14,318,354
134,XOM_8289,2013-02-01 04:30:00.000000,41,51,11,1,12,1,504,54,54,82,53,1,20,3,222,360
135,XOM_8291,2013-08-01 07:00:00.000000,35,46,10,2,10,2,336,54,69,102,46,3,37,9,342,306
136,XRAY_7070,2015-02-18 03:30:00.000000,41,101,43,3,12,2,546,78,41,94,51,0,18,0,456,156
137,XRAY_7069,2014-10-29 04:30:00.000000,34,82,41,2,11,2,462,42,38,74,75,3,17,3,366,132
138,XRAY_7257,2018-11-09 12:00:00.000000,70,111,31,4,70,5,1038,240,68,111,45,3,22,4,612,210
139,XRAY_7259,2019-05-03 04:30:00.000000,34,87,30,5,27,9,744,60,61,125,51,2,20,2,342,342
140,XRAY_6898,2013-05-09 04:30:00.000000,31,71,40,2,14,2,342,42,65,80,79,1,18,3,318,288
141,XRAY_7252,2017-08-09 04:30:00.000000,67,60,59,0,31,25,594,150,57,128,70,0,22,16,474,324
142,XRAY_7261,2019-11-07 03:30:00.000000,23,97,17,1,16,4,552,54,65,128,35,1,23,4,390,246
143,XRAY_7260,2019-08-02 04:30:00.000000,29,74,24,2,20,6,618,78,74,176,67,3,43,3,378,510
144,XRAY_7075,2016-05-06 04:30:00.000000,20,90,19,3,40,2,642,36,40,112,47,0,26,5,546,210
145,XRAY_6901,2014-02-18 03:30:00.000000,33,108,31,1,9,2,456,48,63,79,75,2,36,4,516,204
146,XRAY_7072,2015-07-30 04:30:00.000000,41,85,27,1,9,1,366,42,53,57,51,1,15,1,384,108
147,XRAY_7253,2017-11-03 04:30:00.000000,8,56,24,3,16,0,324,36,42,74,38,1,21,9,438,162
148,XRAY_7258,2019-03-01 03:30:00.000000,44,106,28,1,37,5,816,96,34,145,65,2,22,8,384,258
149,XRAY_6900,2013-10-29 04:30:00.000000,8,50,20,0,12,1,336,30,71,67,77,0,19,2,456,270
150,XRAY_7074,2016-02-12 03:30:00.000000,38,80,36,1,24,5,372,36,49,42,38,2,12,0,288,156
151,XRAY_7254,2018-03-02 03:30:00.000000,32,85,27,6,36,13,600,96,45,67,19,1,29,6,294,126
152,XRAY_7068,2014-07-31 04:30:00.000000,33,62,38,3,9,1,312,42,43,56,56,3,14,1,354,126
153,XRAY_7251,2017-05-09 04:30:00.000000,41,86,33,0,35,2,636,156,53,80,39,1,26,1,306,234
154,XRAY_6902,2014-05-06 04:30:00.000000,25,64,26,1,12,2,336,36,58,65,92,0,27,2,402,186
155,XRAY_6896,2012-10-25 04:30:00.000000,38,73,34,1,13,1,450,18,39,57,78,6,20,2,348,186
156,XRAY_6897,2013-02-20 03:30:00.000000,35,93,47,2,12,1,348,42,64,83,74,0,16,2,408,258
157,XRAY_6895,2012-07-31 04:30:00.000000,43,91,48,0,25,4,588,42,96,108,96,6,25,0,492,252
158,XRAY_7255,2018-05-07 04:30:00.000000,29,66,27,1,38,9,612,108,64,78,27,0,18,2,246,180
159,XRAY_7256,2018-08-07 04:30:00.000000,45,81,39,0,30,15,750,120,60,98,54,2,14,4,414,354
160,XRAY_6894,2012-05-01 04:30:00.000000,50,81,41,0,18,2,558,48,65,131,80,4,15,2,450,342
161,XRAY_6893,2012-02-16 03:30:00.000000,56,122,46,3,27,1,630,48,57,119,76,2,26,2,330,246
162,XRAY_7073,2015-10-28 04:30:00.000000,49,104,34,3,32,5,510,36,44,36,31,1,11,0,150,138
163,XRAY_6899,2013-08-01 04:30:00.000000,29,47,22,0,5,2,330,30,56,62,49,4,13,1,258,114
164,XRX_22858,2017-08-01 06:00:00.000000,47,97,18,4,23,5,780,132,66,77,36,2,27,4,324,252
165,XRX_22735,2015-07-24 06:00:00.000000,41,82,14,5,19,10,786,72,83,72,39,13,16,7,372,276
166,XRX_22860,2018-01-31 05:00:00.000000,23,166,27,3,82,13,1098,48,34,55,14,2,43,3,492,180
167,XRX_22739,2016-07-29 06:00:00.000000,30,87,12,8,28,4,810,84,68,81,42,11,29,0,594,174
168,XRX_22609,2012-10-23 06:00:00.000000,51,78,16,12,30,12,774,84,106,74,64,50,34,9,420,264
169,XRX_22610,2013-01-24 05:00:00.000000,23,96,13,5,18,5,846,60,63,97,35,14,37,4,594,318
170,XRX_22861,2018-07-26 04:00:00.000000,62,112,32,10,32,9,810,168,35,84,27,3,18,8,228,168
171,XRX_22733,2015-01-30 05:00:00.000000,61,124,27,8,30,8,1062,144,63,81,31,7,23,5,480,180
172,XRX_22859,2017-10-26 06:00:00.000000,39,95,19,4,29,3,600,144,61,104,40,3,23,3,336,276
173,XRX_22737,2016-01-29 05:00:00.000000,33,112,21,7,50,13,1116,120,49,67,24,1,60,1,480,150
174,XRX_23035,2012-01-25 05:00:00.000000,37,78,25,14,13,4,840,66,83,80,62,19,32,5,840,258
175,XRX_22611,2013-04-23 06:00:00.000000,31,51,10,3,12,4,600,72,86,104,52,16,34,0,816,210
176,XRX_22615,2014-04-22 06:00:00.000000,0,1,0,0,1,2,0,0,125,261,69,12,40,11,1560,336
177,XRX_22738,2016-04-25 06:00:00.000000,46,82,8,7,24,9,852,120,61,81,27,12,23,6,456,168
178,XRX_22865,2019-10-29 04:00:00.000000,58,125,33,6,15,9,756,132,31,40,18,0,14,1,192,132
179,XRX_22613,2013-10-24 06:00:00.000000,33,108,13,6,19,3,792,54,50,108,32,5,23,2,756,270
180,XRX_22944,2020-01-28 03:00:00.000000,65,131,46,4,29,14,1158,162,32,62,41,0,9,2,342,192
181,XRX_23033,2012-07-20 06:00:00.000000,31,115,22,8,19,7,1032,96,65,74,44,14,31,5,630,264
182,XRX_22863,2019-04-25 04:00:00.000000,51,101,30,4,20,7,744,120,46,52,33,2,29,1,306,198
183,XRX_22945,2019-01-29 03:00:00.000000,72,119,40,6,48,7,1050,192,31,35,20,2,20,2,252,150
184,XRX_22864,2019-07-30 04:00:00.000000,52,82,32,7,22,5,612,126,35,60,25,8,23,3,312,246
185,XRX_22857,2017-04-26 06:00:00.000000,44,98,15,1,23,6,768,156,55,60,18,0,20,3,294,198
186,XRX_22736,2015-10-26 06:00:00.000000,37,66,17,3,27,4,750,162,51,45,25,7,53,0,180,132
187,XRX_22614,2014-01-24 05:00:00.000000,32,110,25,8,14,4,966,78,64,103,31,8,27,1,594,270
188,XRX_22612,2013-07-25 06:00:00.000000,21,108,14,2,6,4,756,48,61,103,41,6,31,6,792,204
189,XRX_22734,2015-04-24 06:00:00.000000,53,76,27,10,16,6,762,120,86,75,51,26,20,1,372,246
190,XRX_22740,2016-10-29 06:00:00.000000,28,94,12,7,39,6,780,72,57,98,37,9,28,3,426,126
191,XRX_22731,2014-07-25 06:00:00.000000,40,107,14,11,17,8,870,120,91,109,47,15,22,6,606,228
192,XYL_22582,2014-10-28 05:00:00.000000,36,92,37,0,23,5,918,78,52,80,53,0,13,1,474,252
193,XYL_22703,2017-02-02 04:00:00.000000,68,117,62,0,34,9,1512,150,49,103,50,2,20,3,246,150
194,XYL_22576,2013-04-30 05:00:00.000000,86,74,43,0,22,9,846,174,59,98,45,2,16,3,330,228
195,XYL_22948,2019-10-31 05:00:00.000000,49,63,23,0,28,7,1068,132,64,105,70,4,21,8,468,306
196,XYL_22835,2020-02-06 04:00:00.000000,63,61,29,0,29,7,1068,156,78,72,45,1,32,8,528,264
197,XYL_22701,2016-08-02 05:00:00.000000,44,89,36,0,18,4,822,132,31,94,36,1,9,6,348,180
198,XYL_23045,2012-08-02 05:00:00.000000,69,116,49,0,28,4,1218,132,58,81,41,1,24,1,498,222
199,XYL_22700,2016-05-03 05:00:00.000000,34,111,52,0,23,5,966,144,41,135,45,1,14,3,414,192
200,XYL_22833,2019-01-31 04:00:00.000000,32,114,16,5,25,9,1038,54,59,120,46,1,24,5,546,270
201,XYL_22834,2019-08-01 06:00:00.000000,26,45,15,2,22,9,990,42,69,98,43,1,15,2,570,312
202,XYL_22583,2015-02-05 04:00:00.000000,49,114,52,0,30,3,948,114,62,77,61,4,9,1,246,318
203,XYL_22949,2019-05-04 05:00:00.000000,42,84,17,7,23,6,1206,102,86,70,57,1,31,8,546,354
204,XYL_22831,2018-07-31 05:00:00.000000,21,135,26,0,28,8,1170,90,45,129,63,1,21,6,594,288
205,XYL_22584,2015-04-30 05:00:00.000000,50,94,67,0,28,9,828,90,44,82,43,1,12,1,402,132
206,XYL_22574,2012-11-01 05:00:00.000000,53,89,38,1,26,8,1194,114,64,65,30,0,18,4,294,204
207,XYL_22579,2014-02-04 04:00:00.000000,80,119,57,2,26,8,1284,162,53,59,51,3,13,7,288,204
208,XYL_22705,2017-08-01 05:00:00.000000,41,119,38,4,26,7,1266,114,41,104,33,6,19,7,468,150
209,XYL_22699,2016-02-04 04:00:00.000000,78,104,44,4,31,8,1176,174,82,86,51,4,22,1,312,228
210,XYL_22704,2017-05-02 05:00:00.000000,47,99,35,2,24,10,1020,114,58,87,46,1,23,2,414,174
211,XYL_22829,2018-02-01 04:00:00.000000,24,126,25,3,42,6,1284,126,54,143,41,7,25,2,642,264
212,XYL_22586,2015-10-29 05:00:00.000000,51,79,41,3,27,5,816,96,47,80,65,0,15,4,564,252
213,XYL_22830,2018-05-01 05:00:00.000000,29,108,28,4,29,7,1086,78,51,97,57,5,9,7,438,258
214,XYL_22575,2013-02-07 04:00:00.000000,67,123,50,2,39,9,1350,114,47,86,16,0,13,1,336,132
215,XYL_22580,2014-04-29 05:00:00.000000,50,103,45,0,26,8,816,96,46,71,41,0,22,2,456,156
216,XYL_22578,2013-10-29 05:00:00.000000,51,80,25,5,16,4,726,156,61,84,38,0,21,4,354,270
217,XYL_22585,2015-07-30 05:00:00.000000,67,72,68,5,27,6,816,144,59,107,53,1,27,2,300,330
218,XYL_22577,2013-07-30 05:00:00.000000,82,76,42,1,27,8,738,210,68,62,41,2,14,2,444,192
