,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
27,XEC_5513,2019-11-05 06:00:00.000000,81,108,77,3,36,7
28,XEC_5373,2012-08-02 09:00:00.000000,64,80,69,1,31,2
29,XEL_22869,2019-04-25 06:00:00.000000,25,66,37,25,7,2
30,XEL_22532,2013-10-24 06:00:00.000000,70,103,75,16,49,14
31,XEL_22621,2015-07-30 06:00:00.000000,44,75,36,51,39,9
32,XEL_22871,2019-10-24 06:00:00.000000,55,129,73,36,74,5
33,XEL_22743,2017-10-26 06:00:00.000000,63,107,96,37,27,11
34,XEL_22619,2015-01-30 05:00:00.000000,48,130,63,49,49,11
35,XEL_23029,2012-10-25 06:00:00.000000,58,77,64,35,41,8
36,XEL_23028,2013-01-31 05:00:00.000000,64,96,68,26,32,3
37,XEL_22870,2019-08-01 06:00:00.000000,28,73,35,30,30,2
38,XEL_22868,2019-01-31 05:00:00.000000,35,122,57,18,25,2
39,XEL_23027,2014-01-30 06:00:00.000000,51,105,74,26,32,8
40,XEL_22530,2013-05-02 06:00:00.000000,28,48,39,24,19,1
41,XEL_22872,2020-01-30 05:00:00.000000,67,161,59,35,41,5
42,XEL_22625,2016-08-03 06:00:00.000000,35,72,48,26,9,8
43,XEL_22628,2017-04-27 06:00:00.000000,46,71,43,37,36,8
44,XEL_22624,2016-05-09 06:00:00.000000,35,57,32,18,18,9
45,XEL_22531,2013-08-01 07:00:00.000000,57,71,87,29,45,9
46,XEL_23030,2012-08-03 06:00:00.000000,65,56,40,19,37,5
47,XEL_22623,2016-01-28 05:00:00.000000,65,111,51,28,31,14
48,XEL_22744,2018-02-07 05:00:00.000000,28,84,52,45,25,9
49,XEL_22617,2014-08-02 06:00:00.000000,34,80,49,34,27,6
50,XEL_22626,2016-10-27 06:00:00.000000,70,142,109,43,33,11
51,XEL_22620,2015-04-30 06:00:00.000000,47,97,62,61,44,4
52,XEL_22534,2014-05-01 06:00:00.000000,37,73,51,23,24,6
53,XEL_22627,2017-02-02 05:00:00.000000,57,108,63,32,50,4
54,XEL_23031,2012-04-26 07:00:00.000000,71,65,65,53,39,5
55,XEL_22742,2017-07-27 06:00:00.000000,37,112,46,23,25,6
56,XEL_23032,2012-02-02 06:00:00.000000,78,62,68,33,30,6
57,XEL_22618,2014-10-30 06:00:00.000000,87,130,131,50,34,7
58,XL_22711,2013-02-07 12:00:00.000000,203,191,144,24,61,14
59,XL_22840,2016-10-26 13:00:00.000000,202,248,134,8,76,8
60,XL_22947,2015-02-02 12:00:00.000000,197,201,108,9,65,16
61,XL_22714,2013-10-30 13:00:00.000000,184,176,104,8,47,14
62,XL_22845,2018-02-02 12:00:00.000000,160,127,92,14,60,12
63,XL_22716,2014-05-02 04:00:00.000000,141,179,122,13,86,16
64,XL_22715,2014-02-06 12:00:00.000000,266,251,132,33,85,13
65,XL_22838,2015-10-27 13:00:00.000000,256,220,162,29,109,17
66,XL_22718,2014-10-28 13:00:00.000000,202,217,93,15,46,4
67,XL_22708,2012-05-09 13:00:00.000000,209,236,115,11,43,13
68,XL_22946,2016-04-28 13:00:00.000000,185,154,104,7,71,10
69,XL_22713,2013-07-29 13:00:00.000000,170,162,82,11,34,6
70,XL_22707,2012-02-10 12:00:00.000000,272,231,164,15,88,18
71,XL_23143,2016-07-28 13:00:00.000000,210,200,113,9,47,12
72,XL_22712,2013-05-02 13:00:00.000000,126,159,67,6,36,6
73,XL_22843,2017-07-27 13:00:00.000000,179,122,82,18,40,12
74,XL_22841,2017-02-01 12:00:00.000000,203,157,105,8,58,6
75,XL_22717,2014-07-28 13:00:00.000000,171,171,132,12,54,16
76,XL_22836,2015-04-29 13:00:00.000000,128,152,84,7,60,10
77,XL_22710,2012-11-06 12:00:00.000000,193,115,125,11,51,10
78,XL_22709,2012-08-09 13:00:00.000000,212,194,146,20,50,12
79,XL_22837,2015-08-05 06:00:00.000000,166,135,105,7,62,9
80,XLNX_22605,2013-07-17 13:00:00.000000,44,107,65,4,40,7
81,XLNX_22856,2020-01-28 12:00:00.000000,93,113,74,3,40,5
82,XLNX_22855,2019-10-23 13:00:00.000000,75,106,94,4,48,16
83,XLNX_22851,2018-10-24 13:00:00.000000,50,114,84,2,54,2
84,XLNX_22607,2014-01-21 12:00:00.000000,79,68,73,7,41,5
85,XLNX_22722,2015-04-22 13:00:00.000000,101,135,97,6,62,8
86,XLNX_22850,2018-07-25 13:00:00.000000,43,97,68,1,27,6
87,XLNX_22729,2017-01-25 12:00:00.000000,71,138,97,3,76,11
88,XLNX_22600,2012-01-18 12:00:00.000000,83,113,102,1,53,11
89,XLNX_22848,2018-01-24 12:00:00.000000,71,127,100,4,58,5
90,XLNX_22728,2016-10-19 13:00:00.000000,85,127,74,2,53,11
91,XLNX_22846,2017-07-26 13:00:00.000000,78,105,81,2,57,9
92,XLNX_22603,2013-01-17 12:00:00.000000,69,121,82,8,32,7
93,XLNX_23004,2012-10-17 13:00:00.000000,118,133,92,4,63,8
94,XLNX_22730,2017-04-26 13:00:00.000000,64,130,72,4,35,11
95,XLNX_22849,2018-04-25 13:00:00.000000,75,110,86,1,52,5
96,XLNX_22725,2016-01-20 12:00:00.000000,73,134,85,3,39,9
97,XLNX_22726,2016-04-27 13:00:00.000000,71,125,77,0,51,10
98,XLNX_22720,2014-10-16 13:00:00.000000,98,102,97,2,61,12
99,XLNX_22724,2015-10-14 13:00:00.000000,81,130,89,2,41,17
100,XLNX_22608,2014-04-23 13:00:00.000000,84,121,93,3,48,6
101,XLNX_22602,2012-07-18 13:00:00.000000,90,110,105,0,51,6
102,XLNX_22721,2015-01-22 12:00:00.000000,104,76,87,3,28,6
103,XLNX_22847,2017-10-25 13:00:00.000000,60,99,67,0,50,9
104,XLNX_22727,2016-07-27 13:00:00.000000,69,85,55,3,48,13
105,XLNX_22723,2015-07-22 13:00:00.000000,92,141,69,2,61,13
106,XLNX_22604,2013-04-24 13:00:00.000000,68,131,76,1,50,8
107,XLNX_22601,2012-04-25 13:00:00.000000,79,140,82,2,44,11
108,XLNX_22719,2014-07-22 13:00:00.000000,88,90,95,4,46,14
109,XOM_8285,2012-01-31 06:00:00.000000,127,153,56,7,47,7
110,XOM_8944,2015-10-30 05:30:00.000000,108,241,83,12,45,11
111,XOM_8287,2012-07-26 07:00:00.000000,108,112,78,6,29,12
112,XOM_8539,2018-04-27 05:30:00.000000,109,192,74,5,70,21
113,XOM_8747,2019-08-02 05:30:00.000000,101,187,113,5,65,7
114,XOM_8941,2016-07-29 05:30:00.000000,120,185,76,13,54,14
115,XOM_8744,2018-11-02 05:30:00.000000,107,240,88,3,41,9
116,XOM_8945,2015-07-31 05:30:00.000000,98,189,118,22,37,14
117,XOM_8288,2012-11-01 07:00:00.000000,132,148,68,3,63,11
118,XOM_8743,2018-07-27 05:30:00.000000,159,196,117,6,90,4
119,XOM_8537,2017-10-27 05:30:00.000000,105,210,98,14,49,14
120,XOM_8533,2016-10-28 05:30:00.000000,87,150,101,10,52,18
121,XOM_8374,2014-10-31 05:30:00.000000,95,200,63,7,35,10
122,XOM_8375,2015-02-02 04:30:00.000000,123,142,88,29,45,17
123,XOM_8372,2014-05-01 07:00:00.000000,73,187,71,10,40,10
124,XOM_8535,2017-04-28 05:30:00.000000,80,178,86,14,73,23
125,XOM_8286,2012-04-26 07:00:00.000000,83,169,58,8,27,6
126,XOM_8373,2014-07-31 07:00:00.000000,65,171,54,8,33,5
127,XOM_8749,2020-01-31 04:30:00.000000,130,292,94,5,92,16
128,XOM_8534,2017-01-31 04:30:00.000000,102,175,65,16,86,23
129,XOM_8748,2019-11-01 05:30:00.000000,111,220,99,8,66,26
130,XOM_8290,2013-04-25 07:00:00.000000,65,117,31,5,36,6
131,XOM_8746,2019-04-26 05:30:00.000000,103,185,91,4,56,17
132,XOM_8943,2016-02-02 05:30:00.000000,119,237,81,11,55,13
133,XOM_8293,2014-01-30 06:00:00.000000,114,241,77,9,50,16
134,XOM_8289,2013-02-01 04:30:00.000000,95,133,64,2,32,4
135,XOM_8291,2013-08-01 07:00:00.000000,104,148,56,5,47,11
136,XRAY_7070,2015-02-18 03:30:00.000000,82,195,94,3,30,2
137,XRAY_7069,2014-10-29 04:30:00.000000,72,156,116,5,28,5
138,XRAY_7257,2018-11-09 12:00:00.000000,138,222,76,7,92,9
139,XRAY_7259,2019-05-03 04:30:00.000000,95,212,81,7,47,11
140,XRAY_6898,2013-05-09 04:30:00.000000,96,151,119,3,32,5
141,XRAY_7252,2017-08-09 04:30:00.000000,124,188,129,0,53,41
142,XRAY_7261,2019-11-07 03:30:00.000000,88,225,52,2,39,8
143,XRAY_7260,2019-08-02 04:30:00.000000,103,250,91,5,63,9
144,XRAY_7075,2016-05-06 04:30:00.000000,60,202,66,3,66,7
145,XRAY_6901,2014-02-18 03:30:00.000000,96,187,106,3,45,6
146,XRAY_7072,2015-07-30 04:30:00.000000,94,142,78,2,24,2
147,XRAY_7253,2017-11-03 04:30:00.000000,50,130,62,4,37,9
148,XRAY_7258,2019-03-01 03:30:00.000000,78,251,93,3,59,13
149,XRAY_6900,2013-10-29 04:30:00.000000,79,117,97,0,31,3
150,XRAY_7074,2016-02-12 03:30:00.000000,87,122,74,3,36,5
151,XRAY_7254,2018-03-02 03:30:00.000000,77,152,46,7,65,19
152,XRAY_7068,2014-07-31 04:30:00.000000,76,118,94,6,23,2
153,XRAY_7251,2017-05-09 04:30:00.000000,94,166,72,1,61,3
154,XRAY_6902,2014-05-06 04:30:00.000000,83,129,118,1,39,4
155,XRAY_6896,2012-10-25 04:30:00.000000,77,130,112,7,33,3
156,XRAY_6897,2013-02-20 03:30:00.000000,99,176,121,2,28,3
157,XRAY_6895,2012-07-31 04:30:00.000000,139,199,144,6,50,4
158,XRAY_7255,2018-05-07 04:30:00.000000,93,144,54,1,56,11
159,XRAY_7256,2018-08-07 04:30:00.000000,105,179,93,2,44,19
160,XRAY_6894,2012-05-01 04:30:00.000000,115,212,121,4,33,4
161,XRAY_6893,2012-02-16 03:30:00.000000,113,241,122,5,53,3
162,XRAY_7073,2015-10-28 04:30:00.000000,93,140,65,4,43,5
163,XRAY_6899,2013-08-01 04:30:00.000000,85,109,71,4,18,3
164,XRX_22858,2017-08-01 06:00:00.000000,113,174,54,6,50,9
165,XRX_22735,2015-07-24 06:00:00.000000,124,154,53,18,35,17
166,XRX_22860,2018-01-31 05:00:00.000000,57,221,41,5,125,16
167,XRX_22739,2016-07-29 06:00:00.000000,98,168,54,19,57,4
168,XRX_22609,2012-10-23 06:00:00.000000,157,152,80,62,64,21
169,XRX_22610,2013-01-24 05:00:00.000000,86,193,48,19,55,9
170,XRX_22861,2018-07-26 04:00:00.000000,97,196,59,13,50,17
171,XRX_22733,2015-01-30 05:00:00.000000,124,205,58,15,53,13
172,XRX_22859,2017-10-26 06:00:00.000000,100,199,59,7,52,6
173,XRX_22737,2016-01-29 05:00:00.000000,82,179,45,8,110,14
174,XRX_23035,2012-01-25 05:00:00.000000,120,158,87,33,45,9
175,XRX_22611,2013-04-23 06:00:00.000000,117,155,62,19,46,4
176,XRX_22615,2014-04-22 06:00:00.000000,125,262,69,12,41,13
177,XRX_22738,2016-04-25 06:00:00.000000,107,163,35,19,47,15
178,XRX_22865,2019-10-29 04:00:00.000000,89,165,51,6,29,10
179,XRX_22613,2013-10-24 06:00:00.000000,83,216,45,11,42,5
180,XRX_22944,2020-01-28 03:00:00.000000,97,193,87,4,38,16
181,XRX_23033,2012-07-20 06:00:00.000000,96,189,66,22,50,12
182,XRX_22863,2019-04-25 04:00:00.000000,97,153,63,6,49,8
183,XRX_22945,2019-01-29 03:00:00.000000,103,154,60,8,68,9
184,XRX_22864,2019-07-30 04:00:00.000000,87,142,57,15,45,8
185,XRX_22857,2017-04-26 06:00:00.000000,99,158,33,1,43,9
186,XRX_22736,2015-10-26 06:00:00.000000,88,111,42,10,80,4
187,XRX_22614,2014-01-24 05:00:00.000000,96,213,56,16,41,5
188,XRX_22612,2013-07-25 06:00:00.000000,82,211,55,8,37,10
189,XRX_22734,2015-04-24 06:00:00.000000,139,151,78,36,36,7
190,XRX_22740,2016-10-29 06:00:00.000000,85,192,49,16,67,9
191,XRX_22731,2014-07-25 06:00:00.000000,131,216,61,26,39,14
192,XYL_22582,2014-10-28 05:00:00.000000,88,172,90,0,36,6
193,XYL_22703,2017-02-02 04:00:00.000000,117,220,112,2,54,12
194,XYL_22576,2013-04-30 05:00:00.000000,145,172,88,2,38,12
195,XYL_22948,2019-10-31 05:00:00.000000,113,168,93,4,49,15
196,XYL_22835,2020-02-06 04:00:00.000000,141,133,74,1,61,15
197,XYL_22701,2016-08-02 05:00:00.000000,75,183,72,1,27,10
198,XYL_23045,2012-08-02 05:00:00.000000,127,197,90,1,52,5
199,XYL_22700,2016-05-03 05:00:00.000000,75,246,97,1,37,8
200,XYL_22833,2019-01-31 04:00:00.000000,91,234,62,6,49,14
201,XYL_22834,2019-08-01 06:00:00.000000,95,143,58,3,37,11
202,XYL_22583,2015-02-05 04:00:00.000000,111,191,113,4,39,4
203,XYL_22949,2019-05-04 05:00:00.000000,128,154,74,8,54,14
204,XYL_22831,2018-07-31 05:00:00.000000,66,264,89,1,49,14
205,XYL_22584,2015-04-30 05:00:00.000000,94,176,110,1,40,10
206,XYL_22574,2012-11-01 05:00:00.000000,117,154,68,1,44,12
207,XYL_22579,2014-02-04 04:00:00.000000,133,178,108,5,39,15
208,XYL_22705,2017-08-01 05:00:00.000000,82,223,71,10,45,14
209,XYL_22699,2016-02-04 04:00:00.000000,160,190,95,8,53,9
210,XYL_22704,2017-05-02 05:00:00.000000,105,186,81,3,47,12
211,XYL_22829,2018-02-01 04:00:00.000000,78,269,66,10,67,8
212,XYL_22586,2015-10-29 05:00:00.000000,98,159,106,3,42,9
213,XYL_22830,2018-05-01 05:00:00.000000,80,205,85,9,38,14
214,XYL_22575,2013-02-07 04:00:00.000000,114,209,66,2,52,10
215,XYL_22580,2014-04-29 05:00:00.000000,96,174,86,0,48,10
216,XYL_22578,2013-10-29 05:00:00.000000,112,164,63,5,37,8
217,XYL_22585,2015-07-30 05:00:00.000000,126,179,121,6,54,8
218,XYL_22577,2013-07-30 05:00:00.000000,150,138,83,3,41,10
