,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
241,FIS_9391,2012-07-17 13:00:00.000000,95,158,75,25,53,5
242,FIS_9049,2018-07-31 04:30:00.000000,45,188,73,7,36,7
243,FIS_9055,2020-02-13 03:30:00.000000,48,225,61,6,62,3
244,FIS_9506,2017-02-07 03:30:00.000000,89,144,80,9,44,6
245,FIS_9389,2012-02-14 03:30:00.000000,97,354,74,14,102,16
246,FIS_9399,2014-10-30 04:30:00.000000,57,178,57,18,28,8
247,FIS_9507,2017-05-02 04:30:00.000000,46,164,73,10,30,6
248,FIS_9106,2015-07-23 04:30:00.000000,66,129,31,13,28,4
249,FIS_9502,2016-02-09 03:30:00.000000,69,165,67,11,48,4
250,FIS_9050,2018-10-30 04:30:00.000000,42,173,50,3,29,7
251,FIS_9054,2019-11-05 03:30:00.000000,61,246,69,5,53,8
252,FIS_9105,2015-04-30 04:30:00.000000,130,194,54,32,66,7
253,FIS_9398,2014-07-29 04:30:00.000000,71,220,51,9,66,10
254,FISV_9347,2012-05-01 13:00:00.000000,67,146,97,11,45,10
255,FISV_9351,2013-04-30 13:00:00.000000,70,197,70,8,57,10
256,FISV_9349,2012-10-30 13:00:00.000000,58,139,45,3,31,6
257,FISV_9358,2015-02-04 12:00:00.000000,52,225,87,15,64,6
258,FISV_9570,2018-02-08 12:00:00.000000,76,193,102,8,48,10
259,FISV_9357,2014-10-28 13:00:00.000000,55,202,57,8,61,4
260,FISV_9353,2013-10-29 13:00:00.000000,95,177,93,15,44,4
261,FISV_9577,2018-05-01 13:00:00.000000,77,146,72,15,41,14
262,FISV_9467,2016-08-02 13:00:00.000000,82,178,89,1,48,7
263,FISV_9579,2018-10-31 13:00:00.000000,80,157,77,8,35,7
264,FISV_9356,2014-07-29 13:00:00.000000,48,158,64,6,35,7
265,FISV_9580,2019-02-07 12:00:00.000000,59,204,83,4,42,9
266,FISV_9603,2015-05-05 13:00:00.000000,63,178,73,4,40,8
267,FISV_9348,2012-07-30 13:00:00.000000,89,187,96,15,54,9
268,FISV_9250,2012-02-02 12:00:00.000000,55,132,94,21,67,4
269,FISV_9600,2016-02-02 12:00:00.000000,78,166,104,3,58,5
270,FISV_9470,2017-04-26 13:00:00.000000,36,171,62,9,30,4
271,FISV_9569,2017-11-01 13:00:00.000000,84,173,62,14,71,4
272,FISV_9582,2019-07-25 13:00:00.000000,78,186,84,3,46,10
273,FISV_9583,2019-11-06 12:00:00.000000,43,249,82,3,60,11
274,FISV_9354,2014-02-05 12:00:00.000000,67,177,90,6,45,11
275,FISV_9584,2020-02-04 12:00:00.000000,51,265,78,6,44,12
276,FISV_9578,2018-07-31 13:00:00.000000,75,138,77,5,48,6
277,FISV_9601,2015-10-27 13:00:00.000000,61,172,65,8,45,8
278,FISV_9469,2017-02-08 12:00:00.000000,77,199,102,7,41,9
279,FISV_9602,2015-07-29 13:00:00.000000,63,204,71,6,66,7
280,FISV_9352,2013-07-30 13:00:00.000000,59,146,88,3,39,3
281,FISV_9598,2017-08-01 13:00:00.000000,51,155,56,6,28,7
282,FISV_9350,2013-02-05 12:00:00.000000,85,188,81,8,45,11
283,FITB_9408,2016-01-21 04:00:00.000000,123,193,146,6,90,7
284,FITB_9040,2018-10-23 05:00:00.000000,85,209,100,7,61,9
285,FITB_9407,2015-10-20 05:00:00.000000,122,197,171,15,54,12
286,FITB_9403,2014-10-16 05:00:00.000000,85,152,115,12,53,18
287,FITB_9043,2019-07-23 05:00:00.000000,108,207,92,1,44,7
288,FITB_9041,2019-01-22 04:00:00.000000,114,261,113,8,69,16
289,FITB_9300,2012-07-19 05:00:00.000000,87,118,35,7,31,5
290,FITB_9044,2019-10-22 05:00:00.000000,166,228,104,1,81,14
291,FITB_9510,2016-10-20 05:00:00.000000,122,214,127,8,61,8
292,FITB_9515,2018-01-23 04:00:00.000000,78,182,81,12,44,13
293,FITB_9512,2017-04-26 05:00:00.000000,113,202,107,4,47,19
294,FITB_9513,2017-07-21 06:00:00.000000,85,236,118,10,74,16
295,FITB_9039,2018-07-19 05:00:00.000000,98,277,114,9,75,12
296,FITB_9400,2014-01-23 04:00:00.000000,107,174,77,22,61,8
297,FITB_9299,2012-04-19 05:30:00.000000,158,192,96,16,55,10
298,FITB_9304,2013-07-18 05:00:00.000000,93,147,82,11,49,12
299,FITB_9406,2015-07-21 05:00:00.000000,105,241,112,8,82,15
300,FITB_9509,2016-07-28 05:00:00.000000,108,194,119,11,59,15
301,FITB_9302,2013-01-17 04:30:00.000000,124,212,124,19,52,6
302,FITB_9402,2014-07-17 05:30:00.000000,108,158,73,19,65,15
303,FITB_9303,2013-04-18 05:30:00.000000,101,180,61,11,35,6
304,FITB_9618,2013-10-17 05:00:00.000000,112,142,60,20,45,3
305,FITB_9409,2016-04-21 05:00:00.000000,105,139,90,1,40,13
306,FITB_9405,2015-04-21 05:00:00.000000,105,172,93,6,65,15
307,FITB_9301,2012-10-18 05:00:00.000000,125,148,69,6,39,5
308,FITB_9045,2020-01-22 04:00:00.000000,84,210,83,2,57,6
309,FITB_9514,2017-10-24 05:00:00.000000,103,218,84,6,63,15
310,FITB_9516,2018-04-24 05:00:00.000000,111,174,99,17,34,11
311,FL_9479,2016-11-18 04:00:00.000000,62,218,83,7,47,6
312,FL_9486,2018-08-24 05:00:00.000000,65,203,58,8,52,5
313,FL_9482,2017-08-18 05:00:00.000000,104,183,75,5,52,15
314,FL_9491,2019-11-22 04:00:00.000000,61,242,56,2,53,2
315,FL_9378,2014-05-23 05:00:00.000000,78,264,68,4,71,3
316,FL_9481,2017-05-19 05:00:00.000000,103,212,66,3,54,4
317,FL_9374,2013-05-24 05:00:00.000000,105,219,108,5,67,5
318,FL_9488,2019-03-01 04:00:00.000000,75,251,61,1,65,10
319,FL_9478,2016-08-19 05:00:00.000000,74,245,75,5,57,7
320,FL_9369,2012-03-02 04:00:00.000000,61,221,68,3,47,4
321,FL_9477,2016-05-20 05:00:00.000000,101,270,75,7,62,1
322,FL_9475,2015-11-20 04:00:00.000000,76,238,66,16,33,3
323,FL_9484,2018-03-02 04:00:00.000000,105,153,94,9,70,7
324,FL_9485,2018-05-25 05:00:00.000000,92,217,67,5,57,4
325,FL_9379,2014-08-22 05:00:00.000000,69,230,86,6,37,5
326,FL_9480,2017-02-24 04:00:00.000000,75,180,61,5,52,8
327,FL_9483,2017-11-17 04:00:00.000000,105,190,56,3,72,5
328,FL_9474,2015-08-21 05:00:00.000000,59,229,50,3,36,2
329,FL_9373,2013-03-08 04:00:00.000000,102,245,101,7,53,14
330,FL_9371,2012-08-17 05:00:00.000000,68,254,92,1,70,4
331,FL_9376,2013-11-22 04:00:00.000000,80,212,80,7,27,3
332,FL_9473,2015-05-22 05:00:00.000000,76,236,74,4,38,3
333,FL_9372,2012-11-16 04:00:00.000000,87,217,72,3,66,4
334,FL_9380,2014-11-21 04:00:00.000000,75,302,80,4,57,5
335,FL_9377,2014-03-07 04:00:00.000000,63,241,81,1,55,5
336,FL_9370,2012-05-18 05:00:00.000000,68,270,98,5,75,3
337,FL_9489,2019-05-24 05:00:00.000000,72,195,62,7,26,11
338,FLIR_9335,2013-02-07 06:00:00.000000,84,93,83,18,56,4
339,FLIR_9346,2015-10-28 07:00:00.000000,83,147,51,11,34,6
340,FLIR_9604,2017-10-25 05:00:00.000000,83,185,70,10,54,7
341,FLIR_9337,2013-07-25 04:00:00.000000,73,180,90,13,42,4
342,FLIR_9343,2015-02-06 06:00:00.000000,80,118,79,15,42,8
343,FLIR_9334,2012-10-25 04:00:00.000000,99,112,81,11,45,9
344,FLIR_9567,2019-07-24 05:00:00.000000,66,112,42,7,18,8
345,FLIR_9465,2016-04-26 07:00:00.000000,75,113,48,12,34,5
346,FLIR_9231,2012-04-27 07:00:00.000000,97,109,72,8,42,2
347,FLIR_9607,2017-02-14 06:00:00.000000,68,161,70,7,53,6
348,FLIR_9606,2017-04-26 07:00:00.000000,59,115,60,3,32,5
349,FLIR_9566,2019-04-24 05:00:00.000000,47,151,39,3,16,5
350,FLIR_9564,2018-10-30 05:00:00.000000,73,148,54,10,24,6
351,FLIR_9561,2018-02-14 04:00:00.000000,74,179,89,11,43,14
352,FLIR_9466,2016-07-27 07:00:00.000000,76,139,50,5,42,5
353,FLIR_9341,2014-07-24 07:00:00.000000,78,160,76,8,48,4
354,FLIR_9608,2016-10-26 04:00:00.000000,54,116,50,7,32,5
355,FLIR_9565,2019-02-13 04:00:00.000000,72,169,60,13,41,11
356,FLIR_9562,2018-04-25 05:00:00.000000,71,158,53,12,23,6
357,FLIR_9563,2018-07-25 05:00:00.000000,55,165,59,6,28,13
358,FLIR_9340,2014-04-25 07:00:00.000000,114,152,77,10,60,9
359,FLIR_9605,2017-07-26 05:00:00.000000,84,111,54,6,27,6
360,FLIR_9345,2015-07-24 04:00:00.000000,74,117,60,5,34,11
361,FLIR_9342,2014-10-24 07:00:00.000000,88,132,92,10,39,4
362,FLIR_9336,2013-04-26 07:00:00.000000,92,140,100,7,45,9
363,FLIR_9338,2013-10-24 04:00:00.000000,99,130,75,7,44,6
364,FLIR_9230,2012-02-10 06:00:00.000000,91,123,74,13,44,6
365,FLIR_9344,2015-04-24 07:00:00.000000,81,119,64,8,31,6
366,FLR_9313,2014-10-30 13:30:00.000000,98,133,81,26,47,8
367,FLR_9546,2018-11-01 13:30:00.000000,58,89,73,10,28,4
368,FLR_9310,2014-02-18 12:30:00.000000,70,133,85,15,50,8
369,FLR_9451,2017-08-04 13:30:00.000000,114,132,72,12,38,3
370,FLR_9308,2013-08-01 05:00:00.000000,67,147,79,18,44,6
371,FLR_9312,2014-07-31 13:30:00.000000,59,160,88,23,53,3
372,FLR_9450,2017-05-04 13:30:00.000000,81,130,86,24,39,6
373,FLR_9550,2019-10-31 04:30:00.000000,81,105,81,10,40,18
374,FLR_9180,2012-02-22 12:30:00.000000,80,205,96,18,48,13
375,FLR_9111,2012-08-02 13:30:00.000000,60,121,77,15,63,6
376,FLR_9547,2019-02-21 12:30:00.000000,52,131,68,13,42,7
