,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
59,AAP_288,2012-05-17 06:00:00.000000,83,168,82,5,46,9
60,AAP_287,2012-02-16 05:00:00.000000,59,204,70,2,45,10
61,AAP_620,2018-08-14 04:00:00.000000,106,332,79,1,69,15
62,AAP_708,2019-11-12 03:00:00.000000,89,284,64,2,46,10
63,AAP_806,2013-05-23 06:00:00.000000,85,196,75,3,53,11
64,AAP_732,2014-02-06 05:00:00.000000,49,228,56,5,77,10
65,AAP_808,2013-10-31 06:00:00.000000,80,190,74,3,55,14
66,AAP_618,2018-02-21 03:00:00.000000,102,269,63,4,83,15
67,AAP_613,2016-11-15 12:00:00.000000,140,402,101,5,87,16
68,AAP_451,2015-05-21 06:00:00.000000,94,188,73,4,63,20
69,AAP_289,2012-08-09 06:00:00.000000,114,133,77,5,44,7
70,AAP_612,2016-08-16 04:30:00.000000,140,248,59,4,67,4
71,AAP_609,2015-11-12 05:00:00.000000,128,229,84,3,72,13
72,AAP_622,2019-02-19 03:00:00.000000,70,207,42,4,38,7
73,AAP_805,2013-02-07 05:00:00.000000,86,215,84,2,68,7
74,AAP_449,2014-11-06 05:00:00.000000,56,220,54,2,52,7
75,AAP_709,2019-08-13 04:00:00.000000,112,245,86,7,40,13
76,AAP_731,2014-05-15 06:00:00.000000,57,265,59,4,37,5
77,AAPL_3022,2016-04-26 13:00:00.000000,76,138,63,3,46,11
78,AAPL_3034,2019-04-30 13:00:00.000000,57,151,42,7,54,8
79,AAPL_3025,2017-01-31 12:00:00.000000,55,175,51,9,32,9
80,AAPL_3036,2019-10-30 13:00:00.000000,55,177,68,2,53,10
81,AAPL_2876,2014-01-27 12:00:00.000000,44,168,36,3,30,7
82,AAPL_2878,2014-07-22 01:00:00.000000,48,142,50,7,31,3
83,AAPL_2872,2013-01-23 12:00:00.000000,77,154,72,6,51,17
84,AAPL_3027,2017-08-01 13:00:00.000000,50,151,84,7,41,11
85,AAPL_2879,2014-10-20 13:00:00.000000,55,161,64,4,59,11
86,AAPL_3030,2018-05-01 13:00:00.000000,43,159,71,2,40,4
87,AAPL_2873,2013-04-23 13:00:00.000000,66,178,57,3,54,6
88,AAPL_2869,2012-04-24 13:00:00.000000,62,138,73,6,38,10
89,AAPL_2870,2012-07-24 13:00:00.000000,60,140,71,5,45,8
90,AAPL_2868,2012-01-24 12:00:00.000000,37,124,52,0,33,3
91,AAPL_2877,2014-04-23 13:00:00.000000,51,180,64,4,46,5
92,AAPL_3019,2015-07-21 13:00:00.000000,58,182,54,2,44,4
93,AAPL_2871,2012-10-25 13:00:00.000000,73,139,62,4,57,11
94,AAPL_3021,2016-01-26 12:00:00.000000,95,149,71,3,44,5
95,AAPL_2880,2015-01-27 12:00:00.000000,49,157,71,6,34,6
96,AAPL_3032,2018-11-01 13:00:00.000000,40,147,52,2,46,6
97,AAPL_3028,2017-11-02 13:00:00.000000,40,165,59,2,44,5
98,AAPL_3020,2015-10-27 13:00:00.000000,60,142,57,3,38,4
99,AAPL_3023,2016-07-26 13:00:00.000000,53,162,52,1,48,4
100,AAPL_3031,2018-07-31 13:00:00.000000,51,142,65,2,48,10
101,AAPL_3024,2016-10-25 13:00:00.000000,49,160,63,1,36,7
102,AAPL_3029,2018-02-01 12:00:00.000000,41,122,59,8,45,8
103,AAPL_2875,2013-10-28 13:00:00.000000,47,169,52,4,47,9
104,AAPL_3026,2017-05-02 13:00:00.000000,46,161,67,8,24,8
105,AAPL_3037,2020-01-28 12:00:00.000000,51,129,38,3,49,9
106,ABBV_503,2015-07-24 05:00:00.000000,91,210,104,33,61,8
107,ABBV_501,2015-01-30 04:00:00.000000,68,179,85,50,66,16
108,ABBV_512,2017-10-27 05:00:00.000000,134,281,110,40,90,18
109,ABBV_345,2013-04-26 05:00:00.000000,100,121,82,14,27,7
110,ABBV_502,2015-04-23 05:00:00.000000,114,203,107,22,86,24
111,ABBV_683,2019-04-25 05:00:00.000000,108,173,85,13,53,9
112,ABBV_684,2019-07-26 05:00:00.000000,98,156,115,20,50,7
113,ABBV_681,2018-11-02 05:00:00.000000,73,160,88,18,69,8
114,ABBV_499,2014-07-25 05:00:00.000000,15,56,18,5,10,3
115,ABBV_505,2016-01-29 04:00:00.000000,109,157,127,40,40,11
116,ABBV_349,2014-04-25 05:00:00.000000,100,126,82,13,48,14
117,ABBV_346,2013-07-26 05:00:00.000000,77,109,75,12,39,13
118,ABBV_348,2014-01-31 04:00:00.000000,75,158,67,11,40,13
119,ABBV_511,2017-07-28 05:00:00.000000,115,194,103,39,64,11
120,ABBV_508,2016-10-28 05:00:00.000000,85,171,99,31,60,13
121,ABBV_680,2018-07-27 05:00:00.000000,94,214,91,28,62,18
122,ABBV_507,2016-07-29 05:00:00.000000,99,251,113,22,62,13
123,ABBV_686,2020-02-07 04:00:00.000000,105,196,119,12,71,6
124,ABBV_506,2016-04-29 05:00:00.000000,97,234,116,11,72,17
125,ABBV_678,2018-01-26 04:00:00.000000,54,193,94,30,74,11
126,ABBV_510,2017-04-27 05:00:00.000000,116,209,98,30,47,8
127,ABBV_682,2019-01-25 04:00:00.000000,83,123,122,19,49,12
128,ABBV_504,2015-10-30 05:00:00.000000,159,242,189,68,101,24
129,ABBV_347,2013-10-25 05:00:00.000000,100,167,76,9,43,8
130,ABBV_685,2019-11-01 05:00:00.000000,93,175,73,16,36,8
131,ABC_2116,2017-11-02 04:30:00.000000,103,171,75,18,86,11
132,ABC_2106,2015-04-30 07:00:00.000000,44,206,69,15,70,15
133,ABC_2274,2018-02-06 03:30:00.000000,84,229,91,20,75,15
134,ABC_1746,2012-01-26 06:00:00.000000,58,145,66,25,34,4
135,ABC_1930,2013-04-25 07:00:00.000000,107,171,118,34,96,13
136,ABC_2277,2018-11-06 03:30:00.000000,84,237,56,20,80,25
137,ABC_2113,2017-01-31 03:30:00.000000,67,199,99,20,51,11
138,ABC_2276,2018-08-02 04:30:00.000000,66,179,77,20,64,10
139,ABC_1931,2013-07-24 07:00:00.000000,79,188,87,50,88,9
140,ABC_1929,2013-01-24 06:00:00.000000,66,176,76,45,60,9
141,ABC_1937,2015-01-28 06:00:00.000000,47,243,72,16,70,6
142,ABC_2279,2019-05-02 04:30:00.000000,72,212,61,22,52,13
143,ABC_2108,2015-10-29 07:00:00.000000,58,212,79,28,85,18
144,ABC_2111,2016-08-02 07:00:00.000000,60,180,83,20,74,7
145,ABC_1932,2013-10-31 07:00:00.000000,88,197,89,36,72,9
146,ABC_2282,2020-01-30 03:00:00.000000,92,195,54,31,58,13
147,ABC_2109,2016-02-05 06:00:00.000000,69,211,84,44,62,15
148,ABC_2280,2019-08-01 04:30:00.000000,69,238,45,15,37,8
149,ABC_1747,2012-04-26 07:00:00.000000,64,166,105,30,54,5
150,ABC_1936,2014-10-30 07:00:00.000000,39,190,71,11,65,11
151,ABC_2115,2017-08-03 04:30:00.000000,90,232,101,15,67,10
152,ABC_2278,2019-01-31 03:30:00.000000,70,177,73,30,45,9
153,ABC_2110,2016-05-05 07:00:00.000000,104,164,86,29,94,13
154,ABC_1748,2012-07-26 07:00:00.000000,72,170,112,19,51,7
155,ABC_2275,2018-05-02 04:30:00.000000,84,232,71,26,69,12
156,ABC_2114,2017-05-04 04:30:00.000000,80,238,72,15,47,11
157,ABC_2112,2016-11-02 07:00:00.000000,89,197,97,50,77,12
158,ABC_1934,2014-04-24 07:00:00.000000,51,209,57,20,62,8
159,ABC_2107,2015-07-23 07:00:00.000000,52,205,69,12,54,8
160,ABT_521,2017-07-20 05:00:00.000000,81,134,73,20,58,13
161,ABT_516,2016-04-20 05:00:00.000000,61,122,58,7,28,14
162,ABT_352,2014-01-22 04:00:00.000000,116,216,101,10,83,12
163,ABT_689,2018-07-18 05:00:00.000000,88,216,61,15,70,8
164,ABT_692,2019-04-17 05:00:00.000000,87,151,54,10,43,10
165,ABT_513,2015-07-22 05:00:00.000000,96,152,87,8,37,12
166,ABT_181,2013-04-17 05:00:00.000000,72,168,118,17,58,14
167,ABT_354,2014-07-16 05:00:00.000000,98,167,70,10,61,8
168,ABT_691,2019-01-23 04:00:00.000000,70,199,82,11,45,19
169,ABT_356,2015-01-29 04:00:00.000000,100,263,112,10,62,9
170,ABT_179,2012-10-17 05:00:00.000000,105,305,133,12,136,22
171,ABT_690,2018-10-17 05:00:00.000000,71,152,60,15,59,7
172,ABT_688,2018-04-18 05:00:00.000000,71,167,71,20,48,8
173,ABT_355,2014-10-22 05:00:00.000000,93,212,82,10,63,15
174,ABT_695,2020-01-22 04:30:00.000000,76,215,59,8,38,4
175,ABT_517,2016-07-20 05:00:00.000000,89,131,88,8,49,7
176,ABT_357,2015-04-22 05:00:00.000000,72,245,90,12,57,12
177,ABT_351,2013-10-16 05:00:00.000000,140,220,119,8,76,19
178,ABT_519,2017-01-25 04:00:00.000000,85,159,87,12,54,4
179,ABT_687,2018-01-24 04:00:00.000000,100,226,63,17,42,7
180,ABT_176,2012-01-25 04:00:00.000000,75,198,119,7,50,8
181,ABT_515,2016-01-28 04:00:00.000000,109,181,107,17,44,16
182,ABT_522,2017-10-18 05:00:00.000000,73,146,61,13,37,7
183,ABT_693,2019-07-17 05:00:00.000000,78,172,67,9,62,5
184,ABT_177,2012-04-18 05:00:00.000000,66,168,67,6,47,6
185,ABT_180,2013-01-23 04:00:00.000000,80,177,108,9,78,9
186,ABT_350,2013-07-17 05:00:00.000000,125,204,106,11,61,9
187,ABT_520,2017-04-19 05:00:00.000000,110,167,90,19,51,10
188,ABT_694,2019-10-16 05:00:00.000000,73,188,67,10,27,7
189,ACN_723,2014-06-26 04:00:00.000000,53,209,72,9,46,8
190,ACN_670,2018-03-22 04:00:00.000000,50,164,68,19,46,4
191,ACN_677,2019-12-19 03:00:00.000000,49,187,51,0,43,4
192,ACN_497,2015-09-24 04:00:00.000000,65,163,93,5,53,12
193,ACN_665,2016-12-21 03:00:00.000000,65,172,83,6,37,7
194,ACN_727,2013-06-27 12:30:00.000000,88,154,100,27,52,10
195,ACN_340,2012-03-22 12:30:00.000000,64,163,53,14,37,2
196,ACN_667,2017-06-22 04:00:00.000000,60,174,76,6,54,5
197,ACN_495,2015-03-26 04:00:00.000000,60,177,85,13,52,4
198,ACN_662,2016-03-24 04:00:00.000000,85,170,68,3,39,4
199,ACN_724,2014-03-27 04:00:00.000000,63,168,104,25,65,4
200,ACN_726,2013-09-26 12:30:00.000000,55,185,101,4,60,7
201,ACN_342,2012-09-27 12:30:00.000000,74,164,77,19,52,7
202,ACN_498,2015-12-17 03:00:00.000000,64,146,86,4,43,4
203,ACN_344,2013-03-28 04:00:00.000000,70,186,71,12,63,7
204,ACN_725,2013-12-19 03:00:00.000000,49,145,84,8,49,8
205,ACN_672,2018-09-27 04:00:00.000000,54,155,80,6,42,5
206,ACN_675,2019-06-27 04:00:00.000000,63,173,68,6,45,5
207,ACN_669,2017-12-21 03:00:00.000000,44,189,74,9,42,7
208,ACN_343,2012-12-19 11:30:00.000000,71,155,69,19,53,6
209,ACN_664,2016-09-29 04:00:00.000000,58,178,98,3,54,4
210,ACN_676,2019-09-26 04:00:00.000000,63,137,53,4,35,7
211,ACN_721,2014-12-18 03:00:00.000000,75,185,74,21,43,7
212,ACN_722,2014-09-24 04:00:00.000000,41,185,78,12,65,6
213,ACN_663,2016-06-23 04:00:00.000000,56,192,81,3,61,7
214,ACN_666,2017-03-23 04:00:00.000000,66,185,71,10,62,7
215,ACN_671,2018-06-28 04:00:00.000000,59,206,59,9,48,4
216,ADBE_469,2016-03-17 13:00:00.000000,49,208,61,0,40,10
217,ADBE_632,2019-06-18 13:00:00.000000,48,218,53,3,33,7
218,ADBE_631,2019-03-14 13:00:00.000000,58,227,81,4,31,12
219,ADBE_628,2018-06-14 13:00:00.000000,60,226,66,6,41,9
220,ADBE_305,2012-09-19 13:00:00.000000,35,194,77,3,71,3
221,ADBE_468,2015-12-10 12:00:00.000000,62,238,74,6,35,8
222,ADBE_464,2014-09-16 13:00:00.000000,50,224,65,14,41,5
223,ADBE_461,2013-12-12 12:00:00.000000,67,226,73,9,47,3
224,ADBE_472,2016-12-15 12:00:00.000000,62,246,72,4,49,6
225,ADBE_304,2012-06-19 13:00:00.000000,54,139,63,6,43,6
226,ADBE_625,2017-09-19 13:00:00.000000,64,254,68,4,60,6
227,ADBE_634,2019-12-12 12:00:00.000000,39,223,77,0,37,8
228,ADBE_473,2017-03-16 13:00:00.000000,47,164,50,3,51,6
229,ADBE_462,2014-03-18 13:00:00.000000,44,181,50,6,58,1
230,ADBE_467,2015-09-18 13:00:00.000000,57,256,81,13,54,6
231,ADBE_460,2013-09-17 13:00:00.000000,50,167,57,8,33,4
232,ADBE_624,2017-06-20 13:00:00.000000,54,197,61,3,46,5
233,ADBE_458,2013-03-19 13:00:00.000000,42,192,58,6,46,5
234,ADBE_465,2015-03-17 13:00:00.000000,64,179,49,3,43,3
235,ADBE_466,2015-06-16 13:00:00.000000,51,273,61,0,52,4
236,ADBE_630,2018-12-13 12:00:00.000000,56,205,83,4,46,7
237,ADBE_303,2012-03-19 13:00:00.000000,54,173,68,3,58,4
238,ADBE_306,2012-12-13 12:00:00.000000,40,221,107,9,70,4
239,ADBE_633,2019-09-17 13:00:00.000000,56,213,73,2,39,7
240,ADBE_626,2017-12-14 12:00:00.000000,46,220,68,2,56,4
241,ADBE_471,2016-09-20 13:00:00.000000,53,213,61,3,44,6
242,ADBE_470,2016-06-21 13:00:00.000000,53,158,56,4,35,5
243,ADI_2210,2016-02-17 05:00:00.000000,92,138,106,1,49,12
244,ADI_2226,2020-02-19 05:00:00.000000,80,127,63,6,32,11
245,ADI_2217,2017-11-21 05:00:00.000000,42,115,32,2,29,5
246,ADI_2075,2015-11-24 05:00:00.000000,125,194,93,1,60,8
247,ADI_2072,2015-02-18 12:00:00.000000,99,186,105,2,43,10
248,ADI_1875,2013-02-19 12:00:00.000000,79,120,110,1,38,18
249,ADI_1878,2013-11-26 12:00:00.000000,99,163,120,5,60,10
250,ADI_2223,2019-05-22 06:00:00.000000,79,109,67,1,23,13
251,ADI_2221,2018-11-20 05:00:00.000000,78,141,50,1,39,5
252,ADI_2068,2014-02-18 12:00:00.000000,69,130,94,6,39,8
253,ADI_2071,2014-11-25 12:00:00.000000,92,143,90,3,67,7
254,ADI_1874,2012-11-27 12:00:00.000000,104,105,131,4,44,14
255,ADI_2218,2018-02-28 05:00:00.000000,82,164,54,2,26,6
256,ADI_2220,2018-08-22 06:00:00.000000,56,122,43,0,37,10
257,ADI_2212,2016-08-17 06:00:00.000000,127,218,94,6,54,7
258,ADI_2224,2019-08-21 06:00:00.000000,93,109,55,5,43,11
259,ADI_2073,2015-05-19 13:00:00.000000,110,171,84,2,38,12
260,ADI_2216,2017-08-30 06:00:00.000000,47,130,57,3,26,4
261,ADI_2222,2019-02-20 05:00:00.000000,78,114,59,2,40,10
262,ADI_2214,2017-02-15 05:00:00.000000,91,238,86,3,47,8
263,ADI_2211,2016-05-18 06:00:00.000000,94,135,103,2,55,11
264,ADI_2215,2017-05-31 06:00:00.000000,66,196,78,1,66,6
265,ADI_2069,2014-05-20 13:00:00.000000,84,153,89,3,54,10
266,ADI_2074,2015-08-18 13:00:00.000000,129,177,97,1,56,18
267,ADI_1876,2013-05-21 13:00:00.000000,101,181,98,2,55,14
268,ADI_1872,2012-05-22 13:00:00.000000,72,108,114,4,48,7
269,ADI_2213,2016-11-22 05:00:00.000000,120,185,86,1,44,4
270,ADI_1877,2013-08-20 13:00:00.000000,96,161,131,5,49,16
271,ADI_1871,2012-02-22 12:00:00.000000,90,98,105,2,54,12
272,ADM_2993,2017-10-31 05:00:00.000000,80,140,83,7,65,12
273,ADM_2680,2013-05-01 14:00:00.000000,98,125,77,14,70,13
274,ADM_2682,2013-10-29 05:00:00.000000,81,174,107,10,65,18
275,ADM_2542,2012-01-31 04:00:00.000000,177,147,113,10,65,22
276,ADM_2998,2019-02-05 04:00:00.000000,87,195,94,8,62,5
277,ADM_2849,2016-11-01 05:00:00.000000,83,169,61,7,40,12
278,ADM_2684,2014-04-29 05:00:00.000000,135,172,101,8,58,11
279,ADM_2686,2014-11-04 04:00:00.000000,103,200,94,2,42,9
280,ADM_2846,2016-02-02 04:00:00.000000,150,194,121,4,70,8
281,ADM_2687,2015-02-03 04:00:00.000000,129,241,103,3,60,9
282,ADM_2995,2018-05-01 05:00:00.000000,75,245,92,8,83,12
283,ADM_2996,2018-07-31 05:00:00.000000,84,231,93,4,70,11
284,ADM_2848,2016-08-02 05:00:00.000000,104,156,87,1,47,13
285,ADM_2847,2016-05-03 05:00:00.000000,124,194,122,6,55,9
286,ADM_2843,2015-05-05 05:00:00.000000,92,189,95,5,64,12
287,ADM_2844,2015-08-04 05:00:00.000000,82,156,65,3,49,10
288,ADM_2677,2012-07-31 05:00:00.000000,107,85,90,16,57,14
289,ADM_2994,2018-02-06 04:00:00.000000,86,210,82,10,69,5
290,ADM_3001,2019-10-31 05:00:00.000000,109,168,109,5,103,11
291,ADM_2997,2018-11-06 04:00:00.000000,80,229,102,4,80,7
292,ADM_2851,2017-05-02 05:00:00.000000,99,198,104,1,68,12
293,ADM_2371,2012-05-01 05:30:00.000000,91,109,98,9,78,8
294,ADM_2683,2014-02-04 04:00:00.000000,137,183,101,14,56,21
295,ADM_2681,2013-08-06 05:00:00.000000,112,160,105,12,83,8
296,ADM_2685,2014-08-05 05:00:00.000000,72,177,83,5,49,5
297,ADM_3000,2019-08-01 05:00:00.000000,105,158,92,3,66,8
298,ADM_2852,2017-08-01 05:00:00.000000,77,279,110,7,82,8
299,ADM_2999,2019-04-26 05:00:00.000000,127,205,118,10,109,16
300,ADM_3002,2020-01-30 04:00:00.000000,68,184,79,9,87,8
301,ADP_2786,2016-11-02 04:30:00.000000,100,211,83,10,40,8
302,ADP_2640,2014-10-29 04:30:00.000000,122,251,103,9,48,12
303,ADP_2784,2016-04-29 04:30:00.000000,78,115,78,4,33,8
304,ADP_2782,2015-10-28 04:30:00.000000,93,174,97,7,57,17
305,ADP_2630,2012-01-25 03:30:00.000000,167,232,128,4,40,12
306,ADP_2938,2018-01-31 03:30:00.000000,89,239,146,10,59,8
307,ADP_2785,2016-07-29 04:30:00.000000,91,163,91,6,55,13
308,ADP_2942,2019-05-01 04:30:00.000000,80,223,88,9,59,7
309,ADP_2943,2019-07-31 04:30:00.000000,105,281,120,11,46,11
310,ADP_2635,2013-08-01 04:30:00.000000,167,321,150,7,42,13
311,ADP_2639,2014-07-31 04:30:00.000000,105,239,148,12,62,10
312,ADP_2783,2016-02-03 03:30:00.000000,80,142,82,5,45,15
313,ADP_2636,2013-10-30 04:30:00.000000,151,220,102,3,50,5
314,ADP_2632,2012-11-01 04:30:00.000000,177,205,100,9,46,16
315,ADP_2790,2017-11-02 04:30:00.000000,94,222,88,7,57,5
316,ADP_2637,2014-02-05 03:30:00.000000,149,294,111,17,44,10
317,ADP_2944,2019-10-30 04:30:00.000000,88,229,99,16,27,7
318,ADP_2638,2014-04-30 04:30:00.000000,128,262,118,8,82,28
319,ADP_2781,2015-07-30 04:30:00.000000,113,216,117,3,58,28
320,ADP_2642,2015-04-30 04:30:00.000000,91,238,117,7,34,12
321,ADP_2941,2018-10-31 04:30:00.000000,86,298,108,8,40,2
322,ADP_2631,2012-05-01 04:30:00.000000,160,270,135,14,62,12
323,ADP_2940,2018-08-01 04:30:00.000000,100,235,117,10,50,3
324,ADP_2633,2013-02-05 03:30:00.000000,182,275,147,5,49,5
325,ADP_2641,2015-02-04 03:30:00.000000,121,296,159,10,45,8
326,ADP_2788,2017-05-03 04:30:00.000000,146,174,130,14,52,14
327,ADP_2939,2018-05-02 04:30:00.000000,100,248,99,3,51,7
328,ADS_1209,2014-10-16 04:30:00.000000,85,167,75,4,51,6
329,ADS_1202,2013-01-31 03:00:00.000000,84,116,95,8,69,5
330,ADS_1614,2012-07-19 04:30:00.000000,103,127,82,4,69,8
331,ADS_1206,2014-02-06 03:30:00.000000,81,150,83,4,43,5
332,ADS_1361,2015-10-22 04:30:00.000000,66,159,65,6,36,2
333,ADS_1205,2013-10-17 04:30:00.000000,55,146,85,5,35,3
334,ADS_1362,2016-01-28 03:30:00.000000,78,134,80,3,40,7
335,ADS_1519,2018-07-19 04:30:00.000000,147,98,99,3,34,8
336,ADS_1367,2017-04-20 04:30:00.000000,112,119,74,4,40,4
337,ADS_1204,2013-07-30 04:30:00.000000,72,127,100,4,46,8
338,ADS_1203,2013-04-18 04:30:00.000000,69,160,81,3,75,2
339,ADS_1365,2016-10-20 04:30:00.000000,165,131,85,7,82,6
340,ADS_1368,2017-07-20 04:30:00.000000,133,113,66,2,42,3
341,ADS_1523,2019-07-18 04:30:00.000000,87,143,88,4,40,8
342,ADS_1207,2014-04-17 04:30:00.000000,69,142,102,8,67,3
343,ADS_1516,2017-10-19 04:30:00.000000,152,115,68,6,32,4
344,ADS_1364,2016-07-21 04:30:00.000000,98,165,79,15,30,4
345,ADS_1613,2012-10-18 04:30:00.000000,67,184,101,4,65,10
346,ADS_1616,2012-02-02 03:00:00.000000,67,143,72,10,73,5
347,ADS_1615,2012-04-19 04:30:00.000000,82,149,93,3,64,9
348,ADS_1522,2019-04-25 04:30:00.000000,95,107,76,2,47,4
349,ADS_1521,2019-02-07 03:30:00.000000,113,96,75,4,43,3
350,ADS_1517,2018-01-25 03:30:00.000000,126,142,105,5,58,5
351,ADS_1363,2016-04-21 04:30:00.000000,146,139,89,9,49,8
352,ADS_1524,2019-10-24 04:30:00.000000,110,135,70,2,58,14
353,ADS_1518,2018-04-19 04:30:00.000000,120,84,89,5,44,3
354,ADS_1208,2014-07-17 04:30:00.000000,73,137,82,8,63,6
355,ADS_1210,2015-02-05 03:30:00.000000,74,108,86,6,66,4
356,ADS_1212,2015-07-23 04:30:00.000000,68,142,85,2,41,9
357,ADSK_3046,2018-08-23 13:00:00.000000,74,156,50,1,57,11
358,ADSK_2653,2013-02-25 12:00:00.000000,91,179,104,1,46,10
359,ADSK_2656,2013-11-21 12:00:00.000000,68,108,70,9,43,1
360,ADSK_2793,2014-08-14 13:00:00.000000,99,130,71,19,40,3
361,ADSK_2797,2015-08-28 13:00:00.000000,81,122,101,9,62,3
362,ADSK_3041,2019-11-26 12:00:00.000000,60,158,59,10,40,17
363,ADSK_2652,2012-11-15 12:00:00.000000,103,142,79,3,36,10
364,ADSK_3043,2019-05-23 13:00:00.000000,68,179,65,6,22,5
365,ADSK_2949,2017-05-18 13:00:00.000000,82,147,77,7,50,11
366,ADSK_2650,2012-05-17 13:00:00.000000,79,120,98,1,36,6
367,ADSK_2791,2014-02-26 02:00:00.000000,81,144,73,11,50,3
368,ADSK_2792,2014-05-16 13:00:00.000000,67,164,77,7,55,6
369,ADSK_2800,2016-05-20 13:00:00.000000,65,116,81,5,77,5
370,ADSK_3047,2018-05-25 13:00:00.000000,85,150,76,2,38,10
371,ADSK_3044,2019-02-28 12:00:00.000000,70,161,78,5,43,9
372,ADSK_2795,2015-02-27 12:00:00.000000,65,136,76,9,82,4
373,ADSK_3045,2018-11-20 12:00:00.000000,58,177,69,4,52,14
374,ADSK_2796,2015-05-20 13:00:00.000000,102,116,106,3,57,8
375,ADSK_2798,2015-11-19 12:00:00.000000,70,121,79,3,60,8
376,ADSK_2946,2016-08-25 13:00:00.000000,80,116,65,9,66,5
377,ADSK_2655,2013-08-22 13:00:00.000000,82,156,72,12,41,7
378,ADSK_2952,2018-03-06 12:00:00.000000,81,114,76,6,74,9
