,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
124,TEL_19922,2018-01-24 03:30:00.000000,87,227,69,11,37,3
125,TEL_19921,2017-11-01 04:30:00.000000,73,165,64,5,27,4
126,TEL_19917,2016-11-02 04:30:00.000000,92,156,50,3,27,3
127,TEL_19919,2017-04-26 04:30:00.000000,108,205,81,8,38,2
128,TEL_20099,2013-07-24 04:30:00.000000,66,179,53,2,23,5
129,TEL_20103,2012-07-25 04:30:00.000000,104,163,62,4,46,2
130,TEL_19849,2015-07-22 04:30:00.000000,182,156,65,6,44,7
131,TEL_19842,2013-10-30 04:30:00.000000,74,117,52,2,23,0
132,TEL_20102,2012-11-05 03:30:00.000000,141,175,82,1,31,11
133,TEL_19731,2016-01-20 03:30:00.000000,141,154,79,4,45,2
134,TEL_19843,2014-01-22 03:30:00.000000,87,200,56,7,35,2
135,TEL_20006,2019-01-23 03:30:00.000000,154,119,76,1,50,9
136,TGT_20389,2015-08-19 06:30:00.000000,65,234,42,6,51,9
137,TGT_20448,2018-05-23 04:00:00.000000,50,254,50,3,54,10
138,TGT_20443,2017-03-03 04:00:00.000000,107,350,73,9,158,21
139,TGT_20390,2015-11-18 05:30:00.000000,56,214,47,6,60,6
140,TGT_20333,2013-02-27 05:30:00.000000,74,180,67,1,74,12
141,TGT_20388,2015-05-20 06:30:00.000000,64,221,56,3,53,17
142,TGT_20330,2012-05-16 06:30:00.000000,79,207,80,2,58,12
143,TGT_20332,2012-11-15 05:30:00.000000,59,181,60,1,61,6
144,TGT_20446,2017-11-15 03:00:00.000000,54,231,44,0,53,17
145,TGT_20442,2016-11-16 03:00:00.000000,72,330,40,0,53,7
146,TGT_20384,2014-02-26 05:30:00.000000,128,235,65,45,68,9
147,TGT_20441,2016-08-17 04:00:00.000000,92,245,37,2,66,4
148,TGT_20334,2013-05-22 03:30:00.000000,83,181,65,4,53,8
149,TGT_20387,2015-02-25 05:30:00.000000,61,220,42,8,62,8
150,TGT_20453,2019-11-20 03:00:00.000000,38,249,57,0,51,6
151,TGT_20447,2018-03-06 06:30:00.000000,69,234,68,2,118,15
152,TGT_20385,2014-05-21 06:30:00.000000,100,229,61,23,62,13
153,TGT_20452,2019-08-21 04:00:00.000000,74,247,61,4,71,11
154,TGT_20386,2014-08-20 06:30:00.000000,71,232,55,21,81,8
155,TGT_20444,2017-05-17 04:00:00.000000,70,227,48,0,60,12
156,TGT_20451,2019-05-22 04:00:00.000000,60,240,52,1,43,2
157,TGT_20489,2014-11-19 05:30:00.000000,56,206,49,12,104,4
158,TGT_20445,2017-08-16 04:00:00.000000,65,277,42,1,89,6
159,TGT_20329,2012-02-23 05:30:00.000000,90,206,53,0,63,7
160,TGT_20440,2016-05-18 06:30:00.000000,105,215,68,1,45,7
161,TGT_20450,2018-11-20 03:00:00.000000,40,254,63,3,54,6
162,TGT_20449,2018-08-22 04:00:00.000000,62,259,54,2,31,5
163,TIF_20507,2014-05-21 04:30:00.000000,14,73,25,0,13,2
164,TIF_20405,2015-11-24 03:30:00.000000,41,76,25,0,2,3
165,TIF_20506,2014-08-27 04:30:00.000000,29,69,34,2,11,4
166,TIF_20511,2013-05-28 04:30:00.000000,25,57,26,0,11,3
167,TIF_20412,2017-08-24 04:30:00.000000,21,68,33,3,11,4
168,TIF_20417,2019-03-22 04:30:00.000000,71,133,81,6,69,7
169,TIF_20512,2013-03-22 04:30:00.000000,45,86,33,1,34,4
170,TIF_20418,2019-06-04 04:30:00.000000,95,147,87,2,42,11
171,TIF_20508,2014-03-21 16:30:00.000000,38,98,26,17,21,5
172,TIF_20410,2017-03-17 04:30:00.000000,114,293,107,4,103,9
173,TIF_20510,2013-08-27 04:30:00.000000,26,62,21,0,8,1
174,TIF_20309,2012-03-20 04:30:00.000000,30,111,35,0,35,5
175,TIF_20411,2017-05-24 07:00:00.000000,26,62,38,3,8,2
176,TIF_20504,2015-03-20 04:30:00.000000,51,115,48,6,22,4
177,TIF_20414,2018-03-16 04:30:00.000000,110,262,98,14,122,18
178,TIF_20413,2017-11-29 03:30:00.000000,24,70,32,2,24,3
179,TIF_20407,2016-05-25 04:30:00.000000,48,61,31,0,4,3
180,TIF_20509,2013-11-26 03:30:00.000000,19,86,22,3,5,2
181,TIF_20406,2016-03-18 04:30:00.000000,132,233,94,2,79,10
182,TIF_20409,2016-11-29 03:30:00.000000,37,52,32,2,14,3
183,TIF_20505,2014-11-25 03:30:00.000000,29,48,21,2,7,2
184,TIF_20404,2015-08-27 04:30:00.000000,52,79,39,3,12,11
185,TIF_20419,2019-08-28 05:30:00.000000,104,127,81,4,47,5
186,TIF_20408,2016-08-25 04:30:00.000000,54,71,43,2,7,6
187,TIF_20503,2015-05-27 04:30:00.000000,46,72,38,0,9,2
188,TIF_20415,2018-08-28 04:30:00.000000,52,154,72,3,59,3
189,TIF_20416,2018-11-28 03:30:00.000000,81,155,66,12,51,10
190,TMO_20501,2017-10-25 04:30:00.000000,61,243,62,5,27,7
191,TMO_20358,2015-01-29 03:30:00.000000,69,230,72,1,30,6
192,TMO_20518,2013-10-23 04:30:00.000000,79,196,70,4,34,5
193,TMO_20366,2017-04-26 04:30:00.000000,51,214,49,6,25,4
194,TMO_20517,2014-01-30 03:00:00.000000,103,266,104,10,66,6
195,TMO_20365,2017-01-31 03:30:00.000000,41,227,92,1,32,3
196,TMO_20423,2019-04-24 04:30:00.000000,73,217,66,11,24,7
197,TMO_20420,2018-07-25 04:30:00.000000,37,271,61,1,25,11
198,TMO_20425,2019-10-23 04:30:00.000000,82,253,69,3,47,4
199,TMO_20361,2015-10-21 04:30:00.000000,67,230,74,5,41,3
200,TMO_20224,2012-02-01 03:30:00.000000,86,191,73,1,21,5
201,TMO_20367,2017-07-26 04:30:00.000000,63,229,61,5,40,2
202,TMO_20359,2015-04-22 04:30:00.000000,94,189,72,3,33,10
203,TMO_20310,2012-07-25 04:30:00.000000,96,170,75,5,46,8
204,TMO_20162,2012-04-25 04:30:00.000000,76,211,84,3,27,6
205,TMO_20422,2019-01-30 03:30:00.000000,55,255,97,2,55,7
206,TMO_20144,2018-01-31 03:30:00.000000,55,237,75,13,37,8
207,TMO_20362,2016-04-28 04:30:00.000000,67,247,63,10,31,5
208,TMO_20424,2019-07-24 04:30:00.000000,84,194,74,4,28,3
209,TMO_20486,2018-04-25 04:30:00.000000,57,239,63,2,17,5
210,TMO_20364,2016-10-27 04:30:00.000000,68,222,68,1,36,4
211,TMO_20516,2014-04-23 04:30:00.000000,80,224,65,1,28,4
212,TMO_20312,2012-10-24 04:30:00.000000,84,201,67,2,24,6
213,TMO_20363,2016-07-28 04:30:00.000000,64,227,76,1,35,7
214,TMO_20502,2016-01-28 03:30:00.000000,75,250,73,4,51,8
215,TMO_20426,2020-01-30 03:30:00.000000,69,211,78,6,35,4
216,TMO_20360,2015-07-22 04:30:00.000000,67,227,92,4,35,8
217,TMO_20357,2014-10-22 04:30:00.000000,81,222,69,1,24,4
218,TMO_20421,2018-10-24 04:30:00.000000,50,303,69,3,27,5
219,TRIP_20541,2012-11-01 13:00:00.000000,57,128,58,8,38,2
220,TRIP_20770,2015-11-06 11:30:00.000000,71,180,60,5,59,5
221,TRIP_20769,2015-07-24 12:30:00.000000,72,168,47,2,27,5
222,TRIP_20771,2016-02-11 03:00:00.000000,71,209,65,6,61,9
223,TRIP_20894,2018-11-08 03:30:00.000000,53,128,47,0,28,1
224,TRIP_20892,2018-05-09 04:30:00.000000,59,172,45,2,42,1
225,TRIP_20653,2013-02-13 12:00:00.000000,68,137,84,5,60,9
226,TRIP_20775,2017-02-16 03:30:00.000000,77,140,68,1,48,4
227,TRIP_20767,2015-02-11 11:30:00.000000,50,175,69,3,41,4
228,TRIP_20774,2016-11-09 03:30:00.000000,73,124,68,0,33,2
229,TRIP_20658,2014-05-06 12:30:00.000000,53,200,80,4,49,3
230,TRIP_20540,2012-07-24 13:00:00.000000,96,146,88,5,28,8
231,TRIP_20768,2015-05-06 12:30:00.000000,63,167,57,3,41,4
232,TRIP_20534,2014-07-23 12:30:00.000000,82,165,74,6,54,4
233,TRIP_20657,2014-02-11 12:00:00.000000,78,181,66,6,45,8
234,TRIP_20773,2016-08-04 04:30:00.000000,80,136,80,1,45,4
235,TRIP_20893,2018-08-02 04:30:00.000000,95,215,76,1,29,9
236,TRIP_20772,2016-05-05 04:30:00.000000,69,121,59,3,46,5
237,TRIP_20654,2013-05-07 13:00:00.000000,75,165,77,2,42,3
238,TRIP_20890,2017-11-07 03:30:00.000000,51,77,32,2,19,1
239,TRIP_20532,2017-05-10 04:30:00.000000,93,163,75,2,74,5
240,TRIP_20535,2014-11-04 11:30:00.000000,73,154,81,4,39,4
241,TRIP_20656,2013-10-23 13:00:00.000000,69,154,81,5,56,5
242,TRIP_20891,2018-02-15 03:30:00.000000,79,144,78,3,44,1
243,TRIP_20897,2019-08-08 04:30:00.000000,64,117,46,2,31,4
244,TRIP_20899,2020-02-13 03:30:00.000000,89,162,79,1,45,3
245,TRV_21366,2014-04-22 05:00:00.000000,156,208,84,17,75,10
246,TRV_21625,2012-10-18 05:00:00.000000,128,181,100,20,46,7
247,TRV_21153,2015-01-22 04:00:00.000000,163,253,132,25,66,10
248,TRV_21627,2013-04-23 05:30:00.000000,163,161,94,41,58,5
249,TRV_21229,2018-04-24 05:00:00.000000,162,207,95,9,30,8
250,TRV_21234,2019-07-23 05:00:00.000000,204,172,75,27,30,6
251,TRV_20988,2018-01-23 04:00:00.000000,143,248,83,29,55,3
252,TRV_21151,2014-07-22 05:00:00.000000,225,197,82,19,58,4
253,TRV_21301,2017-04-21 05:00:00.000000,147,180,64,15,59,6
254,TRV_21622,2012-01-24 04:00:00.000000,172,168,115,29,54,12
255,TRV_21233,2019-04-18 05:00:00.000000,146,211,77,30,33,3
256,TRV_21231,2018-10-18 05:00:00.000000,155,230,97,14,38,7
257,TRV_21232,2019-01-22 04:00:00.000000,179,228,91,15,68,7
258,TRV_21626,2013-01-22 04:00:00.000000,207,186,121,30,35,9
259,TRV_21160,2016-10-20 05:00:00.000000,199,142,95,22,38,7
260,TRV_21623,2012-04-19 05:00:00.000000,172,179,100,15,36,9
261,TRV_21158,2016-04-21 05:00:00.000000,156,160,81,15,34,6
262,TRV_21235,2019-10-22 05:00:00.000000,182,188,74,66,50,7
263,TRV_21157,2016-01-21 04:00:00.000000,138,185,117,19,46,5
264,TRV_21155,2015-07-21 05:00:00.000000,128,202,98,12,70,8
265,TRV_20987,2017-10-19 05:00:00.000000,167,173,88,28,40,6
266,TRV_20986,2017-07-20 05:00:00.000000,147,172,89,12,42,6
267,TRV_20992,2014-01-21 04:00:00.000000,188,180,109,16,74,7
268,TRV_21159,2016-07-21 05:00:00.000000,136,150,79,23,33,6
269,TRV_21628,2013-07-23 05:00:00.000000,121,183,75,17,73,6
270,TRV_21161,2017-01-24 04:00:00.000000,180,123,78,19,57,9
271,TRV_20991,2013-10-22 05:00:00.000000,138,116,79,10,72,5
272,TRV_21152,2014-10-21 05:00:00.000000,144,199,114,20,62,11
273,TSCO_20674,2012-02-02 12:00:00.000000,71,190,138,3,73,13
274,TSCO_20797,2016-04-21 13:00:00.000000,72,185,82,5,52,6
275,TSCO_20530,2017-02-02 12:00:00.000000,93,225,141,8,76,10
276,TSCO_20677,2012-10-25 13:00:00.000000,108,229,118,6,50,9
277,TSCO_20789,2014-04-24 13:00:00.000000,122,156,140,4,65,8
278,TSCO_20914,2019-01-31 05:00:00.000000,57,192,117,2,60,17
279,TSCO_20917,2019-10-24 06:00:00.000000,48,190,78,4,38,16
280,TSCO_20793,2015-04-23 13:00:00.000000,98,181,124,3,84,6
281,TSCO_20786,2013-07-24 13:00:00.000000,73,201,122,4,58,7
282,TSCO_20980,2013-04-24 13:00:00.000000,87,193,117,6,51,15
283,TSCO_20795,2015-10-22 13:00:00.000000,90,181,120,4,79,7
284,TSCO_20678,2013-01-30 12:00:00.000000,74,178,137,1,67,10
285,TSCO_20676,2012-07-25 13:00:00.000000,139,198,129,3,63,12
286,TSCO_20909,2017-04-26 13:00:00.000000,132,169,117,3,60,4
287,TSCO_20911,2018-01-31 12:00:00.000000,70,192,104,4,63,16
288,TSCO_20916,2019-07-25 06:00:00.000000,51,242,117,7,30,10
289,TSCO_20792,2015-01-28 12:00:00.000000,75,201,123,5,67,16
290,TSCO_20929,2017-07-26 13:00:00.000000,116,266,145,3,74,3
291,TSCO_20794,2015-07-22 13:00:00.000000,68,167,105,3,65,7
292,TSCO_20799,2016-10-19 13:00:00.000000,120,147,92,4,48,10
293,TSCO_20913,2018-10-25 06:00:00.000000,48,211,92,3,36,13
294,TSCO_20791,2014-10-23 13:00:00.000000,121,218,130,2,85,13
295,TSCO_20912,2018-04-26 06:00:00.000000,60,194,90,3,56,10
296,TSCO_20928,2018-07-26 06:00:00.000000,60,200,103,4,37,13
297,TSCO_20798,2016-07-21 13:00:00.000000,141,184,125,4,100,5
298,TSCO_20915,2019-04-25 06:00:00.000000,45,237,78,2,64,13
299,TSCO_20675,2012-04-25 13:00:00.000000,62,159,89,2,34,5
300,TSCO_20787,2013-10-23 13:00:00.000000,96,175,152,6,70,6
301,TSCO_20790,2014-07-23 13:00:00.000000,118,188,91,4,78,6
302,TSN_20765,2017-11-13 04:00:00.000000,73,196,81,9,52,5
303,TSN_20596,2012-08-06 05:00:00.000000,167,158,145,7,85,8
304,TSN_20642,2013-08-05 05:00:00.000000,84,183,95,11,47,10
305,TSN_20880,2018-11-13 04:00:00.000000,100,115,93,5,27,10
306,TSN_20882,2019-05-06 05:00:00.000000,79,139,95,16,51,7
307,TSN_20648,2015-08-03 05:00:00.000000,99,198,91,4,38,8
308,TSN_20884,2019-11-12 04:00:00.000000,76,189,105,9,35,4
309,TSN_20597,2012-11-19 04:00:00.000000,83,184,92,9,48,15
310,TSN_20883,2019-08-05 05:00:00.000000,93,153,111,2,48,10
311,TSN_20763,2017-05-08 05:00:00.000000,89,178,79,4,57,9
312,TSN_20946,2014-05-05 05:00:00.000000,59,142,54,5,25,2
313,TSN_20643,2013-11-18 04:00:00.000000,72,183,91,3,59,5
314,TSN_20595,2012-05-07 05:00:00.000000,104,175,92,1,51,3
315,TSN_20644,2014-01-31 04:00:00.000000,105,164,79,5,55,5
316,TSN_20645,2014-07-28 04:00:00.000000,85,159,63,4,44,6
317,TSN_20646,2014-11-17 04:00:00.000000,100,222,79,3,78,6
318,TSN_20879,2018-08-06 05:00:00.000000,122,165,94,5,66,8
319,TSN_20647,2015-05-04 05:00:00.000000,82,236,101,4,47,3
320,TSN_20542,2013-02-01 04:00:00.000000,99,173,124,5,65,7
321,TSN_20766,2018-02-08 04:00:00.000000,89,219,70,6,76,7
322,TSN_20543,2013-05-06 05:00:00.000000,131,176,103,5,65,9
323,TSN_20650,2016-02-05 04:00:00.000000,90,202,60,4,35,5
324,TSN_20649,2015-11-24 04:00:00.000000,101,143,90,10,38,11
325,TSN_20881,2019-02-07 04:00:00.000000,66,156,85,6,52,9
326,TSN_20878,2018-05-07 05:00:00.000000,114,193,96,4,83,9
327,TSN_20594,2012-02-03 04:00:00.000000,130,210,107,4,62,7
328,TSN_20934,2017-02-06 04:00:00.000000,63,158,73,5,58,11
329,TSN_20885,2020-02-06 04:00:00.000000,98,140,85,4,42,9
330,TSN_20762,2016-11-21 04:00:00.000000,71,157,62,6,62,9
331,TWX_20400,2016-08-03 04:30:00.000000,65,170,62,5,47,10
332,TWX_20354,2014-04-30 06:30:00.000000,70,211,55,7,40,9
333,TWX_20353,2014-02-05 05:30:00.000000,71,201,76,6,56,11
334,TWX_20154,2012-02-08 05:30:00.000000,64,183,74,6,49,10
335,TWX_20397,2015-11-04 05:30:00.000000,92,193,74,10,50,5
336,TWX_20145,2014-08-06 06:30:00.000000,70,222,59,8,36,15
337,TWX_20156,2012-08-01 06:30:00.000000,90,167,57,7,36,7
338,TWX_20147,2015-02-11 05:30:00.000000,74,200,43,15,66,11
339,TWX_20350,2013-05-01 06:30:00.000000,75,170,53,10,31,10
340,TWX_20403,2017-05-03 04:30:00.000000,56,199,54,5,44,3
341,TWX_20399,2016-05-04 04:30:00.000000,65,218,45,3,37,14
342,TWX_20146,2014-11-05 05:30:00.000000,80,169,59,16,29,17
343,TWX_20398,2016-02-10 05:30:00.000000,85,245,43,13,56,14
344,TWX_20488,2015-08-05 06:30:00.000000,86,187,50,9,53,7
345,TWX_20349,2013-02-06 05:30:00.000000,61,214,47,2,36,7
346,TWX_20401,2016-11-02 04:30:00.000000,69,226,44,12,44,14
347,TWX_20155,2012-05-02 06:30:00.000000,96,166,72,14,34,15
348,TWX_20351,2013-08-07 06:30:00.000000,81,164,88,7,43,3
349,TWX_20402,2017-02-08 03:30:00.000000,76,235,38,8,38,4
350,TXN_20459,2015-10-21 13:30:00.000000,75,89,79,2,34,4
351,TXN_20396,2014-01-21 12:00:00.000000,91,108,65,1,49,4
352,TXN_20391,2012-10-22 13:30:00.000000,145,76,81,5,57,8
353,TXN_19997,2018-07-24 12:30:00.000000,44,95,38,0,36,2
354,TXN_20463,2016-10-26 13:30:00.000000,53,120,73,1,50,5
355,TXN_20003,2020-01-22 11:30:00.000000,61,87,40,1,46,2
356,TXN_20465,2017-04-26 13:30:00.000000,49,113,71,0,36,8
357,TXN_20395,2013-10-21 13:30:00.000000,113,113,96,4,44,1
358,TXN_20466,2017-07-25 13:00:00.000000,25,98,57,0,46,5
359,TXN_20455,2014-07-22 13:30:00.000000,102,140,108,4,49,7
360,TXN_20474,2015-07-22 13:30:00.000000,101,78,102,2,49,6
361,TXN_20392,2013-01-22 12:30:00.000000,137,87,111,2,43,4
362,TXN_20461,2016-04-28 13:30:00.000000,73,98,54,1,44,4
363,TXN_20464,2017-01-24 12:30:00.000000,47,115,54,2,52,12
364,TXN_20457,2015-01-26 12:30:00.000000,53,125,87,4,56,5
365,TXN_20394,2013-07-22 13:30:00.000000,97,106,98,4,45,9
366,TXN_19998,2018-10-23 12:30:00.000000,62,74,39,0,59,7
367,TXN_20346,2012-04-23 13:30:00.000000,108,119,86,7,56,9
368,TXN_20460,2016-01-27 12:30:00.000000,87,98,60,3,42,3
369,TXN_20454,2014-04-24 01:30:00.000000,100,111,88,2,73,4
370,TXN_19999,2019-01-23 11:30:00.000000,81,72,76,2,44,8
371,TXN_20458,2015-04-22 13:30:00.000000,99,71,68,1,46,5
372,TXN_20456,2014-10-20 13:30:00.000000,99,119,86,4,71,7
373,TXN_20000,2019-04-23 12:30:00.000000,56,68,38,0,68,7
374,TXN_19996,2018-04-24 12:30:00.000000,42,87,53,3,65,3
375,TXN_20002,2019-10-22 12:30:00.000000,82,72,43,0,65,4
