,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
41,RE_8596,2014-04-24 06:30:00.000000,115,152,101,15,41,12
42,RE_8597,2014-07-25 06:30:00.000000,102,163,76,8,25,6
43,RE_8800,2019-10-29 06:30:00.000000,154,206,97,11,59,14
44,RE_8598,2014-10-23 06:30:00.000000,100,121,60,8,44,6
45,RE_8798,2019-05-08 06:30:00.000000,148,189,96,10,38,10
46,RE_8796,2018-10-30 06:30:00.000000,209,173,116,16,47,14
47,RE_8595,2014-02-06 05:30:00.000000,117,117,54,20,25,4
48,RE_8436,2012-04-26 06:30:00.000000,88,127,85,7,46,3
49,RE_8599,2015-02-05 05:30:00.000000,101,152,83,6,35,10
50,RE_8600,2015-04-28 06:30:00.000000,108,137,94,8,33,8
51,RE_8607,2017-02-07 05:30:00.000000,178,181,80,8,49,7
52,RE_8439,2013-02-07 05:30:00.000000,89,128,61,2,41,3
53,RE_8603,2016-02-04 05:30:00.000000,133,170,58,14,28,8
54,RE_8799,2019-07-30 06:30:00.000000,172,197,103,12,48,20
55,RE_8794,2018-04-26 06:30:00.000000,123,174,69,5,39,11
56,RE_8593,2013-07-24 06:30:00.000000,65,149,65,14,43,5
57,RE_8437,2012-07-27 06:30:00.000000,124,103,46,28,32,2
58,REG_18273,2018-10-26 06:00:00.000000,116,158,94,7,48,14
59,REG_18272,2018-08-03 07:00:00.000000,61,105,63,2,37,5
60,REG_18432,2016-08-03 07:00:00.000000,35,81,46,1,25,5
61,REG_18512,2014-05-10 07:00:00.000000,99,155,97,9,45,17
62,REG_18131,2016-11-02 06:00:00.000000,33,70,47,1,23,7
63,REG_18124,2014-08-07 10:00:00.000000,70,144,85,7,34,17
64,REG_18127,2015-05-07 07:00:00.000000,57,68,46,3,31,11
65,REG_18277,2019-10-31 07:00:00.000000,96,145,88,7,54,14
66,REG_18433,2015-08-06 07:00:00.000000,31,84,34,2,30,6
67,REG_18135,2017-11-04 05:00:00.000000,56,100,39,1,21,7
68,REG_18585,2012-08-01 08:00:00.000000,72,140,95,7,39,9
69,REG_18121,2013-08-01 08:00:00.000000,73,134,58,8,27,6
70,REG_18278,2020-02-14 06:00:00.000000,88,151,87,7,46,5
71,REG_18270,2018-02-09 06:00:00.000000,71,120,85,6,30,19
72,REG_18128,2015-10-29 07:00:00.000000,77,127,78,12,38,9
73,REG_18276,2019-08-02 07:00:00.000000,70,166,66,4,33,12
74,REG_18275,2019-05-03 05:00:00.000000,71,141,58,7,30,8
75,REG_18123,2014-02-13 06:00:00.000000,47,104,59,5,46,5
76,REG_18587,2013-01-31 05:00:00.000000,50,111,62,2,31,13
77,REG_18586,2012-11-08 05:00:00.000000,70,135,87,1,42,15
78,REG_18125,2014-11-04 06:00:00.000000,9,80,26,6,22,4
79,REG_18132,2017-02-09 05:00:00.000000,47,117,61,7,47,6
80,REG_18134,2017-08-04 07:00:00.000000,71,144,75,9,51,6
81,REG_18126,2015-02-12 06:00:00.000000,33,105,52,6,31,11
82,REG_18122,2013-10-31 07:00:00.000000,42,147,79,7,41,6
83,REG_18584,2012-05-04 06:00:00.000000,68,132,71,5,26,6
84,REG_18133,2017-05-12 07:00:00.000000,74,144,60,2,59,9
85,REG_18130,2016-05-04 10:00:00.000000,61,83,53,4,37,3
86,REG_18583,2012-02-02 05:00:00.000000,97,185,90,9,35,13
87,REGN_18268,2019-11-05 03:30:00.000000,68,168,74,10,33,13
88,REGN_18461,2014-11-04 03:30:00.000000,90,116,88,29,42,12
89,REGN_17982,2014-05-08 04:30:00.000000,81,122,127,15,35,7
90,REGN_18458,2015-08-04 04:30:00.000000,107,150,104,10,51,11
91,REGN_17980,2013-11-05 03:30:00.000000,59,97,65,14,35,7
92,REGN_18118,2018-05-03 04:30:00.000000,107,173,101,18,51,12
93,REGN_18589,2012-04-26 04:30:00.000000,57,78,89,6,36,5
94,REGN_18588,2012-02-13 03:30:00.000000,77,66,75,8,28,15
95,REGN_17981,2014-02-11 03:30:00.000000,104,134,95,16,60,12
96,REGN_18508,2016-05-05 04:30:00.000000,142,157,99,4,50,12
97,REGN_18592,2013-02-14 03:30:00.000000,64,107,76,7,38,19
98,REGN_18590,2012-07-25 04:30:00.000000,83,109,77,26,50,16
99,REGN_18115,2017-08-03 04:30:00.000000,108,150,81,14,37,14
100,REGN_18594,2013-08-06 04:30:00.000000,83,134,93,16,46,11
101,REGN_18593,2013-05-03 04:30:00.000000,68,114,74,20,34,8
102,REGN_18591,2012-10-24 04:30:00.000000,88,107,69,12,45,12
103,REGN_18267,2019-08-06 04:30:00.000000,137,179,85,6,32,5
104,REGN_18264,2018-11-06 03:30:00.000000,107,156,68,20,38,15
105,REGN_18510,2016-11-04 16:30:00.000000,129,111,88,20,50,14
106,REGN_18509,2016-08-04 04:30:00.000000,116,118,81,5,40,14
107,REGN_18459,2015-05-07 04:30:00.000000,98,143,110,17,46,16
108,REGN_18266,2019-05-07 04:30:00.000000,84,181,77,11,50,14
109,REGN_18114,2017-05-04 04:30:00.000000,124,124,93,22,36,16
110,REGN_18507,2016-02-09 03:30:00.000000,102,122,93,6,47,10
111,REGN_18117,2018-02-08 03:30:00.000000,109,163,101,15,37,11
112,REGN_18265,2019-02-06 03:30:00.000000,131,157,110,19,40,7
113,REGN_18116,2017-11-08 03:30:00.000000,146,180,88,27,45,12
114,REGN_18119,2018-08-02 04:30:00.000000,124,164,80,15,47,10
115,REGN_18457,2015-11-04 03:30:00.000000,106,139,81,17,52,9
116,RF_18257,2018-07-20 07:00:00.000000,55,139,66,3,61,10
117,RF_18470,2012-07-24 07:00:00.000000,169,204,126,9,81,11
118,RF_18258,2018-10-23 07:00:00.000000,56,131,78,2,23,11
119,RF_18260,2019-04-18 08:00:00.000000,94,117,90,3,31,15
120,RF_17975,2014-10-21 07:00:00.000000,136,222,125,8,111,17
121,RF_17977,2015-04-21 07:00:00.000000,155,185,110,14,48,11
122,RF_18506,2017-10-24 07:00:00.000000,109,168,85,5,62,13
123,RF_18435,2016-07-19 07:00:00.000000,159,171,109,16,35,16
124,RF_17979,2015-10-20 07:00:00.000000,126,140,81,11,29,13
125,RF_18261,2019-07-19 07:00:00.000000,111,149,82,5,46,21
126,RF_18505,2017-07-21 07:00:00.000000,96,145,87,13,30,25
127,RF_17851,2013-01-22 06:00:00.000000,129,207,120,6,57,9
128,RF_18472,2012-01-24 06:00:00.000000,221,181,111,25,47,35
129,RF_17976,2015-01-20 06:00:00.000000,124,165,115,17,54,11
130,RF_18112,2016-01-15 06:00:00.000000,99,83,91,6,49,10
131,RF_17970,2013-07-23 07:00:00.000000,129,181,124,10,57,15
132,RF_18256,2018-04-20 07:00:00.000000,102,219,84,11,44,12
133,RF_18113,2016-04-15 07:00:00.000000,142,189,117,7,53,19
134,RF_18471,2012-04-24 07:00:00.000000,121,174,112,9,71,11
135,RF_18262,2019-10-22 07:00:00.000000,113,133,93,7,56,12
136,RF_17978,2015-07-21 07:00:00.000000,108,168,100,15,64,22
137,RF_17971,2013-10-22 07:00:00.000000,107,148,90,12,49,15
138,RF_17850,2012-10-23 04:00:00.000000,104,159,112,4,53,5
139,RF_17972,2014-01-21 06:00:00.000000,145,190,92,12,50,11
140,RF_17974,2014-07-22 07:00:00.000000,133,209,82,13,56,14
141,RF_17852,2013-04-23 07:00:00.000000,118,189,103,13,58,16
142,RF_18255,2018-01-19 06:00:00.000000,67,167,71,5,50,4
143,RF_18503,2017-01-20 06:00:00.000000,105,206,109,9,85,15
144,RF_17973,2014-04-22 07:00:00.000000,122,240,105,7,60,16
145,RHI_18938,2014-01-30 12:00:00.000000,77,85,48,8,14,3
146,RHI_19096,2017-01-26 12:00:00.000000,89,107,55,16,46,9
147,RHI_18930,2012-01-26 12:00:00.000000,67,80,74,11,37,6
148,RHI_19104,2019-01-29 12:00:00.000000,67,80,37,7,21,3
149,RHI_19103,2018-10-23 13:00:00.000000,40,74,33,2,11,3
150,RHI_18933,2012-10-18 13:00:00.000000,76,86,89,9,32,8
151,RHI_19098,2017-07-25 13:00:00.000000,59,96,54,15,30,5
152,RHI_19092,2016-02-02 12:00:00.000000,79,79,67,12,23,8
153,RHI_19095,2016-10-26 13:00:00.000000,116,86,78,4,33,4
154,RHI_18942,2015-01-29 12:00:00.000000,72,103,59,6,34,7
155,RHI_18937,2013-10-22 13:00:00.000000,68,82,68,5,22,7
156,RHI_18943,2015-04-24 13:00:00.000000,62,97,56,8,33,5
157,RHI_19108,2020-01-30 12:00:00.000000,68,113,63,6,25,5
158,RHI_18935,2013-04-23 13:00:00.000000,70,69,55,7,24,5
159,RHI_18932,2012-07-24 13:00:00.000000,72,69,61,23,20,8
160,RHI_19097,2017-04-20 13:00:00.000000,63,138,55,13,30,3
161,RHI_19107,2019-10-23 13:00:00.000000,63,47,50,3,11,4
162,RHI_18931,2012-04-24 13:00:00.000000,61,70,67,10,22,3
163,RHI_18940,2014-07-22 01:00:00.000000,48,101,59,11,23,6
164,RHI_19091,2015-10-21 13:00:00.000000,69,106,56,6,16,4
165,RHI_18941,2014-10-21 13:00:00.000000,52,96,56,8,19,6
166,RHI_18944,2015-07-23 13:00:00.000000,56,103,66,5,26,9
167,RHI_19106,2019-07-23 13:00:00.000000,72,83,48,6,15,3
168,RHI_19101,2018-04-24 13:00:00.000000,50,83,46,4,26,6
169,RHI_18936,2013-07-23 13:00:00.000000,65,75,60,18,21,8
170,RHI_18939,2014-04-23 13:00:00.000000,52,80,48,4,24,5
171,RHI_19094,2016-07-26 13:00:00.000000,82,59,63,10,30,11
172,RHI_19093,2016-04-26 13:00:00.000000,95,70,55,18,32,6
173,RHI_19105,2019-04-23 13:00:00.000000,74,58,55,12,13,4
174,RJF_18308,2017-07-29 04:15:00.000000,66,98,96,23,40,10
175,RJF_18314,2019-01-24 03:15:00.000000,134,105,122,15,47,8
176,RJF_18305,2016-07-21 04:15:00.000000,74,100,104,39,43,6
177,RJF_18177,2012-07-26 04:15:00.000000,97,100,92,12,35,4
178,RJF_18430,2015-01-22 03:15:00.000000,110,122,150,7,40,10
179,RJF_18309,2017-10-26 04:15:00.000000,65,101,79,9,39,7
180,RJF_18304,2016-04-21 04:15:00.000000,91,148,107,10,68,11
181,RJF_18317,2019-10-24 04:15:00.000000,119,129,97,18,58,14
182,RJF_18188,2015-07-23 04:15:00.000000,88,114,90,10,41,10
183,RJF_18183,2014-01-23 03:15:00.000000,91,174,103,9,30,9
184,RJF_18178,2012-10-26 04:15:00.000000,59,72,71,14,28,1
185,RJF_18311,2018-04-26 04:15:00.000000,87,131,108,20,34,15
186,RJF_18310,2018-01-25 03:15:00.000000,89,130,121,28,46,9
187,RJF_18431,2012-04-26 04:15:00.000000,76,104,67,7,24,1
188,RJF_18315,2019-04-27 04:15:00.000000,102,101,80,15,53,4
189,RJF_18180,2013-04-25 04:15:00.000000,108,105,88,10,57,8
190,RJF_18306,2016-10-27 04:15:00.000000,56,96,106,17,42,7
191,RJF_18176,2012-01-26 03:15:00.000000,52,63,69,7,16,1
192,RJF_18182,2013-10-24 04:15:00.000000,79,104,83,8,18,1
193,RJF_18307,2017-01-26 03:15:00.000000,92,131,133,37,56,14
194,RJF_18179,2013-01-24 03:15:00.000000,76,160,92,6,47,10
195,RJF_18189,2015-10-22 04:15:00.000000,140,162,116,16,49,18
196,RJF_18185,2014-07-24 04:15:00.000000,70,112,89,7,37,7
197,RJF_18184,2014-04-24 04:15:00.000000,71,121,74,5,50,9
198,RJF_18186,2014-10-30 04:15:00.000000,75,146,110,13,34,9
199,RJF_18316,2019-07-25 04:15:00.000000,111,114,83,7,37,15
200,RL_17608,2018-07-31 05:00:00.000000,102,212,63,3,37,4
201,RL_17607,2018-05-24 05:00:00.000000,94,235,44,4,58,2
202,RL_17554,2012-11-02 05:00:00.000000,90,206,79,5,34,10
203,RL_17600,2016-08-10 05:00:00.000000,131,130,57,1,59,6
204,RL_17760,2012-05-22 05:00:00.000000,88,207,82,6,47,22
205,RL_17562,2014-10-29 05:00:00.000000,45,129,57,5,27,5
206,RL_17555,2013-02-06 04:00:00.000000,69,203,76,8,46,17
207,RL_17609,2018-11-06 04:00:00.000000,97,235,62,2,30,4
208,RL_17423,2015-11-05 04:00:00.000000,79,200,59,3,37,3
209,RL_17563,2015-02-04 04:00:00.000000,83,128,64,3,30,5
210,RL_17603,2017-05-18 05:00:00.000000,91,96,47,1,35,6
211,RL_17557,2013-08-07 05:00:00.000000,66,171,59,4,40,6
212,RL_17598,2016-02-04 04:00:00.000000,105,150,53,3,54,5
213,RL_17610,2019-02-05 04:00:00.000000,64,227,52,4,29,8
214,RL_17759,2012-02-08 04:00:00.000000,66,183,80,5,47,10
215,RL_17559,2014-02-05 04:00:00.000000,51,168,50,3,33,5
216,RL_17560,2014-05-09 05:00:00.000000,52,251,71,1,43,6
217,RL_17605,2017-11-02 05:00:00.000000,92,205,54,6,51,9
218,RL_17601,2016-11-10 04:00:00.000000,123,199,31,4,51,4
219,RL_17599,2016-05-12 05:00:00.000000,97,143,37,1,44,2
220,RL_17611,2019-05-14 05:00:00.000000,79,222,56,11,40,5
221,RL_17612,2019-07-30 05:00:00.000000,66,197,56,9,49,6
222,RL_17614,2020-02-04 04:00:00.000000,70,221,43,1,23,11
223,RL_17613,2019-11-07 04:00:00.000000,76,183,34,5,46,5
224,RL_17565,2015-08-05 05:00:00.000000,91,135,57,3,32,1
225,RL_17556,2013-05-23 05:00:00.000000,49,154,56,4,44,15
226,RL_17558,2013-11-06 04:00:00.000000,49,140,43,5,31,6
227,RL_17678,2012-08-08 05:00:00.000000,73,172,71,4,29,12
228,RL_17604,2017-08-08 05:00:00.000000,100,195,63,2,49,17
229,RMD_18097,2016-10-25 12:30:00.000000,93,140,57,2,58,5
230,RMD_17947,2013-10-24 12:30:00.000000,86,165,64,13,42,8
231,RMD_17838,2012-04-26 12:30:00.000000,77,115,81,8,39,8
232,RMD_18099,2017-04-27 12:30:00.000000,82,186,75,6,41,5
233,RMD_18101,2017-10-26 12:30:00.000000,53,195,70,3,40,4
234,RMD_17837,2012-01-26 11:30:00.000000,69,119,95,2,38,1
235,RMD_17952,2015-01-22 11:30:00.000000,96,180,67,6,41,12
236,RMD_18233,2018-04-26 12:30:00.000000,51,165,52,13,43,8
237,RMD_18464,2013-04-25 12:30:00.000000,96,132,66,3,35,7
238,RMD_17951,2014-10-24 12:30:00.000000,84,141,66,6,55,4
239,RMD_18100,2017-08-01 12:30:00.000000,106,195,70,13,55,14
240,RMD_18465,2013-01-24 11:30:00.000000,78,132,78,14,46,13
241,RMD_18236,2019-05-03 12:30:00.000000,66,222,59,0,60,3
242,RMD_18096,2016-07-31 12:30:00.000000,86,159,64,5,70,7
243,RMD_18239,2020-01-30 11:30:00.000000,83,198,75,11,46,5
244,RMD_18098,2017-01-23 11:30:00.000000,95,172,66,27,62,5
245,RMD_18094,2016-01-21 11:30:00.000000,66,179,71,3,41,13
246,RMD_18238,2019-10-24 12:30:00.000000,61,210,44,8,56,3
247,RMD_18407,2018-08-02 12:30:00.000000,77,206,54,5,41,6
248,RMD_17948,2014-01-23 11:30:00.000000,90,133,56,3,64,4
249,RMD_18237,2019-07-25 12:30:00.000000,69,185,54,10,63,4
250,RMD_17949,2014-04-23 12:30:00.000000,89,175,70,11,52,4
251,RMD_18091,2015-04-23 12:30:00.000000,108,209,77,14,49,6
252,RMD_18093,2015-10-22 12:30:00.000000,90,186,74,1,46,4
253,RMD_18234,2018-10-25 12:30:00.000000,74,227,55,5,40,5
254,RMD_18235,2019-01-24 11:30:00.000000,70,185,52,4,51,1
255,RMD_17950,2014-07-31 12:30:00.000000,97,159,87,22,42,12
256,RMD_17944,2012-08-02 12:30:00.000000,83,116,108,12,29,8
257,ROK_18743,2012-04-25 04:30:00.000000,55,115,66,2,25,2
258,ROK_19084,2017-07-26 04:30:00.000000,52,152,63,1,28,3
259,ROK_18912,2016-04-27 04:30:00.000000,93,143,51,0,45,5
260,ROK_18913,2016-07-27 04:30:00.000000,112,131,60,2,26,7
261,ROK_18745,2012-11-05 03:30:00.000000,99,133,80,3,33,4
262,ROK_18746,2013-01-30 03:30:00.000000,91,129,83,3,33,3
263,ROK_19087,2018-04-25 04:30:00.000000,56,142,69,0,30,5
264,ROK_18749,2013-11-07 03:30:00.000000,54,146,51,8,38,4
265,ROK_19352,2015-04-30 04:30:00.000000,70,166,71,0,37,3
266,ROK_19086,2018-01-24 03:30:00.000000,27,61,33,2,22,1
267,ROK_19201,2018-11-07 03:30:00.000000,51,126,55,6,49,1
268,ROK_18909,2015-07-29 04:30:00.000000,100,121,60,2,42,8
269,ROK_19085,2017-11-08 03:30:00.000000,59,153,49,3,32,4
270,ROK_19206,2020-01-29 03:30:00.000000,63,156,70,4,28,7
271,ROK_18905,2014-04-29 04:30:00.000000,65,128,89,1,53,6
272,ROK_19203,2019-04-25 04:30:00.000000,59,122,63,4,18,3
273,ROK_19081,2016-11-07 03:30:00.000000,90,146,87,0,34,12
274,ROK_18744,2012-07-25 04:30:00.000000,100,81,88,2,28,3
275,ROK_18908,2015-01-28 03:30:00.000000,87,133,92,2,33,9
276,ROK_19088,2018-07-25 04:30:00.000000,51,141,45,1,28,6
277,ROK_18748,2013-07-30 04:30:00.000000,77,117,90,2,43,6
278,ROK_19271,2014-01-29 03:30:00.000000,62,152,75,14,46,5
279,ROK_18910,2015-11-10 03:30:00.000000,153,150,72,1,52,5
280,ROK_18906,2014-07-30 16:30:00.000000,84,110,77,0,35,7
281,ROK_18907,2014-11-12 03:30:00.000000,86,152,79,8,34,3
282,ROK_19082,2017-01-25 03:30:00.000000,62,179,119,3,26,4
283,ROK_18742,2012-01-25 03:30:00.000000,68,133,78,3,29,1
284,ROK_18747,2013-04-24 04:30:00.000000,107,127,93,1,36,5
285,ROK_18911,2016-01-27 03:30:00.000000,144,142,94,0,36,4
286,ROP_18894,2015-01-26 03:30:00.000000,72,163,83,3,61,8
287,ROP_19187,2018-07-26 04:30:00.000000,47,145,55,5,25,9
288,ROP_19057,2016-02-01 03:30:00.000000,96,110,72,3,63,6
289,ROP_19062,2017-04-28 04:30:00.000000,51,107,64,6,40,4
290,ROP_18893,2014-10-27 04:30:00.000000,49,144,73,1,37,5
291,ROP_18895,2015-04-27 04:30:00.000000,83,155,57,1,62,5
292,ROP_18887,2013-01-28 03:30:00.000000,49,110,48,2,48,1
293,ROP_19191,2019-07-25 04:00:00.000000,71,168,92,12,41,3
294,ROP_19188,2018-10-26 04:30:00.000000,46,129,38,8,38,5
295,ROP_18884,2012-04-23 04:30:00.000000,76,133,57,3,42,3
296,ROP_19189,2019-02-01 02:30:00.000000,86,190,65,14,40,3
297,ROP_18897,2015-10-26 04:30:00.000000,69,181,55,11,85,6
298,ROP_19207,2020-01-30 03:30:00.000000,85,193,72,15,52,0
299,ROP_18892,2014-04-28 04:30:00.000000,56,101,69,3,41,2
300,ROP_18885,2012-07-30 04:30:00.000000,51,160,79,9,53,8
301,ROP_19281,2014-07-28 04:30:00.000000,46,149,66,3,65,2
302,ROP_19066,2018-04-20 04:30:00.000000,47,115,47,2,27,0
303,ROP_18891,2014-01-27 03:00:00.000000,52,106,60,8,31,2
304,ROP_19059,2016-07-25 04:30:00.000000,94,150,67,3,46,1
305,ROP_18883,2012-02-02 03:30:00.000000,62,112,73,1,32,5
306,ROP_18890,2013-10-28 04:30:00.000000,77,117,74,4,40,6
307,ROP_19061,2017-02-09 03:30:00.000000,49,113,75,10,35,5
308,ROP_19065,2018-02-02 03:30:00.000000,60,120,90,3,53,5
309,ROP_19192,2019-10-24 04:00:00.000000,63,172,45,17,41,5
310,ROP_19190,2019-04-25 04:30:00.000000,60,194,69,12,47,6
311,ROP_19063,2017-07-31 04:30:00.000000,46,130,73,5,36,2
312,ROP_19058,2016-04-25 04:03:00.000000,76,121,54,4,45,2
313,ROP_19060,2016-10-31 04:30:00.000000,50,109,53,7,72,8
314,ROP_18888,2013-04-29 04:30:00.000000,81,130,46,22,67,4
315,ROST_19209,2018-03-06 11:15:00.000000,72,143,63,8,36,2
316,ROST_18876,2012-03-15 07:00:00.000000,85,181,67,4,21,3
317,ROST_19216,2016-08-18 12:15:00.000000,44,100,58,4,27,6
318,ROST_19211,2017-08-17 12:15:00.000000,69,92,63,7,27,2
319,ROST_18880,2013-03-21 07:00:00.000000,93,105,77,2,28,5
320,ROST_19214,2016-11-17 11:15:00.000000,62,141,58,4,26,3
321,ROST_19181,2016-03-01 11:15:00.000000,88,184,105,3,50,7
322,ROST_19056,2015-05-21 12:15:00.000000,51,131,53,3,37,1
323,ROST_19180,2015-11-19 11:15:00.000000,102,173,79,2,44,5
324,ROST_18879,2012-11-15 06:00:00.000000,78,94,63,1,18,4
325,ROST_19048,2013-05-23 12:15:00.000000,55,87,61,0,19,2
326,ROST_19213,2017-02-28 11:15:00.000000,75,125,60,3,25,9
327,ROST_19049,2013-08-22 12:15:00.000000,66,125,65,0,17,5
328,ROST_19186,2019-11-21 11:15:00.000000,70,136,63,1,25,3
329,ROST_19179,2015-08-20 12:15:00.000000,59,111,56,2,29,4
330,ROST_18878,2012-08-16 07:00:00.000000,69,105,55,3,30,7
331,ROST_19182,2018-11-20 07:00:00.000000,85,102,65,7,29,4
332,ROST_19217,2016-05-19 12:15:00.000000,80,114,82,3,29,4
333,ROST_19054,2014-11-20 11:15:00.000000,77,132,53,6,30,4
334,ROST_19052,2014-05-22 12:00:00.000000,87,144,56,3,34,4
335,ROST_19185,2019-08-22 12:15:00.000000,71,127,64,2,34,3
336,ROST_18877,2012-05-17 07:00:00.000000,55,97,54,0,13,3
337,ROST_19208,2018-05-24 12:15:00.000000,57,93,45,5,20,4
338,ROST_19051,2014-02-27 11:15:00.000000,80,131,68,1,33,3
339,ROST_19355,2018-08-23 12:15:00.000000,59,81,59,5,25,4
340,ROST_19184,2019-05-23 12:15:00.000000,80,106,62,1,19,5
341,ROST_19212,2017-05-18 12:15:00.000000,75,94,45,2,18,1
342,RRC_18017,2017-02-23 04:00:00.000000,49,216,63,8,49,11
343,RRC_17891,2012-02-22 08:00:00.000000,79,237,142,8,98,12
344,RRC_18193,2018-04-26 05:00:00.000000,58,171,67,5,27,14
345,RRC_18190,2017-08-02 05:00:00.000000,56,172,83,1,48,14
346,RRC_17904,2015-07-29 05:00:00.000000,57,176,89,16,72,12
347,RRC_17892,2012-04-26 09:00:00.000000,71,225,115,7,69,20
348,RRC_17902,2015-02-25 04:00:00.000000,69,229,88,9,66,11
349,RRC_18321,2019-04-23 05:00:00.000000,68,132,76,3,48,18
350,RRC_18468,2013-02-27 04:00:00.000000,58,184,95,3,66,1
351,RRC_18320,2019-02-26 04:00:00.000000,77,128,80,9,32,19
352,RRC_18191,2017-10-25 05:00:00.000000,48,150,76,4,71,24
353,RRC_18015,2016-04-29 05:00:00.000000,44,188,108,7,52,19
354,RRC_17903,2015-04-29 05:00:00.000000,47,177,101,17,72,18
355,RRC_18016,2016-07-27 05:00:00.000000,46,232,83,8,55,15
356,RRC_18429,2018-07-31 05:00:00.000000,72,221,87,3,57,16
357,RRC_18319,2018-10-24 05:00:00.000000,75,186,93,6,56,8
358,RRC_18322,2019-07-26 05:00:00.000000,70,160,64,9,33,18
359,RRC_18018,2017-04-26 05:00:00.000000,52,180,98,5,64,11
360,RRC_17896,2013-07-25 07:00:00.000000,57,123,97,6,68,7
361,RRC_18014,2016-02-26 04:00:00.000000,55,153,89,8,38,12
362,RRC_18323,2019-10-24 05:00:00.000000,59,132,61,6,23,19
363,RRC_18192,2018-02-28 04:00:00.000000,57,143,78,2,30,16
364,RRC_17894,2012-10-25 08:00:00.000000,65,156,95,5,78,17
365,RRC_17899,2014-04-29 05:00:00.000000,58,186,111,3,65,10
366,RRC_17901,2014-10-30 05:00:00.000000,53,222,76,22,68,8
367,RRC_17893,2012-07-25 09:00:00.000000,59,192,85,3,50,24
368,RRC_17895,2013-04-26 05:00:00.000000,54,155,93,6,42,12
369,RRC_17897,2013-10-30 05:00:00.000000,52,175,105,4,52,8
370,RSG_18111,2016-02-11 12:00:00.000000,58,121,64,19,38,14
371,RSG_17969,2013-07-25 13:00:00.000000,41,96,73,23,18,7
372,RSG_18240,2016-04-29 13:00:00.000000,91,98,85,25,32,7
373,RSG_18249,2018-07-27 13:00:00.000000,62,139,57,16,36,13
374,RSG_18245,2017-07-27 13:00:00.000000,40,113,49,7,34,12
375,RSG_18244,2017-04-28 13:00:00.000000,50,149,63,13,31,9
376,RSG_18241,2016-07-29 13:00:00.000000,54,129,48,24,34,11
377,RSG_18253,2019-10-30 13:00:00.000000,62,154,83,9,42,11
378,RSG_17963,2012-02-09 12:00:00.000000,54,94,78,28,22,9
