,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
73,WDC_21900,2018-01-26 12:30:00.000000,66,123,56,3,52,11
74,WEC_22039,2019-08-05 10:00:00.000000,49,103,53,12,47,11
75,WEC_21818,2013-07-31 10:00:00.000000,70,85,67,20,37,8
76,WEC_22035,2018-05-01 10:00:00.000000,75,140,81,38,53,7
77,WEC_21907,2014-10-29 10:00:00.000000,78,73,56,24,49,9
78,WEC_22037,2019-02-12 09:00:00.000000,63,106,61,27,79,10
79,WEC_21914,2016-10-26 10:30:00.000000,56,50,60,16,47,6
80,WEC_21817,2013-04-30 10:00:00.000000,61,60,65,18,36,13
81,WEC_22040,2020-01-30 09:00:00.000000,78,138,85,27,55,7
82,WEC_21814,2012-08-01 10:00:00.000000,67,112,70,16,59,13
83,WEC_21913,2016-07-27 10:30:00.000000,41,50,86,8,16,13
84,WEC_21813,2012-04-30 22:00:00.000000,115,136,121,33,64,16
85,WEC_21819,2013-10-30 10:00:00.000000,59,69,97,28,52,14
86,WEC_22159,2018-10-31 10:00:00.000000,79,110,78,30,48,18
87,WEC_21910,2015-07-29 10:30:00.000000,81,121,65,21,60,13
88,WEC_21812,2012-02-02 09:00:00.000000,110,100,85,55,47,4
89,WEC_22031,2017-05-02 10:00:00.000000,40,46,64,43,33,4
90,WEC_21815,2012-10-31 10:00:00.000000,98,133,112,28,65,11
91,WEC_22033,2017-10-26 10:00:00.000000,33,75,40,11,43,1
92,WEC_21912,2016-05-03 10:00:00.000000,41,75,66,7,27,2
93,WEC_21816,2013-01-30 09:30:00.000000,82,84,82,15,55,4
94,WEC_22030,2017-02-01 09:00:00.000000,48,72,66,15,31,6
95,WEC_21911,2015-11-04 09:00:00.000000,48,87,64,12,46,8
96,WEC_21905,2014-04-30 10:00:00.000000,69,58,69,14,36,7
97,WEC_22177,2016-02-04 09:00:00.000000,77,130,98,11,49,11
98,WEC_21909,2015-05-05 10:00:00.000000,83,109,83,39,55,15
99,WEC_22032,2017-07-26 10:00:00.000000,52,52,61,40,33,6
100,WEC_21906,2014-07-30 10:00:00.000000,98,119,55,16,77,9
101,WEC_22036,2018-07-31 10:00:00.000000,84,131,73,41,53,9
102,WFC_22025,2019-01-15 05:00:00.000000,168,217,144,24,57,16
103,WFC_21902,2017-10-13 06:00:00.000000,207,224,120,33,84,12
104,WFC_22029,2020-01-14 05:00:00.000000,136,230,119,32,110,19
105,WFC_21690,2012-10-12 06:00:00.000000,153,253,125,20,56,4
106,WFC_21692,2013-04-12 06:00:00.000000,152,282,117,10,65,5
107,WFC_21808,2017-01-13 06:30:00.000000,181,198,108,35,57,21
108,WFC_21675,2015-01-15 05:00:00.000000,96,205,129,13,54,13
109,WFC_22024,2018-07-13 06:00:00.000000,179,167,115,41,32,22
110,WFC_22027,2019-07-16 06:00:00.000000,145,175,129,14,77,16
111,WFC_22028,2019-10-15 07:00:00.000000,144,169,132,38,66,18
112,WFC_21687,2012-01-17 04:30:00.000000,151,215,99,12,48,13
113,WFC_21691,2013-01-11 05:00:00.000000,186,324,134,33,93,6
114,WFC_22237,2014-07-11 06:00:00.000000,153,214,111,27,85,16
115,WFC_21807,2016-10-14 06:00:00.000000,199,198,135,40,81,12
116,WFC_21904,2018-04-13 06:00:00.000000,181,157,136,35,65,16
117,WFC_21696,2014-04-11 06:00:00.000000,151,284,125,17,88,17
118,WFC_21693,2013-07-12 06:00:00.000000,164,307,136,19,62,19
119,WFC_21689,2012-07-13 06:00:00.000000,108,181,64,20,45,5
120,WFC_21680,2016-04-14 06:00:00.000000,168,170,147,8,73,18
121,WFC_21677,2015-07-14 06:00:00.000000,137,238,106,15,53,17
122,WFC_22239,2014-10-14 06:00:00.000000,114,205,111,17,55,16
123,WFC_22026,2019-04-12 06:00:00.000000,180,233,196,62,80,31
124,WFC_21903,2018-01-12 05:00:00.000000,133,187,123,25,68,11
125,WFC_21676,2015-04-14 06:00:00.000000,76,190,108,5,46,11
126,WFC_21688,2012-04-13 06:00:00.000000,147,198,90,18,59,14
127,WFC_21695,2014-01-14 05:00:00.000000,132,235,91,14,84,10
128,WFC_21678,2015-10-14 06:00:00.000000,96,177,78,11,54,14
129,WHR_23128,2013-04-24 06:00:00.000000,63,158,66,6,46,11
130,WHR_22793,2017-04-26 04:00:00.000000,110,224,95,4,42,11
131,WHR_22785,2015-04-28 06:00:00.000000,105,155,71,3,44,4
132,WHR_22791,2016-10-25 06:00:00.000000,116,153,106,12,49,7
133,WHR_23060,2013-01-31 05:00:00.000000,69,156,55,10,32,8
134,WHR_23062,2013-10-22 06:00:00.000000,65,149,68,5,21,3
135,WHR_22788,2016-01-29 05:00:00.000000,107,166,114,3,43,2
136,WHR_23063,2014-01-30 05:00:00.000000,65,170,93,15,47,9
137,WHR_22794,2017-07-27 04:00:00.000000,112,223,91,7,46,7
138,WHR_22446,2017-10-24 04:00:00.000000,125,132,120,11,64,10
139,WHR_22792,2017-01-26 05:00:00.000000,114,196,113,13,66,7
140,WHR_23059,2012-10-23 06:00:00.000000,92,216,48,19,20,4
141,WHR_22925,2019-10-24 04:00:00.000000,67,176,85,8,40,3
142,WHR_22790,2016-07-22 06:00:00.000000,119,216,109,15,53,7
143,WHR_23058,2012-07-24 06:00:00.000000,94,166,47,8,31,2
144,WHR_22919,2018-04-24 04:00:00.000000,56,132,85,4,34,7
145,WHR_23093,2014-04-25 06:00:00.000000,49,148,57,5,48,3
146,WHR_22922,2019-01-29 03:00:00.000000,70,163,134,11,38,11
147,WHR_22920,2018-07-24 04:00:00.000000,143,190,104,16,41,5
148,WHR_22786,2015-07-22 06:00:00.000000,115,155,100,2,39,7
149,WHR_23094,2014-07-23 06:00:00.000000,85,198,93,4,60,8
150,WHR_23056,2012-02-01 05:00:00.000000,94,181,81,17,45,9
151,WHR_22449,2015-02-04 05:00:00.000000,91,164,97,4,49,2
152,WHR_22787,2015-10-23 06:00:00.000000,108,187,101,5,67,8
153,WHR_22923,2019-04-23 04:00:00.000000,82,149,71,3,37,10
154,WHR_22918,2018-01-25 15:00:00.000000,79,175,132,9,52,8
155,WHR_22789,2016-04-26 06:00:00.000000,89,196,67,1,42,0
156,WHR_22921,2018-10-25 04:00:00.000000,97,185,104,5,57,9
157,WHR_23057,2012-04-26 06:00:00.000000,80,147,54,10,39,4
158,WLTW_22903,2018-05-07 05:00:00.000000,82,152,94,17,37,5
159,WLTW_22907,2019-05-01 05:00:00.000000,55,146,53,5,18,5
160,WLTW_22905,2018-11-02 05:00:00.000000,72,129,87,7,35,4
161,WLTW_22904,2018-08-02 05:00:00.000000,77,164,75,7,29,5
162,WLTW_22447,2018-02-08 04:00:00.000000,85,169,102,25,35,7
163,WLTW_22774,2016-11-04 05:00:00.000000,86,130,121,11,58,8
164,WLTW_22906,2019-02-07 04:00:00.000000,61,135,86,12,38,6
165,WLTW_22778,2017-11-02 05:00:00.000000,94,138,112,26,24,17
166,WLTW_22777,2017-08-06 05:00:00.000000,64,174,82,24,29,17
167,WLTW_22775,2017-02-09 04:00:00.000000,69,124,112,9,39,10
168,WLTW_22910,2020-02-06 04:00:00.000000,83,151,75,16,26,6
169,WLTW_22776,2017-05-06 05:00:00.000000,56,124,58,14,22,8
170,WLTW_22908,2019-07-31 05:00:00.000000,64,179,96,3,35,3
171,WLTW_22772,2016-05-06 05:00:00.000000,71,150,110,21,40,10
172,WM_22416,2012-02-16 05:00:00.000000,60,149,51,19,69,6
173,WM_22054,2018-07-25 06:00:00.000000,65,219,79,9,37,9
174,WM_22060,2020-02-13 05:00:00.000000,79,198,116,28,55,12
175,WM_22147,2017-02-16 05:00:00.000000,89,218,102,60,66,9
176,WM_22166,2015-02-17 05:00:00.000000,128,226,100,33,62,6
177,WM_22051,2017-10-26 06:00:00.000000,77,189,85,11,54,8
178,WM_22152,2015-10-27 06:00:00.000000,112,218,97,20,48,6
179,WM_22167,2014-10-29 06:00:00.000000,116,232,69,16,75,8
180,WM_22409,2012-07-26 06:00:00.000000,102,118,72,5,47,9
181,WM_22148,2016-10-26 06:00:00.000000,78,163,84,18,48,5
182,WM_22168,2014-07-29 06:00:00.000000,88,114,82,33,57,9
183,WM_22050,2017-07-26 06:00:00.000000,65,226,112,7,46,8
184,WM_22172,2013-07-30 06:00:00.000000,105,153,60,29,65,9
185,WM_22146,2017-04-26 06:00:00.000000,102,211,118,16,40,20
186,WM_22165,2015-04-29 06:00:00.000000,142,200,71,40,47,6
187,WM_22151,2016-02-18 05:00:00.000000,150,196,82,31,49,11
188,WM_22057,2019-04-25 06:00:00.000000,73,212,77,15,61,16
189,WM_22169,2014-04-24 06:00:00.000000,109,209,66,21,58,3
190,WM_21924,2015-07-23 06:00:00.000000,117,236,83,22,49,7
191,WM_22170,2014-02-18 05:00:00.000000,149,179,92,22,60,17
192,WM_22410,2012-10-31 06:00:00.000000,77,120,68,6,40,5
193,WM_22052,2018-02-15 05:00:00.000000,72,215,79,21,78,14
194,WM_22408,2012-04-26 06:00:00.000000,68,152,56,8,34,5
195,WM_22053,2018-04-20 06:00:00.000000,107,177,102,16,51,12
196,WM_22056,2019-02-14 05:00:00.000000,69,204,83,9,71,8
197,WM_22150,2016-04-29 06:00:00.000000,109,235,108,10,48,6
198,WM_22059,2019-10-23 06:00:00.000000,87,177,102,23,43,6
199,WM_22411,2013-02-14 05:00:00.000000,82,169,87,16,63,9
200,WM_22171,2013-10-29 06:00:00.000000,107,165,65,42,95,13
201,WMB_22999,2015-07-31 05:30:00.000000,105,192,76,20,41,14
202,WMB_22455,2013-02-21 04:30:00.000000,120,133,92,19,36,12
203,WMB_22656,2013-05-08 05:30:00.000000,101,81,103,19,38,13
204,WMB_22963,2017-11-02 05:30:00.000000,68,151,59,23,23,8
205,WMB_23002,2014-10-30 05:30:00.000000,105,193,91,15,86,7
206,WMB_22997,2016-02-18 04:30:00.000000,114,124,65,46,46,26
207,WMB_22915,2019-08-01 05:30:00.000000,90,174,80,25,41,13
208,WMB_22659,2014-05-01 05:30:00.000000,100,195,82,26,43,19
209,WMB_22996,2016-05-05 06:00:00.000000,88,154,55,25,43,16
210,WMB_22658,2014-02-20 04:30:00.000000,158,204,134,44,55,35
211,WMB_22782,2017-08-03 05:30:00.000000,62,157,61,22,25,15
212,WMB_22998,2015-10-29 05:00:00.000000,102,222,79,21,40,23
213,WMB_22917,2020-02-20 04:30:00.000000,99,187,58,25,44,18
214,WMB_23000,2015-04-30 05:30:00.000000,111,193,100,36,95,19
215,WMB_22913,2019-02-14 04:30:00.000000,74,179,74,17,45,23
216,WMB_23001,2015-02-20 04:30:00.000000,105,208,106,21,40,12
217,WMB_22454,2012-11-01 05:30:00.000000,74,100,89,6,29,9
218,WMB_22995,2016-08-02 05:30:00.000000,67,142,48,9,46,14
219,WMB_23116,2012-02-23 04:30:00.000000,67,145,69,24,47,11
220,WMB_22779,2016-10-31 05:30:00.000000,65,151,78,18,52,23
221,WMB_23136,2012-04-26 05:30:00.000000,55,101,69,10,24,9
222,WMB_22911,2018-08-02 05:30:00.000000,62,157,61,33,41,16
223,WMB_22780,2017-02-16 04:30:00.000000,85,171,88,11,34,15
224,WMB_22914,2019-05-03 05:30:00.000000,101,171,102,35,48,34
225,WMB_23003,2013-10-31 05:30:00.000000,96,160,91,22,49,17
226,WMB_22657,2013-08-01 05:30:00.000000,114,236,88,23,39,22
227,WMB_22660,2014-07-31 05:30:00.000000,105,186,89,16,54,10
228,WMB_23117,2012-08-02 05:30:00.000000,58,74,50,9,24,6
229,WMB_22916,2019-10-31 05:30:00.000000,89,153,76,34,56,19
230,WMT_21785,2013-08-15 03:00:00.000000,99,387,74,17,58,13
231,WMT_21659,2018-05-17 03:00:00.000000,101,125,61,5,34,1
232,WMT_21666,2014-11-13 14:00:00.000000,83,279,74,23,71,12
233,WMT_21941,2018-02-20 03:00:00.000000,117,235,80,7,56,3
234,WMT_21865,2016-08-18 03:00:00.000000,30,155,31,4,21,6
235,WMT_21861,2015-11-17 04:00:00.000000,75,258,57,16,61,6
236,WMT_21662,2017-05-18 03:00:00.000000,38,100,33,11,16,3
237,WMT_21783,2012-11-15 11:30:00.000000,59,289,88,18,106,7
238,WMT_21863,2016-03-09 08:05:00.000000,16,143,17,1,49,1
239,WMT_21866,2016-11-17 02:00:00.000000,30,160,37,10,19,3
240,WMT_21862,2016-02-18 02:00:00.000000,107,288,64,15,57,11
241,WMT_21665,2014-08-15 03:00:00.000000,91,326,83,19,92,13
242,WMT_22214,2012-02-21 11:30:00.000000,29,243,49,9,68,17
243,WMT_21859,2015-05-19 03:00:00.000000,77,245,73,8,52,12
244,WMT_21788,2014-05-15 03:00:00.000000,89,294,97,19,75,17
245,WMT_21660,2019-02-19 03:00:00.000000,111,296,87,9,61,8
246,WMT_21784,2013-05-16 03:00:00.000000,93,298,64,17,76,11
247,WMT_21864,2016-05-19 03:00:00.000000,43,144,33,9,23,3
248,WMT_21782,2012-08-16 03:00:00.000000,76,340,70,13,92,11
249,WMT_21661,2017-02-21 02:00:00.000000,43,135,42,13,24,4
250,WMT_21940,2017-11-16 04:00:00.000000,67,93,49,2,12,2
251,WMT_21787,2014-02-20 02:00:00.000000,141,414,111,18,123,27
252,WMT_21939,2017-08-17 03:00:00.000000,28,136,26,11,10,4
253,WRK_22939,2019-01-31 03:30:00.000000,79,186,76,6,38,8
254,WRK_22938,2018-11-05 03:30:00.000000,67,147,82,13,47,6
255,WRK_22806,2015-11-07 04:00:00.000000,156,254,112,5,47,8
256,WRK_22805,2015-08-02 05:00:00.000000,73,208,92,4,64,11
257,WRK_22955,2019-08-01 04:30:00.000000,84,152,63,4,32,11
258,WRK_22940,2019-04-30 04:30:00.000000,99,186,73,4,36,8
259,WRK_22941,2019-11-07 03:30:00.000000,99,140,70,5,31,3
260,WRK_22958,2017-11-02 04:30:00.000000,64,196,87,1,40,1
261,WRK_23131,2017-08-05 04:30:00.000000,68,212,74,2,41,7
262,WRK_22942,2020-01-30 03:30:00.000000,84,116,57,2,30,2
263,WRK_22937,2018-08-04 04:30:00.000000,84,153,71,26,34,10
264,WRK_22961,2016-11-07 03:30:00.000000,99,144,74,4,40,2
265,WRK_22936,2018-04-27 04:30:00.000000,92,168,69,16,35,3
266,WRK_22809,2016-08-04 04:30:00.000000,82,198,67,2,44,3
267,WRK_22935,2018-01-31 03:30:00.000000,65,196,57,6,67,12
268,WRK_22959,2017-04-26 04:30:00.000000,85,188,76,9,48,5
269,WU_22976,2015-04-30 12:30:00.000000,78,116,70,5,36,3
270,WU_22950,2019-10-31 12:30:00.000000,82,167,106,12,55,15
271,WU_22694,2016-11-01 12:30:00.000000,81,126,67,10,48,4
272,WU_22570,2013-07-30 04:30:00.000000,57,102,56,11,37,6
273,WU_22822,2018-05-01 12:30:00.000000,79,141,65,9,41,8
274,WU_22823,2018-08-02 12:30:00.000000,76,156,61,11,59,1
275,WU_22979,2014-07-31 12:30:00.000000,74,143,89,3,46,6
276,WU_22821,2018-02-13 11:30:00.000000,88,171,74,23,33,15
277,WU_22568,2013-02-12 11:30:00.000000,98,151,107,11,52,11
278,WU_22827,2019-08-01 12:30:00.000000,96,177,76,15,30,8
279,WU_22690,2015-10-30 12:30:00.000000,83,187,84,19,70,12
280,WU_22692,2016-05-04 12:30:00.000000,85,156,83,6,58,3
281,WU_22569,2013-04-30 12:30:00.000000,85,154,80,17,50,12
282,WU_22566,2012-07-24 04:30:00.000000,106,146,115,12,47,18
283,WU_22689,2015-07-30 12:30:00.000000,79,182,80,14,37,10
284,WU_22828,2020-02-11 11:30:00.000000,79,135,63,6,45,11
285,WU_22693,2016-08-03 12:30:00.000000,75,138,69,14,37,7
286,WU_22824,2018-11-02 12:30:00.000000,75,176,80,10,48,4
287,WU_22565,2012-04-24 04:30:00.000000,75,137,105,5,68,16
288,WU_22695,2017-02-09 11:30:00.000000,113,157,99,45,51,15
289,WU_22567,2012-10-30 12:30:00.000000,134,146,115,8,86,12
290,WU_22825,2019-02-07 11:30:00.000000,97,165,73,8,46,2
291,WU_22572,2014-02-11 11:30:00.000000,84,166,106,2,67,9
292,WU_22696,2017-05-02 12:30:00.000000,65,202,88,19,46,8
293,WU_22573,2014-05-01 12:30:00.000000,76,155,79,6,43,4
294,WU_22691,2016-02-09 11:30:00.000000,92,151,128,12,55,5
295,WU_22826,2019-05-08 04:00:00.000000,117,168,110,1,50,6
296,WU_22564,2012-02-07 11:30:00.000000,149,176,173,27,82,10
297,WU_22698,2017-11-02 12:30:00.000000,64,177,78,9,33,6
298,WY_22795,2015-10-30 06:00:00.000000,85,215,84,1,49,9
299,WY_22994,2012-10-26 06:00:00.000000,128,133,90,4,53,9
300,WY_22929,2018-10-26 06:00:00.000000,130,136,113,2,75,10
301,WY_22800,2017-02-03 05:00:00.000000,89,188,104,5,71,18
302,WY_22989,2014-01-31 05:00:00.000000,120,106,81,5,68,5
303,WY_22798,2016-08-05 06:00:00.000000,84,131,78,4,65,8
304,WY_22990,2013-10-25 06:00:00.000000,76,105,77,0,81,5
305,WY_22991,2013-07-26 06:00:00.000000,102,144,77,2,92,4
306,WY_22993,2013-01-25 05:00:00.000000,111,169,85,3,47,11
307,WY_22933,2019-10-25 06:00:00.000000,90,139,70,12,56,4
308,WY_22661,2014-08-01 06:00:00.000000,107,175,83,4,87,9
309,WY_22801,2017-04-28 06:00:00.000000,65,183,90,2,54,5
310,WY_22934,2020-01-31 05:00:00.000000,72,174,74,10,54,10
311,WY_22803,2017-10-27 06:00:00.000000,99,157,83,8,51,13
312,WY_22804,2018-02-02 05:00:00.000000,88,190,107,11,65,16
313,WY_22453,2012-07-27 06:00:00.000000,114,120,74,4,29,3
314,WY_22930,2019-02-01 05:00:00.000000,101,159,87,8,60,6
315,WY_22663,2015-01-30 05:00:00.000000,99,170,103,2,45,14
316,WY_22802,2017-07-28 06:00:00.000000,58,126,87,7,54,14
317,WY_22452,2012-04-27 06:00:00.000000,150,128,114,3,43,7
318,WY_22988,2014-04-25 06:00:00.000000,106,193,84,7,58,18
319,WY_22665,2015-07-31 06:00:00.000000,98,139,76,4,40,21
320,WY_22541,2012-02-03 05:00:00.000000,133,173,90,8,48,7
321,WY_22797,2016-05-06 06:00:00.000000,68,135,62,5,64,7
322,WY_22796,2016-02-05 05:00:00.000000,105,227,74,2,42,16
323,WY_22931,2019-04-26 06:00:00.000000,91,115,101,12,45,2
324,WY_22932,2019-07-26 06:00:00.000000,105,118,93,6,60,11
325,WY_22662,2014-10-31 06:00:00.000000,86,153,103,6,54,7
326,WY_22799,2016-10-28 06:00:00.000000,92,157,89,8,66,9
327,WYNN_22885,2019-05-09 12:30:00.000000,50,63,59,13,61,4
328,WYNN_22746,2012-07-17 12:30:00.000000,108,78,75,4,30,11
329,WYNN_22754,2014-07-29 04:30:00.000000,93,126,58,5,64,1
330,WYNN_22757,2015-04-28 12:30:00.000000,114,90,70,16,55,13
331,WYNN_22748,2013-01-31 11:30:00.000000,59,126,48,6,40,2
332,WYNN_22747,2012-10-24 12:30:00.000000,104,77,68,5,50,5
333,WYNN_22876,2016-07-31 12:30:00.000000,98,116,69,4,49,12
334,WYNN_22880,2017-10-26 12:30:00.000000,68,84,55,5,34,8
335,WYNN_22879,2017-07-25 12:30:00.000000,87,72,55,9,36,11
336,WYNN_22755,2014-10-28 12:30:00.000000,72,90,74,8,43,4
337,WYNN_22883,2018-11-07 11:30:00.000000,56,58,62,1,42,1
338,WYNN_22877,2016-11-05 12:30:00.000000,91,77,80,6,56,5
339,WYNN_22882,2018-08-01 12:30:00.000000,54,89,62,4,65,2
340,WYNN_22887,2019-11-06 11:30:00.000000,47,74,66,3,44,4
341,WYNN_22943,2018-04-24 10:30:00.000000,57,159,70,12,62,7
342,WYNN_22873,2015-10-15 12:30:00.000000,132,86,79,10,48,15
343,WYNN_22756,2015-02-03 12:00:00.000000,88,90,67,4,50,9
344,WYNN_22878,2017-04-25 12:30:00.000000,61,140,60,4,41,4
345,WYNN_22750,2013-07-29 04:30:00.000000,55,76,56,9,25,4
346,WYNN_22647,2012-05-07 12:30:00.000000,80,84,96,35,36,7
347,WYNN_22884,2019-01-30 11:30:00.000000,66,97,83,7,44,4
348,WYNN_22886,2019-08-06 12:30:00.000000,43,42,54,5,34,2
349,WYNN_22875,2016-05-07 12:30:00.000000,64,76,41,10,32,1
350,WYNN_22874,2016-02-12 11:30:00.000000,97,109,83,9,51,4
351,WYNN_22751,2013-10-24 12:30:00.000000,46,69,56,17,34,1
352,WYNN_22758,2015-07-29 12:30:00.000000,67,83,64,16,30,8
353,WYNN_22753,2014-05-01 12:30:00.000000,80,108,55,4,47,4
354,WYNN_22646,2012-02-02 11:30:00.000000,77,102,58,8,26,5
