,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
88,KIM_12474,2015-07-29 06:00:00.000000,81,161,71,5,46,5
89,KIM_12478,2016-07-28 06:00:00.000000,55,132,72,6,63,9
90,KIM_12592,2017-04-27 06:00:00.000000,64,106,51,4,45,3
91,KIM_12590,2016-10-28 06:00:00.000000,51,127,69,8,62,9
92,KIM_12695,2020-01-30 05:00:00.000000,103,130,82,10,44,8
93,KIM_12469,2014-05-08 06:00:00.000000,84,145,100,17,43,3
94,KIM_12594,2017-10-26 06:00:00.000000,102,126,120,15,66,11
95,KIM_12465,2013-05-02 06:00:00.000000,79,110,70,20,31,8
96,KIM_12472,2015-02-06 05:00:00.000000,77,170,79,10,77,10
97,KIM_12701,2018-07-26 06:00:00.000000,61,132,59,9,58,1
98,KIM_12464,2013-02-06 05:00:00.000000,67,148,73,7,52,8
99,KIM_12696,2019-10-24 06:00:00.000000,73,159,95,5,29,7
100,KIM_12467,2013-10-30 06:00:00.000000,71,162,87,19,58,16
101,KIM_12463,2012-10-31 06:00:00.000000,88,114,61,4,37,10
102,KLAC_12286,2013-01-24 12:00:00.000000,105,103,98,1,44,17
103,KLAC_12574,2018-04-27 14:00:00.000000,72,114,84,8,38,14
104,KLAC_12581,2020-02-04 12:00:00.000000,78,157,77,5,30,15
105,KLAC_12576,2018-10-29 13:00:00.000000,64,98,55,8,59,21
106,KLAC_12287,2013-04-25 13:00:00.000000,39,79,69,1,23,8
107,KLAC_12441,2014-10-23 13:00:00.000000,89,124,106,2,51,18
108,KLAC_12580,2019-10-30 13:00:00.000000,65,156,66,3,33,13
109,KLAC_12575,2018-07-30 13:00:00.000000,78,177,64,13,66,11
110,KLAC_12283,2012-04-26 13:00:00.000000,77,101,62,2,36,9
111,KLAC_12446,2017-01-26 00:00:00.000000,64,92,66,0,33,10
112,KLAC_12443,2015-04-23 13:00:00.000000,114,155,92,1,44,22
113,KLAC_12444,2015-07-30 13:00:00.000000,91,91,63,5,29,16
114,KLAC_12447,2017-04-28 14:00:00.000000,63,143,61,4,38,9
115,KLAC_12442,2015-01-22 12:00:00.000000,75,109,90,0,41,13
116,KLAC_12577,2019-01-29 12:00:00.000000,35,54,51,5,17,7
117,KLAC_12579,2019-08-05 13:00:00.000000,73,144,94,6,35,9
118,KLAC_12282,2012-01-26 12:00:00.000000,74,161,97,0,34,15
119,KLAC_12573,2018-01-25 13:00:00.000000,55,117,47,5,30,16
120,KLAC_12288,2013-07-25 13:00:00.000000,65,97,99,1,29,4
121,KLAC_12289,2013-10-24 13:00:00.000000,56,106,77,2,33,10
122,KLAC_12578,2019-05-06 13:00:00.000000,74,123,77,1,33,16
123,KLAC_12572,2017-10-26 14:00:00.000000,45,110,58,3,36,6
124,KLAC_12448,2017-07-27 14:00:00.000000,75,122,75,10,23,9
125,KLAC_12440,2014-07-24 13:00:00.000000,88,96,100,2,36,9
126,KLAC_12290,2014-01-23 12:00:00.000000,84,130,114,1,32,15
127,KLAC_12445,2016-10-20 13:00:00.000000,66,122,69,1,40,11
128,KMB_12320,2015-07-23 06:00:00.000000,88,164,70,0,31,9
129,KMB_12179,2013-04-19 06:00:00.000000,145,242,116,12,95,7
130,KMB_12175,2012-04-20 06:00:00.000000,105,209,94,7,34,5
131,KMB_12599,2019-10-22 06:00:00.000000,95,213,69,3,27,8
132,KMB_12486,2017-10-23 06:00:00.000000,98,155,86,1,25,4
133,KMB_12725,2013-10-22 06:00:00.000000,112,211,98,2,31,2
134,KMB_12487,2018-01-23 05:00:00.000000,161,259,111,3,74,8
135,KMB_12177,2012-10-24 06:00:00.000000,111,167,87,4,40,6
136,KMB_12321,2015-10-21 06:00:00.000000,91,177,49,1,42,3
137,KMB_12479,2016-01-25 05:00:00.000000,84,161,83,4,44,5
138,KMB_12318,2015-01-23 05:00:00.000000,85,168,95,1,42,6
139,KMB_12694,2018-04-23 06:00:00.000000,114,212,102,5,56,7
140,KMB_12316,2014-07-22 06:00:00.000000,95,151,99,3,35,5
141,KMB_12319,2015-04-21 06:00:00.000000,79,187,56,3,46,6
142,KMB_12174,2012-01-24 05:00:00.000000,144,200,94,2,38,4
143,KMB_12726,2013-07-22 06:00:00.000000,105,169,46,2,72,3
144,KMB_12315,2014-04-21 06:00:00.000000,92,120,86,5,22,6
145,KMB_12484,2017-04-24 06:00:00.000000,97,212,116,2,44,2
146,KMB_12724,2014-01-24 05:00:00.000000,92,207,79,1,72,6
147,KMB_12481,2016-07-25 06:00:00.000000,104,211,91,4,31,5
148,KMB_12482,2016-10-24 06:00:00.000000,98,161,66,1,23,1
149,KMB_12597,2019-04-22 06:00:00.000000,80,239,82,2,27,1
150,KMB_12178,2013-01-25 05:00:00.000000,82,214,84,1,49,10
151,KMB_12598,2019-07-23 06:00:00.000000,73,271,92,9,45,5
152,KMB_12485,2017-07-25 06:00:00.000000,119,188,91,2,22,4
153,KMB_12317,2014-10-21 06:00:00.000000,98,162,76,4,38,6
154,KMB_12483,2017-01-24 05:00:00.000000,109,204,111,2,36,11
155,KMB_12480,2016-04-22 06:00:00.000000,103,236,94,1,25,6
156,KMB_12600,2020-01-23 05:00:00.000000,77,153,61,2,34,1
157,KMI_12589,2020-01-22 11:30:00.000000,73,109,52,16,25,9
158,KMI_12586,2019-04-17 12:30:00.000000,73,131,105,30,24,15
159,KMI_12304,2014-10-15 12:30:00.000000,98,121,88,24,33,8
160,KMI_12456,2017-04-19 12:30:00.000000,77,125,64,18,48,12
161,KMI_12457,2017-07-20 12:30:00.000000,72,134,97,16,74,17
162,KMI_12449,2015-10-22 12:30:00.000000,125,156,156,41,52,23
163,KMI_12583,2018-07-18 13:00:00.000000,107,175,112,20,67,21
164,KMI_12455,2017-01-18 11:30:00.000000,100,131,104,32,47,16
165,KMI_12450,2016-01-20 11:30:00.000000,116,113,129,25,51,16
166,KMI_12302,2014-01-15 11:30:00.000000,72,124,82,20,39,17
167,KMI_12582,2018-04-19 12:30:00.000000,91,133,115,36,46,17
168,KMI_12453,2016-07-20 12:30:00.000000,90,134,105,22,44,8
169,KMI_12306,2015-04-21 12:30:00.000000,81,95,106,32,44,34
170,KMI_12584,2018-10-17 12:30:00.000000,88,137,115,38,46,12
171,KMI_12300,2012-01-18 11:30:00.000000,44,90,53,19,66,12
172,KMI_12588,2019-10-16 12:30:00.000000,71,123,91,16,39,14
173,KMI_12301,2012-07-18 12:30:00.000000,62,96,85,23,55,6
174,KMI_12454,2016-10-20 12:30:00.000000,129,166,128,69,50,32
175,KMI_12307,2015-07-15 12:30:00.000000,108,186,117,27,27,25
176,KMI_12305,2015-01-22 11:30:00.000000,73,138,117,13,65,13
177,KMI_12585,2019-01-16 11:30:00.000000,89,89,98,46,38,19
178,KMI_12303,2014-04-16 12:30:00.000000,54,112,84,23,51,16
179,KMI_12451,2016-04-21 12:30:00.000000,131,135,125,29,53,24
180,KMI_12587,2019-07-17 12:30:00.000000,100,139,106,18,52,22
181,KMX_4246,2015-06-19 05:00:00.000000,86,117,54,10,36,10
182,KMX_4241,2014-04-04 05:00:00.000000,96,108,67,5,35,7
183,KMX_4243,2014-09-23 05:00:00.000000,52,52,42,11,18,4
184,KMX_4235,2012-09-20 05:00:00.000000,73,121,80,7,46,4
185,KMX_4234,2012-06-21 05:00:00.000000,73,70,59,2,27,6
186,KMX_4483,2018-04-04 05:00:00.000000,78,68,58,4,23,2
187,KMX_4480,2018-12-21 04:00:00.000000,74,130,58,6,32,8
188,KMX_4485,2017-09-22 05:00:00.000000,91,113,58,6,31,5
189,KMX_4478,2019-06-21 13:00:00.000000,72,147,50,4,42,4
190,KMX_4479,2019-03-29 05:00:00.000000,53,122,54,3,41,7
191,KMX_4482,2018-06-22 05:00:00.000000,59,106,51,3,31,4
192,KMX_4481,2018-09-26 05:00:00.000000,92,87,69,8,31,6
193,KMX_4244,2014-12-19 04:00:00.000000,77,106,60,4,17,8
194,KMX_4387,2016-04-07 05:00:00.000000,120,168,101,7,77,6
195,KMX_4238,2013-06-21 05:00:00.000000,59,93,58,3,25,11
196,KMX_4237,2013-04-10 05:00:00.000000,65,61,59,7,24,6
197,KMX_4242,2014-06-20 05:00:00.000000,75,90,53,5,37,5
198,KMX_4236,2012-12-20 04:00:00.000000,62,89,88,6,26,13
199,KMX_4389,2016-09-21 05:00:00.000000,97,133,65,4,45,14
200,KMX_4385,2015-09-22 05:00:00.000000,84,88,85,18,26,7
201,KMX_4233,2012-04-05 05:00:00.000000,81,87,73,6,26,4
202,KMX_4388,2016-06-21 05:00:00.000000,102,90,74,4,53,8
203,KMX_4390,2016-12-20 04:00:00.000000,108,115,65,4,22,9
204,KMX_4386,2015-12-18 04:00:00.000000,86,94,83,4,50,11
205,KMX_4239,2013-09-24 05:00:00.000000,30,40,35,3,18,4
206,KMX_4476,2019-12-20 04:00:00.000000,65,125,53,3,34,4
207,KMX_4245,2015-04-02 05:00:00.000000,75,132,76,8,57,5
208,KMX_4240,2013-12-20 04:00:00.000000,84,107,80,4,33,2
209,KO_5741,2016-02-09 04:00:00.000000,92,223,69,0,85,12
210,KO_5620,2016-07-27 05:00:00.000000,120,168,59,2,42,4
211,KO_5739,2015-07-22 05:30:00.000000,91,195,43,4,39,7
212,KO_5766,2017-10-25 05:00:00.000000,96,202,42,4,67,4
213,KO_5765,2017-07-26 05:00:00.000000,65,176,44,3,57,4
214,KO_5618,2019-07-23 04:30:00.000000,88,201,56,5,42,4
215,KO_5764,2017-04-26 05:00:00.000000,85,174,72,8,65,9
216,KO_5738,2015-04-22 05:30:00.000000,96,182,69,2,53,4
217,KO_5614,2018-07-25 04:30:00.000000,94,205,67,6,45,5
218,KO_5651,2013-02-12 04:30:00.000000,73,200,45,2,64,15
219,KO_5615,2018-10-30 04:30:00.000000,77,197,65,3,71,9
220,KO_5648,2012-04-17 05:30:00.000000,71,240,60,0,37,8
221,KO_5647,2012-02-07 04:30:00.000000,90,248,81,0,43,8
222,KO_5652,2013-04-16 05:30:00.000000,56,239,40,0,87,6
223,KO_5740,2015-10-21 05:30:00.000000,68,162,51,6,51,4
224,KO_5656,2014-04-15 05:30:00.000000,54,259,51,1,47,8
225,KO_5762,2016-10-26 05:00:00.000000,76,201,44,1,45,1
226,KO_5653,2013-07-16 05:30:00.000000,109,261,73,0,77,8
227,KO_5617,2019-04-23 04:30:00.000000,78,196,63,2,38,5
228,KO_5742,2016-04-20 05:00:00.000000,95,191,42,3,64,4
229,KO_5650,2012-10-16 05:30:00.000000,59,217,47,1,49,8
230,KO_5616,2019-02-14 03:30:00.000000,83,196,67,2,77,6
231,KO_5619,2019-10-18 04:30:00.000000,66,134,42,4,37,3
232,KO_5654,2013-10-15 05:30:00.000000,105,185,52,4,42,3
233,KO_5655,2014-02-18 04:30:00.000000,89,235,64,1,102,13
234,KO_5737,2015-02-10 04:30:00.000000,109,145,100,4,67,9
235,KO_5763,2017-02-09 04:00:00.000000,88,143,73,1,66,4
236,KO_5767,2018-02-16 04:00:00.000000,73,189,71,9,93,10
237,KR_12992,2019-06-20 06:00:00.000000,59,231,46,3,52,14
238,KR_12854,2013-03-07 05:00:00.000000,59,153,102,10,40,11
239,KR_13011,2017-03-02 17:00:00.000000,83,161,82,2,70,12
240,KR_12981,2016-06-16 06:00:00.000000,78,125,81,6,57,7
241,KR_12855,2013-06-20 06:00:00.000000,71,158,91,7,44,9
242,KR_12862,2015-03-05 05:00:00.000000,72,193,90,2,49,12
243,KR_12984,2017-06-15 06:00:00.000000,80,194,81,5,70,11
244,KR_12859,2014-06-19 06:00:00.000000,79,190,73,5,71,11
245,KR_12857,2013-12-05 05:00:00.000000,93,182,125,9,50,4
246,KR_12989,2018-09-13 06:00:00.000000,60,147,57,3,49,15
247,KR_12990,2018-12-06 05:00:00.000000,65,168,53,3,51,6
248,KR_12994,2019-12-05 05:00:00.000000,53,238,77,6,49,10
249,KR_12851,2012-06-14 06:00:00.000000,78,167,70,5,58,11
250,KR_12853,2012-11-29 05:00:00.000000,79,215,98,11,57,12
251,KR_12983,2016-12-01 05:00:00.000000,94,131,72,3,49,14
252,KR_12865,2015-12-03 05:00:00.000000,58,161,79,7,47,10
253,KR_12993,2019-09-12 06:00:00.000000,48,193,53,2,58,12
254,KR_12987,2018-03-08 05:00:00.000000,59,153,71,19,71,24
255,KR_12982,2016-09-10 06:00:00.000000,85,164,75,5,66,18
256,KR_12860,2014-09-11 06:00:00.000000,88,201,84,2,43,11
257,KR_12988,2018-06-21 06:00:00.000000,65,179,81,11,71,8
258,KR_12864,2015-09-11 06:00:00.000000,67,202,68,10,56,10
259,KR_12856,2013-09-12 06:00:00.000000,59,188,88,9,44,3
260,KR_12985,2017-09-08 06:00:00.000000,73,194,85,4,87,7
261,KR_12863,2015-06-18 06:00:00.000000,69,203,80,4,42,7
262,KR_12991,2019-03-07 05:00:00.000000,59,171,54,4,66,18
263,KR_12980,2016-03-03 05:00:00.000000,80,179,105,5,49,7
264,KR_13414,2012-03-01 05:00:00.000000,78,204,91,7,52,10
265,KSS_13032,2014-08-14 04:30:00.000000,65,246,104,5,88,8
266,KSS_13013,2019-03-05 04:00:00.000000,58,274,54,4,73,14
267,KSS_13497,2017-08-10 04:30:00.000000,69,259,79,4,51,4
268,KSS_13016,2019-11-19 04:00:00.000000,65,278,53,3,64,13
269,KSS_13374,2012-05-10 04:30:00.000000,85,131,86,4,51,8
270,KSS_13501,2016-08-11 04:30:00.000000,96,231,85,6,68,5
271,KSS_12879,2015-08-13 04:30:00.000000,76,166,84,7,58,7
272,KSS_13014,2019-05-21 05:00:00.000000,93,237,73,3,59,12
273,KSS_13015,2019-08-20 05:00:00.000000,62,277,57,8,67,5
274,KSS_13008,2017-11-09 03:30:00.000000,77,203,73,12,51,3
275,KSS_13503,2016-02-25 03:30:00.000000,100,201,96,8,49,5
276,KSS_13031,2014-11-13 03:30:00.000000,64,122,81,4,37,0
277,KSS_13376,2012-11-08 03:30:00.000000,74,123,79,2,36,7
278,KSS_13375,2012-08-09 04:30:00.000000,69,196,69,9,42,4
279,KSS_13010,2018-05-22 05:00:00.000000,58,233,59,6,52,3
280,KSS_13500,2016-11-10 03:30:00.000000,87,229,76,4,49,9
281,KSS_13035,2013-11-14 03:30:00.000000,80,147,71,2,53,7
282,KSS_13038,2013-02-28 03:30:00.000000,54,139,70,5,50,4
283,KSS_13502,2016-05-12 04:30:00.000000,121,182,103,4,81,3
284,KSS_13037,2013-05-16 04:30:00.000000,71,158,90,3,38,4
285,KSS_13034,2014-02-27 03:30:00.000000,56,144,74,4,37,11
286,KSS_13030,2015-02-26 03:30:00.000000,65,203,75,5,79,1
287,KSS_13007,2018-08-21 05:00:00.000000,69,237,52,3,45,3
288,KSS_12878,2015-05-14 04:30:00.000000,102,187,84,3,44,4
289,KSS_13499,2017-02-23 03:30:00.000000,84,187,76,4,41,8
290,KSS_13009,2018-03-01 03:30:00.000000,41,257,73,7,58,6
291,KSS_13012,2018-11-20 04:00:00.000000,56,225,77,3,52,8
292,KSS_13033,2014-05-15 04:30:00.000000,82,238,81,6,61,8
293,KSU_12504,2017-04-21 04:45:00.000000,99,165,86,11,58,18
294,KSU_12508,2018-04-20 04:45:00.000000,127,214,81,15,44,8
295,KSU_12617,2019-04-17 04:45:00.000000,135,204,75,19,64,17
296,KSU_12509,2018-07-20 04:45:00.000000,135,193,88,15,82,7
297,KSU_12350,2015-10-16 04:45:00.000000,130,169,98,7,54,14
298,KSU_12347,2015-01-23 03:45:00.000000,143,223,129,16,83,17
299,KSU_12355,2017-01-20 03:45:00.000000,151,198,113,7,75,11
300,KSU_12505,2017-07-21 04:45:00.000000,91,196,107,4,74,20
301,KSU_12208,2012-10-19 04:45:00.000000,144,203,148,16,88,14
302,KSU_12346,2014-10-17 04:45:00.000000,110,166,95,10,45,13
303,KSU_12207,2012-07-17 04:45:00.000000,161,224,128,25,88,11
304,KSU_12205,2012-01-24 12:00:00.000000,147,247,137,25,59,14
305,KSU_12354,2016-10-18 04:45:00.000000,131,143,94,11,59,8
306,KSU_12343,2014-01-24 03:45:00.000000,143,187,141,28,95,23
307,KSU_12345,2014-07-18 04:45:00.000000,136,180,138,13,91,17
308,KSU_12348,2015-04-21 04:45:00.000000,178,154,121,6,88,13
309,KSU_12344,2014-04-17 12:30:00.000000,106,160,115,24,79,14
310,KSU_12342,2013-10-18 04:45:00.000000,123,219,135,21,103,8
311,KSU_12510,2018-10-19 04:45:00.000000,127,229,128,9,70,14
312,KSU_12507,2018-01-19 03:45:00.000000,122,173,101,10,68,4
313,KSU_12506,2017-10-20 04:45:00.000000,130,183,103,7,58,10
314,KSU_12619,2019-10-18 04:45:00.000000,107,215,93,5,47,15
315,KSU_12210,2013-04-19 04:45:00.000000,126,189,146,15,65,12
316,KSU_12352,2016-04-19 04:45:00.000000,155,215,84,12,56,10
317,KSU_12616,2019-01-18 03:45:00.000000,122,184,105,6,85,13
318,KSU_12349,2015-07-17 04:45:00.000000,179,240,88,8,87,23
319,KSU_12618,2019-07-19 04:45:00.000000,140,256,100,10,102,16
