,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
40,LB_12848,2017-02-23 04:00:00.000000,80,159,60,2,39,16
41,LB_12977,2019-05-23 05:00:00.000000,73,159,46,0,36,6
42,LB_12839,2014-11-20 04:00:00.000000,78,162,58,2,52,4
43,LB_12847,2016-11-17 04:00:00.000000,62,114,35,3,37,5
44,LB_12840,2015-02-26 04:00:00.000000,66,168,66,2,61,7
45,LB_12972,2018-03-01 04:00:00.000000,108,211,54,4,58,9
46,LB_12849,2017-05-18 05:15:00.000000,59,144,52,1,22,9
47,LB_12846,2016-08-18 05:00:00.000000,100,178,67,0,35,8
48,LEG_12805,2013-10-24 05:00:00.000000,85,98,65,0,39,6
49,LEG_13024,2018-04-27 04:30:00.000000,97,186,119,4,52,12
50,LEG_12806,2014-01-24 04:00:00.000000,80,138,73,3,33,15
51,LEG_13474,2012-02-07 04:00:00.000000,102,95,67,4,25,11
52,LEG_13026,2017-10-27 04:30:00.000000,83,111,69,3,35,10
53,LEG_13477,2013-02-05 04:00:00.000000,66,96,87,4,38,14
54,LEG_12818,2017-04-28 04:30:00.000000,51,78,46,0,19,5
55,LEG_12810,2015-01-30 04:00:00.000000,79,110,78,16,41,12
56,LEG_13023,2018-07-27 04:30:00.000000,79,119,60,6,33,9
57,LEG_13504,2012-07-27 05:00:00.000000,69,100,66,5,27,6
58,LEG_12808,2014-07-25 05:00:00.000000,67,144,62,2,34,9
59,LEG_13022,2018-10-26 04:30:00.000000,105,112,67,0,28,4
60,LEG_13025,2018-02-06 03:30:00.000000,63,101,76,2,46,8
61,LEG_12812,2015-07-31 05:00:00.000000,51,97,70,3,58,7
62,LEG_12815,2016-04-29 04:30:00.000000,61,88,36,12,32,7
63,LEG_12947,2020-02-04 03:30:00.000000,99,140,65,4,39,9
64,LEG_13478,2013-04-26 05:00:00.000000,70,88,68,6,24,9
65,LEG_13492,2016-10-28 04:30:00.000000,47,62,52,0,20,7
66,LEG_12811,2015-05-01 05:00:00.000000,65,102,58,2,27,11
67,LEG_12817,2017-01-31 03:30:00.000000,74,108,45,11,30,11
68,LEG_13021,2019-02-05 03:30:00.000000,86,96,77,0,50,8
69,LEG_13479,2013-07-26 05:00:00.000000,64,83,56,3,34,7
70,LEG_12816,2016-07-29 04:30:00.000000,71,83,64,10,19,8
71,LEG_12945,2019-07-30 04:30:00.000000,93,93,53,2,25,4
72,LEG_12819,2017-07-28 04:30:00.000000,91,86,71,1,32,6
73,LEG_12807,2014-04-25 05:00:00.000000,77,130,55,3,43,9
74,LEG_12813,2015-10-30 05:00:00.000000,49,85,65,5,40,6
75,LEG_13020,2019-04-30 04:30:00.000000,88,98,71,5,36,9
76,LEG_13475,2012-04-27 05:00:00.000000,84,93,73,3,35,7
77,LEN_12936,2017-03-21 07:00:00.000000,70,132,94,8,70,19
78,LEN_13485,2013-06-25 07:00:00.000000,89,121,74,6,38,9
79,LEN_13487,2013-12-18 06:00:00.000000,77,136,92,9,37,13
80,LEN_12941,2018-06-26 07:00:00.000000,59,174,69,7,61,8
81,LEN_13028,2019-10-03 07:00:00.000000,91,196,79,2,38,7
82,LEN_13027,2020-01-08 06:00:00.000000,66,195,76,1,56,7
83,LEN_13489,2014-06-26 07:00:00.000000,101,134,85,9,37,17
84,LEN_12929,2015-06-24 07:00:00.000000,93,158,85,11,39,14
85,LEN_12930,2015-09-21 07:00:00.000000,128,130,91,2,24,27
86,LEN_13051,2012-09-24 07:00:00.000000,112,182,82,8,50,21
87,LEN_13050,2013-01-15 06:00:00.000000,106,174,124,5,61,24
88,LEN_12932,2016-03-29 07:00:00.000000,102,187,88,3,46,10
89,LEN_13486,2013-09-24 06:30:00.000000,109,114,101,10,48,22
90,LEN_12934,2016-09-20 07:00:00.000000,80,187,85,4,63,18
91,LEN_12803,2012-03-27 07:00:00.000000,140,267,98,16,63,19
92,LEN_12804,2015-03-19 07:00:00.000000,87,111,93,17,32,37
93,LEN_13491,2015-01-15 06:00:00.000000,117,145,115,7,68,10
94,LEN_12938,2017-10-03 07:00:00.000000,131,161,81,2,50,11
95,LEN_13049,2013-03-20 07:00:00.000000,100,135,110,10,57,20
96,LEN_12944,2019-03-27 07:00:00.000000,94,152,69,6,52,11
97,LEN_13052,2012-06-27 07:00:00.000000,122,202,93,21,64,18
98,LEN_12802,2012-01-11 06:00:00.000000,116,190,118,9,37,33
99,LEN_12933,2016-06-21 07:00:00.000000,111,168,93,4,49,15
100,LEN_12935,2016-12-19 06:00:00.000000,91,156,84,13,46,18
101,LEN_12942,2018-10-03 07:00:00.000000,71,131,80,2,59,7
102,LEN_13488,2014-03-20 07:00:00.000000,92,164,95,14,42,12
103,LEN_13029,2019-06-25 07:00:00.000000,105,159,82,7,46,19
104,LEN_12939,2018-01-10 06:00:00.000000,61,168,81,9,83,6
105,LEN_12937,2017-06-20 07:00:00.000000,75,187,71,5,37,8
106,LH_13046,2016-02-18 04:00:00.000000,88,228,80,23,41,8
107,LH_13438,2012-02-10 04:00:00.000000,109,152,75,14,66,6
108,LH_13445,2013-10-18 05:00:00.000000,107,145,88,4,55,14
109,LH_12962,2019-07-25 05:00:00.000000,95,163,64,31,42,11
110,LH_13447,2014-04-28 05:00:00.000000,93,141,80,13,42,14
111,LH_13042,2017-02-16 04:00:00.000000,98,216,92,21,45,13
112,LH_13444,2013-07-19 05:00:00.000000,131,105,78,22,50,14
113,LH_13449,2014-10-28 05:00:00.000000,87,136,61,15,42,9
114,LH_13047,2015-10-26 05:00:00.000000,89,212,56,20,49,8
115,LH_12959,2018-10-24 05:00:00.000000,120,181,63,25,50,6
116,LH_13441,2012-10-18 05:00:00.000000,76,124,66,7,47,11
117,LH_13496,2015-04-27 05:00:00.000000,97,194,62,13,35,3
118,LH_13045,2016-04-25 05:00:00.000000,89,208,66,14,55,18
119,LH_12829,2017-07-26 05:00:00.000000,109,225,67,21,42,9
120,LH_13495,2015-02-20 04:00:00.000000,136,263,104,21,71,7
121,LH_12958,2018-07-25 05:00:00.000000,105,200,63,15,51,8
122,LH_12828,2017-04-26 05:00:00.000000,94,167,45,26,46,7
123,LH_13440,2012-07-19 05:00:00.000000,90,139,81,8,37,12
124,LH_12960,2019-02-07 04:00:00.000000,138,166,95,41,35,11
125,LH_13439,2012-04-19 05:00:00.000000,116,159,73,18,41,12
126,LH_12964,2020-02-13 04:00:00.000000,90,125,98,24,38,7
127,LH_12957,2018-04-25 05:00:00.000000,70,226,82,48,39,9
128,LH_13043,2016-10-26 05:00:00.000000,89,189,58,7,37,10
129,LH_13048,2015-07-28 05:00:00.000000,70,200,59,14,41,6
130,LH_13443,2013-04-19 05:00:00.000000,93,150,75,15,66,7
131,LH_13448,2014-07-18 05:00:00.000000,105,177,69,3,59,9
132,LH_12963,2019-10-24 05:00:00.000000,91,211,44,27,42,3
133,LH_12956,2018-02-06 04:00:00.000000,77,209,72,20,56,12
134,LH_13442,2013-02-08 04:00:00.000000,86,124,97,7,59,16
135,LKQ_12774,2017-10-26 06:00:00.000000,86,122,62,7,31,3
136,LKQ_12902,2019-07-25 04:00:00.000000,138,159,78,9,89,9
137,LKQ_12773,2017-07-27 06:00:00.000000,111,141,73,7,53,6
138,LKQ_12901,2019-04-25 04:00:00.000000,129,150,60,4,51,19
139,LKQ_13219,2013-04-25 06:00:00.000000,91,97,91,15,27,9
140,LKQ_13472,2016-07-28 06:00:00.000000,103,175,84,11,47,2
141,LKQ_13483,2017-02-23 05:00:00.000000,120,112,80,4,75,12
142,LKQ_12903,2019-10-31 04:00:00.000000,92,157,44,11,67,6
143,LKQ_13281,2015-07-30 06:00:00.000000,97,159,92,1,60,5
144,LKQ_12898,2018-07-26 04:00:00.000000,116,175,90,13,48,10
145,LKQ_13280,2015-04-30 06:00:00.000000,102,140,117,11,32,4
146,LKQ_12899,2018-10-25 04:00:00.000000,104,201,89,17,84,12
147,LKQ_13222,2014-02-27 05:00:00.000000,135,146,127,13,53,13
148,LKQ_13482,2016-10-27 06:00:00.000000,111,139,78,20,41,4
149,LKQ_13282,2015-10-29 06:00:00.000000,96,204,68,3,39,2
150,LKQ_12900,2019-02-28 03:00:00.000000,102,173,69,10,64,13
151,LKQ_13217,2012-10-25 06:00:00.000000,95,131,92,16,37,13
152,LKQ_13218,2013-02-28 05:00:00.000000,110,109,84,18,25,3
153,LKQ_12775,2018-02-22 05:00:00.000000,81,169,74,7,73,8
154,LKQ_13220,2013-08-01 06:00:00.000000,88,137,102,11,31,11
155,LKQ_12904,2020-02-20 03:00:00.000000,97,206,71,6,58,6
156,LKQ_13225,2014-10-30 06:00:00.000000,93,149,123,7,53,3
157,LKQ_12776,2018-04-26 06:00:00.000000,121,131,75,7,71,6
158,LKQ_13471,2016-04-28 06:00:00.000000,103,162,74,6,52,2
159,LKQ_13470,2016-02-25 05:00:00.000000,108,180,87,10,62,5
160,LKQ_13221,2013-10-31 06:00:00.000000,89,139,103,4,39,8
161,LKQ_13224,2014-07-31 06:00:00.000000,106,179,102,8,39,12
162,LLY_13196,2012-10-24 05:00:00.000000,140,134,94,16,49,15
163,LLY_12917,2019-07-30 05:00:00.000000,154,253,107,28,63,9
164,LLY_13171,2013-10-23 05:00:00.000000,99,126,85,14,90,5
165,LLY_13174,2014-07-25 05:00:00.000000,193,192,143,54,103,8
166,LLY_13096,2017-04-26 05:00:00.000000,185,226,92,36,51,13
167,LLY_12916,2019-04-30 05:00:00.000000,104,188,67,21,99,5
168,LLY_12790,2018-04-24 05:00:00.000000,171,186,113,23,57,11
169,LLY_13098,2016-10-25 05:00:00.000000,172,217,121,34,69,11
170,LLY_13175,2014-10-23 05:00:00.000000,142,198,166,41,75,12
171,LLY_13169,2013-04-24 05:00:00.000000,110,101,96,12,51,7
172,LLY_13100,2016-04-26 05:00:00.000000,205,199,122,49,60,9
173,LLY_13103,2015-07-23 05:00:00.000000,196,254,122,48,60,14
174,LLY_13099,2016-07-26 05:00:00.000000,198,201,124,47,73,19
175,LLY_12791,2018-07-24 05:00:00.000000,166,193,116,43,70,12
176,LLY_12919,2020-01-30 04:00:00.000000,151,244,103,15,50,5
177,LLY_13195,2012-07-25 05:00:00.000000,111,126,72,17,54,10
178,LLY_13194,2012-04-25 05:00:00.000000,94,124,90,24,60,6
179,LLY_13168,2013-01-29 04:00:00.000000,132,122,87,53,43,8
180,LLY_12918,2019-10-23 05:00:00.000000,155,250,98,17,40,11
181,LLY_13104,2015-04-23 05:00:00.000000,166,160,137,59,74,11
182,LLY_13101,2016-01-28 04:00:00.000000,200,216,135,39,66,12
183,LLY_12792,2018-11-06 04:00:00.000000,120,211,72,14,53,7
184,LLY_13172,2014-01-30 04:00:00.000000,133,156,100,28,58,5
185,LLY_12915,2019-02-06 04:00:00.000000,127,215,91,13,54,12
186,LLY_12787,2017-07-25 05:00:00.000000,185,227,147,35,79,23
187,LLY_13105,2015-01-30 04:00:00.000000,174,166,97,20,51,12
188,LLY_13097,2017-01-31 06:30:00.000000,163,228,107,31,53,10
189,LLY_13102,2015-10-22 05:00:00.000000,185,189,107,48,45,8
190,LLY_13173,2014-04-24 05:00:00.000000,223,220,128,85,93,6
191,LMT_13124,2014-07-22 07:00:00.000000,82,159,118,13,62,11
192,LMT_12768,2017-01-24 06:00:00.000000,74,151,104,20,58,13
193,LMT_12894,2019-04-23 07:00:00.000000,44,147,74,10,47,5
194,LMT_12770,2017-07-18 07:00:00.000000,74,110,94,16,31,13
195,LMT_12892,2018-10-23 07:00:00.000000,56,115,101,25,48,8
196,LMT_13129,2013-04-23 07:00:00.000000,96,145,104,17,43,7
197,LMT_13127,2013-10-22 07:00:00.000000,85,153,117,24,41,8
198,LMT_12896,2019-10-22 07:00:00.000000,57,138,92,20,48,14
199,LMT_13122,2015-04-21 07:00:00.000000,80,157,101,27,70,18
200,LMT_13229,2012-01-26 10:00:00.000000,102,140,106,22,57,11
201,LMT_12769,2017-04-26 07:00:00.000000,92,172,77,33,34,16
202,LMT_13230,2012-04-26 11:00:00.000000,74,130,115,12,37,20
203,LMT_12767,2016-10-25 07:00:00.000000,93,170,116,19,39,16
204,LMT_13233,2013-01-24 10:00:00.000000,99,198,121,24,55,17
205,LMT_12893,2019-01-29 06:00:00.000000,83,134,101,11,46,11
206,LMT_12895,2019-07-23 07:00:00.000000,56,184,65,22,59,6
207,LMT_13065,2016-04-26 07:00:00.000000,92,126,123,47,68,15
208,LMT_13232,2012-10-24 11:00:00.000000,127,202,119,22,77,18
209,LMT_13064,2016-07-19 07:00:00.000000,97,155,93,24,48,18
210,LMT_13128,2013-07-23 07:00:00.000000,82,127,101,24,55,16
211,LMT_13231,2012-07-24 07:00:00.000000,110,135,104,56,51,13
212,LMT_12897,2020-01-28 06:00:00.000000,41,116,77,23,58,7
213,LMT_13125,2014-04-22 07:00:00.000000,61,133,100,11,59,17
214,LMT_13067,2015-10-20 07:00:00.000000,73,139,105,27,39,17
215,LMT_12891,2018-07-24 07:00:00.000000,83,166,104,23,54,6
216,LMT_12772,2018-01-29 05:00:00.000000,53,135,86,16,64,25
217,LMT_12890,2018-04-24 07:00:00.000000,79,153,86,21,66,11
218,LMT_13123,2014-10-21 07:00:00.000000,59,131,138,31,52,18
219,LNC_12783,2016-08-04 06:00:00.000000,94,157,70,8,41,9
220,LNC_12908,2018-08-02 06:00:00.000000,89,204,115,10,36,5
221,LNC_12778,2015-05-02 06:00:00.000000,109,151,95,44,41,0
222,LNC_12910,2019-02-07 05:00:00.000000,92,179,77,13,42,2
223,LNC_13115,2012-08-02 09:00:00.000000,85,137,99,5,54,12
224,LNC_12777,2015-02-05 05:00:00.000000,90,167,92,31,22,4
225,LNC_13106,2014-11-02 05:00:00.000000,86,164,118,29,33,1
226,LNC_13116,2012-05-03 06:00:00.000000,66,122,76,5,34,13
227,LNC_12780,2015-10-30 06:00:00.000000,123,178,121,31,26,5
228,LNC_13063,2017-02-02 05:00:00.000000,72,201,99,6,46,8
229,LNC_12909,2018-11-02 06:00:00.000000,74,212,91,5,20,2
230,LNC_12912,2019-08-01 06:00:00.000000,84,209,86,13,32,4
231,LNC_13110,2013-10-31 06:00:00.000000,78,174,114,11,31,7
232,LNC_13107,2014-08-03 06:00:00.000000,118,173,105,22,27,4
233,LNC_12779,2015-07-30 06:00:00.000000,98,175,83,29,45,6
234,LNC_12905,2017-11-02 06:00:00.000000,75,198,88,12,35,5
235,LNC_13111,2013-08-01 06:00:00.000000,78,172,86,11,19,3
236,LNC_12906,2018-02-01 05:00:00.000000,52,193,76,7,32,7
237,LNC_12785,2017-05-06 06:00:00.000000,72,169,79,9,40,3
238,LNC_12907,2018-05-03 06:00:00.000000,96,190,67,15,39,6
239,LNC_12782,2016-05-05 06:00:00.000000,103,114,99,36,36,9
240,LNC_12786,2017-08-05 06:00:00.000000,40,160,62,6,28,3
241,LNC_12781,2016-02-04 05:00:00.000000,134,150,104,25,42,10
242,LNC_13112,2013-05-02 06:00:00.000000,87,144,105,13,30,14
243,LNC_12913,2019-10-31 06:00:00.000000,116,150,87,16,30,5
244,LNC_13108,2014-05-01 06:00:00.000000,70,144,66,26,30,5
245,LNC_13109,2014-02-06 05:00:00.000000,94,140,103,31,45,4
246,LNC_12784,2016-11-03 06:00:00.000000,82,198,114,13,50,3
247,LNC_12911,2019-05-02 06:00:00.000000,93,168,85,7,38,2
248,LNT_1198,2015-02-24 05:00:00.000000,25,77,47,22,39,10
249,LNT_1189,2012-11-09 05:00:00.000000,24,52,33,22,39,7
250,LNT_1187,2012-05-04 06:00:00.000000,38,58,43,18,43,14
251,LNT_1510,2018-11-07 05:00:00.000000,23,58,36,19,37,4
252,LNT_1195,2014-05-02 06:00:00.000000,29,60,71,28,42,5
253,LNT_1356,2016-11-04 06:00:00.000000,23,50,45,11,30,4
254,LNT_1358,2017-05-06 06:00:00.000000,18,50,35,15,27,2
255,LNT_1514,2019-11-07 05:00:00.000000,30,60,32,16,29,5
256,LNT_1511,2019-02-22 05:00:00.000000,22,62,28,13,43,2
257,LNT_1513,2019-08-02 06:00:00.000000,25,54,28,24,23,7
258,LNT_1354,2016-05-05 06:00:00.000000,19,34,63,11,35,4
259,LNT_1190,2013-02-14 05:00:00.000000,27,57,41,22,32,18
260,LNT_1507,2018-02-23 05:00:00.000000,28,47,29,24,28,4
261,LNT_1353,2016-02-23 05:00:00.000000,37,74,77,24,32,6
262,LNT_1355,2016-08-02 06:00:00.000000,33,57,52,15,28,5
263,LNT_1186,2012-02-10 05:00:00.000000,48,43,56,21,50,10
264,LNT_1196,2014-08-07 06:00:00.000000,21,42,60,23,24,6
265,LNT_1192,2013-08-02 06:00:00.000000,35,86,55,31,27,15
266,LNT_1193,2013-11-07 05:00:00.000000,16,52,43,26,54,15
267,LNT_1512,2019-05-03 06:00:00.000000,21,69,20,7,31,5
268,LNT_1357,2017-02-24 05:00:00.000000,21,51,42,12,39,7
269,LNT_1508,2018-05-06 06:00:00.000000,16,40,25,22,21,2
270,LNT_1200,2015-08-06 06:00:00.000000,31,46,50,31,35,5
271,LNT_1515,2020-02-21 05:00:00.000000,25,84,30,11,31,7
272,LNT_1509,2018-08-03 06:00:00.000000,23,51,37,20,29,2
273,LNT_1359,2017-08-04 06:00:00.000000,24,71,49,22,44,6
274,LNT_1191,2013-05-03 06:00:00.000000,21,49,40,21,22,17
275,LNT_1360,2017-11-05 05:00:00.000000,28,37,49,14,37,4
276,LNT_1197,2014-11-07 05:00:00.000000,29,58,56,30,59,13
277,LRCX_13494,2017-10-17 13:00:00.000000,79,168,91,10,37,10
278,LRCX_13019,2019-07-31 13:00:00.000000,86,178,99,14,41,12
279,LRCX_13450,2012-10-17 13:00:00.000000,84,119,102,16,31,9
280,LRCX_13461,2014-10-22 13:00:00.000000,65,155,91,12,52,16
281,LRCX_13467,2013-04-24 13:00:00.000000,80,144,102,17,47,15
282,LRCX_13362,2012-04-18 13:00:00.000000,94,109,123,5,51,13
283,LRCX_13460,2015-01-28 12:00:00.000000,80,150,123,7,60,9
284,LRCX_13480,2013-10-23 13:00:00.000000,75,146,116,19,47,11
285,LRCX_13468,2013-01-23 12:00:00.000000,86,148,107,7,51,19
286,LRCX_12948,2018-01-24 12:00:00.000000,73,148,93,10,47,14
287,LRCX_12821,2015-07-29 13:00:00.000000,61,143,90,7,34,12
288,LRCX_13464,2014-01-29 12:00:00.000000,70,151,89,19,45,24
289,LRCX_13493,2016-10-19 13:00:00.000000,87,179,88,10,69,16
290,LRCX_12824,2016-07-27 13:00:00.000000,68,184,110,25,59,17
291,LRCX_13361,2012-01-25 12:00:00.000000,101,145,100,4,32,8
292,LRCX_13462,2014-07-30 12:30:00.000000,70,180,108,11,59,13
293,LRCX_12951,2018-10-16 13:00:00.000000,87,122,71,6,49,9
294,LRCX_13363,2012-07-25 13:00:00.000000,104,116,106,10,60,17
295,LRCX_12954,2019-10-23 13:00:00.000000,68,150,81,15,53,10
296,LRCX_12952,2019-01-23 12:00:00.000000,100,117,80,17,49,10
297,LRCX_12826,2017-04-19 13:00:00.000000,97,135,92,13,54,16
298,LRCX_12820,2015-04-21 13:00:00.000000,77,197,107,18,41,13
299,LRCX_12827,2017-07-26 13:00:00.000000,62,187,81,8,38,11
300,LRCX_13463,2014-04-23 13:00:00.000000,83,155,94,23,43,12
301,LRCX_12823,2016-04-21 13:00:00.000000,72,161,88,16,73,19
302,LRCX_12953,2019-04-25 13:00:00.000000,73,137,86,7,58,18
303,LRCX_12950,2018-07-26 13:00:00.000000,67,138,99,5,48,9
304,LUV_19552,2014-07-24 08:30:00.000000,73,205,66,18,51,14
305,LUV_19553,2014-10-23 08:30:00.000000,127,184,106,9,60,12
306,LUV_19629,2018-07-26 08:30:00.000000,112,224,106,3,66,13
307,LUV_19626,2017-10-26 08:30:00.000000,91,163,83,9,53,8
308,LUV_19476,2012-04-19 08:30:00.000000,130,189,99,11,89,8
309,LUV_19679,2020-01-23 07:30:00.000000,175,205,113,16,98,13
310,LUV_19627,2018-01-25 07:30:00.000000,88,189,99,9,70,12
311,LUV_19370,2013-07-25 08:30:00.000000,129,165,107,7,50,1
312,LUV_19369,2013-04-25 08:30:00.000000,120,183,111,14,77,6
313,LUV_19551,2014-04-24 08:30:00.000000,78,131,93,6,62,9
314,LUV_19633,2019-07-25 08:30:00.000000,163,190,100,10,83,19
315,LUV_19632,2019-04-27 08:30:00.000000,156,249,108,14,68,16
316,LUV_19360,2017-04-27 08:30:00.000000,104,150,76,22,41,22
317,LUV_19631,2019-01-24 07:30:00.000000,136,258,91,7,83,16
318,LUV_19628,2018-04-26 08:30:00.000000,150,224,102,3,82,21
319,LUV_19680,2019-10-24 08:30:00.000000,144,222,112,10,95,19
320,LUV_19558,2016-01-21 07:30:00.000000,76,141,61,10,63,8
321,LUV_19357,2016-07-21 08:30:00.000000,141,132,75,9,36,7
322,LUV_19475,2012-01-19 07:30:00.000000,91,154,71,10,53,8
323,LUV_19554,2015-01-22 07:30:00.000000,89,158,87,14,43,11
324,LUV_19550,2014-01-23 06:30:00.000000,112,181,112,30,46,14
325,LUV_19361,2017-07-28 08:30:00.000000,95,140,72,8,54,8
326,LUV_19368,2013-01-24 06:30:00.000000,82,175,67,7,60,6
327,LUV_19630,2018-10-25 08:30:00.000000,118,221,81,7,74,10
328,LUV_19557,2015-10-23 08:30:00.000000,71,158,98,26,105,16
329,LUV_19366,2012-07-19 08:30:00.000000,93,133,87,17,57,10
330,LUV_19556,2015-07-23 08:30:00.000000,113,184,106,32,70,6
331,LUV_19356,2016-04-21 08:30:00.000000,107,192,99,16,68,15
332,LUV_19371,2013-10-24 08:30:00.000000,93,178,98,21,52,14
333,LYB_14328,2013-02-01 06:00:00.000000,95,165,77,7,52,13
334,LYB_14327,2012-10-26 07:00:00.000000,108,162,118,12,47,6
335,LYB_13793,2015-10-23 07:00:00.000000,117,136,108,7,40,4
336,LYB_13505,2018-08-03 07:00:00.000000,76,160,83,10,36,4
337,LYB_13515,2013-07-26 07:00:00.000000,94,182,96,6,41,9
338,LYB_13788,2014-04-29 07:00:00.000000,90,107,90,14,34,6
339,LYB_14324,2012-02-10 06:00:00.000000,175,149,96,9,50,8
340,LYB_13963,2020-01-31 06:00:00.000000,110,156,96,7,34,9
341,LYB_13863,2017-10-27 07:00:00.000000,102,121,108,4,24,3
342,LYB_13961,2019-08-02 07:00:00.000000,99,156,80,7,51,6
343,LYB_14016,2015-02-03 06:00:00.000000,107,203,137,11,74,12
344,LYB_13789,2014-07-25 07:00:00.000000,76,147,103,6,36,6
345,LYB_13959,2019-02-01 06:00:00.000000,138,194,127,12,82,5
346,LYB_13962,2019-11-01 07:00:00.000000,110,149,76,9,54,15
347,LYB_14325,2012-04-30 08:00:00.000000,111,150,128,6,42,6
348,LYB_13791,2015-04-24 07:00:00.000000,140,147,145,5,53,8
349,LYB_13960,2019-04-26 07:00:00.000000,99,161,81,2,41,4
350,LYB_13862,2017-07-28 07:00:00.000000,87,161,92,4,38,8
351,LYB_13865,2018-04-27 07:00:00.000000,89,144,132,4,36,6
352,LYB_13786,2013-10-29 07:00:00.000000,92,118,109,9,39,7
353,LYB_13864,2018-02-03 06:00:00.000000,100,214,135,12,61,19
354,LYB_13509,2016-11-01 07:00:00.000000,132,121,134,7,35,4
355,LYB_14329,2013-04-26 07:00:00.000000,113,124,109,12,41,8
356,LYB_13787,2014-01-31 06:00:00.000000,87,171,102,6,32,7
357,LYB_13795,2016-04-22 07:00:00.000000,82,117,107,4,33,4
358,LYB_14326,2012-07-27 07:00:00.000000,133,189,116,13,58,6
359,LYB_13861,2017-04-28 07:00:00.000000,79,144,95,5,24,8
360,LYB_13794,2016-02-02 06:00:00.000000,102,147,109,5,50,4
361,LYB_13974,2018-10-30 05:00:00.000000,97,159,136,12,51,8
