,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
35,VAR_21538,2017-07-26 13:00:00.000000,64,173,86,7,32,6
36,VAR_21590,2019-07-24 12:30:00.000000,60,137,73,11,35,10
37,VAR_21588,2019-01-23 11:30:00.000000,41,154,83,7,29,8
38,VAR_21539,2017-10-25 13:00:00.000000,45,118,41,5,39,10
39,VAR_21480,2013-01-23 12:00:00.000000,77,115,105,9,49,4
40,VAR_21528,2014-10-22 13:00:00.000000,84,116,101,11,49,5
41,VAR_21652,2013-10-23 13:00:00.000000,86,135,97,4,25,7
42,VAR_21479,2012-10-25 13:00:00.000000,43,87,70,10,38,2
43,VAR_21532,2016-01-28 12:00:00.000000,110,113,100,5,28,5
44,VAR_21399,2012-04-26 13:00:00.000000,85,145,109,14,51,15
45,VAR_21398,2012-01-25 12:00:00.000000,63,77,76,11,29,3
46,VAR_21585,2018-04-25 13:00:00.000000,46,124,57,7,35,11
47,VAR_21653,2013-07-24 13:00:00.000000,93,137,122,13,43,8
48,VAR_21529,2015-01-28 12:00:00.000000,53,119,86,2,41,3
49,VAR_21651,2014-04-23 13:00:00.000000,43,86,65,17,23,4
50,VAR_21638,2015-10-28 13:00:00.000000,78,117,101,6,36,4
51,VAR_21540,2018-01-24 12:00:00.000000,61,130,70,14,44,10
52,VAR_21658,2014-01-22 12:00:00.000000,56,107,79,9,28,6
53,VAR_21587,2018-10-23 12:30:00.000000,44,164,77,7,36,7
54,VAR_21592,2020-01-30 11:30:00.000000,35,92,30,6,19,3
55,VAR_21589,2019-04-24 12:30:00.000000,56,108,52,3,34,6
56,VAR_21650,2014-07-24 13:00:00.000000,92,123,95,11,40,16
57,VAR_21591,2019-10-23 12:30:00.000000,31,140,41,4,35,8
58,VFC_21567,2017-07-24 04:30:00.000000,88,204,45,0,60,8
59,VFC_21504,2013-04-26 04:30:00.000000,73,357,75,5,55,7
60,VFC_21503,2013-02-15 03:30:00.000000,86,301,80,3,77,1
61,VFC_21502,2012-10-22 04:30:00.000000,89,276,68,8,44,6
62,VFC_21561,2016-02-19 03:30:00.000000,128,261,84,2,50,12
63,VFC_21562,2016-04-29 04:30:00.000000,101,240,65,1,39,7
64,VFC_21555,2014-07-18 04:30:00.000000,77,272,91,1,51,6
65,VFC_21554,2014-04-25 04:30:00.000000,55,303,64,0,45,6
66,VFC_21608,2018-07-20 04:30:00.000000,81,198,71,0,38,9
67,VFC_21611,2019-07-24 04:30:00.000000,61,176,43,3,27,10
68,VFC_21566,2017-04-28 04:30:00.000000,104,183,79,2,35,6
69,VFC_21641,2013-10-21 04:30:00.000000,68,276,80,1,50,6
70,VFC_21565,2017-02-17 03:30:00.000000,126,233,67,6,59,7
71,VFC_21634,2020-01-23 03:30:00.000000,85,174,58,7,61,12
72,VFC_21605,2017-10-23 04:30:00.000000,100,189,56,1,29,18
73,VFC_21559,2015-07-24 04:30:00.000000,66,255,56,4,39,6
74,VFC_21557,2015-02-13 03:30:00.000000,115,350,100,3,79,12
75,VFC_21642,2012-07-19 04:30:00.000000,95,267,59,3,33,4
76,VFC_21606,2018-02-16 03:30:00.000000,95,235,62,2,38,18
77,VFC_21563,2016-07-22 04:30:00.000000,119,217,45,1,39,4
78,VFC_21609,2018-10-19 04:30:00.000000,100,155,59,1,23,9
79,VFC_21612,2019-10-25 04:30:00.000000,75,177,81,1,26,20
80,VFC_21564,2016-10-24 04:30:00.000000,129,199,76,3,46,8
81,VFC_21558,2015-05-01 04:30:00.000000,57,202,76,1,38,2
82,VFC_21501,2012-04-27 04:30:00.000000,73,294,73,3,50,2
83,VFC_21500,2012-02-16 03:30:00.000000,80,309,86,5,53,6
84,VFC_21610,2019-05-22 04:30:00.000000,75,204,68,2,63,14
85,VIAB_21984,2017-02-09 03:30:00.000000,61,204,61,4,82,9
86,VIAB_21976,2014-05-01 04:30:00.000000,40,164,57,7,66,9
87,VIAB_22187,2013-05-01 04:30:00.000000,53,195,49,2,42,4
88,VIAB_22109,2019-08-08 04:30:00.000000,52,179,42,2,47,9
89,VIAB_22186,2013-08-02 04:30:00.000000,54,158,59,12,61,9
90,VIAB_22185,2013-11-14 03:30:00.000000,43,195,51,0,41,7
91,VIAB_21980,2016-02-09 03:30:00.000000,76,187,47,5,71,2
92,VIAB_22189,2012-08-03 04:30:00.000000,103,191,42,8,78,11
93,VIAB_22184,2014-01-30 03:30:00.000000,41,177,38,0,50,6
94,VIAB_22191,2012-02-02 03:30:00.000000,70,172,47,9,67,13
95,VIAB_22108,2019-05-10 04:30:00.000000,69,155,52,7,54,6
96,VIAB_22107,2019-02-05 03:30:00.000000,58,187,45,6,53,2
97,VIAB_22104,2017-11-16 03:30:00.000000,55,155,40,4,53,5
98,VIAB_22106,2018-04-25 06:00:00.000000,52,183,51,7,47,0
99,VIAB_22105,2018-02-08 03:30:00.000000,63,226,50,4,40,5
100,VIAB_22143,2018-08-09 04:30:00.000000,77,195,47,7,40,9
101,VIAB_21977,2014-08-06 04:30:00.000000,55,180,39,2,52,6
102,VIAB_22103,2017-08-04 12:30:00.000000,87,188,60,15,52,8
103,VIAB_22110,2019-11-14 03:30:00.000000,71,197,61,3,74,4
104,VIAB_21979,2015-11-12 03:30:00.000000,54,220,45,4,48,13
105,VIAB_22190,2012-05-03 04:30:00.000000,42,193,44,3,66,18
106,VIAB_22102,2017-05-06 04:30:00.000000,73,209,66,2,56,10
107,VIAB_22188,2012-11-15 03:30:00.000000,83,197,49,4,64,9
108,VIAB_21982,2016-08-04 04:30:00.000000,79,138,44,9,35,2
109,VLO_21602,2019-07-25 06:00:00.000000,87,103,100,13,41,19
110,VLO_21645,2013-07-23 07:00:00.000000,109,115,114,16,72,20
111,VLO_21637,2015-07-30 07:00:00.000000,81,119,124,4,47,17
112,VLO_21548,2015-10-28 07:00:00.000000,93,99,91,5,29,9
113,VLO_21541,2013-10-29 07:00:00.000000,112,110,115,12,40,12
114,VLO_21488,2012-01-31 05:00:00.000000,89,104,89,15,32,11
115,VLO_21547,2015-04-28 07:00:00.000000,69,102,70,6,39,11
116,VLO_21600,2019-01-31 05:00:00.000000,105,115,80,12,41,12
117,VLO_21492,2013-01-29 06:00:00.000000,102,116,93,5,56,17
118,VLO_21599,2018-10-25 06:00:00.000000,125,117,89,20,38,13
119,VLO_21594,2017-07-27 06:00:00.000000,85,112,84,4,29,13
120,VLO_21491,2012-10-30 07:00:00.000000,122,88,111,19,50,9
121,VLO_21597,2018-04-26 06:00:00.000000,100,110,98,5,43,14
122,VLO_21544,2014-07-31 06:00:00.000000,97,93,95,12,37,13
123,VLO_21601,2019-04-25 06:00:00.000000,95,91,79,10,26,4
124,VLO_21552,2016-10-25 07:00:00.000000,108,119,89,22,34,24
125,VLO_21543,2014-04-29 07:00:00.000000,71,104,95,7,41,6
126,VLO_21549,2016-01-28 06:00:00.000000,75,118,76,9,32,7
127,VLO_21593,2017-04-26 06:00:00.000000,99,122,85,16,32,17
128,VLO_21603,2019-10-24 06:00:00.000000,103,108,86,5,21,14
129,VLO_21553,2017-01-31 05:00:00.000000,122,122,107,20,77,16
130,VLO_21489,2012-05-01 07:00:00.000000,79,69,89,10,34,15
131,VLO_21545,2014-11-04 06:00:00.000000,96,132,97,4,33,9
132,VLO_21546,2015-01-29 03:30:00.000000,89,101,88,10,33,15
133,VLO_21604,2020-01-30 05:00:00.000000,88,131,100,16,41,9
134,VLO_21542,2014-01-29 06:00:00.000000,66,83,74,6,27,6
135,VLO_21598,2018-07-26 06:00:00.000000,73,99,55,4,16,12
136,VLO_21550,2016-05-03 07:00:00.000000,63,119,81,5,35,8
137,VMC_22084,2020-02-18 06:00:00.000000,103,210,97,3,54,4
138,VMC_21951,2015-11-03 07:00:00.000000,72,193,66,5,58,8
139,VMC_22082,2019-07-25 07:00:00.000000,79,218,50,6,53,7
140,VMC_21944,2013-08-01 06:00:00.000000,41,121,30,13,24,0
141,VMC_22162,2016-11-02 06:00:00.000000,59,163,51,5,41,8
142,VMC_21950,2015-08-05 07:00:00.000000,91,172,83,6,46,10
143,VMC_21879,2012-04-26 07:00:00.000000,83,196,77,26,44,10
144,VMC_22075,2017-11-02 06:00:00.000000,120,166,109,3,46,8
145,VMC_21945,2013-11-04 06:00:00.000000,79,165,72,20,40,6
146,VMC_21949,2015-05-05 06:00:00.000000,97,168,69,3,45,10
147,VMC_22163,2016-08-01 07:00:00.000000,97,178,92,2,60,13
148,VMC_22080,2019-02-15 06:00:00.000000,70,234,91,8,122,7
149,VMC_22079,2018-10-30 07:00:00.000000,98,266,70,8,73,3
150,VMC_22078,2018-07-31 07:00:00.000000,114,240,71,5,75,16
151,VMC_21955,2017-05-10 07:00:00.000000,77,204,95,10,79,11
152,VMC_21952,2016-02-04 06:00:00.000000,105,264,135,11,81,12
153,VMC_22197,2012-11-08 06:00:00.000000,88,170,98,30,46,12
154,VMC_22083,2019-11-06 06:00:00.000000,44,128,55,4,68,3
155,VMC_21954,2017-02-07 06:00:00.000000,102,208,103,9,63,11
156,VMC_21946,2014-02-06 06:00:00.000000,64,133,67,4,44,13
157,VMC_22074,2017-08-02 07:00:00.000000,110,246,89,6,54,18
158,VMC_22076,2018-02-16 06:00:00.000000,80,188,62,5,64,9
159,VMC_21948,2014-11-04 06:00:00.000000,62,154,63,3,39,11
160,VMC_21953,2016-05-03 07:00:00.000000,65,161,79,1,46,8
161,VMC_21947,2014-05-06 07:00:00.000000,73,144,65,3,44,7
162,VMC_21943,2013-05-02 07:00:00.000000,57,173,61,15,24,7
163,VMC_22081,2019-05-03 07:00:00.000000,61,163,61,8,48,2
164,VMC_21880,2012-07-26 07:00:00.000000,104,157,58,13,38,4
165,VMC_22444,2014-08-05 07:00:00.000000,60,226,80,2,49,6
166,VNO_21967,2015-11-03 05:00:00.000000,97,158,98,16,79,7
167,VNO_21961,2014-05-06 06:00:00.000000,79,175,93,13,82,9
168,VNO_22096,2019-07-30 06:00:00.000000,90,112,101,26,110,14
169,VNO_21960,2014-02-25 05:00:00.000000,76,150,81,11,122,6
170,VNO_22094,2019-02-12 05:00:00.000000,77,145,80,10,88,6
171,VNO_21956,2013-02-27 05:00:00.000000,125,196,85,21,103,15
172,VNO_22091,2018-05-01 06:00:00.000000,49,114,76,6,53,3
173,VNO_21881,2012-11-02 06:00:00.000000,73,117,70,2,63,7
174,VNO_22087,2017-02-14 05:00:00.000000,75,190,78,7,96,11
175,VNO_22088,2017-08-01 06:00:00.000000,58,116,48,3,68,2
176,VNO_22085,2016-08-02 06:00:00.000000,92,133,71,17,69,7
177,VNO_21958,2013-08-06 06:00:00.000000,121,165,58,12,85,10
178,VNO_22097,2019-10-29 06:00:00.000000,77,98,73,7,50,8
179,VNO_21966,2015-08-05 06:00:00.000000,82,145,61,8,75,6
180,VNO_21965,2015-05-05 06:00:00.000000,95,127,97,17,66,15
181,VNO_22090,2018-02-13 05:00:00.000000,72,94,94,12,55,6
182,VNO_22092,2018-07-31 06:00:00.000000,50,89,69,4,58,5
183,VNO_22093,2018-10-30 06:00:00.000000,73,119,58,6,97,3
184,VNO_21968,2016-02-17 05:00:00.000000,98,196,110,17,95,3
185,VNO_21964,2015-02-18 05:00:00.000000,82,163,73,20,79,12
186,VNO_21963,2014-11-04 05:00:00.000000,61,114,50,9,64,13
187,VNO_21969,2016-05-03 06:00:00.000000,67,110,68,17,86,10
188,VNO_22089,2017-10-31 06:00:00.000000,57,108,55,10,46,9
189,VNO_21959,2013-11-05 05:00:00.000000,101,152,105,6,110,7
190,VNO_21962,2014-08-05 06:00:00.000000,78,153,83,11,67,11
191,VRSK_21408,2012-02-29 03:30:00.000000,91,134,81,15,54,14
192,VRSK_21512,2016-08-03 04:30:00.000000,63,137,53,11,36,6
193,VRSK_21513,2016-11-02 04:30:00.000000,61,178,75,22,46,3
194,VRSK_21474,2012-11-02 04:30:00.000000,66,136,75,17,39,11
195,VRSK_21393,2013-11-06 03:30:00.000000,68,96,46,14,30,10
196,VRSK_21573,2018-10-31 04:30:00.000000,77,220,95,44,62,7
197,VRSK_21575,2019-05-01 04:30:00.000000,59,119,47,20,31,1
198,VRSK_21475,2013-02-27 03:30:00.000000,71,140,81,18,41,4
199,VRSK_21570,2018-02-21 03:30:00.000000,102,201,90,27,77,5
200,VRSK_21395,2014-04-30 04:30:00.000000,70,144,67,7,37,8
201,VRSK_21396,2014-07-30 04:30:00.000000,76,153,92,9,73,7
202,VRSK_21472,2012-05-02 04:30:00.000000,66,110,63,16,32,5
203,VRSK_21511,2016-05-05 04:30:00.000000,73,108,73,8,36,5
204,VRSK_21577,2019-10-30 04:30:00.000000,57,191,42,27,31,6
205,VRSK_21509,2015-10-28 04:30:00.000000,61,126,66,16,60,2
206,VRSK_21477,2013-07-31 04:30:00.000000,50,115,61,24,40,8
207,VRSK_21515,2017-05-03 04:30:00.000000,100,165,79,40,64,11
208,VRSK_21507,2015-04-29 04:30:00.000000,63,149,71,11,58,3
209,VRSK_21572,2018-08-01 04:30:00.000000,88,212,84,56,36,5
210,VRSK_21508,2015-07-29 04:30:00.000000,68,142,109,4,55,4
211,VRSK_21578,2020-02-19 03:30:00.000000,110,220,80,33,75,8
212,VRSK_21574,2019-02-20 03:30:00.000000,54,195,64,31,48,3
213,VRSK_21510,2016-02-24 03:30:00.000000,54,133,54,5,37,8
214,VRSK_21514,2017-02-22 03:30:00.000000,61,139,66,9,29,4
215,VRSK_21576,2019-07-31 04:30:00.000000,74,145,55,24,30,2
216,VRSK_21473,2012-08-01 04:30:00.000000,83,137,81,18,39,3
217,VRSK_21506,2015-02-25 03:30:00.000000,77,132,94,16,55,10
218,VRSK_21517,2017-11-01 04:30:00.000000,99,155,100,24,41,5
219,VRSK_21516,2017-08-03 04:30:00.000000,94,198,107,26,49,7
220,VRSN_21889,2014-02-06 11:30:00.000000,77,122,78,29,49,8
221,VRSN_22181,2012-01-26 11:30:00.000000,56,89,74,10,37,7
222,VRSN_22122,2018-07-26 12:30:00.000000,13,26,22,8,12,1
223,VRSN_22120,2018-02-08 11:30:00.000000,36,39,31,4,35,2
224,VRSN_21887,2013-07-25 12:30:00.000000,36,52,49,8,34,5
225,VRSN_22124,2019-02-07 11:30:00.000000,30,43,34,38,24,14
226,VRSN_22180,2012-07-26 12:30:00.000000,45,91,75,8,44,6
227,VRSN_22119,2017-10-26 12:30:00.000000,8,19,10,1,14,1
228,VRSN_22121,2018-04-26 12:30:00.000000,25,29,25,7,27,1
229,VRSN_21885,2013-01-24 11:30:00.000000,55,110,96,22,42,6
230,VRSN_22161,2015-10-22 12:30:00.000000,31,48,48,5,27,3
231,VRSN_21891,2014-10-23 12:30:00.000000,38,51,53,12,21,7
232,VRSN_22004,2017-07-27 12:30:00.000000,20,48,25,5,16,1
233,VRSN_22003,2017-04-27 12:30:00.000000,22,23,19,2,18,1
234,VRSN_22123,2018-10-25 12:30:00.000000,17,37,14,7,21,4
235,VRSN_21995,2015-02-05 11:30:00.000000,41,71,55,8,31,11
236,VRSN_22000,2016-07-30 12:30:00.000000,28,44,36,9,30,5
237,VRSN_21884,2012-10-25 12:30:00.000000,65,86,83,25,41,9
238,VRSN_22442,2012-04-26 12:30:00.000000,35,78,65,9,40,5
239,VRSN_21888,2013-10-24 12:30:00.000000,40,75,54,14,32,11
240,VRSN_21997,2015-07-23 12:30:00.000000,27,48,42,2,34,8
241,VRSN_22179,2014-04-24 12:30:00.000000,42,43,46,22,29,9
242,VRSN_22002,2017-02-09 11:30:00.000000,39,44,35,5,28,1
243,VRSN_22127,2019-10-24 12:30:00.000000,33,29,29,13,23,5
244,VRSN_21999,2016-04-28 12:30:00.000000,27,45,40,3,27,1
245,VRSN_22001,2016-10-27 12:30:00.000000,33,44,29,17,28,7
246,VRSN_22125,2019-04-25 12:30:00.000000,21,26,21,17,10,1
247,VRSN_21886,2013-04-25 12:30:00.000000,42,46,59,9,35,4
248,VRTX_22115,2019-04-30 12:30:00.000000,96,155,95,7,60,8
249,VRTX_21988,2016-04-27 13:00:00.000000,149,145,140,2,73,3
250,VRTX_21989,2016-07-27 12:30:00.000000,135,108,130,7,54,5
251,VRTX_22114,2019-02-06 11:30:00.000000,95,162,96,10,65,6
252,VRTX_22351,2013-01-29 12:00:00.000000,80,117,98,3,81,5
253,VRTX_22118,2020-01-31 11:30:00.000000,90,133,61,8,48,5
254,VRTX_21991,2017-01-25 11:30:00.000000,82,101,95,1,41,12
255,VRTX_21990,2016-10-25 12:30:00.000000,95,121,115,7,56,7
256,VRTX_22261,2013-07-29 13:00:00.000000,84,117,119,10,31,3
257,VRTX_22377,2013-10-29 04:30:00.000000,104,90,115,5,30,9
258,VRTX_21992,2017-04-28 12:30:00.000000,107,128,105,10,48,10
259,VRTX_22142,2018-02-01 11:30:00.000000,123,154,115,13,74,14
260,VRTX_22260,2013-04-30 13:00:00.000000,85,89,102,8,54,7
261,VRTX_22347,2012-02-02 12:00:00.000000,103,117,99,7,65,13
262,VRTX_22382,2015-01-28 12:30:00.000000,90,106,92,8,48,7
263,VRTX_22111,2018-04-26 12:30:00.000000,92,119,87,5,41,3
264,VRTX_22379,2014-05-01 13:00:00.000000,64,110,85,7,21,4
265,VRTX_22349,2012-07-31 13:00:00.000000,129,150,123,6,76,5
266,VRTX_22348,2012-04-26 13:00:00.000000,75,88,105,9,34,7
267,VRTX_22378,2014-01-29 12:00:00.000000,64,88,104,11,41,18
268,VRTX_22380,2014-07-29 13:00:00.000000,73,134,95,7,47,6
269,VRTX_21986,2015-10-28 13:00:00.000000,103,126,109,4,51,4
270,VRTX_21993,2017-07-26 13:15:00.000000,75,100,75,7,45,8
271,VRTX_21987,2016-01-28 12:00:00.000000,147,122,147,5,69,2
272,VRTX_22116,2019-07-31 12:30:00.000000,101,168,81,11,45,12
273,VRTX_22383,2015-04-29 13:00:00.000000,146,123,106,3,46,8
274,VRTX_22381,2014-10-28 13:00:00.000000,77,88,78,6,28,4
275,VRTX_22350,2012-11-01 13:00:00.000000,99,134,105,6,70,16
276,VRTX_22113,2018-10-24 12:30:00.000000,108,166,118,4,58,10
277,VTR_21582,2019-04-26 06:00:00.000000,75,254,103,4,32,7
278,VTR_22138,2013-10-25 06:00:00.000000,62,131,83,6,32,7
279,VTR_22140,2014-04-25 06:00:00.000000,45,146,79,6,25,3
280,VTR_22134,2012-10-26 06:00:00.000000,68,162,85,8,32,5
281,VTR_21520,2016-02-12 05:00:00.000000,74,208,106,13,45,8
282,VTR_21518,2015-07-24 06:00:00.000000,55,200,83,7,81,6
283,VTR_21521,2016-04-29 06:00:00.000000,68,201,78,7,37,7
284,VTR_21639,2017-04-28 06:00:00.000000,76,224,87,5,42,7
285,VTR_21522,2016-07-29 06:00:00.000000,72,215,86,6,65,12
286,VTR_22135,2013-02-15 05:00:00.000000,47,146,78,11,40,9
287,VTR_21387,2015-02-13 05:00:00.000000,52,203,87,10,38,6
288,VTR_21636,2019-10-25 06:00:00.000000,114,151,110,4,49,13
289,VTR_21526,2017-10-27 06:00:00.000000,71,227,91,5,33,6
290,VTR_21523,2016-10-28 06:00:00.000000,58,310,73,14,50,8
291,VTR_22136,2013-04-26 06:00:00.000000,58,166,79,3,28,6
292,VTR_21579,2018-07-27 06:00:00.000000,71,199,71,5,31,10
293,VTR_21640,2015-04-24 06:00:00.000000,76,190,111,9,51,11
294,VTR_21583,2019-07-26 06:00:00.000000,65,177,67,5,38,5
295,VTR_21519,2015-10-23 06:00:00.000000,87,207,100,2,61,4
296,VTR_21525,2017-07-28 06:00:00.000000,61,254,83,5,50,11
297,VTR_22132,2012-02-17 06:00:00.000000,65,159,95,10,45,3
298,VTR_22139,2014-02-14 05:00:00.000000,48,161,71,3,30,8
299,VTR_22137,2013-07-26 06:00:00.000000,58,129,84,12,36,4
300,VTR_22141,2014-10-24 06:00:00.000000,69,211,95,7,48,8
301,VTR_21584,2020-02-20 05:00:00.000000,91,220,65,6,88,18
302,VTR_21524,2017-02-10 05:00:00.000000,86,247,115,5,49,8
303,VTR_22156,2014-08-12 05:00:00.000000,59,150,90,9,41,4
304,VTR_21527,2018-02-09 05:00:00.000000,84,259,124,4,52,7
305,VZ_21402,2016-04-21 04:30:00.000000,98,154,76,17,62,14
306,VZ_21568,2019-10-25 04:30:00.000000,53,195,49,2,46,12
307,VZ_21415,2014-07-22 03:30:00.000000,69,177,40,4,63,3
308,VZ_21379,2018-10-23 04:30:00.000000,75,194,56,2,68,8
309,VZ_21657,2015-10-20 04:30:00.000000,84,144,66,9,63,17
310,VZ_21404,2016-10-20 04:30:00.000000,104,132,55,12,57,1
311,VZ_21382,2019-08-01 04:30:00.000000,79,174,59,1,45,8
312,VZ_21655,2012-07-19 04:30:00.000000,99,172,59,10,60,2
313,VZ_21391,2018-01-23 03:30:00.000000,97,169,64,14,54,3
314,VZ_21380,2019-01-29 03:30:00.000000,61,185,52,6,77,3
315,VZ_21569,2020-01-30 03:30:00.000000,68,188,57,4,70,6
316,VZ_21388,2017-04-20 04:30:00.000000,98,143,53,2,45,7
317,VZ_21416,2014-10-21 04:30:00.000000,85,161,56,9,56,6
318,VZ_21378,2018-07-24 04:30:00.000000,56,206,38,10,57,8
319,VZ_21389,2017-07-27 04:30:00.000000,90,135,67,3,45,3
320,VZ_21390,2017-10-19 04:30:00.000000,87,136,58,3,62,2
321,VZ_21400,2015-07-21 04:30:00.000000,78,132,63,13,59,3
322,VZ_21412,2013-07-18 04:30:00.000000,67,162,70,4,62,4
323,VZ_21392,2018-04-24 04:30:00.000000,68,168,49,0,60,15
324,VZ_21439,2012-01-24 03:30:00.000000,56,193,55,3,75,6
325,VZ_21440,2012-04-19 04:30:00.000000,88,151,57,8,55,3
326,VZ_21401,2016-01-21 03:30:00.000000,91,178,67,11,81,12
327,VZ_21414,2014-04-24 04:30:00.000000,84,146,79,7,83,4
328,VZ_21403,2016-07-26 04:30:00.000000,113,173,68,18,75,10
329,VZ_21418,2015-04-21 04:30:00.000000,79,169,64,7,47,6
330,VZ_21381,2019-04-23 04:30:00.000000,65,160,49,2,61,6
331,VZ_21405,2017-01-24 03:30:00.000000,96,195,76,24,68,4
332,VZ_21417,2015-01-22 03:30:00.000000,83,161,45,8,55,6
333,VZ_21451,2013-01-22 03:30:00.000000,92,187,63,7,59,6
