,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
41,NBL_15543,2017-10-31 05:00:00.000000,77,172,91,7,73,7
42,NBL_15355,2014-10-28 06:00:00.000000,63,145,82,16,77,8
43,NBL_15695,2018-11-01 05:00:00.000000,52,117,79,11,52,14
44,NBL_15900,2015-02-19 05:00:00.000000,54,124,102,20,38,14
45,NBL_15225,2013-10-24 06:00:00.000000,65,116,108,3,46,9
46,NBL_15693,2018-05-01 05:00:00.000000,78,168,77,22,39,3
47,NDAQ_15875,2015-01-29 03:00:00.000000,72,227,77,6,59,13
48,NDAQ_15529,2015-10-22 04:00:00.000000,55,221,58,11,62,4
49,NDAQ_15350,2012-07-25 04:00:00.000000,101,166,95,25,68,4
50,NDAQ_15836,2018-07-25 04:00:00.000000,69,172,67,19,47,8
51,NDAQ_15840,2019-07-24 04:00:00.000000,65,137,65,23,51,9
52,NDAQ_15528,2015-07-23 04:00:00.000000,51,186,35,12,49,6
53,NDAQ_15348,2012-02-01 03:00:00.000000,102,169,109,23,58,24
54,NDAQ_15523,2014-02-05 03:00:00.000000,67,178,71,12,55,7
55,NDAQ_15837,2018-10-24 04:00:00.000000,117,160,86,54,78,15
56,NDAQ_15862,2016-01-28 03:00:00.000000,108,253,78,28,66,7
57,NDAQ_15838,2019-01-30 03:00:00.000000,84,250,85,40,68,11
58,NDAQ_15679,2017-01-31 03:00:00.000000,80,241,94,39,63,24
59,NDAQ_15681,2017-07-26 04:00:00.000000,71,219,81,27,50,16
60,NDAQ_15835,2018-01-31 03:00:00.000000,87,182,95,18,56,8
61,NDAQ_15527,2015-04-23 04:00:00.000000,96,185,59,16,58,7
62,NDAQ_15522,2013-10-23 04:00:00.000000,85,179,57,19,60,8
63,NDAQ_15678,2016-10-26 04:00:00.000000,78,235,58,16,48,4
64,NDAQ_15676,2016-04-27 04:00:00.000000,84,197,60,13,61,8
65,NDAQ_15677,2016-07-27 04:00:00.000000,91,190,76,15,57,8
66,NDAQ_15521,2013-07-24 04:00:00.000000,69,207,58,8,40,9
67,NDAQ_15524,2014-04-24 04:00:00.000000,85,163,64,30,53,8
68,NDAQ_15842,2020-01-29 03:00:00.000000,75,159,63,24,50,5
69,NDAQ_15839,2019-04-24 04:00:00.000000,63,150,36,21,40,4
70,NDAQ_15682,2017-10-25 04:00:00.000000,86,170,79,21,63,9
71,NDAQ_15841,2019-10-23 04:00:00.000000,69,169,57,30,75,10
72,NDAQ_15351,2012-10-24 04:00:00.000000,76,194,74,35,66,16
73,NDAQ_15352,2013-01-31 03:00:00.000000,75,208,75,25,65,7
74,NDAQ_15526,2014-10-24 04:00:00.000000,87,181,54,14,53,6
75,NDAQ_15349,2012-04-25 04:00:00.000000,74,154,75,9,60,11
76,NEE_15387,2014-11-02 04:00:00.000000,67,163,119,37,59,12
77,NEE_15385,2014-04-30 05:00:00.000000,58,92,83,39,61,11
78,NEE_15593,2018-01-26 04:00:00.000000,51,153,95,47,61,11
79,NEE_15246,2012-10-24 05:00:00.000000,91,144,113,47,53,15
80,NEE_15248,2013-04-30 05:00:00.000000,76,171,96,25,58,15
81,NEE_15245,2012-07-26 05:00:00.000000,77,113,110,29,56,17
82,NEE_15589,2016-10-31 05:00:00.000000,55,142,76,32,41,14
83,NEE_15391,2016-07-27 05:00:00.000000,59,152,90,51,40,11
84,NEE_15250,2013-11-01 05:00:00.000000,71,118,114,27,50,18
85,NEE_15592,2017-10-26 05:00:00.000000,60,177,120,37,53,7
86,NEE_15389,2016-01-28 04:00:00.000000,72,152,106,40,61,17
87,NEE_15736,2019-10-22 05:00:00.000000,70,144,131,47,51,9
88,NEE_15737,2020-01-24 04:00:00.000000,69,193,106,32,57,6
89,NEE_15734,2019-04-23 05:00:00.000000,73,158,107,45,55,4
90,NEE_15884,2015-01-27 04:00:00.000000,63,135,107,30,63,5
91,NEE_15247,2013-01-29 04:00:00.000000,88,142,82,36,79,17
92,NEE_15590,2017-04-21 05:00:00.000000,59,145,94,38,44,6
93,NEE_15595,2018-07-25 05:00:00.000000,69,157,88,41,49,4
94,NEE_15733,2019-01-25 04:00:00.000000,98,194,112,49,79,10
95,NEE_15732,2018-10-23 05:00:00.000000,55,188,97,24,56,5
96,NEE_15244,2012-04-25 05:00:00.000000,97,136,91,25,67,34
97,NEE_15251,2014-01-28 04:00:00.000000,69,135,124,27,88,21
98,NEE_15386,2014-07-29 05:00:00.000000,71,99,135,36,67,17
99,NEE_15243,2012-01-27 04:00:00.000000,72,129,101,27,80,19
100,NEE_15390,2016-04-29 05:00:00.000000,44,159,87,31,40,14
101,NEE_15249,2013-07-30 05:00:00.000000,75,153,135,39,80,22
102,NEE_15882,2015-10-28 05:00:00.000000,58,173,83,27,39,8
103,NEM_15415,2013-11-01 06:00:00.000000,66,131,65,5,47,14
104,NEM_15606,2016-07-21 06:00:00.000000,77,177,68,5,41,6
105,NEM_15610,2018-02-22 05:00:00.000000,38,157,18,8,32,7
106,NEM_15756,2018-07-26 06:00:00.000000,66,170,49,12,47,9
107,NEM_15881,2013-02-22 05:00:00.000000,90,124,59,8,57,10
108,NEM_15416,2014-02-21 03:00:00.000000,70,153,67,9,50,21
109,NEM_15757,2018-10-25 06:00:00.000000,60,112,33,9,42,11
110,NEM_15755,2018-04-26 06:00:00.000000,69,100,25,2,31,5
111,NEM_15609,2017-07-25 07:00:00.000000,47,179,40,3,20,4
112,NEM_15413,2013-04-30 06:00:00.000000,51,76,44,0,27,6
113,NEM_15417,2014-04-25 06:00:00.000000,59,116,41,2,27,16
114,NEM_15421,2015-07-23 06:00:00.000000,69,165,71,1,26,15
115,NEM_15409,2012-02-24 05:00:00.000000,75,104,66,8,45,18
116,NEM_15759,2019-04-25 05:00:00.000000,81,146,49,10,75,6
117,NEM_15604,2016-02-18 04:30:00.000000,79,151,64,3,34,8
118,NEM_15605,2016-04-21 06:00:00.000000,70,149,59,5,42,8
119,NEM_15422,2015-10-31 06:00:00.000000,63,118,47,11,32,10
120,NEM_15607,2017-02-22 05:00:00.000000,118,189,82,13,35,29
121,NEM_15418,2014-07-30 06:00:00.000000,74,128,61,27,37,12
122,NEM_15762,2020-02-20 05:00:00.000000,43,142,50,2,47,15
123,NEM_15869,2017-10-26 06:00:00.000000,42,148,27,5,26,3
124,NEM_15760,2019-07-25 06:00:00.000000,66,171,54,8,51,14
125,NEM_15410,2012-04-27 06:00:00.000000,37,45,45,7,22,7
126,NEM_15414,2013-07-26 06:00:00.000000,96,77,68,3,34,12
127,NEM_15420,2015-04-24 06:00:00.000000,66,129,49,5,44,7
128,NEM_15419,2014-10-31 06:00:00.000000,59,99,46,7,16,8
129,NEM_15411,2012-07-27 06:00:00.000000,88,122,77,13,61,13
130,NEM_15870,2016-10-27 06:00:00.000000,64,135,45,0,27,3
131,NFLX_15790,2020-01-22 13:00:00.000000,60,144,66,1,30,4
132,NFLX_15785,2018-10-16 14:00:00.000000,29,102,86,1,24,0
133,NFLX_15471,2013-10-21 13:00:00.000000,84,180,74,4,66,9
134,NFLX_15466,2012-07-24 14:00:00.000000,98,118,64,5,30,10
135,NFLX_15469,2013-04-22 14:00:00.000000,78,140,75,1,43,12
136,NFLX_15464,2012-01-25 13:00:00.000000,90,130,68,11,40,7
137,NFLX_15635,2015-04-15 14:00:00.000000,58,114,39,6,32,13
138,NFLX_15783,2018-04-16 14:00:00.000000,18,100,67,4,23,12
139,NFLX_15786,2019-01-18 13:00:00.000000,20,113,65,3,24,8
140,NFLX_15470,2013-07-22 14:00:00.000000,94,125,56,1,30,8
141,NFLX_15467,2012-10-23 14:00:00.000000,92,152,86,2,35,16
142,NFLX_15641,2016-10-17 13:00:00.000000,46,119,76,3,31,12
143,NFLX_15632,2014-07-21 13:00:00.000000,39,124,55,7,36,9
144,NFLX_15472,2014-01-22 12:00:00.000000,39,95,52,5,41,4
145,NFLX_15637,2015-10-15 13:00:00.000000,59,140,60,7,33,9
146,NFLX_15788,2019-07-18 14:00:00.000000,33,153,54,0,24,5
147,NFLX_15784,2018-07-16 14:00:00.000000,28,137,40,1,27,2
148,NFLX_15636,2015-07-15 12:30:00.000000,72,144,61,13,43,5
149,NFLX_15780,2017-07-18 14:00:00.000000,33,153,37,4,27,1
150,NFLX_15642,2017-01-19 12:00:00.000000,27,106,45,0,20,7
151,NFLX_15633,2014-10-15 14:00:00.000000,57,79,54,6,25,1
152,NFLX_15465,2012-04-23 14:00:00.000000,96,111,85,7,37,5
153,NFLX_15468,2013-01-23 13:00:00.000000,94,173,85,4,55,13
154,NFLX_15634,2015-01-20 12:00:00.000000,67,122,52,9,25,15
155,NFLX_15779,2017-04-17 14:00:00.000000,20,121,42,5,24,3
156,NFLX_15631,2014-04-21 13:00:00.000000,52,120,50,2,51,2
157,NFLX_15638,2016-01-19 12:00:00.000000,35,116,65,4,40,9
158,NFX_15764,2017-11-01 07:00:00.000000,64,131,56,3,33,5
159,NFX_15763,2017-08-02 07:00:00.000000,74,147,75,3,81,11
160,NFX_15436,2014-04-30 07:00:00.000000,67,138,80,8,44,10
161,NFX_15617,2016-05-04 07:00:00.000000,52,155,59,1,53,4
162,NFX_15613,2015-05-06 07:00:00.000000,47,106,38,3,29,5
163,NFX_15433,2013-07-25 04:30:00.000000,34,96,42,5,36,8
164,NFX_15437,2014-07-30 07:00:00.000000,58,167,62,5,52,17
165,NFX_15868,2016-11-02 07:00:00.000000,63,115,87,5,73,13
166,NFX_15435,2014-02-26 06:00:00.000000,30,107,44,11,40,11
167,NFX_15767,2018-08-01 04:30:00.000000,63,107,61,12,41,5
168,NFX_15765,2018-02-21 06:00:00.000000,76,116,85,2,45,8
169,NFX_15620,2017-05-07 07:00:00.000000,66,136,76,7,57,10
170,NFX_15429,2012-07-25 04:30:00.000000,75,162,99,4,50,12
171,NFX_15430,2012-10-24 05:30:00.000000,63,134,59,9,44,14
172,NFX_15611,2014-10-29 07:00:00.000000,46,120,66,4,63,10
173,NFX_15618,2016-08-03 07:00:00.000000,63,171,59,1,73,4
174,NFX_15615,2015-11-04 06:00:00.000000,53,125,45,2,44,4
175,NFX_15616,2016-02-25 06:00:00.000000,64,160,60,2,54,10
176,NFX_15432,2013-04-24 05:30:00.000000,45,141,83,7,38,8
177,NFX_15427,2012-02-22 06:00:00.000000,90,103,87,10,73,10
178,NFX_15434,2013-11-05 03:30:00.000000,78,99,92,8,53,8
179,NFX_15766,2018-05-02 07:00:00.000000,44,144,49,6,37,8
180,NFX_15619,2017-02-22 06:00:00.000000,55,138,63,2,43,8
181,NFX_15614,2015-08-05 05:00:00.000000,66,141,61,0,37,7
182,NFX_15612,2015-02-25 06:00:00.000000,68,116,63,4,63,9
183,NI_15547,2015-04-30 05:00:00.000000,26,40,49,17,37,9
184,NI_15707,2018-11-01 05:00:00.000000,50,80,63,36,19,11
185,NI_15371,2013-02-19 04:00:00.000000,29,69,30,30,29,7
186,NI_15376,2014-04-30 05:00:00.000000,33,52,47,13,23,4
187,NI_15546,2015-02-18 04:00:00.000000,27,58,61,14,37,6
188,NI_15554,2017-02-22 04:00:00.000000,15,42,26,34,16,3
189,NI_15704,2018-02-20 04:00:00.000000,27,63,69,35,28,17
190,NI_15375,2014-02-18 04:00:00.000000,45,77,46,19,36,8
191,NI_15369,2012-07-31 05:00:00.000000,35,63,44,16,16,11
192,NI_15705,2018-05-02 04:30:00.000000,51,90,68,36,28,11
193,NI_15701,2017-05-03 05:00:00.000000,22,41,30,14,8,6
194,NI_15370,2012-11-02 05:00:00.000000,15,50,39,8,26,6
195,NI_15373,2013-07-31 05:00:00.000000,13,58,36,10,21,4
196,NI_15711,2019-10-30 05:00:00.000000,77,75,84,17,26,17
197,NI_15368,2012-05-01 05:00:00.000000,58,95,64,18,33,20
198,NI_15872,2014-10-30 05:00:00.000000,24,43,33,18,19,3
199,NI_15703,2017-11-01 05:00:00.000000,36,70,61,20,21,14
200,NI_15367,2012-02-01 04:00:00.000000,51,108,128,31,37,17
201,NI_15708,2019-02-20 04:00:00.000000,54,67,57,38,33,5
202,NI_15372,2013-04-30 05:00:00.000000,10,36,20,28,18,4
203,NI_15710,2019-07-31 05:00:00.000000,57,97,76,42,15,8
204,NI_15709,2019-05-01 06:00:00.000000,50,97,80,85,48,14
205,NI_15552,2016-08-02 05:00:00.000000,17,72,29,24,10,10
206,NI_15548,2015-08-03 05:00:00.000000,18,41,29,19,14,6
207,NI_15545,2014-08-02 05:00:00.000000,21,42,24,16,20,3
208,NI_15551,2016-05-03 05:00:00.000000,29,78,44,29,12,10
209,NI_15702,2017-08-06 04:30:00.000000,22,56,30,27,18,13
210,NI_15550,2016-02-18 04:00:00.000000,19,56,31,27,7,5
211,NKE_15715,2016-03-22 01:00:00.000000,63,255,50,17,47,6
212,NKE_15853,2019-09-24 13:00:00.000000,85,268,63,15,50,5
213,NKE_15565,2013-03-21 13:00:00.000000,62,233,58,14,52,18
214,NKE_15564,2012-12-20 12:00:00.000000,56,238,68,6,48,8
215,NKE_15858,2018-06-28 13:00:00.000000,64,215,50,11,43,4
216,NKE_15571,2014-09-25 13:00:00.000000,52,275,56,25,42,9
217,NKE_15716,2016-06-29 13:00:00.000000,45,255,49,19,62,7
218,NKE_15569,2014-03-20 13:00:00.000000,65,250,70,5,51,13
219,NKE_15855,2019-03-21 01:00:00.000000,39,274,43,16,37,5
220,NKE_15568,2013-12-19 12:00:00.000000,58,280,45,17,62,12
221,NKE_15566,2013-06-27 13:00:00.000000,62,309,58,9,67,12
222,NKE_15573,2015-03-19 13:00:00.000000,82,292,54,16,56,6
223,NKE_15857,2018-09-25 13:00:00.000000,43,263,46,10,38,4
224,NKE_15854,2019-06-27 13:00:00.000000,70,247,64,8,46,7
225,NKE_15561,2012-03-22 13:00:00.000000,61,247,56,8,35,6
226,NKE_15852,2019-12-19 12:00:00.000000,49,292,55,12,63,7
227,NKE_15856,2018-12-20 12:00:00.000000,59,276,49,12,37,5
228,NKE_15567,2013-09-26 13:00:00.000000,58,252,48,8,49,5
229,NKE_15718,2016-12-20 12:00:00.000000,55,258,69,11,55,7
230,NKE_15859,2018-03-22 13:00:00.000000,57,226,45,16,64,7
231,NKE_15713,2015-09-24 13:00:00.000000,50,244,70,25,61,7
232,NKE_15721,2017-09-27 13:00:00.000000,90,264,66,25,82,6
233,NKE_15572,2014-12-18 12:00:00.000000,57,256,62,13,52,12
234,NKE_15719,2017-03-21 13:00:00.000000,76,262,56,14,64,6
235,NKE_15720,2017-06-30 13:00:00.000000,59,297,53,25,57,5
236,NKE_15714,2015-12-22 12:00:00.000000,67,280,40,14,64,6
237,NKE_15717,2016-09-27 13:00:00.000000,48,293,41,11,49,7
238,NKE_15563,2012-09-27 13:00:00.000000,72,223,69,8,37,6
239,NLSN_15724,2018-02-08 03:00:00.000000,79,232,71,19,44,10
240,NLSN_15585,2016-04-20 04:00:00.000000,51,216,55,4,48,7
241,NLSN_15579,2014-10-23 04:30:00.000000,69,153,82,4,63,7
242,NLSN_15587,2016-10-25 04:00:00.000000,89,166,59,6,60,11
243,NLSN_15381,2012-04-25 04:30:00.000000,103,95,85,5,77,8
244,NLSN_15383,2013-02-11 12:00:00.000000,68,100,72,15,52,5
245,NLSN_15731,2019-11-07 03:00:00.000000,76,213,84,10,59,13
246,NLSN_15885,2012-07-25 04:30:00.000000,90,107,71,14,77,10
247,NLSN_15722,2017-07-29 04:00:00.000000,62,175,45,17,31,4
248,NLSN_15384,2013-04-25 04:30:00.000000,62,111,63,7,31,5
249,NLSN_15723,2017-10-25 04:00:00.000000,84,194,71,8,47,6
250,NLSN_15574,2013-07-30 04:30:00.000000,65,112,49,8,47,7
251,NLSN_15725,2018-04-26 04:00:00.000000,63,181,52,13,36,15
252,NLSN_15581,2015-04-22 04:00:00.000000,68,170,61,4,49,9
253,NLSN_15584,2016-02-11 03:00:00.000000,101,197,62,10,51,6
254,NLSN_15580,2015-02-12 03:00:00.000000,79,171,54,7,40,13
255,NLSN_15577,2014-04-24 04:30:00.000000,62,231,77,8,37,7
256,NLSN_15726,2018-07-26 04:00:00.000000,136,110,81,7,33,14
257,NLSN_15380,2012-02-06 04:00:00.000000,70,98,60,4,45,6
258,NLSN_15730,2019-07-31 04:00:00.000000,47,162,51,6,16,5
259,NLSN_15727,2018-10-25 04:00:00.000000,82,116,45,7,38,19
260,NLSN_15728,2019-02-28 03:00:00.000000,83,206,74,3,59,18
261,NLSN_15729,2019-04-30 04:00:00.000000,43,168,51,5,22,6
262,NLSN_15576,2014-02-13 03:00:00.000000,59,131,74,6,25,7
263,NLSN_15588,2017-02-09 03:00:00.000000,67,160,50,3,51,8
264,NLSN_15582,2015-07-28 04:00:00.000000,62,216,74,9,42,7
265,NLSN_15578,2014-07-29 04:30:00.000000,73,190,54,8,36,9
266,NLSN_15586,2016-07-26 04:00:00.000000,98,193,74,16,38,6
267,NOC_16374,2018-01-25 07:00:00.000000,72,147,110,16,44,22
268,NOC_16448,2014-01-30 07:00:00.000000,73,101,101,17,35,7
269,NOC_16377,2018-10-24 08:00:00.000000,70,188,62,12,55,10
270,NOC_16376,2018-07-25 08:00:00.000000,100,219,82,14,51,21
271,NOC_16251,2016-04-27 08:00:00.000000,93,138,70,13,30,23
272,NOC_16447,2014-04-23 08:00:00.000000,78,168,102,17,43,17
273,NOC_16430,2017-01-26 07:00:00.000000,73,155,80,13,39,21
274,NOC_16451,2013-04-24 08:00:00.000000,103,97,113,26,41,16
275,NOC_16248,2015-07-29 08:00:00.000000,73,128,102,9,35,17
276,NOC_16450,2013-07-24 08:00:00.000000,91,105,135,35,44,7
277,NOC_16452,2013-01-30 06:30:00.000000,113,155,105,28,40,21
278,NOC_16380,2019-10-24 08:00:00.000000,77,119,94,14,45,29
279,NOC_16250,2016-01-29 07:00:00.000000,84,142,58,16,38,6
280,NOC_16252,2016-07-27 08:00:00.000000,75,137,106,19,37,18
281,NOC_16414,2019-07-24 08:00:00.000000,70,180,70,21,32,22
282,NOC_16379,2019-04-24 08:00:00.000000,65,159,71,16,30,17
283,NOC_16136,2012-07-25 07:30:00.000000,87,132,109,51,42,14
284,NOC_16247,2015-04-29 08:00:00.000000,69,129,90,8,34,17
285,NOC_16373,2017-10-25 08:00:00.000000,67,171,78,11,45,19
286,NOC_16255,2017-07-26 08:00:00.000000,84,143,87,21,38,16
287,NOC_16249,2015-10-28 08:00:00.000000,87,163,79,11,56,8
288,NOC_16446,2014-07-23 08:00:00.000000,67,176,114,12,49,12
289,NOC_16020,2012-02-01 04:30:00.000000,94,83,73,15,34,17
290,NOC_16445,2014-10-22 08:00:00.000000,51,125,87,31,39,8
291,NOC_16375,2018-04-25 08:00:00.000000,71,160,69,18,44,14
292,NOC_16137,2012-10-24 07:30:00.000000,96,88,109,23,36,25
293,NOC_16254,2017-04-26 08:00:00.000000,94,143,89,10,25,16
294,NOC_16381,2020-01-30 03:00:00.000000,60,165,66,6,39,34
295,NOV_15517,2012-10-25 05:00:00.000000,99,129,95,12,59,4
296,NOV_15829,2018-07-27 07:00:00.000000,92,201,57,8,48,13
297,NOV_15673,2015-07-28 05:00:00.000000,127,129,84,8,39,6
298,NOV_15670,2014-11-01 05:00:00.000000,95,176,108,9,49,14
299,NOV_15831,2019-04-26 07:00:00.000000,130,167,58,4,35,9
300,NOV_15671,2015-02-03 04:00:00.000000,175,132,118,13,75,17
301,NOV_15519,2013-04-26 05:00:00.000000,101,146,83,4,52,9
302,NOV_15669,2014-07-29 05:00:00.000000,77,164,99,9,47,15
303,NOV_15822,2016-10-27 05:00:00.000000,137,218,80,7,34,9
304,NOV_15824,2017-04-27 05:00:00.000000,116,178,61,8,27,14
305,NOV_15514,2012-02-02 04:00:00.000000,86,170,81,11,37,6
306,NOV_15825,2017-07-28 07:00:00.000000,108,213,80,12,26,11
307,NOV_15833,2019-10-29 07:00:00.000000,123,231,89,9,41,13
308,NOV_15826,2017-10-27 07:00:00.000000,113,196,66,15,41,26
309,NOV_15828,2018-04-27 07:00:00.000000,144,220,77,10,35,7
310,NOV_15674,2015-10-28 05:00:00.000000,145,153,81,5,54,12
311,NOV_15830,2019-02-07 06:00:00.000000,106,169,98,10,42,18
312,NOV_15849,2018-10-26 07:00:00.000000,122,174,73,6,32,14
313,NOV_15516,2012-07-26 05:00:00.000000,93,146,85,8,42,7
314,NOV_15518,2013-02-01 04:00:00.000000,96,178,65,6,78,17
315,NOV_15515,2012-04-25 05:00:00.000000,61,167,60,11,34,9
316,NOV_15668,2014-04-28 05:00:00.000000,96,209,86,8,75,11
317,NOV_15820,2016-04-29 05:00:00.000000,133,138,64,15,53,8
318,NOV_15821,2016-07-28 05:00:00.000000,137,187,79,11,55,8
319,NOV_15675,2016-02-03 04:00:00.000000,179,137,80,16,37,13
320,NOV_15827,2018-02-06 06:00:00.000000,128,257,102,14,49,24
321,NOV_15834,2020-02-07 06:00:00.000000,107,208,95,6,46,9
322,NOV_15665,2013-07-30 05:00:00.000000,100,191,76,3,37,9
323,NOV_15672,2015-04-28 05:00:00.000000,148,162,65,12,67,12
324,NRG_16555,2012-02-28 04:00:00.000000,88,139,76,17,68,37
325,NRG_16522,2017-02-28 03:00:00.000000,68,130,49,3,37,17
326,NRG_16535,2014-02-28 04:00:00.000000,98,198,81,18,66,18
327,NRG_16539,2015-02-27 04:00:00.000000,73,137,76,15,81,19
328,NRG_16538,2014-11-05 04:00:00.000000,121,148,108,15,57,19
329,NRG_16372,2019-11-07 04:00:00.000000,47,122,61,7,33,27
330,NRG_16593,2012-11-02 04:30:00.000000,115,148,78,13,37,15
331,NRG_16369,2019-02-28 04:00:00.000000,77,206,104,10,41,21
332,NRG_16370,2019-05-02 05:00:00.000000,57,104,69,4,38,9
333,NRG_16518,2016-02-29 02:30:00.000000,86,168,65,15,62,23
334,NRG_16607,2017-08-03 04:00:00.000000,49,102,38,13,35,7
335,NRG_16556,2012-05-03 05:00:00.000000,106,111,84,8,54,17
336,NRG_16523,2017-05-02 04:00:00.000000,71,91,62,8,28,10
337,NRG_16368,2018-11-08 04:00:00.000000,64,120,75,4,44,15
338,NRG_16519,2016-05-05 05:00:00.000000,77,120,54,15,70,15
339,NRG_16531,2013-02-27 04:00:00.000000,81,153,89,27,67,25
340,NRG_16627,2015-05-08 05:30:00.000000,70,138,69,25,51,32
341,NRG_16520,2016-08-09 05:00:00.000000,71,166,56,22,34,17
342,NRG_16366,2018-05-03 04:00:00.000000,64,118,45,9,33,7
343,NRG_16558,2012-08-08 06:00:00.000000,67,92,73,9,39,12
344,NRG_16536,2014-05-06 04:00:00.000000,109,171,94,17,69,18
345,NRG_16365,2018-03-01 03:00:00.000000,69,141,61,10,41,17
346,NRG_16537,2014-08-07 05:00:00.000000,88,164,85,29,61,28
347,NRG_16517,2015-11-04 04:00:00.000000,92,141,80,13,56,19
348,NRG_16367,2018-08-02 04:00:00.000000,81,146,88,20,48,14
349,NRG_16534,2013-11-12 04:00:00.000000,81,107,55,18,43,11
350,NRG_16532,2013-05-07 05:00:00.000000,68,126,62,14,34,11
351,NRG_16371,2019-08-07 05:00:00.000000,71,146,77,9,56,22
352,NSC_16472,2012-04-24 12:30:00.000000,114,159,69,33,34,6
353,NSC_16441,2015-07-27 04:45:00.000000,157,222,97,7,83,11
354,NSC_16467,2013-07-23 12:30:00.000000,124,153,89,14,52,20
355,NSC_16138,2016-07-27 04:45:00.000000,130,189,92,8,48,14
356,NSC_16444,2014-10-23 04:45:00.000000,185,213,112,21,135,13
357,NSC_16263,2017-01-25 03:45:00.000000,162,243,103,4,71,12
358,NSC_16438,2016-04-21 12:30:00.000000,122,155,80,4,53,10
359,NSC_16470,2012-10-23 12:30:00.000000,189,129,112,21,65,5
360,NSC_16466,2013-10-23 04:45:00.000000,150,187,70,10,62,7
361,NSC_16473,2012-01-24 11:30:00.000000,109,208,106,14,93,11
362,NSC_16024,2014-01-22 03:45:00.000000,131,221,95,22,85,13
363,NSC_16267,2018-01-24 03:45:00.000000,154,279,111,10,90,20
364,NSC_16442,2015-04-29 04:45:00.000000,192,223,132,13,132,11
365,NSC_16395,2019-10-23 04:45:00.000000,112,208,75,12,71,8
366,NSC_16265,2017-07-26 04:45:00.000000,130,266,97,9,58,20
367,NSC_15933,2014-07-23 04:45:00.000000,173,240,94,22,88,12
368,NSC_16264,2017-04-26 04:45:00.000000,110,274,69,9,48,10
369,NSC_16390,2018-07-25 04:45:00.000000,95,239,73,8,65,10
370,NSC_16392,2019-01-24 11:30:00.000000,54,218,67,4,75,11
371,NSC_16394,2019-07-24 04:45:00.000000,128,264,85,5,70,7
372,NSC_16469,2013-01-22 11:30:00.000000,135,213,100,28,62,14
