,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
33,HAS_11031,2019-02-08 03:30:00.000000,156,254,85,5,52,14
34,HAS_11029,2018-07-23 04:30:00.000000,147,233,92,3,56,11
35,HAS_10878,2016-04-18 04:30:00.000000,82,175,52,3,45,5
36,HAS_11032,2019-04-23 04:00:00.000000,67,194,52,1,26,5
37,HAS_10880,2016-10-17 04:30:00.000000,69,203,61,1,26,3
38,HAS_10717,2012-04-23 04:30:00.000000,92,191,77,10,45,3
39,HAS_10719,2012-10-22 04:30:00.000000,90,174,68,1,25,4
40,HAS_11027,2018-02-07 03:00:00.000000,131,294,90,10,59,8
41,HAS_11035,2020-02-11 03:00:00.000000,99,229,67,6,41,15
42,HAS_11030,2018-10-22 04:30:00.000000,146,249,76,6,57,16
43,HAS_10876,2015-10-19 04:30:00.000000,93,160,59,9,36,5
44,HAS_10723,2013-10-21 04:30:00.000000,78,170,44,4,17,3
45,HAS_10874,2015-04-20 04:30:00.000000,81,203,57,5,35,6
46,HAS_10721,2013-04-22 04:30:00.000000,92,148,69,1,41,8
47,HAS_11105,2014-04-21 04:30:00.000000,80,108,38,1,37,3
48,HAS_10879,2016-07-19 04:30:00.000000,64,167,50,0,38,5
49,HAS_11104,2014-07-21 04:30:00.000000,94,156,40,4,38,9
50,HAS_11102,2015-02-09 03:30:00.000000,84,220,77,4,55,11
51,HAS_10882,2017-04-24 04:30:00.000000,69,173,43,2,43,7
52,HAS_11026,2017-10-23 04:30:00.000000,108,183,65,3,48,3
53,HAS_11034,2019-10-22 04:00:00.000000,129,160,76,7,46,11
54,HAS_10716,2012-02-06 03:30:00.000000,94,283,76,0,48,5
55,HAS_10877,2016-02-08 03:30:00.000000,83,144,65,2,32,8
56,HAS_10883,2017-07-24 04:30:00.000000,87,141,45,1,32,8
57,HAS_10720,2013-02-07 12:00:00.000000,79,155,59,0,30,4
58,HBAN_11534,2019-01-24 04:00:00.000000,74,138,97,0,37,15
59,HBAN_11533,2018-10-23 05:00:00.000000,65,96,83,0,36,8
60,HBAN_11466,2017-07-21 05:00:00.000000,60,177,84,2,44,9
61,HBAN_11411,2012-04-18 06:00:00.000000,99,169,86,15,40,9
62,HBAN_11464,2017-01-25 04:00:00.000000,69,113,83,3,52,12
63,HBAN_11468,2018-01-23 04:00:00.000000,83,160,84,2,28,8
64,HBAN_11461,2016-04-20 05:00:00.000000,112,143,73,7,42,9
65,HBAN_11532,2018-07-25 05:00:00.000000,75,124,59,1,40,11
66,HBAN_11604,2013-07-18 06:00:00.000000,87,120,65,5,41,10
67,HBAN_11597,2015-04-22 06:00:00.000000,78,128,74,0,28,16
68,HBAN_11598,2015-01-22 05:00:00.000000,57,160,63,3,39,14
69,HBAN_11602,2014-01-16 05:00:00.000000,90,97,59,2,38,14
70,HBAN_11603,2013-10-17 06:00:00.000000,101,118,75,10,45,17
71,HBAN_11537,2019-10-24 05:00:00.000000,119,145,86,0,29,9
72,HBAN_11606,2013-01-17 05:00:00.000000,72,112,62,8,35,8
73,HBAN_11467,2017-10-25 05:00:00.000000,95,160,79,2,36,18
74,HBAN_11413,2012-10-18 06:00:00.000000,92,123,72,8,31,8
75,HBAN_11536,2019-07-25 05:00:00.000000,82,160,95,1,35,8
76,HBAN_11415,2015-10-22 06:00:00.000000,103,162,100,9,37,13
77,HBAN_11410,2012-01-19 05:00:00.000000,121,132,78,11,42,10
78,HBAN_11600,2014-07-17 21:00:00.000000,73,133,65,1,41,14
79,HBAN_11462,2016-07-21 05:00:00.000000,76,106,64,3,31,7
80,HBAN_11463,2016-10-26 05:00:00.000000,55,91,58,1,26,15
81,HBAN_11601,2014-04-16 06:00:00.000000,77,108,65,11,34,14
82,HBAN_11414,2015-07-23 06:00:00.000000,56,124,59,1,38,12
83,HBAN_11412,2012-07-19 06:00:00.000000,101,116,80,6,25,10
84,HBAN_11531,2018-04-24 05:00:00.000000,67,120,79,1,33,4
85,HBAN_11538,2020-01-23 04:00:00.000000,67,79,72,0,24,6
86,HBAN_11465,2017-04-19 05:00:00.000000,99,118,69,3,33,9
87,HBI_11081,2018-05-01 04:30:00.000000,69,116,58,3,19,5
88,HBI_11079,2018-11-01 04:30:00.000000,75,177,62,1,24,1
89,HBI_10911,2014-10-29 12:30:00.000000,63,180,86,3,23,3
90,HBI_10909,2014-04-24 12:30:00.000000,49,139,62,1,27,6
91,HBI_11057,2016-10-27 12:30:00.000000,88,121,57,0,32,1
92,HBI_11058,2017-02-02 11:30:00.000000,111,105,65,3,21,3
93,HBI_10910,2014-07-23 12:30:00.000000,42,131,63,0,39,4
94,HBI_10771,2013-04-23 12:30:00.000000,68,178,97,3,36,3
95,HBI_10907,2013-10-30 12:30:00.000000,68,159,68,2,31,0
96,HBI_11070,2020-02-07 03:30:00.000000,97,122,63,0,19,2
97,HBI_10906,2013-07-30 12:30:00.000000,64,150,80,1,49,1
98,HBI_10769,2012-10-23 12:30:00.000000,76,198,62,0,44,4
99,HBI_11055,2016-04-21 12:30:00.000000,51,98,42,0,39,2
100,HBI_10913,2015-04-23 00:30:00.000000,52,139,79,4,30,1
101,HBI_10908,2014-01-29 11:30:00.000000,43,173,75,0,36,4
102,HBI_11076,2019-08-01 04:30:00.000000,79,163,89,0,20,0
103,HBI_11078,2019-02-07 03:30:00.000000,76,111,76,2,40,2
104,HBI_10914,2015-07-30 12:30:00.000000,63,141,91,3,47,2
105,HBI_10770,2013-02-05 11:30:00.000000,78,196,96,3,47,5
106,HBI_11080,2018-08-01 04:30:00.000000,86,199,61,12,26,9
107,HBI_11085,2017-05-02 12:30:00.000000,88,181,83,1,28,5
108,HBI_11054,2016-02-04 11:30:00.000000,107,165,91,2,54,6
109,HBI_11075,2019-10-31 04:30:00.000000,60,135,68,2,28,1
110,HBI_11084,2017-08-01 12:30:00.000000,80,160,77,0,38,4
111,HBI_11077,2019-05-02 04:30:00.000000,64,129,65,0,17,1
112,HBI_10767,2012-02-15 11:30:00.000000,109,111,112,3,59,5
113,HBI_10915,2015-10-28 12:30:00.000000,44,139,70,1,30,1
114,HBI_11083,2017-11-01 12:30:00.000000,80,91,66,2,20,1
115,HCA_10714,2013-02-05 05:00:00.000000,74,96,96,67,43,3
116,HCA_10711,2012-05-03 06:00:00.000000,76,109,68,75,33,6
117,HCA_10710,2012-02-06 05:00:00.000000,82,137,82,82,34,5
118,HCA_10865,2015-02-03 05:00:00.000000,70,139,132,58,47,9
119,HCA_10712,2012-08-06 05:00:00.000000,91,99,84,59,19,4
120,HCA_10872,2016-10-27 06:00:00.000000,88,135,98,67,38,5
121,HCA_10859,2013-08-01 06:00:00.000000,59,124,79,59,46,5
122,HCA_10861,2014-02-04 05:00:00.000000,86,91,135,59,40,6
123,HCA_10873,2017-01-31 05:00:00.000000,74,113,120,54,45,10
124,HCA_11019,2018-05-01 07:00:00.000000,86,98,89,63,20,3
125,HCA_11024,2019-10-29 06:00:00.000000,63,152,73,34,37,3
126,HCA_10869,2016-01-28 05:00:00.000000,89,164,98,60,28,5
127,HCA_11015,2017-05-02 07:00:00.000000,69,82,75,58,32,5
128,HCA_11023,2019-07-30 06:00:00.000000,67,109,80,55,71,4
129,HCA_10862,2014-04-29 06:00:00.000000,85,88,86,64,40,5
130,HCA_11020,2018-07-25 06:00:00.000000,78,136,87,41,36,7
131,HCA_11017,2017-10-31 06:00:00.000000,87,105,92,56,47,10
132,HCA_11022,2019-04-30 06:00:00.000000,70,171,89,45,28,7
133,HCA_10866,2015-05-05 07:00:00.000000,49,136,93,69,47,7
134,HCA_10860,2013-11-05 06:00:00.000000,70,121,79,56,54,4
135,HCA_10868,2015-10-28 06:00:00.000000,114,93,105,64,73,4
136,HCA_11018,2018-01-30 05:00:00.000000,49,144,93,57,41,8
137,HCA_10715,2013-05-02 06:00:00.000000,72,82,100,79,30,8
138,HCA_10870,2016-05-03 07:00:00.000000,56,72,64,63,22,6
139,HCA_11016,2017-07-25 06:00:00.000000,102,118,60,68,27,3
140,HCA_11021,2018-10-30 06:00:00.000000,72,114,78,36,36,7
141,HCA_10867,2015-08-05 06:00:00.000000,69,124,98,58,41,3
142,HES_10972,2019-08-01 06:00:00.000000,59,89,91,8,38,6
143,HES_10518,2012-01-25 05:00:00.000000,108,104,93,7,55,19
144,HES_10971,2019-04-25 06:00:00.000000,32,69,68,8,50,6
145,HES_11114,2016-01-27 05:00:00.000000,82,152,112,13,67,29
146,HES_10451,2013-10-30 06:00:00.000000,54,70,65,6,52,2
147,HES_10658,2014-04-30 06:00:00.000000,70,79,84,10,65,6
148,HES_10521,2012-11-02 06:00:00.000000,72,81,85,3,55,9
149,HES_10520,2012-07-25 06:00:00.000000,58,96,107,1,84,17
150,HES_10968,2018-07-25 06:00:00.000000,55,135,103,10,82,7
151,HES_10818,2017-01-25 05:00:00.000000,90,157,95,6,95,18
152,HES_10523,2013-04-24 06:00:00.000000,76,91,64,9,55,8
153,HES_10660,2014-10-29 06:00:00.000000,57,72,66,3,41,6
154,HES_10524,2013-07-31 06:00:00.000000,73,77,81,10,71,7
155,HES_10452,2014-01-29 05:00:00.000000,68,89,78,16,46,4
156,HES_10974,2020-01-29 05:00:00.000000,64,88,101,12,54,7
157,HES_10522,2013-01-30 05:00:00.000000,58,92,58,3,55,9
158,HES_11115,2015-10-28 06:00:00.000000,63,112,82,4,53,10
159,HES_10816,2016-07-27 06:00:00.000000,91,141,68,20,71,12
160,HES_10970,2019-01-30 05:00:00.000000,45,73,79,11,53,6
161,HES_10817,2016-10-26 06:00:00.000000,79,123,109,7,67,14
162,HES_10815,2016-04-27 06:00:00.000000,84,128,98,6,49,13
163,HES_10823,2018-04-25 06:00:00.000000,69,119,121,12,57,14
164,HES_10661,2015-01-28 05:00:00.000000,84,137,112,12,52,7
165,HES_10819,2017-04-26 06:00:00.000000,78,151,94,3,68,12
166,HES_10969,2018-10-31 06:00:00.000000,49,75,93,12,45,10
167,HES_10822,2018-02-05 05:00:00.000000,74,113,97,17,76,10
168,HES_10659,2014-07-30 06:00:00.000000,61,74,69,4,42,4
169,HES_10519,2012-04-25 06:00:00.000000,63,56,65,2,39,10
170,HES_10820,2017-07-26 06:00:00.000000,66,155,119,8,63,13
171,HIG_11043,2019-11-05 04:00:00.000000,123,219,87,20,50,9
172,HIG_10733,2012-11-02 05:00:00.000000,133,154,90,35,47,8
173,HIG_10737,2013-10-29 05:00:00.000000,133,206,95,35,37,6
174,HIG_10891,2017-02-03 04:30:00.000000,152,161,84,17,54,10
175,HIG_10741,2014-10-28 05:00:00.000000,105,221,81,17,41,12
176,HIG_10889,2016-10-28 05:00:00.000000,102,183,48,15,43,11
177,HIG_10886,2016-02-05 04:00:00.000000,125,197,100,21,44,15
178,HIG_10731,2012-05-03 05:00:00.000000,104,224,71,23,59,13
179,HIG_11041,2019-05-02 04:00:00.000000,124,204,93,15,68,13
180,HIG_10885,2015-10-27 05:00:00.000000,172,148,105,30,49,13
181,HIG_10730,2012-02-08 04:00:00.000000,147,186,92,18,41,9
182,HIG_10894,2017-10-27 05:00:00.000000,142,217,92,14,38,11
183,HIG_10736,2013-07-30 05:00:00.000000,132,244,108,42,42,10
184,HIG_10738,2014-02-04 04:00:00.000000,132,235,129,29,57,9
185,HIG_11042,2019-08-02 05:00:00.000000,158,175,78,24,31,6
186,HIG_10740,2014-07-31 07:00:00.000000,113,217,101,34,55,9
187,HIG_10893,2017-07-28 05:00:00.000000,146,203,75,18,44,8
188,HIG_11037,2018-04-27 05:00:00.000000,104,217,75,14,59,11
189,HIG_10732,2012-08-02 05:00:00.000000,127,154,89,26,44,5
190,HIG_10734,2013-02-05 04:00:00.000000,161,294,133,41,68,12
191,HIG_10743,2015-04-28 05:00:00.000000,110,217,75,25,55,11
192,HIG_11040,2019-02-05 04:00:00.000000,148,219,83,15,39,13
193,HIG_11036,2018-02-09 04:00:00.000000,128,244,76,18,48,9
194,HIG_11044,2020-02-04 04:00:00.000000,164,208,86,28,43,24
195,HIG_10884,2015-07-28 04:00:00.000000,96,265,91,21,50,13
196,HIG_10892,2017-04-28 05:00:00.000000,131,192,63,27,27,6
197,HIG_10742,2015-02-03 04:00:00.000000,115,224,87,21,44,11
198,HLT_10803,2014-08-01 06:00:00.000000,57,229,93,6,55,7
199,HLT_10801,2014-02-27 05:00:00.000000,51,226,100,3,65,8
200,HLT_10954,2019-02-13 05:00:00.000000,77,172,96,3,60,8
201,HLT_10804,2014-10-31 06:00:00.000000,60,185,63,5,57,5
202,HLT_10807,2015-07-29 06:00:00.000000,103,227,104,7,67,9
203,HLT_10942,2016-02-26 05:00:00.000000,108,232,94,5,99,11
204,HLT_10952,2018-07-25 06:00:00.000000,74,201,92,10,67,9
205,HLT_10802,2014-05-09 06:00:00.000000,52,173,67,4,48,9
206,HLT_10943,2016-04-27 06:00:00.000000,115,219,118,1,72,10
207,HLT_10805,2015-02-18 05:00:00.000000,78,242,112,3,57,16
208,HLT_10944,2016-07-27 08:00:00.000000,94,121,86,3,58,6
209,HLT_10806,2015-04-29 06:00:00.000000,95,293,137,11,79,14
210,HLT_10947,2017-05-02 06:00:00.000000,76,216,102,11,53,10
211,HLT_10949,2017-10-26 06:00:00.000000,76,194,70,1,76,8
212,HLT_10946,2017-02-15 05:00:00.000000,111,206,113,5,43,8
213,HLT_10941,2015-10-28 06:00:00.000000,107,208,147,8,70,7
214,HLT_10951,2018-04-26 06:00:00.000000,75,195,92,6,66,8
215,HLT_10950,2018-02-14 05:00:00.000000,88,185,102,10,61,4
216,HLT_10953,2018-10-24 06:00:00.000000,87,197,90,4,81,7
217,HLT_10956,2019-07-24 06:00:00.000000,72,211,89,3,71,11
218,HLT_10948,2017-07-26 06:00:00.000000,109,211,121,8,54,10
219,HLT_10955,2019-05-02 06:00:00.000000,77,219,72,3,73,6
220,HOG_10754,2014-07-22 17:00:00.000000,120,156,97,2,47,7
221,HOG_10750,2013-07-25 05:00:00.000000,123,146,70,3,40,3
222,HOG_10902,2017-01-31 04:00:00.000000,94,182,79,0,44,18
223,HOG_10755,2014-10-21 05:00:00.000000,111,156,77,0,46,13
224,HOG_11047,2018-07-24 05:00:00.000000,90,169,87,5,54,7
225,HOG_10899,2016-04-19 05:00:00.000000,124,172,56,3,45,4
226,HOG_11052,2019-10-22 05:00:00.000000,102,148,71,3,43,14
227,HOG_10897,2015-10-20 05:00:00.000000,136,197,70,2,46,14
228,HOG_10748,2013-01-29 04:00:00.000000,110,155,68,7,39,6
229,HOG_10752,2014-01-30 04:00:00.000000,98,163,73,3,37,5
230,HOG_10895,2015-04-21 05:00:00.000000,142,165,82,0,53,9
231,HOG_11048,2018-10-23 05:00:00.000000,116,172,54,7,70,15
232,HOG_10747,2012-10-23 05:00:00.000000,137,138,64,5,56,10
233,HOG_10896,2015-07-24 05:00:00.000000,123,198,79,6,66,11
234,HOG_10756,2015-01-29 04:00:00.000000,90,154,62,4,39,6
235,HOG_11045,2018-01-30 04:00:00.000000,113,166,67,9,61,11
236,HOG_11046,2018-04-24 05:00:00.000000,138,211,76,4,53,12
237,HOG_10746,2012-08-01 05:00:00.000000,121,148,61,4,51,7
238,HOG_10903,2017-04-18 05:00:00.000000,116,169,76,3,53,20
239,HOG_10744,2012-01-24 04:00:00.000000,136,175,83,6,45,20
240,HOG_10751,2013-10-22 05:00:00.000000,106,123,69,1,45,4
241,HOG_10901,2016-10-18 05:00:00.000000,122,151,62,3,45,7
242,HOG_10753,2014-04-22 05:00:00.000000,102,169,57,1,57,5
243,HOG_11053,2020-01-28 04:00:00.000000,141,164,58,0,38,21
244,HOG_11049,2019-01-29 04:00:00.000000,128,147,57,2,45,9
245,HOG_10905,2017-10-17 05:00:00.000000,147,193,64,9,51,13
246,HOG_10900,2016-07-28 05:00:00.000000,126,165,59,1,35,10
247,HOG_11050,2019-04-23 05:00:00.000000,124,159,69,5,44,11
248,HOG_10745,2012-04-25 05:00:00.000000,95,167,75,6,47,9
249,HOLX_10790,2014-11-05 11:30:00.000000,74,150,71,3,62,9
250,HOLX_10791,2015-01-28 11:30:00.000000,69,209,86,8,43,3
251,HOLX_10449,2017-08-02 12:30:00.000000,107,192,69,10,53,8
252,HOLX_10932,2018-02-08 11:30:00.000000,93,206,80,9,43,5
253,HOLX_10795,2016-01-27 11:30:00.000000,75,245,95,7,74,4
254,HOLX_10796,2016-04-27 12:30:00.000000,110,230,91,9,61,7
255,HOLX_10940,2020-01-29 11:30:00.000000,94,145,55,4,44,1
256,HOLX_10935,2018-11-07 11:30:00.000000,104,176,100,14,44,2
257,HOLX_10653,2013-05-06 13:00:00.000000,131,178,107,8,55,11
258,HOLX_10936,2019-01-30 11:30:00.000000,75,172,75,12,27,6
259,HOLX_10933,2018-05-02 12:30:00.000000,104,194,67,1,47,4
260,HOLX_10650,2012-07-30 13:00:00.000000,104,129,115,6,66,18
261,HOLX_10657,2014-04-30 13:00:00.000000,92,183,96,6,97,8
262,HOLX_10450,2014-07-30 12:30:00.000000,88,185,88,10,58,12
263,HOLX_10646,2012-01-30 12:00:00.000000,68,175,105,5,67,4
264,HOLX_10938,2019-07-31 12:30:00.000000,74,193,65,6,41,4
265,HOLX_10931,2017-11-08 11:30:00.000000,102,189,96,6,61,4
266,HOLX_10799,2017-02-01 11:30:00.000000,79,179,93,1,64,7
267,HOLX_10648,2012-04-30 04:15:00.000000,50,156,78,6,77,9
268,HOLX_10793,2015-07-29 12:30:00.000000,80,236,109,4,68,10
269,HOLX_10939,2019-11-06 11:30:00.000000,76,169,67,3,55,6
270,HOLX_10652,2013-02-04 12:00:00.000000,89,161,107,7,47,14
271,HOLX_10797,2016-07-27 12:30:00.000000,84,225,77,6,53,3
272,HOLX_10937,2019-05-01 12:30:00.000000,89,177,72,7,54,2
273,HOLX_10934,2018-07-31 12:30:00.000000,114,244,120,22,61,8
274,HOLX_10798,2016-11-02 12:30:00.000000,78,236,102,5,64,4
275,HOLX_10792,2015-04-29 12:30:00.000000,71,238,93,1,55,2
276,HOLX_10655,2013-11-11 12:00:00.000000,107,167,95,10,109,31
277,HOLX_10654,2013-08-05 13:00:00.000000,54,149,88,11,66,9
278,HON_10469,2012-01-27 04:30:00.000000,90,195,79,6,35,5
279,HON_10635,2016-04-22 05:30:00.000000,113,206,93,12,43,10
280,HON_10471,2012-07-18 05:00:00.000000,102,187,76,1,29,7
281,HON_10637,2016-10-21 05:30:00.000000,128,198,78,6,79,7
282,HON_10930,2020-01-31 03:30:00.000000,97,215,104,11,43,8
283,HON_10474,2013-04-19 05:30:00.000000,82,192,83,9,41,1
284,HON_11128,2015-04-17 05:30:00.000000,135,274,113,4,52,7
285,HON_10473,2013-01-25 04:00:00.000000,89,211,82,3,26,4
286,HON_11127,2015-07-17 05:30:00.000000,90,259,60,2,51,8
287,HON_10927,2019-04-18 04:30:00.000000,90,215,104,7,38,10
288,HON_10789,2018-07-20 05:30:00.000000,62,237,75,9,48,7
289,HON_11133,2014-01-24 04:00:00.000000,64,222,73,5,63,4
290,HON_10786,2017-10-20 05:30:00.000000,95,241,65,5,69,12
291,HON_10472,2012-10-19 05:30:00.000000,107,178,89,2,53,5
292,HON_11129,2015-01-23 04:30:00.000000,108,234,99,12,48,5
293,HON_11131,2014-07-18 05:30:00.000000,78,205,70,5,27,4
294,HON_10640,2017-07-21 05:30:00.000000,92,212,80,3,54,4
295,HON_11163,2013-07-19 05:30:00.000000,84,205,82,2,39,1
296,HON_10639,2017-04-21 05:30:00.000000,73,200,74,3,38,1
297,HON_10926,2019-02-01 03:30:00.000000,100,277,108,3,69,16
298,HON_10929,2019-10-17 04:30:00.000000,77,223,80,6,48,5
299,HON_10470,2012-04-20 05:30:00.000000,96,204,85,5,29,1
300,HON_10925,2018-10-19 04:30:00.000000,74,231,120,20,51,11
301,HON_11130,2014-10-17 05:30:00.000000,91,247,97,9,60,4
302,HON_10787,2018-01-26 03:00:00.000000,75,226,79,21,61,12
303,HON_10788,2018-04-20 03:30:00.000000,54,206,80,7,52,10
304,HON_10638,2017-01-27 04:30:00.000000,131,225,95,3,80,18
305,HON_10928,2019-07-18 04:30:00.000000,107,207,110,9,35,12
306,HON_10636,2016-07-22 05:30:00.000000,101,269,81,2,62,3
307,HP_10702,2013-04-25 07:00:00.000000,73,103,79,29,26,5
308,HP_10700,2012-11-15 06:00:00.000000,45,87,79,21,29,5
309,HP_10707,2014-07-31 07:00:00.000000,44,118,75,34,31,6
310,HP_10704,2013-11-14 06:00:00.000000,68,115,95,38,25,11
311,HP_10853,2016-01-28 06:00:00.000000,155,138,114,27,44,11
312,HP_10857,2017-01-26 06:00:00.000000,119,124,119,45,38,9
313,HP_11014,2020-02-04 06:00:00.000000,66,149,96,51,55,4
314,HP_11011,2019-04-25 07:00:00.000000,73,106,99,26,45,10
315,HP_10697,2012-01-31 06:00:00.000000,81,90,104,38,44,6
316,HP_11005,2017-11-16 06:00:00.000000,65,136,107,45,26,15
317,HP_10698,2012-04-26 07:00:00.000000,47,62,76,38,47,9
318,HP_11009,2018-11-16 06:00:00.000000,70,110,99,28,23,20
319,HP_11010,2019-01-30 06:00:00.000000,73,108,103,31,49,2
320,HP_11006,2018-01-25 06:00:00.000000,64,139,107,36,26,17
321,HP_10706,2014-04-24 07:00:00.000000,48,97,113,47,34,11
322,HP_11004,2017-07-27 07:00:00.000000,67,138,107,40,26,12
323,HP_10850,2015-04-23 07:00:00.000000,133,115,114,35,39,7
324,HP_11012,2019-07-25 07:00:00.000000,67,110,103,21,40,14
325,HP_10856,2016-11-17 06:00:00.000000,91,115,115,47,22,18
326,HP_10703,2013-07-26 07:00:00.000000,88,146,89,26,24,12
327,HP_10858,2017-04-27 07:00:00.000000,70,98,96,36,25,13
328,HP_10852,2015-11-12 06:00:00.000000,117,96,101,48,39,11
329,HP_10699,2012-07-27 07:00:00.000000,83,57,83,34,28,4
330,HP_11008,2018-07-26 07:00:00.000000,64,133,103,39,23,13
331,HP_11007,2018-04-26 07:00:00.000000,59,160,96,43,27,7
332,HP_10705,2014-01-30 06:00:00.000000,69,156,92,44,41,9
333,HP_10854,2016-05-02 07:00:00.000000,131,121,119,37,28,10
334,HP_10849,2015-01-29 06:00:00.000000,124,92,136,52,28,13
335,HP_10855,2016-07-28 07:00:00.000000,94,102,97,38,34,12
336,HPE_10964,2019-02-21 12:00:00.000000,65,188,52,2,56,4
337,HPE_10967,2019-11-25 12:00:00.000000,72,196,58,7,66,10
338,HPE_10808,2016-03-04 12:00:00.000000,113,214,89,16,46,16
339,HPE_10965,2019-05-23 12:30:00.000000,83,170,66,3,47,9
340,HPE_10813,2017-05-31 13:00:00.000000,109,145,65,2,51,14
341,HPE_10810,2016-09-07 13:00:00.000000,83,216,62,7,90,4
342,HPE_10812,2017-02-23 12:00:00.000000,128,161,79,4,65,11
343,HPE_10966,2019-08-27 13:00:00.000000,63,163,52,8,68,5
344,HPE_10961,2018-05-22 13:00:00.000000,57,213,53,6,66,6
345,HPE_10962,2018-08-28 13:00:00.000000,46,187,56,0,51,8
346,HPE_10960,2018-02-22 11:30:00.000000,75,198,61,3,69,12
347,HPE_10959,2017-11-21 11:30:00.000000,94,167,70,1,70,8
348,HPE_10963,2018-12-05 12:00:00.000000,64,181,41,8,54,10
349,HPE_10814,2017-09-05 13:00:00.000000,96,233,78,2,62,18
350,HRB_3449,2016-06-09 12:30:00.000000,117,133,62,7,79,19
351,HRB_3451,2016-12-07 11:30:00.000000,128,151,84,11,156,14
352,HRB_3442,2014-03-06 11:30:00.000000,76,109,76,22,49,14
353,HRB_3557,2018-06-12 12:30:00.000000,58,167,48,15,52,13
354,HRB_3441,2013-09-03 12:30:00.000000,54,70,67,52,60,14
355,HRB_3339,2012-09-05 12:30:00.000000,59,81,66,27,30,12
356,HRB_3554,2017-08-29 12:30:00.000000,54,95,50,9,34,9
357,HRB_3444,2014-09-03 12:30:00.000000,56,78,75,23,57,9
358,HRB_3562,2019-08-28 12:30:00.000000,60,131,66,1,40,6
359,HRB_3446,2015-06-09 12:30:00.000000,143,150,116,39,58,21
360,HRB_3448,2016-03-04 11:30:00.000000,158,136,90,11,40,17
361,HRB_3443,2014-06-11 04:30:00.000000,96,172,71,24,63,12
362,HRB_3553,2017-06-13 12:30:00.000000,90,224,64,10,61,14
363,HRB_3439,2013-03-07 11:30:00.000000,113,104,77,28,39,6
364,HRB_3558,2018-08-28 12:30:00.000000,63,105,65,2,52,6
365,HRB_3445,2015-03-05 11:30:00.000000,186,99,87,28,48,21
366,HRB_3556,2018-03-06 11:30:00.000000,32,93,43,12,26,3
367,HRB_3450,2016-08-30 12:30:00.000000,63,49,37,11,42,5
368,HRB_3337,2012-03-07 11:30:00.000000,88,134,74,23,25,20
369,HRB_3555,2017-12-06 03:30:00.000000,47,149,68,12,75,15
370,HRB_3440,2013-06-12 12:30:00.000000,139,165,96,66,71,22
371,HRB_3438,2012-12-06 03:15:00.000000,169,467,207,53,190,39
372,HRB_3559,2018-12-06 03:30:00.000000,60,108,59,5,86,7
373,HRB_3563,2019-12-04 11:30:00.000000,44,126,56,10,49,6
374,HRB_3561,2019-06-11 04:30:00.000000,69,206,77,7,56,5
375,HRB_3560,2019-03-07 03:30:00.000000,84,167,60,5,36,5
376,HRL_11482,2014-11-25 04:30:00.000000,55,115,59,6,57,3
