,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
101,JPM_12229,2015-10-14 13:00:00.000000,96,137,78,10,27,15
102,JPM_12228,2015-07-14 04:30:00.000000,113,176,91,24,78,14
103,JPM_12226,2015-01-15 03:30:00.000000,188,202,171,23,89,23
104,JPM_12227,2015-04-14 04:30:00.000000,86,129,68,14,36,14
105,JPM_12108,2013-10-11 04:30:00.000000,187,137,115,47,77,11
106,JPM_12106,2013-04-12 04:30:00.000000,142,143,86,25,61,8
107,JPM_12372,2016-04-13 04:30:00.000000,144,164,106,23,71,18
108,JPM_12104,2012-10-12 04:30:00.000000,149,132,87,36,56,2
109,JPM_12640,2019-07-16 04:30:00.000000,95,149,61,4,39,9
110,JPM_12225,2014-10-14 04:30:00.000000,146,237,123,48,78,23
111,JPM_12222,2014-01-14 03:30:00.000000,147,221,175,51,81,30
112,JPM_12107,2013-07-12 04:30:00.000000,198,187,164,27,62,15
113,JPM_12371,2016-01-14 03:30:00.000000,139,158,113,16,43,16
114,JPM_12641,2019-10-15 04:30:00.000000,98,106,47,14,35,6
115,JPM_12527,2018-01-12 03:30:00.000000,99,176,104,7,79,14
116,JPM_12524,2017-04-13 04:30:00.000000,87,102,77,15,33,5
117,JPM_12525,2017-07-14 04:30:00.000000,108,129,91,26,57,22
118,JPM_12374,2016-10-14 04:30:00.000000,86,128,80,5,49,17
119,JPM_12636,2018-07-13 04:30:00.000000,88,115,64,14,36,4
120,JWN_16515,2017-05-12 12:45:00.000000,71,156,65,0,31,3
121,JWN_16278,2017-08-10 12:45:00.000000,41,165,53,0,20,3
122,JWN_16277,2017-02-23 11:45:00.000000,69,168,48,1,39,4
123,JWN_16147,2014-05-15 12:45:00.000000,61,141,73,1,37,3
124,JWN_16140,2012-05-10 12:45:00.000000,58,163,59,0,32,4
125,JWN_16437,2014-02-20 11:45:00.000000,46,147,75,2,39,3
126,JWN_16404,2019-08-21 12:45:00.000000,51,166,51,2,28,3
127,JWN_16149,2014-11-13 11:45:00.000000,59,123,57,1,44,5
128,JWN_16272,2015-11-12 11:45:00.000000,84,108,63,0,42,2
129,JWN_16144,2013-05-16 12:45:00.000000,62,202,68,2,35,5
130,JWN_16145,2013-08-15 12:45:00.000000,56,137,81,3,23,4
131,JWN_16273,2016-02-19 11:45:00.000000,75,162,69,0,38,9
132,JWN_16141,2012-08-09 12:45:00.000000,42,195,61,2,32,2
133,JWN_16041,2012-02-16 11:45:00.000000,57,147,92,0,42,6
134,JWN_16402,2019-02-28 11:45:00.000000,55,135,46,1,35,5
135,JWN_16275,2016-08-11 12:45:00.000000,67,185,56,2,36,12
136,JWN_16143,2013-02-21 11:45:00.000000,38,152,62,1,39,6
137,JWN_16148,2014-08-15 12:45:00.000000,41,155,52,2,37,2
138,JWN_16398,2018-03-01 11:45:00.000000,28,115,44,5,33,1
139,JWN_16146,2013-11-14 11:45:00.000000,50,135,51,1,30,6
140,JWN_16397,2017-11-09 11:45:00.000000,53,168,51,3,22,6
141,JWN_16405,2019-11-21 11:45:00.000000,36,143,48,2,28,4
142,JWN_16142,2012-11-08 11:45:00.000000,58,187,61,0,37,5
143,JWN_16399,2018-05-17 12:45:00.000000,48,157,51,0,36,5
144,JWN_16274,2016-05-13 12:45:00.000000,70,151,55,2,45,18
145,JWN_16403,2019-05-21 12:45:00.000000,49,124,46,2,25,5
146,JWN_16269,2015-02-19 11:45:00.000000,62,148,62,2,35,1
