,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
229,IP_11783,2013-07-25 05:00:00.000000,93,164,62,1,41,4
230,IP_11830,2016-07-29 06:00:00.000000,97,157,78,11,77,15
231,IP_11897,2019-10-31 06:00:00.000000,105,154,85,9,46,3
232,IP_11892,2018-07-26 06:00:00.000000,92,152,66,6,48,14
233,IP_11891,2018-04-26 06:00:00.000000,114,170,80,3,49,11
234,IP_11833,2017-04-27 06:00:00.000000,119,170,99,18,45,12
235,IP_11834,2017-07-27 06:00:00.000000,80,183,92,14,34,10
236,IP_11831,2016-10-27 06:00:00.000000,109,162,66,10,33,5
237,IP_11829,2016-04-27 12:30:00.000000,105,192,74,2,61,7
238,IP_11832,2017-02-02 05:00:00.000000,119,155,55,6,60,7
239,IP_11895,2019-04-25 06:00:00.000000,139,192,92,4,50,8
240,IP_11898,2020-01-31 05:00:00.000000,113,160,69,13,41,15
241,IP_11780,2012-10-25 05:00:00.000000,119,190,86,8,57,15
242,IP_11788,2014-11-04 05:00:00.000000,140,169,90,6,70,12
243,IP_11779,2012-07-26 05:00:00.000000,113,164,78,6,37,10
244,IPG_11980,2015-02-13 03:30:00.000000,75,194,56,6,41,4
245,IPG_11880,2017-10-24 04:30:00.000000,102,188,64,13,53,16
246,IPG_11886,2019-04-26 04:30:00.000000,91,171,55,5,35,4
247,IPG_11768,2012-07-26 04:30:00.000000,59,158,51,5,53,5
248,IPG_11884,2018-10-19 04:30:00.000000,72,245,50,3,42,9
249,IPG_11767,2012-04-26 04:30:00.000000,65,173,44,8,33,2
250,IPG_11881,2018-02-14 03:30:00.000000,81,206,54,5,45,12
251,IPG_11822,2016-07-21 04:30:00.000000,87,200,65,14,42,8
252,IPG_11979,2015-04-24 04:30:00.000000,64,178,65,7,57,10
253,IPG_11819,2015-10-21 04:30:00.000000,56,221,50,10,39,8
254,IPG_11824,2017-02-10 03:30:00.000000,64,214,55,5,44,8
255,IPG_11772,2013-07-19 04:30:00.000000,72,171,50,7,68,2
256,IPG_11883,2018-07-24 04:30:00.000000,77,220,39,3,32,11
257,IPG_11888,2019-10-22 04:30:00.000000,67,176,43,7,37,11
258,IPG_11771,2013-04-19 04:30:00.000000,91,169,55,9,36,3
259,IPG_11882,2018-04-29 04:30:00.000000,86,185,56,12,42,9
260,IPG_11821,2016-04-22 04:30:00.000000,44,238,70,10,40,9
261,IPG_11825,2017-04-21 04:30:00.000000,83,211,47,7,56,9
262,IPG_11887,2019-07-23 04:30:00.000000,95,222,42,3,21,4
263,IPG_11776,2014-07-18 04:30:00.000000,91,190,61,2,39,3
264,IPG_11766,2012-02-24 03:30:00.000000,66,163,64,10,32,4
265,IPG_11770,2013-02-22 03:30:00.000000,62,187,56,15,31,6
266,IPG_11775,2014-04-22 04:30:00.000000,67,159,43,2,48,7
267,IPG_11823,2016-10-21 04:30:00.000000,68,186,61,1,52,7
268,IPG_11820,2016-02-12 03:30:00.000000,93,183,72,7,23,11
269,IPG_11889,2020-02-12 03:30:00.000000,69,177,46,6,28,9
270,IPG_11978,2015-07-22 04:30:00.000000,74,178,49,0,31,7
271,IPG_11769,2012-10-26 04:30:00.000000,92,148,71,8,27,9
272,IPG_11773,2013-10-18 04:30:00.000000,64,175,60,7,55,9
273,IR_11357,2016-07-27 06:00:00.000000,131,182,67,14,32,4
274,IR_11295,2014-02-11 05:00:00.000000,90,86,55,14,36,4
275,IR_11355,2016-02-09 05:00:00.000000,117,146,80,17,35,6
276,IR_11494,2019-10-29 06:00:00.000000,99,190,96,22,24,14
277,IR_11356,2016-04-26 06:00:00.000000,111,235,74,22,33,4
278,IR_11608,2018-07-25 06:00:00.000000,83,223,85,17,30,13
279,IR_11174,2017-02-01 05:00:00.000000,107,187,75,22,35,8
280,IR_11287,2012-02-08 05:00:00.000000,120,157,77,9,54,8
281,IR_11490,2018-10-24 06:00:00.000000,74,230,88,17,41,14
282,IR_11185,2014-04-23 06:00:00.000000,116,129,76,14,41,1
283,IR_11417,2018-04-25 06:00:00.000000,79,251,98,16,39,17
284,IR_11175,2017-04-26 06:00:00.000000,95,224,100,15,24,9
285,IR_11173,2016-10-26 06:00:00.000000,91,196,75,28,32,12
286,IR_11354,2015-10-27 06:00:00.000000,113,137,80,26,37,9
287,IR_11294,2013-10-18 06:30:00.000000,73,134,48,9,22,4
288,IR_11188,2015-01-30 05:00:00.000000,101,138,90,24,59,4
289,IR_11352,2015-04-23 06:00:00.000000,100,162,64,20,35,2
290,IR_11491,2019-01-30 05:00:00.000000,128,243,94,28,45,11
291,IR_11291,2013-02-01 05:00:00.000000,108,149,61,3,38,4
292,IR_11290,2012-10-19 06:30:00.000000,84,146,74,6,38,5
293,IR_11495,2020-01-29 05:00:00.000000,130,216,86,34,83,10
294,IR_11293,2013-07-19 06:30:00.000000,73,131,46,12,21,6
295,IR_11493,2019-07-30 06:00:00.000000,95,229,97,19,38,21
296,IR_11292,2013-04-23 06:00:00.000000,62,99,61,7,26,1
297,IR_11178,2018-01-31 05:00:00.000000,85,230,93,29,30,20
298,IR_11186,2014-07-22 06:00:00.000000,90,155,73,21,42,4
299,IR_11187,2014-10-22 06:00:00.000000,121,101,82,23,35,12
300,IR_11177,2017-10-25 06:00:00.000000,111,195,72,21,40,11
301,IR_11353,2015-07-28 06:00:00.000000,111,115,106,22,26,6
302,IRM_12258,2012-04-26 04:30:00.000000,67,223,64,2,42,19
303,IRM_12677,2019-10-31 04:30:00.000000,74,182,63,3,92,8
304,IRM_12712,2015-02-20 03:30:00.000000,74,172,77,4,41,13
305,IRM_12710,2015-07-30 04:30:00.000000,114,160,78,11,42,5
306,IRM_12681,2018-10-25 04:30:00.000000,78,162,52,11,41,2
307,IRM_12705,2016-11-01 04:30:00.000000,124,174,84,14,36,15
308,IRM_12257,2012-02-23 03:30:00.000000,98,171,85,6,66,18
309,IRM_12713,2014-10-30 04:30:00.000000,67,139,75,13,56,11
310,IRM_12704,2017-02-23 03:30:00.000000,103,217,74,9,60,15
311,IRM_12680,2019-02-14 03:30:00.000000,62,182,61,4,49,15
312,IRM_12391,2013-10-31 04:30:00.000000,71,223,80,14,53,8
313,IRM_12393,2014-05-01 04:30:00.000000,65,154,64,21,25,3
314,IRM_12392,2014-02-28 03:30:00.000000,66,124,47,17,24,16
315,IRM_12543,2017-10-25 13:30:00.000000,70,157,46,6,42,15
316,IRM_12394,2014-07-31 04:30:00.000000,48,156,60,9,42,9
317,IRM_12261,2013-02-28 03:30:00.000000,50,175,47,6,18,8
318,IRM_12002,2013-05-01 04:30:00.000000,62,181,38,11,29,9
319,IRM_12706,2016-08-04 04:30:00.000000,134,137,56,9,39,9
320,IRM_12003,2013-08-01 04:30:00.000000,58,138,49,23,27,7
321,IRM_12679,2019-04-25 04:30:00.000000,77,152,64,9,50,6
322,IRM_12709,2015-10-30 04:30:00.000000,78,83,68,16,25,6
323,IRM_12260,2012-10-31 04:30:00.000000,98,152,69,12,53,13
324,IRM_12678,2019-08-01 04:30:00.000000,69,152,59,9,39,4
325,IRM_12544,2018-02-16 03:30:00.000000,74,152,52,3,55,2
326,IRM_12259,2012-07-26 04:30:00.000000,92,165,57,8,52,12
327,IRM_12711,2015-04-29 04:30:00.000000,83,158,77,23,39,8
328,IRM_12708,2016-02-25 03:30:00.000000,92,133,78,16,44,5
329,ISRG_12571,2016-01-21 11:30:00.000000,58,118,113,21,79,13
330,ISRG_12689,2019-10-17 12:30:00.000000,51,119,110,12,72,11
331,ISRG_12570,2015-10-20 12:30:00.000000,61,115,102,11,63,11
332,ISRG_12565,2014-07-22 12:30:00.000000,65,128,104,17,57,12
333,ISRG_12683,2018-04-17 12:30:00.000000,78,137,97,11,60,16
334,ISRG_12437,2013-04-18 12:30:00.000000,76,107,91,13,39,5
335,ISRG_12670,2016-07-20 12:30:00.000000,52,124,96,8,59,11
336,ISRG_12672,2017-01-24 11:30:00.000000,51,148,106,15,51,16
337,ISRG_12675,2017-10-19 12:30:00.000000,58,119,81,19,69,11
338,ISRG_12686,2019-01-24 11:30:00.000000,57,118,107,5,65,13
339,ISRG_12687,2019-04-18 12:30:00.000000,52,116,108,5,46,24
340,ISRG_12674,2017-07-20 12:30:00.000000,58,135,89,17,56,13
341,ISRG_12438,2013-07-18 12:30:00.000000,86,79,116,14,56,8
342,ISRG_12563,2014-01-23 11:30:00.000000,85,118,138,4,95,14
343,ISRG_12673,2017-04-18 12:30:00.000000,60,137,85,14,69,9
344,ISRG_12562,2013-10-17 12:30:00.000000,81,96,92,4,56,8
345,ISRG_12436,2013-01-22 11:30:00.000000,70,90,97,12,48,6
346,ISRG_12566,2014-10-21 12:30:00.000000,61,125,92,13,54,10
347,ISRG_12688,2019-07-18 12:30:00.000000,45,113,118,11,41,13
348,ISRG_12434,2012-07-19 12:30:00.000000,69,86,92,10,50,11
349,ISRG_12564,2014-04-23 12:30:00.000000,75,98,107,18,44,6
350,ISRG_12569,2015-07-21 12:30:00.000000,49,129,85,15,60,14
351,ISRG_12432,2012-01-19 11:30:00.000000,68,74,89,6,43,8
352,ISRG_12690,2020-01-23 11:30:00.000000,70,136,118,8,71,6
353,ISRG_12671,2016-10-18 12:30:00.000000,60,92,104,13,47,11
354,ISRG_12435,2012-10-16 12:30:00.000000,90,72,105,5,44,7
355,ISRG_12669,2016-04-19 12:30:00.000000,65,142,104,11,39,9
356,ISRG_12684,2018-07-19 12:30:00.000000,51,98,84,11,70,19
357,IT_10395,2012-08-03 04:30:00.000000,77,146,55,38,29,5
358,IT_10279,2018-08-01 04:00:00.000000,88,139,33,26,31,1
359,IT_10282,2019-05-07 04:00:00.000000,83,142,45,38,29,5
360,IT_10012,2014-05-01 04:30:00.000000,72,173,80,29,77,13
361,IT_10394,2012-11-02 04:30:00.000000,59,120,32,21,20,3
362,IT_10396,2012-05-03 04:30:00.000000,62,160,38,18,22,3
363,IT_10014,2014-11-06 03:30:00.000000,63,154,51,29,29,5
364,IT_10010,2013-11-07 03:30:00.000000,99,142,75,33,29,8
365,IT_10280,2018-11-01 04:00:00.000000,88,170,44,27,49,9
366,IT_10161,2016-05-05 04:30:00.000000,88,191,74,25,35,3
367,IT_10157,2015-05-10 04:30:00.000000,75,179,70,40,43,6
368,IT_10393,2013-02-07 03:30:00.000000,72,142,66,33,30,3
369,IT_10015,2015-02-05 03:30:00.000000,79,187,94,40,57,6
370,IT_10166,2017-08-08 04:00:00.000000,115,243,105,31,66,7
371,IT_10013,2014-08-05 04:30:00.000000,69,153,72,36,27,3
372,IT_10009,2013-08-02 04:30:00.000000,66,139,58,20,26,7
373,IT_10167,2017-11-02 04:00:00.000000,111,215,80,30,59,4
374,IT_10159,2015-11-05 03:30:00.000000,90,179,46,31,29,9
375,IT_10284,2019-10-31 04:00:00.000000,70,161,48,38,38,10
