,Code,Time,Negative,Positive,Uncertainty,Litigious,StrongModal,Constraining
37,DAL_7330,2015-10-14 06:00:00.000000,116,165,72,16,67,10
38,DAL_7333,2015-01-20 05:00:00.000000,90,178,67,6,75,14
39,DAL_7267,2019-04-10 06:00:00.000000,55,235,75,14,61,6
40,DAL_7266,2019-01-15 05:00:00.000000,146,178,112,4,47,5
41,DAL_7347,2012-01-25 05:00:00.000000,108,164,66,16,53,10
42,DAL_7324,2017-04-12 06:00:00.000000,114,204,103,10,105,14
43,DAL_7262,2018-01-11 05:00:00.000000,129,263,76,17,85,10
44,DAL_6904,2013-01-22 05:00:00.000000,96,176,49,15,72,8
45,DAL_7079,2014-01-21 05:00:00.000000,46,142,55,1,41,7
46,DAL_7269,2019-10-10 06:00:00.000000,90,180,95,8,63,10
47,DAL_7327,2016-07-14 06:00:00.000000,152,209,96,10,97,12
48,DAL_7265,2018-10-11 06:00:00.000000,88,244,79,2,49,12
49,DAL_7323,2017-07-13 06:00:00.000000,80,228,79,9,46,5
50,DAL_6906,2013-07-24 06:00:00.000000,98,187,86,12,70,7
51,DAL_7268,2019-07-11 06:00:00.000000,78,257,81,6,67,18
52,DAL_7263,2018-04-12 12:30:00.000000,97,216,74,3,59,9
53,DAL_7080,2014-04-23 06:00:00.000000,85,211,39,17,50,11
54,DAL_7332,2015-04-15 06:00:00.000000,104,166,97,7,72,8
55,DAL_7345,2012-07-25 06:00:00.000000,96,172,82,9,60,8
56,DAL_6907,2013-10-22 06:00:00.000000,65,184,79,8,50,6
57,DD_7646,2015-04-21 05:00:00.000000,78,220,46,5,46,7
58,DD_7644,2015-01-27 04:00:00.000000,95,149,62,3,72,7
59,DD_8177,2016-04-26 04:00:00.000000,101,165,49,14,47,8
60,DD_7643,2014-10-28 05:00:00.000000,97,191,60,3,47,6
61,DD_8180,2015-10-27 05:00:00.000000,91,111,42,2,68,7
62,DD_7488,2014-01-28 04:00:00.000000,89,208,81,6,59,9
63,DD_8135,2019-08-01 04:00:00.000000,85,173,69,4,50,11
64,DD_7993,2017-04-26 04:00:00.000000,65,173,59,4,41,10
65,DD_7403,2012-10-23 05:00:00.000000,134,167,53,4,42,19
66,DD_7831,2016-07-26 04:00:00.000000,99,162,61,9,54,9
67,DD_7835,2017-01-24 03:00:00.000000,97,173,59,7,44,12
68,DD_8137,2020-01-30 03:00:00.000000,144,158,56,22,46,8
69,DD_7397,2012-01-24 04:00:00.000000,88,190,78,8,31,8
70,DD_8136,2019-10-31 04:00:00.000000,89,158,51,24,55,7
71,DD_7490,2014-04-17 05:00:00.000000,70,186,44,5,65,9
72,DD_7399,2012-04-19 05:00:00.000000,81,221,47,5,24,8
73,DD_7486,2013-10-22 05:00:00.000000,104,217,61,7,52,10
74,DD_7405,2013-01-22 04:00:00.000000,92,211,62,3,38,5
75,DD_7407,2013-04-23 05:00:00.000000,100,222,69,1,62,5
76,DD_7995,2017-07-25 04:00:00.000000,75,151,47,2,49,10
77,DD_7401,2012-07-24 05:00:00.000000,89,188,63,5,25,10
78,DD_7640,2014-07-22 05:00:00.000000,87,189,66,5,63,5
79,DD_8179,2016-01-26 03:00:00.000000,92,99,45,7,62,5
80,DE_7097,2015-08-21 06:00:00.000000,280,226,158,6,92,22
81,DE_7096,2015-05-22 06:00:00.000000,131,118,67,2,24,8
82,DE_7094,2014-11-26 05:00:00.000000,96,83,97,4,40,12
83,DE_7103,2017-02-17 05:00:00.000000,71,155,85,2,18,9
84,DE_7378,2018-11-21 05:00:00.000000,94,137,100,1,28,10
85,DE_6921,2014-02-12 05:00:00.000000,86,93,85,4,29,12
86,DE_6917,2013-02-13 05:00:00.000000,86,105,77,4,29,9
87,DE_7102,2016-11-23 05:00:00.000000,108,131,75,3,46,12
88,DE_7334,2012-02-15 05:00:00.000000,85,133,59,6,34,9
89,DE_7383,2020-02-21 05:00:00.000000,106,146,77,3,32,4
90,DE_7376,2018-05-18 06:00:00.000000,87,169,61,2,39,8
91,DE_6920,2013-11-20 05:00:00.000000,85,129,76,3,51,11
92,DE_6916,2012-11-21 05:00:00.000000,88,125,74,7,32,10
93,DE_7105,2017-08-18 06:00:00.000000,83,129,76,7,31,7
94,DE_6915,2012-08-15 06:00:00.000000,156,120,103,15,62,13
95,DE_6919,2013-08-14 06:00:00.000000,88,108,83,2,30,12
96,DE_7104,2017-05-19 06:00:00.000000,78,147,76,2,25,9
97,DE_6918,2013-05-15 06:00:00.000000,99,84,72,1,30,6
98,DE_7380,2019-05-17 06:00:00.000000,119,115,75,5,23,6
99,DE_7381,2019-08-16 06:00:00.000000,140,145,95,1,33,8
100,DE_6922,2014-05-14 06:00:00.000000,87,103,90,2,20,9
101,DE_7374,2017-11-22 05:00:00.000000,65,160,73,3,35,19
102,DE_7377,2018-08-17 06:00:00.000000,78,169,78,3,53,7
103,DE_7101,2016-08-19 06:00:00.000000,132,122,75,3,33,9
104,DE_7099,2016-02-19 05:00:00.000000,129,138,79,5,52,8
105,DE_7375,2018-02-16 05:00:00.000000,71,165,80,11,24,11
106,DE_7093,2014-08-13 06:00:00.000000,109,118,65,4,59,7
107,DE_7382,2019-11-27 05:00:00.000000,116,143,78,2,37,7
108,DE_7100,2016-05-20 06:00:00.000000,151,108,97,4,31,16
109,DFS_6848,2013-07-23 13:00:00.000000,142,172,121,12,55,3
110,DFS_6847,2013-04-23 06:00:00.000000,116,189,131,4,51,8
111,DFS_6849,2013-10-21 13:00:00.000000,105,128,78,6,41,3
112,DFS_6846,2012-12-20 06:30:00.000000,94,151,85,13,31,7
113,DFS_7043,2016-07-19 13:00:00.000000,84,131,75,10,30,7
114,DFS_6853,2014-10-21 13:00:00.000000,98,149,76,12,52,9
115,DFS_7047,2017-07-26 13:00:00.000000,145,148,86,3,40,13
116,DFS_6850,2014-01-23 12:00:00.000000,122,152,101,9,30,12
117,DFS_6843,2012-03-21 13:00:00.000000,78,97,61,12,32,2
118,DFS_6854,2015-01-21 12:00:00.000000,109,110,79,14,41,10
119,DFS_7319,2019-07-23 13:00:00.000000,98,156,82,3,42,9
120,DFS_6851,2014-04-23 13:00:00.000000,136,196,145,13,52,10
121,DFS_7039,2015-07-22 14:00:00.000000,92,153,90,21,42,6
122,DFS_7322,2018-10-25 13:00:00.000000,127,152,96,3,25,7
123,DFS_7238,2018-04-26 13:00:00.000000,83,134,98,9,36,5
124,DFS_7038,2015-04-21 13:00:00.000000,104,119,105,8,42,4
125,DFS_7045,2017-01-25 13:00:00.000000,79,209,107,18,40,13
126,DFS_6852,2014-07-22 13:00:00.000000,87,173,84,9,51,5
127,DFS_7317,2020-01-23 12:00:00.000000,98,145,85,5,74,6
128,DFS_7046,2017-04-26 14:00:00.000000,102,184,77,7,39,3
129,DFS_7318,2019-10-22 13:00:00.000000,118,161,84,2,34,5
130,DFS_7041,2016-01-27 12:00:00.000000,124,178,91,12,57,16
131,DFS_6845,2012-09-27 06:00:00.000000,61,88,57,8,41,5
132,DFS_6844,2012-06-19 07:00:00.000000,86,80,81,8,26,8
133,DFS_7320,2019-04-25 02:00:00.000000,83,128,54,4,26,9
134,DFS_7042,2016-04-19 13:00:00.000000,89,161,92,6,36,6
135,DFS_7236,2017-10-24 14:00:00.000000,105,127,78,12,39,8
136,DFS_7239,2018-07-26 13:00:00.000000,105,166,84,8,37,4
137,DG_7007,2014-12-04 05:00:00.000000,97,167,83,3,81,12
138,DG_7000,2013-03-25 06:00:00.000000,82,173,88,1,39,13
139,DG_7183,2017-03-16 06:00:00.000000,51,186,102,3,73,8
140,DG_7192,2019-05-30 06:00:00.000000,47,267,125,1,45,8
141,DG_7187,2018-03-15 06:00:00.000000,49,220,101,3,88,12
142,DG_7009,2015-06-02 06:00:00.000000,74,229,65,5,67,9
143,DG_7001,2013-06-04 06:00:00.000000,80,159,68,1,54,8
144,DG_7005,2014-06-03 06:00:00.000000,83,168,73,1,45,9
145,DG_7184,2017-06-01 06:00:00.000000,70,193,109,2,51,13
146,DG_7185,2017-08-31 06:00:00.000000,93,234,92,4,43,23
147,DG_7182,2016-12-02 05:00:00.000000,85,208,89,7,48,18
148,DG_7186,2017-12-07 05:00:00.000000,57,239,87,5,68,15
149,DG_7008,2015-03-12 06:00:00.000000,60,193,88,2,45,12
150,DG_6822,2012-09-05 06:00:00.000000,93,179,85,8,75,17
151,DG_7181,2016-08-25 06:00:00.000000,58,176,87,2,72,17
152,DG_7006,2014-08-28 06:00:00.000000,84,165,101,16,40,11
153,DG_7193,2019-08-29 06:00:00.000000,58,296,125,8,54,7
154,DG_7188,2018-05-31 06:00:00.000000,60,218,99,1,48,11
155,DG_7190,2018-12-04 05:00:00.000000,77,243,111,4,53,13
156,DG_7191,2019-03-14 06:00:00.000000,60,242,121,3,91,11
157,DG_7003,2013-12-05 05:00:00.000000,89,150,85,1,47,5
158,DG_7010,2015-08-27 06:00:00.000000,82,221,80,1,58,8
159,DG_6821,2012-06-05 12:30:00.000000,65,125,58,6,44,12
160,DG_7004,2014-03-13 06:00:00.000000,106,151,87,4,65,14
161,DG_7002,2013-09-04 06:00:00.000000,89,149,94,6,33,7
162,DG_7179,2016-03-10 05:00:00.000000,53,174,82,3,55,13
163,DG_6820,2012-03-22 06:00:00.000000,88,227,77,4,78,12
164,DG_7180,2016-05-26 05:00:00.000000,49,225,85,10,72,15
165,DGX_18030,2012-04-18 04:30:00.000000,95,124,86,31,54,10
166,DGX_18328,2017-07-25 04:30:00.000000,62,156,116,4,68,11
167,DGX_18325,2016-10-20 04:30:00.000000,71,179,95,6,56,16
168,DGX_18197,2014-07-24 04:30:00.000000,129,214,87,13,60,18
169,DGX_18337,2020-01-30 03:30:00.000000,89,198,105,10,67,7
170,DGX_18403,2018-10-23 04:30:00.000000,109,220,92,18,63,8
171,DGX_18327,2017-04-20 04:30:00.000000,102,158,125,5,39,9
172,DGX_18326,2017-01-26 03:30:00.000000,83,184,107,16,57,12
173,DGX_18202,2015-10-22 04:30:00.000000,90,152,86,8,45,12
174,DGX_18035,2013-07-18 04:30:00.000000,86,168,90,12,64,6
175,DGX_18203,2016-01-28 03:30:00.000000,84,202,89,20,43,22
176,DGX_18032,2012-10-17 04:30:00.000000,85,148,123,7,79,7
177,DGX_18331,2018-04-19 04:30:00.000000,76,151,83,16,36,5
178,DGX_18329,2017-10-19 04:30:00.000000,90,188,118,24,48,24
179,DGX_18200,2015-04-23 04:30:00.000000,73,198,93,13,66,11
180,DGX_18029,2012-01-24 03:30:00.000000,110,161,106,21,68,18
181,DGX_18334,2019-04-23 04:30:00.000000,97,178,81,19,55,13
182,DGX_18194,2013-10-17 04:30:00.000000,127,165,108,11,54,14
183,DGX_18033,2013-01-23 03:30:00.000000,87,122,95,17,77,12
184,DGX_18198,2014-10-23 04:30:00.000000,90,146,97,22,43,23
185,DGX_18335,2019-07-23 04:30:00.000000,78,152,71,37,54,8
186,DGX_18324,2016-07-21 04:30:00.000000,68,199,95,28,55,12
187,DGX_18333,2019-02-14 04:00:00.000000,104,140,94,4,58,12
188,DGX_18196,2014-04-24 04:30:00.000000,90,180,84,16,51,14
189,DGX_18201,2015-07-23 04:30:00.000000,82,204,74,12,43,7
190,DGX_18332,2018-07-24 04:30:00.000000,109,209,85,31,57,15
191,DGX_18031,2012-07-19 04:00:00.000000,108,150,76,7,80,10
192,DGX_18336,2019-10-22 04:30:00.000000,71,174,71,16,61,9
193,DHI_6521,2013-01-29 05:00:00.000000,117,168,119,18,70,14
194,DHI_6525,2014-01-28 05:00:00.000000,85,167,88,10,51,11
195,DHI_6291,2018-01-31 03:30:00.000000,95,142,66,19,40,7
196,DHI_6524,2013-11-12 05:00:00.000000,107,141,115,13,52,16
197,DHI_6477,2012-04-23 06:00:00.000000,134,165,111,12,53,14
198,DHI_6293,2018-07-26 04:30:00.000000,71,193,85,10,38,4
199,DHI_6528,2014-11-11 05:00:00.000000,112,149,76,5,45,13
200,DHI_6526,2014-04-24 06:00:00.000000,95,142,87,10,73,10
201,DHI_6476,2012-01-27 05:00:00.000000,141,160,96,13,61,20
202,DHI_6297,2019-07-30 04:30:00.000000,98,169,84,8,27,5
203,DHI_6177,2016-11-08 05:00:00.000000,93,162,73,15,40,15
204,DHI_6173,2015-11-10 05:00:00.000000,100,169,84,6,42,13
205,DHI_6298,2019-11-12 03:30:00.000000,87,165,87,13,34,6
206,DHI_6176,2016-07-21 06:00:00.000000,89,232,89,4,49,8
207,DHI_6523,2013-07-25 06:00:00.000000,139,129,81,8,49,9
208,DHI_6174,2016-01-25 06:00:00.000000,109,181,91,7,51,6
209,DHI_6294,2018-11-08 03:30:00.000000,95,112,90,8,36,7
210,DHI_6290,2017-11-13 03:30:00.000000,87,166,71,6,47,10
211,DHI_6292,2018-04-26 04:30:00.000000,85,195,78,7,53,4
212,DHI_6175,2016-04-21 06:00:00.000000,106,189,82,8,47,6
213,DHI_6527,2014-07-24 06:00:00.000000,138,187,114,10,59,19
214,DHI_6531,2015-07-28 06:00:00.000000,113,220,71,5,63,4
215,DHI_6522,2013-04-26 06:00:00.000000,93,153,99,8,63,8
216,DHI_6519,2012-07-27 06:00:00.000000,115,157,91,8,81,13
217,DHI_6299,2020-01-27 03:30:00.000000,93,155,73,8,37,15
218,DHI_6520,2012-11-12 05:00:00.000000,124,164,106,12,50,8
219,DHI_6180,2017-07-26 04:30:00.000000,82,166,101,10,44,7
220,DHI_6529,2015-01-26 05:00:00.000000,94,162,96,5,49,13
221,DHR_7138,2017-07-20 04:00:00.000000,76,210,80,8,25,7
222,DHR_6960,2013-10-17 04:00:00.000000,85,176,71,13,37,2
223,DHR_7316,2020-01-30 02:30:00.000000,52,165,87,8,32,5
224,DHR_6782,2012-04-19 04:00:00.000000,76,216,84,6,42,4
225,DHR_6787,2013-07-18 04:00:00.000000,63,149,89,8,43,4
226,DHR_6784,2012-10-18 04:00:00.000000,116,154,85,6,54,5
227,DHR_6964,2014-10-16 04:00:00.000000,77,158,86,10,50,6
228,DHR_7306,2018-07-19 04:00:00.000000,49,250,81,5,50,13
229,DHR_6968,2015-10-22 04:00:00.000000,100,157,88,6,27,4
230,DHR_6786,2013-04-18 04:00:00.000000,74,142,102,8,40,6
231,DHR_7309,2019-07-18 04:00:00.000000,56,191,82,5,41,8
232,DHR_6969,2016-01-26 03:00:00.000000,85,199,83,4,32,6
233,DHR_7135,2016-10-20 04:00:00.000000,64,236,67,6,51,3
234,DHR_7136,2017-01-31 02:30:00.000000,92,210,100,6,22,4
235,DHR_7134,2016-07-25 04:00:00.000000,60,247,85,7,42,7
236,DHR_7308,2019-04-18 04:00:00.000000,59,208,67,8,34,6
237,DHR_6785,2013-01-29 03:00:00.000000,65,161,86,5,57,6
238,DHR_7139,2017-10-19 04:00:00.000000,65,216,88,7,37,7
239,DHR_6962,2014-04-17 03:30:00.000000,65,188,56,8,64,7
240,DHR_7307,2019-01-29 03:00:00.000000,57,168,99,6,40,6
241,DHR_7140,2018-01-30 03:00:00.000000,47,205,85,6,46,5
242,DHR_7133,2016-04-21 04:00:00.000000,91,224,100,8,41,6
243,DHR_6961,2014-01-28 03:00:00.000000,72,152,99,4,34,8
244,DHR_6783,2012-07-19 04:00:00.000000,69,161,123,4,39,8
245,DHR_6966,2015-04-23 04:00:00.000000,68,203,84,6,55,5
246,DHR_6965,2015-01-27 03:00:00.000000,72,197,81,4,41,8
247,DHR_7310,2019-10-24 04:00:00.000000,64,164,99,19,39,6
248,DHR_6967,2015-07-23 04:00:00.000000,61,201,61,8,39,5
249,DIS_21852,2012-02-07 12:00:00.000000,79,155,64,8,57,8
250,DIS_22070,2019-05-08 12:30:00.000000,59,116,63,6,30,11
251,DIS_22071,2019-08-06 12:30:00.000000,76,113,53,9,49,2
252,DIS_21857,2013-05-07 13:00:00.000000,68,156,75,6,75,3
253,DIS_21854,2012-08-07 13:00:00.000000,63,177,78,5,65,3
254,DIS_21927,2014-02-05 12:00:00.000000,68,216,80,10,63,3
255,DIS_22066,2018-05-08 12:30:00.000000,51,137,53,7,33,6
256,DIS_22063,2017-08-08 12:30:00.000000,70,162,73,7,63,4
257,DIS_21856,2013-02-05 12:00:00.000000,63,130,73,7,61,6
258,DIS_21925,2013-08-06 13:00:00.000000,78,106,85,11,55,12
259,DIS_21853,2012-05-08 13:00:00.000000,66,187,60,6,36,9
260,DIS_21931,2015-02-03 12:00:00.000000,82,178,70,9,62,3
261,DIS_22069,2019-02-05 11:30:00.000000,84,124,68,9,42,2
262,DIS_22061,2017-02-07 11:30:00.000000,77,133,71,7,49,2
263,DIS_22062,2017-05-09 12:30:00.000000,68,174,73,8,49,3
264,DIS_22068,2018-11-08 11:30:00.000000,61,141,63,11,73,9
265,DIS_21932,2015-05-05 13:00:00.000000,52,154,59,8,41,6
266,DIS_21935,2016-02-09 12:00:00.000000,63,175,67,11,64,6
267,DIS_21937,2016-08-09 13:00:00.000000,83,176,70,10,71,4
268,DIS_21933,2015-08-04 13:00:00.000000,76,166,57,12,51,3
269,DIS_22065,2018-02-06 11:30:00.000000,64,113,46,21,82,6
270,DIS_21929,2014-08-05 13:00:00.000000,55,147,74,5,51,11
271,DIS_21936,2016-05-10 13:00:00.000000,82,151,62,12,46,2
272,DIS_21926,2013-11-07 12:00:00.000000,77,152,59,3,51,6
273,DIS_22067,2018-08-07 12:30:00.000000,87,117,61,24,62,14
274,DIS_21934,2015-11-05 12:00:00.000000,86,168,66,11,51,13
275,DIS_21938,2016-11-10 12:00:00.000000,105,170,75,10,43,1
276,DIS_21930,2014-11-06 12:00:00.000000,92,178,68,8,81,7
277,DISCA_7235,2019-11-07 03:30:00.000000,61,199,70,4,50,6
278,DISCA_7225,2016-11-01 04:30:00.000000,77,178,46,8,62,6
279,DISCA_7036,2015-02-19 03:30:00.000000,94,199,89,13,53,8
280,DISCA_7232,2019-02-26 03:30:00.000000,90,219,74,6,58,9
281,DISCA_7233,2019-05-02 04:30:00.000000,81,220,68,14,71,4
282,DISCA_6841,2012-07-31 04:30:00.000000,65,227,73,4,42,7
283,DISCA_6840,2012-05-08 04:30:00.000000,68,180,65,8,61,6
284,DISCA_7030,2013-07-30 04:30:00.000000,67,189,73,12,29,16
285,DISCA_7223,2016-05-05 04:30:00.000000,75,204,60,9,50,9
286,DISCA_6633,2013-02-14 03:30:00.000000,63,239,81,8,60,11
287,DISCA_7234,2019-08-06 04:30:00.000000,60,204,85,4,56,6
288,DISCA_7031,2013-10-31 04:30:00.000000,47,174,62,4,38,9
289,DISCA_7033,2014-05-06 04:30:00.000000,62,205,67,5,39,7
290,DISCA_7228,2017-08-05 04:00:00.000000,83,261,105,18,116,15
291,DISCA_7032,2014-02-13 03:30:00.000000,49,216,85,8,48,12
292,DISCA_6842,2012-11-06 03:30:00.000000,98,224,77,6,59,12
293,DISCA_7229,2017-11-02 04:30:00.000000,64,143,71,5,38,17
294,DISCA_7029,2013-05-07 04:30:00.000000,80,177,72,6,45,11
295,DISCA_7220,2015-08-05 04:30:00.000000,78,160,71,4,66,22
296,DISCA_6839,2012-02-16 03:30:00.000000,72,203,63,6,36,10
297,DISCA_7226,2017-02-14 03:30:00.000000,74,217,45,14,63,18
298,DISCA_7037,2015-05-05 04:30:00.000000,69,205,70,9,68,15
299,DISCA_7035,2014-11-04 03:30:00.000000,85,195,73,6,36,6
300,DISCA_7230,2018-05-08 04:30:00.000000,69,179,93,7,65,5
301,DISCA_7221,2015-11-03 03:30:00.000000,55,148,42,3,31,6
302,DISCA_7227,2017-05-09 04:30:00.000000,67,151,73,12,50,10
303,DISCK_7217,2015-02-19 03:30:00.000000,95,206,87,13,70,8
304,DISCK_7215,2013-05-07 04:30:00.000000,81,179,71,6,55,11
305,DISCK_7219,2018-08-07 04:30:00.000000,89,229,73,12,57,13
306,DISCK_7218,2018-02-27 03:30:00.000000,73,189,75,3,72,17
307,DISH_7025,2014-02-21 07:00:00.000000,124,128,153,21,88,13
308,DISH_7028,2014-11-04 07:00:00.000000,99,137,112,22,82,10
309,DISH_7204,2017-05-01 08:00:00.000000,85,72,122,25,37,6
310,DISH_7208,2018-05-08 08:00:00.000000,100,81,103,23,26,12
311,DISH_7195,2015-02-23 11:30:00.000000,99,121,113,11,85,15
312,DISH_7205,2017-08-03 08:00:00.000000,67,94,132,13,44,7
313,DISH_7207,2018-02-21 07:00:00.000000,95,112,97,23,57,14
314,DISH_7196,2015-05-11 08:00:00.000000,110,86,121,22,62,11
315,DISH_7209,2018-08-03 09:00:00.000000,115,133,147,18,48,14
316,DISH_7197,2015-08-05 08:00:00.000000,141,77,122,23,28,16
317,DISH_7026,2014-05-08 08:00:00.000000,105,122,141,21,66,10
318,DISH_7212,2019-05-03 08:00:00.000000,118,163,130,16,77,12
319,DISH_7201,2016-07-21 08:00:00.000000,118,113,111,26,48,12
320,DISH_7027,2014-08-06 08:00:00.000000,82,132,174,26,53,16
321,DISH_7210,2018-11-07 07:00:00.000000,126,111,85,38,70,6
322,DISH_7023,2013-08-06 08:00:00.000000,177,167,172,42,85,8
323,DISH_7206,2017-11-09 07:00:00.000000,90,95,98,15,30,8
324,DISH_7213,2019-07-29 12:30:00.000000,98,165,121,23,83,20
325,DISH_7203,2017-02-22 07:00:00.000000,68,72,103,5,49,7
326,DISH_7024,2013-11-12 07:00:00.000000,97,136,131,28,68,11
327,DISH_7202,2016-11-09 07:00:00.000000,104,68,124,33,45,10
328,DISH_7020,2012-11-06 07:00:00.000000,99,128,106,40,43,7
329,DISH_7018,2012-05-07 08:00:00.000000,85,128,114,15,45,9
330,DISH_7211,2019-02-13 07:00:00.000000,112,103,107,27,45,10
331,DISH_7199,2016-02-18 07:00:00.000000,96,100,123,22,61,9
332,DISH_7200,2016-04-20 08:00:00.000000,97,94,89,21,50,2
333,DISH_7214,2020-02-19 07:00:00.000000,84,112,93,21,53,15
334,DISH_7017,2012-02-23 04:30:00.000000,111,141,116,23,46,8
335,DLPH_7085,2016-02-04 04:00:00.000000,115,134,100,3,33,10
336,DLPH_7087,2016-08-03 05:00:00.000000,125,143,112,8,46,8
337,DLPH_7275,2019-02-21 03:30:00.000000,78,204,82,7,49,6
338,DLPH_6912,2014-02-04 04:00:00.000000,80,126,99,1,38,2
339,DLPH_6913,2014-04-24 17:00:00.000000,93,129,108,7,32,8
340,DLPH_7091,2017-08-02 05:00:00.000000,77,169,71,5,34,8
341,DLPH_6747,2012-11-01 05:00:00.000000,98,118,96,6,47,8
342,DLPH_7086,2016-05-04 05:00:00.000000,103,188,110,9,45,13
343,DLPH_7343,2014-08-03 05:00:00.000000,102,126,110,3,48,6
344,DLPH_7339,2015-07-30 04:30:00.000000,75,154,94,11,60,8
345,DLPH_7276,2019-05-02 04:30:00.000000,90,240,78,14,61,4
346,DLPH_6908,2013-02-05 05:00:00.000000,110,108,90,3,38,6
347,DLPH_7342,2014-10-24 06:00:00.000000,82,146,91,7,55,9
348,DLPH_7090,2017-05-03 04:30:00.000000,68,192,59,13,57,12
349,DLPH_7340,2015-04-30 04:30:00.000000,73,116,97,5,28,4
350,DLPH_6909,2013-05-01 06:00:00.000000,119,102,82,4,34,7
351,DLPH_7341,2015-02-05 04:00:00.000000,57,130,95,4,27,5
352,DLPH_7088,2016-11-02 05:00:00.000000,107,129,86,12,32,6
353,DLPH_6911,2013-11-05 04:00:00.000000,72,130,84,1,43,2
354,DLPH_7273,2018-08-08 04:30:00.000000,88,120,95,6,49,5
355,DLPH_7274,2018-11-07 03:30:00.000000,77,158,94,4,56,6
356,DLPH_7084,2015-10-29 04:30:00.000000,76,116,67,1,31,2
357,DLPH_7311,2019-10-31 04:30:00.000000,129,221,81,10,58,8
358,DLPH_7277,2019-08-01 04:30:00.000000,108,234,105,8,53,7
359,DLPH_7272,2018-05-09 04:30:00.000000,74,164,102,10,40,10
360,DLPH_7271,2018-02-21 03:30:00.000000,87,161,60,10,48,12
361,DLR_7055,2017-04-28 13:30:00.000000,62,148,95,6,47,14
362,DLR_6860,2012-07-25 09:00:00.000000,72,106,110,0,41,19
363,DLR_6858,2012-02-17 08:00:00.000000,52,89,124,3,34,23
364,DLR_7241,2019-07-30 13:30:00.000000,70,160,100,21,38,9
365,DLR_6864,2013-07-26 09:00:00.000000,62,108,81,4,27,20
366,DLR_6862,2013-02-15 08:00:00.000000,70,112,98,3,51,21
367,DLR_7058,2018-02-15 12:30:00.000000,84,156,97,5,53,10
368,DLR_7052,2016-07-29 13:30:00.000000,80,170,104,8,36,13
369,DLR_7048,2015-07-30 13:30:00.000000,80,147,116,7,75,12
370,DLR_6869,2014-10-28 13:30:00.000000,72,132,83,7,34,8
371,DLR_6868,2014-07-29 13:30:00.000000,58,117,82,3,53,11
372,DLR_6871,2015-05-05 13:30:00.000000,81,194,109,5,60,14
373,DLR_7315,2018-04-26 13:30:00.000000,72,144,85,10,64,12
374,DLR_7242,2019-10-29 13:30:00.000000,73,163,85,14,64,17
375,DLR_6863,2013-04-26 09:00:00.000000,64,86,98,7,42,20
376,DLR_7054,2017-02-16 12:30:00.000000,55,179,122,7,60,6
377,DLR_7312,2019-02-05 12:30:00.000000,60,113,73,12,23,12
